placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Stanley+Steemer/data=!4m7!3m6!1s0x880a5f3a765412f1:0xdb950c6dce21ddc9!8m2!3d40.7901325!4d-89.6335369!16s%2Fg%2F1td1qg7q!19sChIJ8RJUdjpfCogRyd0hzm0Mlds,Stanley Steemer,4.8,1384,Carpet cleaning service,"2601 W Altorfer Dr, Peoria, IL 61615, United States","Q9R8+3H Peoria, Illinois, USA",https://www.stanleysteemer.com/locations/IL/Peoria/558,+1 309-692-1990,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqZwebQIcnOWmKDP7vuUtPBjapbKxJCIpc3g98vd0taSQ2-fqB5T-aE1iZOaF49AHQ8T04eAPiLM7P_OWD-Gz6QP3qHGaYyiOb91fbhN4EDlDO2DAA3fFqtao7kOJ8rrOyDjF9j=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-03-23T05:32:49.331Z,,,
https://www.google.com/maps/place/Peoria+Rug+and+Carpet+Cleaners/data=!4m7!3m6!1s0x880a5918777f7295:0x1068279c1cbb326f!8m2!3d40.6811088!4d-89.6158577!16s%2Fg%2F11qqn2dp0z!19sChIJlXJ_dxhZCogRbzK7HJwnaBA,Peoria Rug and Carpet Cleaners,4.6,10,Carpet cleaning service,"1434 W Lincoln Ave, Peoria, IL 61605, United States","M9JM+CM Peoria, Illinois, USA",http://cleanpeoria.com/,+1 309-674-2351,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepebX4P47U-nWpHeZt1tVyNn8Q4xxyMsg7ut-q015Ab8nUEhyR-GAaZGwS0tvKaqGLQ6VcO5jUQVA8vBxLhw0fz5IPaIU5KfqecD34CqjcTZcfgLwRi1527BnlXyqtmizxu2ZBjMA=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-03-23T05:32:52.131Z,,,
https://www.google.com/maps/place/No+Sloth+Mold+and+Water+Damage/data=!4m7!3m6!1s0x40d182e3dee13c8d:0x148fa20729727d54!8m2!3d40.3141075!4d-89.272502!16s%2Fg%2F11sv97g12n!19sChIJjTzh3uOC0UARVH1yKQeijxQ,No Sloth Mold and Water Damage,5.0,7,Water damage restoration service,,,https://noslothmoldandwaterdamage.com/?utm_source=omg-gbp&utm_medium=webclick,+1 309-232-8837,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepUzyI7R7uOggykLvErq0fxpAJZoyRnxXDrIKUNshQ-gneKhW3QcCPxTyf0dXFc3aMmzQtLPUBaIBIk6sUPJgsreZKY8b8lUIBtyChlACmGX2r-RV4e2ywH1lgcLhQG_3-4OwTQ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-03-23T05:32:56.845Z,,,
https://www.google.com/maps/place/Thrasher+Foundation+Repair/data=!4m7!3m6!1s0x880a5d4077dd2c87:0xd3a8a38f170e69e6!8m2!3d40.7962511!4d-89.6266151!16s%2Fg%2F11w4jynj26!19sChIJhyzdd0BdCogR5mkOF4-jqNM,Thrasher Foundation Repair,4.8,39,Waterproofing service,"8910 N Industrial Rd, Peoria, IL 61615, United States","Q9WF+G9 Peoria, Illinois, USA",https://www.gothrasher.com/service-area/peoria-il.html?utm_source=google&utm_medium=GBP-peoria&utm_campaign=website-button&utm_content=website,+1 309-306-7130,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwercsfqdd0mCrwEIRFAPAx9b1xpcmNLsTHBSEPgvuO0u_LkfML84mq-z1lNupo7sNaeiO15JMKhQACBjCqWTNw5Dkwu23x7-nOBt3uhqVl4L1BougNGFDDVbXNR0rXclBKGz97f3fg=w408-h272-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,9 am–6 pm,12–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-03-23T05:33:01.782Z,,,
https://www.google.com/maps/place/911+Restoration+of+Central+Illinois/data=!4m7!3m6!1s0x880af32aa88dd73f:0xf3d12947ef1a3cc8!8m2!3d40.2489675!4d-89.6844815!16s%2Fg%2F11gtz1lp1p!19sChIJP9eNqCrzCogRyDwa70cp0fM,911 Restoration of Central Illinois,5.0,11,Water damage restoration service,,,https://www.911restorationcentralillinois.com/,+1 309-244-4178,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq3MjxXUt3kkwBdn-H7zd5JWeveEo6JfV-FQbEqSvKElk-PKUULn-PIFRMH0Jrstd_BU8Tbx-dfsnMMkfbOzJ2X6ZdVnmz65-lB-9NbYo2CTXMh89IgLyI3py46WB73oZ1Abwp2=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-03-23T05:33:06.622Z,,,
https://www.google.com/maps/place/ROOF+TIGER/data=!4m7!3m6!1s0x880a5bfa6f4b2627:0xc10696687391d051!8m2!3d40.7448422!4d-89.5825849!16s%2Fg%2F11mtchrfnh!19sChIJJyZLb_pbCogRUdCRc2iWBsE,ROOF TIGER,4.9,408,Roofing contractor,"4703 North Ellen Court, Peoria Heights, IL 61616, United States","PCV8+WX Peoria Heights, Illinois, USA",https://therooftiger.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 309-505-7627,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweprHu5k67yzxIwe8r2hYI6NY_JVlLGZdn7R9ELv5dozHYK_syima5UHyWyfpyOBFD_f2vC9mER3CaySZilPHrJuEEFg5Pl9mCokpXvluZFtWg1Lt2-pKDj-0xURx1Bn0zmnACSC-iH0VWo=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Peoria+Heights+Peoria+IL/@40.7472594,-89.5739845,14z",2026-03-23T05:33:28.095Z,,,
"https://www.google.com/maps/place/A+Cleaner+Finish,+LLC/data=!4m7!3m6!1s0x880a5bd10e73cc07:0xc725edcae862f95d!8m2!3d40.7383313!4d-89.5834086!16s%2Fg%2F1tmg73st!19sChIJB8xzDtFbCogRXfli6MrtJcc","A Cleaner Finish, LLC",4.4,31,Cleaners,"4220 N Boulevard Ave, Peoria Heights, IL 61616, United States","PCQ8+8J Peoria Heights, Illinois, USA",http://acfcleaning.com/,+1 309-681-0922,Closed · Opens 8:30 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerrPL29M3hGNatni1h6f09vEGODJlbQbpcMsnKwZsN6tl0JfOQ7mjWjQiLlzDwhflpIJoPqKKjew0tduvKpm8-KuV00Wv6VfCxAXNHl_STLdcxjFzCTyT1Y0MRrMAKRvqUAYNxJ=w408-h544-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Peoria+Heights+Peoria+IL/@40.7472594,-89.5739845,14z",2026-03-23T05:33:32.925Z,,,
https://www.google.com/maps/place/Clear+Way+Painting/data=!4m7!3m6!1s0x880a5badf98f7443:0x1f9117d84ee3f1d8!8m2!3d40.74414!4d-89.667208!16s%2Fg%2F11j2_yl5fx!19sChIJQ3SP-a1bCogR2PHjTtgXkR8,Clear Way Painting,5.0,37,Painting,,,http://www.clearwaypainting.com/,+1 309-645-4708,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqlG7TOnT6zAGibnS8_8kXJwdGubhNbLjh7FI9buKG4AOQSVvD2Cepc-bCaRRXl3Eh27AnHzh3FQmHsEJwjVsaJE9GnB0GDXsb1-O0GDpwuWCK8W9Kvwi2IAX_Vu-O7BaGEXzmf3A=w408-h725-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–5 pm,7 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Peoria+Heights+Peoria+IL/@40.7472594,-89.5739845,14z",2026-03-23T05:33:37.753Z,,,
https://www.google.com/maps/place/The+Bath+Company+%26+Remodeling/data=!4m7!3m6!1s0x880a5b61377867ef:0xf24b7c39857d372d!8m2!3d40.7241615!4d-89.5600268!16s%2Fg%2F1tg5_6g5!19sChIJ72d4N2FbCogRLTd9hTl8S_I,The Bath Company & Remodeling,4.7,113,Bathroom remodeler,"2200 E War Memorial Dr Ste D, Peoria, IL 61614, United States","PCFQ+MX Peoria, Illinois, USA",https://thebathcompany.com/,+1 309-693-8827,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqXWh2h6FSJ6cLQLfYRvRQUfpyiquS16xwcBIgsWmWROU-ymgSeNwP8EMTZzmAaNN6E_M-yhYxnzLkCWqkHiGR-T7wQPKtmdRjh1OicphkQRjXvriGIjEbA9W6h52qVmWZFoS8IIA=w408-h253-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Peoria+Heights+Peoria+IL/@40.7472594,-89.5739845,14z",2026-03-23T05:33:42.570Z,,· In-store shopping · Delivery,
https://www.google.com/maps/place/All+About+Gutters/data=!4m7!3m6!1s0x880a5a41950f8125:0x3c10d298259f8ccd!8m2!3d40.7413852!4d-89.5791228!16s%2Fg%2F11bbrpk186!19sChIJJYEPlUFaCogRzYyfJZjSEDw,All About Gutters,4.5,48,Construction company,"4431 N Monroe Ave, Peoria Heights, IL 61616, United States","PCRC+H9 Peoria Heights, Illinois, USA",http://www.allaboutgutters.com/,+1 309-682-2100,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweohWAZZ7xR9Tqwf0ZJqUmXo6tzHWNZH5_5K5bm_sbOVtjG-jkB3EO6KTfgHKBk-kbB9xMUxNpRUsfKCCMuunvCODd1-Zyw6WAt936OY4069E0Xq19wefr8Nm7J3ZTe5u5cKGPKk=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Peoria+Heights+Peoria+IL/@40.7472594,-89.5739845,14z",2026-03-23T05:33:47.690Z,,,
https://www.google.com/maps/place/Flush+The+Guts+Gutter+Services/data=!4m7!3m6!1s0x61f35abaf3812169:0x42efaabfa878974!8m2!3d40.7384223!4d-89.5737706!16s%2Fg%2F11px0_k2jm!19sChIJaSGB87pa82ERdImH-qv6LgQ,Flush The Guts Gutter Services,5.0,94,Gutter cleaning service,"4224 N Prospect Rd, Peoria, IL 61614, United States","PCQG+9F Peoria, Illinois, USA",http://www.flushthegutsinc.com/,+1 309-532-0094,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqbXB8lG4W6uNjEgKmQ1eGcvtpAp98NsS2P380r69Vn907kM2uBI3JZYFyEa9G6yuwSho6Zij0Qjpds4hoTFE-GSCEjkPGyAGPVTZ3kkNCo12u2Rp8ASQkiEdFVcpzqYAV_XMLTHZW1quH_=w408-h544-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Peoria+Heights+Peoria+IL/@40.7472594,-89.5739845,14z",2026-03-23T05:33:52.854Z,,,
https://www.google.com/maps/place/Damon%27s+Handyman+service/data=!4m7!3m6!1s0x8c1f2559ba1ee663:0x9852f118dd9df571!8m2!3d40.6841646!4d-89.379204!16s%2Fg%2F11p5rstsx9!19sChIJY-YeulklH4wRcfWd3RjxUpg,Damon's Handyman service,4.6,45,Handyman/Handywoman/Handyperson,,,https://www.facebook.com/damonshandyman,+1 309-863-8888,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJu_Ax_sTK0tem1zgGkgGIRkYfyQ-DHfNmSgUS_QxaqU-qUD23FekVLl7CXh4AkJ4bW1KWDaQTo0g4WeByoSeHkxVRHDcWx20z7H1w9HNAI_b-CQ9GcdV6AQv-DdJaVgeUbIWwpKJeQpaU=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Peoria+Heights+Peoria+IL/@40.7472594,-89.5739845,14z",2026-03-23T05:33:58.112Z,,,
https://www.google.com/maps/place/TOM+SMITH+PLUMBING/data=!4m7!3m6!1s0x880a5a4caa0f94c1:0xb6c5b05a209280e1!8m2!3d40.740499!4d-89.587228!16s%2Fg%2F1w0sdfsl!19sChIJwZQPqkxaCogR4YCSIFqwxbY,TOM SMITH PLUMBING,4.2,80,Plumber,"429 E Sciota Ave, Peoria Heights, IL 61616, United States","PCR7+54 Peoria Heights, Illinois, USA",http://www.tomsmithplumbing.com/?utm_source=google&utm_medium=Google_website,+1 309-688-5114,Closed · Opens 8 am,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwergoMhjvbMHc8bTXvPXLJfYRpqzxJ6k1SW2095L1x7Cvvz2_cL6i_CQVazaFN8_p75Xb9QdplLldpKoFVJnSc3WOCcb62HIUwwpksLHOjx7PmrDT8rsj-RHvJdC_kBET6azN7TGuQ=w408-h251-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Peoria+Heights+Peoria+IL/@40.7472594,-89.5739845,14z",2026-03-23T05:34:03.360Z,,,
"https://www.google.com/maps/place/B+%26+N+Carpet+Care,+INC/data=!4m7!3m6!1s0x880a574b8c6403ef:0xa801797470e646ff!8m2!3d40.7111309!4d-89.5358384!16s%2Fg%2F11c0rpkvyd!19sChIJ7wNkjEtXCogR_0bmcHR5Aag","B & N Carpet Care, INC",4.8,58,Carpet cleaning service,"125 Thunderbird Lane #206, East Peoria, IL 61611, United States","PF67+FM East Peoria, Illinois, USA",http://www.bncarpetcare.com/,+1 309-688-1739,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqf1e4fHLgq50zNAWoAeyye0XnTRmwEPE4Oi5keNhRPynyXCvlFvCB7t7_9nRWzq4SYsuvUrLNAv3ooM4CpgOXAbdnxckA9PUQ0igBVl1HsCg_fbtnK9GfYubk_Y7UnDbcpZSPZ5g=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Peoria+Heights+Peoria+IL/@40.7472594,-89.5739845,14z",2026-03-23T05:34:08.358Z,,,
https://www.google.com/maps/place/Messing+Roofing+%26+Construction/data=!4m7!3m6!1s0x880a5a0365b0173f:0x4d665d0a5b5d99d!8m2!3d40.7195714!4d-89.557239!16s%2Fg%2F1wf22fg2!19sChIJPxewZQNaCogRndm1pdBl1gQ,Messing Roofing & Construction,4.7,165,Roofing contractor,"3416 NE Adams St, Peoria, IL 61603, United States","PC9V+R4 Peoria, Illinois, USA",https://messing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-primary-link-peoria,+1 309-686-1870,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerwdYqMODVVOQX2W7VPbfpD23rS3lTGP_vkEMVzqamTf5FbyftW22QH3YhJUMKbikkqP1yw17LzOCeYfq_5GEOsQAkVODR7pxmzZbDelWjjD4Am4oRlVDrP8bscMoZAq6is02cBbjlp2lwj=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Peoria+Heights+Peoria+IL/@40.7472594,-89.5739845,14z",2026-03-23T05:34:13.585Z,,,
https://www.google.com/maps/place/Dave%27s+Furniture+Repair/data=!4m7!3m6!1s0x880a5b00ffe40983:0x862ace27e10cbaf4!8m2!3d40.7583152!4d-89.5898378!16s%2Fg%2F11b81xfxm2!19sChIJgwnk_wBbCogR9LoM4SfOKoY,Dave's Furniture Repair,5.0,29,Furniture repair shop,"5845 N Prospect Rd, Peoria, IL 61614, United States","QC56+83 Peoria, Illinois, USA",http://www.oldthingstobuildwith.com/about-us,+1 309-692-2753,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepcO3Ghioc-akhL1BrbghusURcwk9cqgRnAzg4iMk5D7vTXhjGgoW6jIKFwmHN8SlLKgLej3qLMheoZYfEa8YEzMup0RptuVTzT_mfHh_mVFiry88-UR7TmHT6aLrYALAf0MBE=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Peoria+Heights+Peoria+IL/@40.7472594,-89.5739845,14z",2026-03-23T05:34:18.732Z,,,
https://www.google.com/maps/place/Peoria+Drywall+Paint+And+Epoxy/data=!4m7!3m6!1s0x880a5a36d12e2919:0xa42295b71e9a7407!8m2!3d40.786053!4d-89.6220721!16s%2Fg%2F1tffvj0t!19sChIJGSku0TZaCogRB3SaHreVIqQ,Peoria Drywall Paint And Epoxy,4.4,93,Dry wall contractor,"8101 N University St, Peoria, IL 61615, United States","Q9PH+C5 Peoria, Illinois, USA",http://peoriadrywallandpainting.com/,+1 309-681-5500,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoaydy74zvoyUw5TtG8EfRl1zqMhQEn1M9uLcaXO4p-AFST54cOFojLVe4uyHCgrdZALO8mgllJr5Y-7DIwhRy10yB68H6MBEt7Zzs52Dljyko8FYNI22RsKVD_Z5enVVuLWGmgSJJ4PJSv=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Peoria+Heights+Peoria+IL/@40.7472594,-89.5739845,14z",2026-03-23T05:34:23.664Z,,,
https://www.google.com/maps/place/SNS+Roofing/data=!4m7!3m6!1s0x880a67400627aa47:0x536291f18cb9c88a!8m2!3d40.7395937!4d-89.6229437!16s%2Fg%2F11twpxr6qr!19sChIJR6onBkBnCogRisi5jPGRYlM,SNS Roofing,4.9,47,Roofing contractor,"4240 N Brandywine Dr, Peoria, IL 61614, United States","P9QG+RR Peoria, Illinois, USA",https://snsroofs.com/,+1 309-338-5889,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweruRMIOWf-jqHtHtqFwoqg9eYo7r9Ko104zhO1xpe6sg8-mzDFQvBUUCXYyli31x04DrMgFxseEzqFuETcHxQinyjw6x8YXzxJsZNi8pGUkJmu04DJfdBOU8GPdygBqdkdgdVAA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Peoria+Heights+Peoria+IL/@40.7472594,-89.5739845,14z",2026-03-23T05:34:28.521Z,,,
https://www.google.com/maps/place/Paluska+Plumbing/data=!4m7!3m6!1s0x880a594f1289d6c9:0xa872d9e29617460d!8m2!3d40.7617664!4d-89.5959963!16s%2Fg%2F1tfkwx4s!19sChIJydaJEk9ZCogRDUYXluLZcqg,Paluska Plumbing,5.0,1268,Plumber,"6116 N Oak Point Ct, Peoria, IL 61614, United States","QC63+PJ Peoria, Illinois, USA",https://www.paluskaplumbing.com/,+1 309-437-1632,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerywKg7vSYZJjsotHRhabW9UgpSE8K6Bm-EvyrG3v20fgwYKQBxTcDrd44ZKmwWNbPsL0CxXPhb4nTqJB8O-S06yRrYdKRaG9SSUlVcq9T2x9oyjXN1olLzjgRF6DqtPgaJHVnagg=w408-h544-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Peoria+Heights+Peoria+IL/@40.7472594,-89.5739845,14z",2026-03-23T05:34:33.288Z,,,
https://www.google.com/maps/place/Coliseum+Painting/data=!4m7!3m6!1s0x880a5b61498d9213:0xbd56732e8608faf1!8m2!3d40.745026!4d-89.5242315!16s%2Fg%2F11jmy5yrnk!19sChIJE5KNSWFbCogR8foIhi5zVr0,Coliseum Painting,5.0,58,Painting,,,https://coliseumpainting.com/,+1 309-256-1012,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer688blgh-jLQ9nHNY8ZxnrkEnijMoancEZy6TunDNMRvoKDVMj8-cJCfNY4iqPe_TC00MzNmFtOaZQQCcujU9pT8DzWOlyWv5CAEDfY3uRXFeWg5K6eP00c_tEery9-s44vGw=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Peoria+Heights+Peoria+IL/@40.7472594,-89.5739845,14z",2026-03-23T05:34:38.169Z,,,
https://www.google.com/maps/place/Wood+Made+Illinois/data=!4m7!3m6!1s0x216ef3f4cbda77c7:0xce2fdbbdab9f50a5!8m2!3d40.7755135!4d-89.5771534!16s%2Fg%2F11y47zny8c!19sChIJx3fay_TzbiERpVCfq73bL84,Wood Made Illinois,5.0,11,Carpenter,"1115 E Koch Dr, Peoria, IL 61615, United States","QCGF+64 Peoria, Illinois, USA",http://woodmadeillinois.com/,+1 309-704-0132,Closed · Opens 9 am,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqqkVO9ENrt1M8tI0Xa44Ils-aDQES4NIIc9f-dOD0YZpUhesJuAlsgUz9R9exsrbQ38hGMqGSgyPWnf6cMg7KRqVIapQEm3reLILphX38wyChxpbjpAW3f7WgqhDPDQCc5NhJeQA=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Peoria+Heights+Peoria+IL/@40.7472594,-89.5739845,14z",2026-03-23T05:34:43.184Z,,,
https://www.google.com/maps/place/Ryan%27s+Painting+%26+Construction/data=!4m7!3m6!1s0x880a5fef5b2c6ebf:0x14eb74f5378f9c84!8m2!3d40.7094993!4d-89.580476!16s%2Fg%2F11lrt8gjkl!19sChIJv24sW-9fCogRhJyPN_V06xQ,Ryan's Painting & Construction,4.8,52,Construction company,"1025 E Behrends Ave, Peoria, IL 61603, United States","PC59+QR Peoria, Illinois, USA",,+1 309-868-0636,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqVuVZ25maLBf8_-bjTLWtMSMvO9kKx7cIrPlzZVIthKcPlQR16Ub1ZmfVNeo__WBrVezO5XtOTEcgevrPfGtEK57DWtX1JSeESephiuCCsLN-5xxOzE5zTBfWjP_adXr8zVxFR=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Peoria+Heights+Peoria+IL/@40.7472594,-89.5739845,14z",2026-03-23T05:34:48.188Z,,,
https://www.google.com/maps/place/Uftring+Montgomery+Chevrolet+Service/data=!4m7!3m6!1s0x880a5bf301473d0b:0xa510425345341550!8m2!3d40.7329812!4d-89.6179419!16s%2Fg%2F11b6s3n_pl!19sChIJCz1HAfNbCogRUBU0RVNCEKU,Uftring Montgomery Chevrolet Service,4.7,1126,Auto repair shop,"1600 W War Memorial Dr, Peoria, IL 61614, United States","P9MJ+5R Peoria, Illinois, USA",https://www.uftringmontgomerychevrolet.com/service/?utm_source=google&utm_medium=organic&utm_campaign=gbp+service,+1 309-686-2500,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepshV5mXUyygC_mnCrdGKruAMrbyVDw1NfcEGBfeqXh2TLCedce_UtN1gzWJtN0VZgVU-77QOkmgWmLzDMD8aytpLYuxIonFXjaVzHhEt1dymuIXTeZfW4-WI2fob8PWcMAa1W0OQ2KoeJj=w408-h272-k-no,true,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Peoria+Heights+Peoria+IL/@40.7472594,-89.5739845,14z",2026-03-23T05:34:53.570Z,,,
"https://www.google.com/maps/place/Fix+My+Gadget,+iPhone,+Computer+%26+iPad+Repair+Peoria/data=!4m7!3m6!1s0x880a5b90a1ca1a0f:0xacf5d1f8dc80f95c!8m2!3d40.7454268!4d-89.6120994!16s%2Fg%2F11bwqq48ch!19sChIJDxrKoZBbCogRXPmA3PjR9aw","Fix My Gadget, iPhone, Computer & iPad Repair Peoria",4.7,832,Mobile phone repair shop,"4732 N University St, Peoria, IL 61614, United States","P9WQ+55 Peoria, Illinois, USA",https://fixmygadget.com/,+1 309-981-2000,Closed · Opens 10 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqw3fqX5ojHRucMpZkcaMf6bcjKvTO_vUx2lZzogx7ISn7NV6sElq7lcPhWGBEMoNg2Opd0RWlNA0IWURelK53bo_EpBzxVyJv4s_weQ4U6QoEeke-9ga3Wr8DnD9pn3yiG6wj1=w408-h291-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,11 am–2 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Peoria+Heights+Peoria+IL/@40.7472594,-89.5739845,14z",2026-03-23T05:34:58.378Z,,,
https://www.google.com/maps/place/Hoagland+Construction/data=!4m7!3m6!1s0x880a5dcd8f432bb5:0x94fedfb2e0a1e0ec!8m2!3d40.7901325!4d-89.6335369!16s%2Fg%2F11q45n4q14!19sChIJtStDj81dCogR7OCh4LLf_pQ,Hoagland Construction,4.0,46,Construction company,"2601 W Altorfer Dr, Peoria, IL 61615, United States","Q9R8+3H Peoria, Illinois, USA",http://www.hoaglandconstruction.com/,+1 309-692-1990,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerfP6y8atlsrS9VypR9F0mxwwGKkN3NA03Ru_Fvvzv82m_EtBk02uyh_NPRWuMvubHiD6W8FJ1siiIrt6C-YWdLwJfKSXj8gYSifRQG5sZ7Eln_j-6dlvIKj8VqSJSLhzT1HH70vQ=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Peoria+Heights+Peoria+IL/@40.7472594,-89.5739845,14z",2026-03-23T05:35:03.538Z,,,
