placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,query,timestamp,info,wednesday,thursday,friday,saturday,sunday,monday,error
https://www.google.com/maps/place/Physicians+Vein+Clinics/data=!4m7!3m6!1s0x878ec9935183e695:0x6c77d747ce8acf50!8m2!3d43.5138596!4d-96.7700401!16s%2Fg%2F124yp9glf!19sChIJleaDUZPJjocRUM-KzkfXd2w,Physicians Vein Clinics,4.9,16,Vascular surgeon,"3401 S Kelley Ave, Sioux Falls, SD 57106, United States","G67H+GX Sioux Falls, South Dakota, USA",https://physiciansveinclinics.com/,+1 605-274-0217,Closes soon · 5 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipNcxhT4sxBbov5Od50k2bhUxRv4gIjZ1Ui0LnrD=w408-h306-k-no,true,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Pine+Island+Rochester+MN/@44.2013537,-92.6462999,14z",2025-12-16T22:09:04.596Z,LGBTQ+ friendly,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,
"https://www.google.com/maps/place/Dr.+Primepares+G.+Pal,+MD/@45.081384,-93.115971,17z/data=!3m1!4b1!4m6!3m5!1s0x52b328268062c3e5:0xe5b75173453dcc2a!8m2!3d45.081384!4d-93.115971!16s%2Fg%2F1tk67b4h","Dr. Primepares G. Pal, MD",,,Family practice physician,"400 Village Center Dr #800, North Oaks, MN 55127, United States","3VJM+HJ North Oaks, Minnesota, USA",http://www.mnveincenter.com/,+1 651-765-8346,Closes soon · 5 pm · Opens 9 am Wed,,false,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Pine+Island+Rochester+MN/@44.2013537,-92.6462999,14z",2025-12-16T22:09:11.034Z,,9 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,9 am–5 pm,
"https://www.google.com/maps/place/HealthEast+Vascular,+Vein+%26+Wound+-+Woodbury/data=!4m7!3m6!1s0x87f7d701cae400df:0xfc4bfb4a31d33cb2!8m2!3d44.9226099!4d-92.9768558!16s%2Fg%2F1tj2p096!19sChIJ3wDkygHX94cRsjzTMUr7S_w","HealthEast Vascular, Vein & Wound - Woodbury",2.2,10,Medical clinic,"1875 Woodwinds Dr., Woodbury, MN 55125, United States","W2FF+27 Woodbury, Minnesota, USA",https://www.mhealthfairview.org/locations/M-Health-Fairview-Vascular-Clinic---Woodbury,+1 651-232-2550,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2-ES9E1Siv0aRlDRh6Kemw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.91426&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/vein+clinics+in+Pine+Island+Rochester+MN/@44.2013537,-92.6462999,14z",2025-12-16T22:09:13.650Z,,,,,,,,
"https://www.google.com/maps/place/Audra+Duncan,+MD/data=!4m7!3m6!1s0x87f75f7b3595d707:0x7bd4bfb5f7d9626!8m2!3d44.0221815!4d-92.4666893!16s%2Fg%2F1tcts6z0!19sChIJB9eVNXtf94cRJpZ9X_tLvQc","Audra Duncan, MD",,,Vascular surgeon,"200 1st St SW, Rochester, MN 55905, United States","2GCM+V8 Rochester, Minnesota, USA",http://www.mayoclinic.org/,+1 507-284-2511,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2WDdzdjOCsqT7h5YVsPx2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.24426&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/vein+clinics+in+Pine+Island+Rochester+MN/@44.2013537,-92.6462999,14z",2025-12-16T22:09:15.983Z,,,,,,,,
"https://www.google.com/maps/place/Todd+E.+Rasmussen,+M.D./data=!4m7!3m6!1s0x87f75f87cd119413:0xc3a9bdfc4fff2db8!8m2!3d44.0226729!4d-92.4667508!16s%2Fg%2F11rv3x1lsl!19sChIJE5QRzYdf94cRuC3_T_y9qcM","Todd E. Rasmussen, M.D.",,,Vascular surgeon,"200 1st St SW, Rochester, MN 55905, United States","2GFM+37 Rochester, Minnesota, USA",https://www.mayoclinic.org/biographies/rasmussen-todd-e-m-d/bio-20510734?utm_source=google&utm_medium=gbp&utm_campaign=vas_drtrasmussenbio,+1 507-538-3270,,https://lh3.googleusercontent.com/p/AF1QipO2sgVb0oOlPr-r-eFmhd8iPWRab3NlAlYs67RY=w408-h510-k-no,true,,"https://www.google.com/maps/search/vein+clinics+in+Pine+Island+Rochester+MN/@44.2013537,-92.6462999,14z",2025-12-16T22:09:18.470Z,,,,,,,,
https://www.google.com/maps/place/Lite+Medical+Clinic+PLLC+-+Rochester/data=!4m7!3m6!1s0x87f75f4c7f51c5ad:0xd64cf214cea1c242!8m2!3d44.0440142!4d-92.5124827!16s%2Fg%2F11wx0znd68!19sChIJrcVRf0xf94cRQsKhzhTyTNY,Lite Medical Clinic PLLC - Rochester,5.0,10,Medical clinic,"3269 19th St NW Suite 140, Rochester, MN 55901, United States","2FVQ+J2 Rochester, Minnesota, USA",https://www.litemedicalclinic.com/,+1 952-260-9520,,https://lh3.googleusercontent.com/p/AF1QipNdcgQMABDdQuZqYtnDbeIlWgOb02J_s3GHGU2L=w408-h544-k-no,true,7 am–10 pm,"https://www.google.com/maps/search/vein+clinics+in+Pine+Island+Rochester+MN/@44.2013537,-92.6462999,14z",2025-12-16T22:09:22.994Z,Identifies as veteran-owned,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,
https://www.google.com/maps/place/Mayo+clinic/data=!4m7!3m6!1s0x87f75f0034dd43b5:0x612daf1bf8c2a72d!8m2!3d44.033406!4d-92.465704!16zL20vMDE1OHho!19sChIJtUPdNABf94cRLafC-BuvLWE,Mayo clinic,3.6,8,Medical clinic,"127 10th St NW, Rochester, MN 55901, United States","2GMM+9P Rochester, Minnesota, USA",https://www.mayoclinic.org/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M8vCqkNFlIojRc3hQyAKHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.177246&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/vein+clinics+in+Pine+Island+Rochester+MN/@44.2013537,-92.6462999,14z",2025-12-16T22:09:25.315Z,,,,,,,,
https://www.google.com/maps/place/Claudiu+Vlada/data=!4m7!3m6!1s0x87f75f7b39000001:0xbb603776229d25b!8m2!3d44.0226729!4d-92.4667508!16s%2Fg%2F11k3_kqzw_!19sChIJAQAAOXtf94cRW9IpYncDtgs,Claudiu Vlada,,,Vascular surgeon,"200 1st St SW, Rochester, MN 55905, United States",,,+1 507-284-2511,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1NwPR3zFzLMrVtlotm23Lw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.31813&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/vein+clinics+in+Pine+Island+Rochester+MN/@44.2013537,-92.6462999,14z",2025-12-16T22:09:27.486Z,,,,,,,,
https://www.google.com/maps/place/RRH+Vein+Treatment+Center/data=!4m7!3m6!1s0x89d6b50336fe4539:0x7fc2ef7a50b4eac2!8m2!3d43.1887638!4d-77.5846355!16s%2Fg%2F11pvwhsndy!19sChIJOUX-NgO11okRwuq0UHrvwn8,RRH Vein Treatment Center,5.0,3,Vascular surgeon,"1255 Portland Ave 1st Floor, Rochester, NY 14621, United States","5CQ8+G4 Rochester, New York, USA",https://www.rochesterregional.org/locations/vascular/vein-center?y_source=1_MzA3NTA4NzQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 585-922-8346,"Closed · Opens 7:30 am Wed

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMOExjso1FqA2FHWq-LZTH3nU2fsX9OSZLXbaQ7=w426-h240-k-no,true,7:30 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Plainview+Rochester+MN/@43.1565779,-77.6088465,14z",2025-12-16T22:09:44.397Z,LGBTQ+ friendly,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,
"https://www.google.com/maps/place/UR+Medicine+Vascular+Surgery+%26+Vein+Care+%E2%80%93+Highland+Hospital/@43.1356801,-77.6061914,17z/data=!3m1!4b1!4m6!3m5!1s0x89d6b520270ae3ed:0x7c61ba63b2a263a1!8m2!3d43.1356801!4d-77.6061914!16s%2Fg%2F11g6_1s0bp",UR Medicine Vascular Surgery & Vein Care – Highland Hospital,1.0,1,Medical office,"1000 South Ave #251C, Rochester, NY 14620, United States","49PV+7G Rochester, New York, USA",https://www.urmc.rochester.edu/locations/vascular-surgery-hh,+1 585-341-9541,,,true,,"https://www.google.com/maps/search/vein+clinics+in+Plainview+Rochester+MN/@43.1565779,-77.6088465,14z",2025-12-16T22:09:49.183Z,,,,,,,,
"https://www.google.com/maps/place/UR+Medicine+Vascular+Surgery+%26+Vein+Center+-+Strong+Memorial+Hospital/@43.1231147,-77.624972,17z/data=!3m1!4b1!4m6!3m5!1s0x89d6b4cc0060b3b1:0x9fd0c5e9c3c457a6!8m2!3d43.1231147!4d-77.624972!16s%2Fg%2F12hr2y0jr",UR Medicine Vascular Surgery & Vein Center - Strong Memorial Hospital,5.0,1,Vascular surgeon,"601 Elmwood Ave, Rochester, NY 14642, United States","49FG+62 Rochester, New York, USA",https://www.urmc.rochester.edu/locations/vascular-surgery-smh,+1 585-279-5100,Closed · Opens 8 am Wed,,true,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Plainview+Rochester+MN/@43.1565779,-77.6088465,14z",2025-12-16T22:09:55.892Z,,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,
https://www.google.com/maps/place/UR+Medicine+Vascular+Surgery+%26+Vein+Care+%E2%80%93+Brighton/data=!4m7!3m6!1s0x89d14b24b4d9b6b5:0x2fa5504bdd585f0c!8m2!3d43.096302!4d-77.584083!16s%2Fg%2F1hc97xv8n!19sChIJtbbZtCRL0YkRDF9Y3UtQpS8,UR Medicine Vascular Surgery & Vein Care – Brighton,3.0,2,Medical office,"140 Canal View Blvd #103, Rochester, NY 14623, United States","3CW8+G9 Rochester, New York, USA",https://www.urmc.rochester.edu/locations/vascular-surgery-canal-view,+1 585-279-5100,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OSXtvlmQqs6XWuvyF7wyhA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.54747&pitch=0&thumbfov=100,true,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Plainview+Rochester+MN/@43.1565779,-77.6088465,14z",2025-12-16T22:10:00.638Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,
https://www.google.com/maps/place/Vein+Care+Center+Of+Rochester/data=!4m7!3m6!1s0x89d6cb20088f498f:0xf3465fabb498ee4!8m2!3d43.1249634!4d-77.5172435!16s%2Fg%2F11ggs0x8j_!19sChIJj0mPCCDL1okR5I5Ju_plNA8,Vein Care Center Of Rochester,1.0,4,Vascular surgeon,"30 Hagen Dr Suite 120, Rochester, NY 14625, United States","4FFM+X4 Rochester, New York, USA",https://www.rochesterregional.org/locations/rochester/vein-care-center-of-rochester/?y_source=1_OTkwMTE3NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 585-922-5300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ug988BYth9FJiI7n83RZUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.49084&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/vein+clinics+in+Plainview+Rochester+MN/@43.1565779,-77.6088465,14z",2025-12-16T22:10:03.155Z,,,,,,,,
https://www.google.com/maps/place/USA+Vein+Clinics+-+Rochester/data=!4m7!3m6!1s0x89d14b6a1ec12dad:0xda96a42ef563e23d!8m2!3d43.1107743!4d-77.5713452!16s%2Fg%2F11jh__66x1!19sChIJrS3BHmpL0YkRPeJj9S6klto,USA Vein Clinics - Rochester,4.0,4,Medical clinic,"1892 S Winton Rd Ste 190B, Rochester, NY 14618, United States","4C6H+8F Rochester, New York, USA",https://www.usaveinclinics.com/company/locations/new-york/upstate-ny/office/rochester/,+1 585-505-8255,Temporarily closed,https://lh3.googleusercontent.com/p/AF1QipP0JoVCru0NhGI1R-1VzdnowFeFQj8QEEoS6c1q=w408-h272-k-no,true,,"https://www.google.com/maps/search/vein+clinics+in+Plainview+Rochester+MN/@43.1565779,-77.6088465,14z",2025-12-16T22:10:07.698Z,,,,,,,,
,,,,,,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Stewartville+Rochester+MN/@43.8555186,-92.4885079,14z",2025-12-16T22:10:20.554Z,,,,,,,,No new results found
https://www.google.com/maps/place/Zumbrota+Veterinary+Clinic/data=!4m7!3m6!1s0x87f776b09998b24b:0xe37d6b2e02fc575b!8m2!3d44.2810805!4d-92.6744274!16s%2Fg%2F1tpll92j!19sChIJS7KYmbB294cRW1f8Ai5rfeM,Zumbrota Veterinary Clinic,4.8,193,Veterinarian,"1901 Roscoe Ave, Zumbrota, MN 55992, United States","78JG+C6 Zumbrota, Minnesota, USA",http://www.zumbrotavet.com/,+1 507-732-7301,Closes soon · 5 pm · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipMpN_TVKoNKXtgov3LU5lN4NlgZBB_uHaJ_ro6V=w408-h272-k-no,true,7:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Zumbrota+Rochester+MN/@44.294132,-92.6690806,14z",2025-12-16T22:10:38.308Z,,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,
https://www.google.com/maps/place/Anderson+Veterinary+Services/data=!4m7!3m6!1s0x87f776c4b93f8025:0x863ea8a068db2ab3!8m2!3d44.30579!4d-92.669437!16s%2Fg%2F1tgpbv9k!19sChIJJYA_ucR294cRsyrbaKCoPoY,Anderson Veterinary Services,4.8,68,Animal hospital,"44326 County 6 Blvd, Zumbrota, MN 55992, United States","884J+86 Zumbrota, Minnesota, USA",https://www.andersonveterinaryservice.com/,+1 507-732-7338,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxScxuJCN5vt-sKPJ5Uvk0AhVdw2F8qRArZvjxKmAVHyKxSrR9SXm9gPEt7okU2KD4NtVIJNyIl2sPkA_32h2xfXl_yuapO0V7yacIlRLoBpWdIIqQlssyea3BTzD-J6gAioERB=w408-h306-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Zumbrota+Rochester+MN/@44.294132,-92.6690806,14z",2025-12-16T22:10:43.529Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,
