placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,error,attributes
https://www.google.com/maps/place/White+Orchid+Spa/data=!4m7!3m6!1s0x88de593709d900f3:0x2d60252206471745!8m2!3d27.65582!4d-80.35658!16s%2Fg%2F1tfrhl28!19sChIJ8wDZCTdZ3ogRRRdHBiIlYC0,White Orchid Spa,4.9,594,Medical spa,"3500 Ocean Dr, Vero Beach, FL 32963, United States","MJ4V+89 Vero Beach, Florida, USA",http://www.whiteorchidspa.info/?utm_source=google&utm_medium=local&utm_campaign=verobeach-practice-website,+1 772-231-1133,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipN1bMY7qhB9on6XAU6_Pkm1u750z9qGZaXa032k=w408-h271-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:01:28.864Z,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,,,
https://www.google.com/maps/place/Butter+Cup+Bakery+Cafe/data=!4m7!3m6!1s0x88de5ed922eba237:0x22422b3ee658ff93!8m2!3d27.6402138!4d-80.3816214!16s%2Fg%2F11btsv1qct!19sChIJN6LrItle3ogRk_9Y5j4rQiI,Butter Cup Bakery Cafe,4.7,517,Ice cream shop,"390 21st St Unit 103, Vero Beach, FL 32960, United States","JJR9+39 Vero Beach, Florida, USA",https://buttercupbakerycafe.com/,+1 772-213-8744,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipOGgiPb66HXNfB1WVEHpnM9xtR9mrFZ1QzJ4aJb=w429-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:01:34.125Z,12–9 pm,12–9 pm,12–9 pm,12–9 pm,12–9 pm,12–9 pm,12–9 pm,LGBTQ+ friendly,,· Dine-in · Takeaway · No-contact delivery
"https://www.google.com/maps/place/Environmental+Learning+Center/@27.7679085,-80.4047679,14z/data=!4m6!3m5!1s0x88de5d221745c159:0x969b4fa35cde67dc!8m2!3d27.7576583!4d-80.4158811!16s%2Fg%2F1v3dsyn5",Environmental Learning Center,4.8,327,Tourist attraction,"255 Live Oak Dr Building A, Vero Beach, FL 32963, United States","QH5M+3J Vero Beach, Florida, USA",http://www.discoverelc.org/,+1 772-589-5050,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPegMt1Du88H0xeUYzHvkk9f-y-Z2134BDxQfHJ=w408-h305-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Old+Orchid+Vero+Beach+FL/@27.7679085,-80.4047679,14z",2025-10-28T19:01:43.322Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,8 am–4 pm,8 am–5 pm,LGBTQ+ friendly,Already found,
"https://www.google.com/maps/place/2800+Aviation+Blvd+Parking/@27.638635,-80.3946317,14z/data=!4m6!3m5!1s0x88de5e5668284851:0x88460e82fe38a495!8m2!3d27.6467546!4d-80.4127118!16s%2Fg%2F11f_p36df5",2800 Aviation Blvd Parking,5.0,4,Parking lot,"Vero Beach, FL 32960, United States","JHWP+PW Vero Beach, Florida, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx7WErI605g96JjRdxl73sTj6Lb712Hq1IuPgmabdxmBm8iPHk_OeLxp6Jp64xbMi-Bw0LgLauMjyR1adaoKeQ1qNbPm_yR8FTu7gH9GJWNNhopZHTKD2t32MuxNnNC5sOWUUcfewmncDFU=w507-h240-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Whispering+Palms+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:01:49.937Z,,,,,,,,,Already found,
https://www.google.com/maps/place/Elite+Parking+Management/data=!4m7!3m6!1s0x47360f0803443f65:0x9898c553a2fedf04!8m2!3d28.481232!4d-81.3427941!16s%2Fg%2F11xfs7v17s!19sChIJZT9EAwgPNkcRBN_-olPFmJg,Elite Parking Management,4.0,4,Transportation service,,,https://www.eliteparkingmgmt.com/,+1 407-382-2973,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMLybA_Yyu1f58Y0ioTztBFeGFsHSVM5iIBqs9W=w408-h368-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Windsor+Vero+Beach+FL/@27.7883605,-80.4142177,14z",2025-10-28T19:02:03.917Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Superior+Parking+Management+Solutions/data=!4m7!3m6!1s0x88605f98d0ca3b07:0x5774d9a8418e3876!8m2!3d35.0637303!4d-85.3083608!16s%2Fg%2F11v_4z_72m!19sChIJBzvK0JhfYIgRdjiOQajZdFc,Superior Parking Management Solutions,3.5,19,Valet parking service,"134 N Market St unit 4435, Chattanooga, TN 37405, United States","3M7R+FM Chattanooga, Tennessee, USA",https://www.parkingsuperior.com/,+1 423-405-0899,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMAwJVdyNRaP6BdEkuqJtu7Y0fH1hKYATO1fFzq=w408-h366-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Windsor+Vero+Beach+FL/@27.7883605,-80.4142177,14z",2025-10-28T19:02:08.935Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/Windsor+Club+%28The%29/data=!4m7!3m6!1s0x88de42d690354447:0x3945c9914d637a48!8m2!3d27.788862!4d-80.413952!16s%2Fg%2F1tflh0x2!19sChIJR0Q1kNZC3ogRSHpjTZHJRTk,Windsor Club (The),4.7,106,Country club,"3125 Windsor Blvd, Vero Beach, FL 32963, United States","QHQP+GC Vero Beach, Florida, USA",http://windsorflorida.com/,+1 772-388-5050,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzpNK322mRlu8S3FeIJSknPoAIIDlnBG3rGcrx1QY2F1PAZbqo3h6eD3KAamLZE0yeswDEZOlfpNmNa05kZGYsLA03j_WpIUJXG8bEerg04_ordNt7J3FGo1LhdIsPiouKEkgG2=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Windsor+Vero+Beach+FL/@27.7883605,-80.4142177,14z",2025-10-28T19:02:13.859Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Elite+Parking+Services+Of+America/data=!4m7!3m6!1s0x88e5b71739edfd6d:0x253247cd77aad13b!8m2!3d30.3259125!4d-81.6599096!16s%2Fg%2F12lr50lc4!19sChIJbf3tORe35YgRO9Gqd81HMiU,Elite Parking Services Of America,2.2,34,Corporate campus,"76 S Laura St #1702, Jacksonville, FL 32202, United States","88GR+92 Downtown, Jacksonville, FL, USA",https://eliteparkingofamerica.com/,+1 904-297-4437,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0ZX0OfjPprZaBQKiZ5lt-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=294.32877&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Windsor+Vero+Beach+FL/@27.7883605,-80.4142177,14z",2025-10-28T19:02:18.926Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/South+Florida+Parking+Enforcement/data=!4m7!3m6!1s0x88d9c49d16e7cb4b:0xbaf5a206cd9e9c80!8m2!3d25.6389189!4d-80.4387106!16s%2Fg%2F11dxchfz5y!19sChIJS8vnFp3E2YgRgJyezQai9bo,South Florida Parking Enforcement,1.3,26,Corporate office,"15192 SW 137th St UNIT 14, Miami, FL 33196, United States","JHQ6+HG Miami, Florida, USA",http://www.sfparkingenforcement.com/,+1 305-967-1846,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oaqqNISZdub2c2dS7zVRAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.78519&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Windsor+Vero+Beach+FL/@27.7883605,-80.4142177,14z",2025-10-28T19:02:24.023Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/City+Valet+Services+Corp./data=!4m7!3m6!1s0x88deeae0273eaaab:0xef40a608870d1fc0!8m2!3d26.344995!4d-80.0847024!16s%2Fg%2F11h4cg13dt!19sChIJq6o-J-Dq3ogRwB8NhwimQO8,City Valet Services Corp.,5.0,38,Valet parking service,"500 SE Mizner Blvd, Boca Raton, FL 33432, United States","8WV8+X4 Boca Raton, Florida, USA",https://cityvaletparking.com/,+1 754-244-3336,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM1AvzPYHzhx5aipvxSAh426yhqnLkKtRumATB1=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Windsor+Vero+Beach+FL/@27.7883605,-80.4142177,14z",2025-10-28T19:02:29.208Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,,
https://www.google.com/maps/place/Seminole+Exchange/data=!4m7!3m6!1s0x88d9046970c86bdf:0x7b0e60e2cc1a3445!8m2!3d26.2091268!4d-80.2063512!16s%2Fg%2F1vr3dzcb!19sChIJ32vIcGkE2YgRRTQazOJgDns,Seminole Exchange,3.6,7,Transportation service,"6090 Boulevard of Champions, North Lauderdale, FL 33068, United States","6Q5V+MF North Lauderdale, Florida, USA",http://www.seminoleexchange.com/,+1 954-917-4800,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RE_OQ2SInSxoz85xSYSOlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.46852&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Windsor+Vero+Beach+FL/@27.7883605,-80.4142177,14z",2025-10-28T19:02:32.040Z,,,,,,,,,,
"https://www.google.com/maps/place/Automated+Valet+Parking+Manager,+LLC/@26.1249881,-80.334105,17z/data=!3m1!4b1!4m6!3m5!1s0x88d909ba6c908b01:0x3a3bda1b073a2027!8m2!3d26.1249881!4d-80.334105!16s%2Fg%2F11g6bj604_","Automated Valet Parking Manager, LLC",4.6,9,Corporate office,"13798 NW 4th St, Sunrise, FL 33325, United States","4MF8+X9 Sunrise, Florida, USA",http://www.avpmi.com/,+1 954-636-4831,,,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Windsor+Vero+Beach+FL/@27.7883605,-80.4142177,14z",2025-10-28T19:02:36.804Z,,,,,,,,,,
https://www.google.com/maps/place/Park+Inc/data=!4m7!3m6!1s0x88569f97565ea4bd:0x7102f1036a379fa5!8m2!3d35.1740245!4d-80.8791807!16s%2Fg%2F11tmq1t9mk!19sChIJvaReVpefVogRpZ83agPxAnE,Park Inc,4.1,9,Parking lot,"4900 Old Pineville Rd, Charlotte, NC 28217, United States","54FC+J8 Charlotte, North Carolina, USA",http://www.parkinc.com/,+1 704-377-1755,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HqC78fJocJ9V8qEwZo7Hng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.29953&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Windsor+Vero+Beach+FL/@27.7883605,-80.4142177,14z",2025-10-28T19:02:41.815Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/Farber+Parking+Valet+Parking+Services/data=!4m7!3m6!1s0x88d8e3980d4c4153:0x830dd8ed22abf305!8m2!3d26.355441!4d-80.0857209!16s%2Fg%2F11pzwxd6qy!19sChIJU0FMDZjj2IgRBfOrIu3YDYM,Farber Parking Valet Parking Services,5.0,381,Valet parking service,"433 Plaza Real Suite 275, Boca Raton, FL 33432, United States","9W47+5P Boca Raton, Florida, USA",http://www.farberparking.com/,+1 561-774-0494,"Open 24 hours

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP5M1s8I_pj24CKMBIwYtkQxplbrBZ4lcK0W1aY=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Windsor+Vero+Beach+FL/@27.7883605,-80.4142177,14z",2025-10-28T19:02:47.141Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/M%26M+Parking+Management/data=!4m7!3m6!1s0x88d9b48966b3ffff:0xd2fffda9b042a5e6!8m2!3d25.783069!4d-80.1389573!16s%2Fg%2F11nnwfvhfj!19sChIJ__-zZom02YgR5qVCsKn9_9I,M&M Parking Management,2.3,3,Parking lot,"1210 Michigan Ave, Miami Beach, FL 33139, United States","QVM6+6C Miami Beach, Florida, USA",,+1 305-970-5516,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HkjRjVtNX1y5qer0qSnn6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.437&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Windsor+Vero+Beach+FL/@27.7883605,-80.4142177,14z",2025-10-28T19:02:53.227Z,,,,,,,,,,
https://www.google.com/maps/place/Moorings/data=!4m7!3m6!1s0x88de59d0dba24303:0x78ac176bb5928c8b!8m2!3d27.5977156!4d-80.3396752!16s%2Fg%2F11srv_qfb5!19sChIJA0Oi29BZ3ogRi4yStWsXrHg,Moorings,5.0,2,Restaurant,"100 Harbour Dr, Vero Beach, FL 32963, United States","HMX6+34 Vero Beach, Florida, USA",https://www.themooringsclub.com/,+1 772-231-1004,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mk3BZcdPd1I7Q3iJbuCe-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=234.17532&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+The+Moorings+Vero+Beach+FL/@27.5975012,-80.3398767,14z",2025-10-28T19:03:04.726Z,,,,,,,,,,· Dine-in · Delivery
https://www.google.com/maps/place/The+Moorings+Yacht+%26+Country+Club/data=!4m7!3m6!1s0x88de58990bb10893:0x52630e3b5794773b!8m2!3d27.5975012!4d-80.3398767!16s%2Fg%2F1tkjl_xv!19sChIJkwixC5lY3ogRO3eUVzsOY1I,The Moorings Yacht & Country Club,4.7,170,Country club,"100 Harbour Dr, Vero Beach, FL 32963, United States","HMX6+22 Vero Beach, Florida, USA",http://www.themooringsclub.com/,+1 772-231-1004,Closes soon ⋅ 4 pm ⋅ Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipMtOFVIh0r2Et6DIUT9XIe7aC4hOS0_FFOewiGp=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+The+Moorings+Vero+Beach+FL/@27.5975012,-80.3398767,14z",2025-10-28T19:03:09.784Z,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,11 am–3 pm,Closed,9 am–4 pm,,,
https://www.google.com/maps/place/The+Moorings+Realty+Sales+Co./data=!4m7!3m6!1s0x88def62f38be2133:0xab9d58e11b84b2bd!8m2!3d27.5803433!4d-80.330985!16s%2Fg%2F1tf3cbvs!19sChIJMyG-OC_23ogRvbKEG-FYnas,The Moorings Realty Sales Co.,4.5,8,Real estate agency,"2125 Windward Way, Vero Beach, FL 32963, United States","HMJ9+4J Vero Beach, Florida, USA",http://www.themoorings.com/,+1 772-231-5131,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO5VEhPYFf3b1PBwYCWHgyLgyexd7Wmt4dm6chS=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+The+Moorings+Vero+Beach+FL/@27.5975012,-80.3398767,14z",2025-10-28T19:03:14.960Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–3 pm,10 am–3 pm,9 am–5 pm,Identifies as women-owned,,
https://www.google.com/maps/place/South+Beach+Park/data=!4m7!3m6!1s0x88de58d8603265d3:0x3cec8747c6ba98eb!8m2!3d27.6337734!4d-80.35194!16s%2Fg%2F1vn19bcv!19sChIJ02UyYNhY3ogR65i6xkeH7Dw,South Beach Park,4.7,2930,Park,"1702 Ocean Dr, Vero Beach, FL 32963, United States","JJMX+G6 Vero Beach, Florida, USA",https://www.covb.org/Facilities/Facility/Details/South-Beach-Park-33,+1 772-567-2144,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipOHOZYHom8OEmznqdipS3LUmA8Nua8o7Sz4iMg2=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:03:37.870Z,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,,,"Beach park featuring lifeguards, grassy areas, shelters, forest walking paths, restrooms & more."
https://www.google.com/maps/place/Brute+Force+Diesel+Truck+Repair+and+Road+Service/data=!4m7!3m6!1s0x88de5faeb2be8ef5:0x435c1eff71eb31db!8m2!3d27.6201043!4d-80.3964323!16s%2Fg%2F11fwbylqcr!19sChIJ9Y6-sq5f3ogR2zHrcf8eXEM,Brute Force Diesel Truck Repair and Road Service,4.8,70,Truck repair shop,"1155 10th Ln, Vero Beach, FL 32960, United States","JJC3+2C Vero Beach, Florida, USA",,+1 772-774-7979,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNa9l-kSANXUuJKM8rvSdHZLETUyQQ6vQI4wxX4=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:03:43.515Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,LGBTQ+ friendly,,
https://www.google.com/maps/place/Miami+Beach+Parking+Department/data=!4m7!3m6!1s0x88d9b4843891d22f:0x6481276aa542fc02!8m2!3d25.7931952!4d-80.1364493!16s%2Fg%2F1tfj3zg7!19sChIJL9KROIS02YgRAvxCpWongWQ,Miami Beach Parking Department,2.5,49,City government office,"1755 Meridian Ave #100, Miami Beach, FL 33139, United States","QVV7+7C Miami Beach, Florida, USA",https://www.miamibeachfl.gov/city-hall/parking/,+1 305-673-7505,"Open ⋅ Closes 6 pm

Confirmed by phone call 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwsJAgU0pzzpFE81noWUGy0dz4zxXS0pE9KdKWz5vIPFEga0oOpQnLsVe3lSjLQyNdCnMeTwzRE2johe-EzRm6ZlySRVOWKKdrifzczU4Xsbo2uWVvUeBRO-IoFZmjiUZpUluOJ8w=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:03:49.022Z,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,Closed,Closed,8:30 am–6 pm,,,
https://www.google.com/maps/place/South+Park+Management/data=!4m7!3m6!1s0x88d9b4f189aa7e33:0xf755bd48cd067557!8m2!3d25.7704097!4d-80.1336008!16s%2Fg%2F11f2gsq3pm!19sChIJM36qifG02YgRV3UGzUi9Vfc,South Park Management,1.2,24,Parking lot,"125 Ocean Ct, Miami Beach, FL 33139, United States","QVC8+5H Miami Beach, Florida, USA",http://southparkmgmt.com/,+1 305-932-8600,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwUtY8EBqbFuPtPmSu_V8nRTotV_ENsPYp2ZdwrC-HOyjqNBC2E9LVEYCv0YlRaxXDfw0_6ESPqG7MY0Perk-salg5H45b2B20j99TZVeibKJ63N2TV4zoieWUgEjpHwADMSKxGI6Wz-1Z_=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:03:52.508Z,,,,,,,,,,
https://www.google.com/maps/place/Walmart+Supercenter/data=!4m7!3m6!1s0x88de5fcd93900fab:0x257f1170647d7166!8m2!3d27.6372832!4d-80.4429151!16s%2Fm%2F03n_189!19sChIJqw-Qk81f3ogRZnF9ZHARfyU,Walmart Supercenter,3.7,5450,Department store,"5555 20th St, Vero Beach, FL 32966, United States","JHP4+WR Vero Beach, Florida, USA",https://www.walmart.com/store/931-vero-beach-fl/?veh=seo_loc,+1 772-778-6677,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxc1JR39W3YXhnLEDBgDLVzKusRuJC9MmyAl_IS1YUlknGbekIRApy6jo9KvCbIFJhH-4NezcmNV9FciYr77xPs2wNk7F76t5zB0EOuuxSUubpXoEoGxSjrG0n1Qdlv8M-J9Ek=w408-h309-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:03:58.480Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,· In-store shopping · Kerbside pickup · Delivery
https://www.google.com/maps/place/Miami+Beach+Parking+Lot+%28P11%29/data=!4m7!3m6!1s0x88d9b58d71bdace1:0x7408e630c02eb553!8m2!3d25.7761836!4d-80.1364168!16s%2Fg%2F11tt31vktb!19sChIJ4ay9cY212YgRU7UuwDDmCHQ,Miami Beach Parking Lot (P11),5.0,1,Parking lot,"833 6th St, Miami Beach, FL 33139, United States","QVG7+FC Miami Beach, Florida, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RwHSWDNIk_V3aR2ZPpK-pQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.36359&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:04:01.305Z,,,,,,,,,,
https://www.google.com/maps/place/Professional+Parking+Management+FTL+Beach+Lot/data=!4m7!3m6!1s0x88d9015cbd8a9ecf:0xe9d0fa5c287eb50c!8m2!3d26.1205135!4d-80.1051728!16s%2Fg%2F11n0p26c2p!19sChIJz56KvVwB2YgRDLV-KFz60Ok,Professional Parking Management FTL Beach Lot,1.1,149,Parking lot,"210 Almond Ave, Fort Lauderdale, FL 33316, United States","4VCV+6W Fort Lauderdale, Florida, USA",https://professionalparkingmgt.com/,+1 844-999-7275,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwoeG55UA9eZAgnQJ2XXpHFRJlmQY8CDXCg3-zj0IkuF23esmTBoNLieRBn-EdMAFMUUEfdo1-txTemzV_fizQEpF5ZUuz8zxR7O3kxv52JccN_1PV-fHRxy80rWllRAayp3v2uiw=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:04:06.409Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Miami+Beach+Parking+Lot-+P12/data=!4m7!3m6!1s0x88d9b48da61487a9:0x62e532836e9f0ab8!8m2!3d25.779646!4d-80.1334081!16s%2Fg%2F11hbfk44ln!19sChIJqYcUpo202YgRuAqfboMy5WI,Miami Beach Parking Lot- P12,3.4,18,Parking lot,"900 Washington Ave, Miami Beach, FL 33139, United States","QVH8+VJ Miami Beach, Florida, USA",https://www.miamibeachfl.gov/city-hall/parking/,+1 305-673-7505,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw5p_5B7q4hKAz1f6rOQ8UjxlrGUv1pUg2rMlBx9hpC41UF4691l6dqa-T99I7tiQI8hqynB6TGeA0yMfugjWkri-ZsJ9ztk-ofteHKqDmwguLvFQt87dydzhnF0TFYP7N7wcQ=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:04:11.347Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Miami+Beach+Parking+Lot+%28P29%29/data=!4m7!3m6!1s0x88d9b5d6777c94a5:0xa00d3c10fe3c54d0!8m2!3d25.7928164!4d-80.1344959!16s%2Fg%2F11kbq89dt4!19sChIJpZR8d9a12YgR0FQ8_hA8DaA,Miami Beach Parking Lot (P29),5.0,1,Parking lot,"581 17th St, Miami Beach, FL 33139, United States","QVV8+46 Miami Beach, Florida, USA",https://www.miamibeachfl.gov/city-hall/parking/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kGA4_e5E2nySqdg-rzjNwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.75389&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:04:14.336Z,,,,,,,,,,
