placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,sunday,monday,tuesday,wednesday,thursday,friday,saturday,isBlackOwned,error
https://www.google.com/maps/place/Dwyer+Tax+Solutions/data=!4m7!3m6!1s0x89c0e98dd213e81d:0x3b4119d660fb2e07!8m2!3d39.3651559!4d-74.5629202!16s%2Fg%2F11bw46s8vb!19sChIJHegT0o3pwIkRBy77YNYZQTs,Dwyer Tax Solutions,5.0,2,Tax preparation service,"2312 New Rd Unit 103, Northfield, NJ 08225, United States","9C8P+3R Northfield, New Jersey, USA",,+1 609-241-1090,"Closed ⋅ Opens 9 am Mon

Confirmed by others 7 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S1LbpV7HzN8gD8LBHk4How&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.034&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:19:26.592Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,
https://www.google.com/maps/place/Action+Accounting+Services+Inc/data=!4m7!3m6!1s0x89c0e9af43ed23dd:0x2f2aeb096accd60f!8m2!3d39.4212441!4d-74.5518684!16s%2Fg%2F1tsyl2hb!19sChIJ3SPtQ6_pwIkRD9bMagnrKi8,Action Accounting Services Inc,3.5,16,Accountant,"6603 Delilah Rd, Egg Harbor Township, NJ 08234, United States","CCCX+F7 Egg Harbor Township, New Jersey, USA",,+1 609-677-1500,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bhg5aHM_7DexCPRgTstYMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.33112&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:19:31.454Z,,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,,
https://www.google.com/maps/place/Amelia%27s+Tax+Services/data=!4m7!3m6!1s0x89c0e8c4d1f488fd:0x86c92f0ce610b864!8m2!3d39.3985951!4d-74.514145!16s%2Fg%2F1tp090k_!19sChIJ_Yj00cTowIkRZLgQ5gwvyYY,Amelia's Tax Services,,,Tax preparation service,"21 Loraine Ave, Pleasantville, NJ 08232, United States","9FXP+C8 Pleasantville, New Jersey, USA",,+1 609-383-8750,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DOl7ahk9Z5xvV_6kPAB5lg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.44345&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:19:34.291Z,,,,,,,,,,
"https://www.google.com/maps/place/Agostino+R+Fabietti,+CPA/data=!4m7!3m6!1s0x89c0e9b3ea97c64d:0x47ffc50d4abb0ac7!8m2!3d39.3914642!4d-74.5620768!16s%2Fg%2F1tg4xrjv!19sChIJTcaX6rPpwIkRxwq7Sg3F_0c","Agostino R Fabietti, CPA",,,Certified public accountant,"3122 Fire Rd #101, Egg Harbor Township, NJ 08234, United States","9CRQ+H5 Egg Harbor Township, New Jersey, USA",http://www.fabiettihaleassociates.com/contact-us/,+1 609-383-8299,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EIvIqlI_Ms_IlquUDyycIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=337.80215&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:19:37.107Z,,,,,,,,,,
"https://www.google.com/maps/place/Dolan,+Bell,+Lautner+%26+Gilbert+CPAs/data=!4m7!3m6!1s0x89c10620923438c7:0xc407fefab260e3cb!8m2!3d39.7194997!4d-74.2844802!16s%2Fg%2F11bxfwdjlt!19sChIJxzg0kiAGwYkRy-Ngsvr-B8Q","Dolan, Bell, Lautner & Gilbert CPAs",5.0,2,Certified public accountant,"24 Nautilus Dr Ste 9 & 10, Manahawkin, NJ 08050, United States","PP98+Q6 Manahawkin, Stafford Township, NJ, USA",http://www.southjerseycpas.com/,+1 609-978-8600,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l79ftyanfiDto5mGUoSe_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=308.83136&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:19:42.116Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,
https://www.google.com/maps/place/Donald+A+Devlin+%26+Associates/data=!4m7!3m6!1s0x89c0c029ca352b07:0xef51b77d3ff67e06!8m2!3d39.3110681!4d-74.5943911!16s%2Fg%2F1tdfjlbh!19sChIJBys1yinAwIkRBn72P323Ue8,Donald A Devlin & Associates,4.3,11,Certified public accountant,"807 Bay Ave, Somers Point, NJ 08244, United States","8C64+C6 Somers Point, New Jersey, USA",http://www.dadassociatesinc.com/,+1 609-926-6400,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DMXfhtdDLpJyT4G4Rr4mxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=330.1009&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:19:47.164Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,,
"https://www.google.com/maps/place/Joshua+Zirilli,+CPA/data=!4m7!3m6!1s0x89c1094a5ab674c7:0x927ae295a09e5b50!8m2!3d39.7398207!4d-74.2964438!16s%2Fg%2F11ff38styp!19sChIJx3S2WkoJwYkRUFueoJXiepI","Joshua Zirilli, CPA",5.0,77,Certified public accountant,"112 Bowline Rd, Manahawkin, NJ 08050, United States","PPQ3+WC Manahawkin, Stafford Township, NJ, USA",http://www.zirillicpa.com/,+1 609-467-4111,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOsz_o-rgHNkk9_LWNHEwglnGx1TpPX5RjqTwtS=w408-h613-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:19:52.321Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,
https://www.google.com/maps/place/Salty+Books+Accounting/data=!4m7!3m6!1s0x215b6ee918bb099d:0xae4e41aac7901502!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11ygnvm1ff!19sChIJnQm7GOluWyERAhWQx6pBTq4,Salty Books Accounting,5.0,3,Bookkeeping service,,,https://salty-books.com/,+1 609-236-8722,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipM4WkzidlV9-sBz69TlWmvFYSy8PXwW5eMnvrev=w408-h383-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:19:57.073Z,,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–3 pm,Closed,,
"https://www.google.com/maps/place/Cappelle+Accounting,+LLC/data=!4m7!3m6!1s0x89c0eb198115b365:0x2da8e1762ebb87dc!8m2!3d39.3348091!4d-74.5867398!16s%2Fg%2F11j7fjmrk5!19sChIJZbMVgRnrwIkR3Ie7LnbhqC0","Cappelle Accounting, LLC",5.0,2,Accountant,"2106 New Rd Suite E-1, Linwood, NJ 08221, United States","8CM7+W8 Linwood, New Jersey, USA",https://www.cappelleaccounting.com/,+1 609-646-1290,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zR2NCuSf37FJt_jHm6RP1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.300755&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:20:01.977Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,
https://www.google.com/maps/place/Wagner+Shields+%26+Moini+LLP/data=!4m7!3m6!1s0x89c0de83d5f750ff:0x8f7d4809b2b6465c!8m2!3d39.5305228!4d-74.6459626!16s%2Fg%2F1tj7x8j3!19sChIJ_1D31YPewIkRXEa2sglIfY8,Wagner Shields & Moini LLP,4.0,4,Certified public accountant,"209 Philadelphia Ave, Egg Harbor City, NJ 08215, United States","G9J3+6J Egg Harbor City, New Jersey, USA",http://wsmcpas.com/,+1 609-965-1210,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xgJmcN9CnuZf0NKQcih6mA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.36224&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:20:07.259Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,,
https://www.google.com/maps/place/Salas+Solutions+Service+Corp./data=!4m7!3m6!1s0x89c0e8de5f2f601d:0x75ff6b9e8a1ca6fa!8m2!3d39.392885!4d-74.5203669!16s%2Fg%2F11bxjj_mcn!19sChIJHWAvX97owIkR-qYcip5r_3U,Salas Solutions Service Corp.,4.1,17,Accountant,"18 Old Turnpike, Pleasantville, NJ 08232, United States","9FVH+5V Pleasantville, New Jersey, USA",http://salassolutionsservicescorp.com/,+1 609-484-8022,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMgc2ZmmpFGtQSjlSGlWeW6KmxR1s-dxCoQi181=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:20:12.121Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–2 pm,,
"https://www.google.com/maps/place/Mark+Morowitz,+CPA/data=!4m7!3m6!1s0x89c0e98dd213e81d:0x60a27a45c4847332!8m2!3d39.3628392!4d-74.5645595!16s%2Fg%2F11b70c8f_f!19sChIJHegT0o3pwIkRMnOExEV6omA","Mark Morowitz, CPA",,,Certified public accountant,"231 W Glencove Ave, Northfield, NJ 08225, United States","9C7P+45 Northfield, New Jersey, USA",,+1 609-407-0711,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Zc47jTl6pl5QtNMD6MHVEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=37.920837&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:20:14.730Z,,,,,,,,,,
"https://www.google.com/maps/place/Christopher+J.+Keiluhn,+CPA+LLC/data=!4m7!3m6!1s0x89c0e99266b052c5:0x431d890a98937bda!8m2!3d39.4140949!4d-74.5673841!16s%2Fg%2F11s47p05v5!19sChIJxVKwZpLpwIkR2nuTmAqJHUM","Christopher J. Keiluhn, CPA LLC",,,Tax preparation service,"2600 Tilton Rd #1015, Egg Harbor Township, NJ 08234, United States","CC7M+J2 Egg Harbor Township, New Jersey, USA",https://www.phillytaxcpa.com/,+1 215-631-3520,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9NCz8gWWZhvo_jyYfdt0yw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.52626&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:20:19.712Z,,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,10 am–2 pm,,
https://www.google.com/maps/place/Friedman+LLP:+Sherrick+Audrey+J+CPA/data=!4m7!3m6!1s0x89c0e98b024c3bb7:0xb3cd0b6abe6676b5!8m2!3d39.3580052!4d-74.5673139!16s%2Fg%2F1trsyxvt!19sChIJtztMAovpwIkRtXZmvmoLzbM,Friedman LLP: Sherrick Audrey J CPA,,,Accountant,"327 Central Ave # 200, Linwood, NJ 08221, United States","9C5M+63 Linwood, New Jersey, USA",,+1 609-927-2222,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MW1olBnRdHpN4ryzNj8rcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.94328&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:20:22.427Z,,,,,,,,,,
https://www.google.com/maps/place/Portock+Bye+Weiss+%26+Co/data=!4m7!3m6!1s0x89c0e98c662a71eb:0xa87cd52f8b8d76d9!8m2!3d39.3613905!4d-74.56611!16s%2Fg%2F1ttphsxt!19sChIJ63EqZozpwIkR2XaNiy_VfKg,Portock Bye Weiss & Co,4.3,6,Tax preparation service,"2701 New Rd, Northfield, NJ 08225, United States","9C6M+HH Northfield, New Jersey, USA",http://www.portockbyeweissllc.com/,+1 609-646-6676,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fWt9m3KEp84DPVbUj7VHJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.77652&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:20:25.410Z,,,,,,,,,,
https://www.google.com/maps/place/Gilbert+JoAnn+D+CPA/data=!4m7!3m6!1s0x89c0e5adf0ec83fd:0x9ac989d808b68c40!8m2!3d39.4627829!4d-74.462839!16s%2Fg%2F1hc5txb25!19sChIJ_YPs8K3lwIkRQIy2CNiJyZo,Gilbert JoAnn D CPA,,,Accountant,"248 S New York Rd, Galloway, NJ 08205, United States","FG7P+4V Galloway, New Jersey, USA",,+1 609-652-6472,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rShLx2YHCX1nM9XgQae0ag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.45638&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:20:33.693Z,,,,,,,,,,
"https://www.google.com/maps/place/Cheryl+Sayers,+CPA+PC/data=!4m7!3m6!1s0x89c0bfaa78a1096f:0x5a9966945881e280!8m2!3d39.245972!4d-74.6676119!16s%2Fg%2F11j4njfydv!19sChIJbwmheKq_wIkRgOKBWJRmmVo","Cheryl Sayers, CPA PC",5.0,6,Certified public accountant,"820 S Shore Rd, Marmora, NJ 08223, United States","68WJ+9X Marmora, Upper Township, NJ, USA",https://www.csayerscpa.com/,+1 609-390-0600,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOwwVZ5isDRKdqDne6Hu15VTPdsHZWCxsYxEhns=w408-h265-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:20:38.633Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,
https://www.google.com/maps/place/Matthews+Robert+N+CPA/data=!4m7!3m6!1s0x89c0ea7385be4437:0x2796336886bbff40!8m2!3d39.3347149!4d-74.587126!16s%2Fg%2F1tkb5_r_!19sChIJN0S-hXPqwIkRQP-7hmgzlic,Matthews Robert N CPA,,,Accountant,"2106 New Rd # A3, Linwood, NJ 08221, United States","8CM7+V4 Linwood, New Jersey, USA",,+1 609-926-1010,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AXw-kv0-9DT29-4wuihRnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.98995&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:20:41.598Z,,,,,,,,,,
"https://www.google.com/maps/place/Heininger+Accounting+%26+Consultants,+LLC/data=!4m7!3m6!1s0x89c0eb2d2e479ea3:0x52991396d6817272!8m2!3d39.2791339!4d-74.5740186!16s%2Fg%2F11j7l6w5r7!19sChIJo55HLi3rwIkRcnKB1pYTmVI","Heininger Accounting & Consultants, LLC",3.0,2,Tax preparation service,"801 Central Ave, Ocean City, NJ 08226, United States","7CHG+M9 Ocean City, New Jersey, USA",,+1 609-398-8149,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOb6lBBOFQ31FpT8_vvDY95mRt2QZ-daSQam66q=w408-h482-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:20:46.672Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x89c0e8b49599ee61:0x6e5a4cb48ea6ad09!8m2!3d39.3943916!4d-74.5383288!16s%2Fg%2F12hl1dkwr!19sChIJYe6ZlbTowIkRCa2mjrRMWm4,H&R Block,4.7,79,Tax preparation service,"754 Black Horse Pike, Pleasantville, NJ 08232, United States","9FV6+QM Pleasantville, New Jersey, USA",https://www.hrblock.com/tax-office-near-me/new-jersey/pleasantville/28234/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 609-646-6358,,https://lh3.googleusercontent.com/p/AF1QipMOs10eIizkDhkjQf1LO1l7lAltDwNgQ1kpu4l0=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:20:49.846Z,,,,,,,,,,
https://www.google.com/maps/place/Reilly+Matthews+Bononcini+PA/data=!4m7!3m6!1s0x89c0ea7385be4437:0x72d9192035962bcd!8m2!3d39.3350339!4d-74.5874077!16s%2Fg%2F1vxvjrw5!19sChIJN0S-hXPqwIkRzSuWNSAZ2XI,Reilly Matthews Bononcini PA,4.0,7,Tax preparation service,"2106 New Rd # A3, Linwood, NJ 08221, United States","8CP7+22 Linwood, New Jersey, USA",,+1 609-926-1010,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YIPiF2klzyzoUsq62qm5oQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.538339&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:20:52.718Z,,,,,,,,,,
"https://www.google.com/maps/place/Zumwalt+Accounting+Services,+LLC/data=!4m7!3m6!1s0x89c0e90e3bd73e81:0x762cf78ca0fe427f!8m2!3d39.378009!4d-74.5354762!16s%2Fg%2F1tdwfv3r!19sChIJgT7XOw7pwIkRf0L-oIz3LHY","Zumwalt Accounting Services, LLC",,,Accountant,"1520 S Main St, Pleasantville, NJ 08232, United States","9FH7+6R Pleasantville, New Jersey, USA",http://www.zumwaltaccounting.com/,+1 609-829-8839,,https://lh3.googleusercontent.com/p/AF1QipPafMikRCH4YzjRrokpjyNhJ0zkk5FzDSlRTFAE=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:20:55.480Z,,,,,,,,,,
https://www.google.com/maps/place/Lion+Business+Services+-+Business+Formation+%26+Accounting/data=!4m7!3m6!1s0x89c0c2aee97340b3:0xab4c28230fc7ff31!8m2!3d39.3852756!4d-74.5553731!16s%2Fg%2F11c5s6wk5p!19sChIJs0Bz6a7CwIkRMf_HDyMoTKs,Lion Business Services - Business Formation & Accounting,5.0,169,Tax consultant,"331 Tilton Rd Suite 26, Northfield, NJ 08225, United States","9CPV+4V Northfield, New Jersey, USA",http://www.lbsprocess.com/,+1 609-813-0633,,https://lh3.googleusercontent.com/p/AF1QipNCMdNJeBBykGlhS7pIlvBRpu6Jdse0bNNg9MRz=w408-h306-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:21:00.447Z,Identifies as women-owned,,,,,,,,,
https://www.google.com/maps/place/Tracey+Heun+Brennan+%26+Co/data=!4m7!3m6!1s0x89c0e98b024c3bb7:0x4244c3bc120e3bc3!8m2!3d39.3580052!4d-74.5673139!16s%2Fg%2F1w2y_bw7!19sChIJtztMAovpwIkRwzsOErzDREI,Tracey Heun Brennan & Co,5.0,1,Accountant,"327 Central Ave # 200, Linwood, NJ 08221, United States","9C5M+63 Linwood, New Jersey, USA",http://www.friedmanllp.com/,+1 609-927-2222,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MW1olBnRdHpN4ryzNj8rcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.94328&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:21:03.335Z,,,,,,,,,,
https://www.google.com/maps/place/Snyder+Peter+D+CPA/data=!4m7!3m6!1s0x89c103b5f6532769:0x9a2e16d5d4a73496!8m2!3d39.6092672!4d-74.3364176!16s%2Fg%2F1w04k_wc!19sChIJaSdT9rUDwYkRljSn1NUWLpo,Snyder Peter D CPA,5.0,1,Accountant,"343 Wood St, Tuckerton, NJ 08087, United States","JM57+PC Tuckerton, New Jersey, USA",,+1 609-296-6191,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lk7BhTu73c6UuR7gTStfRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.1581&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:21:06.186Z,,,,,,,,,,
https://www.google.com/maps/place/Jackson+Hewitt+Tax+Service/data=!4m7!3m6!1s0x89c0e9c006e496e5:0x7288e94ed1a6b191!8m2!3d39.39572!4d-74.553067!16s%2Fg%2F11g4fkj8b8!19sChIJ5ZbkBsDpwIkRkbGm0U7piHI,Jackson Hewitt Tax Service,4.9,91,Tax preparation,"6801 Black Horse Pike, Egg Harbor Township, NJ 08234, United States","9CWW+7Q Egg Harbor Township, New Jersey, USA",https://office.jacksonhewitt.com/tax-preparation-services-locations/en/nj/egg-harbor-township/6801-black-horse-pike/53212?utm_source=google&utm_medium=local&utm_campaign=local&utm_content=53212,+1 888-548-1040,,https://lh3.googleusercontent.com/p/AF1QipPizzWdOrarNzoUvwAXuRwZVJpRk3hq8gvuS5fz=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:21:09.117Z,,,,,,,,,,
https://www.google.com/maps/place/ACCOUNTING+POINT/data=!4m7!3m6!1s0x89c0e98855ffba3b:0x318c66e425d7c1fa!8m2!3d39.3902482!4d-74.5242841!16s%2Fg%2F11ln2h6_08!19sChIJO7r_VYjpwIkR-sHXJeRmjDE,ACCOUNTING POINT,,,Bookkeeping service,"4 W Black Horse Pike, Pleasantville, NJ 08232, United States","9FRG+37 Pleasantville, New Jersey, USA",,+1 609-415-1050,Closed ⋅ Opens 9:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F9Qe67jOz77MNzdOVjH46g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.018734&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:21:14.146Z,,Closed,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,Closed,,
"https://www.google.com/maps/place/Cape+Atlantic+Holdings,+LLC/data=!4m7!3m6!1s0x89c0c04852dbdbd7:0x37ca448961b362c9!8m2!3d39.3142239!4d-74.6193319!16s%2Fg%2F11b6xjs8xr!19sChIJ19vbUkjAwIkRyWKzYYlEyjc","Cape Atlantic Holdings, LLC",,,Accountant,"91 Mays Landing Rd, Somers Point, NJ 08244, United States","897J+M7 Somers Point, New Jersey, USA",,+1 609-927-9622,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AngcVnoHjzzmF3BAL-mYLA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.09353&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:21:16.902Z,,,,,,,,,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x89c0d6f2284a79a1:0x8a8edf467898dba8!8m2!3d39.3995333!4d-74.5619889!16s%2Fg%2F12647pxj4!19sChIJoXlKKPLWwIkRqNuYeEbfjoo,H&R Block,4.9,102,Tax preparation service,"6725 Black Horse Pike, Egg Harbor Township, NJ 08234, United States","9CXQ+R6 Egg Harbor Township, New Jersey, USA",https://www.hrblock.com/tax-office-near-me/new-jersey/egg-harbor-township/28238/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 609-646-2121,Closed ⋅ Opens 2 pm Tue,https://lh3.googleusercontent.com/p/AF1QipMTZJU8RbRL6AjHweFVgati2wYP2HrkBUhNJR-c=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:21:21.795Z,,Closed,Closed,2–7 pm,Closed,12–4 pm,Closed,Closed,,
https://www.google.com/maps/place/Wagner+Shields+%26+Moini+LLP/data=!4m7!3m6!1s0x89c0e94f733ae3fb:0x6884585d9572e78a!8m2!3d39.3590596!4d-74.566192!16s%2Fg%2F11nwcj_9m3!19sChIJ--M6c0_pwIkRiudylV1YhGg,Wagner Shields & Moini LLP,,,Certified public accountant,"210 New Rd, Linwood, NJ 08221, United States","9C5M+JG Linwood, New Jersey, USA",http://wsmcpas.com/,+1 609-927-1229,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T7c048m-Va1RFwyhGyeRZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.5254&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-10-19T15:21:26.551Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,
