placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,error,info,attributes
https://www.google.com/maps/place/UF+Health+Shands+Cancer+Hospital/data=!4m7!3m6!1s0x88e8a38f0f289161:0xc339d248df46ae7d!8m2!3d29.6388936!4d-82.3422443!16s%2Fm%2F02w0gny!19sChIJYZEoD4-j6IgRfa5G30jSOcM,UF Health Shands Cancer Hospital,3.3,545,Hospital,"1515 SW Archer Rd, Gainesville, FL 32608, United States","JMQ5+H4 Gainesville, Florida, USA",https://ufhealth.org/locations/uf-health-shands-cancer-hospital?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 352-265-0111,,https://lh3.googleusercontent.com/p/AF1QipOmlSaHmem9jRV-PKR5IkoZcQ5Xztj5YPmuEkG2=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Archer+Gainesville+FL/@29.6519563,-82.324998,14z",2025-09-18T00:09:08.252Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/CareSpot+Urgent+Care+-+Gainesville+Archer/data=!4m7!3m6!1s0x88e8a325e4d83707:0x7424e22a6ebcbd48!8m2!3d29.6226748!4d-82.3762629!16s%2Fg%2F11b8_pyzdw!19sChIJBzfY5CWj6IgRSL28biriJHQ,CareSpot Urgent Care - Gainesville Archer,4.2,1135,Urgent care center,"3581 SW Archer Rd 40 Ste 40, Gainesville, FL 32608, United States","JJFF+3F Gainesville, Florida, USA",https://www.carespot.com/carespot-urgent-care/archer-Rd-gainesville-fl/,+1 352-888-4449,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npso_mwUQAQb8r3btgDBcixqmPReJAQ-h6lqSwECcAo_pDcrsTeZJ5jyurbfWEciSoXbUhJcfDwW0Ix0mYZaJ6iiLt_oGMVtBaODueNDY7ezxCq6ug0pu4TZvrVoXyerUnDAd4=w408-h272-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Archer+Gainesville+FL/@29.6519563,-82.324998,14z",2025-09-18T00:09:13.405Z,,,
https://www.google.com/maps/place/UF+Health+Shands+%7C+Transplant+Center/data=!4m7!3m6!1s0x88e8a35e2c82a8c5:0xda7da0acb2a7ed25!8m2!3d29.6399529!4d-82.3426742!16s%2Fg%2F11cm13cd7n!19sChIJxaiCLF6j6IgRJe2nsqygfdo,UF Health Shands | Transplant Center,3.4,10,Surgical center,"1600 SW Archer Rd, Gainesville, FL 32608, United States","JMQ4+XW Gainesville, Florida, USA",https://ufhealth.org/transplant-center,+1 352-265-0130,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no7qll9pwpKNVJ1ZDotVN7KXqEMH0I36ugyCbK-Mu6PbRXmOC0PPVX0_B9MXD3Z9q2Tdc5RVFOP0_JRU22eek62YSldoDxRe_dVZBobQPqU5Fqaas8F772Zdqf784A7a9jfGvk=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Archer+Gainesville+FL/@29.6519563,-82.324998,14z",2025-09-18T00:09:16.092Z,,,
https://www.google.com/maps/place/CareSpot+Urgent+Care+-+Gainesville+Midtown/data=!4m7!3m6!1s0x88e8a38f0f289161:0xc01b3846719cbadb!8m2!3d29.651538!4d-82.3327054!16s%2Fg%2F1w8wbvtx!19sChIJYZEoD4-j6IgR27qccUY4G8A,CareSpot Urgent Care - Gainesville Midtown,4.3,770,Urgent care center,"720 SW 2nd Ave 160a Ste 160A, Gainesville, FL 32601, United States","MM28+JW Gainesville, Florida, USA",https://www.carespot.com/carespot-urgent-care/midtown-gainesville-fl/,+1 352-240-8000,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nplZrvNHM5Z_P74wovGspV_3LZFkWv1RyMj3oeoAAmGN1QCkUFEzTdfmRBXTvUv0U3tJQo2eYpwYSXuoOUNCFn2W3_9a7icWFOFve-jQ6UYPAFlPH6omwJQTvu8o3cPSp0EkUTF=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Archer+Gainesville+FL/@29.6519563,-82.324998,14z",2025-09-18T00:09:20.882Z,,,
https://www.google.com/maps/place/UF+Health+Urgent+Care+Center+-+Eastside/data=!4m7!3m6!1s0x88e8a1002f7d26c5:0x60fba1dbf89b7567!8m2!3d29.6473098!4d-82.2990938!16s%2Fg%2F11w9fppx39!19sChIJxSZ9LwCh6IgRZ3Wb-Nuh-2A,UF Health Urgent Care Center - Eastside,3.9,24,Urgent care center,"457 SE 20th St, Gainesville, FL 32641, United States","JPW2+W9 Gainesville, Florida, USA",https://ufhealth.org/locations/uf-health-urgent-care-center-eastside?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 352-594-0455,Closed ⋅ Opens 10 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noRLbHghQBd8pOc840IUo_qLrXqJlgzFyVxNfuqD5M75DKaPhzyCSENZbo3nQ-6znxyJ2c-wO30VFmnzXaYk314Xi85dYG1eykf0RFXDBAsahuHMwS5M-vEeBUndhJTiCddRR9qNQ=w408-h306-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–4 pm,10 am–4 pm,10 am–8 pm,10 am–8 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Archer+Gainesville+FL/@29.6519563,-82.324998,14z",2025-09-18T00:09:25.994Z,,,
https://www.google.com/maps/place/Salvation+Army+Family+Store/data=!4m7!3m6!1s0x88e8a46d1757506f:0x71d89caadd83407b!8m2!3d29.6736201!4d-82.3251493!16s%2Fg%2F1tfvts4t!19sChIJb1BXF22k6IgRe0CD3aqc2HE,Salvation Army Family Store,3.7,154,Thrift store,"55 NW 23rd Ave, Gainesville, FL 32609, United States","MMFF+CW Gainesville, Florida, USA",http://www.salvationarmygainesvillefl.org/,+1 352-373-7597,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipNOE0Dtw0TtkEDqRLJ-AdA5xY5zBbSubcq3UBJc=w408-h296-k-no,true,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,9 am–4:45 pm,Closed,Closed,9 am–4:45 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Archer+Gainesville+FL/@29.6519563,-82.324998,14z",2025-09-18T00:09:30.896Z,,,· In-store shopping
https://www.google.com/maps/place/UF+Health+Archer+Family+Health+Care/data=!4m7!3m6!1s0x88e894fe41886bbb:0xd78d9af138dc77c9!8m2!3d29.5308861!4d-82.5223612!16s%2Fg%2F1w2yvqfl!19sChIJu2uIQf6U6IgRyXfcOPGajdc,UF Health Archer Family Health Care,4.0,41,Medical clinic,"16939 SW 134th Ave, Archer, FL 32618, United States","GFJH+93 Archer, Florida, USA",https://ufhealth.org/locations/uf-health-archer-family-care?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 352-265-2550,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPrTtLkkXQIZYXbMR4287KTJf-szYh7dtlHExRX=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Archer+Gainesville+FL/@29.6519563,-82.324998,14z",2025-09-18T00:09:35.772Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/HCA+Florida+North+Florida+Hospital/data=!4m7!3m6!1s0x88e8bc9f2265cc5f:0x8219976b3618f42!8m2!3d29.6602979!4d-82.4115723!16s%2Fm%2F04g3ljl!19sChIJX8xlIp-86IgRQo9hs3aZIQg,HCA Florida North Florida Hospital,4.1,4528,Hospital,"6500 W Newberry Rd, Gainesville, FL 32605, United States","MH6Q+49 Gainesville, Florida, USA",https://www.hcafloridahealthcare.com/locations/north-florida-hospital?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 352-333-4000,,https://lh3.googleusercontent.com/p/AF1QipNJgdlyz1lhpPX6Tydodw1KfLE47eOxTiKDIMFz=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Hawthorne+Gainesville+FL/@29.6519563,-82.324998,14z",2025-09-18T00:09:54.663Z,,,
https://www.google.com/maps/place/HCA+Florida+North+Florida+Hospital+Emergency+Room/data=!4m7!3m6!1s0x88e8bc9f2265cc5f:0x3fd420b44cb26132!8m2!3d29.6608901!4d-82.4124684!16s%2Fg%2F12q4rhv6f!19sChIJX8xlIp-86IgRMmGyTLQg1D8,HCA Florida North Florida Hospital Emergency Room,3.8,352,Emergency room,"6500 W Newberry Rd, Gainesville, FL 32605, United States","MH6Q+92 Gainesville, Florida, USA",https://www.hcafloridahealthcare.com/locations/north-florida-hospital/specialties/emergency-care/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 352-333-4000,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BwaAT_t-JwQgXmM1V2fSVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.33492&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Hawthorne+Gainesville+FL/@29.6519563,-82.324998,14z",2025-09-18T00:09:59.524Z,,,
"https://www.google.com/maps/place/Community+Foundation+of+North+Central+Florida/@29.6529996,-82.384229,17z/data=!3m1!4b1!4m6!3m5!1s0x88e8bda5c6121631:0xf16fc7e010ad7a87!8m2!3d29.6529996!4d-82.384229!16s%2Fg%2F1tdj50sj",Community Foundation of North Central Florida,3.8,6,Non-profit organization,"3919 Newberry Rd #3, Gainesville, FL 32607, United States","MJ38+58 Gainesville, Florida, USA",http://cfncf.org/,+1 352-367-0060,Closed ⋅ Opens 9 am Thu,,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Hawthorne+Gainesville+FL/@29.6519563,-82.324998,14z",2025-09-18T00:10:06.375Z,,,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x88e7d35d8c696103:0xa2253311ae3f433!8m2!3d29.1632873!4d-82.1209095!16s%2Fg%2F1tdjrzkb!19sChIJA2FpjF3T54gRM_TjGjFTIgo,Gentiva Hospice,4.3,39,Hospice,"1320 SE 25th Loop #101, Ocala, FL 34471, United States","5V7H+8J Ocala, Florida, USA",https://www.gentivahs.com/,+1 352-622-9331,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOWqOSWHKfxnRhlXckyz6qgGDZFLAkoxVIc8L00=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Hawthorne+Gainesville+FL/@29.6519563,-82.324998,14z",2025-09-18T00:10:11.942Z,,,
https://www.google.com/maps/place/Cornerstone+Hospice+%26+Palliative+Care/data=!4m7!3m6!1s0x88e7c414fa6bdd9d:0x1c0bccda17168a2c!8m2!3d28.919357!4d-81.973018!16s%2Fg%2F1pp2vcdnn!19sChIJnd1r-hTE54gRLIoWF9rMCxw,Cornerstone Hospice & Palliative Care,4.5,55,Hospice,"601 Mariposa Way, The Villages, FL 32162, United States","W29G+PQ The Villages, Florida, USA",http://cshospice.org/,+1 866-742-6655,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqpSIVh3DxRAvx7ZNCAWMFCu6MaSoUfQ_uXNV-SgzUdGFS5tjzoeh75juWjcf0Adbro4R2Tj5J5XNlZMOPhZCmm-1cp0enjhp4EjO13IY2mcLzr55Nhu8-m9YAc0lXksnxxRtjVJA=w408-h305-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Hawthorne+Gainesville+FL/@29.6519563,-82.324998,14z",2025-09-18T00:10:16.995Z,,,
https://www.google.com/maps/place/Over+The+Rainbow/data=!4m7!3m6!1s0x82ee8c672c38946d:0xb3e882bf68bacd54!8m2!3d29.6811555!4d-82.3538029!16s%2Fg%2F11tmnbgzqf!19sChIJbZQ4LGeM7oIRVM26aL-C6LM,Over The Rainbow,5.0,45,Veterinarian,,,http://www.overtherainbowvet.com/,+1 352-385-5069,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr-1HjPKslKodRl4UVK9OH56TRoFpqAReqSJ-6Ir4vC7I25s4g1tx7bjmhVZaIAfVCEg_Ve-eVfVepRZSaN2cw35xnCZSNAXhB00TIxFA0iU8o2ic_P_5NwT1itb4m-cWD5qUky=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Hawthorne+Gainesville+FL/@29.6519563,-82.324998,14z",2025-09-18T00:10:21.822Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Gainesville+Gainesville+FL/@29.6519563,-82.324998,14z",2025-09-18T00:10:30.423Z,No new results found,,
https://www.google.com/maps/place/St.+Croix+Hospice/data=!4m7!3m6!1s0x87feab2b74de9ce9:0xc907d324be2c765e!8m2!3d43.8041647!4d-91.1544963!16s%2Fg%2F11lz4mt9z1!19sChIJ6ZzedCur_ocRXnYsviTTB8k,St. Croix Hospice,4.4,7,Hospice,"700 N. Third Street Suite 104, La Crosse, WI 54601, United States","RR3W+M6 La Crosse, Wisconsin, USA",https://www.stcroixhospice.com/la-crosse-wi/?utm_source=google&utm_medium=organic&utm_content=lacrosse&utm_campaign=gmb,+1 608-440-2569,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPXY0DLLFYV2nP4ASiY0z5UpIcuA3Jg_qANYaTL=w408-h515-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+La+Crosse+Gainesville+FL/@43.8137751,-91.2519017,14z",2025-09-18T00:10:49.133Z,,,
https://www.google.com/maps/place/Gundersen+Health+System+Hospice/data=!4m7!3m6!1s0x87feac8e1a1c458b:0xb1e1499ed859a957!8m2!3d43.7952766!4d-91.2461926!16s%2Fg%2F12hkrrqln!19sChIJi0UcGo6s_ocRV6lZ2J5J4bE,Gundersen Health System Hospice,3.6,8,Hospice,"1900 South Ave, La Crosse, WI 54601, United States","QQW3+4G La Crosse, Wisconsin, USA",https://www.gundersenhealth.org/services/hospice-for-end-of-life-care,+1 608-782-7300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rqFdkVpkbbWAsqm0-gdIow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=325.13562&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+La+Crosse+Gainesville+FL/@43.8137751,-91.2519017,14z",2025-09-18T00:10:52.606Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Melrose+Gainesville+FL/@42.4547874,-71.06547,14z",2025-09-18T00:11:08.593Z,No new results found,,
https://www.google.com/maps/place/Concierge+Care+-+Gainesville/data=!4m7!3m6!1s0x88e8a55bbaaa57c7:0x84d00c583cf4c9c8!8m2!3d29.6773238!4d-82.390328!16s%2Fg%2F11jn08n1y5!19sChIJx1equlul6IgRyMn0PFgM0IQ,Concierge Care - Gainesville,4.4,29,Home health care service,"2622 NW 43rd St C-4, Gainesville, FL 32606, United States","MJG5+WV Gainesville, Florida, USA",https://www.conciergecarefl.com/locations/gainesville?utm_source=gbp&utm_medium=organic&utm_campaign=gainesville,+1 352-320-3657,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO0Z_wkW4d7e_SHSKCrZgJBq_RyTdZdABWjSwJh=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Waldo+Gainesville+FL/@29.6519563,-82.324998,14z",2025-09-18T00:11:27.547Z,,Identifies as women-owned,
https://www.google.com/maps/place/Hopewell+In-Home+Senior+Care/data=!4m7!3m6!1s0x88e8a5eb8fcfaf8f:0xe94026dfb0e9482d!8m2!3d29.6649482!4d-82.3304695!16s%2Fg%2F11j0q4t6d4!19sChIJj6_Pj-ul6IgRLUjpsN8mQOk,Hopewell In-Home Senior Care,4.8,388,Home health care service,"1405 NW 6th St Suite 120, Gainesville, FL 32601, United States","MM79+XR Gainesville, Florida, USA",http://www.hopewellcare.com/,+1 352-415-2511,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipM8XIxnQvaerNoAym2dOk4tDPdr02NUr1F0iAzB=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Waldo+Gainesville+FL/@29.6519563,-82.324998,14z",2025-09-18T00:11:32.628Z,,LGBTQ+ friendly,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Micanopy+Gainesville+FL/@29.504692,-82.2798227,14z",2025-09-18T00:11:46.640Z,No new results found,,
