placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp
https://www.google.com/maps/place/Boulder+Dam+Credit+Union/data=!4m7!3m6!1s0x80c92b4a751a7049:0x27eb563d9bf85b84!8m2!3d35.9777494!4d-114.8330047!16s%2Fg%2F1tjl65mj!19sChIJSXAadUoryYARhFv4mz1W6yc,Boulder Dam Credit Union,3.8,66,Credit union,"530 Avenue G, Boulder City, NV 89005, United States","X5H8+3Q Boulder City, Nevada, USA",https://boulderdamcu.org/,+1 702-293-7777,Closed ⋅ Opens 9 am Mon,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrmx-krqlmCnuCfdl1zWFw85BMLQZqPUhAkAO2-XqdDsYnWcoad_vvbPFEC2Ojyc1ZetX7edJWZWh4zKi7eAR3lMXOuLYkUcvbGK0kneXaC7cPVF8DxU8P-AZUlS60dO-QtLbMe=w408-h308-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:36:11.817Z
https://www.google.com/maps/place/ROBERTO+TAX+%26+ACCOUNTING/data=!4m7!3m6!1s0x80c8c49ac8a43699:0xa5758582ac52dd97!8m2!3d36.1456654!4d-115.1241584!16s%2Fg%2F11bxwdn1_n!19sChIJmTakyJrEyIARl91SrIKFdaU,ROBERTO TAX & ACCOUNTING,5.0,6,Consultant,"1830 E Sahara Ave Suite 206, Las Vegas, NV 89104, United States","4VWG+78 Las Vegas, Nevada, USA",http://www.unitedtaxusa.com/,+1 702-456-1040,Closed ⋅ Opens 9:30 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipNr6o7rfgzQy4UitMaWkAwrUGFGnv3OxpdmStgC=w408-h247-k-no,true,Closed,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:36:17.078Z
"https://www.google.com/maps/place/Zak+Zimbile,+CPA/data=!4m7!3m6!1s0xa903984d5e967dc5:0x67bac1abff6c39ea!8m2!3d36.2655174!4d-115.2343695!16s%2Fg%2F11tn6m_5m7!19sChIJxX2WXk2YA6kR6jls_6vBumc","Zak Zimbile, CPA",5.0,4,Certified public accountant,,,http://www.zakthecpa.com/,+1 702-848-7964,Closed ⋅ Opens 8 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipMewv2fW_9P6KgSgxvxRgdBYlp1CzSFtR2AVBrZ=w408-h610-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:36:22.154Z
https://www.google.com/maps/place/Fergie+Solutions/data=!4m7!3m6!1s0xa8ae8bbe7dca3817:0x92136ac29d49dee7!8m2!3d36.0392304!4d-115.0880905!16s%2Fg%2F11xrnnsqv5!19sChIJFzjKfb6LrqgR595JncJqE5I,Fergie Solutions,,,Bookkeeping service,,,https://fergiesolutions.com/,+1 725-245-9872,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipPWV81dJQIKheFHZBAfYJmjzE4KLztdLkNzmxlG=w408-h481-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:36:27.013Z
https://www.google.com/maps/place/All-N-One+Tax+Prep+%26+Training+Center/data=!4m7!3m6!1s0x80c8c3d60bb90155:0x87f49fc73c438bda!8m2!3d36.1457027!4d-115.1391215!16s%2Fg%2F11g1ks3v_s!19sChIJVQG5C9bDyIAR2otDPMef9Ic,All-N-One Tax Prep & Training Center,4.5,17,Tax consultant,"1120 Almond Tree Ln, Las Vegas, NV 89104, United States","4VW6+79 Las Vegas, Nevada, USA",,+1 702-353-8776,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fJj-E6aUJWVXTwNVkX1q_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.69614&pitch=0&thumbfov=100,true,Closed,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:36:32.060Z
https://www.google.com/maps/place/Central+Express/data=!4m7!3m6!1s0x80c8c4989789eb69:0x44198049dcdbe157!8m2!3d36.1491092!4d-115.1185086!16s%2Fg%2F1tfccg4w!19sChIJaeuJl5jEyIARV-Hb3EmAGUQ,Central Express,4.7,28,Tax preparation service,"1901 S Eastern Ave, Las Vegas, NV 89104, United States","4VXJ+JH Las Vegas, Nevada, USA",,+1 702-405-0033,Opens soon ⋅ 10 am,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqRZZ2KYOMr2qE6_L0gXjndRHsYVwg2uzjrzQ-djpM_qH6TtRoeqZb1uFdnSBcDZoh6LXKgIdWdM6ouPtruLefY5ovCJudzOjr75JreAHx2EZmgWcxWziHmOnZD2ROklmqyV_De=w408-h306-k-no,true,10 am–3 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–3 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:36:37.221Z
https://www.google.com/maps/place/Valley+Business+%26+Tax+Services/data=!4m7!3m6!1s0x80c8c48715639ae1:0xcc6f8484a15d936b!8m2!3d36.1433662!4d-115.1891939!16s%2Fg%2F1yfdr05h2!19sChIJ4ZpjFYfEyIARa5NdoYSEb8w,Valley Business & Tax Services,3.5,8,Accounting,"3601 W Sahara Ave Suite 208, 89102, Las Vegas, NV 89102, United States","4RV6+88 Las Vegas, Nevada, USA",,+1 702-966-3630,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qmuKYqsmS3dKbfs2UB8Lhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.45023&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:36:42.520Z
https://www.google.com/maps/place/TIGER+TAX+MULTI-SERVICES+%2F+LAS+VEGAS/data=!4m7!3m6!1s0x80c8c4977ebfe9fd:0x639c3a76ea760532!8m2!3d36.144613!4d-115.1211068!16s%2Fg%2F12cp85ntl!19sChIJ_em_fpfEyIARMgV26nY6nGM,TIGER TAX MULTI-SERVICES / LAS VEGAS,4.5,11,Tax preparation service,"1940 E Sahara Ave a, Las Vegas, NV 89104, United States","4VVH+RH Las Vegas, Nevada, USA",,+1 702-531-1140,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N9DhxG1Ohwfq9hcjLpD59Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.180842&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:36:47.649Z
https://www.google.com/maps/place/Tax+1/data=!4m7!3m6!1s0x80c8c4ea25b9a693:0xf3d270e3dfb2a43f!8m2!3d36.1446908!4d-115.1313107!16s%2Fg%2F1ptwqgwnp!19sChIJk6a5JerEyIARP6Sy3-Nw0vM,Tax 1,5.0,7,Tax preparation service,"1540 E Sahara Ave, Las Vegas, NV 89104, United States","4VV9+VF Las Vegas, Nevada, USA",,+1 702-485-4900,,,,https://lh3.googleusercontent.com/p/AF1QipO0ei_9Xvxdlmjb01oKFt0X76vRhkmXVbRFJTw-=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:36:50.490Z
https://www.google.com/maps/place/Fantaxtic+Services+LLC/data=!4m7!3m6!1s0x80c8c360119d7fcd:0x8af597824d74ffb6!8m2!3d36.1564697!4d-115.1186365!16s%2Fg%2F1v16ql5r!19sChIJzX-dEWDDyIARtv90TYKX9Yo,Fantaxtic Services LLC,4.7,78,Tax preparation service,"1205 S Eastern Ave, Las Vegas, NV 89104, United States","5V4J+HG Las Vegas, Nevada, USA",https://www.fantaxticservices.com/,+1 702-463-3687,,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipNyMCzd5TmUnz3rhgP8lKEztIlXhzTtrV3Ne7o5=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:36:53.478Z
https://www.google.com/maps/place/CSN+Tax+Services/data=!4m7!3m6!1s0x80c8c38ea5700877:0xd2db72bb4f3d5ce7!8m2!3d36.1525715!4d-115.1579655!16s%2Fg%2F1hm3lgt3p!19sChIJdwhwpY7DyIAR51w9T7ty29I,CSN Tax Services,5.0,1,Tax preparation service,"311 W Wyoming Ave, Las Vegas, NV 89102, United States","5R3R+2R Las Vegas, Nevada, USA",,+1 702-772-5327,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cDJJZFlF8tRB_8MhmECn3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.892324&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:36:56.348Z
https://www.google.com/maps/place/SUS+Amigos+Income+Tax+Services/data=!4m7!3m6!1s0x80c8c49816cb4983:0x7e2ffcb42fbe9f8f!8m2!3d36.145615!4d-115.1180965!16s%2Fg%2F1td2h5jf!19sChIJg0nLFpjEyIARj5--L7T8L34,SUS Amigos Income Tax Services,4.5,31,Tax preparation service,"2307 S Eastern Ave, Las Vegas, NV 89104, United States","4VWJ+6Q Las Vegas, Nevada, USA",,+1 702-457-4800,Closed ⋅ Opens 10 am Mon,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr3HZ0X_OiJLwgl2KRS8MRe1i8CDg3vZGZLnxcLK0SPsLOfsqsgWa9LMIZCwFpzmdjGFIReNLp3i-9zGgkwkv21XvSEU_LJtVZvrxW80ojs2zDJAiwo4mzMPr932niLFtmOy-ji=w408-h725-k-no,false,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:37:01.353Z
https://www.google.com/maps/place/LV+TAX+%26+SERVICES+LLC/data=!4m7!3m6!1s0x80c8c56cb2b16427:0x7b338a64c2dfab13!8m2!3d36.1446807!4d-115.1287447!16s%2Fg%2F11vplctc3v!19sChIJJ2SxsmzFyIARE6vfwmSKM3s,LV TAX & SERVICES LLC,5.0,3,Accountant,"1650 E Sahara Ave, Las Vegas, NV 89104, United States","4VVC+VG Las Vegas, Nevada, USA",,+1 702-499-8446,Opens soon ⋅ 10 am,,,https://lh3.googleusercontent.com/p/AF1QipOhYot5sjMAr0eCa7zLXvKSWHZ1z4d82BBT6MDX=w409-h240-k-no,true,10 am–5 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,10 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:37:06.633Z
https://www.google.com/maps/place/Espinoza+Tax+services/data=!4m7!3m6!1s0x80c8c487164cc26d:0x845360de5e60456c!8m2!3d36.1444594!4d-115.1394823!16s%2Fg%2F11bx9wrhhp!19sChIJbcJMFofEyIARbEVgXt5gU4Q,Espinoza Tax services,4.5,2,Tax preparation service,"1096 E Sahara Ave UNIT 203, Las Vegas, NV 89104, United States","4VV6+Q6 Las Vegas, Nevada, USA",,+1 702-628-3440,Open ⋅ Closes 1 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QQkO0DWgaGPh-R_O3ioo5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=126.51851&pitch=0&thumbfov=100,true,9 am–1 pm,8:30 am–8 pm,8:30 am–8 pm,8:30 am–8 pm,8:30 am–8 pm,8:30 am–8 pm,8:30 am–8 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:37:11.659Z
https://www.google.com/maps/place/S+%26+C+Tax+Services/data=!4m7!3m6!1s0x80c8c49ac63a3363:0x9944c1b84d7c9091!8m2!3d36.1446436!4d-115.1287589!16s%2Fg%2F1tgh7vj4!19sChIJYzM6xprEyIARkZB8TbjBRJk,S & C Tax Services,4.0,3,Tax preparation service,"1650 E Sahara Ave #1, Las Vegas, NV 89104, United States","4VVC+VF Las Vegas, Nevada, USA",,+1 702-366-9605,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8U8QHAsse0bvFfyxJG1Gng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.0817294&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:37:14.533Z
https://www.google.com/maps/place/IMG+Tax+Business+Services/data=!4m7!3m6!1s0x80c8c3782b3c95a5:0x24b0296a5bee2d87!8m2!3d36.1610678!4d-115.1383498!16s%2Fg%2F1tfr0qbx!19sChIJpZU8K3jDyIARhy3uW2opsCQ,IMG Tax Business Services,5.0,4,Tax preparation service,"535 S 10th St, Las Vegas, NV 89101, United States","5V66+CM Las Vegas, Nevada, USA",,+1 702-759-7820,Closed ⋅ Opens 10 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wyY_d1i1BCSARxToRFIYpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.531624&pitch=0&thumbfov=100,false,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:37:19.488Z
https://www.google.com/maps/place/Integrity+Tax+Service/data=!4m7!3m6!1s0x80c8c382b496f2af:0x54c07275df05186!8m2!3d36.1610236!4d-115.1442687!16s%2Fg%2F11cs4gtlln!19sChIJr_KWtILDyIARhlHwXScHTAU,Integrity Tax Service,5.0,3,Accountant,"719 S 6th St, Las Vegas, NV 89101, United States","5V64+C7 Las Vegas, Nevada, USA",https://integritytxservice.com/,+1 702-542-5450,Closed ⋅ Opens 9:30 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xvB6UfhNaNHi3jTisOPkWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.26088&pitch=0&thumbfov=100,false,Closed,9:30 am–4 pm,9:30 am–4 pm,9:30 am–4 pm,9:30 am–4 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:37:24.557Z
https://www.google.com/maps/place/Your+Nevada+Corporate+Solutions/data=!4m7!3m6!1s0x80c8c0950cc5840b:0xe55d92efbd807395!8m2!3d36.0624928!4d-115.2682987!16s%2Fg%2F11hcjwqtcn!19sChIJC4TFDJXAyIARlXOAve-SXeU,Your Nevada Corporate Solutions,4.7,20,Tax consultant,"6920 S Cimarron Rd STE 100, Las Vegas, NV 89113, United States","3P6J+XM Las Vegas, Nevada, USA",http://yournevadacorporatesolutions.com/,+1 702-369-2504,Closed ⋅ Opens 8 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l2p8vth_6a6A27Vmnm8exA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.32513&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:37:29.931Z
https://www.google.com/maps/place/Crawford+Management+Group/data=!4m7!3m6!1s0x80c8c39d8da10001:0x80e144d8ac06378d!8m2!3d36.164146!4d-115.1421327!16s%2Fg%2F11d_bkvh36!19sChIJAQChjZ3DyIARjTcGrNhE4YA,Crawford Management Group,5.0,2,Accountant,"431 S 6th St, Las Vegas, NV 89101, United States","5V75+M4 Las Vegas, Nevada, USA",http://crawfordmg.com/,+1 702-382-5737,Closed ⋅ Opens 9 am Mon,Identifies as women-owned,true,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XJqGY9Q9vbDZUa9fBfWmLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=115.164474&pitch=0&thumbfov=100,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:37:34.983Z
https://www.google.com/maps/place/CMD/data=!4m7!3m6!1s0x80c8c8823f055555:0x195b99b988f0b33c!8m2!3d38.5018495!4d-117.022967!16s%2Fg%2F11ggtgr8tm!19sChIJVVUFP4LIyIARPLPwiLmZWxk,CMD,4.9,43,Accountant,,,http://cmdcpa.com/,+1 702-430-1789,Opens soon ⋅ 10 am,,,https://lh3.googleusercontent.com/p/AF1QipMjezvSUVQX8JHDOOmGNPBflOayutC9xcYp3Sj9=w408-h271-k-no,true,10 am–6 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,10 am–6 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:37:39.939Z
https://www.google.com/maps/place/USA+Tax+Services+Inc/data=!4m7!3m6!1s0x80c8c49f925aa3b9:0x972a9ebf9ef97003!8m2!3d36.1505924!4d-115.1185679!16s%2Fg%2F11g0t8644n!19sChIJuaNakp_EyIARA3D5nr-eKpc,USA Tax Services Inc,5.0,1,Tax preparation,"1709 S Eastern Ave, Las Vegas, NV 89104, United States","5V2J+6H Las Vegas, Nevada, USA",,+1 702-776-6166,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v49yUImVO5d3VJDLynKIrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.5446&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:37:42.714Z
https://www.google.com/maps/place/Serratore+Tax+%26+Computer+Inc/data=!4m7!3m6!1s0x80c8c39b8c770f19:0xdcf433f4d3d8bd01!8m2!3d36.163032!4d-115.1479908!16s%2Fg%2F1tf6gxw3!19sChIJGQ93jJvDyIARAb3Y0_Qz9Nw,Serratore Tax & Computer Inc,,,Tax preparation service,"710 S 3rd St, Las Vegas, NV 89101, United States","5V72+6R Las Vegas, Nevada, USA",https://serratoretax.com/about-us/,+1 702-310-8888,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cj3-JFLlZMrRCdSe_N6Kyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.48248&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:37:45.538Z
https://www.google.com/maps/place/Daniel+C+McArthur+Ltd/data=!4m7!3m6!1s0x80c8c3c23671b2d9:0xfd711fd407166a74!8m2!3d36.1648498!4d-115.1712144!16s%2Fg%2F1tdvkg7w!19sChIJ2bJxNsLDyIARdGoWB9Qfcf0,Daniel C McArthur Ltd,5.0,1,Accountant,"501 S Rancho Dr STE E30, Las Vegas, NV 89106, United States","5R7H+WG Las Vegas, Nevada, USA",http://www.danielmcarthur.com/,+1 702-385-1899,Closed ⋅ Opens 8 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zw1fdSUsCsAWRSNu-y8Vpw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.5052&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:37:50.755Z
https://www.google.com/maps/place/Smart+Tax+Services/data=!4m7!3m6!1s0x80c8c49f9a956b57:0x7b642c6450d1ae37!8m2!3d36.1535769!4d-115.1185898!16s%2Fg%2F11bz_12mp4!19sChIJV2uVmp_EyIARN67RUGQsZHs,Smart Tax Services,5.0,1,Tax preparation service,"1333 S Eastern Ave, Las Vegas, NV 89104, United States","5V3J+CH Las Vegas, Nevada, USA",,+1 702-980-6502,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L4dufeosdCUtbND_qPAuqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.83532&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:37:53.585Z
https://www.google.com/maps/place/AFFORDABLE+TAXES+%26+MULTI+SERVICES/data=!4m7!3m6!1s0x80c8eb2e4208b2b9:0x82fa3f41056f3396!8m2!3d36.1499723!4d-115.1185801!16s%2Fg%2F11nfvsrqf7!19sChIJubIIQi7ryIARljNvBUE_-oI,AFFORDABLE TAXES & MULTI SERVICES,5.0,8,Accountant,"1801 S Eastern Ave, Las Vegas, NV 89104, United States","4VXJ+XH Las Vegas, Nevada, USA",,+1 702-427-6676,"Closed ⋅ Opens 11:15 am Mon

Updated by others 7 weeks ago",,,https://lh3.googleusercontent.com/p/AF1QipPpl8ZCZ7BBVHVGqntTX0bxFJDzfuaMEzsg8Q3N=w408-h305-k-no,true,Closed,11:15 am–2:15 pm,11:15 am–2:15 pm,11:15 am–2:15 pm,11:15 am–2:15 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:37:58.624Z
https://www.google.com/maps/place/Business+Tax+Associates+-+BTA/data=!4m7!3m6!1s0x80c8c5987eb700ab:0xb1080c17faf9e7ce!8m2!3d36.1535893!4d-115.1191464!16s%2Fg%2F11w7gjkmz6!19sChIJqwC3fpjFyIARzuf5-hcMCLE,Business Tax Associates - BTA,5.0,4,Tax preparation service,"1330 S Eastern Ave, Las Vegas, NV 89104, United States","5V3J+C8 Las Vegas, Nevada, USA",https://www.taxbta.com/,+1 725-258-2510,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5XEpAfAjOffPb-8-XtxUSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.79834&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:38:03.617Z
https://www.google.com/maps/place/Weiss+Jones+%26+Associates/data=!4m7!3m6!1s0x80c8c37782968327:0xcfe046e941ec0f73!8m2!3d36.1618415!4d-115.1386149!16s%2Fg%2F11cltb17js!19sChIJJ4OWgnfDyIARcw_sQelG4M8,Weiss Jones & Associates,5.0,3,Tax preparation service,"510 S 10th St, Las Vegas, NV 89101, United States","5V66+PH Las Vegas, Nevada, USA",https://splinternetmarketing.com/local-pros/nevada/las-vegas/weiss-jones-associates/,+1 702-462-6630,Closed ⋅ Opens 12 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4qKRKmuqnFy28MYSi9pihA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=245.69705&pitch=0&thumbfov=100,true,12–4 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:38:08.580Z
https://www.google.com/maps/place/Fernando+Hispano+Services/data=!4m7!3m6!1s0x80c8c49f901c79b5:0x4a430143d3a22c37!8m2!3d36.1537357!4d-115.1186077!16s%2Fg%2F1tc_lf0p!19sChIJtXkckJ_EyIARNyyi00MBQ0o,Fernando Hispano Services,4.9,11,Accountant,"1329 S Eastern Ave, Las Vegas, NV 89104, United States","5V3J+FH Las Vegas, Nevada, USA",http://www.fernandohispano.com/,+1 702-386-9002,Closed ⋅ Opens 10 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipNwiDHi8UXARh7UpVcopJqT1JM4YQ9XJUGJ0JEz=w408-h272-k-no,true,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:38:13.888Z
https://www.google.com/maps/place/City+of+Tax+%26+Multiservices/data=!4m7!3m6!1s0x80c8c39ddc8fd975:0xefaf6f82bfac6451!8m2!3d36.1585756!4d-115.1302174!16s%2Fg%2F11gtftkft3!19sChIJddmP3J3DyIARUWSsv4Jvr-8,City of Tax & Multiservices,5.0,1,Tax preparation service,"1610 E Charleston Blvd, Las Vegas, NV 89104, United States","5V59+CW Las Vegas, Nevada, USA",https://splinternetmarketing.com/local-pros/nevada/las-vegas/city-of-tax-multiservices/,+1 702-708-5305,Closed ⋅ Opens 9 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipOd5O1TSC_ae--t-KqM50zrzKAEyBZsKH4JFd12=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–1 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Boulder+City+Las+Vegas+NV/@35.9782216,-114.8345117,14z",2025-10-19T16:38:18.956Z
