placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/East+Parking+Deck/data=!4m7!3m6!1s0x89ace5001b49c71b:0xde63542e41e16b44!8m2!3d35.9927459!4d-78.902517!16s%2Fg%2F11vsfg635j!19sChIJG8dJGwDlrIkRRGvhQS5UY94,East Parking Deck,4.3,32,Parking lot,"250 S Mangum St, Durham, NC 27701, United States","X3VW+3X Durham, North Carolina, USA",https://americantobacco.co/your-visit/,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzPHoWuobupAXNQNFOZNp6Lj4xCO_tyNwghuQf7UnNIXlsIOWX9I0bWvEL5mNYmk0GCbOu5dQ6maOXnVWR4URaR4BEZq0v9MdI4RnYcIjw1NyLhD0PYrQ4fqowPbjXyDvFTLjVKumW5PUto=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:53:21.063Z,,,,,,,,,,,
https://www.google.com/maps/place/Corcoran+Street+Parking+Garage/data=!4m7!3m6!1s0x89ace46dee1d9c93:0x87148813e00981f9!8m2!3d35.9953131!4d-78.9021669!16s%2Fg%2F1tc_xgp9!19sChIJk5wd7m3krIkR-YEJ4BOIFIc,Corcoran Street Parking Garage,3.4,26,Parking garage,"110 Corcoran St, Durham, NC 27701, United States","X3WX+44 Durham, North Carolina, USA",https://www.parkdurham.org/161/Parking-Garages,+1 919-560-4157,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyuQXLqdSeHXxBRUljlLd0LID37u-EIogQb-y2KI7YHGN6d-Spk3owJCD-pX5bLV-Dy_M2QwZdkKV1zCll8utpS87_hNsR8cVEWGeR-6veIEL-DfI--pmN98MVuCrSuvk0kHKaKZDS45xc2=w408-h272-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:53:23.855Z,,,,,,,,,,,
https://www.google.com/maps/place/Research+Drive+Parking+Garage/data=!4m7!3m6!1s0x89ace6b263a4b6cd:0xccbe5321a7c5eb27!8m2!3d36.0077774!4d-78.9410364!16s%2Fg%2F1hdzyxqcc!19sChIJzbakY7LmrIkRJ-vFpyFTvsw,Research Drive Parking Garage,3.7,21,Parking garage,"Eye Center Parking, Research Drive and Erwin Road, Research Dr, Durham, NC 27705, United States","2355+4H Durham, North Carolina, USA",http://parking.duke.edu/parking/zones_lots/full_listing.php#PGER,+1 919-684-8111,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz4wQwJh70_jvOJvpHgN2Y5GMQA03Nrf_VlyUVV-MSB_KfIixIX0D30jiRfY85N8fM0wfCy_0B3pB2p8FGMHEXI1UEhqkZkcYYsIENrK1hhu99RLAKIfF1ZlAcegy22IiRGQzLijg=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:53:28.845Z,7:55 am–11 pm,7:55 am–11 pm,7:55 am–11 pm,7:55 am–11 pm,Closed,Closed,7:55 am–11 pm,,,,
https://www.google.com/maps/place/Parking+and+Transportation+Services/data=!4m7!3m6!1s0x89ace4029f9d904b:0x9c13aa21674fa39a!8m2!3d35.9961629!4d-78.9475405!16s%2Fg%2F1hm2cvvk3!19sChIJS5CdnwLkrIkRmqNPZyGqE5w,Parking and Transportation Services,2.1,37,University,"302 Science Dr, Durham, NC 27708, United States","X3W2+FX Durham, North Carolina, USA",http://parking.duke.edu/,+1 919-684-7275,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxMrz-SvROF321ZhVymXODIDiD0qBAr24lqVQxcudRwR8Y-fJc5p-QCobvj6gZAfbErqzPYsodV8xR-S4xAUvNpk1dMamJi2jZtN-Sa3nuWCzTnzakusHgtfhv_05dDe2HJu7U=w426-h240-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:53:33.985Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,,
https://www.google.com/maps/place/Science+Drive+Garage/data=!4m7!3m6!1s0x89ace6b9489f5449:0x53feb81ec2ac4e0c!8m2!3d35.9963796!4d-78.947665!16s%2Fg%2F11c1tm0_hc!19sChIJSVSfSLnmrIkRDE6swh64_lM,Science Drive Garage,4.0,65,Parking garage,"302 Science Dr, Durham, NC 27708, United States","X3W2+HW Durham, North Carolina, USA",,+1 919-684-7275,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz_QP6nbJHinhymFd1gnW_3kkTLiWHlDL98QzSg8LjaRTtjFmdxkQMjNU1CSf1Y2MnGmlWiAk1Q7aZEt2HVxhHLcMwqQLL_dqg7AY0lAqABRsv6QObTy4fU9ufi0eGDdJ_s7_wV6A=w426-h240-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:53:39.121Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Duke+Hospital+Parking+Garage+%28PG+II%29-+Elba+Street/data=!4m7!3m6!1s0x89ace6ace946b6cb:0x72ed5a5973b7a9fc!8m2!3d36.00901!4d-78.93595!16s%2Fg%2F11mhkb2dg3!19sChIJy7ZG6azmrIkR_Km3c1la7XI,Duke Hospital Parking Garage (PG II)- Elba Street,3.8,85,Parking garage,"2223 Elba St, Durham, NC 27705, United States","2357+JJ Durham, North Carolina, USA",https://parking.duke.edu/,+1 919-684-7275,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwL_6rhuEgumX_O9OdP2Fb2leiqPRcE7qyhGhL7vfimhrTaFRmWEbx7XmD4GCSS2kdApdItnI3q9qqmRLvD1rRzIkwPq53IDTQDlqrZNdJxmCT0jeUFd9EC4kh-Fw7BIHLIzHxXMQ=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:53:44.224Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/American+Tobacco+North+Deck/data=!4m7!3m6!1s0x89ace46d40845f0f:0x6032eb43eba75006!8m2!3d35.9947939!4d-78.9051012!16s%2Fg%2F11fzwzs8qz!19sChIJD1-EQG3krIkRBlCn60PrMmA,American Tobacco North Deck,4.7,74,Parking garage,"305 W Pettigrew St, Durham, NC 27701, United States","X3VV+WX Durham, North Carolina, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxLZOi4Mhlm2tqxG7khzm97FnYfNqJcmT3r0wn5dzEYIo2YbEO9rG8M9cyAJYzR5QZMU4NwOdRl91RnU-GhGMbEdHPBLbxuRKILEo-7Oe5f4bFqvhyMlfB2b96CEanysRczw4NI1A=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:53:47.312Z,,,,,,,,,,,
https://www.google.com/maps/place/Bryan+Center+Parking+Garage/data=!4m7!3m6!1s0x89ace7af73ffd4d9:0xf93856a810b4dbef!8m2!3d36.0016288!4d-78.9421451!16s%2Fg%2F11h10zj830!19sChIJ2dT_c6_nrIkR79u0EKhWOPk,Bryan Center Parking Garage,3.9,40,Parking garage,"Durham, NC 27710, United States","2325+M4 Durham, North Carolina, USA",https://parking.duke.edu/visitor-parking/,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzuGt5P2QQDtUCP5nNJ7D_avdvi9yKOEvayDoO2cyJFAEQEHdVy7PWCgYt328y3G75BXhosKoGPPzutuhrQrK5JHiB3KAZlKQH7v50YzEStV9GG-fvxSv_dvyXhsQsWFBi46KWX=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:53:50.417Z,,,,,,,,,,,
https://www.google.com/maps/place/Durham+Public+Parking+Lot+%238/data=!4m7!3m6!1s0x89ace46e38f95157:0x28211b5e9bcaca98!8m2!3d35.9950125!4d-78.8984703!16s%2Fg%2F11c32mxtm2!19sChIJV1H5OG7krIkRmMrKm14bISg,Durham Public Parking Lot #8,5.0,2,Parking lot,"215-237 E Parrish St, Durham, NC 27701, United States","X4W2+2J Durham, North Carolina, USA",https://www.parkdurham.org/162/Surface-Parking-Lots,+1 919-560-4157,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mCEU4avAiR39I6oGO-G90w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.00087&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:53:58.714Z,,,,,,,,,,,
https://www.google.com/maps/place/Nasher+Museum+of+Art+Visitor+Parking+Lot/data=!4m7!3m6!1s0x89ace402b422dff7:0xe7b2e47b11b9e68b!8m2!3d35.9989452!4d-78.9290499!16s%2Fg%2F11b8d4rjts!19sChIJ998itALkrIkRi-a5EXvksuc,Nasher Museum of Art Visitor Parking Lot,4.3,15,Parking lot,"2001 Campus Dr, Durham, NC 27705, United States","X3XC+H9 Durham, North Carolina, USA",http://nasher.duke.edu/,+1 919-684-5135,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwitiejTVMK0guPdzvnpCZ5VpUNN0ZHa9dm9HqqEoIcLNOEJCEp8tBgtf5B_fiMWiMu1XFP3WnCRiZ0uo5AbefLIg0CUipuUva9GKDT_cxdsfp-TOzabrHUn3jXNu7hXwjupL82pg=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:54:01.531Z,,,,,,,,,,,
https://www.google.com/maps/place/Public+Parking+at+Unscripted+Durham+Hotel/data=!4m7!3m6!1s0x89ace5f4514517b7:0x348d51aa596a2231!8m2!3d35.9965806!4d-78.901357!16s%2Fg%2F11f6c_50nt!19sChIJtxdFUfTlrIkRMSJqWapRjTQ,Public Parking at Unscripted Durham Hotel,2.5,6,Parking garage,"202 Corcoran St, Durham, NC 27701, United States","X3WX+JF Durham, North Carolina, USA",,+1 984-888-0099,"Open 24 hours

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMLhRbHa-OBO6qukukA0i4ao72QSbAM-uZAmCiA=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:54:06.536Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Durham+City+main+St+Transit+Company+%28GoDurham%29/data=!4m7!3m6!1s0x89ace48212579679:0xd2b5fd4117d99c92!8m2!3d36.00489!4d-78.87705!16s%2Fg%2F11c1lz3t5n!19sChIJeZZXEoLkrIkRkpzZF0H9tdI,Durham City main St Transit Company (GoDurham),3.9,32,Transportation service,"1903 Fay St, Durham, NC 27701, United States","243F+X5 Durham, North Carolina, USA",http://godurhamtransit.org/Durham%20City%20main%20St%20Transit%20Company%20%28GoDurham%29Durham%20City%20main%20St%20Transit%20Company%20%28GoDurham%29,+1 919-560-1545,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyYfeTMml4bxyueTRG52gL_b0bMHqhr9gKTTYT_cAbce622qoC9GFAf9X2UV1U6jJDNlqPUL2uGSABU27uOsVIYRLX0bP-1AwnqpuEWarBHOreCjfiT7e6iBMSsN7i2HkMrXUqS=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:54:11.505Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/Durham+One+Call/data=!4m7!3m6!1s0x89ace46e1fd0c3d5:0x44a943e6e84e4ff2!8m2!3d35.9960807!4d-78.8992581!16s%2Fg%2F11cmhffc0j!19sChIJ1cPQH27krIkR8k9O6OZDqUQ,Durham One Call,3.1,50,City government office,"101 City Hall Plaza, Durham, NC 27701, United States","X4W2+C7 Durham, North Carolina, USA",http://durhamnc.gov/1439/Durham-One-Call,+1 919-560-1200,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l0pkIhKyN5Rq_HRoFeekAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=318.95026&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:54:16.538Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/Aloft+Durham+Downtown/data=!4m7!3m6!1s0x89ace46cfb1d02db:0x654aaa729cd3bda9!8m2!3d35.9931769!4d-78.9027894!16s%2Fg%2F11b7w270fy!19sChIJ2wId-2zkrIkRqb3TnHKqSmU,Aloft Durham Downtown,4.3,856,,"345 Blackwell St, Durham, NC 27701, United States","X3VW+7V Durham, North Carolina, USA",https://www.marriott.com/en-us/hotels/rduld-aloft-durham-downtown/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 919-402-5656,,https://lh3.googleusercontent.com/p/AF1QipOOQ7i3TQ7jfzlM3syF6w5a3UAlpAUXIn_2JiGG=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:54:19.879Z,,,,,,,,,,,
https://www.google.com/maps/place/CPR+Towing+%26+Truck+Repair/data=!4m7!3m6!1s0x89ace376f3306dcd:0x2365a19fd1c1c2d6!8m2!3d36.0201211!4d-78.8804949!16s%2Fg%2F11bc8yk74f!19sChIJzW0w83bjrIkR1sLB0Z-hZSM,CPR Towing & Truck Repair,4.3,192,Towing service,"2209 Dominion St Suite 100, Durham, NC 27704, United States","24C9+2R Durham, North Carolina, USA",https://cprtowinginc.com/,+1 919-220-0800,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNIR4VU0WmpAHfrufdmtup1xummfxFFxFs_MlY_=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:54:24.875Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Duke+University+Hospital/data=!4m7!3m6!1s0x89ace6ad0276d4d9:0x795843b4ea34bb3!8m2!3d36.0075097!4d-78.9384272!16zL20vMDdkdzN5!19sChIJ2dR2Aq3mrIkRs0ujTjuElQc,Duke University Hospital,3.2,892,University hospital,"2301 Erwin Rd, Durham, NC 27710, United States","2356+2J Durham, North Carolina, USA",https://www.dukehealth.org/hospitals/duke-university-hospital/home?utm_source=google&utm_medium=local&utm_campaign=evergreen,+1 919-684-8111,,https://lh3.googleusercontent.com/p/AF1QipNuHHHEFvywyKgAtl5RA-sJEOPKNmtpIaNX-2jo=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:54:30.128Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Duke+University+Hospital:+Emergency+Room/data=!4m7!3m6!1s0x89ace6ac5260492b:0xb2c019114ef01f32!8m2!3d36.0065186!4d-78.9370526!16s%2Fg%2F1tgk1hxf!19sChIJK0lgUqzmrIkRMh_wThEZwLI,Duke University Hospital: Emergency Room,1.6,442,Emergency room,"2301 Erwin Rd, Durham, NC 27710, United States","2347+J5 Durham, North Carolina, USA",https://www.dukehealth.org/locations/emergency-room-duke-university-hospital?utm_source=google&utm_medium=local&utm_campaign=evergreen,+1 919-684-2413,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOKcPvpLIET5rdbsBnCSwZyvSS6Zo9xX8xRL18=w454-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:54:35.221Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Regency+Cleaners+%26+Laundromat/data=!4m7!3m6!1s0x89ace3f922a052bd:0xa8f3e9ac8d7dedc2!8m2!3d36.0121856!4d-78.9215951!16s%2Fg%2F1td665mj!19sChIJvVKgIvnjrIkRwu19jazp86g,Regency Cleaners & Laundromat,4.6,516,Dry cleaner,"904 9th St, Durham, NC 27705, United States","236H+V9 Durham, North Carolina, USA",https://regencycleaner.com/,+1 919-286-2271,,https://lh3.googleusercontent.com/p/AF1QipPI8jSzpGBVzM_YIrGupGvNe4PAnMTCG7Vbjt3H=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:54:41.274Z,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,8 am–1 pm,Closed,7:30 am–7 pm,,,,
https://www.google.com/maps/place/Duke+Medicine+Pavilion/data=!4m7!3m6!1s0x89ace6ac3407dce3:0xa9f7f616d4bb53ae!8m2!3d36.0061302!4d-78.9366138!16s%2Fg%2F1pwfv2rpb!19sChIJ49wHNKzmrIkRrlO71Bb296k,Duke Medicine Pavilion,4.3,128,Hospital,"10 Duke Medicine Cir, Durham, NC 27710, United States","2347+F9 Durham, North Carolina, USA",https://www.dukehealth.org/locations/duke-medicine-pavilion?utm_source=google&utm_medium=local&utm_campaign=evergreen,+1 919-684-8111,,https://lh3.googleusercontent.com/p/AF1QipPteY0tRHj6-AwelWRLYtBtZ_Hc5u1dTjRBfUjP=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:54:44.383Z,,,,,,,,,,,
https://www.google.com/maps/place/Duke+Cancer+Institute/data=!4m7!3m6!1s0x89ace6ae3f15a603:0x88770ebf7eb57326!8m2!3d36.0057969!4d-78.9380444!16s%2Fm%2F04kdgtn!19sChIJA6YVP67mrIkRJnO1fr8Od4g,Duke Cancer Institute,4.4,7,Corporate office,"2 Seeley Mudd, 10 Bryan Searle Drive, Durham, NC 27710, United States","2346+8Q Durham, North Carolina, USA",http://dukecancerinstitute.org/,+1 888-275-3853,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyiHnvZnSi6Qd2ZStiV1gzF7OvMt11AFYrpdQGkIpxS7fcHuyOXQz-4knkrry983LdXkvMUWnyxknVCEuZINYPzfjFV_LLA7SfrbCNPTrkBWw1frkG7cpQHbkGw0EKPSNC8mFzR=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:54:47.687Z,,,,,,,,,,,
https://www.google.com/maps/place/Duke+North+Pavilion/data=!4m7!3m6!1s0x89ace1536bbae957:0x355695b66967a618!8m2!3d36.0113567!4d-78.9367296!16s%2Fg%2F113dkthzz!19sChIJV-m6a1PhrIkRGKZnabaVVjU,Duke North Pavilion,5.0,3,Medical Center,"2400 Pratt St, Durham, NC 27705, United States","2367+G8 Durham, North Carolina, USA",https://www.dukehealth.org/locations/north-pavilion?utm_source=google&utm_medium=local&utm_campaign=evergreen,+1 888-275-3853,,https://lh3.googleusercontent.com/p/AF1QipNYpWdp78Ji0ApcFfWZAxHdfloWbalSpXw50H_u=w409-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:54:51.206Z,,,,,,,,,,,
https://www.google.com/maps/place/Greyhound:+Bus+Stop/data=!4m7!3m6!1s0x89ace40c89e45bdf:0x7c11364d9f96b00b!8m2!3d35.9966088!4d-78.9067532!16s%2Fg%2F1tfw3xmm!19sChIJ31vkiQzkrIkRC7CWn002EXw,Greyhound: Bus Stop,3.5,328,Bus company,"515 W Pettigrew St, Durham, NC 27701, United States","X3WV+J7 Durham, North Carolina, USA",https://www.greyhound.com/bus/durham-nc/durham?utm_source=google_maps&utm_medium=organic,+1 800-231-2222,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzxqhQOCb--eQ3HgkslribEkikcSGWzj2PJts-xc749hnKye6EWX3cldK6mZLwvDEsKpv63KPF0emwgaabwzacq3gQC8I-ewTzbW-KooqEby6dszXYPhxEc7wx04-fR5xDaFOg=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:54:54.736Z,,,,,,,,,,,
https://www.google.com/maps/place/Bull+City+Burger+and+Brewery/data=!4m7!3m6!1s0x89ace46e0f917787:0xff01d7994cad6fa4!8m2!3d35.9954939!4d-78.8997764!16s%2Fg%2F1tdx0dsg!19sChIJh3eRD27krIkRpG-tTJnXAf8,Bull City Burger and Brewery,4.4,1612,Brewpub,"107 E Parrish St, Durham, NC 27701, United States","X4W2+53 Durham, North Carolina, USA",http://www.bullcityburgerandbrewery.com/,+1 919-680-2333,Open ⋅ Closes 9:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyuiAiCDgbJ__5VflqYaIBYp4hx2rfWgZKwklTC-gs3v8ERjSWpShHxgFQaBO9XLwQWnT8pEFhFQ7WNINrSqfZJz7qDIzWWEdTIJg1-xVyBts7Ud56ArUtrFzafM3CNBv1e63eC=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:55:00.645Z,11:11 am–9:30 pm,11:11 am–9:30 pm,11:11 am–9:30 pm,11:11 am–10 pm,11:11 am–10 pm,11:11 am–9 pm,11:11 am–9:30 pm,LGBTQ+ friendly,Family-friendly microbrewery serving locally raised beef burgers & house beers in a casual setting. · Dine-in · Kerbside pickup,,
https://www.google.com/maps/place/Counting+House/data=!4m7!3m6!1s0x89ace46df37a7cbf:0x5a699406ff4d2629!8m2!3d35.9959681!4d-78.9018032!16s%2Fg%2F11b7g3mwww!19sChIJv3x6823krIkRKSZN_waUaVo,Counting House,4.4,740,American restaurant,"111 Corcoran St, Durham, NC 27701, United States","X3WX+97 Durham, North Carolina, USA",http://www.countinghousenc.com/,+1 919-956-6760,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwDEp4MK9wEwpmtjPWM1LItOc9GQxR9eLko9N-a4cnVPcQB6gWnKswyAExqaPOH-bQj2flQ0UgA1ALiLlIdU8bH_lnoHAG6YzobaHPVW2vgPrrpOWQuCvk1FkBS1Ra-PR3wT9it3Rt1yThA=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:55:06.355Z,Closed,Closed,Closed,Closed,8 am–2 pm,8 am–2 pm,Closed,LGBTQ+ friendly,"Chic locale in the 21c Museum Hotel for creative spins on regional American fare, plus cocktails. · Dine-in · Takeaway · Delivery",,
https://www.google.com/maps/place/The+Flats+Exchange+on+Erwin+Apartments/data=!4m7!3m6!1s0x89ace6b34383b1b3:0x583864c04198dde8!8m2!3d36.0100222!4d-78.9454451!16s%2Fg%2F11g8wqd0zk!19sChIJs7GDQ7PmrIkR6N2YQcBkOFg,The Flats Exchange on Erwin Apartments,4.3,149,Apartment complex,"2610 Erwin Rd, Durham, NC 27705, United States","2363+2R Durham, North Carolina, USA",https://www.exchangeonerwin.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D&utm_source=google+biz&utm_medium=organic,+1 984-230-4048,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOroXuJbf3cw28JkFtsbm2OrEwwOY13BXRUnLgY=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:55:11.391Z,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,LGBTQ+ friendly,· Dogs allowed,,
https://www.google.com/maps/place/Duke+Clinic/data=!4m7!3m6!1s0x89ace6ac1acb10fb:0x1b83716af5d270e9!8m2!3d36.0044442!4d-78.9362024!16s%2Fg%2F1tmg7f2j!19sChIJ-xDLGqzmrIkR6XDS9Wpxgxs,Duke Clinic,4.0,86,Medical Center,"40 Duke Medicine Cir, Durham, NC 27710, United States","2337+QG Durham, North Carolina, USA",https://www.dukehealth.org/locations/duke-clinic?utm_source=google&utm_medium=local&utm_campaign=evergreen,+1 919-684-8111,,https://lh3.googleusercontent.com/p/AF1QipNKtX0Y4h8WUBz4eq42XCuMLRFgWAFgad5OszU4=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-28T18:55:14.300Z,,,,,,,,,,,
