placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,error,info
https://www.google.com/maps/place/Reach+Out+Clinic/data=!4m7!3m6!1s0x884087d65d85dfeb:0x97ab72c766c0cb0d!8m2!3d39.747018!4d-84.1874641!16s%2Fg%2F11gxjx31d4!19sChIJ69-FXdaHQIgRDcvAZsdyq5c,Reach Out Clinic,5.0,4,Pharmacy,"25 E Foraker St, Dayton, OH 45409, United States","PRW7+R2 Dayton, Ohio, USA",http://www.daytonreachout.org/,+1 937-258-2000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KMb1MRN6ox2TWN61lklkLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.3073&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-17T23:29:37.450Z,,
https://www.google.com/maps/place/Ohio%27s+Hospice+of+Dayton/data=!4m7!3m6!1s0x8840846bc7d38e21:0x435d51dc51f6db32!8m2!3d39.795222!4d-84.1638944!16s%2Fg%2F1thl_3fr!19sChIJIY7Tx2uEQIgRMtv2UdxRXUM,Ohio's Hospice of Dayton,4.0,95,Hospice,,,https://www.hospiceofdayton.org/,+1 937-256-4490,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqHFQ1n1qjKFrXHTcMoQ6ShELdX-S-TJ3myGeCET0gzIrf9qL2MZ9fb1bLJCsPvrVyhAR-xqEMyCVvIRQbIACi4fpKfG2nwHzTYFiTP6f0Efoh-B2kgP8JfYCIsXNTndHFqI_zf7w=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-17T23:29:40.243Z,,
https://www.google.com/maps/place/Interim+HealthCare+of+Dayton/data=!4m7!3m6!1s0x883f7d9a8877d1f9:0x6dfd3a173896b823!8m2!3d39.8614764!4d-84.1094123!16s%2Fg%2F11jfcxq36c!19sChIJ-dF3iJp9P4gRI7iWOBc6_W0,Interim HealthCare of Dayton,,,Home health care service,"7009 Taylorsville Rd Ste C, Huber Heights, OH 45424, United States","VV6R+H6 Huber Heights, Ohio, USA",https://www.interimhealthcare.com/location/huber-heights-oh-hospice,+1 937-963-9603,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOSkQmzCfNmCs9iF_P1OnxJkYw07FAoABIXJ6Xk=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-17T23:29:45.229Z,,
https://www.google.com/maps/place/Sanctuary+Hospice+of+Ohio/data=!4m7!3m6!1s0x88409d3de3d064a7:0x86f9cb9fcd752dc7!8m2!3d39.7565104!4d-84.055849!16s%2Fg%2F11vb4cqg8s!19sChIJp2TQ4z2dQIgRxy11zZ_L-YY,Sanctuary Hospice of Ohio,,,Hospice,"2290 Lakeview Dr B, Beavercreek, OH 45431, United States","QW4V+JM Beavercreek, Ohio, USA",https://sanctuaryhospiceoh.com/,+1 937-595-2210,,https://lh3.googleusercontent.com/p/AF1QipNeSqEapTN6JAAxtxMeOnx3byGLW_oIP5kRVqDB=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-17T23:29:48.012Z,,
https://www.google.com/maps/place/Ohio%27s+Hospice+of+Butler+%26+Warren+Counties/data=!4m7!3m6!1s0x88405e4bd07511d1:0x9aa16c555e11e0b4!8m2!3d39.4893472!4d-84.3169902!16s%2Fg%2F11bycrtj2r!19sChIJ0RF10EteQIgRtOARXlVsoZo,Ohio's Hospice of Butler & Warren Counties,4.1,19,Hospice,"5940 Long Meadow Dr, Middletown, OH 45005, United States","FMQM+P6 Middletown, Ohio, USA",https://www.hospiceofbwco.org/,+1 513-422-0300,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr9pldzmpC4giZfOAkbYJVcpNgl4heIS84UP3u86N7Kn52dgACODnYXhYwR2ETMA6MVE2TCwdFZHyx6i_k1J2kY5bg3Ii_3LCw-rzz0poVjLUdGFDW-dsXNVP6roGceQ6VxIxCz4-M47i8Z=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-17T23:29:53.083Z,,
https://www.google.com/maps/place/Hospice+Care+of+Middletown+-+The+%231+rated+hospice+in+Ohio/data=!4m7!3m6!1s0x884067875405619b:0x327c988e783eff07!8m2!3d39.5013236!4d-84.3531875!16s%2Fg%2F12626r029!19sChIJm2EFVIdnQIgRB_8-eI6YfDI,Hospice Care of Middletown - The #1 rated hospice in Ohio,4.8,17,Hospice,"4418 Lewis St B, Middletown, OH 45044, United States","GJ2W+GP Middletown, Ohio, USA",http://hospicecareofmiddletown.org/,+1 513-424-2273,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMPCu0xapy3um41vu5d8eOPs82iI0co1eomMQPo=w510-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-17T23:29:58.309Z,,
https://www.google.com/maps/place/Freedom+Home+Health+of+Dayton/data=!4m7!3m6!1s0x88408f17ba35c1b7:0xaadefdf7b24188c9!8m2!3d39.6412468!4d-84.1628759!16s%2Fg%2F1tqyg5c3!19sChIJt8E1uhePQIgRyYhBsvf93qo,Freedom Home Health of Dayton,,,Medical clinic,"7081 Corporate Way, Dayton, OH 45459, United States","JRRP+FR Dayton, Ohio, USA",,+1 937-938-6984,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g-zzSoFznMk6G6i8MWLvuw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.345634&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-17T23:30:01.137Z,,
https://www.google.com/maps/place/Laurels+of+Kettering/data=!4m7!3m6!1s0x884085bbcb99ef05:0x529ce9091eeb6907!8m2!3d39.6982054!4d-84.1583796!16s%2Fg%2F1wnf1qqb!19sChIJBe-Zy7uFQIgRB2nrHgnpnFI,Laurels of Kettering,4.1,140,Nursing home,"694 Isaac Prugh Way, Kettering, OH 45429, United States","MRXR+7J Kettering, Ohio, USA",https://www.laurelsofkettering.com/,+1 937-297-4300,,https://lh3.googleusercontent.com/p/AF1QipOuLGLVrZpLCvXax8NsQyFMH6HnhFdIXGO7cuIy=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Kettering+Dayton+OH/@39.6895036,-84.1688274,14z",2025-09-17T23:30:13.859Z,,
https://www.google.com/maps/place/Caretenders+of+Dayton/data=!4m7!3m6!1s0x884087641977265f:0xe8eaf3fa13e3db69!8m2!3d39.6962775!4d-84.1591928!16s%2Fg%2F11hzwbx6j7!19sChIJXyZ3GWSHQIgRadvjE_rz6ug,Caretenders of Dayton,2.0,4,Home health care service,"580 Lincoln Park Blvd Suite 100, Kettering, OH 45429, United States","MRWR+G8 Kettering, Ohio, USA",https://lhcgroup.com/locations/caretenders-of-dayton,+1 937-424-1370,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mHBohMfZjsuwN3spQXtZ5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=209.89445&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Kettering+Dayton+OH/@39.6895036,-84.1688274,14z",2025-09-17T23:30:30.895Z,,
https://www.google.com/maps/place/Care+Center+Dayton/data=!4m7!3m6!1s0x88408f95b8b43ecb:0x74de6bd1455a326e!8m2!3d39.6496034!4d-84.1272834!16s%2Fg%2F1tjrqnhs!19sChIJyz60uJWPQIgRbjJaRdFr3nQ,Care Center Dayton,4.1,740,Animal hospital,"6421 Clyo Rd, Centerville, OH 45459, United States","JVXF+R3 Centerville, Ohio, USA",https://carecentervets.com/?y_source=1_MjkzNDQzMjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 937-428-0911,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOfIFuQfn5RDVw11EPqfSp8UyAImS_xhhZAJXsY=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2025-09-17T23:30:50.572Z,,
https://www.google.com/maps/place/Home+Care+Assistance+of+Dayton/data=!4m7!3m6!1s0x88408f68d3fbb655:0xf4eb7746a307babc!8m2!3d39.6576773!4d-84.1598771!16s%2Fg%2F11bysjtfdd!19sChIJVbb702iPQIgRvLoHo0Z36_Q,Home Care Assistance of Dayton,4.7,64,Home health care service,"6109 Far Hills Ave, Dayton, OH 45459, United States","MR5R+32 Dayton, Ohio, USA",https://homecareassistancedayton.com/,+1 937-353-7997,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNOsquQOAItFfte9o9vdLWOHud5guqPf6zOcA5P=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2025-09-17T23:30:55.633Z,,
https://www.google.com/maps/place/Hospice+Of+Dayton/data=!4m7!3m6!1s0x88408f2f3220d6b7:0x145bdbda884a32db!8m2!3d39.6353031!4d-84.1770907!16s%2Fg%2F11gcz2ydhp!19sChIJt9YgMi-PQIgR2zJKiNrbWxQ,Hospice Of Dayton,3.0,2,District office,"7575 Paragon Rd, Washington Township, OH 45459, United States","JRPF+45 Centerville, Ohio, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBLloz4IMs7B6dx2jUIBmV9Y_WpzgLo8ZgFfVSt7bW7H-Irb-4YHP1OEVRf3WNujVn1L_RcxdZSXwm58jk-Iic36d3Cn0-2JVYXNsv5AvKqERpg401pEwz92dMAg_9RUWh3sk=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2025-09-17T23:30:58.608Z,,
https://www.google.com/maps/place/Visiting+Angels/data=!4m7!3m6!1s0x88408fab673add1d:0xb2b2e34797289c37!8m2!3d39.6282522!4d-84.1591887!16s%2Fg%2F12qg3v2j4!19sChIJHd06Z6uPQIgRN5wol0fjsrI,Visiting Angels,4.4,18,Home help,"4 W Franklin St, Centerville, OH 45459, United States","JRHR+88 Centerville, Ohio, USA",https://www.visitingangels.com/southdayton/home?utm_source=gmb&utm_medium=organic&utm_campaign=local,+1 937-886-6880,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM3Sn3r6uPrXhNQe_ln2A55oXX9_B6ZhnB0yXUD=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2025-09-17T23:31:03.615Z,,
https://www.google.com/maps/place/HomeWell+Care+Services/data=!4m7!3m6!1s0x884089e0024a45f7:0x24f4bdf638d9148b!8m2!3d39.6265271!4d-84.1972828!16s%2Fg%2F11kq8g0rpl!19sChIJ90VKAuCJQIgRixTZOPa99CQ,HomeWell Care Services,,,Home health care service,"8087 Washington Village Dr, Dayton, OH 45458, United States","JRG3+J3 Dayton, Ohio, USA",https://homewellcares.com/in-home-care-oh-dayton-oh1142/,+1 937-781-6296,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMrl_ys9uE5Mx4TorR2DVRtdYxxqhktEa53_t4b=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2025-09-17T23:31:08.733Z,,
"https://www.google.com/maps/place/Gem+City+Home+Health+Care,+an+Amedisys+Company/@39.6237875,-84.197991,17z/data=!3m1!4b1!4m6!3m5!1s0x884089c92a5181a9:0x14d6ea3dc48f188b!8m2!3d39.6237875!4d-84.197991!16s%2Fg%2F11styml0cx","Gem City Home Health Care, an Amedisys Company",4.2,17,Home health care service,"8534 Yankee St Suite 2A, Dayton, OH 45458, United States","JRF2+GR Dayton, Ohio, USA",https://locations.amedisys.com/oh/dayton/home-health-4351/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 937-438-9100,Closed ⋅ Opens 8 am Thu,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2025-09-17T23:31:15.789Z,,
https://www.google.com/maps/place/Buckeye+Home+Health+Care/data=!4m7!3m6!1s0x88408f2987e845a9:0x5e894c0ddc5bcb81!8m2!3d39.6303883!4d-84.1805026!16s%2Fg%2F1tlbpv37!19sChIJqUXohymPQIgRgctb3A1MiV4,Buckeye Home Health Care,4.7,95,Home health care service,"7750 Paragon Rd, Washington Township, OH 45459, United States","JRJ9+5Q Centerville, Ohio, USA",https://www.buckeyehomehealthcare.com/,+1 937-291-3780,Closed ⋅ Opens 8:30 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9Aze5kLeCEtsu91uTPeocg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.155685&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2025-09-17T23:31:20.795Z,,
https://www.google.com/maps/place/Austin+Trace+Health+and+Rehabilitation/data=!4m7!3m6!1s0x88408ea0de7723c7:0xc1f91be7513e94be!8m2!3d39.5888322!4d-84.1683438!16s%2Fg%2F11f54lddhb!19sChIJxyN33qCOQIgRvpQ-Uecb-cE,Austin Trace Health and Rehabilitation,4.0,44,Nursing home,"250 W Social Row Rd, Washington Township, OH 45458, United States","HRQJ+GM Centerville, Ohio, USA",https://www.austin-trace.net/,+1 937-886-8800,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM3slj86CDX69nMhxmXA0DMnQ3lfsRrlxf8442M=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2025-09-17T23:31:25.831Z,,
https://www.google.com/maps/place/Kettering+Health+Miamisburg/data=!4m7!3m6!1s0x8840628c324e207d:0x54e87b08aa972809!8m2!3d39.6375421!4d-84.248541!16s%2Fg%2F1tdyg9g0!19sChIJfSBOMoxiQIgRCSiXqgh76FQ,Kettering Health Miamisburg,4.6,1852,Hospital,"4000 Miamisburg Centerville Rd, Miamisburg, OH 45342, United States","JQQ2+2H Miamisburg, Ohio, USA",https://ketteringhealth.org/locations/kettering-health-miamisburg-mc007/,+1 937-866-0551,,https://lh3.googleusercontent.com/p/AF1QipMTiHZ91vspUAKbLpHxWMIy5S7nt6Xki_k26SaQ=w408-h262-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2025-09-17T23:31:31.154Z,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Beavercreek+Dayton+OH/@39.7092262,-84.0632685,14z",2025-09-17T23:31:44.672Z,No new results found,
"https://www.google.com/maps/place/Affinity+Care+of+Ohio/@39.3040419,-84.3009057,17z/data=!3m1!4b1!4m6!3m5!1s0x88405b4b192cbfab:0x9aba0aca94b0f98e!8m2!3d39.3040419!4d-84.3009057!16s%2Fg%2F11r8q9yhk5",Affinity Care of Ohio,4.3,14,Hospice,"9349 Waterstone Blvd Suite 340, Cincinnati, OH 45249, United States","8M3X+JJ Cincinnati, Ohio, USA",https://affinityhealthmanagement.com/ohio/,+1 513-997-6600,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Springfield+Dayton+OH/@39.7699401,-84.151428,14z",2025-09-17T23:32:00.454Z,,
https://www.google.com/maps/place/Cherish+Hospice/data=!4m7!3m6!1s0x883f5be5130884df:0xb4c1f16d2b8ed037!8m2!3d39.9210907!4d-83.780134!16s%2Fg%2F11p75rq_cl!19sChIJ34QIE-VbP4gRN9COK23xwbQ,Cherish Hospice,3.9,7,Hospice,"1929 E High St, Springfield, OH 45505, United States","W6C9+CW Springfield, Ohio, USA",http://www.cherish-hospice.com/,+1 937-355-7154,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMSjHMKIUd791pJQNML5X3Ki7Zctb-2XJiHumJ5=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Springfield+Dayton+OH/@39.7699401,-84.151428,14z",2025-09-17T23:32:05.599Z,,
https://www.google.com/maps/place/Ohio%27s+Hospice/data=!4m7!3m6!1s0x883f5b0724166839:0xc05ca9150c8056cc!8m2!3d39.9483028!4d-83.8041003!16s%2Fg%2F1tdd1c6q!19sChIJOWgWJAdbP4gRzFaADBWpXMA,Ohio's Hospice,3.7,3,Hospice,"1830 N Limestone St, Springfield, OH 45503, United States","W5XW+89 Springfield, Ohio, USA",https://www.ohioshospice.org/springfield/,+1 800-653-4490,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_uIO-WOAV8OlWIy4Txnq3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.50052&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Springfield+Dayton+OH/@39.7699401,-84.151428,14z",2025-09-17T23:32:10.605Z,,
https://www.google.com/maps/place/Springfield+Regional+Medical+Group+-+Palliative+Medicine/data=!4m7!3m6!1s0x883f5b125b0ba167:0x1cb273f4e0f1c49!8m2!3d39.9286179!4d-83.816308!16s%2Fg%2F11jdbc5sdc!19sChIJZ6ELWxJbP4gRSRwPTj8nywE,Springfield Regional Medical Group - Palliative Medicine,,,Hospice,"100 Medical Center Dr, Springfield, OH 45504, United States","W5HM+CF Springfield, Ohio, USA",https://www.mercy.com/locations/specialty-locations/hospice-care-palliative-care/springfield-regional-medical-group-palliative-medicine?utm_source=google&utm_medium=organic&utm_content=local_website_link,+1 937-523-4147,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u04AhlQOUriDW2LLdyOj3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=322.36984&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Springfield+Dayton+OH/@39.7699401,-84.151428,14z",2025-09-17T23:32:13.529Z,,
https://www.google.com/maps/place/Ohio+Valley+Hospice+-+Springfield/data=!4m7!3m6!1s0x883f5ae2b129829b:0xa09a85cbd3cb8358!8m2!3d39.9497257!4d-83.8040586!16s%2Fg%2F1264jpz8j!19sChIJm4IpseJaP4gRWIPL08uFmqA,Ohio Valley Hospice - Springfield,3.0,3,,"1948 N Limestone St, Springfield, OH 45503, United States","W5XW+V9 Springfield, Ohio, USA",,+1 937-521-1444,Permanently closed,https://lh3.googleusercontent.com/p/AF1QipOwKR8LucR6HroRjKvwV2ZfhHcv7VkAknvSKaDz=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Springfield+Dayton+OH/@39.7699401,-84.151428,14z",2025-09-17T23:32:18.434Z,,
https://www.google.com/maps/place/Hospice+of+Hamilton+North+Inpatient+Care+Center/data=!4m7!3m6!1s0x884047413be096a9:0x2fb2ef9599554bef!8m2!3d39.4218686!4d-84.5755691!16s%2Fg%2F1th5k3ym!19sChIJqZbgO0FHQIgR70tVmZXvsi8,Hospice of Hamilton North Inpatient Care Center,4.0,28,Hospice,"1010 Eaton Ave, Hamilton, OH 45013, United States","CCCF+PQ Hamilton, Ohio, USA",,+1 513-246-9600,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npNWdcwQMdCsKe7WQHyfWnS-y6knvh3QzkQXFLffyQqYN0GBwhCimlFqxn9pNegAY-eLff5PlPUg_6GMppDSe9hc-D7LHF0pcotrWRUCLJCdajDSyO4nItxZ69dlcUmqsTMdul00Q=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Hamilton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-17T23:32:32.469Z,,
https://www.google.com/maps/place/E+of+the+Miami+Vvalley-Vitas/data=!4m7!3m6!1s0x88404655a1042879:0x51aab65ec1801bf7!8m2!3d39.3994498!4d-84.5613794!16s%2Fg%2F12637nst3!19sChIJeSgEoVVGQIgR9xuAwV62qlE,E of the Miami Vvalley-Vitas,,,Hospice,"Hamilton, OH 45013, United States","9CXQ+QC Hamilton, Ohio, USA",,+1 513-863-3433,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Rwh2PpCGEsJYHVl7C4LBiQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.55978&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Hamilton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-17T23:32:35.248Z,,
https://www.google.com/maps/place/Via+Quest+Home+Health+Hospice/data=!4m7!3m6!1s0x88408843bfd72443:0xbe70b61f3be8a424!8m2!3d39.6498699!4d-84.2422541!16s%2Fg%2F1261qt_0l!19sChIJQyTXv0OIQIgRJKToOx-2cL4,Via Quest Home Health Hospice,,,Home health care service,"100 Elmwood Park Dr, Miamisburg, OH 45342, United States","JQX5+W3 Miamisburg, Ohio, USA",,+1 937-247-3200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=05uzoi0bkLkKSCvbh7eVaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.89569&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Miamisburg+Dayton+OH/@39.6417046,-84.2878683,14z",2025-09-17T23:32:57.320Z,,
https://www.google.com/maps/place/Capital+Health+Home+Care/data=!4m7!3m6!1s0x884080490e1d930d:0xd3a923020cc46bb!8m2!3d39.6257501!4d-84.2191107!16s%2Fg%2F1tdxlk8t!19sChIJDZMdDkmAQIgRu0bMIDCSOg0,Capital Health Home Care,4.4,19,Home health care service,"3015 Newmark Dr, Miamisburg, OH 45342, United States","JQGJ+89 Miamisburg, Ohio, USA",https://capitalhealthhomecare.com/locations/dayton/,+1 937-279-0641,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNJiPAhG3_Eoo9t_140JeyWWtpOprs7hSF2I1mR=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Miamisburg+Dayton+OH/@39.6417046,-84.2878683,14z",2025-09-17T23:33:07.445Z,,
https://www.google.com/maps/place/Hope+Home+Care/data=!4m7!3m6!1s0x88408668c6d7c31f:0x4b700f2352eac4df!8m2!3d39.6190983!4d-84.2260346!16s%2Fg%2F1260cn4cq!19sChIJH8PXxmiGQIgR38TqUiMPcEs,Hope Home Care,4.3,18,Home health care service,"3615 Newmark Dr, Miamisburg, OH 45342, United States","JQ9F+JH Miamisburg, Ohio, USA",http://www.hopehc.com/,+1 937-294-2273,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Oe8jBwD9-nFsWcR9z3CgAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.07047&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Miamisburg+Dayton+OH/@39.6417046,-84.2878683,14z",2025-09-17T23:33:12.409Z,,
https://www.google.com/maps/place/Sycamorespring+Skilled+Nursing+and+Rehabilitation/data=!4m7!3m6!1s0x884089b243e2ab59:0x7c6f3b6a73a41ac1!8m2!3d39.6410214!4d-84.248728!16s%2Fg%2F11sqzhxt4w!19sChIJWaviQ7KJQIgRwRqkc2o7b3w,Sycamorespring Skilled Nursing and Rehabilitation,4.0,79,Nursing home,"2164 E Central Ave, Miamisburg, OH 45342, United States","JQR2+CG Miamisburg, Ohio, USA",https://www.carespring.com/sycamorespring/,+1 937-247-1400,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMN2_FR4sKp6LbSpdbnOONQ8_F7kb6IQe38CI4R=w672-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Miamisburg+Dayton+OH/@39.6417046,-84.2878683,14z",2025-09-17T23:33:17.429Z,,
https://www.google.com/maps/place/Kettering+Health+Miamisburg+-+Emergency+Center/data=!4m7!3m6!1s0x8840884a0b9ac9e7:0x226909b3d7c2c914!8m2!3d39.637498!4d-84.248791!16s%2Fg%2F11c6w3p077!19sChIJ58maC0qIQIgRFMnC17MJaSI,Kettering Health Miamisburg - Emergency Center,4.1,1399,Emergency room,"4000 Miamisburg Centerville Rd, Miamisburg, OH 45342, United States","JQP2+XF Miamisburg, Ohio, USA",https://ketteringhealth.org/locations/kettering-health-miamisburg-emergency-center-er007/,+1 937-384-8791,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iENE0K4wbVXNiYGJkRfLeg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.26117&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Miamisburg+Dayton+OH/@39.6417046,-84.2878683,14z",2025-09-17T23:33:22.507Z,,
