placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,error,info
"https://www.google.com/maps/place/MutiGen+Online+Hormone+Treatments+-+Mens+Hormone+Therapy,+Mens+Testosterone+Therapy,+Woman%27s+Hormone+Therapy/data=!4m7!3m6!1s0x86fe73784266eefb:0xbef20f6377211f29!8m2!3d33.5778447!4d-101.8905558!16s%2Fg%2F11rgskwl87!19sChIJ--5mQnhz_oYRKR8hd2MP8r4","MutiGen Online Hormone Treatments - Mens Hormone Therapy, Mens Testosterone Therapy, Woman's Hormone Therapy",5.0,5,Women's health clinic,,,http://www.multigenwellness.com/,+1 800-259-0015,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMiQvMDB-VyG-HhHEvOp6DkdPjd-EjJqEN-_xoC=w408-h268-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:15:03.461Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/The+Liver+Institute+at+Lubbock/data=!4m7!3m6!1s0x86fe12b5c7fba555:0xa91e7998edba4021!8m2!3d33.5842224!4d-101.8689118!16s%2Fg%2F11byn1j19_!19sChIJVaX7x7US_oYRIUC67Zh5Hqk,The Liver Institute at Lubbock,3.0,2,Medical clinic,"2405 Broadway St, Lubbock, TX 79401, United States","H4MJ+MC Lubbock, Texas, USA",,+1 214-947-4400,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNOt9ggYh5uTrf0-s-_J-LPlJ6QFIB37bzoWmgV=w431-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:15:08.392Z,Closed,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,Closed,,
https://www.google.com/maps/place/Covenant+Health+System/data=!4m7!3m6!1s0x86fe72ab20be5619:0x42c1745e917c2e1c!8m2!3d33.5762264!4d-101.8922157!16s%2Fm%2F09g982k!19sChIJGVa-IKty_oYRHC58kV50wUI,Covenant Health System,2.1,90,Medical clinic,"3514 21st St, Lubbock, TX 79410, United States","H4G5+F4 Lubbock, Texas, USA",http://www.covenanthealth.org/Our-Services/Heart-Vascular-Institute.aspx,+1 806-725-0000,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrSRzQTII9DQCwnmVpS9RKUAbh-T0UY5NAvzbGb3NcL0r3Q5S6N0S85FvUFzezRCOzZvxyE38UDMz6pohkkEPTJXKzownG-1LgIdKVCfCsFwYTQZbJ_dFoTIMfbaW1w-LnCwWNm=w408-h306-k-no,false,"https://www.google.com/maps/search/Infusion+centers+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:15:13.514Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Paradise+Med+Spas+of+Texas/data=!4m7!3m6!1s0x86fe7293671843cb:0xe6e39c24cdb9a40!8m2!3d33.5841893!4d-101.8617701!16s%2Fg%2F124syrss7!19sChIJy0MYZ5Ny_oYRQJrbTMI5bg4,Paradise Med Spas of Texas,3.9,43,Medical spa,"2023 Broadway St, Lubbock, TX 79401, United States","H4MQ+M7 Lubbock, Texas, USA",http://paradisemedspas.com/,+1 806-785-7727,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipPL7soklzlvEeRnjil51b9D8vtJUkyEu0pZoeIe=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:15:18.510Z,Closed,Closed,9 am–12 pm,9 am–6 pm,9 am–12 pm,9 am–6 pm,Closed,,LGBTQ+ friendly
https://www.google.com/maps/place/Chatman+Community+Health+Center/data=!4m7!3m6!1s0x86fe6cd03f1534a9:0x7d2b3b825a9a2861!8m2!3d33.5739151!4d-101.8331217!16s%2Fg%2F1tdlvqsg!19sChIJqTQVP9Bs_oYRYSiaWoI7K30,Chatman Community Health Center,4.7,89,Medical clinic,"2301 Cedar Ave, Lubbock, TX 79404, United States","H5F8+HQ Lubbock, Texas, USA",http://chclubbock.org/,+1 806-749-0024,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrhA1-RodDqa8ZuA2YpfHNeJXc5ccCyxNNhMpZm6t-fjNzMDxdQaLErM3puAt9Nz5221KV0l1_xcKNFmSHbk1fsP1xfgM7NmfAadV4lTpU6xmTOREEW_XOuDvRb--KOSFeTizJi=w408-h307-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:15:23.306Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
https://www.google.com/maps/place/Lubbock+Advanced+Physical+Medicine/data=!4m7!3m6!1s0x86fe0d239adf1195:0xa4f2900d4d436218!8m2!3d33.5739506!4d-101.8881562!16s%2Fg%2F1v96m7bz!19sChIJlRHfmiMN_oYRGGJDTQ2Q8qQ,Lubbock Advanced Physical Medicine,4.9,407,Chiropractor,"2230 Indiana Ave, Lubbock, TX 79410, United States","H4F6+HP Lubbock, Texas, USA",https://www.healthyspinelubbock.com/,+1 806-791-3399,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMCyFb9Y1XCGHvOeOXgEG_6LXMh6dlagtxiZrFF=w569-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:15:28.425Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,11 am–6 pm,9 am–2 pm,Closed,,
https://www.google.com/maps/place/Arrington+Comprehensive+Breast+Center/data=!4m7!3m6!1s0x86fe72b27ec0cd9d:0x1ddbb7481255b745!8m2!3d33.5738162!4d-101.9018133!16s%2Fg%2F1tgdtlgg!19sChIJnc3AfrJy_oYRRbdVEki32x0,Arrington Comprehensive Breast Center,3.0,14,Medical clinic,"4101 22nd Pl 1st Fl, Lubbock, TX 79410, United States","H3FX+G7 Lubbock, Texas, USA",https://www.providence.org/locations/covenant-health/childrens-hospital/womens-services/comprehensive-breast-center?Is=location&y_source=1_MTA0MjE5MzEwMS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 806-725-7967,,https://lh3.googleusercontent.com/p/AF1QipPrIE1WpTFdJdzRc_tONJpfTspJYgu0xKF1QHy5=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:15:31.369Z,,,,,,,,,
https://www.google.com/maps/place/Sunrise+Canyon+Hospital/data=!4m7!3m6!1s0x86fe6ca5114e9c99:0xf5d8719a399522dd!8m2!3d33.5729183!4d-101.8074943!16s%2Fg%2F1tcw8mph!19sChIJmZxOEaVs_oYR3SKVOZpx2PU,Sunrise Canyon Hospital,2.5,73,Psychiatric hospital,"1950 Aspen Ave, Lubbock, TX 79404, United States","H5FV+52 Lubbock, Texas, USA",https://www.starcarelubbock.org/,+1 806-740-1421,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOTi8IR4hXFV97Zubr04FWYrX18ZWpmbURZwWmv=w408-h271-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:15:36.349Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Texas+Tech+Physicians:+Grand+Expectation/data=!4m7!3m6!1s0x86fe6d9c05676175:0x3a16d3955f2ded3d!8m2!3d33.5707564!4d-101.8560854!16s%2Fg%2F11s16t8j79!19sChIJdWFnBZxt_oYRPe0tX5XTFjo,Texas Tech Physicians: Grand Expectation,4.7,69,Medical clinic,"2602 Avenue Q, Lubbock, TX 79411, United States","H4CV+8H Lubbock, Texas, USA",https://www.texastechphysicians.com/default.aspx?utm_source=GMBSocialClimb&utm_medium=TexasTechPhysicians%3AGrandExpectations%28ObstetricsandGynecology%29,+1 806-747-1780,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqXldhJz46dxaA8k2jy4D8mZYud2vHiNcEM04I6AwFb2uIwZYMyFHssdFQ-LNQRsrTrs8lMUR__VxiUSnbXs2hNgSxPPuC-3Nq-b25gs5YRRrZl5pih2rkW-zFhcbuynbXH4fUa1w=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:15:41.502Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
https://www.google.com/maps/place/Clinica+Hispana+Parkway+-+Lubbock/data=!4m7!3m6!1s0x86fe1363a643ffdf:0x47afe9e8af500c67!8m2!3d33.592704!4d-101.8169167!16s%2Fg%2F11t_qw744z!19sChIJ3_9DpmMT_oYRZwxQr-jpr0c,Clinica Hispana Parkway - Lubbock,5.0,125,Medical Center,"1702 Parkway Dr, Lubbock, TX 79403, United States","H5VM+36 Lubbock, Texas, USA",http://www.clinicasaludparkwaydrive.com/,+1 806-407-5707,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMFxdTM5zgkhSLZjqukaGKx1LBoUkSk6HIP0fWU=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:15:46.319Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,,LGBTQ+ friendly
https://www.google.com/maps/place/Restore+Hyper+Wellness/data=!4m7!3m6!1s0x86fe7319333b7ea7:0x49d1c536d6a813fe!8m2!3d33.525267!4d-101.958002!16s%2Fg%2F11h5602hgx!19sChIJp347Mxlz_oYR_hOo1jbF0Uk,Restore Hyper Wellness,4.9,326,Medical spa,"7604 Milwaukee Ave #300, Lubbock, TX 79424, United States","G2GR+4Q Lubbock, Texas, USA",https://www.restore.com/locations/tx-lubbock-tx009?utm_source=gmb&utm_medium=Yext&y_source=1_MzE2Mjk5MzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 806-368-8660,"Closed ⋅ Opens 10 am Mon

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nodfMzvUgRIeIH1ACgEpYyIk62J4Q93gYW9n0_hRpG06DhLLTOsuE-PXdtiUZdEWFI0x6fQlAq532mJNIVTNqUwAmmYu4mLMEoHhmK7pYZR_W2mDxDU1EqKLvUKXoZuAztpKgNj=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:15:51.314Z,11 am–5 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,9 am–5 pm,,Identifies as women-owned
https://www.google.com/maps/place/Larry+Combest+Community+Health+%26+Wellness+Center/data=!4m7!3m6!1s0x86fe6ce6d1ed8373:0xd8e9852d17983784!8m2!3d33.5573483!4d-101.8379008!16s%2Fg%2F1tmqm73b!19sChIJc4Pt0eZs_oYRhDeYFy2F6dg,Larry Combest Community Health & Wellness Center,3.8,290,Medical Center,"301 40th St, Lubbock, TX 79404, United States","H546+WR Lubbock, Texas, USA",https://www.ttuhsc.edu/nursing/combest/default.aspx,+1 806-743-9355,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noPKUA4vme-OFNy-3bgeAnfK5loX-1CS0qKO647hH9fIeBuMwY_j9xmXtOKnBfZnj73PG6GF0v8OIGrzccWiZRjmCOAdTlkXUMbf1smjGIiYS-J3X7J0EYZfaifkjHTpIWeMxc4=w408-h306-k-no,false,"https://www.google.com/maps/search/Infusion+centers+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:15:56.406Z,Closed,"8 am–12 pm, 1–7 pm","8 am–12 pm, 1–7 pm","8 am–12 pm, 1–7 pm","8 am–12 pm, 1–7 pm","8 am–12 pm, 1–5 pm",Closed,,
"https://www.google.com/maps/place/Carenomics+Wound+Care+Unit-+Jesus+Hidalgo,+MD/data=!4m7!3m6!1s0x86fe72abb7ef8ba7:0x8446b70a4a7d2968!8m2!3d33.573868!4d-101.8924976!16s%2Fg%2F11h3vc5zwr!19sChIJp4vvt6ty_oYRaCl9Sgq3RoQ","Carenomics Wound Care Unit- Jesus Hidalgo, MD",4.9,61,Medical clinic,"Carenomics - Wound Care, Unit 3601 22nd Pl, Lubbock, TX 79410, United States","H4F5+G2 Lubbock, Texas, USA",http://www.carenomics.org/,+1 806-589-5030,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np878z4r4r57kwz9XospcZsnSGFaJOeYG82qWuVIQEVY5od9r3p-Qf1YcBEuMt2QJp-B_bSuLck5uQNHAvDWLRsf9nhTGW087tAWpSjF8scY3MXKj1Zi-80zlll4bOfynrcA1Pe=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:16:01.337Z,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,,
https://www.google.com/maps/place/Texas+Tech+Physicians:+Family+Medicine/data=!4m7!3m6!1s0x86fe0df64f6fe849:0x7fe064ba4422db!8m2!3d33.5894624!4d-101.8918248!16s%2Fg%2F11sqpz5705!19sChIJSehvT_YN_oYR2yJEumTgfwA,Texas Tech Physicians: Family Medicine,4.9,514,Medical clinic,"3601 4th St 1st Floor, Lubbock, TX 79430, United States","H4Q5+Q7 Lubbock, Texas, USA",https://texastechphysicians.com/clinics/lubbock/family/default.aspx?utm_source=GMBSocialClimb&utm_medium=TexasTechPhysicians%3AFamilyMedicine-PrimaryCare,+1 806-743-2757,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMEMA_iBoeU_dgQHy4hBmLokVb5nAyaQvTGES0k=w427-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:16:06.722Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,,LGBTQ+ friendly
https://www.google.com/maps/place/Alcohol+Treatment+Center/data=!4m7!3m6!1s0x86fe12d1aaaaaaab:0x71b8d5178fb6ef8d!8m2!3d33.584715!4d-101.8521088!16s%2Fg%2F1tpn3054!19sChIJq6qqqtES_oYRje-2jxfVuHE,Alcohol Treatment Center,,,Physical therapy clinic,"Lubbock, TX 79401, United States","H4MX+V5 Lubbock, Texas, USA",,+1 806-747-6800,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tlpv5Ti4YZNJIEpQOS9mIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.7419&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:16:11.439Z,,,,,,,,,
https://www.google.com/maps/place/BEAUTY+BAR+HEALTH+%26+WELLNESS+CLINIC/data=!4m7!3m6!1s0x86fe6dad600a303d:0x85b3a90a2b4c2e82!8m2!3d33.531071!4d-101.9557595!16s%2Fg%2F11plhr39hc!19sChIJPTAKYK1t_oYRgi5MKwqps4U,BEAUTY BAR HEALTH & WELLNESS CLINIC,4.8,46,Medical clinic,"6302 70th St, Lubbock, TX 79424, United States","G2JV+CM Lubbock, Texas, USA",https://beautybarwellness.com/,+1 806-592-1060,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3JCPAfv_P_uJF1WlgRFOFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=236.8672&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Brownfield+Lubbock+TX/@33.529681,-101.9777208,14z",2025-09-29T00:16:24.941Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–2 pm,Closed,,
https://www.google.com/maps/place/Luxury+Lounge+Aesthetics+%26+IV+Wellness/data=!4m7!3m6!1s0x86fe6d89c27f26e9:0xdb7a5c750a926292!8m2!3d33.5204674!4d-102.0069978!16s%2Fg%2F11t9yb1f6q!19sChIJ6SZ_wolt_oYRkmKSCnVcets,Luxury Lounge Aesthetics & IV Wellness,5.0,68,Medical spa,"602 Donald Preston Dr Suite 102, Wolfforth, TX 79382, United States","GXCV+56 Wolfforth, Texas, USA",https://www.luxuryloungelbk.com/,+1 806-680-0808,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMHZavpw_MpAoTkpbIsdZ5rl4oBUips3zNXdQk=w408-h611-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brownfield+Lubbock+TX/@33.529681,-101.9777208,14z",2025-09-29T00:16:30.243Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–3 pm,,Identifies as women-owned
https://www.google.com/maps/place/bioworX+Lubbock/data=!4m7!3m6!1s0x86fe734d67ab354b:0xec8483dc0c085124!8m2!3d33.5059305!4d-101.9243998!16s%2Fg%2F11kqw5xn7k!19sChIJSzWrZ01z_oYRJFEIDNyDhOw,bioworX Lubbock,5.0,105,Wellness center,"5214 98th St #205, Lubbock, TX 79424, United States","G34G+96 Lubbock, Texas, USA",https://mybioworx.com/lubbock-tx/,+1 806-853-9002,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipN649Fp_E81QT8ub8dxNF6zmd3hHOJQJvBWVXx4=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brownfield+Lubbock+TX/@33.529681,-101.9777208,14z",2025-09-29T00:16:35.018Z,12–4 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,,Identifies as veteran-owned
https://www.google.com/maps/place/Live+Life+Well+Clinic/data=!4m7!3m6!1s0x86fe0de823a9fa29:0x34c4f16863889b55!8m2!3d33.5146186!4d-101.9565171!16s%2Fg%2F11qvdscx2s!19sChIJKfqpI-gN_oYRVZuIY2jxxDQ,Live Life Well Clinic,5.0,11,Medical clinic,"8705 Milwaukee Ave, Lubbock, TX 79424, United States","G27V+R9 Lubbock, Texas, USA",https://livelifewellclinic.com/,+1 833-806-9355,,https://lh3.googleusercontent.com/p/AF1QipOER_n_mG9IbWFugC_QTEIoGhj2UZRPx6q950ya=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brownfield+Lubbock+TX/@33.529681,-101.9777208,14z",2025-09-29T00:16:37.715Z,,,,,,,,,
https://www.google.com/maps/place/Happy+Health+and+Wellness/data=!4m7!3m6!1s0x86fe7358c5cb1823:0xd85232c26b707843!8m2!3d33.5324078!4d-101.9588217!16s%2Fg%2F11yfgx1b9h!19sChIJIxjLxVhz_oYRQ3hwa8IyUtg,Happy Health and Wellness,5.0,5,Medical clinic,"6633 Monticello Avenue, Lubbock, TX 79424, United States","G2JR+XF Lubbock, Texas, USA",https://www.happyhealthwellness.com/lubbock,+1 806-705-7493,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO5KPrYFI1oa05tf_C1EhGMmrACNMW3Scgbbmax=w408-h884-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brownfield+Lubbock+TX/@33.529681,-101.9777208,14z",2025-09-29T00:16:42.649Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
https://www.google.com/maps/place/Prime+IV+Hydration+%26+Wellness+-+South+Lubbock/data=!4m7!3m6!1s0x86fe7336922475d1:0x54063dfad7dc572a!8m2!3d33.493621!4d-101.9227842!16s%2Fg%2F11v_8b1vyh!19sChIJ0XUkkjZz_oYRKlfc1_o9BlQ,Prime IV Hydration & Wellness - South Lubbock,5.0,99,IV therapy service,"11010 Slide Rd #300, Lubbock, TX 79424, United States","F3VG+CV Lubbock, Texas, USA",https://primeivhydration.com/locations/texas/lubbock-79424/,+1 806-615-2811,"Closed ⋅ Opens 9:30 am Mon

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOnuUylSahFMEgy9pEBiQ2uO21uW5HR_m1JjI8c=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brownfield+Lubbock+TX/@33.529681,-101.9777208,14z",2025-09-29T00:16:47.538Z,10 am–4 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,10 am–4 pm,,
https://www.google.com/maps/place/Exceptional+Community+Hospital+-+Lubbock/data=!4m7!3m6!1s0x86fe736ff85c1e29:0x157c5be1c6fe7f8f!8m2!3d33.5378903!4d-101.9547539!16s%2Fg%2F11v6xxl5zy!19sChIJKR5c-G9z_oYRj3_-xuFbfBU,Exceptional Community Hospital - Lubbock,4.6,111,Hospital,"6401 Spur 327, Lubbock, TX 79424, United States","G2QW+53 Lubbock, Texas, USA",https://www.ehc24.com/lubbock,+1 806-630-4501,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPCbnRDa_TnOdJL894e7U93HmQV0SUYC3ZDgB5h=w408-h280-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brownfield+Lubbock+TX/@33.529681,-101.9777208,14z",2025-09-29T00:16:52.626Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/BeYoutiful+by+Ultraslim/data=!4m7!3m6!1s0x86fe7303bc932a7d:0xf25d024e380825d6!8m2!3d33.5104805!4d-101.9564676!16s%2Fg%2F11qgk_8181!19sChIJfSqTvANz_oYR1iUIOE4CXfI,BeYoutiful by Ultraslim,4.8,22,Weight loss service,"9117 Milwaukee Ave Suite 100, Lubbock, TX 79424, United States","G26V+5C Lubbock, Texas, USA",https://beyoubyus.com/,+1 806-407-5502,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPde5eWAFrnICIYt6nztu1AjT-GQRYyASfbt86K=w409-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brownfield+Lubbock+TX/@33.529681,-101.9777208,14z",2025-09-29T00:16:57.549Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–2 pm,,
https://www.google.com/maps/place/Regal+Park+Medical+Center/data=!4m7!3m6!1s0x86fe73a2a571a555:0x25e19cff5b73455e!8m2!3d33.5182011!4d-101.9582558!16s%2Fg%2F11b6wdw447!19sChIJVaVxpaJz_oYRXkVzW_-c4SU,Regal Park Medical Center,4.4,341,Medical clinic,"8214 Milwaukee Ave Suite #100, Lubbock, TX 79424, United States","G29R+7M Lubbock, Texas, USA",http://regalparkmedical.com/,+1 806-795-6421,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipN3i_LUMsCr7_eXaEGdVQ3sY78IE4IheRjrbzkg=w408-h291-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brownfield+Lubbock+TX/@33.529681,-101.9777208,14z",2025-09-29T00:17:02.451Z,Closed,"8 am–12 pm, 1–6 pm","8 am–12 pm, 1–6 pm","8 am–12 pm, 1–6 pm","8 am–12 pm, 1–6 pm","8 am–12 pm, 1–6 pm",9 am–12 pm,,
https://www.google.com/maps/place/Hydra+Beauty+SkinCare/data=!4m7!3m6!1s0x86fe7260f755d9f5:0x6e506935d88e941e!8m2!3d33.6036178!4d-101.9690458!16s%2Fg%2F11f2wgzlgg!19sChIJ9dlV92By_oYRHpSO2DVpUG4,Hydra Beauty SkinCare,4.9,67,Skin care clinic,"Lubbock, TX 79416, United States","J23J+C9 Lubbock, Texas, USA",,+1 806-778-8318,,https://lh3.googleusercontent.com/p/AF1QipOs-nSOyPS1jADk7YqjR37lmpkm49YOAJZsJlfc=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Levelland+Lubbock+TX/@33.5777801,-101.9917802,14z",2025-09-29T00:17:19.764Z,,,,,,,,,Identifies as women-owned
https://www.google.com/maps/place/Fire+Sky+Recovery/data=!4m7!3m6!1s0x86fe6d80fd323947:0x3687d84595876be3!8m2!3d33.5779529!4d-102.0793977!16s%2Fg%2F1hc8tdykv!19sChIJRzky_YBt_oYR42uHlUXYhzY,Fire Sky Recovery,4.9,84,Addiction treatment center,"1816 FM 2378, Lubbock, TX 79407, United States","HWHC+56 Lubbock, Texas, USA",http://fireskyrecovery.com/,+1 806-589-5911,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN9qcMzXUcoijk3NX4LcdF1Gizz3BWU8GnNfX6h=w425-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Levelland+Lubbock+TX/@33.5777801,-101.9917802,14z",2025-09-29T00:17:24.747Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,LGBTQ+ friendly
https://www.google.com/maps/place/The+DRIPBaR+Lubbock/data=!4m7!3m6!1s0x86fe730e0b86cbb1:0x247e1623ffeeda19!8m2!3d33.4911136!4d-101.9059693!16s%2Fg%2F11whlqhvy9!19sChIJscuGCw5z_oYRGdru_yMWfiQ,The DRIPBaR Lubbock,5.0,56,IV therapy service,"4406 114th St #200, Lubbock, TX 79424, United States","F3RV+CJ Lubbock, Texas, USA",https://thedripbar.com/lubbock-tx/,+1 806-705-8415,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipOq9B0OHevFrtEi_IOlWMoB4vKBjQplBjxGev5O=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Levelland+Lubbock+TX/@33.5777801,-101.9917802,14z",2025-09-29T00:17:29.639Z,12–4 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,,
https://www.google.com/maps/place/Lubbock+Hospitality+Nursing+and+Rehabilitation+Center/data=!4m7!3m6!1s0x86fe72e8799b9a15:0x28cae97ec80532f9!8m2!3d33.5507709!4d-101.923129!16s%2Fg%2F1td13qrv!19sChIJFZqbeehy_oYR-TIFyH7pyig,Lubbock Hospitality Nursing and Rehabilitation Center,3.1,52,Nursing home,"4710 Slide Rd, Lubbock, TX 79414, United States","H32G+8P Lubbock, Texas, USA",https://slpoperations.com/,+1 806-797-3481,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNNxQd7JPDcCQmq2NPjB1AkTc05Q20jEfIuMta4=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Levelland+Lubbock+TX/@33.5777801,-101.9917802,14z",2025-09-29T00:17:34.469Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
