placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Bright+Guards+Service+LLC/data=!4m7!3m6!1s0x808fb721a1b39c39:0x10ad785de2501bab!8m2!3d37.3389434!4d-122.0616276!16s%2Fg%2F11y3jfwd5b!19sChIJOZyzoSG3j4ARqxtQ4l14rRA,Bright Guards Service LLC,5.0,37,Electrician,"1659 Belleville Way K, Sunnyvale, CA 94087, United States","8WQQ+H8 Sunnyvale, California, USA",,+1 415-692-6130,"Open · Closes 9 pm

Confirmed by this business 10 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNr0EFIiAZh8WxUgvYFHFz03pgDKC-X8IUf5wEP=w408-h725-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T21:59:34.553Z,,,
https://www.google.com/maps/place/yck+electric/data=!4m7!3m6!1s0x808fca09351ab957:0xe63d807dea408934!8m2!3d37.354588!4d-121.987251!16s%2Fg%2F1v9gvq45!19sChIJV7kaNQnKj4ARNIlA6n2APeY,yck electric,5.0,2,Electrician,"1729 Jones Ave, Santa Clara, CA 95051, United States","9237+R3 Santa Clara, California, USA",,+1 408-679-3593,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPA401wDrYoAGue0ScmrlHjLiBhAn9D9dHNAF5L=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T21:59:39.499Z,,,
https://www.google.com/maps/place/Howell+Electric/data=!4m7!3m6!1s0x808fc978da19a497:0xcd3608f3704afa9d!8m2!3d37.3831496!4d-121.9470827!16s%2Fg%2F11c5wk6ff7!19sChIJl6QZ2njJj4ARnfpKcPMINs0,Howell Electric,3.6,16,Contractor,"3390 Viso Ct, Santa Clara, CA 95054, United States","93M3+75 Santa Clara, California, USA",http://www.howellelectric.com/,+1 408-980-8800,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxIV1HE3xNpBXMMJC7_bDPDrWc6kmTRMEbPgae2XemM1Yd1KuQlSIvvHZMtIyjlmRrMumvhhTjTLUBJJOd-yvEl0GjExbPWgCLHMxpPy6S26lM0WEdZL2fRIWBn7Mlk39T_CbFv=w408-h252-k-no,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T21:59:42.522Z,,,
https://www.google.com/maps/place/Donald+Von+Raesfeld+Power+Plant/data=!4m7!3m6!1s0x808fca2bab9fb459:0xdfd68597b354950!8m2!3d37.3771361!4d-121.9500785!16s%2Fm%2F012654w_!19sChIJWbSfqyvKj4ARUEk1e1lo_Q0,Donald Von Raesfeld Power Plant,4.8,8,Electric utility company,"850 Duane Ave, Santa Clara, CA 95054, United States","92GX+VX Santa Clara, California, USA",http://www.siliconvalleypower.com/,+1 408-615-6610,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hrlV9U7g4r4wCwbm5EBUVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=214.53894&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T21:59:45.616Z,,,
"https://www.google.com/maps/place/ARC+Electrical+Panels,+Heating,+%26+AC+Repair/data=!4m7!3m6!1s0x808fc9bb2be35295:0xd8add93bf4cca28f!8m2!3d37.4064661!4d-121.9200217!16s%2Fg%2F11h31_mpj_!19sChIJlVLjK7vJj4ARj6LM9DvZrdg","ARC Electrical Panels, Heating, & AC Repair",4.5,155,Electrician,"1525 McCarthy Blvd Suite 1197, Milpitas, CA 95035, United States","C34H+HX Milpitas, California, USA",https://www.arc-electric.com/,+1 408-542-0435,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMQtR64cJtv6BvvxFk75dPDSU-DO44CRcW4u--G=w408-h371-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T21:59:50.575Z,,,
https://www.google.com/maps/place/D%26S+Electric+Group/data=!4m7!3m6!1s0x808fcea688e07b97:0xa58e48c8870a6215!8m2!3d37.4017137!4d-121.8874919!16s%2Fg%2F11fxw86hmr!19sChIJl3vgiKbOj4ARFWIKh8hIjqU,D&S Electric Group,4.6,10,Electrician,"2231 Fortune Dr STE B, San Jose, CA 95131, United States","C427+M2 San Jose, California, USA",https://dselectric.us/,+1 408-988-8870,Closed · Opens 7 am Mon,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipNjSuEFzClY-6g8yyjfITCZ606KoZfOpmrVngw_=w408-h306-k-no,true,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T21:59:55.444Z,,,
"https://www.google.com/maps/place/Pappas+Electric,+Inc./data=!4m7!3m6!1s0x8091e24a1f4ddb3b:0x2b31284cf7a128bb!8m2!3d37.3841842!4d-121.9399255!16s%2Fg%2F1262n89nl!19sChIJO9tNH0rikYARuyih90woMSs","Pappas Electric, Inc.",3.3,3,Electrician,"3289 Edward Ave, Santa Clara, CA 95054, United States","93M6+M2 Santa Clara, California, USA",http://pappaselectric.com/,+1 408-500-8204,Closed · Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=THbqVwLwamdPZ-4G5mgyBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.3641&pitch=0&thumbfov=100,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:00:00.386Z,,,
https://www.google.com/maps/place/Electrical+Contractor+Services/data=!4m7!3m6!1s0x808fca93f365391f:0x1d2bfc2a50a3673c!8m2!3d37.318991!4d-121.974456!16s%2Fg%2F12hvk2q06!19sChIJHzll85PKj4ARPGejUCr8Kx0,Electrical Contractor Services,5.0,1,Electrician,"467 Saratoga Ave, San Jose, CA 95129, United States","829G+H6 San Jose, California, USA",,+1 408-829-4518,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipPHFrjEFliiTN7NfDUB9TaEFGub8sdgMkmBR2AD=w408-h544-k-no,true,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:00:05.633Z,,,
https://www.google.com/maps/place/Computer+Air+Power+Systems/data=!4m7!3m6!1s0x808fca2179a7eb11:0x2aac9d0fab70bbb6!8m2!3d37.369392!4d-121.966907!16s%2Fg%2F1vxz9w6f!19sChIJEeuneSHKj4ARtrtwqw-drCo,Computer Air Power Systems,,,Computer support and services,"2372 Walsh Ave A, Santa Clara, CA 95051, United States","929M+Q6 Santa Clara, California, USA",http://caps4ups.com/,+1 408-855-1100,Closed · Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zdIgNTl3upjbYkcjMlw5Ig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.73125&pitch=0&thumbfov=100,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:00:10.342Z,,,
https://www.google.com/maps/place/Bay+Power+San+Jose/data=!4m7!3m6!1s0x808fcc7df23e75ff:0x273866bec7581884!8m2!3d37.360414!4d-121.900326!16s%2Fg%2F1td4pys6!19sChIJ_3U-8n3Mj4ARhBhYx75mOCc,Bay Power San Jose,4.6,59,Electrical products wholesaler,"1095 N 7th St, San Jose, CA 95112, United States","936X+5V San Jose, California, USA",https://www.baypower.com/contact/san-jose?UTM_source=GMB_listing&UTM_medium=organic,+1 408-998-2980,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMnsMvs8StABdS7mwY8FPr-rxJIrWEICGnOR-Ba=w598-h240-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:00:15.162Z,,,
https://www.google.com/maps/place/International+Power+Technology/data=!4m7!3m6!1s0x808fcb72f95e91a7:0x190b0834f5c54864!8m2!3d37.341156!4d-121.921926!16s%2Fg%2F1tj1s9yk!19sChIJp5Fe-XLLj4ARZEjF9TQICxk,International Power Technology,,,Business management consultant,"The Geno Building, 1042 W Hedding St #100, San Jose, CA 95126, United States","83RH+F6 San Jose, California, USA",http://intpower.com/,+1 408-246-9040,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XXt0VPYyVzsLZ95_ypK2qQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=132.18217&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:00:17.898Z,,,
"https://www.google.com/maps/place/Leva+Electric,+Inc./data=!4m7!3m6!1s0x808fcb979ea7ca71:0xeb3a7998cc0be0af!8m2!3d37.3605861!4d-121.9393561!16s%2Fg%2F11j7l29_1q!19sChIJccqnnpfLj4ARr-ALzJh5Ous","Leva Electric, Inc.",,,Electrician,"400 Reed St Suite 145, Santa Clara, CA 95050, United States","9366+67 Santa Clara, California, USA",,+1 669-342-4676,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP6_rUL-E2_W1a2JwCKQ0EasAmmCWhpxv13kQg5=w408-h306-k-no,true,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:00:22.627Z,,,
https://www.google.com/maps/place/ZURC+POWER+SOLUTIONS+INC./data=!4m7!3m6!1s0x808fcbe7602ee551:0xb2b9c29271f27a91!8m2!3d37.3099159!4d-121.8688762!16s%2Fg%2F11fvq1mv35!19sChIJUeUuYOfLj4ARkXrycZLCubI,ZURC POWER SOLUTIONS INC.,5.0,9,Contractor,"1775 Monterey Rd #3B, San Jose, CA 95112, United States","845J+XC San Jose, California, USA",https://www.zurcpowersolutionsinc.com/,+1 408-628-4247,Open · Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipNshtodi69kaOiLYsztxZsORXXmWbAo-nZ0F89z=w408-h306-k-no,true,7 am–7 pm,8 am–12 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:00:27.600Z,,,
https://www.google.com/maps/place/FranklinWH+Energy+Storage+Inc./data=!4m7!3m6!1s0x808fcb85992d485f:0x754aa52575693109!8m2!3d37.3663137!4d-121.9191337!16s%2Fg%2F11s7y_jhj4!19sChIJX0gtmYXLj4ARCTFpdSWlSnU,FranklinWH Energy Storage Inc.,4.1,30,Energy equipment and solutions,"1731 Technology Dr #530, San Jose, CA 95110, United States","938J+G8 San Jose, California, USA",https://www.franklinwh.com/,+1 888-837-2655,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPSVBRjOr3lzvG8nOhv54xOD7NRtC0X5QRhegg9=w458-h240-k-no,true,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:00:32.581Z,,,
https://www.google.com/maps/place/Silicon+Valley+Power/data=!4m7!3m6!1s0x808fca496aac2c53:0x86156b65ef0af9de!8m2!3d37.3551373!4d-121.954875!16s%2Fg%2F1ts_6vq4!19sChIJUyysaknKj4AR3vkK72VrFYY,Silicon Valley Power,2.5,10,Electric utility company,"1500 Warburton Ave, Santa Clara, CA 95050, United States","924W+32 Santa Clara, California, USA",http://www.siliconvalleypower.com/,+1 408-615-2300,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LLH22PyfU6UimMerHII77A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.7412&pitch=0&thumbfov=100,false,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:00:37.179Z,,,
https://www.google.com/maps/place/Hurricane+Electric/data=!4m7!3m6!1s0x808fcca35b95e5eb:0x7e2f09ec0a716228!8m2!3d37.3341698!4d-121.891703!16s%2Fg%2F1tfv0smj!19sChIJ6-WVW6PMj4ARKGJxCuwJL34,Hurricane Electric,3.7,6,Internet service provider,"55 S Market St Suite 1400, San Jose, CA 95113, United States","84M5+M8 San Jose, California, USA",http://he.net/,+1 510-580-4100,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cAiWk6JF_bia8X490wUWJQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.26768&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:00:42.050Z,,,
https://www.google.com/maps/place/American+Electric+Service+Inc/data=!4m7!3m6!1s0x808fcd5b118b9cad:0xc475dc1c655aa035!8m2!3d37.3324673!4d-121.8943707!16s%2Fg%2F11py9xlgst!19sChIJrZyLEVvNj4ARNaBaZRzcdcQ,American Electric Service Inc,,,Electrician,"99 S Almaden Blvd Ste 604, San Jose, CA 95113, United States","84J4+X7 San Jose, California, USA",http://theamericanelectricservice.com/,+1 800-237-0009,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNWEgybYFq-adzG8wVqYfRIS0srBSV1a2_04WHj=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:00:46.948Z,,,
https://www.google.com/maps/place/Cresco+Equipment+Rentals/data=!4m7!3m6!1s0x808fca2b69c3db8b:0x2c4dc796b6195c4a!8m2!3d37.375045!4d-121.9487349!16s%2Fg%2F1vd3w0n3!19sChIJi9vDaSvKj4ARSlwZtpbHTSw,Cresco Equipment Rentals,3.6,14,Equipment rental agency,"805 Comstock St, Santa Clara, CA 95054, United States","93G2+2G Santa Clara, California, USA",https://www.crescorent.com/,+1 408-235-8840,Closed · Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Xy-spABHrR8wjOkZzotfuw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=51.21732&pitch=0&thumbfov=100,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:00:52.118Z,,,
https://www.google.com/maps/place/Dahl%27s+Equipment+Rentals/data=!4m7!3m6!1s0x808fcc7969c0aca7:0x4edaceaa08393a04!8m2!3d37.3624364!4d-121.896913!16s%2Fg%2F1tggb664!19sChIJp6zAaXnMj4ARBDo5CKrO2k4,Dahl's Equipment Rentals,4.3,72,Equipment rental agency,"1110 N 10th St, San Jose, CA 95112, United States","9463+X6 San Jose, California, USA",https://www.dahlsequipment.com/,+1 408-292-1888,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwDaBhrvQu_ENLPT6S8eYZCU_cOOnpAfa0o8COz3LUbCTe5v3giIY1uVZCZDthU-Ig6avOEJ6ORA6iY-_vqfNT6pi0imLTj443o825wrfBNJ37lW3q-_qu9cLHgbVQogr-vfQHQ=w408-h306-k-no,true,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:00:57.110Z,,,
https://www.google.com/maps/place/Los+Gatos+Electric/data=!4m7!3m6!1s0x808e35f0270adbcf:0x30415947655716f9!8m2!3d37.3093118!4d-121.8753025!16s%2Fg%2F11pdw0wck0!19sChIJz9sKJ_A1joAR-RZXZUdZQTA,Los Gatos Electric,1.0,3,Contractor,"221 San Jose Ave, San Jose, CA 95125, United States","845F+PV San Jose, California, USA",https://usmaperx.org/details/los-gatos-electric-ChIJz9s,+1 408-458-9977,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JmlP4UgH6Gh-GZbqez0RJw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.22098&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:01:00.026Z,,,
https://www.google.com/maps/place/Alternators+%26+Starters+Corporation+Peter/data=!4m7!3m6!1s0x808fcc7d01ed3c2d:0xa6ff4db78699df37!8m2!3d37.3598805!4d-121.8927714!16s%2Fg%2F1tlbpcz5!19sChIJLTztAX3Mj4ARN9-ZhrdN_6Y,Alternators & Starters Corporation Peter,4.9,48,Auto repair shop,"538 Santa Ana Ave D, San Jose, CA 95112, United States","9454+XV San Jose, California, USA",,+1 408-288-9898,Open · Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipNrqOGp3pMRYZCtkyzUHaKo0bHvnUVy-VX5_LfK=w408-h544-k-no,true,8:30 am–7 pm,10 am–2 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:01:04.976Z,,,
https://www.google.com/maps/place/Airgas+Store/data=!4m7!3m6!1s0x808fcb63627033ad:0x21afcfc8fc650c69!8m2!3d37.3417413!4d-121.9077971!16s%2Fg%2F1tf75rr3!19sChIJrTNwYmPLj4ARaQxl_MjPryE,Airgas Store,4.2,87,Welding supply store,"441 Hobson St, San Jose, CA 95110, United States","83RR+MV San Jose, California, USA","https://locations.airgas.com/ca/sanjose/airgas-store-w178.html?utm_arg=3rd_party_local:Google::Industrial,%20Medical:W178",+1 408-998-6390,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipN4F0Ln9Er9FjdrPYb0hK4uaKE2FvoV0Q2Kvl0q=w408-h408-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:01:09.935Z,,"Air Liquide company for a wide selection of gases, welding supplies & safety equipment in a retail storefront. · In-store shopping · Kerbside pickup · Delivery",
https://www.google.com/maps/place/Herc+Rentals/data=!4m7!3m6!1s0x808fcb8dcc85e2d9:0x7c61c800aa34f200!8m2!3d37.3677358!4d-121.9103108!16s%2Fg%2F1v5fs43y!19sChIJ2eKFzI3Lj4ARAPI0qgDIYXw,Herc Rentals,4.2,10,Equipment rental agency,"1695 N 4th St, San Jose, CA 95112, United States","939Q+3V San Jose, California, USA",https://www.hercrentals.com/,+1 408-451-9320,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMRmUgxivs1o_mhqkyIrH-oB6METvB_Bi6C-7oq=w426-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:01:15.286Z,,,
https://www.google.com/maps/place/Electric+Heroes+San+Jose/data=!4m7!3m6!1s0x808e339bc611b6d7:0x5498c4547850bf3b!8m2!3d37.309813!4d-121.818254!16s%2Fg%2F11jflnfqzr!19sChIJ17YRxpszjoARO79QeFTEmFQ,Electric Heroes San Jose,4.3,4,Electrician,"1607 Amberly Ln, San Jose, CA 95121, United States","855J+WM San Jose, California, USA",,,Closes soon · 3 pm · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP_xakJMqNtXfjBmecye6vQKoQ25VJ8aGvSV8Sc=w408-h544-k-no,true,10 am–3 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:01:20.110Z,,,
https://www.google.com/maps/place/Edges+Electrical+Group/data=!4m7!3m6!1s0x808fcb5101974149:0x95b387b443915c64!8m2!3d37.3217053!4d-121.9100643!16s%2Fg%2F11c5zy7t1x!19sChIJSUGXAVHLj4ARZFyRQ7SHs5U,Edges Electrical Group,4.5,38,Electrical supply store,"1135 Auzerais Ave, San Jose, CA 95126, United States","83CQ+MX San Jose, California, USA",http://www.edgesgroup.com/,+1 408-293-5818,Closed · Opens 6 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPdSVoP-mUSpStulZdXA0e5FTLeq2AtS4JwanJ2=w408-h306-k-no,true,Closed,Closed,6 am–4:30 pm,6 am–4:30 pm,6 am–4:30 pm,6 am–4:30 pm,6 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:01:25.036Z,,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Hitchcock%27s+Garden+Tool+%26+Supply/data=!4m7!3m6!1s0x808fcca9ec986287:0x998d38cea77e91ac!8m2!3d37.3224002!4d-121.9002501!16s%2Fg%2F1tf1636_!19sChIJh2KY7KnMj4ARrJF-p844jZk,Hitchcock's Garden Tool & Supply,3.9,68,Lawn mower store,"676 Auzerais Ave, San Jose, CA 95126, United States","83CX+XV San Jose, California, USA",http://www.hitchcocksgardentools.com/,+1 408-998-8111,"Closed · Opens 9 am Mon

Updated by this business 8 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy-4v_zWubjOekkIId5rkFxlGayIESkmNt8b_Wd6Slr8btIU2E3rBGdLxfSYm7VY4p06Ozgb6uJKfsYHdJ9kqfwEFn2niO-q8VTWg84poeu9bThNI-SGt2pwc264IdNLgLq1itd-A=w408-h725-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:01:30.129Z,,This long-running outlet carries outdoor power equipment & parts for building & landscaping tools.,
https://www.google.com/maps/place/Roos+Instruments/data=!4m7!3m6!1s0x808fca245c521521:0x25f45f5549653a16!8m2!3d37.3683996!4d-121.9628194!16s%2Fg%2F1tggnwtf!19sChIJIRVSXCTKj4ARFjplSVVf9CU,Roos Instruments,5.0,2,Manufacturer,"2285 Martin Ave, Santa Clara, CA 95050, United States","929P+9V Santa Clara, California, USA",https://roos.com/,+1 408-748-8589,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNrNCw0UvsgSmV5WGx9teblTtpJBmNAI1tWKYrd=w767-h240-k-no,true,Closed,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:01:34.784Z,,,
https://www.google.com/maps/place/SVcolo/data=!4m7!3m6!1s0x808fca307eea38b1:0xf211d001b61ff7b!8m2!3d37.3643531!4d-121.9586944!16s%2Fg%2F11b60561v9!19sChIJsTjqfjDKj4ARe_9hGwAdIQ8,SVcolo,4.7,7,Internet service provider,"1700 Richard Ave, Santa Clara, CA 95050, United States","927R+PG Santa Clara, California, USA",http://www.svcolo.com/,+1 408-541-2009,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz9IJ1GVM7vEEruJLae2oGMz7izHZlUVWA_0F8wWj_SAag579veuFYkKAiatuYJAUMVl-W0wyT6mjLjBTmHsKkv5WjtSSyYA-_rrPe3WPglbdLDYSGVkwKtP_PrixgpOemrutInXQ=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:01:39.840Z,,,
https://www.google.com/maps/place/O-M+ELECTRICAL+SERVICE+INC/data=!4m7!3m6!1s0x808fcdede79b15ed:0xa8ed9c9ea67d9489!8m2!3d37.3515157!4d-121.8967049!16s%2Fg%2F11q4v6rfrn!19sChIJ7RWb5-3Nj4ARiZR9pp6c7ag,O-M ELECTRICAL SERVICE INC,,,Electrician,"725 N 5th St, San Jose, CA 95112, United States","9423+J8 San Jose, California, USA",,+1 408-693-7650,Closed · Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KW4hzdF8FvhZtNQ4wHdP1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=239.59656&pitch=0&thumbfov=100,true,Closed,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Clara+San+Jose+CA/@37.3541079,-121.9552356,14z",2026-01-10T22:01:44.738Z,,,
