placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/Raleigh+Children%27s+Surgery+Center/data=!4m7!3m6!1s0x89ac5eea9adaaaab:0x9c8b98969799719e!8m2!3d35.7834808!4d-78.5908795!16s%2Fg%2F11gmy24htr!19sChIJq6ramuperIkRnnGZl5aYi5w,Raleigh Children's Surgery Center,3.9,99,Surgical center,"2620 New Bern Ave, Raleigh, NC 27610, United States","QCM5+9J Raleigh, North Carolina, USA",https://bluecloudpsc.com/locations/#our-locations/north-carolina,+1 984-900-2777,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipN-LgQfp0LBjrb_W4KzqTXnZ4UhflT6uVrO2AN3=w408-h292-k-no,true,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,Closed,Closed,7 am–3 pm,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:46:00.047Z,,,,
"https://www.google.com/maps/place/Dr.+John+L.+Cotton,+MD/data=!4m7!3m6!1s0x89ac5ebfc5f00f2d:0x40194eed2166cc78!8m2!3d35.7842232!4d-78.5864296!16s%2Fg%2F1tdfzlk4!19sChIJLQ_wxb9erIkReMxmIe1OGUA","Dr. John L. Cotton, MD",,,Pediatrician,"3000 New Bern Ave, Raleigh, NC 27610, United States","QCM7+MC Raleigh, North Carolina, USA",,+1 919-350-8766,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oOQe6e01TlPAXnV6m2xrGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=250.202&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:46:02.844Z,,,,
https://www.google.com/maps/place/Dr.+Blair+Robinson/data=!4m7!3m6!1s0x89ac5ebee11eacbb:0x207dd1e594032008!8m2!3d35.7847695!4d-78.5878092!16s%2Fg%2F11hb2_0ydm!19sChIJu6we4b5erIkRCCADlOXRfSA,Dr. Blair Robinson,5.0,5,Pediatric cardiologist,"3000 New Bern Ave #1120, Raleigh, NC 27610, United States","QCM6+WV Raleigh, North Carolina, USA",https://www.wakemed.org/physician-practices-pediatric-cardiology,+1 919-235-6422,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMGwZQTp49kR2zwIFiLuIFv7MSt5wqcBXim7Cuo=w408-h611-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:46:07.587Z,,,,
https://www.google.com/maps/place/North+Carolina+Pediatric+Society/data=!4m7!3m6!1s0x89ac5f392a6d33e3:0xad20a9b2b4d18d25!8m2!3d35.7795897!4d-78.6381787!16s%2Fg%2F1wj_6xc3!19sChIJ4zNtKjlfrIkRJY3RtLKpIK0,North Carolina Pediatric Society,,,Association / Organization,"Raleigh, NC 27624, United States","Q9H6+RP Raleigh, North Carolina, USA",http://www.ncpeds.org/,+1 919-839-1156,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZeJW_budwCQQRsh6Lb3yYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.092828&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:46:12.243Z,,,,
https://www.google.com/maps/place/Raleigh+Children+and+Adolescents+Medicine/data=!4m7!3m6!1s0x89acf07b314d8c43:0xbbb6e0d66d200d81!8m2!3d35.9017063!4d-78.8005481!16s%2Fg%2F1tkl45k8!19sChIJQ4xNMXvwrIkRgQ0gbdbgtrs,Raleigh Children and Adolescents Medicine,4.7,38,Pediatrician,"10208 Cerny St # 100, Raleigh, NC 27617, United States","W52X+MQ Raleigh, North Carolina, USA",https://raleighchildren.com/,+1 919-781-7490,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepv_v56GEBon3TZOxlQwVbPVlLA_rUf12SWJOGL5jlHVNulfjPLC8S30SZUvfA7oMJ5acSqODhdPBe2WkNnM0KefGBA4JMHkrDATD3l8-t-Yni3vp4zOOQrW9ceCBLwymNi_jFsgw=w408-h306-k-no,true,8 am–5 pm,9 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–1 pm,9 am–1 pm,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:46:17.050Z,,,,
https://www.google.com/maps/place/Dr.+Juliana+J.+Clark/data=!4m7!3m6!1s0x89acf42b02f1632d:0x96015eee6a1155c0!8m2!3d35.8136063!4d-78.7045239!16s%2Fg%2F1tfrybvr!19sChIJLWPxAiv0rIkRwFURau5eAZY,Dr. Juliana J. Clark,,,Pediatrician,"2406 Blue Ridge Rd # 100, Raleigh, NC 27607, United States","R77W+C5 Raleigh, North Carolina, USA",http://www.jeffersandmann.com/,+1 919-786-5001,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ei1TzuLDa4tTj3XpGWMqBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.78945&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,8 am–12 pm,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:46:21.573Z,,,,
https://www.google.com/maps/place/Oberlin+Pediatrics+Raleigh+Midtown+Office/data=!4m7!3m6!1s0x89ac590032dfcb45:0x385a769549b12845!8m2!3d35.8278344!4d-78.6333948!16s%2Fg%2F11lnn4n6t0!19sChIJRcvfMgBZrIkRRSixSZV2Wjg,Oberlin Pediatrics Raleigh Midtown Office,,,Pediatrician,"3700 Barrett Dr #100, Raleigh, NC 27609, United States","R9H8+4J Raleigh, North Carolina, USA",https://www.oberlinroadpediatrics.com/raleigh-pediatricians-offices.php,+1 919-828-4747,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CbqWaWmlHBKG0MfYGh0kDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=316.9452&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:46:26.379Z,,,,
https://www.google.com/maps/place/Stephen+DeMeo+DO/data=!4m7!3m6!1s0x89ac5f4d20c33961:0x490d8a22a88c5f31!8m2!3d35.7845488!4d-78.5882843!16s%2Fg%2F11fpd9m86z!19sChIJYTnDIE1frIkRMV-MqCKKDUk,Stephen DeMeo DO,,,Pediatrician,"3000 New Bern Ave, Raleigh, NC 27610, United States","QCM6+RM Raleigh, North Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AfS5fHoAc_5oRUOsLxgqzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.90194&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:46:28.980Z,,,,
https://www.google.com/maps/place/Laura+Edwards/data=!4m7!3m6!1s0x89ac5ebf9f0fffff:0xf6fbca17fbbff56b!8m2!3d35.7861875!4d-78.5875089!16s%2Fg%2F11rkj9pwzn!19sChIJ__8Pn79erIkRa_W_-xfK-_Y,Laura Edwards,4.4,7,Neonatal physician,"3024 New Bern Ave, Raleigh, NC 276101247, United States",,,+1 919-350-7846,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9fiFxXuMHt-zEMzfRk_15g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.76109&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:46:31.579Z,,,,
https://www.google.com/maps/place/Dr.+Melinda+Beavers/data=!4m7!3m6!1s0x89acf42b026b2b7d:0x2f33a6f5ef497d5f!8m2!3d35.8136511!4d-78.7046423!16s%2Fg%2F11qgb6ldmw!19sChIJfStrAiv0rIkRX31J7_WmMy8,Dr. Melinda Beavers,,,Pediatrician,"2406 Blue Ridge Rd # 100, Raleigh, NC 27607, United States","R77W+F4 Raleigh, North Carolina, USA",,+1 919-786-5001,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ei1TzuLDa4tTj3XpGWMqBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=40.077225&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:46:34.033Z,,,,
https://www.google.com/maps/place/Raleigh+Ophthalmology/data=!4m7!3m6!1s0x89acf681b70a98d9:0x23a38e94a6acdc78!8m2!3d35.8181713!4d-78.7054486!16s%2Fg%2F1tdpmz2f!19sChIJ2ZgKt4H2rIkReNysppSOoyM,Raleigh Ophthalmology,4.7,1603,Ophthalmologist,"2709 Blue Ridge Rd Suite 100, Raleigh, NC 27607, United States","R79V+7R Raleigh, North Carolina, USA",https://www.raleighop.com/locations/raleigh-ophthalmologist/?y_source=1_MjI2NzkyMzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 919-782-5400,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipO8i0z3UVRef68HEXEnjUV3UhpsGXFWriAz_ymo=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:46:38.773Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Dr.+Hillary+Lockemer/data=!4m7!3m6!1s0x89ac5ebee4f9d207:0x6710fe6f14f99994!8m2!3d35.7873742!4d-78.5857349!16s%2Fg%2F11bxc7fb20!19sChIJB9L55L5erIkRlJn5FG_-EGc,Dr. Hillary Lockemer,5.0,3,Pediatric endocrinologist,"23 Sunnybrook Rd Suite 200, Raleigh, NC 27610, United States","QCP7+WP Raleigh, North Carolina, USA",https://www.wakemed.org/physician-practices-pediatric-endocrinology,+1 919-350-7584,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNWNxZAlBqAXq6oktCN4jWDFaBiM4F8UbFJ0Fz8=w500-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:46:43.542Z,,,,
https://www.google.com/maps/place/Dr.+Elizabeth+Cleland-Roberts/data=!4m7!3m6!1s0x89ac5ebf9f0fffff:0xe51228462b40013b!8m2!3d35.7861875!4d-78.5875089!16s%2Fg%2F11ggb42w2c!19sChIJ__8Pn79erIkROwFAK0YoEuU,Dr. Elizabeth Cleland-Roberts,,,Pediatrician,"3024 New Bern Ave suite 201, Raleigh, NC 27610, United States","QCP6+FX Raleigh, North Carolina, USA",https://www.wakemed.org/physician-practices-pediatric-primary-care,+1 919-350-7846,Closed · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9fiFxXuMHt-zEMzfRk_15g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.76109&pitch=0&thumbfov=100,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:46:48.441Z,,,,
https://www.google.com/maps/place/NeighborHealth+Center/data=!4m7!3m6!1s0x89acf5d56cea0871:0x2c8e704983cb255a!8m2!3d35.8165946!4d-78.7057034!16s%2Fg%2F11gr42b642!19sChIJcQjqbNX1rIkRWiXLg0lwjiw,NeighborHealth Center,3.7,102,Medical clinic,"2605 Blue Ridge Rd Suite 225, Raleigh, NC 27607, United States","R78V+JP Raleigh, North Carolina, USA",https://neighborhealthcenter.org/,+1 984-222-8000,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNm7LdqcAnHaQRKJNUCE_vDi5-JnyYWx82mpSVm=w433-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:46:53.179Z,,,,
https://www.google.com/maps/place/Dr.+Rachana+Fofaria/data=!4m7!3m6!1s0x89acf42b01c00001:0x454ece9efc3f8d70!8m2!3d35.8136562!4d-78.7048201!16s%2Fg%2F11qgb7cz4r!19sChIJAQDAASv0rIkRcI0__J7OTkU,Dr. Rachana Fofaria,,,Pediatrician,"2406 Blue Ridge Rd, Raleigh, NC 27607, United States","R77W+F3 Raleigh, North Carolina, USA",https://www.jeffersandmann.com/dr-rachana-fofaria.php,+1 919-786-5001,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ei1TzuLDa4tTj3XpGWMqBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.2779&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:46:55.760Z,,,,
"https://www.google.com/maps/place/Dr.+T+Christine+C.+Lehrich,+MD/data=!4m7!3m6!1s0x89acf42b02f1632d:0x3828c866d1f8cdf3!8m2!3d35.8136063!4d-78.7045239!16s%2Fg%2F1tfjx4hv!19sChIJLWPxAiv0rIkR88340WbIKDg","Dr. T Christine C. Lehrich, MD",,,Pediatrician,"2406 Blue Ridge Rd # 100, Raleigh, NC 27607, United States","R77W+C5 Raleigh, North Carolina, USA",,+1 919-786-5001,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ei1TzuLDa4tTj3XpGWMqBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.78945&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:46:58.175Z,,,,
https://www.google.com/maps/place/Dr.+Colin+Muncie/data=!4m7!3m6!1s0x89ac5fb35e659941:0xb23da91b2c3ad103!8m2!3d35.7872339!4d-78.5856936!16s%2Fg%2F11pf5wd4nt!19sChIJQZllXrNfrIkRA9E6LBupPbI,Dr. Colin Muncie,5.0,2,Pediatric surgeon,"23 Sunnybrook Rd Suite 200, Raleigh, NC 27610, United States","QCP7+VP Raleigh, North Carolina, USA",https://www.wakemed.org/provider/colin-muncie-md-pediatric-surgery,+1 919-350-8797,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNijPW1r-0QCP0Hbcz9yD0OD8hFHmtutnElIFmU=w408-h611-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:47:02.783Z,,,,
https://www.google.com/maps/place/Capital+City+Pediatric+Dentistry/data=!4m7!3m6!1s0x89acf40555555555:0x7c95916199a0218d!8m2!3d35.8136545!4d-78.7046773!16s%2Fg%2F1vq75qx9!19sChIJVVVVVQX0rIkRjSGgmWGRlXw,Capital City Pediatric Dentistry,3.3,46,Pediatric dentist,"2406 Blue Ridge Rd Suite 210, Raleigh, NC 27607, United States","R77W+F4 Raleigh, North Carolina, USA",https://www.capitalcitypediatricdentistry.com/,+1 919-782-9560,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipPMwZsAc4_dOl44OjF5jJNQhs97H4vf5kQQN_71=w408-h306-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:47:07.475Z,Identifies as women-owned,true,,
https://www.google.com/maps/place/Wake+Internal+Medicine+%26+Pediatrics/data=!4m7!3m6!1s0x89ac576ea581112d:0x610a660a5cc6a979!8m2!3d35.9075832!4d-78.5951088!16s%2Fg%2F1tdpsjg3!19sChIJLRGBpW5XrIkReanGXApmCmE,Wake Internal Medicine & Pediatrics,4.5,106,Medical clinic,"10880 Durant Rd #100, Raleigh, NC 27614, United States","WC53+2X Raleigh, North Carolina, USA",https://wakeinternalmedicine.com/,+1 919-781-7500,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=za6yROlJmyUH5qKVG8SYMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.567738&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:47:12.411Z,,,,
https://www.google.com/maps/place/Dr.+Bill+Lagarde/data=!4m7!3m6!1s0x89ac5ebee11eacbb:0x31d1f2acc2a2686a!8m2!3d35.7873742!4d-78.5857349!16s%2Fg%2F11gdyx_9wv!19sChIJu6we4b5erIkRamiiwqzy0TE,Dr. Bill Lagarde,5.0,1,Pediatric endocrinologist,"23 Sunnybrook Rd Suite 200, Raleigh, NC 27610, United States","QCP7+WP Raleigh, North Carolina, USA",https://www.wakemed.org/physician-practices-pediatric-endocrinology,+1 919-350-7584,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMbtB9FDGUZADjIrZqNftw0g4vktr0P_EI_lqeo=w408-h612-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:47:17.002Z,,,,
https://www.google.com/maps/place/Growing+Child+Pediatrics/data=!4m7!3m6!1s0x89ac580fa741df21:0xa69475050cab481c!8m2!3d35.8829355!4d-78.6492387!16s%2Fg%2F1tgdt_sb!19sChIJId9Bpw9YrIkRHEirDAV1lKY,Growing Child Pediatrics,3.4,48,Medical clinic,"270 Horizon Dr, Raleigh, NC 27615, United States","V9M2+58 Raleigh, North Carolina, USA",https://www.dukehealth.org/locations/growing-child-pediatrics-north-raleigh,+1 919-845-0623,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipNYo8FwDe6jajCvPYq2XmUbH78QNz-etNGmf5JN=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:47:21.763Z,,,,
"https://www.google.com/maps/place/Dr.+Robert+E.+Foor,+MD/data=!4m7!3m6!1s0x89acf681d80a7af7:0x6635f453898d0eb9!8m2!3d35.8165916!4d-78.7057232!16s%2Fg%2F1tm69tj2!19sChIJ93oK2IH2rIkRuQ6NiVP0NWY","Dr. Robert E. Foor, MD",,,Pediatrician,"2605 Blue Ridge Rd # 100, Raleigh, NC 27607, United States","R78V+JP Raleigh, North Carolina, USA",,+1 919-881-9009,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=732AYBQGEElg49jtKkFv7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.14032&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:47:24.283Z,,,,
https://www.google.com/maps/place/Dr.+Stephen+Leinenweber/data=!4m7!3m6!1s0x89ac5ebf9f0fffff:0x94b8e4c16ccd68db!8m2!3d35.7861875!4d-78.5875089!16s%2Fg%2F11hcjv0jvk!19sChIJ__8Pn79erIkR22jNbMHkuJQ,Dr. Stephen Leinenweber,,,Pediatrician,"3024 New Bern Ave, Raleigh, NC 27610, United States","QCP6+FX Raleigh, North Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9fiFxXuMHt-zEMzfRk_15g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.76109&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2026-02-10T22:47:27.030Z,,,,
https://www.google.com/maps/place/Durham+Pediatrics+at+North+Duke+Street/data=!4m7!3m6!1s0x89ace3bf846cc1b1:0x2caaa3efa7087bf0!8m2!3d36.0326066!4d-78.9085943!16s%2Fg%2F1thcnn8k!19sChIJscFshL_jrIkR8HsIp--jqiw,Durham Pediatrics at North Duke Street,3.6,74,Pediatrician,"2609 N Duke St # 1000, Durham, NC 27704, United States","23MR+2H Durham, North Carolina, USA",https://www.dukehealth.org/locations/durham-pediatrics-north-duke-street?utm_source=google&utm_medium=local&utm_campaign=evergreen,+1 919-220-4000,Closes soon · 6 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPeq2f3OVj0TQrBC29nZqMbiAyO0NGLZLNTG4sl=w408-h265-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2026-02-10T22:47:48.576Z,,,,
https://www.google.com/maps/place/Duke+University+Medical+Center+Pediatrics/data=!4m7!3m6!1s0x89ace6ac3bda250f:0x17ecb7b58e20d7ae!8m2!3d36.007115!4d-78.9375352!16s%2Fg%2F12qgr3mvt!19sChIJDyXaO6zmrIkRrtcgjrW37Bc,Duke University Medical Center Pediatrics,5.0,1,Pediatrician,"2301 Erwin Rd, Durham, NC 27707, United States","2346+RX Durham, North Carolina, USA",http://www.dukehealth.org/,+1 919-620-5333,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qvR45_5IpWI7WFkN69au-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=290.14096&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2026-02-10T22:47:51.035Z,,,,
https://www.google.com/maps/place/Regional+Pediatrics+-+North+Durham/data=!4m7!3m6!1s0x89ace3b2d9e88acd:0x9382b5235c754c14!8m2!3d36.04895!4d-78.8975212!16s%2Fg%2F1tgzc6fw!19sChIJzYro2bLjrIkRFEx1XCO1gpM,Regional Pediatrics - North Durham,4.2,46,Family practice physician,"4022 Freedom Lake Dr, Durham, NC 27704, United States","24X2+HX Durham, North Carolina, USA",https://www.dukehealth.org/locations/regional-pediatrics-north-durham?utm_source=google&utm_medium=local&utm_campaign=evergreen,+1 919-477-2202,Closes soon · 6 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNRzl8SScueBqYAlnQbqW4t5P1iy2zMA18gjvwx=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–12 pm,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2026-02-10T22:47:55.951Z,,,,
"https://www.google.com/maps/place/Nurturing+Pediatrics,+PLLC/data=!4m7!3m6!1s0x89ace9a2dc486899:0x8429e4817c48979b!8m2!3d35.9164495!4d-78.9631484!16s%2Fg%2F11wplhb0z_!19sChIJmWhI3KLprIkRm5dIfIHkKYQ","Nurturing Pediatrics, PLLC",5.0,11,Pediatric clinic,"1415 W North Carolina 54 Suite 124, Durham, NC 27707, United States","W28P+HP Durham, North Carolina, USA",https://nurturingpediatrics.com/,,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOeC4BHc68q3q5mGMJxbipCUnVJ1tj6rCCXGOaR=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2026-02-10T22:48:00.885Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Bull+City+Family+Medicine+and+Pediatrics/data=!4m7!3m6!1s0x89ace3b6c76e5edf:0x1476f34ead6a3e77!8m2!3d36.0458994!4d-78.901514!16s%2Fg%2F1w15_9f6!19sChIJ315ux7bjrIkRdz5qrU7zdhQ,Bull City Family Medicine and Pediatrics,3.4,118,Child health care center,"4020 N Roxboro St, Durham, NC 27704, United States","23WX+99 Durham, North Carolina, USA",http://www.bullcityfamilymedicineandpediatrics.com/,+1 919-220-3333,Closed · Opens 7 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tMkwN7nb8knkdlMVnI5dug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=223.2956&pitch=0&thumbfov=100,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–3 pm,9 am–12 pm,Closed,7 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2026-02-10T22:48:05.684Z,,,,
https://www.google.com/maps/place/UNC+Pediatrics+at+Southpoint/data=!4m7!3m6!1s0x89ace8ba488311e7:0x9acd4bbe037ef56e!8m2!3d35.9013295!4d-78.9391993!16s%2Fg%2F1tlbq04v!19sChIJ5xGDSLrorIkRbvV-A75LzZo,UNC Pediatrics at Southpoint,4.0,34,Medical clinic,"7011 Fayetteville Rd #210, Durham, NC 27713, United States","W326+G8 Durham, North Carolina, USA",https://www.unchealth.org/care-services/locations/unc-pediatrics-at-southpoint-renaissance-center,+1 919-806-3335,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipP345UenGFetAiSbe3gEF9JA9-qfzQ_l7YZ0FLA=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–12 pm,Closed,8 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2026-02-10T22:48:10.617Z,,,,
