placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Walker+Force+Electric/data=!4m7!3m6!1s0x2c09cd649acba531:0xe2efa48669c25a3a!8m2!3d45.4671061!4d-122.5527655!16s%2Fg%2F11ts1b4nnv!19sChIJMaXLmmTNCSwROlrCaYak7-I,Walker Force Electric,5.0,43,Electrical installation service,,,http://walkerforceelectric.com/,+1 503-967-8853,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyrDV1Iq0nqr6abV1nZy9OlX63G6F8qU-4HcbEZKfTNRJsL_fC23FVwkSciU_kflIOvdRUwEZn-TD-y7guj2bYj-eqsVvr0nHuUkvCxtDfhRi4WinZ1LukB8c00GUoly6C1-alvnz1OhC0=w408-h541-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+St.+Johns+Portland+OR/@45.5928378,-122.7327064,14z",2026-01-10T22:33:49.121Z,,,,
https://www.google.com/maps/place/ElectricXYZ/data=!4m7!3m6!1s0x2734b998d0fae98d:0x81ed1dab8b964b2b!8m2!3d45.6675991!4d-122.6026533!16s%2Fg%2F11s9j4ddrj!19sChIJjen60Ji5NCcRK0uWi6sd7YE,ElectricXYZ,4.9,37,Electrician,"6715 NE 63rd St Suite #121, Vancouver, WA 98661, United States","M99W+2W Vancouver, Washington, USA",http://www.electricxyz.com/,+1 503-869-9929,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNloHr_oEYGMKSbzhQsz1QoYiDbZD6EaEmNsJKW=w408-h544-k-no,true,6 am–8 pm,Closed,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/generator+installation+services+in+St.+Johns+Portland+OR/@45.5928378,-122.7327064,14z",2026-01-10T22:33:53.851Z,,,,
https://www.google.com/maps/place/Woodstock+Mower+%26+Chainsaw/data=!4m7!3m6!1s0x5495a01a2d4bce77:0x3e68dc5e1462af7d!8m2!3d45.4798437!4d-122.5882367!16s%2Fg%2F1tdxvqzs!19sChIJd85LLRqglVQRfa9iFF7caD4,Woodstock Mower & Chainsaw,4.4,180,Lawn mower repair service,"7247 SE Woodstock Blvd, Portland, OR 97206, United States","FCH6+WP Portland, Oregon, USA",http://www.woodstockmower.com/,+1 503-771-3050,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy23N_uW4DYCDjKbDVFoNXlNR08Nef65TK_Ah2ct0HwVllNoC5KOsprzTAlQVFL8j-RLApDwJQY4nhtOWjbPps6sFVFLnNi5CU18Y36cSG1JyiziabSiwWXj--VD0RhRevYIfg=w426-h240-k-no,false,8:30 am–4 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Woodstock+Portland+OR/@45.4791838,-122.615475,14z",2026-01-10T22:34:15.117Z,,"Local merchant offering a variety of brand-name outdoor power equipment, plus repairs & maintenance.",,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x5495a03cce54c719:0x8c63726d2ebc112a!8m2!3d45.4856863!4d-122.5798312!16s%2Fg%2F1q62kkw7f!19sChIJGcdUzjyglVQRKhG8Lm1yY4w,Harbor Freight,4.3,1536,Hardware store,"5035 SE 82nd Ave, Portland, OR 97266, United States","FCPC+73 Portland, Oregon, USA",https://www.harborfreight.com/storelocator/5035-se-82nd-ave-portland-97266?number=477,+1 503-774-3767,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyyiFAJB-4CABRbzZStiKgJUkUESwoEQZN_LWeOppYFexTormxhEsZKt7k2crEAZNXjEJ9NoUlQpLDxNiPjqdVWSId0wG-m8w8qFANM5JivaFoqa5Qj49iGdxlEitBXI3DdAN4A=w408-h544-k-no,true,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Woodstock+Portland+OR/@45.4791838,-122.615475,14z",2026-01-10T22:34:20.172Z,,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car. · In-store pick-up",,
"https://www.google.com/maps/place/USA+Pawn+%26+Jewelry+%288001+Southeast+Powell+Boulevard,+Portland%29/data=!4m7!3m6!1s0x5495a048f08746d5:0xd4a4970f1b7ad0bf!8m2!3d45.4990047!4d-122.5790213!16s%2Fg%2F1tffz6dq!19sChIJ1UaH8EiglVQRv9B6Gw-XpNQ","USA Pawn & Jewelry (8001 Southeast Powell Boulevard, Portland)",3.4,245,Pawn shop,"8001 SE Powell Blvd Ste. P, Portland, OR 97206, United States","FCXC+J9 Portland, Oregon, USA",https://usapawnandjewelry.com/stores/or/portland/8001-southeast-powell-boulevard,+1 503-774-2051,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMdXGUmdWuFTg4GcCZx7cCEqX4f6RPtoA0SUaZr=w426-h240-k-no,true,9 am–7 pm,12–5 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Woodstock+Portland+OR/@45.4791838,-122.615475,14z",2026-01-10T22:34:25.300Z,,· In-store shopping · In-store pick-up,,
"https://www.google.com/maps/place/NW+Backup+Generators+Inc./@45.3839251,-122.1375277,17z/data=!3m1!4b1!4m6!3m5!1s0x54958f21dae2c0e5:0x8a1de9393da1fa9a!8m2!3d45.3839251!4d-122.1375277!16s%2Fg%2F11t8h0bngg",NW Backup Generators Inc.,,,Electric generator shop,"19191 SE Baty Rd, Sandy, OR 97055, United States","9VM6+HX Sandy, Oregon, USA",http://nwbackupgenerators.com/,+1 971-429-4835,Closed · Opens 7 am Mon,,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Woodstock+Portland+OR/@45.4791838,-122.615475,14z",2026-01-10T22:34:32.058Z,,,,
https://www.google.com/maps/place/Otto%27s+Sausage+Kitchen+%26+Meat+Market/data=!4m7!3m6!1s0x54950aa13f953447:0xe63a9c7bed35a9e2!8m2!3d45.478976!4d-122.619744!16s%2Fm%2F0vzsk76!19sChIJRzSVP6EKlVQR4qk17XucOuY,Otto's Sausage Kitchen & Meat Market,4.8,2033,Butcher shop deli,"4138 SE Woodstock Blvd, Portland, OR 97202, United States","F9HJ+H4 Portland, Oregon, USA",https://www.ottossausage.com/,+1 503-771-6714,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxiAs0tJ8r-ieltRQIrm9r0n1h8VFU4wPbub0V_GW5D7XMHWbi1xI-K6OxqtHXxS1cOxqzfRe7FxyaC4DB_uqJjWyEyfwAO4yTNchjpl7jWMZKd90XSjclh0KvHrWMUTR1hpSTy=w408-h906-k-no,true,10 am–5 pm,11 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Woodstock+Portland+OR/@45.4791838,-122.615475,14z",2026-01-10T22:34:44.353Z,LGBTQ+ friendly,"Longtime German deli with sidewalk picnic tables selling homemade sausages, hot dogs & sandwiches. · Dine-in · Takeaway · Delivery",,
"https://www.google.com/maps/place/A-Temp+Heating,+Cooling,+and+Electrical/data=!4m7!3m6!1s0x549575dd6b3c0cff:0xf6266ccef9f86b90!8m2!3d45.412056!4d-122.5235545!16s%2Fg%2F1tdmk5nt!19sChIJ_ww8a911lVQRkGv4-c5sJvY","A-Temp Heating, Cooling, and Electrical",4.9,5533,HVAC contractor,"13585 SE Hwy 212, Clackamas, OR 97015, United States","CF6G+RH Clackamas, Oregon, USA",https://www.atempheating.com/,+1 503-694-3396,"Open · Closes 5 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMd5--eoEOto73cAaZs9Jcvvk6GDAEhJJkWQfBU=w457-h240-k-no,true,8 am–5 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Woodstock+Portland+OR/@45.4791838,-122.615475,14z",2026-01-10T22:34:49.302Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Utilities+Equipment+Supplies/data=!4m7!3m6!1s0x54956a7720096671:0xb6fe6d375f39387e!8m2!3d45.4649471!4d-122.7608117!16s%2Fg%2F11f0wgt3fk!19sChIJcWYJIHdqlVQRfjg5Xzdt_rY,Utilities Equipment Supplies,5.0,1,Tool repair shop,"7630 SW 82nd Ave, Portland, OR 97223, United States","F67Q+XM Portland, Oregon, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyVZCbAguc2sGdapAztFrx9UdLDbdBHiBvaPm6-061WVCQ8e18hDyw4683bvJhz9Fd6oo83P6p-L5HqEtR8prYSpoK2xtnhkShX8dDo8jof4wcE4w2KenJjhUwR3CEHnBd2tkUk=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Woodstock+Portland+OR/@45.4791838,-122.615475,14z",2026-01-10T22:34:54.155Z,,,,
https://www.google.com/maps/place/Red+Castle+Games/data=!4m7!3m6!1s0x5495a014c5f4246d:0x6d0837bdbc9ce353!8m2!3d45.4864344!4d-122.5895061!16s%2Fg%2F1tcxpcv7!19sChIJbST0xRSglVQRU-OcvL03CG0,Red Castle Games,4.7,1086,Game store,"7160 SE Foster Rd, Portland, OR 97206, United States","FCP6+H5 Portland, Oregon, USA",http://www.redcastlegames.com/,+1 503-477-5727,"Open · Closes 10 pm

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw-lkAknlApErdGaQtbXDLZPXzi1LYhnTsmsCido6MzR4jZTkBHXNmX9UhfjnoqUb6D7SetlJY7C-daJgqlr-__2m0acG5ehnjT_hjZuD3bzuHK6j7m9H_IIJPLJceET5-UmXis7g=w408-h544-k-no,true,10 am–10 pm,10 am–7 pm,12–9:30 pm,12–9:30 pm,12–9:30 pm,12–9:30 pm,10 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Woodstock+Portland+OR/@45.4791838,-122.615475,14z",2026-01-10T22:34:59.220Z,LGBTQ+ friendly,· In-store shopping · In-store pick-up,,
https://www.google.com/maps/place/Curtis+Trailers/data=!4m7!3m6!1s0x5495a1ccf36c4917:0x471075d51adf52e!8m2!3d45.4960603!4d-122.5583258!16s%2Fg%2F1tfxxr8y!19sChIJF0ls88yhlVQRLvWtUV0HcQQ,Curtis Trailers,4.4,971,RV dealer,"10177 SE Powell Blvd, Portland, OR 97266, United States","FCWR+CM Portland, Oregon, USA",https://curtistrailers.com/,+1 503-760-1363,"Open · Closes 5:30 pm

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzjmTLSU-A1gKaxsusZmDBcIO0jIWjiQrzAw1A0wWB072V34j7st7cDOaECFeoSR0w8WiQOU_AMA6WfjJmZ_sf_qgk51-gsdecBMmFpJvY2GphcMPbiRexmjYvt4OhJawFFBKPh40VXwLed=w408-h306-k-no,true,9 am–5:30 pm,10 am–5 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Woodstock+Portland+OR/@45.4791838,-122.615475,14z",2026-01-10T22:35:04.325Z,,· In-store shopping · In-store pick-up · Delivery,,
https://www.google.com/maps/place/Sportsman%27s+Warehouse/data=!4m7!3m6!1s0x54959fe03e6ace9b:0xa99b73cab339b438!8m2!3d45.4547456!4d-122.5810732!16s%2Fg%2F1hm3296kc!19sChIJm85qPuCflVQROLQ5s8pzm6k,Sportsman's Warehouse,4.2,1922,Outdoor sports store,"9401 SE 82nd Ave, Portland, OR 97086, United States","FC39+VH Portland, Oregon, USA",https://stores.sportsmans.com/sportsmans-warehouse/us/or/portland/9401-se-82nd-ave?utm_source=google&utm_medium=organic&utm_campaign=GMB&y_source=1_OTg4MDIyNS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 503-777-8700,"Open · Closes 8 pm

Confirmed by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzy3Htsx4h2mmUHUut-rfm-eBMIBYcRkfIKKUOhYzNhxSPgoVfplvp6mC1idyDck4_8cBu3haOvujlNN8ob_pGfD0joTPVGqpmew3BoJcB7n5wOt8lZJlQVunRnvyRzhWBfDKkPMMUG_dU=w408-h306-k-no,true,9 am–8 pm,10 am–6 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Woodstock+Portland+OR/@45.4791838,-122.615475,14z",2026-01-10T22:35:09.424Z,Identifies as veteran-owned,"Outdoor recreation chain featuring apparel, footwear, equipment & accessories for adults & kids. · Kerbside pickup",,
https://www.google.com/maps/place/Silverline+Electric+LLC/data=!4m7!3m6!1s0x6a5ab36aace4a63f:0xa16cf259ac1329d8!8m2!3d45.5242835!4d-123.0570786!16s%2Fg%2F11w3rqn5bj!19sChIJP6bkrGqzWmoR2CkTrFnybKE,Silverline Electric LLC,5.0,50,Electrician,"1175 N Fremont Ln, Cornelius, OR 97113, United States","GWFV+P5 Cornelius, Oregon, USA",http://www.silverle.com/,+1 503-270-6704,Closes soon · 3 pm · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipN2UY8Ad9yNl8cpw32Lj0pmPoJaawAzDlFx1tkg=w408-h306-k-no,true,8 am–3 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hillsboro+Portland+OR/@45.520137,-122.9898308,14z",2026-01-10T22:35:29.719Z,,,,
https://www.google.com/maps/place/Epling+Electric/data=!4m7!3m6!1s0x20e653d0e856f75:0xda9b5e3694a6a860!8m2!3d44.1455904!4d-120.5834015!16s%2Fg%2F11rmwvr87n!19sChIJdW-FDj1lDgIRYKimlDZem9o,Epling Electric,4.7,26,Electrician,,,http://www.eplingelectric.com/,+1 971-236-2175,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipODlrxCiaxGoPV3C-TmoemQOi2JUaaJKDmbVmyp=w408-h544-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hillsboro+Portland+OR/@45.520137,-122.9898308,14z",2026-01-10T22:35:34.534Z,,,,
https://www.google.com/maps/place/Garner+Electric/data=!4m7!3m6!1s0x54951027fe773439:0xfb87045031738d96!8m2!3d45.4990192!4d-122.9303845!16s%2Fg%2F1tkmm80m!19sChIJOTR3_icQlVQRlo1zMVAEh_s,Garner Electric,3.8,38,Electrician,"2890 SE Brookwood Ave, Hillsboro, OR 97123, United States","F3X9+JR Hillsboro, Oregon, USA",https://www.garnerelectric.com/,+1 503-648-4552,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyqkdoextuIBwQ5SmL60VcG0-yNWo7qMfYzZQSUm8h7rOjwTN0sd5-itQG3gc4UujtgF1JH8bvcXhgg5KRLd_ASqF8j3Gxf23Xq5aocQ5WvWiOr3kuWKDRTSE0KETOXCd06kTsK=w408-h306-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hillsboro+Portland+OR/@45.520137,-122.9898308,14z",2026-01-10T22:35:39.531Z,,,,
https://www.google.com/maps/place/Pacific+Tractor+%26+Implement/data=!4m7!3m6!1s0x54951b524d672623:0x8a41881f74b1d068!8m2!3d45.5203766!4d-123.0031054!16s%2Fg%2F1tx46rmw!19sChIJIyZnTVIblVQRaNCxdB-IQYo,Pacific Tractor & Implement,4.4,112,Tractor dealer,"1221 SW Baseline St, Hillsboro, OR 97123, United States","GXCW+5Q Hillsboro, Oregon, USA",http://www.pactractor.com/,+1 503-648-3841,Closes soon · 3 pm · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwOgAZErEZrElcSUbNkhkKUMDYZjRNvJZbgmAKwBBO1fLu3QH_smAK4wB074lA9pbXRQVLZE3-HT2aDVXJPcjmo1MkapDBC4WKYSlT6l6TQ6UVJLuu5uVEIyfOXbJs_vM2vtvw=w507-h240-k-no,true,9 am–3 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hillsboro+Portland+OR/@45.520137,-122.9898308,14z",2026-01-10T22:35:44.707Z,,· In-store shopping · In-store pick-up · Delivery,,
"https://www.google.com/maps/place/RK+Electric,+Inc./data=!4m7!3m6!1s0x54950fd407bb86d5:0x89f2cd0958e97942!8m2!3d45.4966861!4d-122.9190188!16s%2Fg%2F1tdqh5dv!19sChIJ1Ya7B9QPlVQRQnnpWAnN8ok","RK Electric, Inc.",4.3,30,Electrician,"3075 SW 234th Ave, Hillsboro, OR 97123, United States","F3WJ+M9 Hillsboro, Oregon, USA",http://www.rkelectric.biz/,+1 503-640-1344,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipO_KKDdsBiN2GOp1F4CdGDkyl4l5J7oxu1lAfo=w408-h271-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hillsboro+Portland+OR/@45.520137,-122.9898308,14z",2026-01-10T22:35:49.611Z,,,,
https://www.google.com/maps/place/Next+Level+Electric+LLC/data=!4m7!3m6!1s0x54950f11c4402f0d:0x3206372601b58a7b!8m2!3d45.5355445!4d-122.8958088!16s%2Fg%2F11l2d1gxzr!19sChIJDS9AxBEPlVQRe4q1ASY3BjI,Next Level Electric LLC,5.0,5,Electrician,"2123 NE Aloclek Dr Ste 1202, Hillsboro, OR 97124, United States","G4P3+6M Hillsboro, Oregon, USA",https://www.nwnle.com/,+1 971-341-9466,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMQRf6RzAz8tc1VYtZuDjrBHHn1x6WXSzUxJwFT=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Hillsboro+Portland+OR/@45.520137,-122.9898308,14z",2026-01-10T22:35:54.619Z,,,,
https://www.google.com/maps/place/N%26S+Tractor/data=!4m7!3m6!1s0x54951a968d37985d:0x8bdeac14fea07082!8m2!3d45.5213454!4d-123.0032127!16s%2Fg%2F1tkqzzt3!19sChIJXZg3jZYalVQRgnCg_hSs3os,N&S Tractor,4.3,55,Tractor dealer,"185 W Main St, Hillsboro, OR 97123, United States","GXCW+GP Hillsboro, Oregon, USA",http://www.nstractor.com/,+1 503-648-4178,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOXQV0ez-jHU5NIZ_TPf3ZXXUS9uO8R2HmsrgNO=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hillsboro+Portland+OR/@45.520137,-122.9898308,14z",2026-01-10T22:35:59.504Z,,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Coastal+Farm+%26+Ranch/data=!4m7!3m6!1s0x54951a8b1eeacec3:0x2d540fd1117cef46!8m2!3d45.5191429!4d-123.0227137!16s%2Fg%2F1tqyf67v!19sChIJw87qHosalVQRRu98EdEPVC0,Coastal Farm & Ranch,4.4,1556,Farm shop,"3865 SW Baseline St, Cornelius, OR 97113, United States","GX9G+MW Cornelius, Oregon, USA",https://www.coastalcountry.com/about/store-locations/cornelius,+1 503-640-4241,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipN1_HkXdmul4U5m61Qlwqmw7jOUI4AwyrDqedZU=w424-h240-k-no,true,8 am–9 pm,9 am–6 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hillsboro+Portland+OR/@45.520137,-122.9898308,14z",2026-01-10T22:36:04.624Z,,"Outfitter for farm/ranch supplies offering livestock feed, boots & workwear, tools, stoves & fences. · Kerbside pickup",,
https://www.google.com/maps/place/Oregon+Friends+of+Shelter+Animals/data=!4m7!3m6!1s0x54950e42f50f61e5:0xf749a67c62bf43d1!8m2!3d45.5309831!4d-122.9630741!16s%2Fg%2F1260r2ly7!19sChIJ5WEP9UIOlVQR0UO_YnymSfc,Oregon Friends of Shelter Animals,4.3,231,Animal rescue service,"1853 NE Cornell Rd Ste C, Hillsboro, OR 97124, United States","G2JP+9Q Hillsboro, Oregon, USA",http://www.ofosa.org/,+1 503-747-7818,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzyFk1EFjaGzreYVenzwDYarr2Szk46o8W1MX-fVi65WpMDZB8qr1VtUr5BDcD1u_oDQb-0NNhYPqkJlx9yRt7SX3SEr3Hk1w_MFxrEDRL_yWHdkLmzbK5RuwCGwfNE9UKocuaABQ=w408-h544-k-no,true,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hillsboro+Portland+OR/@45.520137,-122.9898308,14z",2026-01-10T22:36:09.794Z,,,,
https://www.google.com/maps/place/Hillsboro+Electric+LLC/data=!4m7!3m6!1s0x5495058ecb0084b9:0xf83ae11393e62638!8m2!3d45.5472547!4d-122.8946396!16s%2Fg%2F11btsvcb2l!19sChIJuYQAy44FlVQROCbmkxPhOvg,Hillsboro Electric LLC,5.0,8,Electrician,"8285 NE Evergreen Pkwy Suite 110, Hillsboro, OR 97124, United States","G4W4+W4 Hillsboro, Oregon, USA",,+1 503-439-9666,Closed · Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eoVVRuGmwCnoiacFJySNiQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.481064&pitch=0&thumbfov=100,true,Closed,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hillsboro+Portland+OR/@45.520137,-122.9898308,14z",2026-01-10T22:36:14.654Z,,,,
https://www.google.com/maps/place/Ready.+Set.+Bounce.+LLC/data=!4m7!3m6!1s0x54950f0af511322f:0x6775112c1c50a25d!8m2!3d45.5223976!4d-122.9903613!16s%2Fg%2F11rqtt2xsr!19sChIJLzIR9QoPlVQRXaJQHCwRdWc,Ready. Set. Bounce. LLC,5.0,186,Party equipment rental service,"125 S 1st Ave, Hillsboro, OR 97123, United States","G2C5+XV Hillsboro, Oregon, USA",http://www.readysetbounce-inflatables.com/,+1 971-910-7073,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNIkJgA1_F5VCPEvD5VdCZ-JeoPduYXYhzuOvJt=w504-h240-k-no,true,1–6 pm,1–6 pm,1–6 pm,1–6 pm,1–6 pm,1–6 pm,1–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hillsboro+Portland+OR/@45.520137,-122.9898308,14z",2026-01-10T22:36:19.797Z,,,,
https://www.google.com/maps/place/Best+Owner+Direct+HVAC+%26+Electrical/data=!4m7!3m6!1s0x54951a3dc24cc3d5:0xd0306a3ea3378af1!8m2!3d45.5207184!4d-123.0568436!16s%2Fg%2F12cp7fglk!19sChIJ1cNMwj0alVQR8Yo3oz5qMNA,Best Owner Direct HVAC & Electrical,4.9,428,HVAC contractor,"1205 N Adair St, Cornelius, OR 97113, United States","GWCV+77 Cornelius, Oregon, USA",https://www.bestownerdirect.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 503-442-5964,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNBdFUC7gLu1JVQuAUVsMoNPzm5QiBzRG-6x5YM=w426-h240-k-no,true,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hillsboro+Portland+OR/@45.520137,-122.9898308,14z",2026-01-10T22:36:24.681Z,,,,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x54951a90fe9b4e1f:0x47b9d7e623c4ad86!8m2!3d45.5186305!4d-123.0055453!16s%2Fg%2F1hhw8nzgf!19sChIJH06b_pAalVQRhq3EI-bXuUc,Harbor Freight,4.3,582,Hardware store,"1400 SW Oak St a, Hillsboro, OR 97123, United States","GX9V+FQ Hillsboro, Oregon, USA",https://www.harborfreight.com/storelocator/1400-sw-oak-st-ste-a-hillsboro-97123?number=429,+1 503-615-8334,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyBUln8i_pfq7-Lh46iWYTIgpTW5fKRE7JCAM74WHU6C283kF7cjFO5MYabj78seiNdiZVnCAUhYW0IDZbRNQq4091DJdb3n2dQjtKWB6CUBL07tKPb_TFVcH_yxWbrAa8SPtV1=w437-h240-k-no,true,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hillsboro+Portland+OR/@45.520137,-122.9898308,14z",2026-01-10T22:36:29.722Z,,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car. · In-store pick-up",,
https://www.google.com/maps/place/A+%26+J+Electric+Inc/data=!4m7!3m6!1s0x54951bdec601658b:0xccab858a04cad93d!8m2!3d45.5248193!4d-123.0796805!16s%2Fg%2F1trpqhqh!19sChIJi2UBxt4blVQRPdnKBIqFq8w,A & J Electric Inc,4.9,45,Electrician,"3830 24th Ave, Forest Grove, OR 97116, United States","GWFC+W4 Forest Grove, Oregon, USA",http://www.aandj-electric.com/,+1 503-359-5891,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxnYX_5QSbizLqWGjVCWYMwVyifwzeyl3NyggXMkWpKQz1bvWdTXZn7FAIxaM8X35kOm-kMfHF7zPriDHt6PwnkcEO6POrMzd5D1sEBogNbhJRFDm0szNqsFjfubvOb4uf0M2tiyg=w408-h616-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hillsboro+Portland+OR/@45.520137,-122.9898308,14z",2026-01-10T22:36:34.485Z,,,,
