placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,error,info
https://www.google.com/maps/place/University+of+Michigan+Health-West/data=!4m7!3m6!1s0x8819b6d3da94151f:0xacbd855b4c6fb656!8m2!3d42.8581329!4d-85.7178839!16s%2Fm%2F04g3mgk!19sChIJHxWU2tO2GYgRVrZvTFuFvaw,University of Michigan Health-West,2.9,437,General hospital,"5900 Byron Center Ave SW, Wyoming, MI 49519, United States","V75J+7R Wyoming, Michigan, USA",https://uofmhealthwest.org/,+1 616-252-7200,,https://lh3.googleusercontent.com/p/AF1QipM2fvj2x__LYJCUEsYX3n0xPheq_GZrPmQlGtyY=w485-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Kentwood+Grand+Rapids+MI/@42.8694731,-85.6447492,14z",2025-09-17T23:47:19.376Z,,,
https://www.google.com/maps/place/Centrica+Rose+Arbor+Place/data=!4m7!3m6!1s0x8817776f6f6a9bff:0xbc69eaa66ae5bc53!8m2!3d42.300853!4d-85.6567693!16s%2Fg%2F1tctg6m7!19sChIJ_5tqb293F4gRU7zlaqbqabw,Centrica Rose Arbor Place,4.9,28,Hospice,"5473 Croyden Ave, Kalamazoo, MI 49009, United States","882V+87 Kalamazoo, Michigan, USA",http://www.hospiceswmi.org/,+1 269-345-0273,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqnWUlajcSdRFca_k4zm-LgjUj-ShkpDf4VksYMyXgf0lFVWBjKKZc7FX36XbXbsa6H7FhrRoV-t0Q94B6NCBZTYALccI_b4kw4hpXIBsNT4FLcqidRk0iBL1w6gVgqZVXGqfL3EA=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Kentwood+Grand+Rapids+MI/@42.8694731,-85.6447492,14z",2025-09-17T23:47:24.381Z,,,
https://www.google.com/maps/place/Corewell+Health+Rehabilitation+%26+Nursing+Center+-+Leffingwell/data=!4m7!3m6!1s0x8819ad249cc9232b:0x7487dc3510a3f1a5!8m2!3d42.9809376!4d-85.6026963!16s%2Fg%2F11kqdwwr2_!19sChIJKyPJnCStGYgRpfGjEDXch3Q,Corewell Health Rehabilitation & Nursing Center - Leffingwell,3.9,8,Hospice,"1001 Leffingwell Ave NE, Grand Rapids, MI 49525, United States","X9JW+9W Grand Rapids, Michigan, USA",https://corewellhealth.org/locations/LOC0000194399/corewell-health-rehabilitation-nursing-center-physical-therapy-leffingwell?utm_source=GoogleBusiness&utm_content=Homepage,+1 616-267-4800,"Closes soon ⋅ 8 pm ⋅ Opens 8 am Thu

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP5-izmk7pJtz5mNrQoMzVhDM-v66MW82vPFfiW=w408-h271-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,Closed,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Kentwood+Grand+Rapids+MI/@42.8694731,-85.6447492,14z",2025-09-17T23:47:29.446Z,,,
https://www.google.com/maps/place/Medilodge+of+Wyoming/data=!4m7!3m6!1s0x8819b72cced52417:0x3aa346e19b62c926!8m2!3d42.861922!4d-85.732374!16s%2Fg%2F11cmr4wss1!19sChIJFyTVziy3GYgRJslim-FGozo,Medilodge of Wyoming,4.4,122,Nursing home,"2786 56th St SW, Wyoming, MI 49418, United States","V769+Q3 Wyoming, Michigan, USA",https://medilodgeofwyoming.com/,+1 616-261-3960,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNloO2QEnh7-1yIWu4hMgWzgzmuFcbNC113JJ6-=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Wyoming+Grand+Rapids+MI/@42.9133602,-85.7053085,14z",2025-09-17T23:47:49.751Z,,,
https://www.google.com/maps/place/University+of+Michigan+Health-West+Emergency/data=!4m7!3m6!1s0x8819b6d3da94151f:0x5d8f745b186f01c!8m2!3d42.8570972!4d-85.7180204!16s%2Fg%2F11btrr656y!19sChIJHxWU2tO2GYgRHPCGsUX32AU,University of Michigan Health-West Emergency,2.7,129,Emergency room,"5900 Byron Center Ave SW, Wyoming, MI 49519, United States","V74J+RQ Wyoming, Michigan, USA",https://uofmhealthwest.org/services/emergency-care/,+1 616-252-7200,"Open 24 hours

Confirmed by phone call 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOYBlgPBg4-ppf8vL4Q9umY5uZs7j2Yhp1hCHKo=w485-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Wyoming+Grand+Rapids+MI/@42.9133602,-85.7053085,14z",2025-09-17T23:47:54.798Z,,,
https://www.google.com/maps/place/Health+Care+Associates+%26+Community+Care+Givers/data=!4m7!3m6!1s0x8819b05ea98c6fe3:0xb6b3405ea3e1bd5b!8m2!3d42.9069961!4d-85.7413979!16s%2Fg%2F1td9r3ws!19sChIJ42-MqV6wGYgRW73ho15As7Y,Health Care Associates & Community Care Givers,4.7,17,Home health care service,"3101 Prairie St SW, Grandville, MI 49418, United States","W745+QC Grandville, Michigan, USA",https://healthcareassociates.net/,+1 616-531-9973,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipOjgIbQSU9lBUkcLgvM1kDNGlRIkIpjNGWEppbf=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Wyoming+Grand+Rapids+MI/@42.9133602,-85.7053085,14z",2025-09-17T23:47:59.729Z,,,
https://www.google.com/maps/place/Spectrum+Health+Foundation/data=!4m7!3m6!1s0x8819adc8564fb1a5:0x373ecf69f59f4411!8m2!3d42.9709641!4d-85.6674062!16s%2Fg%2F1tf5qvn5!19sChIJpbFPVsitGYgREUSf9WnPPjc,Spectrum Health Foundation,4.8,5,Foundation,"25 Michigan St NE Suite 4100, Grand Rapids, MI 49503, United States","X8CM+92 Grand Rapids, Michigan, USA",https://www.spectrumhealth.org/foundation,+1 616-391-2000,,https://lh3.googleusercontent.com/p/AF1QipO1RAUAgbaNGS2kA0erXMQs7oeebm-esLXOsUoe=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Wyoming+Grand+Rapids+MI/@42.9133602,-85.7053085,14z",2025-09-17T23:48:02.673Z,,,
https://www.google.com/maps/place/Corewell+Health+Grand+Rapids+Hospitals+Blodgett+Hospital/data=!4m7!3m6!1s0x8819ad6a7fc8fc9b:0x3bd243739ee2b9b1!8m2!3d42.9536534!4d-85.6232891!16s%2Fg%2F1tdblm14!19sChIJm_zIf2qtGYgRsbninnND0js,Corewell Health Grand Rapids Hospitals Blodgett Hospital,3.3,362,Hospital,"1840 Wealthy St SE, Grand Rapids, MI 49506, United States","X93G+FM Grand Rapids, Michigan, USA",https://www.spectrumhealth.org/locations/blodgett-hospital,+1 616-774-7444,,https://lh3.googleusercontent.com/p/AF1QipP7VvFl99dKMX2LjdHZmzuWAWAeR3STORYudBRs=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Wyoming+Grand+Rapids+MI/@42.9133602,-85.7053085,14z",2025-09-17T23:48:07.768Z,,,
https://www.google.com/maps/place/Hospice+Of+Holland/data=!4m7!3m6!1s0x8819ed4ff688c29d:0x6fe295c5db3787c!8m2!3d42.7871538!4d-86.082825!16s%2Fg%2F1tcx7ml8!19sChIJncKI9k_tGYgRfHizXVwp_gY,Hospice Of Holland,3.9,13,Hospice,"270 Hoover Blvd, Holland, MI 49423, United States","QWP8+VV Holland, Michigan, USA",https://www.hollandhospice.org/,+1 616-396-2972,,https://lh3.googleusercontent.com/p/AF1QipMUWOKcFP-mvn4Vt2T4etHzAZAlj97VM-RVcP04=w627-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Holland+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-17T23:48:20.667Z,,,
"https://www.google.com/maps/place/Visiting+Nurse+Association/@42.9816247,-85.6340879,17z/data=!3m1!4b1!4m6!3m5!1s0x8819acfb68195cdd:0xd865ccf6592850c0!8m2!3d42.9816247!4d-85.6340879!16s%2Fg%2F11bbwlj7c0",Visiting Nurse Association,3.7,3,Nursing home,"1401 Cedar St NE, Grand Rapids, MI 49503, United States","X9J8+J9 Grand Rapids, Michigan, USA",http://www.spectrumhealth.org/vna,+1 844-702-4663,,,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Holland+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-17T23:48:25.367Z,,,
https://www.google.com/maps/place/Corewell+Health+Grand+Rapids+Hospitals+Fred+%26+Lena+Meijer+Heart+Center/data=!4m7!3m6!1s0x8819adc9ce34503d:0x839f7f1de12e95d0!8m2!3d42.969485!4d-85.6649995!16s%2Fg%2F1pyd2mpvh!19sChIJPVA0zsmtGYgR0JUu4R1_n4M,Corewell Health Grand Rapids Hospitals Fred & Lena Meijer Heart Center,4.2,82,Heart hospital,"100 Michigan St NW, Grand Rapids, MI 49503, United States","X89P+Q2 Grand Rapids, Michigan, USA",https://findadoctor.spectrumhealth.org/location/profile/7986?utm_source=GoogleBusiness&utm_content=Homepage,+1 616-391-4327,"Open 24 hours

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPNlpa7LyYS-VokfMyEpimaI_GUGewDRvxuIUOU=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Holland+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-17T23:48:30.445Z,,,
https://www.google.com/maps/place/New+Holland+Brewing+-+Grand+Rapids+Brewpub+%28The+Knickerbocker%29/data=!4m7!3m6!1s0x8819add6c5c0a30b:0x532ebcc186310f45!8m2!3d42.9707644!4d-85.6798044!16s%2Fg%2F11cjpkm1pm!19sChIJC6PAxdatGYgRRQ8xhsG8LlM,New Holland Brewing - Grand Rapids Brewpub (The Knickerbocker),4.4,1594,Restaurant,"417 Bridge St NW, Grand Rapids, MI 49504, United States","X8CC+83 Grand Rapids, Michigan, USA",https://www.newhollandbrew.com/location/grand-rapids/,+1 616-345-5642,"Open ⋅ Closes 12 am

Confirmed by phone call 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npP_jPcxprCnMxW_-TW92eXSFfo1tXVs-i0pAe1ILJ1kZgxWFB7IweH06PD-h_1g6qWrdCCIVSiUZomQ1rIbAztGA9VZgP54V2HwhZGP3XaIkaaBrhk0FNqgC8nF_jHgRovP4Y=w408-h269-k-no,true,12 pm–12 am,12–10 pm,12–11 pm,12–11 pm,10 am–8 pm,Closed,12–10 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Holland+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-17T23:48:35.670Z,· Dine-in · Takeaway · Delivery,,
https://www.google.com/maps/place/MediLodge+of+Grand+Rapids/data=!4m7!3m6!1s0x8819ada4d6241c69:0x51cc2a930ad3f9c6!8m2!3d42.9836913!4d-85.6202848!16s%2Fg%2F1tgxv4qm!19sChIJaRwk1qStGYgRxvnTCpMqzFE,MediLodge of Grand Rapids,3.4,83,Nursing home,"2000 Leonard St NE, Grand Rapids, MI 49505, United States","X9MH+FV Grand Rapids, Michigan, USA",http://www.medilodgeofgrandrapids.com/,+1 616-458-1133,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNWClLEWEJbMdboM0mc_cSzkOMLadogTU2gjXmM=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Holland+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-17T23:48:40.670Z,,,
"https://www.google.com/maps/place/Kathleen+Willbrandt,+A-GNP/data=!4m7!3m6!1s0x8819adc45ce49623:0x75b43477b0680950!8m2!3d42.9708564!4d-85.66516!16s%2Fg%2F11qg5b88gq!19sChIJI5bkXMStGYgRUAlosHc0tHU","Kathleen Willbrandt, A-GNP",,,Internist,"145 Michigan St NE Suite 3410, Grand Rapids, MI 49503, United States","X8CM+8W Grand Rapids, Michigan, USA",https://findadoctor.spectrumhealth.org/physician/profile/3284?utm_source=GoogleBusiness&utm_content=Homepage,+1 616-391-9945,,https://lh3.googleusercontent.com/p/AF1QipOa-bur8B6nahAibH4hiswXjq9OGAcgEWKSdUdK=w408-h612-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Holland+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-17T23:48:43.475Z,,,
https://www.google.com/maps/place/Holland+Home+Raybrook+Campus/data=!4m7!3m6!1s0x88184d44fd3df2f3:0xb7957b6d87308f8c!8m2!3d42.923057!4d-85.5894822!16s%2Fg%2F1tglnht_!19sChIJ8_I9_URNGIgRjI8wh217lbc,Holland Home Raybrook Campus,4.0,9,Retirement home,"2121 Raybrook St SE, Grand Rapids, MI 49546, United States","WCF6+66 Grand Rapids, Michigan, USA",https://hollandhome.org/,+1 616-235-5000,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNgzrDlnxXk8cHhxBOOwLHIHMDoqPUwS2K0DAMb=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Holland+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-17T23:48:48.408Z,,,
https://www.google.com/maps/place/Hospice+of+Holland+Home-Faith/data=!4m7!3m6!1s0x8819b5cf00367723:0xd9a2e28df5483594!8m2!3d42.813788!4d-85.671601!16s%2Fg%2F1hbpws644!19sChIJI3c2AM-1GYgRlDVI9Y3iotk,Hospice of Holland Home-Faith,,,Hospice,"8214 Pfeiffer Farms Dr SW, Byron Township, MI 48418, United States","R87H+G9 Cutlerville, Michigan, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3xIusDrrWD2lEIGTZ2AWxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.4216&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Holland+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-17T23:48:51.290Z,,,
https://www.google.com/maps/place/Trinity+Health+At+Home+-+Muskegon/data=!4m7!3m6!1s0x88197d7a80617a4b:0xb77305a81b7db515!8m2!3d43.2216338!4d-86.2411456!16s%2Fg%2F1tq6f2rk!19sChIJS3phgHp9GYgRFbV9G6gFc7c,Trinity Health At Home - Muskegon,4.2,21,Home health care service,"1675 Leahy St Suite 107A, Muskegon, MI 49442, United States","6QC5+MG Muskegon, Michigan, USA",https://www.trinityhealthathome.org/michigan,+1 231-672-4663,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPevA0bX8IX0ejKIIXxTDyN9QzZeObZevxBXYC7=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Muskegon+Grand+Rapids+MI/@43.2341813,-86.2483921,14z",2025-09-17T23:49:04.898Z,,,
https://www.google.com/maps/place/Interim+HealthCare+of+Norton+Shores/data=!4m7!3m6!1s0x88197e5ab66ba731:0xd848c5ccd99d11f6!8m2!3d43.1621695!4d-86.2255146!16s%2Fg%2F1263xf49p!19sChIJMadrtlp-GYgR9hGd2czFSNg,Interim HealthCare of Norton Shores,4.6,63,Home health care service,"800 E Ellis Rd Suite 172, Norton Shores, MI 49441, United States","5Q6F+VQ Norton Shores, Michigan, USA",https://www.interimhealthcare.com/location/norton-shores-mi,+1 231-629-4219,"Open 24 hours

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMF-6aL0RpvcsEDUoJZmYw14OJ95U69peSCNNWp=w408-h612-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Muskegon+Grand+Rapids+MI/@43.2341813,-86.2483921,14z",2025-09-17T23:49:10.121Z,,,
https://www.google.com/maps/place/Lake+Woods+Nursing+and+Rehabilitation+Center/data=!4m7!3m6!1s0x88197c5335eb3f5d:0x1641198a234c95c3!8m2!3d43.2223586!4d-86.2152644!16s%2Fg%2F1262bc8mf!19sChIJXT_rNVN8GYgRw5VMI4oZQRY,Lake Woods Nursing and Rehabilitation Center,3.5,44,Rehabilitation center,"1684 Vulcan St, Muskegon, MI 49442, United States","6QCM+WV Muskegon, Michigan, USA",https://peplinskigroup.com/locations/lake-woods/,+1 231-777-2511,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqLyKaDFtOw75AaQQMRMseQqB8PjB77YACiHkWoH4plrnUr2gSq9R_ATYpOW0TVcHl9TEQXNYYqHHRo-lLHW86M_GOKX4uVPEGcOuW9Afd2sIey0z8t1TkRvSeghL0t_kXzT4HR=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Muskegon+Grand+Rapids+MI/@43.2341813,-86.2483921,14z",2025-09-17T23:49:15.176Z,,,
https://www.google.com/maps/place/Hospice+of+Michigan/data=!4m7!3m6!1s0x88197fae82bbd293:0xc24ebce417fcc138!8m2!3d43.1463686!4d-86.2038786!16s%2Fg%2F11py9t8ypx!19sChIJk9K7gq5_GYgROMH8F-S8TsI,Hospice of Michigan,5.0,4,Hospice,"1675 E Mt Garfield Rd #175, Muskegon, MI 49444, United States","4QWW+GC Muskegon, Michigan, USA",http://www.hom.org/,+1 888-247-5701,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ir5us9ksEO5a66BMh-A-uQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.971&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Muskegon+Grand+Rapids+MI/@43.2341813,-86.2483921,14z",2025-09-17T23:49:20.001Z,,,
https://www.google.com/maps/place/Trinity+Health+Muskegon+Hospital/data=!4m7!3m6!1s0x88197cee39691ed9:0x4df9a07ea5092e52!8m2!3d43.2071935!4d-86.2077658!16s%2Fg%2F1yl45v__0!19sChIJ2R5pOe58GYgRUi4JpX6g-U0,Trinity Health Muskegon Hospital,2.4,486,Hospital,"1500 E Sherman Blvd, Muskegon, MI 49444, United States","6Q4R+VV Muskegon, Michigan, USA",https://www.trinityhealthmichigan.org/location/trinity-health-muskegon-hospital,+1 231-672-2000,"Open 24 hours

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNmTwRiMrEGtk5VwWSsw5Je7W04hK5beHlmZGE_=w480-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Muskegon+Grand+Rapids+MI/@43.2341813,-86.2483921,14z",2025-09-17T23:49:25.027Z,,,
"https://www.google.com/maps/place/Harbor+Hospice/@45.0008644,-86.2705984,6z/data=!3m1!4b1!4m6!3m5!1s0x3b16671bfb3dfc7:0x57a9cb40540961e4!8m2!3d45.0008644!4d-86.2705984!16s%2Fg%2F11lyrmbstc",Harbor Hospice,,,Hospice,,,https://www.harborhospicemi.org/,+1 231-728-3442,Closed ⋅ Opens 8 am Thu,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Muskegon+Grand+Rapids+MI/@43.2341813,-86.2483921,14z",2025-09-17T23:49:31.754Z,,,
https://www.google.com/maps/place/AdvisaCare+Home+Care/data=!4m7!3m6!1s0x881963fa1e7deac7:0x774d01a58ff8411!8m2!3d43.2868889!4d-86.2188792!16s%2Fg%2F11gxd2dm5m!19sChIJx-p9HvpjGYgREYT_WBrQdAc,AdvisaCare Home Care,3.8,18,Home health care service,"1906 Holton Rd, Muskegon, MI 49445, United States","7QPJ+QC Muskegon, Michigan, USA",https://advisacare.com/,+1 231-719-0101,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipM9Hi8_k7IL12vavJ9sV5Jznw-HXeDRzeXlR25b=w408-h339-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Muskegon+Grand+Rapids+MI/@43.2341813,-86.2483921,14z",2025-09-17T23:49:36.884Z,,,
https://www.google.com/maps/place/The+Leila+and+Cyrus+Poppen+Hospice+Residence+-+Harbor+Hospice/data=!4m7!3m6!1s0x88197f21bd28f6e3:0xbd6672638f239607!8m2!3d43.1459501!4d-86.1943708!16s%2Fg%2F11c1nc7qwz!19sChIJ4_YovSF_GYgRB5Yjj2NyZr0,The Leila and Cyrus Poppen Hospice Residence - Harbor Hospice,4.6,18,Hospice,"2065 E Mt Garfield Rd, Muskegon, MI 49444, United States","4RW4+97 Muskegon, Michigan, USA",https://harborhospicemi.org/hospice-care/poppen-hospice-residence/,+1 231-728-3442,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOhTROSKFRYZ3JQNIqY1S2Ia3m5tHEfgTlX4sHr=w408-h258-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Muskegon+Grand+Rapids+MI/@43.2341813,-86.2483921,14z",2025-09-17T23:49:42.000Z,,,
https://www.google.com/maps/place/Transitions+Care/data=!4m7!3m6!1s0x88179d73ff1e3cdf:0xf598376438ccae5!8m2!3d42.2752949!4d-85.5905773!16s%2Fg%2F11sdnxhqjg!19sChIJ3zwe_3OdF4gR5cqMQ3aDWQ8,Transitions Care,5.0,4,Hospice,"555 W Crosstown Pkwy Suite 100, Kalamazoo, MI 49008, United States","7CG5+4Q Kalamazoo, Michigan, USA",https://transitionscare.com/,+1 877-726-6494,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM57oUgkaXKfLga2ey0D_xZuAocaxvlAv5srRFZ=w408-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-09-17T23:49:56.403Z,,,
https://www.google.com/maps/place/Kairos+Dwelling/data=!4m7!3m6!1s0x881783368f0f8e71:0xdf57747b7777e9c6!8m2!3d42.3137695!4d-85.5430103!16s%2Fg%2F1tm1r1zd!19sChIJcY4PjzaDF4gRxul3d3t0V98,Kairos Dwelling,4.7,15,Hospice,"2945 Gull Rd, Kalamazoo, MI 49048, United States","8F74+GQ Kalamazoo, Michigan, USA",http://www.kairosdwelling.com/,+1 269-381-3688,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rZAKmPvhpwN24PcFJ_dK1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=312.06128&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-09-17T23:50:01.535Z,,,
"https://www.google.com/maps/place/Elara+Caring/@42.2582206,-85.6442096,17z/data=!3m1!4b1!4m6!3m5!1s0x881776db4b417e65:0x80a01a914fdbb5d!8m2!3d42.2582206!4d-85.6442096!16s%2Fg%2F1tdm8ycd",Elara Caring,4.6,55,Home health care service,"4664 Campus Dr Suite 101A-B, Kalamazoo, MI 49008, United States","7954+78 Kalamazoo, Michigan, USA",https://elara.com/locations/kalamazoo-mi/,+1 269-372-8555,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-09-17T23:50:08.430Z,,,
https://www.google.com/maps/place/Ascension+Borgess+Palliative+Care+Inpatient+Consultation+Service/data=!4m7!3m6!1s0x8817839cc5a713a9:0x87d99bc93f6b067f!8m2!3d42.3084515!4d-85.5605868!16s%2Fg%2F11tr_cw565!19sChIJqROnxZyDF4gRfwZrP8mb2Yc,Ascension Borgess Palliative Care Inpatient Consultation Service,,,Hospice,"1521 Gull Rd, Kalamazoo, MI 49048, United States","8C5Q+9Q Kalamazoo, Michigan, USA",https://www.beaconhealthsystem.org/?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 269-226-7000,"Closed ⋅ Opens 8 am Thu

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMbgFLw_QmfrTRZNKjJyVxESDsi8MwJjRM2DGqf=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-09-17T23:50:13.252Z,,,
https://www.google.com/maps/place/Centrica+Care+Navigators/data=!4m7!3m6!1s0x88179d40c1296c19:0x147bfbcf2b264254!8m2!3d42.2572989!4d-85.6893054!16s%2Fg%2F1vc6d_wp!19sChIJGWwpwUCdF4gRVEImK8_7exQ,Centrica Care Navigators,3.6,28,Home health care service,"7100 Stadium Dr, Kalamazoo, MI 49009, United States","7846+W7 Kalamazoo, Michigan, USA",https://centricacare.org/,+1 269-345-0273,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPOViyO3xtCWgZDM0LuKNFp_ZB8XILj2BD5CXqY=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-09-17T23:50:18.311Z,,,
