placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Hyundai+Service/data=!4m7!3m6!1s0x54bfff47897907d9:0xec7277816918f5d!8m2!3d44.9263035!4d-123.0209246!16s%2Fg%2F11hbn15c_7!19sChIJ2Qd5iUf_v1QRXY-RFngnxw4,Hyundai Service,4.5,51,Auto repair shop,,"2020 Mission St SE, Salem, OR 97302, United States","WXGH+GJ Salem, Oregon, USA",https://www.withnellhyundai.net/,,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqn7lD2-PYGRkOBwi1hB31qBK1glF45Qnv8GQq06V7C8m4Wej92xnsZCNWO10k2th5ooSHziDuxZ2wV1AOZwanUMPAQ-B081bgOpSW3qHl11w-Rjrj2NILd9jzEvUNmuPYc8fKFeA=w408-h272-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:34:33.440Z,,,
https://www.google.com/maps/place/Ledoux%27s+Auto+Repair+%26+Service+-+Commercial+Street/data=!4m7!3m6!1s0x54bfff485bc7934f:0x483c11b5789784d9!8m2!3d44.8995077!4d-123.0384326!16s%2Fg%2F1tdwptt_!19sChIJT5PHW0j_v1QR2YSXeLURPEg,Ledoux's Auto Repair & Service - Commercial Street,4.2,206,Auto repair shop,,"3924 Commercial St SE, Salem, OR 97302, United States","VXX6+RJ Salem, Oregon, USA",http://www.ledouxauto.com/,+1 503-399-9496,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-7AwSdLnpUHpKFGSNtZghfWyLpT41uJLOY7WYhZtnrgrRwy94c03zv0RJs8XIUwkxiw9lmgKVZDJtwolvMC0qHjPckhoezdwQPVfgkM8CsreMrSGf8XoX2wdyXTaeWrdandP9=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:34:38.269Z,,,
https://www.google.com/maps/place/Mac%27s+Automotive+%26+Radiator+Repair/data=!4m7!3m6!1s0x54bffed69afe8a5f:0x272afbfc6c54f2d8!8m2!3d44.9315592!4d-122.9852081!16s%2Fg%2F1txc6rwl!19sChIJX4r-mtb-v1QR2PJUbPz7Kic,Mac's Automotive & Radiator Repair,4.8,183,Auto repair shop,,"3785 Amber St NE, Salem, OR 97301, United States","W2J7+JW Salem, Oregon, USA",https://macsradiator.com/locations/salem/,+1 503-364-7129,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer5LfkFA-ZOm38BTQNueF9vYOqf1LfeZvss32sDqgtPDKUKb1Trg0fDbtI5rih0BoB1r7US-I6u1VpQn1RH8rDzBvbHbuWjIjMjtOj4JpPjk2nreZ5dfED5cAEWD2P0xfeWmpU=w493-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:34:43.340Z,,,
https://www.google.com/maps/place/Gonzalez+Auto+Repair/data=!4m7!3m6!1s0x54bfff5200253781:0x74983be46b25a0d5!8m2!3d44.9174478!4d-123.0274023!16s%2Fg%2F1tds6f8w!19sChIJgTclAFL_v1QR1aAla-Q7mHQ,Gonzalez Auto Repair,3.6,12,Auto repair shop,,"2488 Pringle Rd SE, Salem, OR 97302, United States","WX8F+X2 Salem, Oregon, USA",,+1 971-701-8325,"Opens soon · 9 am

Updated by this business 8 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=55UMELybPj2YGGX2jgdgaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.57592&pitch=0&thumbfov=100,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:34:48.040Z,,,
https://www.google.com/maps/place/Second+Chance+Automotive/data=!4m7!3m6!1s0x54bfff1c0e5c42a1:0x1a64b2f6c0d5c531!8m2!3d44.9584592!4d-123.0164344!16s%2Fg%2F11y1jm3wb1!19sChIJoUJcDhz_v1QRMcXVwPayZBo,Second Chance Automotive,5.0,2,Auto restoration service,,"1330 Hall St NE, Salem, OR 97301, United States","XX5M+9C Salem, Oregon, USA",,+1 503-765-6213,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepq9LRSX-v3TaSoBzZ7kWNutMb1MdEdtdjM8nGsPkPId9--d7POBiV8N1pNVhsqjwY0dFplTvRZLygoOuym1_hdrb7xex5TsmxxNfPEOvhIbFP13os_08fqzPrxKvyVFAu8JL3h4aHr4ng2=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:34:52.730Z,,,
https://www.google.com/maps/place/Les+Schwab+Tire+Center/data=!4m7!3m6!1s0x54c0076df20e67a7:0x18b1119de1898f84!8m2!3d44.8815516!4d-123.0275085!16s%2Fg%2F1td7ytjt!19sChIJp2cO8m0HwFQRhI-J4Z0RsRg,Les Schwab Tire Center,4.4,720,Tire shop,· In-store shopping · In-store pick-up,"1405 Barnes Ave SE, Salem, OR 97306, United States","VXJC+JX Salem, Oregon, USA",https://www.lesschwab.com/stores/or/salem/1405-barnes-ave-se?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,+1 503-585-7545,"Open · Closes 6 pm

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweom_1o4rxdLayrwdUHnq7hHc8F3h8jdzy_zs5tEK4vgfcUIPic_TbZD5rMtunRfrjpg7uAQy6wPEnn6MeqT_2Ak3ds9kvSMSHTd-bBp7VdEgNzVphAEQBTJbNP-AKrqUXZYO1y_wg=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:34:57.566Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Main+Auto+Body,+Inc/data=!4m7!3m6!1s0x54bfff51ce9600e3:0x5f3e22e36d40bb99!8m2!3d44.9185545!4d-123.0301454!16s%2Fg%2F1vyxj3_9!19sChIJ4wCWzlH_v1QRmbtAbeMiPl8","Main Auto Body, Inc",3.8,69,Auto body shop,,"1230 Hoyt St SE, Salem, OR 97302, United States","WX99+CW Salem, Oregon, USA",,+1 503-362-9375,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerIepHk8t15zcHlhhYJOhvCiKMHFH8ethrthxZx5voNe_yAosVz9-KBFtwKsJY29HZkgTCVUZ01I6tmOUq7QUi5AJKNFaBl1UZaD3ToTffp0J3vF_jhvzHmP3ZM21j3S89Iu2s=w426-h240-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:35:02.429Z,,,
https://www.google.com/maps/place/GRIM+WORX+PERFORMANCE+FABRICATION/data=!4m7!3m6!1s0x54bfff5f8751627f:0xf34a45db9dce049!8m2!3d44.9490379!4d-123.0547418!16s%2Fg%2F11smbnqy7j!19sChIJf2JRh1__v1QRSeDcuV2kNA8,GRIM WORX PERFORMANCE FABRICATION,4.5,46,Auto repair shop,,"795 9th St NW, Salem, OR 97304, United States","WWXW+J4 Salem, Oregon, USA",https://grimworx.com/,+1 541-705-5850,Opens soon · 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqhIaYvKatT8pssFIOPb6qL_lIt79s4yLkSN62Mn3N4cPQbRBa-5_O2bBHuJSzhBarOEVThAqDw3uKHd4TnaAIMlcS-ZkhnIwgFlTA_T2F9EUksVUmrIoFvEIWJVP6PiaRxqcT-=w408-h510-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:35:07.403Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/TRS+24HR+Towing/data=!4m7!3m6!1s0x54bfff37da64e75d:0x794e5ec0da8ab669!8m2!3d44.9241087!4d-123.0176285!16s%2Fg%2F11cr_5ggwd!19sChIJXedk2jf_v1QRabaK2sBeTnk,TRS 24HR Towing,3.4,119,Towing service,,"1210 22nd St SE, Salem, OR 97302, United States","WXFJ+JW Salem, Oregon, USA",,+1 503-269-6619,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerTscF4OZr6X0isqltSvz9UYWEbsdch3RxySDyDH9QjUnu683mI4buPe4R4qHR-3Y6NvK8z4SKVePcTsn28bQ2HKkjPZnBCUuwiC9zADWjeik78t_tP65Sr6-cn12XXH898AHVIUA=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:35:12.287Z,,,
https://www.google.com/maps/place/Honda+of+Salem+Service+Center/data=!4m7!3m6!1s0x54bfffabb60397d9:0x63352258286d4787!8m2!3d44.9721999!4d-123.0196732!16s%2Fg%2F11gsbjdb4g!19sChIJ2ZcDtqv_v1QRh0dtKFgiNWM,Honda of Salem Service Center,4.8,559,Auto repair shop,,"1101 Van Ness Ave NE suite #100, Salem, OR 97301, United States","XXCJ+V4 Salem, Oregon, USA",https://www.hondaofsalem.com/service/index.htm?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_content=service,+1 971-239-1125,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqD5imFvPH0ChQwCU1uvUUBc6YXi7jbsWDqQ_U8wRkq77_xXgaDgiNTIrKJ4yjgcORZRSuoiK7GZ8Svxl7pbswCjopBXOxCc1CuY7ABOlwhZ0nt2geiy-h3Af-Td0J9Fv2jqT9RJuPUS9s=w408-h246-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:35:17.149Z,,,
https://www.google.com/maps/place/Reid%27s+Tire+%26+Automotive/data=!4m7!3m6!1s0x549557978fc610d3:0xc1d9f70809a4c2a2!8m2!3d45.0481497!4d-122.9594641!16s%2Fg%2F1tdj3xzz!19sChIJ0xDGj5dXlVQRosKkCQj32cE,Reid's Tire & Automotive,4.9,115,Auto repair shop,,"4790 Brooklake Rd NE, Salem, OR 97305, United States","22XR+76 Salem, Oregon, USA",https://reidstireandauto.com/,+1 503-390-6351,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepbNpX8y3cElblJV8JwgSR5FZDZphirvpOnCFJgdioeKkkNTw7sSTJycoABMnhN1uyuMmOMKik_ri3Sh6Jf8VVTnc8VAaLrEtS7xCASjK_Cfyw-uhSjauFdJ-onIcaI_SxepzsX_g=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:35:22.034Z,Identifies as Latino-owned,,
https://www.google.com/maps/place/The+Bike+Peddler/data=!4m7!3m6!1s0x54bfff0d2d70e243:0x6be452a1af2a9c98!8m2!3d44.941131!4d-123.039815!16s%2Fg%2F1tfby5jr!19sChIJQ-JwLQ3_v1QRmJwqr6FS5Gs,The Bike Peddler,4.9,189,Bicycle store,· In-store shopping · In-store pick-up,"174 Commercial St NE, Salem, OR 97301, United States","WXR6+F3 Salem, Oregon, USA",http://www.bikepeddler.com/,+1 503-399-7741,Closed · Opens 10 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoqwnGppvsUbAbRgI0u2L1JidFeTGmhQXU9pRoR36WG6lcDEzsHqRFoKgBKbb74pcGxcCwcgEFCLhJPQzWilQtDWeXXNSK0aFrCjHhBHwEWRaEc4V9BiqkEQtIVzQNE_rxycXafaQ=w408-h309-k-no,true,Closed,10 am–5:30 pm,10 am–5:30 pm,10 am–5:30 pm,10 am–5:30 pm,10 am–5:30 pm,10 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:35:26.822Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Skyline+Ford+Collision/data=!4m7!3m6!1s0x54bfff4bc054013f:0xe12fd3a4aefdc1d3!8m2!3d44.9171833!4d-123.0441064!16s%2Fg%2F11h4l0nbss!19sChIJPwFUwEv_v1QR08H9rqTTL-E,Skyline Ford Collision,4.1,13,Auto repair shop,,"2510 Commercial St SE, Salem, OR 97302, United States","WX84+V9 Salem, Oregon, USA",https://www.skylineforddirect.com/?utm_source=gmbcol&utm_medium=social&mcmid=gmbcol,+1 503-581-2411,"Open · Closes 6 pm

Updated by this business 10 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xYBSOrEJGfzOtUCTAW4I2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=134.05382&pitch=0&thumbfov=100,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:35:31.891Z,,,
https://www.google.com/maps/place/Northwest+Mobility/data=!4m7!3m6!1s0x54bfff164e7263a3:0x8995d64fd30e728e!8m2!3d44.9269202!4d-122.9920318!16s%2Fg%2F11shybrn0z!19sChIJo2NyThb_v1QRjnIO00_WlYk,Northwest Mobility,4.8,61,Mobility equipment supplier,,"200 Hawthorne Ave SE suite F650, Salem, OR 97301, United States","W2G5+Q5 Salem, Oregon, USA",http://northwestmobility.com/,+1 503-385-8693,"Open · Closes 5 pm

Confirmed by phone call 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepVyZoApLFLwm_hIAwJs1j9K5xB4CY16ZpGnzEhDIVSqvg6pP-Vj9tW8vPNCKJzR4gNG8QPVCwgHl3nJNKoLQ3Jflc8OXQivt0mO70zY-hQHG0dWHW4FcYuYEOwpDupcgaULaHgdA=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:35:36.711Z,,,
https://www.google.com/maps/place/AE+Towing/data=!4m7!3m6!1s0x54bfffaadb9fff39:0x5228be7ad13f0f77!8m2!3d44.9624!4d-123.0116884!16s%2Fg%2F11mk3ccc4f!19sChIJOf-f26r_v1QRdw8_0Xq-KFI,AE Towing,4.8,1458,Towing service,,"1705 Silverton Rd NE A, Salem, OR 97301, United States","XX6Q+X8 Salem, Oregon, USA",https://www.aetowingeugene.com/?utm_source=omg-gbp&utm_medium=webclick,+1 971-273-2130,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoiKa_Yzglc7IcGHGr1iH4W31wrBx1TGY3o3igLaJB8cgAiJkafYAB5MG62h-c2KWg0GCUW456MqKun8x9_vZR4Z_U2rjrhdexumq0QhOnLi6_0Admkv2bdfbcSr68-OPNsOLE4QovBxeg=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:35:41.507Z,,,
https://www.google.com/maps/place/Battery+X-Change/data=!4m7!3m6!1s0x54bfff19c4da5e15:0x6f5b31f4b1dd8ce5!8m2!3d44.939187!4d-123.0184951!16s%2Fg%2F12hn3w7s3!19sChIJFV7axBn_v1QR5YzdsfQxW28,Battery X-Change,4.3,198,Car battery store,,"1676 Center St NE, Salem, OR 97301, United States","WXQJ+MJ Salem, Oregon, USA",https://www.batteryxchange.com/,+1 503-371-8211,Opens soon · 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepFSwwClzEOljXr-wACKn7ozMr4hr57IEpNejR8oIJJXW5KMZMluLlYNgoo7F-Mar4O1SUMlr0HhqFhUP8KlLEDQb9GPPe4BBvEWImOC-hKahsjCqbmFmoQikHxqwZad_XCJOJJLhzU0bw1=w408-h305-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:35:46.831Z,,,
https://www.google.com/maps/place/Jiffy+Lube+Oil+Change+and+Multicare/data=!4m7!3m6!1s0x54bffe88e569b055:0xbe421e3aa67f0b9a!8m2!3d44.964633!4d-122.9838729!16s%2Fg%2F1tsyjy0z!19sChIJVbBp5Yj-v1QRmgt_pjoeQr4,Jiffy Lube Oil Change and Multicare,4.1,718,Oil change service,,"3035 Lancaster Dr NE, Salem, OR 97305, United States","X278+VF Salem, Oregon, USA",https://www.jiffylube.com/locations/or/salem/1350,+1 503-363-0227,"Open · Closes 7 pm

Confirmed by phone call 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweph1CR6YpkBPeIONIuBnCQ-OR2oRtLgdMheNoCZirqY7bAkrBYAXutQmCocSSnCJin9RNNVwg9uhY8qfKLqOLrhHCRfjB5CspDyqZq9IG7acqM_yrvgMFQpmtCFPgVmKmgO0nyS=w408-h271-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:35:51.907Z,,,
https://www.google.com/maps/place/S.C.A.+Detailing/data=!4m7!3m6!1s0x54bfff55415b0c31:0xc21db93e2d68213f!8m2!3d44.9585458!4d-123.0163836!16s%2Fg%2F11ddxjx26y!19sChIJMQxbQVX_v1QRPyFoLT65HcI,S.C.A. Detailing,4.8,102,Car detailing service,,"1330 Hall St NE, Salem, OR 97301, United States","XX5M+CC Salem, Oregon, USA",https://www.scadetailing.com/,+1 503-765-6213,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweozzB0U9qhtROB65XOCHjnDZSN5KJTmFmfHFmHTcxxvS9ZG9OagBa5BtRBFbIGsiCY0ie-kj1BfysDJOhke7rSBvXwMJFh_kAL4aGTNPJ5N076QK1SZjc65S9INY4JD_epO_8NKzXt9uz0F=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:35:57.042Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Quicklane+Tire+%26+Auto+Center/data=!4m7!3m6!1s0x54bffe3902e7106d:0x6f82d3365ad3c21d!8m2!3d44.9775966!4d-123.0276557!16s%2Fg%2F1tj4yfhp!19sChIJbRDnAjn-v1QRHcLTWjbTgm8,Quicklane Tire & Auto Center,4.5,34,Oil change service,,"3555 River Rd N, Salem, OR 97303, United States","XXHC+2W Salem, Oregon, USA",https://www.quicklane.com/oil-change-tire-auto-repair-store/or/keizer/97303/quick-lane-at-skyline-ford/QL091.html,+1 503-304-7555,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerpe1MFUM_WoMhVl2r5IH7S9I-6By6F4aA42tL7cjLf-WV1ZF7oTROm_r3_cIzyzR14K8xc76jg8V6sMndzYl03ZEUYF3hslJWUzGUBWtY1F2YvcjFJRmgYI8GKQaxeE82-Z00=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:36:02.069Z,,,
https://www.google.com/maps/place/The+Northwest+Hub/data=!4m7!3m6!1s0x54bfff05e352528b:0x7ffeed3d9dc78bb8!8m2!3d44.951237!4d-123.0309278!16s%2Fg%2F11b6_k9l7n!19sChIJi1JS4wX_v1QRuIvHnT3t_n8,The Northwest Hub,4.7,460,Bicycle repair shop,,"1230 Broadway St NE, Salem, OR 97301, United States","XX29+FJ Salem, Oregon, USA",http://www.thenorthwesthub.org/,+1 503-584-1052,Closed · Opens 10 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7AX7_3PVXCOwKPQey59mxleDjHHBzR4nPPdP-OIXfOZSVsrA0Do33_uSI170pks9fzeziFg8zWtJ0RWO9yLtbZZveuoqTSbzdTAJkwE_UtHbsVWhUcL80Y3ux00vhpp8tyeo=w408-h272-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:36:07.082Z,,,
https://www.google.com/maps/place/Capitol+Subaru+Service+Department/data=!4m7!3m6!1s0x54bffe467c357bc5:0x2460a7b7cf833925!8m2!3d44.9687405!4d-123.021584!16s%2Fg%2F11gbkvgwtd!19sChIJxXs1fEb-v1QRJTmDz7enYCQ,Capitol Subaru Service Department,4.5,142,Auto repair shop,,"920 Auto Group Ave NE, Salem, OR 97301, United States","XX9H+F9 Salem, Oregon, USA",https://www.capitolsubaru.com/service/appointment.htm,+1 503-587-5500,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepjL8VHhPWGwYe2slCai9UFevZrauYjKCSnmMe0LzEtQHL8Q6v8Ymm4pusiPFh3cYgyJ2DND2uQD_2xSOSJVULaSQtfWxYx5DC_ZI5b1ut7U7LvmkeCc_2cwmzH6mcBCVIAiBGFLg=w408-h244-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:36:12.313Z,,,
https://www.google.com/maps/place/B.C.+Towing+Inc/data=!4m7!3m6!1s0x54bffe59515f11e5:0x26986a44d9b99771!8m2!3d44.9113427!4d-122.9951951!16s%2Fg%2F1tf70nmq!19sChIJ5RFfUVn-v1QRcZe52URqmCY,B.C. Towing Inc,4.8,4950,Towing service,,"2140 Turner Rd SE, Salem, OR 97302, United States","W263+GW Salem, Oregon, USA",https://bctowing.com/?utm_source=omg-gbp&utm_medium=webclick,+1 503-375-0035,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq9xB0GpfO8NGeRaxJuDkDA6X3Mmh1MyePtGDjQ__Zc-vb1iqa7fUxr8fQ6bDac3phXUeqNb1VtJXUAmpvWo7W1IDkjkAcyrRmvcbQqn8TvrzjAIN9sILicRv-G-IWcUzbeBRMxAHTzQRng=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:36:17.554Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Scott%27s+Cycle/data=!4m7!3m6!1s0x54bfff72960ce575:0x5b5d54f18e472576!8m2!3d44.9400018!4d-123.040874!16s%2Fg%2F1tkc6dn5!19sChIJdeUMlnL_v1QRdiVHjvFUXVs,Scott's Cycle,4.8,320,Bicycle repair shop,,"147 Commercial St SE, Salem, OR 97301, United States","WXR5+2M Salem, Oregon, USA",http://www.scottscycle.com/,+1 503-363-4516,Closed · Opens 10 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoHt1_gZqjQ6TwXDY1kN-isM9dRRlxFBzJaUYASm3ZRclpuP2SpcoTtoLONvXvnE9e4EByGYbWHovSs0VfJPLL8PmXJX0d2lmhHOMvi745AMEV_kBVVUz5apBsmdvcPIW7NIMoTjFyhPoNZ=w408-h544-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:36:22.868Z,,,
https://www.google.com/maps/place/Jackson%E2%80%99s+Body+Shop+Inc./data=!4m7!3m6!1s0x54bffe63cfa518b9:0x97b1d45e982ea2df!8m2!3d44.9679712!4d-122.9930424!16s%2Fg%2F1tgd67jq!19sChIJuRilz2P-v1QR36IumF7UsZc,Jackson’s Body Shop Inc.,4.6,94,Auto body shop,,"3353 Silverton Rd NE, Salem, OR 97301, United States","X294+5Q Salem, Oregon, USA",http://jacksonsautobody.com/,+1 503-363-1990,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepOJJK-8U0TQnvBtqJo2ZwoSwnMx8EQ3ccmBDAbzFuLIouGAS3Wq-EtXVKbPKiVSS90j5LjKbuRmvBoDTcAPCAqSlfWGBHGcLd_lxBALvLdoYMLXvVyHB2Ri7RrgdedYOoRDDnxQg=w408-h271-k-no,false,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-03-23T15:36:27.686Z,,,
