placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,error
https://www.google.com/maps/place/Brookdale+University+Park/data=!4m7!3m6!1s0x8889191647750de9:0xec2ef8ffb616796c!8m2!3d33.4568613!4d-86.7992896!16s%2Fg%2F1td7tz06!19sChIJ6Q11RxYZiYgRbHkWtv_4Luw,Brookdale University Park,3.5,45,Assisted living facility,"400 University Park Dr, Birmingham, AL 35209, United States","F642+P7 Birmingham, Alabama, USA",https://www.brookdale.com/en/communities/brookdale-university-park-birmingham.html?cid=yext,+1 205-870-0786,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMcHh8KTSNdJqTXz-TFcgJFDaat1l2QiHuNX6LM=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Homewood+Birmingham+AL/@33.4717732,-86.8008228,14z",2025-09-17T23:28:43.143Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/CenterWell+Home+Health/data=!4m7!3m6!1s0x88890e17d5409ef9:0xdd7fd3aa57b6e864!8m2!3d33.4879998!4d-86.7900122!16s%2Fg%2F1tgwng7v!19sChIJ-Z5A1RcOiYgRZOi2V6rTf90,CenterWell Home Health,4.5,53,Home health care service,"2100 Southbridge Pkwy Ste 480, Birmingham, AL 35209, United States","F6Q5+5X Birmingham, Alabama, USA",https://www.centerwellhomehealth.com/about-us/find-care-near-you/centerwell-home-health-homewood/?utm_source=Organic&utm_medium=GBP,+1 205-836-0777,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPLGL9c5RYjezsBqJZl34c08qXwJr6mpCd9lU5J=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Homewood+Birmingham+AL/@33.4717732,-86.8008228,14z",2025-09-17T23:28:48.282Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,LGBTQ+ friendly,
https://www.google.com/maps/place/Southern+Care+Birmington/data=!4m7!3m6!1s0x88890935e1152197:0xb1ed74a325fd4b9b!8m2!3d33.6476458!4d-86.6853087!16s%2Fg%2F1260qj1g1!19sChIJlyEV4TUJiYgRm0v9JaN07bE,Southern Care Birmington,5.0,1,Hospice,"2338 Center Point Pkwy, Center Point, AL 35215, United States","J8X7+3V Center Point, Alabama, USA",,+1 205-854-7252,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oiUk54TxUL8DQ70nbp0ZKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.77197&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Mountain+Brook+Birmingham+AL/@33.5009384,-86.7522107,14z",2025-09-17T23:29:00.900Z,,,,,,,,,
https://www.google.com/maps/place/Right+at+Home/data=!4m7!3m6!1s0x8889192c731cafcf:0xbfd80bd294021052!8m2!3d33.4778458!4d-86.7712912!16s%2Fg%2F11gh_l0wbx!19sChIJz68ccywZiYgRUhAClNIL2L8,Right at Home,4.8,51,Home health care service,"9 Office Park Cir #210, Birmingham, AL 35223, United States","F6HH+4F Birmingham, Alabama, USA",https://www.rightathome.net/mountain-brook/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=1356,+1 205-874-9414,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPmxYon67lYQ7ZFpzQZEEO3ZBrRZcg_3fF62bvk=w408-h408-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Mountain+Brook+Birmingham+AL/@33.5009384,-86.7522107,14z",2025-09-17T23:29:06.108Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/SouthernCare+New+Beacon/data=!4m7!3m6!1s0x88890dea1931261d:0xe394e26db2ccf122!8m2!3d33.6514485!4d-86.6354786!16s%2Fg%2F11ghn74w7h!19sChIJHSYxGeoNiYgRIvHMsm3ilOM,SouthernCare New Beacon,4.1,9,Hospice,"5582 Apple Park Dr, Birmingham, AL 35235, United States","M927+HR Birmingham, Alabama, USA",http://southerncarenewbeacon.com/,+1 205-939-8799,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNBex0aMrsbtLAPRw8xgIQ18ZmZ95SWin-6wwtZ=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Mountain+Brook+Birmingham+AL/@33.5009384,-86.7522107,14z",2025-09-17T23:29:11.253Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Fast+Pace+Primary+Care+-+Hueytown/data=!4m7!3m6!1s0x8888e14352847e13:0x2353c558c211f4ad!8m2!3d33.454422!4d-86.967708!16s%2Fg%2F11y5f5zb0d!19sChIJE36EUkPhiIgRrfQRwljFUyM,Fast Pace Primary Care - Hueytown,5.0,13,Medical clinic,"2731 Allison-Bonnett Memorial Dr, Hueytown, AL 35023, United States","F23J+QW Hueytown, Alabama, USA",https://fastpacehealth.com/service/primary-care/?utm_source=google&utm_medium=listings&utm_campaign=pcp-hueytown,+1 205-548-4102,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOlT9Kn2trfzype66Tg_6DoRccDYpFWzhoQYE9n=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Mountain+Brook+Birmingham+AL/@33.5009384,-86.7522107,14z",2025-09-17T23:29:16.336Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,8 am–5 pm,8 am–8 pm,8 am–8 pm,,
https://www.google.com/maps/place/Amada+Senior+Care/data=!4m7!3m6!1s0x8889197a7699fed5:0xff5462f04fd5041e!8m2!3d33.4727384!4d-86.7860835!16s%2Fg%2F11gjh9gc4g!19sChIJ1f6ZdnoZiYgRHgTVT_BiVP8,Amada Senior Care,4.8,106,Home health care service,"3430 Independence Dr STE 20, Birmingham, AL 35209, United States","F6F7+3H Birmingham, Alabama, USA",https://www.amadaseniorcare.com/birmingham-senior-care/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-listing&utm_content=birmingham,+1 205-208-9466,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOqQgytndfz8D6XX4aaBJF6q1iYwS5LVWTDgimi=w408-h266-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Mountain+Brook+Birmingham+AL/@33.5009384,-86.7522107,14z",2025-09-17T23:29:21.286Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
"https://www.google.com/maps/place/ProHealth+Group,+Inc./data=!4m7!3m6!1s0x88891bf682b7c2d1:0xdba83444dc3ffb53!8m2!3d33.5174644!4d-86.7748451!16s%2Fg%2F11h31z6fc9!19sChIJ0cK3gvYbiYgRU_s_3EQ0qNs","ProHealth Group, Inc.",2.5,4,Home health care service,"717 37th Street S, Birmingham, AL 35222, United States","G68G+X3 Birmingham, Alabama, USA",http://www.prohealthgroup.com/,+1 205-820-7000,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l50ZfDjW8dwThWrKDo5yuw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.88401&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Mountain+Brook+Birmingham+AL/@33.5009384,-86.7522107,14z",2025-09-17T23:29:26.151Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/St.+Martin%27s+In+The+Pines+-+A+Diversicare+Transitional+Care+Community/data=!4m7!3m6!1s0x888910f661fbbe1b:0x44d09ccda56ec317!8m2!3d33.5272134!4d-86.7161199!16s%2Fg%2F11c1x1xy31!19sChIJG777YfYQiYgRF8Nupc2c0EQ,St. Martin's In The Pines - A Diversicare Transitional Care Community,2.4,46,Retirement community,"4941 Montevallo Rd, Birmingham, AL 35210, United States","G7GM+VH Birmingham, Alabama, USA",https://www.dvcr.com/locations/st.martin%27s,+1 205-956-1831,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN0WAQcVAOko7i1ObJagqC0YBB2hiitJh3ruUnQ=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Mountain+Brook+Birmingham+AL/@33.5009384,-86.7522107,14z",2025-09-17T23:29:31.533Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
"https://www.google.com/maps/place/Northway+Health+and+Rehabilitation,+LLC/data=!4m7!3m6!1s0x88891b7635b61035:0x7d695092bba11d59!8m2!3d33.5338932!4d-86.8103377!16s%2Fg%2F1tm69q6d!19sChIJNRC2NXYbiYgRWR2hu5JQaX0","Northway Health and Rehabilitation, LLC",4.0,35,Nursing home,"1424 25th St N, Birmingham, AL 35234, United States","G5MQ+HV Birmingham, Alabama, USA",https://northwayhealthandrehab.com/,+1 205-328-5870,,https://lh3.googleusercontent.com/p/AF1QipOJ1FBAKrEqvZ5DoG8QYzMabogi6OKQNEfL6s2H=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Mountain+Brook+Birmingham+AL/@33.5009384,-86.7522107,14z",2025-09-17T23:29:36.588Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/UAB+St.+Vincent%E2%80%99s+Birmingham/data=!4m7!3m6!1s0x88891bc9e4955557:0xd241ddc53b923028!8m2!3d33.5076648!4d-86.788416!16s%2Fm%2F03cvcby!19sChIJV1WV5MkbiYgRKDCSO8XdQdI,UAB St. Vincent’s Birmingham,4.4,2309,Hospital,"810 St Vincents Dr, Birmingham, AL 35205, United States","G656+3J Birmingham, Alabama, USA",https://uabstvincents.org/locations/uab-st-vincents-birmingham/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,+1 205-939-7000,,https://lh3.googleusercontent.com/p/AF1QipMKQFJJcvWIsvj2GUP2V8wlYmFJNnrJvCUIIWOV=w408-h326-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Mountain+Brook+Birmingham+AL/@33.5009384,-86.7522107,14z",2025-09-17T23:29:41.990Z,Closed,Closed,Closed,11 am–7 pm,11 am–7 pm,Closed,Closed,,
"https://www.google.com/maps/place/South+Health+and+Rehabilitation,+LLC/data=!4m7!3m6!1s0x88891bdd17b10c1d:0xc74e9b90193e6f68!8m2!3d33.4965596!4d-86.8001388!16s%2Fg%2F1td9wx07!19sChIJHQyxF90biYgRaG8-GZCbTsc","South Health and Rehabilitation, LLC",2.0,21,Nursing home,"1220 17th St S, Birmingham, AL 35205, United States","F5WX+JW Birmingham, Alabama, USA",https://southhealthandrehab.com/,+1 205-933-2180,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BT3l0oBChdcmQ9Pm5fhMTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.42224&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Mountain+Brook+Birmingham+AL/@33.5009384,-86.7522107,14z",2025-09-17T23:29:46.981Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Aveanna+Hospice+of+Gardendale/data=!4m7!3m6!1s0x888903baad5edf7f:0x3d59269ee8ecd4bb!8m2!3d33.6611492!4d-86.8124426!16s%2Fg%2F11j8rlrvh4!19sChIJf99erboDiYgRu9Ts6J4mWT0,Aveanna Hospice of Gardendale,4.0,4,Hospice,"1501 Decatur Hwy Suite 201, Gardendale, AL 35071, United States","M56Q+F2 Gardendale, Alabama, USA",https://www.aveanna.com/locations/432/gardendale-alabama-35071/,+1 205-272-7890,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Cn6EHVla4Ffud4ZXDh2JPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.01804&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Mountain+Brook+Birmingham+AL/@33.5009384,-86.7522107,14z",2025-09-17T23:29:52.014Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/Morningside+of+Vestavia+Hills/data=!4m7!3m6!1s0x888918c54a0ad72f:0x24b78d73c75e2478!8m2!3d33.4310835!4d-86.8106764!16s%2Fg%2F1v8l0cn4!19sChIJL9cKSsUYiYgReCRex3ONtyQ,Morningside of Vestavia Hills,4.7,56,Assisted living facility,"2435 Columbiana Rd, Birmingham, AL 35216, United States","C5JQ+CP Birmingham, Alabama, USA",https://www.fivestarseniorliving.com/communities/al/birmingham/morningside-of-vestavia-hills/?utm_source=local_google&utm_medium=organic&utm_campaign=AL_Morningside%20of%20Vestavia%20Hills_55089,+1 205-822-4773,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOOWiG0liFFv7_JcKYlmouY8htzcpLZN7ZHbH1r=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Vestavia+Hills+Birmingham+AL/@33.4487183,-86.7877668,14z",2025-09-17T23:30:07.043Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Lipford+Home+Care/data=!4m7!3m6!1s0x888918fd6c6d7b13:0x3ac6584168e8ccf8!8m2!3d33.4406262!4d-86.7902994!16s%2Fg%2F11b6_f9ndm!19sChIJE3ttbP0YiYgR-MzoaEFYxjo,Lipford Home Care,4.8,20,Home health care service,"1008 Montgomery Hwy Suite 201, Vestavia Hills, AL 35216, United States","C6R5+7V Vestavia Hills, Alabama, USA",http://lipfordhomecare.com/,+1 205-623-5700,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPxRTsCuTp1Us4Neeu2MkUhs0TzXFRrnbeauq-q=w648-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Vestavia+Hills+Birmingham+AL/@33.4487183,-86.7877668,14z",2025-09-17T23:30:12.535Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Cornerstone+Caregiving/data=!4m7!3m6!1s0x888917dd815b2f6f:0xcf51114399da7240!8m2!3d33.4187903!4d-86.7978976!16s%2Fg%2F11s3m6q6x9!19sChIJby9bgd0XiYgRQHLamUMRUc8,Cornerstone Caregiving,4.3,12,Home health care service,"400 Vestavia Pkwy Suite 240, Vestavia Hills, AL 35216, United States","C692+GR Vestavia Hills, Alabama, USA",https://cornerstonecaregiving.com/locations/birmingham-al/?utm_source=google&utm_medium=yext,+1 205-900-3838,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPXOvwsV2tFOnm-HN53bciCIFnzctUIORnc31_x=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Vestavia+Hills+Birmingham+AL/@33.4487183,-86.7877668,14z",2025-09-17T23:30:17.729Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Shenstone+Court+Care+Home/data=!4m7!3m6!1s0x4870975915c133b3:0x369363f866f16336!8m2!3d52.45383!4d-2.044127!16s%2Fg%2F11vt7ryb7t!19sChIJszPBFVmXcEgRNmPxZvhjkzY,Shenstone Court Care Home,4.8,4,Assisted living facility,"Shenstone Court Care Home, 1 Somers Rd, Halesowen B62 8EN, United Kingdom","FX34+G8 Halesowen, United Kingdom",https://www.countrycourtcare.co/our-homes/shenstone-court-care-home/?UTM_Source=Google&UTM_medium=Search%20Engine&UTM_campaign=shenstonegmb,+44 121 468 1562,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMPJLSfVNVEOilyyPdQtxHamDvywLdwZnm8nm1L=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Pelham+Birmingham+AL/@52.4879939,-1.8409342,14z",2025-09-17T23:30:30.931Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Birmingham+Hospice+-+Erdington/data=!4m7!3m6!1s0x4870a52f946d962d:0x7c4a9ac3e53a268d!8m2!3d52.5271789!4d-1.8227901!16s%2Fg%2F1tg9mkz4!19sChIJLZZtlC-lcEgRjSY65cOaSnw,Birmingham Hospice - Erdington,5.0,30,Hospice,"76 Grange Rd, Birmingham B24 0DF, United Kingdom","G5GG+VV Birmingham, United Kingdom",http://www.birminghamhospice.org.uk/,+44 121 465 2000,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr9N_vUugQ6KjAUNx3vNVcT6364DmT3cMHftmM0SfNgvblxruEBHm1BL6cP71ngJ_JLd8PnpAwjKbnWCqemoojttcjlvkJypFS7BKhl-lCjDEOFhrUSITnmn-6_1mOCEYoR2rKE=w408-h544-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Pelham+Birmingham+AL/@52.4879939,-1.8409342,14z",2025-09-17T23:30:36.745Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,
https://www.google.com/maps/place/Birmingham+Hospice+-+Selly+Park/data=!4m7!3m6!1s0x4870bc2d21b52c7d:0xba3149f50e837c6!8m2!3d52.439023!4d-1.926612!16s%2Fg%2F1vd94jp7!19sChIJfSy1IS28cEgRxjfoUJ8Uows,Birmingham Hospice - Selly Park,4.7,31,Hospice,"176 Raddlebarn Rd, Birmingham B29 7DA, United Kingdom","C3QF+J9 Birmingham, United Kingdom",http://www.birminghamhospice.org.uk/,+44 121 728 6760,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOJ36PY58uMQSNnSQptuepTr5FXUcidHni52S6T=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Pelham+Birmingham+AL/@52.4879939,-1.8409342,14z",2025-09-17T23:30:42.434Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,
https://www.google.com/maps/place/Medical+Center+Hospice/data=!4m7!3m6!1s0x888918b9b0e61afb:0xf0611cdaf4c5a503!8m2!3d33.4163328!4d-86.8101728!16s%2Fg%2F1thfg695!19sChIJ-xrmsLkYiYgRA6XF9NocYfA,Medical Center Hospice,,,Hospice,"450 Century Park S, Birmingham, AL 35226, United States","C58Q+GW Birmingham, Alabama, USA",,+1 205-822-4033,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6qRB2Z-rUFHHBZ5PAHpmyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=220.74472&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Helena+Birmingham+AL/@33.296224,-86.8436004,14z",2025-09-17T23:30:55.316Z,,,,,,,,,
https://www.google.com/maps/place/Southeast+Hospice+Network/data=!4m7!3m6!1s0x88892399cd34fa23:0x4c72291f43d67b9b!8m2!3d33.377989!4d-86.751559!16s%2Fg%2F11hy9pc5cx!19sChIJI_o0zZkjiYgRm3vWQx8pckw,Southeast Hospice Network,,,Hospice,"2522 Valleydale Rd STE 200, Hoover, AL 35244, United States","96HX+59 Hoover, Alabama, USA",http://www.southeasthospicenetwork.com/,+1 205-582-2429,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zGIThl60sRElZp6wYxanAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=292.50793&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Helena+Birmingham+AL/@33.296224,-86.8436004,14z",2025-09-17T23:31:00.686Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/ACG+Hospice/data=!4m7!3m6!1s0x888905afc88e084d:0xbf3da5d626c0ab1!8m2!3d33.6402377!4d-86.8088583!16s%2Fg%2F11fjqkk9v3!19sChIJTQiOyK8FiYgRsQpsYl3a8ws,ACG Hospice,5.0,3,Hospice,"651 Main St #159, Gardendale, AL 35071, United States","J5RR+3F Gardendale, Alabama, USA",https://acghospice.com/,+1 866-260-2296,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jKEyAYlDCgKAh8YiHTRGOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.2237&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Helena+Birmingham+AL/@33.296224,-86.8436004,14z",2025-09-17T23:31:05.809Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
"https://www.google.com/maps/place/Oak+Knoll+Health+and+Rehabilitation,+LLC/data=!4m7!3m6!1s0x88891c478f3af543:0xfd3a0596f6756235!8m2!3d33.5108612!4d-86.8503881!16s%2Fg%2F1tdcs96v!19sChIJQ_U6j0cciYgRNWJ19pYFOv0","Oak Knoll Health and Rehabilitation, LLC",3.2,18,Nursing home,"824 6th Ave W, Birmingham, AL 35204, United States","G46X+8R Birmingham, Alabama, USA",https://oakknollhealthandrehab.com/,+1 205-787-2619,,https://lh3.googleusercontent.com/p/AF1QipPSLWvA4sKSSfv_f5dKhHwSGKBz9qgiY7RLzZ2t=w408-h271-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Calera+Birmingham+AL/@33.5185892,-86.8103567,14z",2025-09-17T23:31:21.058Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
"https://www.google.com/maps/place/Civic+Center+Health+and+Rehabilitation,+LLC/data=!4m7!3m6!1s0x88891b9cd83708f5:0x69515638fba25575!8m2!3d33.528657!4d-86.8113648!16s%2Fg%2F1td6h7hy!19sChIJ9Qg32JwbiYgRdVWi-zhWUWk","Civic Center Health and Rehabilitation, LLC",1.7,18,Nursing home,"1201 22nd St N, Birmingham, AL 35234, United States","G5HQ+FF Birmingham, Alabama, USA",https://civiccenterhealthandrehab.com/,+1 205-251-5271,,https://lh3.googleusercontent.com/p/AF1QipOcYxANGMkyr92tj7B54izYSTDtO_XfymA2kTw6=w435-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Calera+Birmingham+AL/@33.5185892,-86.8103567,14z",2025-09-17T23:31:26.462Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/UAB+Hospital/data=!4m7!3m6!1s0x88891bea11f61719:0xbdf28c2a3b800354!8m2!3d33.5062006!4d-86.8039758!16zL20vMGJ0NjB0!19sChIJGRf2EeobiYgRVAOAOyqM8r0,UAB Hospital,3.3,687,University hospital,"1802 6th Ave S, Birmingham, AL 35233, United States","G54W+FC Birmingham, Alabama, USA",http://www.uabmedicine.org/locations/uab-hospital,+1 205-934-3411,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrDbBLepHOk0Uosc0PuiNufG9SMo2vynfsW_E8VP3XRgRK9EHThL-zUKpMO-TvDbxezEIpuA_YHKn0NMZB41GoVtvBx8IiPTQjpbMMwWbbv2KdEgNpYDKXHrEAid6REipvMXKk4MQ=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Calera+Birmingham+AL/@33.5185892,-86.8103567,14z",2025-09-17T23:31:31.452Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,
https://www.google.com/maps/place/Dr.+R.+Preston+Harrison/data=!4m7!3m6!1s0x88891be7f0bfffff:0x63f39a909d6e768d!8m2!3d33.49732!4d-86.8023397!16s%2Fg%2F11qgb74jsb!19sChIJ__-_8OcbiYgRjXZunZCa82M,Dr. R. Preston Harrison,,,Internist,"1521 11th Ave S, Birmingham, AL 35205, United States","F5WX+W3 Birmingham, Alabama, USA",https://providerdirectory.uabmedicine.org/provider/Preston+Harrison/573239,+1 205-996-2702,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ciYszMQZW96taPjUFpRaJw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.98233&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Calera+Birmingham+AL/@33.5185892,-86.8103567,14z",2025-09-17T23:31:34.214Z,,,,,,,,,
https://www.google.com/maps/place/Care+First+Hospice/data=!4m7!3m6!1s0x8889172b07a33801:0x1f9b6b0c2602706d!8m2!3d33.4813708!4d-86.7049137!16s%2Fg%2F1263zjxtm!19sChIJATijBysXiYgRbXACJgxrmx8,Care First Hospice,,,Home health care service,"1400 Urban Center Dr, Birmingham, AL 35242, United States","F7JW+G2 Birmingham, Alabama, USA",,+1 205-313-2800,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=usdXuJuiG3BIw5Got1i3vg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=230.97388&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Calera+Birmingham+AL/@33.5185892,-86.8103567,14z",2025-09-17T23:31:36.888Z,,,,,,,,,
https://www.google.com/maps/place/Compassionate+Crossings/data=!4m7!3m6!1s0x88891f611c700001:0x603f345e86159088!8m2!3d33.4069336!4d-86.8463299!16s%2Fg%2F11kc8mxp8b!19sChIJAQBwHGEfiYgRiJAVhl40P2A,Compassionate Crossings,5.0,21,Veterinarian,"Brookline Dr, Hoover, AL 35226, United States","C543+QF Hoover, Alabama, USA",https://compassionate-crossings.com/,+1 205-317-6747,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noTUIzTvpXtoJhwLoLUmeVENMtrRR0G30yl552WI8N_2WmUOBBVWxcQIPQJE-5RPlR_yw7Xm3s408UmQO6Viov1swrz8uV7Gc0yGdjXUKDa7m6yPLe8jjnUEFzLBBhMcTycu4EI=w408-h290-k-no,false,"https://www.google.com/maps/search/Hospice+clinics+in+Hoover+Birmingham+AL/@33.4053867,-86.8113781,14z",2025-09-17T23:31:49.223Z,,,,,,,,,
"https://www.google.com/maps/place/South+Haven+Health+and+Rehabilitation,+LLC/data=!4m7!3m6!1s0x888918a48c8106db:0xd62613d428a7f98b!8m2!3d33.4059695!4d-86.8074966!16s%2Fg%2F1v5fsp0r!19sChIJ2waBjKQYiYgRi_mnKNQTJtY","South Haven Health and Rehabilitation, LLC",3.9,33,Nursing home,"3141 Old Columbiana Rd, Hoover, AL 35226, United States","C54V+92 Hoover, Alabama, USA",http://www.southhavenhealthandrehab.com/,+1 205-822-1580,,https://lh3.googleusercontent.com/p/AF1QipPnGbGiUzcnRX173mMBO4gin6W2gkyNvTS9Ldd1=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Hoover+Birmingham+AL/@33.4053867,-86.8113781,14z",2025-09-17T23:31:54.359Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
