placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes
https://www.google.com/maps/place/Dino+A+Tartarelli+CPA/data=!4m7!3m6!1s0x89e7b12c1ca89267:0xb6a7ca0d15953052!8m2!3d41.7049841!4d-72.8424395!16s%2Fg%2F11t_qzdxcl!19sChIJZ5KoHCyx54kRUjCVFQ3Kp7Y,Dino A Tartarelli CPA,5.0,1,Certified public accountant,"321 Main St, Farmington, CT 06032, United States","P535+X2 Farmington, Connecticut, USA",,+1 860-582-0869,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ytkhz2FQzfclBKoEvR_krw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.33632&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-10-19T15:50:32.791Z,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x89e7b17d514ffebd:0xed14e609d3599926!8m2!3d41.6669588!4d-72.8053156!16s%2Fg%2F11g6nsvbcj!19sChIJvf5PUX2x54kRJplZ0wnmFO0,H&R Block,,,Tax preparation service,"38 Westerly St, New Britain, CT 06053, United States","M58V+QV New Britain, Connecticut, USA",https://www.hrblock.com/,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lQ2rnsTuuYybEoeZqlnsFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=70.77245&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-10-19T15:50:35.736Z,
"https://www.google.com/maps/place/Fulco,+DiTommaso,+McMahon+%26+Co.,+P.C.+CPA%27s/data=!4m7!3m6!1s0x89e7ad66d7c6360b:0xe40547f25eccddb7!8m2!3d41.7082894!4d-72.7366124!16s%2Fg%2F1tgdplbv!19sChIJCzbG12at54kRt93MXvJHBeQ","Fulco, DiTommaso, McMahon & Co., P.C. CPA's",3.0,2,Accountant,"365 Willard Ave, Newington, CT 06111, United States","P757+89 Newington, Connecticut, USA",http://fdmcpa.com/,+1 860-667-0105,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ghrF34LxmvvVih_ZeBDW5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=201.75987&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-10-19T15:50:40.588Z,
"https://www.google.com/maps/place/RSM+US+LLP/@41.7087231,-72.7999038,17z/data=!3m1!4b1!4m6!3m5!1s0x89e7b36127878367:0x9b01d5286b8054a7!8m2!3d41.7087231!4d-72.7999038!16s%2Fg%2F11gtz3t78p",RSM US LLP,,,Accountant,"20 Batterson Park Rd #380, Farmington, CT 06032, United States","P652+F2 Farmington, Connecticut, USA",https://www.rsmus.com/,+1 855-246-0815,Closed ⋅ Opens 8 am Mon,,,,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-10-19T15:50:47.651Z,
https://www.google.com/maps/place/Accounts+Management+Inc/data=!4m7!3m6!1s0x89e7b3901216b7c7:0x38abe1fb77813b25!8m2!3d41.6429732!4d-72.7697514!16s%2Fg%2F1th6fwgr!19sChIJx7cWEpCz54kRJTuBd_vhqzg,Accounts Management Inc,5.0,3,Tax preparation service,"211 New Britain Rd STE 209, Berlin, CT 06037, United States","J6VJ+53 Berlin, Connecticut, USA",,+1 860-827-8787,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Xan7JHNZ0-TqnKi0oUVLCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.95721&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-10-19T15:50:50.657Z,
"https://www.google.com/maps/place/Bruce+Wazorko,+Jr.,+CPA,+LLC/data=!4m7!3m6!1s0x89e7b0e9127764f5:0x72d0c59b63c453a6!8m2!3d41.6697418!4d-72.8675586!16s%2Fg%2F1vtzj748!19sChIJ9WR3Eumw54kRplPEY5vF0HI","Bruce Wazorko, Jr., CPA, LLC",5.0,1,Accountant,"55 Whiting St, Plainville, CT 06062, United States","M49J+VX Plainville, Connecticut, USA",,+1 860-793-9658,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iLOkZ_RRAsgQ_89QcfVL8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.60468&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-10-19T15:50:53.486Z,
https://www.google.com/maps/place/Bacon+%26+Gendreau+Tax+Preparation/data=!4m7!3m6!1s0x89e7acedebe15fbf:0xd9e81e58117f21d!8m2!3d41.7598855!4d-72.7441949!16s%2Fg%2F1tfx5y6s!19sChIJv1_h6-2s54kRHfIXgeWBng0,Bacon & Gendreau Tax Preparation,5.0,93,Tax preparation service,"62 LaSalle Rd #305, West Hartford, CT 06107, United States","Q754+X8 West Hartford, Connecticut, USA",http://bgtaxct.com/,+1 860-216-2195,,,,https://lh3.googleusercontent.com/p/AF1QipOJ8qRLxHLsgxKiWjbJ9lmVMP95M-crVBs00UvL=w408-h269-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-10-19T15:50:56.413Z,
https://www.google.com/maps/place/O%27Rourke+Kevin+F+CPA/data=!4m7!3m6!1s0x89e7b388a23fd9c9:0x5b0716a07b96ef06!8m2!3d41.6359436!4d-72.7691348!16s%2Fg%2F1tdh4x8m!19sChIJydk_ooiz54kRBu-We6AWB1s,O'Rourke Kevin F CPA,5.0,1,Accountant,"470 New Britain Rd, Kensington, CT 06037, United States","J6PJ+98 Kensington, Berlin, CT, USA",https://splinternetmarketing.com/local-pros/connecticut/berlin/orourke-kevin-f-cpa/,+1 860-828-8661,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qr9304jV11pxyvQsVDAfvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.2675&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-10-19T15:50:59.286Z,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x89e64d4b3194bf33:0xef7e2277be41dc9e!8m2!3d41.6844436!4d-72.7081675!16s%2Fg%2F1tvtccd3!19sChIJM7-UMUtN5okRntxBvncifu8,H&R Block,4.5,55,Tax preparation service,"2434 Berlin Tpke, Newington, CT 06111, United States","M7MR+QP Newington, Connecticut, USA",https://www.hrblock.com/tax-office-near-me/connecticut/newington/7650/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 860-666-6103,,,,https://lh3.googleusercontent.com/p/AF1QipM0DOiEoJ40pqrF_fSogHLMbTkQNYfPZs6FO7Jw=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-10-19T15:51:02.176Z,
https://www.google.com/maps/place/New+Britain+Tax+Collector/data=!4m7!3m6!1s0x89e7b3c989afd7b1:0xddca8f7d3c13c58e!8m2!3d41.667841!4d-72.782632!16s%2Fg%2F1tcw4ncw!19sChIJsdevicmz54kRjsUTPH2Pyt0,New Britain Tax Collector,3.1,10,City tax office,"27 W Main St, New Britain, CT 06051, United States","M698+4W New Britain, Connecticut, USA",http://newbritainct.gov/,+1 860-826-3317,Closed ⋅ Opens 8:15 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LoqROz3JrXRnIWVUWcFfew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.9862&pitch=0&thumbfov=100,false,Closed,8:15 am–3:45 pm,8:15 am–3:45 pm,8:15 am–3:45 pm,8:15 am–3:45 pm,8:15 am–3:45 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-10-19T15:51:07.409Z,
"https://www.google.com/maps/place/Dino+P.+Iavecchia,+CPA/data=!4m7!3m6!1s0x89e64d1da312c519:0x52f2fde99f52e785!8m2!3d41.6578383!4d-72.6781946!16s%2Fg%2F1tdg8tz9!19sChIJGcUSox1N5okRhedSn-n98lI","Dino P. Iavecchia, CPA",5.0,2,Accountant,"1092 Elm St, Rocky Hill, CT 06067, United States","M85C+4P Rocky Hill, Connecticut, USA",http://www.dpicpa.com/,+1 860-436-9815,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Cf_m3YhOuPHIUahAiL8oyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.08016&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-10-19T15:51:10.177Z,
"https://www.google.com/maps/place/Bourassa+And+Company,+LLC/data=!4m7!3m6!1s0x89e7b38ff16c1ff3:0xd689139110a398eb!8m2!3d41.641079!4d-72.769313!16s%2Fg%2F11b7h5h51s!19sChIJ8x9s8Y-z54kR65ijEJETidY","Bourassa And Company, LLC",5.0,2,Accountant,"279 New Britain Rd, Berlin, CT 06037, United States","J6RJ+C7 Berlin, Connecticut, USA",https://www.bourassallc.com/,+1 860-828-6869,Closed ⋅ Opens 8 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uZuwlKNrF4h1HjZBgKsFyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.60461&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-10-19T15:51:15.150Z,
https://www.google.com/maps/place/Sunrise+Accounting+%26+Taxation/data=!4m7!3m6!1s0x89e65326485ee08b:0x203df230472d2b23!8m2!3d41.7360807!4d-72.6869878!16s%2Fg%2F1vzn6ldn!19sChIJi-BeSCZT5okRIystRzDyPSA,Sunrise Accounting & Taxation,4.3,32,Certified public accountant,"2035 Broad St, Hartford, CT 06114, United States","P8P7+C6 Hartford, Connecticut, USA",http://www.sunrisetax.net/,+1 860-293-1103,Closed ⋅ Opens 8:30 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yPiia8kWK9VjgTWGoKAhoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.7730926&pitch=0&thumbfov=100,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-10-19T15:51:20.287Z,
"https://www.google.com/maps/place/Rocky+Hill+Accountants,+LLC/data=!4m7!3m6!1s0x89e64d84bf342bc1:0xfe44d06976d236fb!8m2!3d41.6832953!4d-72.6551362!16s%2Fg%2F11mnkjd4qk!19sChIJwSs0v4RN5okR-zbSdmnQRP4","Rocky Hill Accountants, LLC",4.9,94,Accounting firm,"27 Town Line Rd, Wethersfield, CT 06109, United States","M8MV+8W Wethersfield, Connecticut, USA",http://rockyhillaccountants.com/,+1 860-257-4238,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l2KHD9yvGATK0f8u0bKcrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.676186&pitch=0&thumbfov=100,true,Closed,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-10-19T15:51:25.516Z,
https://www.google.com/maps/place/Russell+%26+Company+CPAs+PC/data=!4m7!3m6!1s0x89e7acbe489e3cfd:0xa06da8580ac02acb!8m2!3d41.7650128!4d-72.7315417!16s%2Fg%2F11c5_wmsrj!19sChIJ_TyeSL6s54kRyyrACliobaA,Russell & Company CPAs PC,5.0,2,Certified public accountant,"The Armory professional Building, 836 Farmington Ave ste 138, West Hartford, CT 06119, United States","Q789+29 West Hartford, Connecticut, USA",http://russellcompanycpa.com/,+1 860-838-8160,Closed ⋅ Opens 8:30 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vrvYE_fw0WuIZO-F1ymsMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.4985&pitch=0&thumbfov=100,false,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-10-19T15:51:30.874Z,
"https://www.google.com/maps/place/Cowen+Tax+Advisory+Group,+Inc./data=!4m7!3m6!1s0x89e7addb4aaff63d:0xbeff60e20cae4552!8m2!3d41.7370812!4d-72.7929235!16s%2Fg%2F1xcbqncf!19sChIJPfavStut54kRUkWuDOJg_74","Cowen Tax Advisory Group, Inc.",4.8,34,Financial planner,"231 Farmington Ave 3rd floor, Farmington, CT 06032, United States","P6P4+RR Farmington, Connecticut, USA",http://www.cowentaxgroup.com/,+1 860-676-1100,Closed ⋅ Opens 9 am Mon,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrg8-R1SzZwD2iw-e3vnSUrPpo-qiw9ku_IjAbzSu7rXOVyP8DHADwkcoJ4H6AFuoXyW3wPY057I4J-iyvEEFdc7VqphG5mfMH7D72v6kZc81hdO4Nnnpcazdeff8Wiji1dOWgqQh9P8eo=w408-h296-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-10-19T15:51:35.787Z,
"https://www.google.com/maps/place/Accounting+Matters+LLC+%2F+Philip+Ludwig,+CPA/data=!4m7!3m6!1s0x89e7b0357a2b0567:0x6810fdcdc0a07c55!8m2!3d41.703515!4d-72.8544211!16s%2Fg%2F1tgf478x!19sChIJZwUrejWw54kRVXygwM39EGg","Accounting Matters LLC / Philip Ludwig, CPA",5.0,8,Accountant,"85 Scott Swamp Rd, Farmington, CT 06032, United States","P43W+C6 Farmington, Connecticut, USA",https://splinternetmarketing.com/local-pros/connecticut/farmington/accounting-matters-llc-philip-ludwig-cpa-2/,+1 860-677-7722,Closed ⋅ Opens 9 am Mon,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npPOSSTIK0lXqY2ZNsMJ6s2NWUrquZAeyX3k91t8GLMkMctAmpswywi4aoV3dwuyED1L__nPOydMVSGVig-f2ZKB2XF3j3wP9xzhGIA0LYypKiAnEKTJVpkhSaAKRQgi3IR6ai35A=w408-h306-k-no,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-10-19T15:51:40.969Z,
https://www.google.com/maps/place/Brignano+Associates/data=!4m7!3m6!1s0x89e7ad3cda44b5b5:0xf5eada8a3115afc0!8m2!3d41.7323453!4d-72.7297081!16s%2Fg%2F1tfjm4jm!19sChIJtbVE2jyt54kRwK8VMYra6vU,Brignano Associates,,,Tax preparation service,"1100 New Britain Ave # 106, West Hartford, CT 06110, United States","P7JC+W4 West Hartford, Connecticut, USA",,+1 860-523-8289,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jIGZyaWYEB7I6QZzbdvynw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.775975&pitch=0&thumbfov=100,false,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-10-19T15:51:46.087Z,
https://www.google.com/maps/place/RMJR+Tax+and+Accounting/data=!4m7!3m6!1s0x89c299f75cfe6875:0xc55e9e4ba2a916db!8m2!3d41.0279561!4d-73.6276199!16s%2Fg%2F11fmg94gm5!19sChIJdWj-XPeZwokR2xapokueXsU,RMJR Tax and Accounting,5.0,1,Tax preparation service,"21 Benedict Pl, Greenwich, CT 06830, United States","29HC+5X Greenwich, Connecticut, USA",https://www.rmjr-tax-accounting.com/greenwich-ct,+1 203-930-0015,Closed ⋅ Opens 10 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8Rp2elxMNXGbfAXRjAtF_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=73.354614&pitch=0&thumbfov=100,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Greenwich+CT/@41.0262417,-73.6281964,14z",2025-10-19T15:52:00.818Z,
"https://www.google.com/maps/place/Bala+Krishnamurti,+CPA/data=!4m7!3m6!1s0x89c2979beca203e7:0x6dd3d524f9708993!8m2!3d41.0312531!4d-73.6699033!16s%2Fg%2F11bbrn8m3p!19sChIJ5wOi7JuXwokRk4lw-STV020","Bala Krishnamurti, CPA",5.0,1,Certified public accountant,"7 Nedley Ln, Greenwich, CT 06831, United States","28JJ+G2 Greenwich, Connecticut, USA",http://www.cttaxman.com/,+1 413-522-3366,Open ⋅ Closes 5 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ojRO4xrTCofjiimfbmSSzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.0027059081&pitch=0&thumbfov=100,true,11 am–5 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,11 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Greenwich+CT/@41.0262417,-73.6281964,14z",2025-10-19T15:52:05.935Z,
https://www.google.com/maps/place/Salony+%26+Larsen+LLC/data=!4m7!3m6!1s0x89c2984c08499261:0x24b887dbfa981c1f!8m2!3d41.033142!4d-73.6251224!16s%2Fg%2F1hc1f7lqb!19sChIJYZJJCEyYwokRHxyY-tuHuCQ,Salony & Larsen LLC,5.0,2,Certified public accountant,"79 E Putnam Ave #16, Greenwich, CT 06830, United States","29MF+7X Greenwich, Connecticut, USA",http://www.salonylarsencpa.com/,+1 203-681-2272,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kECHWI7ydzv-tcFZBtitfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=312.0162&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Greenwich+CT/@41.0262417,-73.6281964,14z",2025-10-19T15:52:11.070Z,
https://www.google.com/maps/place/Magnifico+Frank+CPA/data=!4m7!3m6!1s0x89c29846ee8ed8ff:0xcc17e281c4939c53!8m2!3d41.032344!4d-73.626135!16s%2Fg%2F1v6qjk44!19sChIJ_9iO7kaYwokRU5yTxIHiF8w,Magnifico Frank CPA,5.0,2,Accountant,"45 E Putnam Ave # 106, Greenwich, CT 06830, United States","29JF+WG Greenwich, Connecticut, USA",http://www.pnmcpas.com/,+1 203-869-4560,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ogwwTn2hRCPngoOpSZ0Ydg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.99215&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Greenwich+CT/@41.0262417,-73.6281964,14z",2025-10-19T15:52:16.226Z,
https://www.google.com/maps/place/Mc+Keever+Jr+Walter+J+CPA/data=!4m7!3m6!1s0x89c299d300fd8ea5:0x5213a47f098c8441!8m2!3d41.0196873!4d-73.6449528!16s%2Fg%2F1tpc8x79!19sChIJpY79ANOZwokRQYSMCX-kE1I,Mc Keever Jr Walter J CPA,3.0,2,Accountant,"15 Valley Dr #202, Greenwich, CT 06831, United States","2994+V2 Greenwich, Connecticut, USA",,+1 203-622-8625,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V8xCtsqmAllaw9teZqn37Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.2145&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Greenwich+CT/@41.0262417,-73.6281964,14z",2025-10-19T15:52:21.412Z,
https://www.google.com/maps/place/CBIZ/data=!4m7!3m6!1s0x89c2984687c7038b:0x2b4a33f224b75d5c!8m2!3d41.0312647!4d-73.6248301!16s%2Fg%2F11b7wcb8xp!19sChIJiwPHh0aYwokRXF23JPIzSis,CBIZ,,,Certified public accountant,"35 Mason St #1d, Greenwich, CT 06830, United States","29JG+G3 Greenwich, Connecticut, USA",https://www.cbiz.com/locations/greenwich-connecticut?utm_source=google-business&utm_medium=organic&utm_campaign=offices&utm_content=greenwich-connecticut,+1 203-681-3100,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OcUkEmdeIh_HkCKmc8MGrg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=73.90653&pitch=0&thumbfov=100,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Greenwich+CT/@41.0262417,-73.6281964,14z",2025-10-19T15:52:26.392Z,
https://www.google.com/maps/place/Politi+%26+Magnifico+LLC/data=!4m7!3m6!1s0x89c29846ee8ed8ff:0xcae925ae7777adde!8m2!3d41.0235364!4d-73.6361528!16s%2Fg%2F1td6btdx!19sChIJ_9iO7kaYwokR3q13d64l6co,Politi & Magnifico LLC,3.0,2,Accountant,"5 Edgewood Ave, Greenwich, CT 06830, United States","29F7+CG Greenwich, Connecticut, USA",http://www.pnmcpas.com/,+1 203-869-4560,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8x-G3TfENbMssECAmb6jgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=144.73569&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Greenwich+CT/@41.0262417,-73.6281964,14z",2025-10-19T15:52:36.483Z,
https://www.google.com/maps/place/Badolato%27s+Tax+%26+Financial+Services/data=!4m7!3m6!1s0x89c299d26affd2d1:0x9e2a4500275fa573!8m2!3d41.0180868!4d-73.642918!16s%2Fg%2F1v1tn_xv!19sChIJ0dL_atKZwokRc6VfJwBFKp4,Badolato's Tax & Financial Services,,,Tax preparation service,"31 St Roch Ave #2, Greenwich, CT 06830, United States","2994+6R Greenwich, Connecticut, USA",,+1 203-661-1153,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QPe3elJX8ciSpf42TBKwIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.3898826&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Greenwich+CT/@41.0262417,-73.6281964,14z",2025-10-19T15:52:41.429Z,
https://www.google.com/maps/place/Christensen+Defruscio+%26+Allen+Co./data=!4m7!3m6!1s0x89c29848548c65fb:0xb8a852193bb83a28!8m2!3d41.0265724!4d-73.6278094!16s%2Fg%2F11cnbmz61y!19sChIJ-2WMVEiYwokRKDq4OxlSqLg,Christensen Defruscio & Allen Co.,,,Accountant,"40 W Elm St APT 1A, Greenwich, CT 06830, United States","29GC+JV Greenwich, Connecticut, USA",http://cdcocpas.com/,+1 203-869-5165,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hKCM0_jQU8j_CBeyjwNeLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.40449&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Greenwich+CT/@41.0262417,-73.6281964,14z",2025-10-19T15:52:46.244Z,
"https://www.google.com/maps/place/Steven+S.+Wortman,+CPA/data=!4m7!3m6!1s0x89c299d3ca2eeac9:0x281fe787bb4f1adb!8m2!3d41.0178727!4d-73.6451938!16s%2Fg%2F11cm01_tst!19sChIJyeouytOZwokR2xpPu4fnHyg","Steven S. Wortman, CPA",,,Accountant,"500 West Putnam Avenue, Greenwich, CT 06830, United States","2993+4W Greenwich, Connecticut, USA",,+1 203-542-7305,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4LQF0b3pM4coM73nuvLGLg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.43484&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Greenwich+CT/@41.0262417,-73.6281964,14z",2025-10-19T15:52:51.222Z,
https://www.google.com/maps/place/Richard+Paukner+%26+Associates+LLC/data=!4m7!3m6!1s0x89c299d294b5f199:0x5bab32bfa953a625!8m2!3d41.0201704!4d-73.643377!16s%2Fg%2F11c0r62xr3!19sChIJmfG1lNKZwokRJaZTqb8yq1s,Richard Paukner & Associates LLC,,,Certified public accountant,"469 West Putnam Avenue #204, Greenwich, CT 06830, United States","29C4+3J Greenwich, Connecticut, USA",,+1 203-869-6062,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g7FddNioEI5GudKXYisdjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.31161&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Greenwich+CT/@41.0262417,-73.6281964,14z",2025-10-19T15:52:53.996Z,
