placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error,info,isBlackOwned
https://www.google.com/maps/place/Renew+Medical+Spa/data=!4m7!3m6!1s0x88626cb61a357e85:0xf41f25f30678e6d6!8m2!3d34.7050312!4d-86.5863779!16s%2Fg%2F11f0ky38w5!19sChIJhX41GrZsYogR1uZ4BvMlH_Q,Renew Medical Spa,4.6,22,Medical spa,"507 Drake Ave SW UNIT E, Huntsville, AL 35801, United States","PC47+2C Huntsville, Alabama, USA",http://www.renewhuntsville.com/,+1 256-489-4808,Closes soon · 5 pm · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i9XjTEY_Bn5xR4TDWTHUww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.9554&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:17:52.483Z,,,
https://www.google.com/maps/place/Dr.+Mell+Burress+Welborn+III/data=!4m7!3m6!1s0x88621356a8b1d875:0x9b87fa7e45f629ab!8m2!3d34.721237!4d-86.5751129!16s%2Fg%2F11b6hp4vrj!19sChIJddixqFYTYogRqyn2RX76h5s,Dr. Mell Burress Welborn III,3.0,2,Vascular surgeon,"420 Lowell Dr SE, Huntsville, AL 35801, United States","PCCF+FX Huntsville, Alabama, USA",,+1 256-265-7480,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2Zuuthx4GXYjGxId_sKbwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.93884&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:17:55.295Z,,,
https://www.google.com/maps/place/Path+Group+Patient+Services+Center/data=!4m7!3m6!1s0x8862134dfca84811:0x60e1b5bedb53e3cd!8m2!3d34.7146272!4d-86.5755358!16s%2Fg%2F1tdmwbs4!19sChIJEUio_E0TYogRzeNT27614WA,Path Group Patient Services Center,4.8,31,Laboratory,"2329 Whitesburg Dr, Huntsville, AL 35801, United States","PC7F+VQ Huntsville, Alabama, USA",http://www.pathgroup.com/,+1 629-236-4823,Closes soon · 4:30 pm · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cWvjAfF-3Uy2eZZ93-NQQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.19677&pitch=0&thumbfov=100,false,"7:30 am–12 pm, 1–4:30 pm","7:30 am–12 pm, 1–4:30 pm","7:30 am–12 pm, 1–4:30 pm","7:30 am–12 pm, 1–4:30 pm",Closed,Closed,"7:30 am–12 pm, 1–4:30 pm","https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:18:00.378Z,,,
"https://www.google.com/maps/place/Dr.+Ronny+C.+Johnson,+MD/data=!4m7!3m6!1s0x88621356a60cb715:0x40bfb5f6993fe067!8m2!3d34.721364!4d-86.57511!16s%2Fg%2F1tc_07j8!19sChIJFbcMplYTYogRZ-A_mfa1v0A","Dr. Ronny C. Johnson, MD",3.7,6,Vascular surgeon,"201 Sivley Rd SW #530, Huntsville, AL 35801, United States","PCCF+GX Huntsville, Alabama, USA",,+1 256-265-7480,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iQ_aDOldoxScUWCNAB1XHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.28947&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:18:03.382Z,,,
https://www.google.com/maps/place/Huntsville+Hospital+Medical+Mall/data=!4m7!3m6!1s0x88626ca5e803629f:0xb507db834ba695e4!8m2!3d34.7215696!4d-86.5916406!16s%2Fg%2F1wj_6rz9!19sChIJn2ID6KVsYogR5JWmS4PbB7U,Huntsville Hospital Medical Mall,3.4,132,Medical Center,"1963 Memorial Pkwy SW Suite 5, Huntsville, AL 35801, United States","PCC5+J8 Huntsville, Alabama, USA",https://www.huntsvillehospital.org/locations,+1 256-265-1000,Open · Closes 7:30 pm,https://lh3.googleusercontent.com/p/AF1QipMqe1ffYqDBr9BfoVBZxRkt5IIRE4m8_i7guG87=w408-h305-k-no,true,6 am–7:30 pm,6 am–7:30 pm,6 am–7:30 pm,6 am–7:30 pm,7 am–7 pm,7:30 am–7 pm,6 am–7:30 pm,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:18:08.699Z,,,
https://www.google.com/maps/place/Crestwood+Wound+Care+%26+Hyperbaric+Medicine/data=!4m7!3m6!1s0x88621330f2bb6539:0x7327a21c161d08dd!8m2!3d34.6963255!4d-86.5716812!16s%2Fg%2F11c5gdhy_1!19sChIJOWW78jATYogR3QgdFhyiJ3M,Crestwood Wound Care & Hyperbaric Medicine,4.1,15,Medical clinic,"4810 Whitesport Cir SW #105, Huntsville, AL 35801, United States","MCWH+G8 Huntsville, Alabama, USA",https://www.crestwoodmedcenter.com/wound-care-service?utm_source=gmb&utm_medium=homepage&utm_campaign=biz-listings,+1 256-429-5390,Closes soon · 4:30 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cIE1oQO5rHffUZEdOqkrsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=25.216251&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:18:14.116Z,,,
https://www.google.com/maps/place/Labcorp/data=!4m7!3m6!1s0x88626d7ced3aac0f:0x8243a8a191b820c3!8m2!3d34.7194684!4d-86.583664!16s%2Fg%2F11ff0vz9k8!19sChIJD6w67XxtYogRwyC4kaGoQ4I,Labcorp,3.8,43,Medical laboratory,"301 Governors Dr SW, Huntsville, AL 35801, United States","PC98+QG Huntsville, Alabama, USA",https://locations.labcorp.com/al/huntsville/21192/,+1 256-551-4547,"Closes soon · 5 pm · Opens 7:30 am Wed

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxZyWjwxdsWXY_KqGXwJedY4RXB1Dhe6kNMtf8Pwo8NsgMjVGiO-Xc46GgvwfOIjjnyKfZ4mF7WFquM_jjnITWwE-fQlHMvPsLDdOw6QYy9nYCyjoksL8SVwtbf6G0D3rV0r7SXtw=w408-h441-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:18:19.237Z,,,
"https://www.google.com/maps/place/Jose+Antonio+Lulli+Cantoni,+MD/data=!4m7!3m6!1s0x8862135412b9b447:0xba418a831cb3d109!8m2!3d34.7207991!4d-86.5784488!16s%2Fg%2F11w805lvng!19sChIJR7S5ElQTYogRCdGzHIOKQbo","Jose Antonio Lulli Cantoni, MD",5.0,3,Cardiologist,"930 Franklin St SE, Huntsville, AL 35801, United States","PCCC+8J Huntsville, Alabama, USA",https://theheartcenter.md/provider-directory/lulli-cantoni-jose-antonio-md,+1 256-533-3388,Closes soon · 5 pm · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipMz6SVAYs1_AvixUogxUoLqRtGvG860vCdmDDiL=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:18:24.069Z,,,
https://www.google.com/maps/place/CNAHSI/data=!4m7!3m6!1s0x88626b5d5beaaaab:0x77a4517a5d9931a7!8m2!3d34.7369107!4d-86.6002174!16s%2Fg%2F11g0k0zmjj!19sChIJq6rqW11rYogRpzGZXXpRpHc,CNAHSI,2.4,7,Doctor,"751 NW Pleasant Row, Huntsville, AL 35816, United States","P9PX+QW Huntsville, Alabama, USA",https://www.cnahsi.com/,+1 866-497-4242,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=On7-jVniWg1R53TYHm8ERg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.83898&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:18:29.017Z,,,
https://www.google.com/maps/place/Surgical+Dermatology+Group+-+Huntsville/data=!4m7!3m6!1s0x886213306188ab3f:0x331a57ca275674b6!8m2!3d34.6962603!4d-86.5716962!16s%2Fg%2F1hc4kymc_!19sChIJP6uIYTATYogRtnRWJ8pXGjM,Surgical Dermatology Group - Huntsville,4.9,1148,Dermatologist,"4810 Whitesport Cir SW Suite 110, Huntsville, AL 35801, United States","MCWH+G8 Huntsville, Alabama, USA",https://surgicaldermatology.com/location/huntsville-al/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB_Huntsville,+1 205-977-9876,"Closed · Opens 8 am Wed

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyrteOhWv-9MDNc2uobFJ-ourWE2beiRlFhl31bQ3Up4YYZkpooyG_6s4PaCmAzVNJ2kZWGRo-J6H1LLOtDIaB4UV_gaOkKWHQm7LmqYm8IutWhzZK-cqW116QW4MxCJitc-qxC1g=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:18:34.047Z,,,
https://www.google.com/maps/place/Blackwell+Medical+Tower/data=!4m7!3m6!1s0x88626cac9e56accb:0x3c38d8888be2eeb4!8m2!3d34.7206953!4d-86.5820748!16s%2Fg%2F11cmtb3ghj!19sChIJy6xWnqxsYogRtO7ii4jYODw,Blackwell Medical Tower,3.9,37,Medical Center,"201 Sivley Rd SW, Huntsville, AL 35801, United States","PCC9+75 Huntsville, Alabama, USA",https://www.huntsvillehospital.org/locations,+1 256-265-1000,Closes soon · 5 pm · Opens 7 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZGFmHM5B2LVHeaDcpTzpjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.9958&pitch=0&thumbfov=100,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:18:39.414Z,,,
https://www.google.com/maps/place/Alabama+Women%27s+Healthcare+OBGYN/data=!4m7!3m6!1s0x88621356a60cb715:0x9c351f74ff1b4be7!8m2!3d34.721364!4d-86.57511!16s%2Fg%2F1tcxqdfl!19sChIJFbcMplYTYogR50sb_3QfNZw,Alabama Women's Healthcare OBGYN,3.5,8,Women's health clinic,"420 Lowell Dr SE STE 400, Huntsville, AL 35801, United States","PCCF+GX Huntsville, Alabama, USA",https://www.alabamawomenshealth.com/?utm_source=GMBlisting&utm_medium=organic,+1 256-265-2555,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iQ_aDOldoxScUWCNAB1XHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.28947&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–12 pm,8 am–5 pm,Closed,Closed,Closed,8 am–12 pm,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:18:44.409Z,,,
https://www.google.com/maps/place/BV+Medical+Solutions/data=!4m7!3m6!1s0x88626bbef3c9fc65:0x34a34776bfb5d53d!8m2!3d34.7309895!4d-86.5866225!16s%2Fg%2F11l20qdtw6!19sChIJZfzJ875rYogRPdW1v3ZHozQ,BV Medical Solutions,5.0,4,Weight loss service,"100 Jefferson St S STE 101, Huntsville, AL 35801, United States","PCJ7+99 Huntsville, Alabama, USA",https://www.bvmedsol.com/,+1 256-770-0565,"Open · Closes 7 pm

Confirmed by phone call 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO44FoTUrSMQ_f7-wBecAjKpD1z5OPeB88wKA6O=w408-h510-k-no,true,10 am–7 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:18:49.173Z,,,
https://www.google.com/maps/place/Huntsville+Hospital/data=!4m7!3m6!1s0x8862129922c49b27:0x11129cf7f3e1f3c!8m2!3d34.7211561!4d-86.5807587!16s%2Fg%2F1tdhfr16!19sChIJJ5vEIpkSYogRPB8-f88pEQE,Huntsville Hospital,4.4,5970,Hospital,"101 Sivley Rd SW, Huntsville, AL 35801, United States","PCC9+FM Huntsville, Alabama, USA",https://www.huntsvillehospital.org/,+1 256-265-1000,,https://lh3.googleusercontent.com/p/AF1QipM7iqR8oHBj36ryq-FuHwAj8tR10NqvteSxIzBb=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:18:54.089Z,,,
https://www.google.com/maps/place/Alabama+Surgical+Associates/data=!4m7!3m6!1s0x88621331cf90282d:0x47fb254b18a7f3fc!8m2!3d34.6938053!4d-86.573521!16s%2Fg%2F1tpbcqb7!19sChIJLSiQzzETYogR_POnGEsl-0c,Alabama Surgical Associates,4.6,96,Weight loss service,"250 Chateau Dr SW #105, Huntsville, AL 35801, United States","MCVG+GH Huntsville, Alabama, USA",https://www.alweightlosscenter.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=alabama+surgical+associates+huntsville,+1 256-880-1977,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipP6WSRhjXm54VfukY9fYbb0nzwrXZc0GI1ihFsC=w648-h240-k-no,true,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,Closed,Closed,"8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:18:59.116Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Mell+Welborn/data=!4m7!3m6!1s0x8862133039555555:0x9dc17ec031664670!8m2!3d34.6939279!4d-86.5719324!16s%2Fg%2F11kjq6f4s3!19sChIJVVVVOTATYogRcEZmMcB-wZ0,Mell Welborn,1.0,1,Vascular surgeon,"1 Hospital Drive Southwest Ste 300, Huntsville, AL 358013495, United States","MCVH+H6 Huntsville, Alabama, USA",,+1 256-265-7480,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eS4iM18HIDclwtGI0etowQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.459915&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:19:01.834Z,,,
"https://www.google.com/maps/place/Central+North+Alabama+Health+Services,+Inc./data=!4m7!3m6!1s0x88626b53e6b34d3f:0xb09f7807f926d843!8m2!3d34.7353285!4d-86.5851336!16s%2Fg%2F1v_z9mzk!19sChIJP02z5lNrYogRQ9gm-Qd4n7A","Central North Alabama Health Services, Inc.",2.8,50,Corporate office,"110 Walker Ave NE, Huntsville, AL 35801, United States","PCP7+4W Huntsville, Alabama, USA",http://www.cnahsi.com/,+1 256-534-8659,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMe0UsvLFOWtuwfoCoirnIb2lE6R4LLF_8H93nW=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:19:06.746Z,,,
https://www.google.com/maps/place/New+Market+Clinic/data=!4m7!3m6!1s0x88623b50846392c1:0x1499fe01d7f997bd!8m2!3d34.9064774!4d-86.4280429!16s%2Fg%2F1tfnz9v1!19sChIJwZJjhFA7YogRvZf51wH-mRQ,New Market Clinic,2.8,10,Medical clinic,"110 Clinic St, New Market, AL 35761, United States","WH4C+HQ New Market, Alabama, USA",https://www.cnahsi.com/locations/new-market-clinic/,+1 256-379-2101,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipM8Bh6zNE0rfqS3KPMxgCHvHKW8U1lhR2QW2AzO=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:19:11.660Z,,,
https://www.google.com/maps/place/Revive+Clinic+HSV/data=!4m7!3m6!1s0x88621597961e691d:0xb1b335c80257e08!8m2!3d34.7710227!4d-86.5374758!16s%2Fg%2F11vyx98cqx!19sChIJHWkelpcVYogRCH4lgFwzGws,Revive Clinic HSV,5.0,21,Medical clinic,"3490 Harris Hill Blvd NE Unit B, Huntsville, AL 35811, United States","QFC7+C2 Huntsville, Alabama, USA",https://www.revivehsv.com/,+1 256-203-2178,Closes soon · 5 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipPyAqmnYk3LEWpf612-MzcyG0cYFkEUFewUPd4M=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:19:16.465Z,,,
https://www.google.com/maps/place/Huntsville+Family+Health+Center/data=!4m7!3m6!1s0x88626b5d59407c37:0xc08fb89b5cc2e41b!8m2!3d34.7369304!4d-86.6003054!16s%2Fg%2F1tjcq577!19sChIJN3xAWV1rYogRG-TCXJu4j8A,Huntsville Family Health Center,3.2,147,Medical Center,"751 NW Pleasant Row, Huntsville, AL 35816, United States","P9PX+QV Huntsville, Alabama, USA",http://www.cnahsi.com/,+1 256-533-6311,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPsTThLhtP7jpJtgTwx9_ynGtPQX9I55yjZJfMR=w408-h306-k-no,true,8 am–6 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:19:21.253Z,,,
https://www.google.com/maps/place/Advanced+Dermatology+Huntsville/data=!4m7!3m6!1s0x886213f0bd0c02d9:0xa07845cd78aadf0d!8m2!3d34.6951923!4d-86.5782928!16s%2Fg%2F11n976lrpg!19sChIJ2QIMvfATYogRDd-qeM1FeKA,Advanced Dermatology Huntsville,3.8,83,Dermatologist,"4021 Balmoral Dr SW, Huntsville, AL 35801, United States","MCWC+3M Huntsville, Alabama, USA",https://www.advanceddermatologyhsv.com/,+1 256-539-2741,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPn2d80VX2oA5wHM3IklWd1lD8-hOzeJ8hNFAUq=w498-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:19:26.106Z,,,
https://www.google.com/maps/place/Robert+J.+Knowling+M.D./data=!4m7!3m6!1s0x88621332fd318ea3:0xc87d2d2361666258!8m2!3d34.6958202!4d-86.5785895!16s%2Fg%2F1td4kvwt!19sChIJo44x_TITYogRWGJmYSMtfcg,Robert J. Knowling M.D.,4.1,45,Plastic surgeon,"4011 Balmoral Dr SW, Huntsville, AL 35801, United States","MCWC+8H Huntsville, Alabama, USA",http://www.drknowling.com/,+1 256-881-2220,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPrlg96tS2me8RmyTZO3toMtblfjiLxoP_shCMf=w408-h612-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:19:31.196Z,,,
https://www.google.com/maps/place/Affinity+Primary+Care/data=!4m7!3m6!1s0x886213e25d8adbfd:0x2bd4936e0ecbbb8e!8m2!3d34.6914648!4d-86.5781776!16s%2Fg%2F11kbbbvz74!19sChIJ_duKXeITYogRjrvLDm6T1Cs,Affinity Primary Care,4.9,343,Doctor,"1010 Airport Rd SW suite c, Huntsville, AL 35802, United States","MCRC+HP Huntsville, Alabama, USA",http://affinityprimarycare.com/,+1 256-824-9966,Closes soon · 4:30 pm · Opens 7:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxY7JpfgcAVk_UMyZvnqPoDZotocLk7OWYyPnHgP1nN05cUIljoNTNtSlDjErTm3TyxFsW4ZC_fZNzRzdNT0Kys6gvkrObt_7MGOA4dbApDdmCtgH3XeIOuFMeB-gtputSYUxM=w408-h544-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:19:36.126Z,,,
https://www.google.com/maps/place/Dr.+Jennifer+Kiessling/data=!4m7!3m6!1s0x8862133bcbbf61ad:0x318dc6ab20254b98!8m2!3d34.6972484!4d-86.5675445!16s%2Fg%2F11b6tys46b!19sChIJrWG_yzsTYogRmEslIKvGjTE,Dr. Jennifer Kiessling,4.1,14,Cardiologist,"4601 Whitesburg Dr UNIT 201, Huntsville, AL 35802, United States","MCWJ+VX Huntsville, Alabama, USA",http://www.hsvheartmds.com/,+1 256-880-1050,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gcfpGwHdH0KiX2TO9fTeXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.38672&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:19:39.225Z,,,
"https://www.google.com/maps/place/Ugheoke+E+Anthony+MD/@34.6917577,-86.5720066,17z/data=!3m1!4b1!4m6!3m5!1s0x8862132ffb460f9b:0x527d044b47947938!8m2!3d34.6917577!4d-86.5720066!16s%2Fg%2F1tlz_xtg",Ugheoke E Anthony MD,3.4,37,Gastroenterologist,"610 Airport Rd SW #210, Huntsville, AL 35802, United States","MCRH+P5 Huntsville, Alabama, USA",http://aigastro.net/,+1 256-883-0098,Closes soon · 5 pm · Opens 8 am Wed,,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:19:46.088Z,,,
https://www.google.com/maps/place/The+Huntsville+Hospital+Heliport+AL36/data=!4m7!3m6!1s0x88626cab538deebb:0xe591de72bec6156d!8m2!3d34.7211801!4d-86.5807548!16s%2Fg%2F1yglpdbwm!19sChIJu-6NU6tsYogRbRXGvnLekeU,The Huntsville Hospital Heliport AL36,3.0,2,Heliport,"101 Sivley Rd SW, Huntsville, AL 35801, United States","PCC9+FM Huntsville, Alabama, USA",http://www.huntsvillehospital.org/contact-us,+1 256-265-1000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iQ5egQGHq1i1DnHmHHA4Lg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.569626&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:19:48.844Z,,,
"https://www.google.com/maps/place/Dr.+Robert+W.+Calcote,+MD/data=!4m7!3m6!1s0x88621353c6a01287:0xf0885bff00a56114!8m2!3d34.7188529!4d-86.5765304!16s%2Fg%2F1tjwjgw0!19sChIJhxKgxlMTYogRFGGlAP9biPA","Dr. Robert W. Calcote, MD",2.9,38,Dermatologist,"201A Longwood Dr SE, Huntsville, AL 35801, United States","PC9F+G9 Huntsville, Alabama, USA",https://mydermspecialists.com/about-us/our-providers/robert-calcote-md/,+1 256-533-1160,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ukZehc-XOShqS6V795kTCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.08347&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:19:52.097Z,,,
https://www.google.com/maps/place/Benjamin+Shepherd/data=!4m7!3m6!1s0x8862133a7d73b469:0x88423c01f99edfca!8m2!3d34.6956665!4d-86.5698535!16s%2Fg%2F11sc_y_1g3!19sChIJabRzfToTYogRyt-e-QE8Qog,Benjamin Shepherd,,,Vascular surgeon,"4700 Whitesburg Dr UNIT 300, Huntsville, AL 358021685, United States","MCWJ+73 Huntsville, Alabama, USA",,+1 804-655-6150,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ChAryqS6pEYWIQ-GMwH-cw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.3597&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+New+Market+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T22:19:54.626Z,,,
"https://www.google.com/maps/place/Lowery+Tracy+MD/@34.6767238,-86.5173869,17z/data=!3m1!4b1!4m6!3m5!1s0x88621235ade806c7:0x75b080e8f195a28d!8m2!3d34.6767238!4d-86.5173869!16s%2Fg%2F1261wl873",Lowery Tracy MD,,,Doctor,"1 Muirfield Ln, Huntsville, AL 35802, United States","MFGM+M2 Huntsville, Alabama, USA",,+1 256-881-0020,,,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Hampton+Cove+Huntsville+AL/@34.6673996,-86.4885985,14z",2025-12-16T22:20:14.736Z,,,
