placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,error,attributes
https://www.google.com/maps/place/Kinzler+Construction+Services/data=!4m7!3m6!1s0x87e4f7f872f773b3:0x864cae313293c852!8m2!3d41.884073!4d-91.678094!16s%2Fg%2F11c585bcr0!19sChIJs3P3cvj35IcRUsiTMjGuTIY,Kinzler Construction Services,4.5,53,Insulation contractor,"9915 Atlantic Dr SW #100, Cedar Rapids, IA 52404, United States","V8MC+JQ Cedar Rapids, Iowa, USA",http://www.insulation.net/,+1 319-366-3080,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPVeBox_0BaoOopiAU7a4skOWYSFg2CXc6eW7lu=w408-h271-k-no,true,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:47:46.309Z,,,
https://www.google.com/maps/place/WD+Door/data=!4m7!3m6!1s0x87ee9ab399d389f5:0x581eeede846c1190!8m2!3d41.7037396!4d-93.5893512!16s%2Fg%2F1thr7qsm!19sChIJ9YnTmbOa7ocRkBFshN7uHlg,WD Door,4.8,572,Garage door supplier,"700 SE Oralabor Rd, Ankeny, IA 50021, United States","PC36+F7 Ankeny, Iowa, USA",https://www.wd-door.com/,+1 515-963-0989,Closes soon ⋅ 5 pm ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPP4Cr5rt_M-CzH5K4jsO9JuEkaoPb21oxxhHH9=w408-h255-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:47:50.847Z,,,
https://www.google.com/maps/place/Garage+Door+Solutions+of+Iowa/data=!4m7!3m6!1s0x87e5511389b2e361:0xb8c78fda0d1563c7!8m2!3d41.938318!4d-93.3897729!16s%2Fg%2F11b6sx1m25!19sChIJYeOyiRNR5YcRx2MVDdqPx7g,Garage Door Solutions of Iowa,4.6,10,Garage door supplier,,,,+1 319-404-6850,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzYNud7yp63BWFS6ohnzae1YmcpJPdmO8EE5aT_DkV-vA50xMZf83P1xqXl3brw9k5Y4jnYMel_BisND-_m6liokgl3P9cv4DNmJq1OFwqCptlYEZiqei7xiF51RdbYU0nR5767=w408-h306-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:47:55.144Z,,,
https://www.google.com/maps/place/All+Care+Home+Repair+LLC/data=!4m7!3m6!1s0x87e4f08fffffffff:0x3d0fc0c8e1c5a0d2!8m2!3d41.541046!4d-90.5562281!16s%2Fg%2F1vcl49jn!19sChIJ_____4_w5IcR0qDF4cjADz0,All Care Home Repair LLC,5.0,21,Handyman/Handywoman/Handyperson,,,http://allcarehomerepair.com/,+1 319-270-6400,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipN8eBtA4uw817K0W1htYTyHEUXxYKSEu4dyEhsy=w408-h544-k-no,true,7 am–7 pm,7 am–5 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:47:59.440Z,,,
https://www.google.com/maps/place/Courtesy+Door+Sales+%26+Service+-+Raynor+Dealer/data=!4m7!3m6!1s0x87e6950b8c55d071:0x57d72428fbfeb271!8m2!3d40.9845154!4d-91.5440174!16s%2Fg%2F1vfp45lx!19sChIJcdBVjAuV5ocRcbL--ygk11c,Courtesy Door Sales & Service - Raynor Dealer,4.4,21,Garage door supplier,"2231 James Ave, Mt Pleasant, IA 52641, United States","XFM4+R9 Mt Pleasant, Iowa, USA",http://www.courtesydoor.com/,+1 319-385-8990,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP9ZlRX00e_rDrTtkE3Unyuuk-fCVmowT1xRhSC=w408-h272-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:48:03.829Z,,,
https://www.google.com/maps/place/Handcrafted+Home/data=!4m7!3m6!1s0x87e4f74e2fc2073d:0xdaacbc1e4e074bd1!8m2!3d41.9855575!4d-91.672108!16s%2Fg%2F11pbpfdnfp!19sChIJPQfCL0735IcR0UsHTh68rNo,Handcrafted Home,5.0,30,General contractor,,,http://www.handcraftedhomellc.com/,+1 319-936-5302,Closes soon ⋅ 5 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipPNYp8OTXOqvIHk16lHsBOnuV5pA5xpysMO36aM=w408-h544-k-no,true,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:48:08.151Z,,,
https://www.google.com/maps/place/United+Windows+%26+Siding/data=!4m7!3m6!1s0x87e4f1201dc30ce9:0xe459331f9ce1fb7d!8m2!3d42.0263812!4d-91.7054394!16s%2Fg%2F11n1q62s4l!19sChIJ6QzDHSDx5IcRffvhnB8zWeQ,United Windows & Siding,4.8,74,Window installation service,"4515 N River Blvd NE Suite 204, Cedar Rapids, IA 52411, United States","27GV+HR Cedar Rapids, Iowa, USA",https://www.unitedwindowsandsiding.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-cedar-rapids&utm_id=local&utm_content=cedar-rapids,+1 319-259-6464,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNFu_YuCl9F8Kj2QShAKT7kfwSK44L9mF-vNQ_G=w408-h306-k-no,true,8 am–6 pm,8 am–2 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:48:12.695Z,,,
https://www.google.com/maps/place/Independent+garage+door+company/data=!4m7!3m6!1s0x87eec59645c8390f:0x4f9546c2a1a128e1!8m2!3d41.3962482!4d-93.2712406!16s%2Fg%2F11try294dz!19sChIJDznIRZbF7ocR4SihocJGlU8,Independent garage door company,5.0,11,Garage door supplier,"1014 N State St, Pleasantville, IA 50225, United States","9PWH+FG Pleasantville, Iowa, USA",http://independentgaragedoorcompany.com/,+1 515-344-9270,,https://lh3.googleusercontent.com/p/AF1QipMoOzU1H2b24Hb0-57D6ls5Ft-ksiCRy6b_T5UK=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:48:17.228Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/PODS+Moving+%26+Storage/data=!4m7!3m6!1s0x87e4582bc8a6b101:0x32841f138f413f25!8m2!3d41.8729011!4d-91.6744072!16s%2Fg%2F1td5rv1d!19sChIJAbGmyCtY5IcRJT9BjxMfhDI,PODS Moving & Storage,3.4,98,Moving and storage service,"10950 High Life Ct SW Ste 100, Cedar Rapids, IA 52404, United States","V8FG+56 Cedar Rapids, Iowa, USA",https://www.pods.com/locations/united-states/iowa/cedar-rapids?utm_medium=organic&utm_source=gbp_listing&utm_campaign=cedar-rapids-gbp,+1 877-770-7637,,https://lh3.googleusercontent.com/p/AF1QipMX2dA-hkNqUP9LNzHpkyibfR64ESjoGinpCjJp=w412-h240-k-no,true,8 am–4 pm,8 am–4 pm,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:48:21.697Z,,,
https://www.google.com/maps/place/Concrete+Systems+Ernesto+Barrios/data=!4m7!3m6!1s0x6910df07b746ea9d:0xfa83ba83277922ce!8m2!3d41.9691256!4d-91.663896!16s%2Fg%2F11tbz3yf1g!19sChIJnepGtwffEGkRziJ5J4O6g_o,Concrete Systems Ernesto Barrios,5.0,6,Concrete contractor,,,,+1 563-564-1048,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy6prl4aPbnz97A9q-7hGydiaJvAtTDmaqNbdS3VaXEloKF4x5sWJScbAVObmjYrrk41WELEm2ydy0EpntdwracljuaHDC-OhYyuYfe1013B2yZh_Tre--736_O1awpQZ9pFvgV=w408-h544-k-no,true,8 am–6 pm,9 am–12 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:48:26.052Z,,,
https://www.google.com/maps/place/Quad+City+Door+Co/data=!4m7!3m6!1s0x87e3954dedbe80bb:0xb9f932629e88d09c!8m2!3d41.6016195!4d-90.9185232!16s%2Fg%2F1v3lqhnc!19sChIJu4C-7U2V44cRnNCInmIy-bk,Quad City Door Co,5.0,4,Garage door supplier,"101 5th St, Durant, IA 52747, United States","J32J+JH Durant, Iowa, USA",,+1 563-326-0650,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwXgWjvw0JaUAk0Z1kdaPm6N6xh76tGJUDkIF-0x05m46xsSB1Lnxq7arZKxeg1xs9h2ib13KxRxPJFw5fQfbD2HIrRp8TrtBw4sj0O9j7INwgFeflDB2_9SmiccwWLxRXbe4A=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:48:28.385Z,,,
"https://www.google.com/maps/place/Roby+Doors+LLC/@41.61909,-91.656418,9z/data=!3m1!4b1!4m6!3m5!1s0x87e4390388170fed:0x9872dae58292879d!8m2!3d41.61909!4d-91.656418!16s%2Fg%2F11k1n9z4p0",Roby Doors LLC,5.0,7,Garage door supplier,,,,+1 614-296-9798,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:48:34.781Z,,,
https://www.google.com/maps/place/OnTrack+Overhead+Doors+LLC/data=!4m7!3m6!1s0x87f1d9059b422ee7:0xc1a6609b89b7edfc!8m2!3d42.5054445!4d-93.2606807!16s%2Fg%2F11hf3cx87j!19sChIJ5y5CmwXZ8YcR_O23iZtgpsE,OnTrack Overhead Doors LLC,5.0,151,Garage door supplier,"742 S Oak St, Iowa Falls, IA 50126, United States","GP4Q+5P Iowa Falls, Iowa, USA",https://ontrackod.com/,+1 641-316-1099,Closes soon ⋅ 5 pm ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOCDEh7JOtUeHdlHaxqRODL6hKpAppGZbNenPlA=w408-h306-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:48:39.167Z,,,
https://www.google.com/maps/place/DO%27S+Truck+and+Trailer+Repair+24%2F7+Mobile+Mechanic+Service/data=!4m7!3m6!1s0x87e4f7f669055555:0x844a7aabab60c3d5!8m2!3d41.952636!4d-91.689379!16s%2Fg%2F11f4qm5fr6!19sChIJVVUFafb35IcR1cNgq6t6SoQ,DO'S Truck and Trailer Repair 24/7 Mobile Mechanic Service,4.6,178,Truck repair shop,"1325 26th Ave Ct SW, Cedar Rapids, IA 52404, United States","X836+36 Cedar Rapids, Iowa, USA",,+1 319-366-3059,Open ⋅ Closes 8:30 pm,https://lh3.googleusercontent.com/p/AF1QipNYv-ketHIs_fqBUQD09SZZbTr0BZkLWRaVcGZm=w408-h541-k-no,true,8 am–8:30 pm,8 am–8:30 pm,Closed,8 am–8:30 pm,8 am–8:30 pm,8 am–8:30 pm,8 am–8:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:48:43.794Z,,,
https://www.google.com/maps/place/Affordable+Pro+Exteriors/data=!4m7!3m6!1s0x87e4fa3000000001:0xcd48f52d168f145e!8m2!3d41.9386601!4d-91.6567136!16s%2Fg%2F1v4k71qv!19sChIJAQAAADD65IcRXhSPFi31SM0,Affordable Pro Exteriors,4.3,83,Roofing contractor,"3939 Bowling St SW, Cedar Rapids, IA 52404, United States","W8QV+F8 Cedar Rapids, Iowa, USA",https://www.sunstoneexteriors.com/,+1 319-205-0800,Closes soon ⋅ 5 pm ⋅ Opens 7 am Sat,https://lh3.googleusercontent.com/p/AF1QipMfjC_GXn2Q9fAgfM9lo6azr5PIyBkXlVBKc86S=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,8 am–12 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:48:48.160Z,Identifies as Latino-owned,,
https://www.google.com/maps/place/Lovewell+Fence+and+Deck/data=!4m7!3m6!1s0x87e4f701bc8d62a3:0xa69ce78580c87bf7!8m2!3d41.9200282!4d-91.6732379!16s%2Fg%2F11j7xx8d1t!19sChIJo2KNvAH35IcR93vIgIXnnKY,Lovewell Fence and Deck,5.0,109,Deck builder,"5960 4th St SW C, Cedar Rapids, IA 52404, United States","W8CG+2P Cedar Rapids, Iowa, USA",https://www.lovewellfence.com/,+1 319-351-9996,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNBD-q3zZCiSewwzUGd54nUccla3I6_Lc9j_cN7=w408-h253-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:48:52.640Z,,,
https://www.google.com/maps/place/Window+Depot+USA+of+Eastern+Iowa/data=!4m7!3m6!1s0x87e4f07cb0e52131:0xa4f2e6198130355d!8m2!3d42.0306316!4d-91.6667318!16s%2Fg%2F1tk1njvt!19sChIJMSHlsHzw5IcRXTUwgRnm8qQ,Window Depot USA of Eastern Iowa,4.8,300,Window installation service,"1920 51st St NE, Cedar Rapids, IA 52402, United States","28JM+78 Cedar Rapids, Iowa, USA",https://windowdepotofeasterniowa.com/?utm_source=localiq&utm_medium=listings,+1 319-294-7000,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMhklbhZ4cOKH8uSAVsFHkw4fwZ4ggo8EOdhHB0=w408-h279-k-no,true,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:48:57.410Z,,,
https://www.google.com/maps/place/Papa%27s+Truck+%26+Trailer+Repair+LLC/data=!4m7!3m6!1s0x87e4f81e6307677d:0x2c164d0cccbac22b!8m2!3d41.9230353!4d-91.676964!16s%2Fg%2F11bbrs0b69!19sChIJfWcHYx745IcRK8K6zAxNFiw,Papa's Truck & Trailer Repair LLC,4.3,159,Truck repair shop,"5650 6th St SW, Cedar Rapids, IA 52404, United States","W8FF+66 Cedar Rapids, Iowa, USA",http://www.papasrepair.com/,+1 319-364-0563,Closes soon ⋅ 5 pm ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNMGS-SIuw8rdspQ2fqS-o5GSdA-iAGidxC2lih=w425-h240-k-no,true,7 am–5 pm,Closed,Closed,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:49:02.070Z,,,
https://www.google.com/maps/place/Cedar+Investment+Group+LLC+%28145560%29/data=!4m7!3m6!1s0x87e445c53327f235:0x1cfaedc4c681e610!8m2!3d41.7428699!4d-91.6082722!16s%2Fg%2F11n276cjjh!19sChIJNfInM8VF5IcREOaBxsTt-hw,Cedar Investment Group LLC (145560),,,Garage door supplier,"1810 Dan's Dr NW, North Liberty, IA 52317, United States","P9VR+4M North Liberty, Iowa, USA",,+1 319-626-3667,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6ahK3syHTcyqDivUK0WMCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.51846&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:49:04.322Z,,,
https://www.google.com/maps/place/Green+Acres+Storage/data=!4m7!3m6!1s0x87e4f7ed05450133:0x4ca760d15fcf79a5!8m2!3d41.92541!4d-91.665728!16s%2Fg%2F1v46_xjy!19sChIJMwFFBe335IcRpXnPX9Fgp0w,Green Acres Storage,4.8,118,Self-storage facility,"5315 J St SW, Cedar Rapids, IA 52404, United States","W8GM+5P Cedar Rapids, Iowa, USA",https://greenacresstorage.net/cedar-rapids-location/,+1 319-364-7400,,https://lh3.googleusercontent.com/p/AF1QipPtchSs2K_blbthiEz0O0Gzrd2FSeW4bcKx0NYX=w408-h247-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:49:08.886Z,,,
https://www.google.com/maps/place/MUSCH+Handyman+Services/data=!4m7!3m6!1s0x87e50c45df09d18f:0x55dc22189b7edafc!8m2!3d42.0223823!4d-91.6269761!16s%2Fg%2F11vk2lrrp6!19sChIJj9EJ30UM5YcR_Np-mxgi3FU,MUSCH Handyman Services,5.0,11,Handyman/Handywoman/Handyperson,"4403 1st Ave SE #411-B, Cedar Rapids, IA 52402, United States","29CF+X6 Cedar Rapids, Iowa, USA",https://www.muschhm.com/,+1 319-214-0651,Closes soon ⋅ 5 pm ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNJmEM7XAtZMD042Q6yEIAY9WTNu4PJrQEhYSLO=w408-h409-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:49:13.311Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Cedar+County+Garage+Door/data=!4m7!3m6!1s0x87e38bd8f701905b:0x1fe4922228cea096!8m2!3d41.9581932!4d-91.174722!16s%2Fg%2F11b80870kj!19sChIJW5AB99iL44cRlqDOKCKS5B8,Cedar County Garage Door,3.6,13,Garage door supplier,,,,+1 563-886-7070,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMnEUTLhdLCHmLjc6m2mxSMKLHNEUG33fuDzm83=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:49:17.713Z,,,
https://www.google.com/maps/place/380+Companies/data=!4m7!3m6!1s0x87e4f7f40f6f1893:0x698fb6774f8f089!8m2!3d41.9232154!4d-91.6718616!16s%2Fg%2F1ts3g4rl!19sChIJkxhvD_T35IcRifD4dGf7mAY,380 Companies,4.7,107,Fire damage restoration service,"5607 4th St Ct SW, Cedar Rapids, IA 52404, United States","W8FH+77 Cedar Rapids, Iowa, USA",https://380companies.com/,+1 319-777-7380,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMDrXUpjH8z_NdiGx1jIm1Ps2ZMUAiJzdCjfm-y=w408-h262-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:49:22.182Z,,,
"https://www.google.com/maps/place/King+Construction,+Inc./data=!4m7!3m6!1s0x87e44470765b55eb:0x8451a840789ab2ae!8m2!3d41.9658485!4d-91.7559353!16s%2Fg%2F11h9zpw9yk!19sChIJ61VbdnBE5IcRrrKaeECoUYQ","King Construction, Inc.",3.7,9,Construction company,"1380 Stoney Point Rd SW, Cedar Rapids, IA 52404, United States","X68V+8J Cedar Rapids, Iowa, USA",http://www.kingconstructioniowa.com/,+1 319-200-5464,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMyyj3sGIKFbttPJbSi9lOKDgBLxJGbaVwhkzs=w408-h544-k-no,true,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:49:26.540Z,,,
https://www.google.com/maps/place/Paul+Davis+Restoration+of+the+Iowa+Corridor/data=!4m7!3m6!1s0x87e4575d9e6c357b:0xdd5da10ffd24b214!8m2!3d41.747261!4d-91.643726!16s%2Fg%2F11hpcfr1_t!19sChIJezVsnl1X5IcRFLIk_Q-hXd0,Paul Davis Restoration of the Iowa Corridor,4.7,117,Water damage restoration service,"2810 Stoner Ct Unit 3, North Liberty, IA 52317, United States","P9W4+WG North Liberty, Iowa, USA",https://iowa-corridor.pauldavis.com/,+1 319-848-4259,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOdgSDpyGCIq86_E8dD_ydvVIY0mwDIabP3qNvn=w408-h342-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:49:31.014Z,,,
https://www.google.com/maps/place/Cedar+City+Woodworks/data=!4m7!3m6!1s0x87e4f183c33f07fb:0xfe54cb7982368168!8m2!3d42.0304848!4d-91.5440926!16s%2Fg%2F11ghtdf77q!19sChIJ-wc_w4Px5IcRaIE2gnnLVP4,Cedar City Woodworks,4.7,13,Contractor,"595 62nd St Suite 128, Marion, IA 52302, United States","2FJ4+59 Marion, Iowa, USA",,+1 319-804-5711,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOWJ9RqMhrhvELy0vsSyhsDvmC4lNHJ0V-v_tFT=w408-h306-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:49:35.402Z,,,
https://www.google.com/maps/place/Contractor+Services+of+Iowa/data=!4m7!3m6!1s0x87e4f9dfbd79722b:0xe0ef00aed5e9cd8d!8m2!3d41.9969334!4d-91.6490911!16s%2Fg%2F1tdr8r6j!19sChIJK3J5vd_55IcRjc3p1a4A7-A,Contractor Services of Iowa,3.0,12,Insulation contractor,"1862 E Ave NE, Cedar Rapids, IA 52402, United States","X9W2+Q9 Cedar Rapids, Iowa, USA",https://www.truteam.com/branches/ia/cedar-rapids/126/?utm_source=google&utm_medium=Yext,+1 319-398-3317,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO83fdkMxlrxamOyNS8-m8tBXfPV5YR7n0w6Q2b=w408-h272-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:49:39.979Z,,,
https://www.google.com/maps/place/The+Garage+Guys+at+Affordable+Construction/data=!4m7!3m6!1s0x87e4fb6b5cb70813:0x7b054e38b977d346!8m2!3d42.0782127!4d-91.1413911!16s%2Fg%2F11f0wmj1jp!19sChIJEwi3XGv75IcRRtN3uThOBXs,The Garage Guys at Affordable Construction,5.0,4,Garage builder,,,http://thegarageguys.com/,+1 319-373-2797,Closes soon ⋅ 5 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipP7EE6jHxVe0IWAOoM00cn4wrGBYILPF4izQwD7=w427-h240-k-no,true,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:49:44.285Z,,,
https://www.google.com/maps/place/All+Seasons+Construction/data=!4m7!3m6!1s0x87e4f92197dcffdb:0xaef7589066c3585d!8m2!3d41.9826411!4d-91.7225592!16s%2Fg%2F11h3lgcx1k!19sChIJ2__clyH55IcRXVjDZpBY964,All Seasons Construction,4.2,13,Contractor,"3937 Crestwood Dr NW, Cedar Rapids, IA 52405, United States","X7MG+3X Cedar Rapids, Iowa, USA",https://m.facebook.com/profile.php?id=1679949635453060&ref=content_filter,+1 319-538-9569,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxwdevqNf9-MrdcYp05TJeW5PCjnVXcPUBLS9Ggrb9UC1w99K1mmu4InFpJDyMrWIaU7e4TSHiP2ewgEVjRa2fPuRhNwHA8L9CIv65Dsg_Ymr8Ju8aYEWmQHVCJb0gyt1iBr07c=w426-h240-k-no,false,8 am–6 pm,8 am–12 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Shueyville+Cedar+Rapids+IA/@41.8476768,-91.6461094,14z",2025-11-07T22:49:48.949Z,,,
