placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,isBlackOwned,error,attributes
"https://www.google.com/maps/place/C.+Allyson+Walker,+MD+-+Vein+Specialist/data=!4m7!3m6!1s0x87c0bd75fb2ecc4f:0xab53dff433e76179!8m2!3d38.8621721!4d-94.8214565!16s%2Fg%2F11xd10mg01!19sChIJT8wu-3W9wIcReWHnM_TfU6s","C. Allyson Walker, MD - Vein Specialist",5.0,1,Vascular surgeon,"1337 S Fountain Dr, Olathe, KS 66061, United States","V56H+VC Olathe, Kansas, USA",https://vein-ity.com/about,+1 913-712-7031,Closes soon · 5 pm · Opens 8 am Wed,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipM4NJuwy7XhGdLWgk20FBRa36JbSc_Ow6wFzK1E=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:51:23.012Z,true,,
https://www.google.com/maps/place/The+University+of+Kansas+Health+System+Center+for+Advanced+Vascular+Care/data=!4m7!3m6!1s0x87c0eb4f617f4be9:0xf439d8ab8af7cb10!8m2!3d38.9343446!4d-94.6497056!16s%2Fg%2F11pt_fwfh8!19sChIJ6Ut_YU_rwIcREMv3iqvYOfQ,The University of Kansas Health System Center for Advanced Vascular Care,2.7,3,Specialized clinic,"10700 Nall Ave Level 3, Suite 300, Overland Park, KS 66211, United States","W9M2+P4 Overland Park, Kansas, USA",https://www.kansashealthsystem.com/patient-visitor/covid19-update?utm_source=gmb&utm_medium=web&utm_term=&utm_content=&utm_campaign=kyruus_brandify,+1 913-588-1227,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a1BrG-K9ogalu7EpzInzHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.007317&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:51:28.200Z,,,
https://www.google.com/maps/place/Vein+Clinic+of+Greater+Kansas+City/data=!4m7!3m6!1s0x87c0551e951d8677:0x4484e7c5089d8820!8m2!3d39.2677698!4d-94.4446201!16s%2Fg%2F11df0yrfkb!19sChIJd4YdlR5VwIcRIIidCMXnhEQ,Vein Clinic of Greater Kansas City,3.9,8,Surgical center,"1500 N Church Rd # C, Liberty, MO 64068, United States","7H94+45 Liberty, Missouri, USA",https://www.veinkc.com/,+1 816-792-1188,Closed · Opens 8:30 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNXof04Ut4Kqbkvmkb00ZcahEfp3cwU9aDoAM8-=w408-h326-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:51:33.808Z,,,
https://www.google.com/maps/place/Esse+Aesthetics/data=!4m7!3m6!1s0x87c0eb358c692205:0x92f7714def64d72d!8m2!3d38.9254398!4d-94.710756!16s%2Fg%2F11kqd9wjmy!19sChIJBSJpjDXrwIcRLddk701x95I,Esse Aesthetics,5.0,95,Medical spa,"11228 Switzer Rd Suite 111, Overland Park, KS 66210, United States","W7GQ+5M Overland Park, Kansas, USA",http://esseaesthetics.com/,+1 913-346-0071,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO5DG88QH_VqySGIodWSo9qgNxLEsqElG1thh6d=w408-h609-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,9 am–3 pm,Closed,10 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:51:39.307Z,,,
"https://www.google.com/maps/place/Shazia+Walijan+Munir,+MD/data=!4m7!3m6!1s0x87c0eb2984da60f3:0x55cc42592db20ad2!8m2!3d38.9362875!4d-94.7220806!16s%2Fg%2F11fy4_dc7b!19sChIJ82DahCnrwIcR0gqyLVlCzFU","Shazia Walijan Munir, MD",4.9,47,Internist,"10601 Quivira Rd Ste 200, Overland Park, KS 66215, United States","W7PH+G5 Overland Park, Kansas, USA",https://mymidwestphysician.com/physicians/profile/Dr-Shazia-Walijan-Munir-MD?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 913-541-3340,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipM7GHqsxfGWVm2HNy17pYFLzuaLNfTMV_fdEpET=w481-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:51:44.887Z,,,
"https://www.google.com/maps/place/Andrew+McChesney,+MD/data=!4m7!3m6!1s0x87c0e9ecb208ae2f:0x1c67d9a80343fcd4!8m2!3d38.9313094!4d-94.64397!16s%2Fg%2F11rdvsnvc4!19sChIJL64IsuzpwIcR1PxDA6jZZxw","Andrew McChesney, MD",4.4,97,Vascular surgeon,"5100 W 110th St, Overland Park, KS 66211, United States","W9J4+GC Overland Park, Kansas, USA",https://mymidwestphysician.com/locations/kansas-city-vascular-and-general-surgery/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 913-754-2800,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipMLJSAmAGno3wPAwqS1GyUZFpGzo3HrExVFAzXp=w408-h612-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:51:50.309Z,,,
https://www.google.com/maps/place/AestheticKC/data=!4m7!3m6!1s0x87c0e984861be9a5:0x779eeffe50c6bbd6!8m2!3d38.931694!4d-94.637021!16s%2Fg%2F11h9x7sndr!19sChIJpekbhoTpwIcR1rvGUP7vnnc,AestheticKC,,,Skin care clinic,"4400 W 109th St, Overland Park, KS 66211, United States","W9J7+M5 Overland Park, Kansas, USA",https://www.veinkc.com/aesthetics/,+1 913-541-3377,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/p/AF1QipMEa5VtWrQ_ibnUxv3nmIitUQLV1yx2ZdWmAGGi=w408-h271-k-no,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–2:30 pm,Closed,Closed,7 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:51:56.001Z,,,
https://www.google.com/maps/place/Element+Medical+Imaging+-+Overland+Park/data=!4m7!3m6!1s0x87c0ead4e8bb751d:0x6b40988398c45aab!8m2!3d38.9265257!4d-94.7201822!16s%2Fg%2F1tr7d9vb!19sChIJHXW76NTqwIcRq1rEmIOYQGs,Element Medical Imaging - Overland Park,4.7,803,Medical diagnostic imaging center,"11717 W 112th St, Overland Park, KS 66210, United States","W7GH+JW Overland Park, Kansas, USA",http://www.elementimaging.com/,+1 913-469-8998,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipNfJ9ZsmlCw5AQLYipubUx7a376WK1EV1MWHyXT=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:52:01.008Z,,,
https://www.google.com/maps/place/Summit+Vein+Care/data=!4m7!3m6!1s0x87c11e6238a87651:0x89b49a591bb63f53!8m2!3d38.9758643!4d-94.3577221!16s%2Fg%2F1tggbhfw!19sChIJUXaoOGIewYcRUz-2G1matIk,Summit Vein Care,4.9,196,Medical clinic,"3521 NE Ralph Powell Rd, Lee's Summit, MO 64064, United States","XJGR+8W Lee's Summit, Missouri, USA",https://www.summitveincare.com/?utm_source=google&utm_medium=organic&utm_campaign=gbpwebsite,+1 816-533-4398,Closes soon · 5 pm · Opens 7:30 am Wed,,https://lh3.googleusercontent.com/p/AF1QipN_BSwSeI6gBPO9Nl_KLy1-NBjAb_sOP5VphVl5=w408-h243-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:52:05.973Z,,,
https://www.google.com/maps/place/Lenexa+VA+Clinic/data=!4m7!3m6!1s0x87c095673c7a8d21:0xb0eec3c6cbc093e2!8m2!3d38.9228987!4d-94.7651713!16s%2Fg%2F11rrrt_87_!19sChIJIY16PGeVwIcR4pPAy8bD7rA,Lenexa VA Clinic,4.6,93,Veterans center,"15512 W 113th St, Lenexa, KS 66219, United States","W6FM+5W Lenexa, Kansas, USA",https://www.va.gov/kansas-city-health-care/locations/lenexa-va-clinic/,+1 816-922-2522,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw1FIrrnxZxy9kXeaIid8eUb4sy2UATB0cjpl5XrA0M6XGT_OBe1XYhxfBhXa82NXD8hD452iAlAmmkdCllz1L_VpsXGYKPbkCINtiq1HBR7ODk6ImKdZaeaIs1w9NP58J1YAgd=w408-h306-k-no,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,7 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:52:11.092Z,,,
"https://www.google.com/maps/place/Scott+Hardouin,+MD/data=!4m7!3m6!1s0x87c0e90d1aa0c691:0xc94655a9495d1002!8m2!3d38.9313094!4d-94.64397!16s%2Fg%2F11fn064r37!19sChIJkcagGg3pwIcRAhBdSalVRsk","Scott Hardouin, MD",4.8,95,Vascular surgeon,"5100 W 110th St Ste 300, Overland Park, KS 66211, United States","W9J4+GC Overland Park, Kansas, USA",https://mymidwestphysician.com/physicians/profile/Dr-Scott-Hardouin-MD?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 913-754-2800,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOT5dE4urF7c3gdwAUAmgLAw29DwNVk8rSK0izF=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:52:16.243Z,,,
"https://www.google.com/maps/place/Ravi+S.+J.+Singh,+M.D./data=!4m7!3m6!1s0x87c0ec8daa89cf2b:0xd8711f725bed12a4!8m2!3d38.9725017!4d-94.7251014!16s%2Fg%2F11f0wnr56_!19sChIJK8-Jqo3swIcRpBLtW3Ifcdg","Ravi S. J. Singh, M.D.",4.6,11,Ophthalmologist,"8600 Quivira Rd Ste 100, Lenexa, KS 66215, United States","X7FF+2X Lenexa, Kansas, USA",http://www.kcretina.com/?utm_source=gmb&utm_medium=local&utm_campaign=eii,+1 913-831-7400,Closes soon · 5 pm · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kzy4TVVaesDxL6KHXNBk4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.62158&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:52:21.573Z,,,
https://www.google.com/maps/place/Kansas+City+Vascular+and+General+Surgery+-+Kansas+City/data=!4m7!3m6!1s0x87c0e8f9911ab9bd:0x2df2f9554e81e131!8m2!3d38.9434233!4d-94.5953944!16s%2Fg%2F1tg2l5jf!19sChIJvbkakfnowIcRMeGBTlX58i0,Kansas City Vascular and General Surgery - Kansas City,4.8,45,Vascular surgeon,"373 W 101st Terrace #210, Kansas City, MO 64114, United States","WCV3+9R Kansas City, Missouri, USA",https://mymidwestphysician.com/locations/kansas-city-vascular-and-general-surgery/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 816-333-9500,Closes soon · 5 pm · Opens 9 am Wed,,https://lh3.googleusercontent.com/p/AF1QipM51Q5nK2yx4fVZuUrBvWIhmlsSt2AK60GuLnjK=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:52:26.956Z,,,
https://www.google.com/maps/place/PromptCare+-+Kansas+City/data=!4m7!3m6!1s0x87c094f61dcc0651:0xc01bc5e2b9158f4f!8m2!3d38.9851875!4d-94.7072448!16s%2Fg%2F1thxwr9f!19sChIJUQbMHfaUwIcRT48VueLFG8A,PromptCare - Kansas City,4.9,26,Home health care service,"7930 Marshall Dr, Lenexa, KS 66214, United States","X7PV+34 Lenexa, Kansas, USA",https://www.promptcare.com/,+1 866-776-6782,"Closes soon · 5 pm · Opens 8:30 am Wed

Updated by this business 5 weeks ago",Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPEbBlA3jOw2XwBgSjO0ckeCdsxzP_U68gsO2Tk=w408-h289-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:52:32.126Z,,,
https://www.google.com/maps/place/Lawrence+Vein+Center/data=!4m7!3m6!1s0x87bf6f6b2de3af9b:0x31045cf050de7260!8m2!3d38.9736646!4d-95.2483678!16s%2Fg%2F1tdylqwn!19sChIJm6_jLWtvv4cRYHLeUPBcBDE,Lawrence Vein Center,2.3,3,Medical clinic,"1112 W 6th St Suite 109, Lawrence, KS 66044, United States","XQF2+FM Lawrence, Kansas, USA",https://www.lmh.org/get-care/heart-vascular/vein/,+1 785-840-9292,"Closes soon · 5 pm · Opens 8 am Wed

Updated by this business 7 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOqeDulSv-vNMXquIESwsEJchzZFrQa6OXwOwE=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:52:37.842Z,,,
https://www.google.com/maps/place/Midwest+Medical+Specialists+PA/data=!4m7!3m6!1s0x87c0ea5728573653:0x5568ba8501e7fa7b!8m2!3d38.9278089!4d-94.6818144!16s%2Fg%2F1td38rzj!19sChIJUzZXKFfqwIcRe_rnAYW6aFU,Midwest Medical Specialists PA,4.5,147,Skin care clinic,"8490 College Blvd, Overland Park, KS 66210, United States","W8H9+47 Overland Park, Kansas, USA",https://www.midwestmedicalspecialists.com/,+1 816-454-0666,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipN2KZSzZBEKjPBKRSOh8PqMtWFkwNpb-CvGv_Ai=w412-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:52:43.173Z,,,
"https://www.google.com/maps/place/Joe+Cates,+MD/data=!4m7!3m6!1s0x87c0ea2c2dff975b:0x68709651891325a1!8m2!3d38.9313094!4d-94.64397!16s%2Fg%2F1thqh8g2!19sChIJW5f_LSzqwIcRoSUTiVGWcGg","Joe Cates, MD",4.9,145,Vascular surgeon,"5100 W 110th St Ste 300, Overland Park, KS 66211, United States","W9J4+GC Overland Park, Kansas, USA",https://mymidwestphysician.com/physicians/profile/Dr-Joe-A-Cates-MD?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 913-754-2800,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOxKLl81JBDAMtKvKDCiXp-NwS3Lj2At3Bs8xJW=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:52:48.247Z,,,
https://www.google.com/maps/place/BioLife+Plasma+Services/data=!4m7!3m6!1s0x87c0ebb1845583f7:0xd73862cd86e9fa01!8m2!3d38.9592973!4d-94.7253212!16s%2Fg%2F11t6pt2hzj!19sChIJ94NVhLHrwIcRAfrphs1iONc,BioLife Plasma Services,3.6,489,Blood donation center,"12016 W 95th St, Lenexa, KS 66215, United States","X75F+PV Lenexa, Kansas, USA","https://www.biolifeplasma.com/locations/kansas/lenexa?utm_source=google&utm_medium=organic&utm_campaign=tom:reputationdotcom::lenexa,%20ks:08132022",+1 913-389-9297,"Open · Closes 7 pm

Confirmed by phone call 6 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPZqz_hP_pAbLK2_nbtfhNhqWT7OzZZaqGWuc_a=w408-h306-k-no,true,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–6 pm,7 am–3 pm,7 am–3 pm,11 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:52:53.941Z,,,
"https://www.google.com/maps/place/Juan+Carlos+Correa,+MD/data=!4m7!3m6!1s0x87c0ea2c2dff975b:0x74927b187b74c93b!8m2!3d38.928533!4d-94.646702!16s%2Fg%2F11bv6lb671!19sChIJW5f_LSzqwIcRO8l0exh7knQ","Juan Carlos Correa, MD",5.0,17,Vascular surgeon,"5320 College Blvd, Overland Park, KS 66211, United States","W9H3+C8 Overland Park, Kansas, USA",https://www.kcvi.com/,+1 913-529-8600,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/p/AF1QipNkNx8jsuUe9o1R7c1N_-qfcnkGlCqLklFgPH3b=w408-h306-k-no,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,7 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:52:59.097Z,,,
https://www.google.com/maps/place/Labcorp/data=!4m7!3m6!1s0x87c0eb0121722095:0x8ebfbaf23aeccaf2!8m2!3d38.9361919!4d-94.7254256!16s%2Fg%2F11gmwf4090!19sChIJlSByIQHrwIcR8srsOvK6v44,Labcorp,2.4,69,Medical laboratory,"10600 Quivira Rd # 340, Lenexa, KS 66215, United States","W7PF+FR Lenexa, Kansas, USA",https://locations.labcorp.com/ks/lenexa/29333/,+1 913-859-9198,"Closed · Opens 8 am Wed

Updated by this business 2 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipN3cqvdZNdFohZs54XoHqGbSSqIH85jVyMOI-50=w408-h272-k-no,true,"8 am–12:15 pm, 1:15–4:30 pm","8 am–12:15 pm, 1:15–4:30 pm","8 am–12:15 pm, 1:15–4:30 pm","8 am–12:15 pm, 1:15–4:30 pm",Closed,Closed,"8 am–12:15 pm, 1:15–4:30 pm","https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:53:04.312Z,,,
"https://www.google.com/maps/place/Maxwell+Almenoff,+MD/data=!4m7!3m6!1s0x87c0e98695d85861:0x46ebcff1ac44090!8m2!3d38.9313094!4d-94.64397!16s%2Fg%2F11sbzqnkvp!19sChIJYVjYlYbpwIcRkEDEGv-8bgQ","Maxwell Almenoff, MD",4.9,43,Vascular surgeon,"5100 W 110th St Ste 300, Overland Park, KS 66211, United States","W9J4+GC Overland Park, Kansas, USA",https://mymidwestphysician.com/physicians/profile/Dr-Maxwell-Almenoff-MD?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 913-754-2800,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOXYZ6cDyxiTYnjD6Vkmxo5U4Vbj8hsTXdXg6hK=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:53:09.513Z,,,
"https://www.google.com/maps/place/David+S.+Dyer,+MD,+FACS/data=!4m7!3m6!1s0x87c0ec8c66699fa5:0x5dd6ee3d365514ea!8m2!3d38.9725017!4d-94.7251014!16s%2Fg%2F1tcv6vds!19sChIJpZ9pZozswIcR6hRVNj3u1l0","David S. Dyer, MD, FACS",5.0,2,Ophthalmologist,"8600 Quivira Rd Ste 100, Lenexa, KS 66215, United States","X7FF+2X Lenexa, Kansas, USA",http://www.kcretina.com/,+1 913-831-7400,Closes soon · 5 pm · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kzy4TVVaesDxL6KHXNBk4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.62158&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:53:14.280Z,,,
"https://www.google.com/maps/place/AdventHealth+Medical+Group+General+Surgery+at+Lenexa+City+Center/@38.973983,-94.7821532,17z/data=!3m1!4b1!4m6!3m5!1s0x87c0938ee16a0737:0x490379d1ad434456!8m2!3d38.973983!4d-94.7821532!16s%2Fg%2F11xfj5_xt_",AdventHealth Medical Group General Surgery at Lenexa City Center,,,Medical clinic,"16990 W 86th St Suite 200, Lenexa, KS 66219, United States","X6F9+H4 Lenexa, Kansas, USA",https://www.adventhealth.com/practice/adventhealth-medical-group/adventhealth-medical-group-general-surgery-lenexa-city-center,+1 913-632-9200,Closed · Opens 8 am Wed,,,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:53:21.060Z,,,
https://www.google.com/maps/place/Labcorp/data=!4m7!3m6!1s0x87c0eb1e5e51ed51:0xa5b0452f81b9380c!8m2!3d38.937328!4d-94.7033528!16s%2Fg%2F11b_2yp4t0!19sChIJUe1RXh7rwIcRDDi5gS9FsKU,Labcorp,2.3,43,Medical laboratory,"10600 Mastin St Entrance C, Overland Park, KS 66212, United States","W7PW+WM Overland Park, Kansas, USA",https://locations.labcorp.com/ks/overland-park/24171/,+1 913-888-0093,,,https://lh3.googleusercontent.com/p/AF1QipN4R_5a_PTFKeXrykXl32_b8gPXnUmF5b67NoAq=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:53:24.113Z,,,
"https://www.google.com/maps/place/Gregory+M.+Fox,+MD,+FACS/data=!4m7!3m6!1s0x87c0ec8dab858759:0x85f7779088da5e2e!8m2!3d38.9725017!4d-94.7251014!16s%2Fg%2F11bccd96f7!19sChIJWYeFq43swIcRLl7aiJB394U","Gregory M. Fox, MD, FACS",3.0,4,Ophthalmologist,"8600 Quivira Rd Ste 100, Lenexa, KS 66215, United States","X7FF+2X Lenexa, Kansas, USA",http://www.kcretina.com/?utm_source=local&utm_medium=local&utm_campaign=eii,+1 913-831-7400,Closes soon · 5 pm · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kzy4TVVaesDxL6KHXNBk4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.62158&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:53:29.320Z,,,
"https://www.google.com/maps/place/AesthetiCare+Medspa+%2B+Wellness,+Lenexa/data=!4m7!3m6!1s0x87c097e98eaf815f:0x3cf1aa7e668b2032!8m2!3d38.9570332!4d-94.8565793!16s%2Fg%2F11vs_b8lk0!19sChIJX4GvjumXwIcRMiCLZn6q8Tw","AesthetiCare Medspa + Wellness, Lenexa",4.9,66,Medical spa,"9475 Meadow View Dr, Lenexa, KS 66227, United States","X44V+R9 Lenexa, Kansas, USA",https://www.greatskinkc.com/,+1 913-338-5476,Closes soon · 5 pm · Opens 9 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPI3VzAJPeBPGkX1quZPSeCJ3hUb11zryWYT5fQ=w408-h612-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:53:34.255Z,,,
https://www.google.com/maps/place/Dr.+Craig+Barbieri/data=!4m7!3m6!1s0x87c0e98486200581:0x93b0bed1f7f04ef5!8m2!3d38.9316699!4d-94.637047!16s%2Fg%2F11p07bbmsk!19sChIJgQUghoTpwIcR9U7w99G-sJM,Dr. Craig Barbieri,,,Doctor,"4400 W 109th St #150, Overland Park, KS 66211, United States","W9J7+M5 Overland Park, Kansas, USA",https://www.veinkc.com/dr-craig-d-barbieri-kansas-city/,+1 913-541-3377,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p1rnK0BriJR3Zr_8IkvGLg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.468689&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:53:37.195Z,,,
https://www.google.com/maps/place/AestheticKC/data=!4m7!3m6!1s0x40772f237ebb0247:0x5721fb8e72c0e84a!8m2!3d38.9360775!4d-94.7253738!16s%2Fg%2F11b76d0cw0!19sChIJRwK7fiMvd0ARSujAco77IVc,AestheticKC,,,Skin care clinic,"The Center for Entrepreneurship, 10600 Quivira Rd, Overland Park, KS 66215, United States","W7PF+CV Overland Park, Kansas, USA",,+1 913-541-3377,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CBJfoZu3MUOv41eWIDuLKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=342.076&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-12-16T22:53:40.738Z,,,
