placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,thursday,friday,saturday,sunday,monday,tuesday,wednesday,info,attributes,isBlackOwned
https://www.google.com/maps/place/Resilience+Property+Management/data=!4m7!3m6!1s0x87b217c08858c0a7:0xd921586f89962b53!8m2!3d35.475874!4d-97.5219246!16s%2Fg%2F11k66cbfr1!19sChIJp8BYiMAXsocRUyuWiW9YIdk,Resilience Property Management,,,Property management company,"516 NW 8th St, Oklahoma City, OK 73107, United States","FFGH+86 Midtown, Oklahoma City, OK, USA",,+1 405-655-6194,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JfmGjUGtQK1Zctf5lqMaLg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.8206&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-25T19:48:28.449Z,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
"https://www.google.com/maps/place/Mimo,+LLC/data=!4m7!3m6!1s0x87b2172ded16aaab:0x4a6b849ac56a6f7c!8m2!3d35.4728679!4d-97.5205772!16s%2Fg%2F11fx7xryyt!19sChIJq6oW7S0XsocRfG9qxZqEa0o","Mimo, LLC",3.4,17,Property management company,"426 NW 5th St #200, Oklahoma City, OK 73102, United States","FFFH+4Q Central Oklahoma City, Oklahoma City, OK, USA",http://www.mimoforrent.com/contact-us/,+1 405-623-5042,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qvtaNtF2ZYEcGwxzsvbKjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.006&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-25T19:48:32.905Z,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
"https://www.google.com/maps/place/Landrush+Property+Management,+LLC/data=!4m7!3m6!1s0x87b2174e46c55555:0x5e17032cc285c4de!8m2!3d35.4945741!4d-97.5175738!16s%2Fg%2F11s30kfv5w!19sChIJVVXFRk4XsocR3sSFwiwDF14","Landrush Property Management, LLC",1.0,1,Property management company,"2419 &, 2501 N Harvey Ave, Oklahoma City, OK 73103, United States","FFVJ+RX Uptown Oklahoma City, Oklahoma City, OK, USA",http://www.landrushpropertymanagement.com/contact-us,+1 405-633-0062,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YfzKHPmogk8kyDgj5pe0KA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.19223&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-25T19:48:35.222Z,,,,,,,,,,
https://www.google.com/maps/place/Quail+Creek+Home+Owners+Associates/data=!4m7!3m6!1s0x87b21b78693e29d3:0xedcfe6e615a5c5af!8m2!3d35.5814553!4d-97.5691896!16s%2Fg%2F1tsyq8xd!19sChIJ0yk-aXgbsocRr8WlFebmz-0,Quail Creek Home Owners Associates,5.0,2,Association / Organization,"11032 Quail Creek Rd, Oklahoma City, OK 73120, United States","HCJJ+H8 Quail Creek, Oklahoma City, OK, USA",http://quailcreek.org/,+1 405-751-5661,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MepRzAShwTtbHyKIRtJ2Vg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.93025&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-25T19:48:37.769Z,,,,,,,,,,
https://www.google.com/maps/place/Scott+Group+LLC/data=!4m7!3m6!1s0x87b2172431d85555:0x41af332e81ed4b47!8m2!3d35.4698669!4d-97.5118022!16s%2Fg%2F11twq2_pbz!19sChIJVVXYMSQXsocRR0vtgS4zr0E,Scott Group LLC,3.8,10,Property management company,"1 NE 2nd St, Oklahoma City, OK 73104, United States","FF9Q+W7 Central Oklahoma City, Oklahoma City, OK, USA",https://sgokc.com/,+1 405-235-3835,,https://lh3.googleusercontent.com/p/AF1QipPGgtkXVGwwiDfGO0CvBsGWot_cB88i8-7-ZPWv=w408-h544-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-25T19:48:40.236Z,,,,,,,,,,
https://www.google.com/maps/place/Courtyard+Properties/data=!4m7!3m6!1s0x87b21dfc08eec62b:0xfd3787b89b6c8d59!8m2!3d35.6104733!4d-97.5825574!16s%2Fg%2F11fqzz6wwl!19sChIJK8buCPwdsocRWY1sm7iHN_0,Courtyard Properties,4.1,30,Property management company,"3553 W Memorial Rd, Oklahoma City, OK 73134, United States","JC68+5X Northwest Oklahoma City, Oklahoma City, OK, USA",http://www.courtyardpropertiesokc.com/,+1 405-882-7368,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipP9ZNSOzXDQP20kazfiuuqmeM9JcrrGgNgcw9Lu=w427-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-25T19:48:44.719Z,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,,,
"https://www.google.com/maps/place/Colliers+International+%7C+Oklahoma/@35.530489,-97.517189,17z/data=!3m1!4b1!4m6!3m5!1s0x87b21a71851e2eb1:0x565c186d2b87c44!8m2!3d35.530489!4d-97.517189!16s%2Fg%2F1thxwqyq",Colliers International | Oklahoma,3.0,2,Property management company,"2301 W Interstate 44 Service Rd STE 200, Oklahoma City, OK 73112, United States","GFJM+54 Central Oklahoma City, Oklahoma City, OK, USA",,+1 405-605-2528,,,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-25T19:48:49.280Z,,,,,,,,,,
https://www.google.com/maps/place/C-Star+Management/data=!4m7!3m6!1s0x87b2107ccf830b6b:0xc034c09a4f3dfe0!8m2!3d35.4929166!4d-97.5714041!16s%2Fg%2F1tgj9b62!19sChIJawuDz3wQsocR4N_zpAlMAww,C-Star Management,1.0,3,Property management company,"3124 NW 23rd St, Oklahoma City, OK 73107, United States","FCVH+5C Central Oklahoma City, Oklahoma City, OK, USA",http://c-star.com/,+1 405-949-1404,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KJ4KjVY9X0XSWLzuQ3gCAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.26805&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-25T19:48:53.787Z,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,,,
https://www.google.com/maps/place/Summit+at+Rockwell/data=!4m7!3m6!1s0x87b20f0659542d7f:0x23637b7785f76eb7!8m2!3d35.4774426!4d-97.6377802!16s%2Fg%2F11h4drql9r!19sChIJfy1UWQYPsocRt273hXd7YyM,Summit at Rockwell,3.2,16,Property management company,"905 N Rockwell Ave, Oklahoma City, OK 73127, United States","F9G6+XV Central Oklahoma City, Oklahoma City, OK, USA",https://www.summitrockwell.com/?utm_knock=gmb,+1 405-787-9403,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN7VljnZ7j67Xgm4OBzNeKZM3bvSM0IsbZ-Ii9w=w426-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-25T19:48:58.262Z,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Shadid+Brothers+Properties/data=!4m7!3m6!1s0x87b210988e6d0177:0x3d9ac9a4de101162!8m2!3d35.4969994!4d-97.5473632!16s%2Fg%2F1vnrljcp!19sChIJdwFtjpgQsocRYhEQ3qTJmj0,Shadid Brothers Properties,3.7,3,Property management company,"2712 N Pennsylvania Ave, Oklahoma City, OK 73107, United States","FFW3+Q3 Uptown Oklahoma City, Oklahoma City, OK, USA",,+1 405-525-8791,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Qf2E44frp4F_WJL1aRyxbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.55786&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-25T19:49:00.724Z,,,,,,,,,,
https://www.google.com/maps/place/Just+Like+Home+Rentals/data=!4m7!3m6!1s0x8d5b7ac84febbcc1:0x29ca818d6d5f5ea1!8m2!3d31.743771!4d-90.0467079!16s%2Fg%2F11rmp5ww7n!19sChIJwbzrT8h6W40RoV5fbY2Byik,Just Like Home Rentals,5.0,1,Property management company,,,http://www.justlikehome.rentals/,,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP6toLa4BTWjU5BOJ7672rbBga4xpQiSo3l9gyn=w408-h272-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-25T19:49:05.201Z,8 am–5 pm,8 am–5 pm,9 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Complete+Home+Rentals/data=!4m7!3m6!1s0x87b21bd09ff5d7fb:0x47bd11fb316d1716!8m2!3d35.5600025!4d-97.5315011!16s%2Fg%2F11g9d_6yc6!19sChIJ-9f1n9AbsocRFhdtMfsRvUc,Complete Home Rentals,3.6,119,Property management company,"8801 N Western Ave, Oklahoma City, OK 73114, United States","HF69+29 Central Oklahoma City, Oklahoma City, OK, USA",http://completehomerentals.com/,+1 405-286-2000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqxd56JwJPqR09UsV9HAKl8bLI_g83e9V6Z7buptc_kM5_OjXi0QMa3GsFWV8Tsm2skCzwdFDULiP2XfDG9E5wOFp7l98osDeb2jfPzInKB9qzfo7UlsqVe5AT2OOEyk0EJJmTwzw=w408-h544-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-25T19:49:09.881Z,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Ramsey%27s+Commercial+Properties/data=!4m7!3m6!1s0x87b211ce4c599a01:0x972c6b555187cb20!8m2!3d35.4354673!4d-97.5263013!16s%2Fg%2F11rp2z73p_!19sChIJAZpZTM4RsocRIMuHUVVrLJc,Ramsey's Commercial Properties,4.0,1,Property management company,"701 SW 29th St, Oklahoma City, OK 73109, United States","CFPF+5F Central Oklahoma City, Oklahoma City, OK, USA",https://www.facebook.com/RamseyCommercialProperties2019,+1 405-631-4840,"Open ⋅ Closes 5 pm

Updated by others 7 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HRn7_QaLpcz8TEJ7ytZFQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.9573345&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-25T19:49:14.250Z,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Square+Deal+Capital/data=!4m7!3m6!1s0x87b2198518779fab:0x9092040bcb32d0de!8m2!3d35.541487!4d-97.5152583!16s%2Fg%2F11cn9j087t!19sChIJq593GIUZsocR3tAyywsEkpA,Square Deal Capital,5.0,2,Property management company,"6824 N Robinson Ave, Oklahoma City, OK 73116, United States","GFRM+HV Central Oklahoma City, Oklahoma City, OK, USA",http://squaredealcapital.com/,+1 405-256-4200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2afLgED5WZffTx-3u6jHfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=48.944584&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-25T19:49:16.613Z,,,,,,,,,,
https://www.google.com/maps/place/Enterprise+Plaza/data=!4m7!3m6!1s0x87b21a5e58d5f9e9:0x4420ea63f65089bc!8m2!3d35.5275789!4d-97.5651327!16s%2Fg%2F1v3knkyf!19sChIJ6fnVWF4asocRvIlQ9mPqIEQ,Enterprise Plaza,5.0,3,Property management company,"5600 N May Ave, Oklahoma City, OK 73112, United States","GCHM+2W Central Oklahoma City, Oklahoma City, OK, USA",,+1 405-843-0700,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nracGahgr-XBMcySXu115lUHmKfWRLojOef400zhTlaIh4oYAvuc3ihGKHX5fcNqlqzA65ugOonMdaiWUjwSt0IfPcx_nkEsCZRF_YaAVayTFui028UOJSt2a6cKG09fLjychSw3Q=w408-h544-k-no,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-25T19:49:19.040Z,,,,,,,,,,
https://www.google.com/maps/place/Corporate+Tower/data=!4m7!3m6!1s0x87b21728d6250499:0x251cd855e6c8adce!8m2!3d35.4678341!4d-97.5165625!16s%2Fg%2F1w4vkfs1!19sChIJmQQl1igXsocRzq3I5lXYHCU,Corporate Tower,4.0,29,Property management company,"101 N Robinson Ave #1001, Oklahoma City, OK 73102, United States","FF9M+49 Central Oklahoma City, Oklahoma City, OK, USA",,+1 405-236-2005,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no0MwC1bkNXRsJu8gM5s93sFowKCCzAQR19QAECI-zx1x_u73luBaEXIv8cssoVoc4GeikFzaOFEg3Rc6sEq3CZhwgc_rTx1HsxyE36VFxjcHSFtqiOXAc58cHzkv2ZlA4tFYeKbDMUXkI=w408-h306-k-no,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-25T19:49:21.512Z,,,,,,,,,,
https://www.google.com/maps/place/Waypoint+Property+Company+LLC/data=!4m7!3m6!1s0x87b21b1a861ad0f9:0x2becca077f5b98b0!8m2!3d35.5328564!4d-97.5533151!16s%2Fg%2F11p3j7jcqt!19sChIJ-dAahhobsocRsJhbfwfK7Cs,Waypoint Property Company LLC,,,Commercial real estate agency,"2327 NW 59th St, Oklahoma City, OK 73112, United States","GCMW+4M Central Oklahoma City, Oklahoma City, OK, USA",https://www.waypointcre.com/,+1 405-808-4249,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dGKTlJIbxyFDBXDvs44emg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.52664&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-25T19:49:25.857Z,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Success+Management+and+Consultants+Inc./data=!4m7!3m6!1s0x87b2197fa6299673:0x15a05f6a17840497!8m2!3d35.5517402!4d-97.5223097!16s%2Fg%2F1td0bfvt!19sChIJc5Yppn8ZsocRlwSEF2pfoBU,Success Management and Consultants Inc.,1.0,1,Property management company,"437 W Wilshire Blvd, Oklahoma City, OK 73116, United States","HF2H+M3 Central Oklahoma City, Oklahoma City, OK, USA",http://www.successokc.com/,+1 405-476-5200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hAncQFdq7jEjmK0-hZfyGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.78014&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-25T19:49:28.417Z,,,,,,,,,,
https://www.google.com/maps/place/Kbb+Real+Estate/data=!4m7!3m6!1s0x87b21e563f1d2117:0xdaa0a49cb50451ad!8m2!3d35.4581959!4d-97.5225004!16s%2Fg%2F11c6z_j6qs!19sChIJFyEdP1YesocRrVEEtZykoNo,Kbb Real Estate,5.0,96,Real estate agency,"714 S Dewey Ave, Oklahoma City, OK 73109, United States","FF5G+7X Central Oklahoma City, Oklahoma City, OK, USA",http://www.karabowes.com/,+1 405-361-4079,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipOI9JcXFJQYdopHJjrJ8MrH4_U3gFOayDrbksaT=w408-h612-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-25T19:49:32.890Z,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Northstar+Properties+of+Oklahoma+City/data=!4m7!3m6!1s0x87b210ec5f0d30cd:0x8267c259c578a971!8m2!3d35.2090366!4d-97.4762063!16s%2Fg%2F1tgh81tm!19sChIJzTANX-wQsocRcal4xVnCZ4I,Northstar Properties of Oklahoma City,2.8,71,Property management company,"2322 Westpark Dr, Norman, OK 73069, United States","6G5F+JG Norman, Oklahoma, USA",https://northstar-ok.com/,+1 405-310-6450,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipNoGRhAT_1iJCTXVIcOIpsqOwI7Mj5dYsWCDiA=w408-h255-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-25T19:49:53.599Z,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,,,
https://www.google.com/maps/place/Draper+Realty+and+Construction/data=!4m7!3m6!1s0x87b24316dcf2e351:0xd3ce9eaaea236710!8m2!3d35.2259584!4d-97.4512431!16s%2Fg%2F11gy3tlp0_!19sChIJUePy3BZDsocREGcj6qqeztM,Draper Realty and Construction,4.8,152,Property management company,"911 N Lahoma Ave, Norman, OK 73069, United States","6GGX+9G Norman, Oklahoma, USA",https://draperrealty.net/,+1 405-401-8100,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMjhdaYh2oJi82BZz7Q5LljIuK9LkznAtD1aOIQ=w408-h306-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-25T19:49:57.979Z,9 am–5 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,Identifies as women-owned,,
"https://www.google.com/maps/place/Bare+Property+Management,+Inc/data=!4m7!3m6!1s0x15211d7cefb1669d:0xcf05e106db3ad1a6!8m2!3d35.2200546!4d-97.4460449!16s%2Fg%2F11b5wmckx7!19sChIJnWax73wdIRURptE62wbhBc8","Bare Property Management, Inc",3.7,82,Property management company,"213 W Main St, Norman, OK 73069, United States","6HC3+2H Norman, Oklahoma, USA",https://www.bpmok.com/,+1 405-366-7368,"Open ⋅ Closes 5 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNB4h7z2jbCbZYAk8IDDAbtLiBnI8cjiBHi9D31=w426-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-25T19:50:02.627Z,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Property+Management+Group+of+Norman/data=!4m7!3m6!1s0x87b269a5797294df:0xfd9080a3b96d32e6!8m2!3d35.2151854!4d-97.4730319!16s%2Fg%2F11fzt2g1wv!19sChIJ35RyeaVpsocR5jJtuaOAkP0,Property Management Group of Norman,5.0,7,Property management company,"2126 Melrose Ct #A, Norman, OK 73069, United States","6G8G+3Q Norman, Oklahoma, USA",,+1 405-400-1625,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPHY1uRiDObJ735nCGpabLLAFdsielz1UH0uoE=w408-h271-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-25T19:50:07.019Z,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,,,
https://www.google.com/maps/place/Infinite+Rentals+Property+Management/data=!4m7!3m6!1s0x3d197bb21e8a643:0x97e0cb935b956510!8m2!3d35.2481092!4d-97.4912233!16s%2Fg%2F11sc7jdngl!19sChIJQ6boIbuX0QMREGWVW5PL4Jc,Infinite Rentals Property Management,4.9,39,Property management company,"3401 W Rock Creek Rd Suite 117, Norman, OK 73072, United States","6GX5+6G Norman, Oklahoma, USA",https://infinite-rentals.com/,+1 405-549-9900,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPwMUcEIT98u7CgOVNqje9lDCZjow0VX2hjWbyn=w408-h272-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-25T19:50:11.510Z,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Investors+Property+Management/data=!4m7!3m6!1s0x87b2428bde6a526b:0x88ee962ab821b69!8m2!3d35.2321903!4d-97.4220339!16s%2Fg%2F11f63y5881!19sChIJa1Jq3otCsocRaRuCq2Lpjgg,Investors Property Management,2.1,31,Property management company,"1161 Sonoma Park Dr Suite 400, Norman, OK 73071, United States","6HJH+V5 Norman, Oklahoma, USA",https://www.ipmproperties.com/,+1 405-589-7435,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zBKCeQdaSC0bzgkTmg3kuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.78935&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-25T19:50:16.333Z,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Sooner+Traditions/data=!4m7!3m6!1s0x87b269acac3efc5d:0xe3540a1339f5fd2b!8m2!3d35.2041585!4d-97.475273!16s%2Fg%2F1tkc2m9j!19sChIJXfw-rKxpsocRK_31ORMKVOM,Sooner Traditions,2.7,28,Property management company,"2221 W Lindsey St #201, Norman, OK 73069, United States","6G3F+MV Norman, Oklahoma, USA",,+1 405-252-1888,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nohbLXvV7PsvkLbumyy8eWwTrmGNim9jaP7MMOgP7eSkSxnY-Ys2oatZ_xcwfXTAkAnqyFL2Ht9g2rJER1amg6TtapylqRJmL3Wv00Bd0EqTfIF22fou5fg-05CelVIY2xu7yuK=w408-h256-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-25T19:50:20.821Z,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Bergen+Property+Management/data=!4m7!3m6!1s0x87b269db197bffff:0xf5f7166859e3880a!8m2!3d35.1992926!4d-97.4757856!16s%2Fg%2F11hy9nmg59!19sChIJ__97GdtpsocRCojjWWgW9_U,Bergen Property Management,3.5,4,Property management company,"1529 24th Ave SW, Norman, OK 73072, United States","5GXF+PM Norman, Oklahoma, USA",http://www.bergenproperties.com/,+1 405-256-4466,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPEvNF_v5fav0ef83a7J7GWNQvtwkISTT1eKGjZ=w408-h408-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-25T19:50:25.226Z,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,Identifies as women-owned,,
"https://www.google.com/maps/place/Weichert,+Realtors+-+Centennial+Property+Management/data=!4m7!3m6!1s0x44f94036e8c08949:0x3f47587ede21bea2!8m2!3d35.2228171!4d-97.4772622!16s%2Fg%2F11sws7psl4!19sChIJSYnA6DZA-UQRor4h3n5YRz8","Weichert, Realtors - Centennial Property Management",5.0,6,Property management company,"360 24th Ave NW APT 126, Norman, OK 73069, United States","6GFF+43 Norman, Oklahoma, USA",https://www.wrcpropertymanagement.com/,+1 405-360-0303,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPCVibCckoJq7bwUfWHg4Ly9lFPke2Hvy7Kn2ZS=w425-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-25T19:50:29.793Z,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,,,
https://www.google.com/maps/place/Meadow+Association+Inc/data=!4m7!3m6!1s0x87b2426792f10ed9:0x908b63206de8b7b4!8m2!3d35.2166605!4d-97.4177425!16s%2Fg%2F1thx93th!19sChIJ2Q7xkmdCsocRtLfobSBji5A,Meadow Association Inc,5.0,1,Property management company,"1620 Glenn Bo Dr, Norman, OK 73071, United States","6H8J+MW Norman, Oklahoma, USA",,+1 405-321-2991,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1OYww9s5lSEkT7SYskNZmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.16257&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-25T19:50:32.199Z,,,,,,,,,,
https://www.google.com/maps/place/Net+Management/data=!4m7!3m6!1s0x87b269dbc44d122b:0x4fcdc57f7a67638!8m2!3d35.2191296!4d-97.4480121!16s%2Fg%2F11bvtcz1gz!19sChIJKxJNxNtpsocROHam91fc_AQ,Net Management,3.3,31,Property management company,"330 W Gray St Suite 180, Norman, OK 73069, United States","6H92+MQ Norman, Oklahoma, USA",http://netmanageok.com/,+1 405-701-3686,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UZ7x71KmUw9ctZEWYkwaSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.35434&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OKC+OK/@35.2215893,-97.4446151,14z",2025-09-25T19:50:36.940Z,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
