placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,error,isBlackOwned
https://www.google.com/maps/place/2+Blondes+and+A+Pole+LLC/data=!4m7!3m6!1s0x293ad1d140222bd3:0x1a50a9efc59c9023!8m2!3d38.9653335!4d-94.7320779!16s%2Fg%2F11vwhtk9gh!19sChIJ0ysiQNHROikRI5Ccxe-pUBo,2 Blondes and A Pole LLC,,,Swimming pool,,"12610 Santa Fe Trail Dr, Lenexa, KS 66215, United States","X789+45 Lenexa, Kansas, USA",http://www.2blondesandapole.com/,+1 785-408-0013,Closed ⋅ Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNbI5Dk0d0vSG0Y4M-01Zvwb0K_KeQQZ5VZ4hcI=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:30:50.636Z,,
https://www.google.com/maps/place/Lenexa+Rec+Center/data=!4m7!3m6!1s0x87c09475d5e6ae81:0x9b0dfee2788755bd!8m2!3d38.9697275!4d-94.7854454!16s%2Fg%2F11g8wnf9qm!19sChIJga7m1XWUwIcRvVWHeOL-DZs,Lenexa Rec Center,4.7,707,Recreation center,,"17201 W 87th St Pkwy, Lenexa, KS 66219, United States","X697+VR Lenexa, Kansas, USA",https://www.lenexa.com/Parks-Places/Rec-Center,+1 913-477-7529,Open ⋅ Closes 9 pm,,https://lh3.googleusercontent.com/p/AF1QipOxo6a1iw09uGa0DHBkTaC6pDLU6_I-WEexmK1o=w408-h271-k-no,true,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,7 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:30:55.821Z,,
https://www.google.com/maps/place/Aristocrat+Pools/data=!4m7!3m6!1s0x8c7a44a3b0d43691:0x82e824db92e536ef!8m2!3d38.9224484!4d-94.7502427!16s%2Fg%2F11xfhkvcq_!19sChIJkTbUsKNEeowR7zblktsk6II,Aristocrat Pools,,,Swimming pool contractor,,"14190 W 114th St, Olathe, KS 66215, United States","W6CX+XW Olathe, Kansas, USA",https://aristocratpools.com/,+1 816-550-5405,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNQaDA4UxoTq4N5bG2UGxKh4BySg0RYGWiI2w0u=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:31:00.618Z,,
https://www.google.com/maps/place/Northwood+Trails+Pool/data=!4m7!3m6!1s0x87c095da9c8e2c45:0xc18f296cf9795e97!8m2!3d38.9201786!4d-94.8020118!16s%2Fg%2F1tgj9bl6!19sChIJRSyOnNqVwIcRl155-Wwpj8E,Northwood Trails Pool,4.7,13,Swimming pool contractor,,"11542 S Northwood Dr, Olathe, KS 66061, United States","W5CX+35 Olathe, Kansas, USA",,+1 913-894-5655,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzAIMGmNoMqCGmcwl--y3O8YYlZuoFLWuYd1mG-ahyqScUeDtB8U9egvC5IFUJ4SmIFrINHdioXyJwK5eMjFxAlb4fiKtJ3FTD1TX3Pf7QhCAxXAH_xWTUHCkeubjyhCNXYtW6x8w=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:31:03.526Z,,
https://www.google.com/maps/place/Legendary+Concrete+Lenexa/data=!4m7!3m6!1s0x87c095c74c62462d:0xc7e6ed1e488d4de7!8m2!3d38.952104!4d-94.733185!16s%2Fg%2F11w3_1vcc_!19sChIJLUZiTMeVwIcR502NSB7t5sc,Legendary Concrete Lenexa,5.0,20,Concrete contractor,,"9710 Rosehill Rd, Lenexa, KS 66215, United States","X728+RP Lenexa, Kansas, USA",https://legendaryconcretelenexa.com/,+1 913-937-8567,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipOv2snB2WMjWshRq9LGzTxYmHCpzOLyPSqJOWvN=w411-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:31:08.439Z,,
"https://www.google.com/maps/place/Swing+Coast+Roofs+%26+Gutters+-+Lenexa,+KS/data=!4m7!3m6!1s0x87c0ed053b3d21f9:0xbe3278a611408d41!8m2!3d38.9768275!4d-94.715262!16s%2Fg%2F11m5qtg5m8!19sChIJ-SE9OwXtwIcRQY1AEaZ4Mr4","Swing Coast Roofs & Gutters - Lenexa, KS",5.0,42,Roofing contractor,,"8367 Nieman Rd, Lenexa, KS 66214, United States","X7GM+PV Lenexa, Kansas, USA",https://www.swingcoastroofing.com/,+1 833-492-7663,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipMxtqS9bF8XzZuXxucxiDyFWUwkFHFeGNcxHO7y=w408-h272-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:31:13.374Z,,
"https://www.google.com/maps/place/Tiger+Pro+Wash,+LLC/data=!4m7!3m6!1s0x87c09bc8a296cab7:0x7e33b21e91d0121d!8m2!3d38.9351912!4d-94.7477754!16s%2Fg%2F11fl0g7686!19sChIJt8qWosibwIcRHRLQkR6yM34","Tiger Pro Wash, LLC",5.0,97,Pressure washing service,,"10672 Widmer Rd, Lenexa, KS 66215, United States","W7P2+3V Lenexa, Kansas, USA",https://www.tigerprowash.com/,+1 913-599-9292,Open ⋅ Closes 7 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMUMkcc3Ig0eZUf_abtsU2opwindsV8iuedc333=w408-h342-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:31:18.796Z,,
https://www.google.com/maps/place/Patio+Enclosures+of+Kansas+City/data=!4m7!3m6!1s0x87c0948d4704bba1:0x29a5cd22def28bf9!8m2!3d38.9543854!4d-94.7602698!16s%2Fg%2F12vr3s23r!19sChIJobsER42UwIcR-Yvy3iLNpSk,Patio Enclosures of Kansas City,4.6,13,Contractor,,"9641 Lackman Rd, Lenexa, KS 66219, United States","X63Q+QV Lenexa, Kansas, USA",http://www.patioenclosureskc.com/,+1 913-754-9400,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B86eQNq9u2Rp_ZqKnSgLUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.054375&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:31:24.028Z,,
https://www.google.com/maps/place/Ad+Astra+Softwash/data=!4m7!3m6!1s0x87c0ebc666895555:0x84d009f95f52d02!8m2!3d38.9697052!4d-94.7311072!16s%2Fg%2F11f4m8229_!19sChIJVVWJZsbrwIcRAi31lZ8ATQg,Ad Astra Softwash,5.0,333,Pressure washing service,,"8750 Long St, Lenexa, KS 66215, United States","X799+VH Lenexa, Kansas, USA",https://www.adastrasoftwash.com/?utm_campaign=gmb,+1 913-557-8398,"Open ⋅ Closes 6 pm

Confirmed by phone call 3 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMMu-q3Ps79IGlOXOgqvBYdBQkNgdEE6hF6gmNe=w425-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:31:29.195Z,,
https://www.google.com/maps/place/Assembly+Man+Services+LLC/data=!4m7!3m6!1s0x87c0949236ca1011:0xb745ca5441527860!8m2!3d38.948937!4d-94.742953!16s%2Fg%2F1vtqwmfr!19sChIJERDKNpKUwIcRYHhSQVTKRbc,Assembly Man Services LLC,4.9,78,Handyman/Handywoman/Handyperson,,"9900 Pflumm Rd, Lenexa, KS 66215, United States","W7X4+HR Lenexa, Kansas, USA",http://assemblymanservices.com/,+1 913-894-4126,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMZGPaYGqp0nbLZwq8X4tvP7US48B4FuuUI_qib=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:31:34.073Z,,
https://www.google.com/maps/place/Emerson+Enterprises+Unlimited+LLC/data=!4m7!3m6!1s0x87c11dbc5c32216d:0x83f1269089a25ffe!8m2!3d38.9314617!4d-94.7747724!16s%2Fg%2F11cmc2qn6p!19sChIJbSEyXLwdwYcR_l-iiZAm8YM,Emerson Enterprises Unlimited LLC,4.5,293,Roofing contractor,,"16309 108th Cir, Lenexa, KS 66219, United States","W6JG+H3 Lenexa, Kansas, USA",https://emersonpros.com/,+1 913-513-1182,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwHjBAcDU6-TKH6EwRr2f7o_u1VcFHuRjV2E6PWD_QOiQMQTzVZPYza6gjahiq2Rp66TEh9az9U5YRImiMilpYyP78CBi8-sapkBZy3STr_NokP0Ynjil5gcRc6tz85VIAUfSJwkrhd9poh=w408-h305-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:31:39.378Z,,
https://www.google.com/maps/place/Blue+Haven+Pools+%26+Spas/data=!4m7!3m6!1s0x87c090b6fcf5a6bb:0x35e3291eca27869a!8m2!3d38.9774474!4d-94.8615325!16s%2Fg%2F1tf4fkcc!19sChIJu6b1_LaQwIcRmoYnyh4p4zU,Blue Haven Pools & Spas,3.3,20,Swimming pool contractor,,"23750 W 83rd Terrace, Shawnee, KS 66227, United States","X4GQ+X9 Shawnee, Kansas, USA",https://www.bluehaven.com/kansas-city-swimming-pool-builder/,+1 913-962-2224,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMh_XJjIZg9GM0z2BqmTk3CJ_SA7DHlA2royNyc=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:31:44.164Z,,
"https://www.google.com/maps/place/P1+Service,+LLC/data=!4m7!3m6!1s0x87c0951d5d09f125:0x57a05fb618803b6e!8m2!3d38.928525!4d-94.755514!16s%2Fg%2F11sjd1t26_!19sChIJJfEJXR2VwIcRbjuAGLZfoFc","P1 Service, LLC",4.9,8,HVAC contractor,,"11086 Strang Line Rd, Lenexa, KS 66215, United States","W6HV+CQ Lenexa, Kansas, USA",https://p1-service.com/locations/lenexa-ks,+1 913-529-5300,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOL2cQyVLuhui9xxXSIm2hcFksmrIYuija5uEeg=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:31:49.167Z,,
https://www.google.com/maps/place/Leslie%27s+Pool+Supplies/data=!4m7!3m6!1s0x87c09512a14160d9:0xcbbff540cc91b22b!8m2!3d38.9137195!4d-94.7595455!16s%2Fg%2F1tdwffxr!19sChIJ2WBBoRKVwIcRK7KRzED1v8s,Leslie's Pool Supplies,4.1,62,Swimming pool supply store,"Chain providing a full range of swimming pool equipment, chemicals & accessories, plus water toys. · In-store shopping · Kerbside pickup","14970 W 119th St, Olathe, KS 66062, United States","W67R+F5 Olathe, Kansas, USA",https://lesliespool.com/location/olathe-kansas-olathe-613.html?utm_source=gmb&utm_medium=organic&utm_campaign=store_613,+1 913-780-9992,"Open ⋅ Closes 6 pm

Updated by this business 1 week ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxhkOvm8Eh6M-2EFZ1VLU3a2dvRFzu_ZuoRNEbu88PgvOLWq6F40vAjBXCb1noTE2uytQK6KupUdqyafJO3mUwVLPflzjfzxmJz2vf-Ain4WUX5MOjtznUEkHsIwu91IH06dHR-tw=w408-h544-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:31:54.104Z,,
https://www.google.com/maps/place/Elite+Gymnastics+%26+Aquatics/data=!4m7!3m6!1s0x87c094df58283fe7:0x61de7feb8d6c2b92!8m2!3d38.933369!4d-94.743928!16s%2Fg%2F1tdkh52n!19sChIJ5z8oWN-UwIcRkitsjet_3mE,Elite Gymnastics & Aquatics,4.4,58,Gymnastics center,,"13600 W 108th St, Lenexa, KS 66215, United States","W7M4+8C Lenexa, Kansas, USA",http://www.elitegymswim.com/,+1 913-469-5554,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipMIxbj3944m26Yo2cs5Zg07l2Vkd7T-_aPcq1q4=w408-h273-k-no,true,12–7 pm,12–7 pm,12–7 pm,12–7 pm,Closed,9 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:31:59.173Z,,
https://www.google.com/maps/place/Clear+Pools+LLC/data=!4m7!3m6!1s0x87c0961ee10ef245:0x8f6c6896aa3477c!8m2!3d38.902016!4d-94.6843604!16s%2Fg%2F11hbnnrcnx!19sChIJRfIO4R6WwIcRfEejaonG9gg,Clear Pools LLC,4.0,4,Pool cleaning service,,,,https://roofingkc.net/overland-park/,+1 913-353-6710,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwwIAnZrLcU5lp0PfvUhEmK81xEUw2JNYt_dhfe_96fzUt0I4zStUS2RE81ETU-yjQUOa6oFzsKuWhrGMZZUtHa-EisDE6-98bONJft7aVsgVIofLJqLvOLGTwX93i0LKXucMps=w408-h725-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:32:04.148Z,,
https://www.google.com/maps/place/KC+Cocktail+Company/data=!4m7!3m6!1s0x6917cf20589cc3eb:0xcde73acf38a60827!8m2!3d38.9769293!4d-94.7067788!16s%2Fg%2F11t2ldby96!19sChIJ68OcWCDPF2kRJwimOM86580,KC Cocktail Company,5.0,101,Mobile caterer,,"8395 Melrose Dr, Lenexa, KS 66214, United States","X7GV+Q7 Lenexa, Kansas, USA",http://www.kccocktailco.com/,+1 816-456-4388,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPfy8Euiru1F9kwTv0sgICNfdAlsWghqoWdlJ_n=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:32:09.229Z,,
https://www.google.com/maps/place/Family+Leisure+Kansas+City/data=!4m7!3m6!1s0x87c0942fd80100e3:0x4c014deaedfd0ada!8m2!3d38.939465!4d-94.800842!16s%2Fg%2F1tgh825s!19sChIJ4wAB2C-UwIcR2gr97epNAUw,Family Leisure Kansas City,4.1,674,Outdoor furniture store,"Outdoor living retailer selling pools, play gyms, patio sets, grills & game room tables. · In-store pick-up · Delivery","10440 S Ridgeview Rd, Olathe, KS 66061, United States","W5QX+QM Olathe, Kansas, USA",https://www.familyleisure.com/Kansas-City?code=KANS,+1 913-888-7727,Open ⋅ Closes 6:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyXxTeJ-ZV-R76jpsk9WzaTEdXNVl7mAbXWe4OmfAuC3Y9BkGAYEBuB5OhJnNP4ABxQMzjixVGz7b1UAqZdRT-zAxgungnoEhIdMP0yPwZqe5BhHGZDveVAEqpYb7Qwtn-Xltxp=w426-h240-k-no,true,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,12–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:32:14.390Z,,
https://www.google.com/maps/place/Greystone+Estates+West+Swimming+Pool/data=!4m7!3m6!1s0x87c0934670f30959:0x99d4111714e644c9!8m2!3d38.991136!4d-94.739952!16s%2Fg%2F11cmbtdbcz!19sChIJWQnzcEaTwIcRyUTmFBcR1Jk,Greystone Estates West Swimming Pool,4.7,15,Swimming pool,,"7601 Caenen Lake Rd, Lenexa, KS 66216, United States","X7R6+F2 Lenexa, Kansas, USA",,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy-Wxax_t9GcRQNFZmGtOIlGg2cx2kZ8tlZgcmGfHrKa68nV6TyGLHofwmmugbwW2HMyrTpg9SMnM9TcDLalHFw-rFWELXqQSNmuVG1Rv8pHswTH_qsMINEepgXjMBJLdjbIv3eJA=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:32:17.409Z,,
https://www.google.com/maps/place/Frank%27s+Pool+Services/data=!4m7!3m6!1s0x87c0be8b6dad0451:0x2eec6df8fd2f087!8m2!3d38.8438068!4d-94.7916549!16s%2Fg%2F1hc6s7_2f!19sChIJUQStbYu-wIcRh_DSj9_G7gI,Frank's Pool Services,3.0,2,Swimming pool contractor,,"15740 S Madison Dr, Olathe, KS 66062, United States","R6V5+G8 Olathe, Kansas, USA",,+1 913-768-0440,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T-P4J9Gya5y-ziqH9iMQ5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.65665&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:32:20.141Z,,
https://www.google.com/maps/place/Premier+Pools+%26+Spas/data=!4m7!3m6!1s0x87c094d11cfd36ab:0x27ddd76af9d7954!8m2!3d38.9619419!4d-94.9442426!16s%2Fg%2F1tgxjl1x!19sChIJqzb9HNGUwIcRVHmdr3bdfQI,Premier Pools & Spas,3.7,6,Swimming pool contractor,,"30945 Explorer's Trail, De Soto, KS 66018, United States","X364+Q8 De Soto, Kansas, USA",http://www.premierpoolsofkc.com/,+1 913-438-7770,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipPuTLq0dJIT10-aRKpnQQDi4Lt5ct1ldNXu2orT=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:32:25.183Z,,
https://www.google.com/maps/place/Evo+Pest+Control/data=!4m7!3m6!1s0x87c095ba19ed78db:0x9b44d7ad0d1a5a5e!8m2!3d38.9646051!4d-94.7333256!16s%2Fg%2F11x8gwy549!19sChIJ23jtGbqVwIcRXloaDa3XRJs,Evo Pest Control,4.9,617,Pest control service,,"12760 Santa Fe Trail Dr, Lenexa, KS 66215, United States","X778+RM Lenexa, Kansas, USA",https://evopest.com/,+1 816-300-1426,"Open ⋅ Closes 7 pm

Updated by this business 4 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPUSqJyIys8qAkc3FG3yeKhb2IvMKQTglc1-AXF=w426-h240-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:32:30.372Z,,
"https://www.google.com/maps/place/P1+Construction,+LLC/data=!4m7!3m6!1s0x87c09454a3f30a0f:0x52e6df4887ae4275!8m2!3d38.9534236!4d-94.7432306!16s%2Fg%2F1w4f8mjq!19sChIJDwrzo1SUwIcRdUKuh0jf5lI","P1 Construction, LLC",3.6,24,Construction company,,"13605 W 96th Terrace Ste 200, Lenexa, KS 66215, United States","X734+9P Lenexa, Kansas, USA",https://p1group.com/locations/kansas-city,+1 913-529-5000,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMhp8C4L81Jh9B2iD74E_bLxx4t_NKQyEQPsoIt=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:32:35.402Z,,
https://www.google.com/maps/place/Cortes+The+Builder/data=!4m7!3m6!1s0xa026d81b37cbdb47:0xaa47cd4a46b7e2df!8m2!3d39.058078!4d-94.5716189!16s%2Fg%2F11x1r_0flv!19sChIJR9vLNxvYJqAR3-K3RkrNR6o,Cortes The Builder,4.0,4,Swimming pool contractor,,,,https://cortesthebuilder.com/,+1 913-530-6742,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipPX3RKM6TjyDd041YTK590ZPe1HfP-q-uYSARLM=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:32:40.288Z,,
https://www.google.com/maps/place/XLNT+Pools/data=!4m7!3m6!1s0x2d332c1e31572455:0xc8bd5d3623f75842!8m2!3d39.058078!4d-94.5463324!16s%2Fg%2F11mdk6m_x6!19sChIJVSRXMR4sMy0RQlj3IzZdvcg,XLNT Pools,5.0,8,Swimming pool contractor,,,,https://www.xlntpools.com/,+1 913-730-5090,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwzMNbsidWsoJyCpyQr4d-iosNvbQRWixnFC3uEWdahAT6nC-tOuvWSTjIr4lYXu2OElHywGJp6Ry4cC_MYAtRWZU4nYEFpuVZHZtKiWE88bq8hmPpP8VaME2-tumKLeCQUhZtfwmnJZVI=w427-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:32:45.148Z,,
"https://www.google.com/maps/place/MVP+Air+Conditioning,+Heating,+Plumbing+%26+Electric/data=!4m7!3m6!1s0x87c0ed29aacb655f:0x3fc67a840c420e02!8m2!3d38.949877!4d-94.7460527!16s%2Fg%2F1hc2lm7fl!19sChIJX2XLqintwIcRAg5CDIR6xj8","MVP Air Conditioning, Heating, Plumbing & Electric",4.8,4801,HVAC contractor,,"9851 Widmer Rd, Lenexa, KS 66215, United States","W7X3+XH Lenexa, Kansas, USA",https://themvpkc.com/,+1 913-214-1212,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipN7m8iBzRl2lfKZQ9IOwTOtduKEJJ31pF8ntjUq=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:32:50.424Z,,
https://www.google.com/maps/place/KC+Pool+and+Spa+LLC/data=!4m7!3m6!1s0x87c0f5d502028119:0x290b108f1ae3d0ca!8m2!3d39.2273856!4d-94.6494999!16s%2Fg%2F1q5bp7s48!19sChIJGYECAtX1wIcRytDjGo8QCyk,KC Pool and Spa LLC,4.9,7,Swimming pool contractor,,"6001 NW Hilltop Rd, Kansas City, MO 64151, United States","69G2+X6 Kansas City, Missouri, USA",http://www.kcpoolspa.com/,+1 816-916-6163,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNX6ROGsyNp_EH3vYlOpdQG4RPs8QcksiGVvs6C=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:32:55.453Z,,
https://www.google.com/maps/place/Lenexa+Community+Center/data=!4m7!3m6!1s0x87c094ba2e965f33:0x97dc97da3ced8cc9!8m2!3d38.9596043!4d-94.7412125!16s%2Fg%2F1tg4lxh7!19sChIJM1-WLrqUwIcRyYztPNqX3Jc,Lenexa Community Center,4.6,173,Community center,,"13420 Oak St, Lenexa, KS 66215, United States","X755+RG Lenexa, Kansas, USA",https://www.lenexa.com/Parks-Places/Community-Center,+1 913-477-7100,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOOOj-_8iuB7x4x9bK49FWTdIuI8h1d0NY1zzsv=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lenexa+KC+KS/@38.9536174,-94.7335709,14z",2025-10-27T19:33:00.617Z,,
