placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,isBlackOwned,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,attributes,error
https://www.google.com/maps/place/Essex+Landscaping+and+Property+Management/data=!4m7!3m6!1s0x8884411a2ac032d1:0xe4e63650bfefa02c!8m2!3d42.1000145!4d-82.8847059!16s%2Fg%2F11sxf1fdd7!19sChIJ0TLAKhpBhIgRLKDvv1A25uQ,Essex Landscaping and Property Management,4.5,18,Lawn care service,,,http://essexlandscaping.ca/,+1 226-345-8909,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFIaxxhhRfGLkUWC01bDhgjmKx1Cn8i0O74OhRlyVuVVwIfVzE-vsZXPrLIUnlnDAVMk2onzjvelkm5l4LAOFz1QCZSf1AjUTfS5LYV-9nbISieMDwwxDqBIdmj__H72Ls2GMwxytOUXOmU=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:55:14.647Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/McRae+Landscape/data=!4m7!3m6!1s0x883b2db6f57f4791:0xc490f7d6378a7bed!8m2!3d42.1000145!4d-82.7897985!16s%2Fg%2F11pxsbnxrd!19sChIJkUd_9bYtO4gR7XuKN9b3kMQ,McRae Landscape,5.0,7,Landscape designer,,,https://mcraelandscape.squarespace.com/,+1 226-348-5638,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEignXAdjoZjoTQvD3KvCE0_5ZGjxl-_T68LQegBwvg3a7P6hDqJtAQDakhI8LsSI5DlyLjZBMUw9Aa0S67W_u1EgaDmbA1X8cLE9UnLwFldWu6qqaec0lkFzXLbv3SpwXbbjl86A=w408-h408-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:55:19.817Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–3 pm,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Safe+Tree+Service+LLC/data=!4m7!3m6!1s0x8824cda873c1180b:0x9632ed7801efa168!8m2!3d42.3532722!4d-83.1222787!16s%2Fg%2F11wjql_ml_!19sChIJCxjBc6jNJIgRaKHvAXjtMpY,Safe Tree Service LLC,5.0,3,Landscaper,"5208 Larchmont St, Detroit, MI 48204, United States","9V3H+83 Detroit, Michigan, USA",https://safetreeservice.net/,+1 313-595-3767,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFbH-E5xOIqA1EBLpUx3T6SGIRMnRmLKRoc_3wkXkpyf8-hjM-62sGaj0i0Fa-colsoFZadeuaV8q3rSmExtIOda2_gwrrC3JS8kUc3RmQZjPcHNWWklpbXrsSFHIZ--ODBCz8K=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:55:25.075Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Paradise+Garden+Landscaping+Inc./data=!4m7!3m6!1s0x8824cfd4ab7b8677:0x6f280cd66ee52383!8m2!3d42.488645!4d-82.972573!16s%2Fg%2F1tf2ydz7!19sChIJd4Z7q9TPJIgRgyPlbtYMKG8,Paradise Garden Landscaping Inc.,4.4,13,Landscaper,"26220 Groesbeck Hwy, Warren, MI 48089, United States","F2QG+FX Warren, Michigan, USA",http://www.paradisegl.com/contact.html,+1 586-944-0020,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1aNuf8H3_C1AicnA6vO4k-65Rrw8dMs_-nfg0-LGa0E-J93RWOnAaKpPnjrQHqAB1ssLvipnPGTenxkcU3TEsu-8juwSaA8HkC8eJXFJU44t-CCEXBYJNZNYfTjK7tGAg89Sn=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:55:30.277Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Ruby%27s+Landscaping/data=!4m7!3m6!1s0x2bff9a5101a0d75d:0x8cef27d068bfa9ff!8m2!3d42.295001!4d-83.002882!16s%2Fg%2F11y39pg8m8!19sChIJXdegAVGa_ysR_6m_aNAn74w,Ruby's Landscaping,4.9,34,Landscape designer,,,https://rubyslandscaping.ca/,+1 519-818-4490,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF7p1DPfuj0DrV8srv_c2akcHnD1bRr0S-mWh_HRcRQv0HhdDzg7qD3NwuKMo0x52fv5wTSCxmtahVMR3JLYviMbzX9qS_qC0s2XAxuqa7uPZ3oP-UxXozokUH_WOvbjpVaUHekklp1FnY=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:55:32.911Z,,,,,,,,,,
https://www.google.com/maps/place/Southwest+Lawns+Services/data=!4m7!3m6!1s0x41acbf969fa76b9d:0x74482e79817d57cf!8m2!3d42.3115193!4d-83.1083252!16s%2Fg%2F11wwfb30jp!19sChIJnWunn5a_rEERz1d9gXkuSHQ,Southwest Lawns Services,,,Landscaper,"6361 Regular St, Detroit, MI 48209, United States","8V6R+JM Detroit, Michigan, USA",,+1 313-207-8648,Open · Closes 7:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2Qm8W_LxNImZQSriA8mwoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=157.28342&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:55:37.820Z,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,,,
https://www.google.com/maps/place/The+Sod+Father/data=!4m7!3m6!1s0x883b2dc3bfff864f:0x6ac1cc585ca8d42b!8m2!3d42.0936975!4d-82.8847059!16s%2Fg%2F11qsx45ssg!19sChIJT4b_v8MtO4gRK9SoXFjMwWo,The Sod Father,4.7,13,Landscape designer,,,,+1 226-344-5686,Open · Closes 9 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6TAM_1_G0lsjmCU_QolfOmx__ZliF-z6VtVXGFjdvsBSPdF_z_tM5F4EnISEDm76tYlXjWftqjK7Lk0851WLIr42B5PNUZh3KviuOAQX_L9exHT08KU1ZBX2Xh9evUeaV_gHLGQ=w426-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:55:43.050Z,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,,,
"https://www.google.com/maps/place/One+Stop+Property+Maintenance,+LLC/data=!4m7!3m6!1s0x8824cd760fb5314f:0xfe406400ab39a6b2!8m2!3d42.4857929!4d-83.263035!16s%2Fg%2F11f2wf3_k4!19sChIJTzG1D3bNJIgRsqY5qwBkQP4","One Stop Property Maintenance, LLC",4.0,4,Property maintenance,,,https://www.ospmain.com/,+1 313-957-0070,Open · Closes 5 pm,true,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHpmnnHEx9919uhnFrDgFGw23RhybtrWj830VnfpIoIHzMO5t9Hy1_nJfiXIAzQAB8k9wt6LKYXxgLP1NNoGzTQ7zu2ut0M58BgNK4xqRL4JU-pUpQ-PRJtKlCusx8t9CrUbWLZ=w408-h282-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:55:47.898Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Orleans+Landing/data=!4m7!3m6!1s0x883b2cd19d6b570b:0xe461508770bafc28!8m2!3d42.3334322!4d-83.0281445!16s%2Fg%2F11c1p37qvz!19sChIJC1drndEsO4gRKPy6cIdQYeQ,Orleans Landing,4.1,256,Apartment complex,"229 Orleans St, Detroit, MI 48207, United States","8XMC+9P Detroit, Michigan, USA",http://www.orleanslandingapts.com/orleans-landing-detroit-mi,+1 313-631-6280,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFdLhVlL8qRvP8ujVd97ZvKNDa7jHm3tIpGZV0WaNbNj9fYjUxMZuFIhkIhCf_r6sIuAfsBGtt88YwwM_Kpj2JQsFexO9RoBmKDnPuT66x3VJZ7poc_6FJZsN5RHfSOK5a8zhL__A=w408-h272-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:55:53.012Z,9 am–6 pm,9 am–7:30 pm,9 am–6 pm,9 am–5 pm,12–5 pm,9 am–6 pm,9 am–6 pm,,· Dogs allowed,
https://www.google.com/maps/place/De+Witt+Products+Co/data=!4m7!3m6!1s0x883b32e903495517:0xecaef986a2183870!8m2!3d42.3217854!4d-83.1080713!16s%2Fg%2F1tgfqsxv!19sChIJF1VJA-kyO4gRcDgYoob5ruw,De Witt Products Co,4.9,16,Manufacturer,"5860 Plumer St, Detroit, MI 48209, United States","8VCR+PQ Detroit, Michigan, USA",https://www.dewittproducts.com/,+1 313-554-0575,Open · Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A6ZgLxRQvikuHBasdzJ9KQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.38918&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:55:58.000Z,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,,,
https://www.google.com/maps/place/Detroit+Mulch/data=!4m7!3m6!1s0x8824cd8bc2321847:0xcacc8159a740a11f!8m2!3d42.3938085!4d-83.1443848!16s%2Fg%2F11tj1g03nx!19sChIJRxgywovNJIgRH6FAp1mBzMo,Detroit Mulch,4.2,32,Mulch supplier,"14300 Prairie St, Detroit, MI 48238, United States","9VV4+G6 Detroit, Michigan, USA",http://detroitmulchcompany.com/,+1 313-600-8983,"Open · Closes 6 pm

Confirmed by this business 7 weeks ago",true,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGkX8UFtGTIlhFm3dk02Cjy4WFhlpRVuG0Ui01Axwf_AUwidV23_6cLoq53CcpqimA7hrdSRMPA-WFaD6RluU3IksYwsK013noX7VU29p_BhMD6uifW0HE96LTadzXTA4xZHRzH=w408-h408-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:56:02.844Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–2 pm,Closed,8 am–6 pm,8 am–6 pm,Identifies as women-owned,,
https://www.google.com/maps/place/Motor+City+Re-Store/data=!4m7!3m6!1s0x883b2d2546655555:0x5de74d9e6480f2be!8m2!3d42.3295267!4d-83.0460804!16s%2Fg%2F11f63xfl6b!19sChIJVVVlRiUtO4gRvvKAZJ5N510,Motor City Re-Store,5.0,1,Association / Organization,"500 Griswold St, Detroit, MI 48226, United States",,https://www.motorcityre-store.com/,+1 844-749-8359,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u4LT3HygOPa8tj56lszHjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.18857&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:56:07.604Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/TRH+Construction+%26+Excavating+LLC/data=!4m7!3m6!1s0x8824d3a8a2baa9bb:0x756d0779b527ea60!8m2!3d42.3819189!4d-83.0261669!16s%2Fg%2F1tmpl3pw!19sChIJu6m6oqjTJIgRYOontXkHbXU,TRH Construction & Excavating LLC,3.3,3,Excavating contractor,"6102 Helen St, Detroit, MI 48211, United States","9XJF+QG Detroit, Michigan, USA",,+1 313-995-4173,Open · Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oonyCO7-ntzdyEsea5t2TQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.144844&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:56:12.549Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,,,
https://www.google.com/maps/place/Allen%27s+Landscape+%26+Lawn+Services/data=!4m7!3m6!1s0x8824d6579568723b:0x96051314240ccddc!8m2!3d42.4627355!4d-83.197702!16s%2Fg%2F11xb1kcv9!19sChIJO3JolVfWJIgR3M0MJBQTBZY,Allen's Landscape & Lawn Services,4.5,46,Lawn care service,,,http://allenslandscapeandlawn.com/,+1 313-318-2604,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHZQDNRlylEyJGI-Q39hStAtvYx7-cIgq1dJ6SnPmauZ3H6cGzOK3p6yFxfn4hWausaN7sIiF64hnO_d0VuCDGSCgnwh5Q30ZrYC3HeCdqEl_ZKlIPeeQgsJ3hBEYj9Sk0GOm1w40_BokE=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:56:17.363Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Turner+Landscaping+%26+Property+Maintenance+Inc/data=!4m7!3m6!1s0x883b2d48f72943f3:0x768fae06fc1414c0!8m2!3d42.3141701!4d-83.048238!16s%2Fg%2F11t9q5mtln!19sChIJ80Mp90gtO4gRwBQU_Aauj3Y,Turner Landscaping & Property Maintenance Inc,1.0,1,Property maintenance,"371 Salter Ave, Windsor, ON N9A 5C1, Canada","8X72+MP Windsor, Ontario, Canada",http://turnerlandscaping.net/,+1 519-255-1874,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0sJ3yFMqiWzFcWPnhddP5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=255.24796&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:56:22.245Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
"https://www.google.com/maps/place/P.I.E.+Management,+L.L.C./data=!4m7!3m6!1s0x883b2d2e96f88755:0x951bd886512a443!8m2!3d42.3344038!4d-83.0430194!16s%2Fg%2F1wc31xvq!19sChIJVYf4li4tO4gRQ6QSZYi9UQk","P.I.E. Management, L.L.C.",3.9,12,Employment agency,"400 Monroe St # 410, Detroit, MI 48226, United States","8XM4+QQ Detroit, Michigan, USA",http://www.piemanagement.com/,+1 313-967-7871,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e3hWSm3FjhLA5UaJYNmrog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=147.09702&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:56:27.333Z,9 am–6 pm,9 am–6 pm,9 am–5 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,,,
"https://www.google.com/maps/place/Royles+Landscaping/@42.295001,-83.002882,12z/data=!3m1!4b1!4m6!3m5!1s0xb9e8cf45acfd2f:0xb1e86d99a47dc0fb!8m2!3d42.295001!4d-83.002882!16s%2Fg%2F11t4f4b8l3",Royles Landscaping,,,Landscaper,,,https://royleslandscaping.godaddysites.com/,,Open · Closes 7 pm,,,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:56:33.878Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–5 pm,9 am–5 pm,7 am–7 pm,7 am–7 pm,,,
https://www.google.com/maps/place/JQLS+Lawn+%26+Landscape/data=!4m7!3m6!1s0x883b36613e35bedb:0x779961699f19f60e!8m2!3d42.2557276!4d-83.21261!16s%2Fg%2F1tj7x10z!19sChIJ2741PmE2O4gRDvYZn2lhmXc,JQLS Lawn & Landscape,4.8,114,Landscaper,"15761 Harrison Ave, Allen Park, MI 48101, United States","7Q4P+7X Allen Park, Michigan, USA",https://www.facebook.com/pages/JQLS-Lawn-Landscape-Inc/113581392005718,+1 313-381-6848,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFeB2TYJYNaavPkWMbWJLWMQTTWe0gRuRlWCn-xHoG3hAjPCbBu_JFVXpP2Deqy02b4pSnKEjHlH1EB8xh1gxn9kYqhH-TsnhQHs1TAD2nkbJJbngGQpieCLKhLhwm-RT-pc5n5=w426-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:56:39.197Z,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Beacon+Park/data=!4m7!3m6!1s0x883b2d36f5838cd5:0xf22c18a5fc15daa3!8m2!3d42.3345254!4d-83.0553069!16s%2Fg%2F11g8k48m61!19sChIJ1YyD9TYtO4gRo9oV_KUYLPI,Beacon Park,4.7,2492,City park,"1901 Grand River Ave, Detroit, MI 48226, United States","8WMV+RV Detroit, Michigan, USA",https://empoweringmichigan.com/beacon-park/,+1 313-566-8250,Open · Closes 10 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIFGP7kd5A6fvWGRHcdUoraXC3Ig5a8HA7YwuIDdGUEkHQ6DIxBBnq8P-F0Wi4mILmmKgkt2LdXnEHXLYCs3u02WxbZ78n2oLVyYjeoqn_6esBL6KgMUl9At2lOwsxmAmh_ks0NA=w408-h306-k-no,false,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:56:44.794Z,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,,· Dogs allowed,
https://www.google.com/maps/place/MacAllister+Rentals/data=!4m7!3m6!1s0x883b33dc741913b5:0x284f7615a407e140!8m2!3d42.3136933!4d-83.0858671!16s%2Fg%2F11n5ddxk5q!19sChIJtRMZdNwzO4gRQOEHpBV2Tyg,MacAllister Rentals,4.7,13,Equipment rental agency,"4005 W Fort St, Detroit, MI 48209, United States","8W77+FM Detroit, Michigan, USA",https://www.macallisterrentals.com/detroit-rental/,+1 313-395-2621,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGogdO2CeYTcb38MYl9kOaHdagNNQaofaeotiVkQFGbPVg_GRr0Jef-_ZnG2d-XgfoS_RGqE9GxrplwXoYGpSXA-VFlY3-Sk4SqJTI-5nVwXlfqtmXPMMd4KFKPSUIyQQneqTy8WgX36rkU=w427-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:56:49.655Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,,,
https://www.google.com/maps/place/Msn+All+Seasons/data=!4m7!3m6!1s0x5bfb717ac2596f5:0xe97f3b17a4d0c797!8m2!3d42.1239615!4d-82.649679!16s%2Fg%2F11z0hn3w_p!19sChIJ9ZYlrBe3vwURl8fQpBc7f-k,Msn All Seasons,5.0,4,Landscaper,,,https://www.msnallseasons.ca/,+1 226-506-3385,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3Pzlhjdgo0e2AQN4oYc9tPvCVvSzlmtuTOZSeu51x-PlaY6DaFLoFhI4yieYVT19ioiEYn4W0OLzOfi47IuiweNn6Te0CBfXWmICMak6NAAUx9TId1tDBtBVw0yceV3iz3ymmFlSdlD6k=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:56:54.380Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–2 pm,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/ANG+Maintenance/data=!4m7!3m6!1s0x883b2d48c23ac791:0xb608656fbf0f072d!8m2!3d42.3143451!4d-83.0512286!16s%2Fg%2F11vxtzyy3m!19sChIJkcc6wkgtO4gRLQcPv29lCLY,ANG Maintenance,5.0,3,Landscaper,"1000 University Ave W, Windsor, ON N9A 5S4, Canada","8W7X+PG Windsor, Ontario, Canada",https://angmaintenance.com/,+1 226-774-5495,Open · Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XJE1bT2GTkBiUnO_1atSaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=204.6057&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:56:59.414Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,8 am–4 pm,8 am–4 pm,,,
https://www.google.com/maps/place/Yard+Boss+Detroit/data=!4m7!3m6!1s0x8e28313726d77579:0x560742841cffba33!8m2!3d42.352595!4d-83.0991151!16s%2Fg%2F11z4pywmpw!19sChIJeXXXJjcxKI4RM7r_HIRCB1Y,Yard Boss Detroit,,,Landscaper,,,https://www.yardbossdetroit.com/,+1 313-483-5185,Closed · Opens 9 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGfgPQI7Ovb-KgC-sNuLLdMJuYMo22K7qt7RW3iZzRIsjecevmP7fTRVMnGtro9rtjMofvSl1nQvTSRba54vfLeZlvsQQWeN_Y2oaXBleI-dYSapIh-z30qlmPR19HcAb3L3ttAuhcLJAmy=w408-h408-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:57:04.277Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,,,
https://www.google.com/maps/place/Urban+Effects+Lawn+Care/data=!4m7!3m6!1s0x28ad9e5a824b2ce3:0x21f3ef4148ca557f!8m2!3d42.3060363!4d-83.0320797!16s%2Fg%2F11kbkvvgsq!19sChIJ4yxLglqerSgRf1XKSEHv8yE,Urban Effects Lawn Care,5.0,11,Lawn care service,"1157 Ouellette Ave, Windsor, ON N9A 4K1, Canada","8X49+C5 Windsor, Ontario, Canada",http://urbaneffectslawncare.com/,+1 226-348-2303,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhstReuma_y_IjFufueD0CximaIomTvgAc3ypx_3ONmP3PVxRSVul-szSxRpCj_EIvJQZCfo5zV7Jhk8nz30eBhInNhRVzfI_yhyr2wpJXcBeAA5UgsW8SZypwM-QwbuWwL7Gm9w=w408-h406-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:57:09.080Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
"https://www.google.com/maps/place/Detroit+Hydroseeding/@42.2561155,-83.3717525,10z/data=!3m1!4b1!4m6!3m5!1s0x883b32e08db40001:0x67b25b660e2de9b7!8m2!3d42.2561155!4d-83.3717525!16s%2Fg%2F11f532dght",Detroit Hydroseeding,,,Landscape designer,,,http://www.detroithydroseeding.com/,+1 313-636-1977,Open · Closes 5 pm,,,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:57:15.954Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8:30 am–5 pm,,,
https://www.google.com/maps/place/Hashemi%27s+Renovation+%26+Landscaping/data=!4m7!3m6!1s0x850c92b6183c8e57:0xe3c390293da540aa!8m2!3d42.1239615!4d-82.641804!16s%2Fg%2F11why3tk9b!19sChIJV448GLaSDIURqkClPSmQw-M,Hashemi's Renovation & Landscaping,5.0,8,Construction company,,,https://www.hashemiscontracting.com/,+1 226-975-4126,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF0J3ydct7rJCurCXrIURVuGGOoyJBQgdsabHpT63QKD9k_eauu5nyCb_Nyk9SZfm_stOlYVKKC7rOiW03bVq4NgEbWFGeFj5NIp_D1txgnN6x77z73sUzepWjcdf63pn5jzbZpjeqfP7gR=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:57:20.881Z,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–5 pm,Closed,8:30 am–7 pm,8:30 am–7 pm,,,
https://www.google.com/maps/place/LPC+LANDSCAPING+SERVICES/data=!4m7!3m6!1s0x8824b61d753510e1:0xda5ed01221c22df9!8m2!3d42.4430303!4d-83.2520628!16s%2Fg%2F12h_gq0yk!19sChIJ4RA1dR22JIgR-S3CIRLQXto,LPC LANDSCAPING SERVICES,4.3,3,Landscaper,"21221 M-102, Detroit, MI 48219, United States","CPVX+65 Detroit, Michigan, USA",,+1 313-977-9726,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hLNgS-XvHj4d7Dl7qoOPxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.32645&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-04-29T18:57:25.639Z,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,Closed,10 am–8 pm,10 am–8 pm,,,
