placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/Quality+Electric+of+Rochester/data=!4m7!3m6!1s0x89d6ca0555555555:0x7d0e0330f26d758d!8m2!3d43.1770159!4d-77.5503677!16s%2Fg%2F1td6t6py!19sChIJVVVVVQXK1okRjXVt8jADDn0,Quality Electric of Rochester,,,Electrician,,"Rochester, NY 14609, United States","5CGX+RV Rochester, New York, USA",,+1 585-747-3674,Open · Closes 9 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fYCyuBQekLDWzHueKXAnFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.177332&pitch=0&thumbfov=100,false,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:52:02.947Z,,
https://www.google.com/maps/place/Grainger+Industrial+Supply/data=!4m7!3m6!1s0x89d6b3fbe58d9d9d:0xcfe29c4d391032aa!8m2!3d43.1903114!4d-77.6621406!16s%2Fg%2F1wj_704l!19sChIJnZ2N5fuz1okRqjIQOU2c4s8,Grainger Industrial Supply,4.6,17,Tool store,"Chain offering a broad range of industrial equipment, maintenance supplies, tools & parts. · In-store shopping · Kerbside pickup · Delivery","1999 Mt Read Blvd, Rochester, NY 14615, United States","58RQ+44 Rochester, New York, USA",https://www.grainger.com/branch/Rochester-Branch-656,+1 800-472-4643,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxc9IkVO7P9jGUuYHHCS48ssyWs2Z7hCUggz9ux1R-jziUuE2sIhFRuwAiOPYFleAcl3HAgEXDi26UKRPzthumUQyA5DaiqJhBlrpdvY6QDy3-qn90ppEvzQzrA6NaK78GjgvzdSw=w426-h240-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:52:07.909Z,,
https://www.google.com/maps/place/Dynamark+Electric/data=!4m7!3m6!1s0x89d6b60d07da4f7d:0x8e06661169da1495!8m2!3d43.1977948!4d-77.5821069!16s%2Fg%2F11cs4mny4t!19sChIJfU_aBw221okRlRTaaRFmBo4,Dynamark Electric,3.7,3,Electrician,,"1315 East Ridge Road, Rochester, NY 14621, United States","5CX9+45 Rochester, New York, USA",http://dynamarkelectric.com/Contact_Us.php,+1 585-261-6551,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pT5g0PK8dEWxhkFgqmxMVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.63954&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:52:10.569Z,,
https://www.google.com/maps/place/Sacchetti+Electric+Rochester/data=!4m7!3m6!1s0x89d6b1828fb06cdf:0xd3fc99d40c4ce872!8m2!3d43.2106471!4d-77.7002247!16s%2Fg%2F1261h5wxc!19sChIJ32ywj4Kx1okRcuhMDNSZ_NM,Sacchetti Electric Rochester,5.0,1,Electrician,,"Greece, NY 14626, United States","676X+7W Greece, New York, USA",,+1 585-723-6470,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HQuyYtRT41Ze2CfeFAUFrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.4707&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:52:13.314Z,,
https://www.google.com/maps/place/Jeff+Thomas+Electric/data=!4m7!3m6!1s0x89d14d3a3af26f21:0x40678b190b4f2012!8m2!3d42.4645374!4d-76.3143708!16s%2Fg%2F11b6dhk9y3!19sChIJIW_yOjpN0YkREiBPCxmLZ0A,Jeff Thomas Electric,4.8,19,Electrician,,,,https://www.jeffthomaselectric.com/,+1 585-820-3169,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNt186yfWPA1rdRfiPGlN0Y9g39fGfxZaHFOijY=w408-h306-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:52:18.045Z,,
https://www.google.com/maps/place/Lon+Lockwood+Electric/data=!4m7!3m6!1s0x89d6cfe4568571d1:0x720eaf087ee63540!8m2!3d43.2348108!4d-77.3995242!16s%2Fg%2F1tdmlgjc!19sChIJ0XGFVuTP1okRQDXmfgivDnI,Lon Lockwood Electric,4.9,1489,Electrician,,"590 Salt Rd D33, Webster, NY 14580, United States","6JM2+W5 Webster, New York, USA",https://www.lonlockwoodelectric.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Webster-NY,+1 585-494-7000,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPCSJLg1DN5O6no1aqpxRJN_YuX9WhLC0qNxpKI=w408-h256-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:52:22.841Z,,
https://www.google.com/maps/place/GRM+Electric/data=!4m7!3m6!1s0x89d6b185d0ce39c3:0xb777f7bec446d761!8m2!3d43.2855559!4d-77.684327!16s%2Fg%2F11f0kspfhv!19sChIJwznO0IWx1okRYddGxL73d7c,GRM Electric,4.5,46,Electrician,,,,http://www.grmelectricinc.com/,+1 585-723-6506,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx1ww_R-2gIf6nzdex8VEM2kEJQy_yidrYcSly0lBBxf-DnR1WZH-tua2C_Z8MLviGqq3P_R_ymBhTOlF6crR4aoj5jQMpeeMXV56b4QEfAugYO8XocSPYbkOodBFf78i2jwddV=w408-h770-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:52:27.695Z,,
https://www.google.com/maps/place/Statewide+Electric/data=!4m7!3m6!1s0x2a29ab90d1314cf3:0x49ecd14ef888cb18!8m2!3d43.1050355!4d-77.4431256!16s%2Fg%2F11rxqk06zr!19sChIJ80wx0ZCrKSoRGMuI-E7R7Ek,Statewide Electric,5.0,57,Electrician,,"111 Parce Ave Suite 27, Fairport, NY 14450, United States","4H44+2P Fairport, New York, USA",https://statewide-electric.com/,+1 585-301-2185,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOH739qdkXydJG1moyzN5xfiv-aE6GfGPTQmtBk=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:52:32.838Z,,
https://www.google.com/maps/place/ELECTRICIANS+NEW+YORK/data=!4m7!3m6!1s0x89c259a66b4e9445:0x79b2418e91dd8fec!8m2!3d43.1614976!4d-77.5942569!16s%2Fg%2F11vwd7zbpg!19sChIJRZROa6ZZwokR7I_dkY5Bsnk,ELECTRICIANS NEW YORK,,,Electrician,,"137 Weld St, Rochester, NY 14605, United States","5C64+H7 Rochester, New York, USA",,+1 585-405-6208,Open · Closes 12 am,,https://lh3.googleusercontent.com/p/AF1QipNSPr9r-MaGZaAkRfoCUmZIFpSVANUHJDznibID=w408-h272-k-no,true,Open 24 hours,9 am–5 pm,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:52:37.566Z,,
https://www.google.com/maps/place/Tri-Star+Electric/data=!4m7!3m6!1s0x89d135e20a0c4565:0x63759c5986cdf84!8m2!3d43.0777455!4d-77.3815704!16s%2Fg%2F11r3htfv1g!19sChIJZUUMCuI10YkRhN9smMVZNwY,Tri-Star Electric,5.0,21,Electrician,,,,http://www.tri-star-electric.com/,+1 585-880-0529,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNakAJFSaTiJdYfZszsprgIYWLKy9-ln8eN4dJB=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:52:42.520Z,,
https://www.google.com/maps/place/Birchcrest+Tree+%26+Landscape/data=!4m7!3m6!1s0x89d6ca2d44d99219:0xbf36f70a08649a13!8m2!3d43.1676764!4d-77.6798322!16s%2Fg%2F1tkspbr_!19sChIJGZLZRC3K1okRE5pkCAr3Nr8,Birchcrest Tree & Landscape,4.0,427,Tree service,,"150 Lee Rd, Rochester, NY 14606, United States","589C+33 Rochester, New York, USA",https://birchcrestlandscape.com/,+1 585-288-3572,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN7Rm4lI48eWi9yOfua6dA5Kegre8Psnj5fRA5R=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:52:47.478Z,,
https://www.google.com/maps/place/Grainger+Industrial+Supply/data=!4m7!3m6!1s0x89d14b162c947937:0xc5ea6de824d36016!8m2!3d43.0991815!4d-77.6221986!16s%2Fg%2F1tdx9p6n!19sChIJN3mULBZL0YkRFmDTJOht6sU,Grainger Industrial Supply,4.7,18,Tool store,"Chain offering a broad range of industrial equipment, maintenance supplies, tools & parts. · In-store shopping · Kerbside pickup · Delivery","430 W Metro Park, Rochester, NY 14623, United States","39XH+M4 Rochester, New York, USA",https://www.grainger.com/branch/Rochester-Branch-657,+1 800-472-4643,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOGLRVSr-d73S6QcNAq2WwpLN-U6Ds6rlFzNjCK=w408-h306-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:52:52.498Z,,
https://www.google.com/maps/place/Milner+Air+Conditioning/data=!4m7!3m6!1s0x89d6b586abb8e517:0x98a1a456594fdc53!8m2!3d43.1557669!4d-77.5679422!16s%2Fg%2F1v_ndhdf!19sChIJF-W4q4a11okRU9xPWVakoZg,Milner Air Conditioning,4.6,10,Air conditioning contractor,,"40 Humboldt St, Rochester, NY 14609, United States","5C4J+8R Rochester, New York, USA",http://www.milnerair.com/,+1 585-288-1166,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP_9OkXVqD_32YFzm5gmo-y8ulnYNC_zIOeMqJj=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:52:57.643Z,,
https://www.google.com/maps/place/New+York+Home+%26+Business+%2F+Electric+%26+Gas+Services/data=!4m7!3m6!1s0x89d6b5f48603145f:0x198a793e7c05f556!8m2!3d42.3493215!4d-76.1521084!16s%2Fg%2F11h4_dsv3c!19sChIJXxQDhvS11okRVvUFfD55ihk,New York Home & Business / Electric & Gas Services,4.3,3,Electric utility company,,,,,+1 866-554-3777,Open · Closes 8 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOrqmVzyGCHoZSxo3EaEhhQ6SH3RijBUYJRWFTm=w408-h278-k-no,true,8 am–8 pm,11 am–5 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:53:02.465Z,,
https://www.google.com/maps/place/Diamond+Shield/data=!4m7!3m6!1s0x89d6b386a930f191:0x7cdc38f6f96165c4!8m2!3d43.1741654!4d-77.6802771!16s%2Fg%2F1tgm3vtx!19sChIJkfEwqYaz1okRxGVh-fY43Hw,Diamond Shield,4.8,34,RV supply store,· In-store pick-up · Delivery,"452 Lee Rd, Rochester, NY 14606, United States","58F9+MV Rochester, New York, USA",https://www.diamond-shield.com/,+1 888-806-5862,Closed · Opens 8:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyasA91_N5IJfm50oiCScsNYQLZydBC10rBuazztlxb5WhKxJgLyfO2PDKPWSGzWFNWRBEp35K_OPg6ICcAQqK58ReMXj7ePbvrWw98WdQKFh2fQdpfuXXj-TutOgxo5SvnnZr-=w408-h306-k-no,true,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:53:07.285Z,,
"https://www.google.com/maps/place/City+Electric+Company,+Inc./data=!4m7!3m6!1s0x89d14b1044de51bd:0x3338bd35a21a54a6!8m2!3d43.091179!4d-77.6213131!16s%2Fg%2F119x672l9!19sChIJvVHeRBBL0YkRplQaojW9ODM","City Electric Company, Inc.",5.0,6,Electrician,,"164 Mushroom Blvd, Rochester, NY 14623, United States","39RH+FF Rochester, New York, USA",http://www.cityelectricweb.com/,+1 585-247-3100,Closed · Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C5UTbYCkxyuimcN4vhtMjw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.8674&pitch=0&thumbfov=100,false,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:53:12.153Z,,
https://www.google.com/maps/place/Mike+Williams+Electric/data=!4m7!3m6!1s0x89d6b58c7d034f45:0x5e7ee8c802a235ef!8m2!3d43.0316374!4d-77.5443377!16s%2Fg%2F11xmw9p4x!19sChIJRU8DfYy11okR7zWiAsjofl4,Mike Williams Electric,5.0,212,Electrician,,"707 Pittsford Mendon Center Rd, Pittsford, NY 14534, United States","2FJ4+M7 Pittsford, New York, USA",https://www.williamselectric.net/,+1 585-286-5124,"Closed · Opens 9 am Mon

Confirmed by this business 4 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNmKbG63Eo9pLe4w1sSeViEX0TwEovjYaLrguL9=w408-h272-k-no,true,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:53:17.061Z,,
https://www.google.com/maps/place/New+York+Electrical+Inspection+Agency/data=!4m7!3m6!1s0x89d6b6c61ae26885:0x3e9e50cc42d096f0!8m2!3d43.2197329!4d-77.6416263!16s%2Fg%2F11c318df64!19sChIJhWjiGsa21okR8JbQQsxQnj4,New York Electrical Inspection Agency,4.0,4,Corporate office,,"2767 Dewey Ave, Rochester, NY 14616, United States","6995+V8 Rochester, New York, USA",http://www.nyeia.com/,+1 585-436-4460,Closed · Opens 8:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z1qlPkn7tIilu9iplJcEfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.2431&pitch=0&thumbfov=100,true,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:53:22.094Z,,
https://www.google.com/maps/place/Cook+Iron+Store+Co/data=!4m7!3m6!1s0x89d6b4549abbd66f:0x220c4f293481dd69!8m2!3d43.1593202!4d-77.6096829!16s%2Fg%2F1tl_054p!19sChIJb9a7mlS01okRad2BNClPDCI,Cook Iron Store Co,4.8,21,Store,· In-store pick-up,"128 St Paul St, Rochester, NY 14604, United States","595R+P4 Rochester, New York, USA",,+1 585-454-5840,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy68LHBj12xqmLjzN1gmfb7_JJZD-ZQNAgxt5PtZ-cAldL7FdpO7awN1b4ii_YWy9rlI_FmobcwObFkZ7Wn-BiF-fd0KQdMP0SRB-uygXsb3Eyd9P092WCfTopbkBTTwzQPGsI3qw=w426-h240-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:53:27.016Z,,
https://www.google.com/maps/place/Skyworks+Equipment+Rental/data=!4m7!3m6!1s0x89d6b2c5fdddb8cf:0x647d83dff930863c!8m2!3d43.1387907!4d-77.7164966!16s%2Fg%2F1tjxgn5z!19sChIJz7jd_cWy1okRPIYw-d-DfWQ,Skyworks Equipment Rental,4.6,14,Equipment rental agency,,"63 Pixley Industrial Pkwy, Rochester, NY 14624, United States","47QM+GC Rochester, New York, USA",https://www.skyworksllc.com/,+1 585-663-5438,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzka7Ah0WZzsBNymbyxZo7vxd6RRvudzkaBvgeAHsG868u8QuNh0TnN85pH6qVhKhnb0sYjHbSvaa2itUwMXKGwVaqewE9oIucfaGGySjTM4p7eLntIWUwov0An5KLvylyjt_mhhQ=w408-h544-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:53:32.006Z,,
https://www.google.com/maps/place/Home+Power+Systems+and+Commercial+Power+Systems/data=!4m7!3m6!1s0x89d30dad0515930b:0x6169eac4d759ab1c!8m2!3d42.9036088!4d-78.7651406!16s%2Fg%2F11nh9cl3pz!19sChIJC5MVBa0N04kRHKtZ18TqaWE,Home Power Systems and Commercial Power Systems,4.9,322,Electric generator shop,,"505 Duke Rd, Buffalo, NY 14225, United States","W63M+CW Buffalo, New York, USA",https://www.homepowersystems.net/,+1 716-395-3705,,,https://lh3.googleusercontent.com/p/AF1QipMPAOuf-9EioHx8aXe21DjH2k-uU0ai_a8RrsBF=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:53:36.783Z,,
"https://www.google.com/maps/place/Titus+Ave.+Mower+Service,+Inc./data=!4m7!3m6!1s0x89d6b6681f7c598d:0x29fc6fc1e47e352c!8m2!3d43.2104639!4d-77.5949091!16s%2Fg%2F1tflh6gp!19sChIJjVl8H2i21okRLDV-5MFv_Ck","Titus Ave. Mower Service, Inc.",3.5,76,Lawn mower repair service,,"801 Titus Ave, Rochester, NY 14617, United States","6C64+52 Rochester, New York, USA",http://www.titusmower.com/,+1 585-266-2370,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxZB9IPNVoUArV2qAG-I_IW8XvAZhNBBHwmFw4y1qnIUV9gXUR1JW8HHZNvHKa9HdGvWJWVTSGqN-R0xYu8VmvO-gRPoSvGOtisDU9W6J7QGD7HPWiZuDM6JRq1nSb0bE2njQNE=w408-h725-k-no,true,9 am–1 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:53:41.836Z,,
https://www.google.com/maps/place/MK+Electric/data=!4m7!3m6!1s0x89d6b16fa9f042af:0x561ad79cd930df43!8m2!3d43.1372266!4d-77.711859!16s%2Fg%2F11qnvm_ymq!19sChIJr0LwqW-x1okRQ98w2ZzXGlY,MK Electric,4.7,12,Electrician,,,,,+1 585-362-7713,Closes soon · 6 pm · Opens 8 am Sun,,https://lh3.googleusercontent.com/p/AF1QipNzswNk6KL6hRhJUMJIbmFExevgSkZS1JEHtyZS=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:53:46.834Z,,
https://www.google.com/maps/place/Northside+Company/data=!4m7!3m6!1s0x89d6ccaf6c7e7fa7:0xa593ee0c26ac9123!8m2!3d43.1089315!4d-77.4624977!16s%2Fg%2F1tc_0hpz!19sChIJp39-bK_M1okRI5GsJgzuk6U,Northside Company,4.7,118,Roofing contractor,,"541 Whitney Rd, Fairport, NY 14450, United States","4G5Q+H2 Fairport, New York, USA",https://www.northsidecompany.com/,+1 585-381-1050,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO4ythEVa3pKW80zY8LkQs8Ljd_S_tdLwLmBQoz=w408-h328-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:53:51.689Z,,
https://www.google.com/maps/place/Campomizzi+Electric+Inc/data=!4m7!3m6!1s0x89d6ad480a9a5c71:0x2dad7f85738a48fb!8m2!3d43.1433657!4d-77.7668068!16s%2Fg%2F1td39761!19sChIJcVyaCkit1okR-0iKc4V_rS0,Campomizzi Electric Inc,5.0,2,Electrician,,"47 Quail Ln, Rochester, NY 14624, United States","46VM+87 Rochester, New York, USA",,+1 585-594-5964,Closed · Opens 8 am Sun,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzQY6Lk1r_CN41BeLdnoNOtbK2w-SnwztGpmqSVxxEGcrLZv67gndLFPl82iwWsulbYZMDPEKsfLuauhrJcfBJYdAqnno1YjwifuQJuuSuqEPj4UxqoWvYUyDiY2HsgPwryhE0H=w408-h725-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:53:56.594Z,,
https://www.google.com/maps/place/United+Rentals/data=!4m7!3m6!1s0x89d6b6ac1e445797:0x74b4b0b0e818e9b3!8m2!3d43.1633186!4d-77.6733182!16s%2Fg%2F1hm1qt012!19sChIJl1dEHqy21okRs-kY6LCwtHQ,United Rentals,4.2,29,Equipment rental agency,,"1601 Lyell Ave, Rochester, NY 14606, United States","587G+8M Rochester, New York, USA",https://www.unitedrentals.com/locations/ny/rochester/equipment-tool-rentals/593?utm_source=google&utm_medium=distrib&utm_campaign=yext,+1 585-621-7318,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNSpzW2aje4zEEM5nOqTe538TOtt0SrLUC_bcxB=w426-h240-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:54:01.498Z,,
https://www.google.com/maps/place/Larry+Masci+Electric/data=!4m7!3m6!1s0x89d6b6aede1e6153:0xedec723e9aa9e9f0!8m2!3d43.2354345!4d-77.4198477!16s%2Fg%2F1tf_tvwn!19sChIJU2Ee3q621okR8Ompmj5y7O0,Larry Masci Electric,4.0,24,Electrician,,"599 Phillips Rd, Webster, NY 14580, United States","6HPJ+53 Webster, New York, USA",http://www.larrymascielectric.com/,+1 585-626-1500,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNC5rBAaHhW0cc9-dE7R5LXbXsB3Z1T9wqMZ9ey=w408-h406-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:54:06.363Z,,
https://www.google.com/maps/place/C+%26+E+Electric+LLC/data=!4m7!3m6!1s0x646b15759600e45b:0x9db65898e21c7ca8!8m2!3d41.441678!4d-91.320545!16s%2Fg%2F11vw_tjvcm!19sChIJW-QAlnUVa2QRqHwc4phYtp0,C & E Electric LLC,5.0,11,Electrician,,,,https://ceelectric.org/,+1 585-317-7899,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPlKeADQ8X_6toQ6XkpxcWeajU80mPaC89-QSk8=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:54:11.488Z,,
https://www.google.com/maps/place/Aire+Serv+of+Rochester/data=!4m7!3m6!1s0x89d40336f64641e5:0x7173685b9ff5771e!8m2!3d43.1930085!4d-77.8013!16s%2Fg%2F11hdl38_ds!19sChIJ5UFG9jYD1IkRHnf1n1toc3E,Aire Serv of Rochester,4.9,554,HVAC contractor,,"14 Amity St, Spencerport, NY 14559, United States","55VX+6F Spencerport, New York, USA",https://www.aireserv.com/brockport/,+1 585-460-1118,"Open 24 hours

Confirmed by this business 10 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNopmil8xLAb9IB2o593rPIiW9EGFxnByujRQzG=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-01-10T22:54:16.432Z,,
