placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes
https://www.google.com/maps/place/Borrowed+Ground/data=!4m7!3m6!1s0x5485a30a644b0a1f:0xb6626cab16bb3bd9!8m2!3d48.8140657!4d-121.9890434!16s%2Fg%2F11dzdt_817!19sChIJHwpLZAqjhVQR2Tu7FqtsYrY,Borrowed Ground,4.5,17,Landscaper,,,https://www.borrowedground.com/,+1 360-927-4469,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF8495uE73waZC-L-LhMEGBpwiBYgz5Zn492rwRCCK6WPVhBHb4ZOBFcXEIuqHWvIgkysX73As9ZRj7xTYv0rmbyY7mVjFG2wJ44z6HraRVhtAOYCvz0HGT-5aU1SETg2SfSQCX=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:49:32.235Z,
https://www.google.com/maps/place/Ground+Busters+Northwest/data=!4m7!3m6!1s0x5485b7d41b62a391:0x89f221081a7df5b9!8m2!3d48.7592934!4d-122.4474768!16s%2Fg%2F11j8w47j4d!19sChIJkaNiG9S3hVQRufV9Gggh8ok,Ground Busters Northwest,4.7,38,General contractor,"2207 Valencia St STE 107, Bellingham, WA 98229, United States","QH53+P2 Bellingham, Washington, USA",https://groundbustersnw.com/,+1 360-739-2958,Open · Closes 4 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmo469nTVOaS2772L9Lr1JQpMiqPCTbL_W9x77b_Oa6o_nc2v4q0R8t965qS-SUN88XqUYApJLDALNTuZe5pEqK97DB69hWesSevwaMtSFQM6jPwhwxfBjsH3f-Sij24neirY=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:49:36.994Z,
https://www.google.com/maps/place/Aura+Landscaping/data=!4m7!3m6!1s0x2448d7e2298f943d:0x55975c78ca995ad3!8m2!3d48.8140657!4d-121.9890434!16s%2Fg%2F11vys5mcnb!19sChIJPZSPKeLXSCQR01qZynhcl1U,Aura Landscaping,5.0,25,Lawn care service,,,https://auralandscaping.org/,+1 360-207-5519,Open · Closes 5 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5MxP-wXMZWrTXWMHkFWfiLSsyqNCtN-Sh96jyrEGc6Lu-mLxkbZxpFryAra4kgyIHEx3rbtBa__mADZTXe3AEgVCQ3VexdKQUOizEB7QLhx2mc5xhJVUamxsvToZ2Ldt0WQ7-=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:49:41.744Z,
https://www.google.com/maps/place/Carrillo%27s+landscaping/data=!4m7!3m6!1s0x5485a3ac3cff240f:0x510e1dc0746a57c5!8m2!3d48.7366874!4d-122.471665!16s%2Fg%2F11ftwqqbpt!19sChIJDyT_PKyjhVQRxVdqdMAdDlE,Carrillo's landscaping,4.8,17,Landscaper,"119 N Samish Way TRLR 30, Bellingham, WA 98225, United States","PGPH+M8 Bellingham, Washington, USA",http://www.landscapingservicesbellingham.com/,+1 360-441-0004,Open 24 hours,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkv6_4XqaJy591S171qbNTCHxDC8cD6Ch1Fkw6xkEVRR_s17pjoNBBg3cAHqyS3AWI0f7XrydESgptw_aPqdj4jAo9ion4-9k9TmEiSkbbckmUnRDOxJu-f-Bnr5CiqvmKrog=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:49:46.733Z,
https://www.google.com/maps/place/Good+Earth+Landscapes/data=!4m7!3m6!1s0x5485a45190ee64df:0x71fa36016d79fc6a!8m2!3d48.8140657!4d-121.9890434!16s%2Fg%2F1tf7rtsj!19sChIJ32TukFGkhVQRavx5bQE2-nE,Good Earth Landscapes,5.0,14,Landscaper,,,http://goodearthlandscapes.com/,+1 360-788-3605,Open · Closes 5 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFlEN1FOO5iLOCqYCPLyYcybDWirEZYrfWvPiFmU01zNL-rj3i19s58XWHc4hqOmM_d6qu-oQwzu-v0DmOPEG_P3qo7k3h_AMAnngLewCqACS67AqI2NcDeizdVKOh9CCTnelT7=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:49:51.712Z,
"https://www.google.com/maps/place/Hillside+General+Construction+%26+Landscaping+LLC+-+Construction+Company,+Landscaping+Company/data=!4m7!3m6!1s0x5485a3203a058401:0x4c3052f1e03f4b69!8m2!3d48.8140657!4d-121.9890434!16s%2Fg%2F11klm6yk6l!19sChIJAYQFOiCjhVQRaUs_4PFSMEw","Hillside General Construction & Landscaping LLC - Construction Company, Landscaping Company",4.7,7,General contractor,,,http://www.hillsidecontractor-wa.com/,+1 360-820-0035,Open · Closes 7 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEbWsg-3fuHpQ1eXVb1H-XQvVngYC5rugok379RwokBTxOoLLrYKXQf5kjgQ1t7TaJtNyI9doXqYHkCbtyf_EOLk2ib1SQKON9Dn8z4YvhHyUmVbjFam85H3HBzD-v7NBp2yhQ=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–3 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:49:56.625Z,
https://www.google.com/maps/place/Landscaping+Solutions/data=!4m7!3m6!1s0x39ac54009c0fc95:0xd6cec01c9f1d5438!8m2!3d48.7575424!4d-122.4420038!16s%2Fg%2F11w1qxfxwz!19sChIJlfzACUDFmgMROFQdnxzAztY,Landscaping Solutions,5.0,3,Landscaper,"2408 Kentucky St, Bellingham, WA 98229, United States","QH55+25 Bellingham, Washington, USA",,+1 360-296-9438,Open · Closes 8 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S2_Ymw-_al4_oLk3_wfUJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.00851&pitch=0&thumbfov=100,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–8 pm,Closed,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:50:01.448Z,
https://www.google.com/maps/place/West+Land+Landscape+Architects/data=!4m7!3m6!1s0x5485a30fb9fb0001:0x4e51be9d4cf532d2!8m2!3d48.7655728!4d-122.5076634!16s%2Fg%2F11fk0bmd09!19sChIJAQD7uQ-jhVQR0jL1TJ2-UU4,West Land Landscape Architects,5.0,3,Landscape architect,"2640 Nome St, Bellingham, WA 98225, United States","QF8R+6W Bellingham, Washington, USA",https://www.westlandstudio.com/,+1 360-799-5400,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEulaYT3U5NipGRP-3SKugxJgRPkKU8FxRKpHNE8QdPR_hLEO-f48eIw48Lt-hi3gJtWPCDqqq81EsuenZsmS-k6s704zTaOoqRIqG64kpBo98arffUWa_9R_66EGPgXt_mafu2TQ=w408-h408-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:50:06.231Z,
https://www.google.com/maps/place/Landscaping+By+Garcia+LLC/data=!4m7!3m6!1s0x5485a4d3220ab76b:0x46e6ff4185b5d03c!8m2!3d48.8174575!4d-122.4536189!16s%2Fg%2F11cnrhbtnd!19sChIJa7cKItOkhVQRPNC1hUH_5kY,Landscaping By Garcia LLC,4.8,38,Landscaper,"707 Kelly Rd, Bellingham, WA 98226, United States","RG8W+XH Bellingham, Washington, USA",https://www.landscapingbygarcia.com/,+1 360-296-3572,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH0u7j5FW-yVGqVdFvQYNesszBod4v7kG5RW0euqUT8AN2nPrSn9A4IxJdyyB5nESbwKsEWqcgxCgSkvUkljcgG0VgVCKdH1itKy4fMB7x5XOEi0t_2iY5gyyMhMZ0bxEyerH4Kn4URpcx6=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:50:11.169Z,
https://www.google.com/maps/place/Bellingham+Foodscapes/data=!4m7!3m6!1s0x2c9b8da08f2fde87:0xdb42c58d1e26d909!8m2!3d48.7673759!4d-122.4901393!16s%2Fg%2F11py_h70zz!19sChIJh94vj6CNmywRCdkmHo3FQts,Bellingham Foodscapes,5.0,6,Landscaper,"2808 Northwest Ave, Bellingham, WA 98225, United States","QG85+XW Bellingham, Washington, USA",http://bellinghamfoodscapes.com/,+1 360-389-2013,Open · Closes 5 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGFCsPVUdZi5OEJJ2mvguPBM70I7gfRx_YTmwdpkQL1IePfsnG55w_DxvILwhpfNZivLVSUkqwR4eHnsyEpq97htS6gjrB0eVZQDv8-5_16zQGUFSEK46El3kAvI-URdDfEa4qb=w408-h399-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:50:16.094Z,
https://www.google.com/maps/place/Outdoor+Stewards+Garden+%26+Landscape/data=!4m7!3m6!1s0x6b3c827034058841:0x146ca8c826ec5ba5!8m2!3d48.7461518!4d-122.456254!16s%2Fg%2F11xkkdq9v2!19sChIJQYgFNHCCPGsRpVvsJsiobBQ,Outdoor Stewards Garden & Landscape,5.0,4,Gardener,"1337 Puget St, Bellingham, WA 98229, United States","PGWV+FF Bellingham, Washington, USA",https://www.outdoorstewards.com/,+1 510-641-9999,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMMIsB24FIZlAtC1-qW_Uv94RKeuVIq3fwgkM0oixEsP__PSbYWmd7hC6GFV9vvFb99E1k4oVh9WPSitnVfQ2D3FecFN5_nA793Ka2_nr-ivOu89CqekGaw5kr67HJDYoTNs_9XNFGJ3Nt=w408-h544-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:50:20.703Z,
https://www.google.com/maps/place/Molly+Maguire+Landscape+Architecture/data=!4m7!3m6!1s0x5485a3da114cc51b:0xdf8ffd9c9894fb54!8m2!3d48.7523841!4d-122.478527!16s%2Fg%2F11flw1_pzp!19sChIJG8VMEdqjhVQRVPuUmJz9j98,Molly Maguire Landscape Architecture,5.0,1,Landscape architect,"119 N Commercial St Ste 930, Bellingham, WA 98225, United States","QG2C+XH Bellingham, Washington, USA",https://www.houzz.com/pro/mmla/molly-maguire-landscape-architecture,+1 360-542-4052,Open · Closes 5 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHVEVQt_g28M_lCPe5luLvssfmSllZifLyflGHr5nwqN4IyuYzhNFQWF7TCfXju-QOXHyp2mY8DEU4Gu-zBibP9gzqGRH4NvVlsvsfs5xFOhFGZH8XDJGhY-z3DgBCqZ0H_BmA62g=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,Closed,12–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:50:25.509Z,
https://www.google.com/maps/place/Pacific+Landscape+Architecture/data=!4m7!3m6!1s0x5485a34592b9fda5:0xa39175a0e308f4a8!8m2!3d48.7605273!4d-122.4868474!16s%2Fg%2F11tg21f9d1!19sChIJpf25kkWjhVQRqPQI46B1kaM,Pacific Landscape Architecture,5.0,1,Landscape architect,"1814 Broadway, Bellingham, WA 98225, United States","QG67+67 Bellingham, Washington, USA",http://pacificlandscapearchitecture.com/,+1 360-684-4295,Open · Closes 5 pm,Identifies as women-owned,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFLYsoxUS0QwFgatXIhXV4T3OZazFuI1K163IkPxV5D4fgQgtZ3ew1jqiR9czv_RBomVtrX9H9WzsYHzh-CVSYSnZz7GTDHTsuRHl3ySa2TdcRA8eAwmOSzbqf2WUclDU-ElRwO=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:50:30.310Z,
https://www.google.com/maps/place/Ritter+Dirt+and+Asphalt/data=!4m7!3m6!1s0x5485b07dabff03a5:0xc1aedf8e9ee91386!8m2!3d48.6491946!4d-121.9890434!16s%2Fg%2F11c7sq9g_s!19sChIJpQP_q32whVQRhhPpno7frsE,Ritter Dirt and Asphalt,5.0,42,Excavating contractor,,,https://ritterdirt.com/,+1 360-739-3472,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF7w0puh2TDDb9SWtB8YtAjZVL6QqVH5zatb5yCabOuv294hVSSqnzGhmkPOejMwOrxC4DSgmqICziYEeKVVLkzmIw9sjLWXPCSC79UH5WdllHG64omb3-_lArD2JNv7eGP8J0=w408-h271-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,Closed,Closed,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:50:35.093Z,
https://www.google.com/maps/place/Pacific+Driveways+Llc/data=!4m7!3m6!1s0x8873d8df5bff82ef:0xadb5b0ab70e4f917!8m2!3d48.4152711!4d-121.9890434!16s%2Fg%2F11w2blbglt!19sChIJ74L_W9_Yc4gRF_nkcKuwta0,Pacific Driveways Llc,4.9,36,Landscape designer,,,http://pacificdriveways.com/,+1 360-929-5984,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1Ewz-2ZwjrU9jM8riyK9BteS-5Rc4XlCyVYNoRnPXcEwZtW_wZWiGRylpB1e1PGOzGyf0-AK6h0k8OBMOAQHnbpjrlE3tabj_D4oKEIF8WII0LN_dNsRh0X--uHoAGhEQtIgZ=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:50:40.323Z,
https://www.google.com/maps/place/Bulldog+Landscaping/data=!4m7!3m6!1s0x54900dd723ad991d:0x3d6d380883799e11!8m2!3d48.8333309!4d-122.3033117!16s%2Fg%2F11h_1fbnpy!19sChIJHZmtI9cNkFQREZ55gwg4bT0,Bulldog Landscaping,5.0,109,Landscaper,"3440 E Smith Rd, Bellingham, WA 98226, United States","RMMW+8M Bellingham, Washington, USA",https://www.bulldoglandscapingpros.com/,+1 360-226-2881,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF8IrK55tXgxc1Qj5uUjmNtyNOR68FshGGojCDoJ-pNlnRfVl1lbbzuajvtEY3mV8Nzvapm_T1y6yTqCFxbVzD3fq6FY-Pwmu4t1rkNMb7bn264o5vQDTawoZ0YhX2mR_hYXw67=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:50:45.140Z,
https://www.google.com/maps/place/Strong+Stems+Design/data=!4m7!3m6!1s0x25f3e8822d392c95:0x7969cc8704131854!8m2!3d48.8140657!4d-121.9890434!16s%2Fg%2F11pysmrw84!19sChIJlSw5LYLo8yURVBgTBIfMaXk,Strong Stems Design,5.0,1,Landscaper,,,https://www.strongstemsdesign.com/,+1 217-552-6473,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOXXzaOxa2FBZoBlg0ZGz3bdmLlWFGbzcmi84T2Wlg7bw1H4_8NI8L2u74iKzgv3_3MJdbZkN4tTvqzN4LKB-r_xpIEjd7cccVvRuEWapuRgQhewF7RZJFlfL2joeVuEHV-UKZ=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:50:49.745Z,
https://www.google.com/maps/place/Hardscape+%26+Landscape/data=!4m7!3m6!1s0x5485a1275f8e5173:0x9d22f0983c456300!8m2!3d48.7527554!4d-122.4650611!16s%2Fg%2F11qhkzhd5_!19sChIJc1GOXyehhVQRAGNFPJjwIp0,Hardscape & Landscape,4.9,39,Landscaper,,,https://www.hardscapeandlandscape.com/,+1 360-389-3234,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQhtiYhHiHwlYh9ENTBcJw3SNhuR4dKC5nXknc98iEGYvJyC9mfwoBic9pxhpZyV9PS2dknvY0mYu0MGiozO9pvG3LdynUfD81tYz09i32zjh3hjphMW0RJOXrHT1T8koJ3q01cw=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:50:55.007Z,
https://www.google.com/maps/place/Beautiful+Buzz+Lawn+Care/data=!4m7!3m6!1s0x5485a34ca1654def:0x5076560c7460b989!8m2!3d48.7664906!4d-122.4689881!16s%2Fg%2F11wv8l1jwm!19sChIJ701loUyjhVQRiblgdAxWdlA,Beautiful Buzz Lawn Care,5.0,12,Lawn care service,"2730 Grant St, Bellingham, WA 98225, United States","QG8J+HC Bellingham, Washington, USA",,+1 360-815-8983,Open · Closes 8 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHT9cr4ZL-4aHEV4UVOGsppYXa7-cZhySzy4gUUAN4c74XODgox2TO5WMj8FvH0HouGEP5zMO0yFzRyFpG1LkJbWNOxEMTK-R9WCAG-8RgJu56aNS2mjAgLQljESgeFnHWBHY0h5TYshLt7=w408-h544-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:51:00.184Z,
https://www.google.com/maps/place/Alderwood+Bellingham+Landscape+Design/data=!4m7!3m6!1s0x5485a3f40cb06a8f:0xc6039ae408f91fcf!8m2!3d48.7541744!4d-122.4957644!16s%2Fg%2F11y34f1h1t!19sChIJj2qwDPSjhVQRzx_5COSaA8Y,Alderwood Bellingham Landscape Design,,,Landscape designer,"12 Bellwether Way # 209, Bellingham, WA 98225, United States","QG33+MM Bellingham, Washington, USA",https://alderwoodlandscaping.build/,+1 360-505-4212,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEG5q0Mamocmtu7gJRP2YSuelHAd_opZuQJg0z-Uml_eOF_XJx5P0e6gfa3X2OM2FA1MgD_3XqMD3VwNAHgh8ZtgZJN8YwXuHtTW57w8H0Tah8TUfL1cXaigyL4pDGUHGzkxRn0=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:51:05.348Z,
https://www.google.com/maps/place/Augusta+Lawn+Care+of+Whatcom+County/data=!4m7!3m6!1s0x5485bb17231b185f:0xcff2b6d54f03a1d1!8m2!3d48.8337993!4d-122.4864428!16s%2Fg%2F11gbf9j6s6!19sChIJXxgbIxe7hVQR0aEDT9W28s8,Augusta Lawn Care of Whatcom County,4.7,615,Lawn care service,"5309 WA-539 Suite 3, Bellingham, WA 98226, United States","RGM7+GC Bellingham, Washington, USA",https://www.augustalawncareservices.com/whatcom,+1 360-350-5500,Open 24 hours,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1k6OijKkxzkchGFQa-LElShjagFK3vq4AmSzXsrPNYPFEi3RPWE2OoBdItj4btSYEJSjE5cUG5ArVSpDxZlp1shO5T2LE5JjwPCdny3HOVmvoY9KXFLUUSQP8zZ-PG7rKK_dY=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:51:10.322Z,
https://www.google.com/maps/place/Julio%27s+Landscaping+LLC/data=!4m7!3m6!1s0x5485a3eda0ec1787:0x391fb19dc3b6413d!8m2!3d48.7785249!4d-122.4985162!16s%2Fg%2F11wbxy01ys!19sChIJhxfsoO2jhVQRPUG2w52xHzk,Julio's Landscaping LLC,4.4,7,Landscaper,"3408 Northwest Ave, Bellingham, WA 98225, United States","QGH2+CH Bellingham, Washington, USA",,+1 360-527-6052,Open 24 hours,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrIsqIKvMV4uVcoIKU8sOpVjBmSxcmwZdyZZraspFXJFQGtwq95LaLILfuGDCg9LX4CgZBYLtroFwFAVKdqjaS1wB5Yl6WAnsYOw-qf6OBhM6BcRhTnV0KTUC1xjXlh2xWq2u7V-S_hA98=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:51:15.228Z,
"https://www.google.com/maps/place/Lawn+in+Order/@48.1498245,-122.2510623,9z/data=!3m1!4b1!4m6!3m5!1s0x48c4c194df63fc73:0x78b5c43334685c90!8m2!3d48.1498245!4d-122.2510624!16s%2Fg%2F11lmhqw7hc",Lawn in Order,5.0,2,Landscaper,,,https://lawninorder.pro/,+1 425-429-4985,Open · Closes 5 pm,,,,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:51:21.878Z,
https://www.google.com/maps/place/Puget+Construction+%26+Landscape/data=!4m7!3m6!1s0x5485b6f27677e0b9:0x6262c6790bb4913b!8m2!3d48.4403111!4d-121.9890434!16s%2Fg%2F11csqy4lb0!19sChIJueB3dvK2hVQRO5G0C3nGYmI,Puget Construction & Landscape,4.9,125,Landscape designer,,,https://www.pclwhatcom.com/,+1 360-325-9216,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFzAVK19kG4GaU_8nEQdpQJiEvBlY6nSivv1_B5sF9KNLpNoBM235Dn553mYzmLiRTpBWnttvc04ts6blxkcSy25Yzr3qD0yXpXo1otkyyio0PyXXuspob_xnaKti-ujG0nxZ7CVyYqSD-p=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:51:26.909Z,
https://www.google.com/maps/place/Green+Valley+Landscaping+Services/data=!4m7!3m6!1s0x5485a33e7541169d:0x7042a40514eda0a1!8m2!3d48.7912439!4d-122.4948362!16s%2Fg%2F11s5w2b3q6!19sChIJnRZBdT6jhVQRoaDtFAWkQnA,Green Valley Landscaping Services,5.0,7,Landscaper,"410 W Bakerview Rd Suite 110 #147, Bellingham, WA 98226, United States","QGR4+F3 Bellingham, Washington, USA",http://www.greenvalleylandscaping.net/,+1 360-961-3291,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlIogQr4uRdnXYwY4QxLJEysAuASTimFJ6qv5mtOSDJ-10Bb5eK7zFoAEL9q0N7s0raVazLN5RJu3fospfCvcFFT1s1zn_dy4VR0EGrzFWSirLuMM3YUtUd9l77KJpLuPgSCQqhhL0Kd69=w408-h289-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:51:31.754Z,
https://www.google.com/maps/place/Custom+Dirt+%26+Hydroseed/data=!4m7!3m6!1s0x5485a379c0c15555:0xe8be5e729e8341d7!8m2!3d48.7436979!4d-122.40339!16s%2Fg%2F11f54l_mq3!19sChIJVVXBwHmjhVQR10GDnnJevug,Custom Dirt & Hydroseed,5.0,46,Lawn care service,"4519 Whitney St, Bellingham, WA 98229, United States","PHVW+FJ Bellingham, Washington, USA",http://www.customdirthydroseed.com/,+1 360-410-0276,Open · Closes 7 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFRqxTdVKQ7uRSTzhKK9iI4TcDs_tvh2MmjDGSwc5iYCYwlivOTAvZKeKqwXzzYsUmzpUN0dYRrJmkOdoGnFTYGsp60VLKMsJukMPacAi4DHliZihGWB4zbf3chmlUjvOOmecH0=w408-h408-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bellingham+WA/@48.7519112,-122.4786854,14z",2026-04-29T20:51:36.715Z,
