placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday
https://www.google.com/maps/place/Salazar+Insurance+Agency+%26+Latino+Tax+Corporation/data=!4m7!3m6!1s0x89ace43e25769b3d:0x24196a0fd1137cfb!8m2!3d35.9844505!4d-78.9105136!16s%2Fg%2F1hc6djb6f!19sChIJPZt2JT7krIkR-3wT0Q9qGSQ,Salazar Insurance Agency & Latino Tax Corporation,4.9,545,Tax preparation service,"1231 University Dr, Durham, NC 27707, United States","X3MQ+QQ Durham, North Carolina, USA",https://latinotaxinsurance.com/,+1 919-797-0135,Closed ⋅ Opens 8:30 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipPXZ1YT8BZ3runhMcyYpC0GT0aYPztWVnjajLi-=w408-h272-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:30:46.602Z,Closed,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–3 pm
"https://www.google.com/maps/place/Bridget+A.+Ryan,+CPA,+PLLC/data=!4m7!3m6!1s0x89ace4729176a67d:0xe0351688b642b7f6!8m2!3d36.0253096!4d-78.9497167!16s%2Fg%2F11f2r6rk6r!19sChIJfaZ2kXLkrIkR9rdCtogWNeA","Bridget A. Ryan, CPA, PLLC",4.4,7,Certified public accountant,"3200 Croasdaile Dr Suite 503, Durham, NC 27705, United States","23G2+44 Durham, North Carolina, USA",https://bridgetaryancpa.com/,+1 984-219-8200,Closed ⋅ Opens 9 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipM6_HjM3nrHrVOMTlACpoSDKnDkcI-em8FLPmIA=w408-h306-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:30:51.872Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed
https://www.google.com/maps/place/Mineral+Springs+Tax+%26+Accounting/data=!4m7!3m6!1s0x89acfb5ffeefd0c3:0x2dc53c0410a23b10!8m2!3d35.9825214!4d-78.8214298!16s%2Fg%2F11ptmhf0tr!19sChIJw9Dv_l_7rIkREDuiEAQ8xS0,Mineral Springs Tax & Accounting,4.9,44,Accountant,"3733 Wake Forest Hwy, Durham, NC 27703, United States","X5MH+2C Durham, North Carolina, USA",https://www.mineralspringstax.com/,+1 919-973-1169,Closed ⋅ Opens 9 am Mon,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr8i_9waoQKEUmnQdujUbmxy90dsgn5TkpKC3ioI62j-0S0I4FFOqA_cjMf_iO9hR8ZHxqNowpDWfmDBLLFRFlB3RJdH4exFnR1aksSiVHU9tSjE9nx4K-cQPSGY7WbTkDQGVSG=w408-h544-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:30:56.835Z,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,10 am–4 pm
https://www.google.com/maps/place/RDU+Tax+LLC/data=!4m7!3m6!1s0x89ace54855014441:0x9d9890f902590b17!8m2!3d35.99558!4d-78.9021691!16s%2Fg%2F11wtwby_9f!19sChIJQUQBVUjlrIkRFwtZAvmQmJ0,RDU Tax LLC,5.0,9,Accounting firm,"201 W Main St Ste 216, Durham, NC 27701, United States","X3WX+64 Durham, North Carolina, USA",https://rdutax.com/,+1 919-889-6659,Closed ⋅ Opens 8 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rcLF3LvPBiXCDkL9xo6qnw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.72113&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:31:01.838Z,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,8 am–3 pm
https://www.google.com/maps/place/Aradhana+Aggarwal+CPA+PLLC/data=!4m7!3m6!1s0x89acef7cac0cbb49:0x85dce74897eb0b9d!8m2!3d35.9112339!4d-78.8999685!16s%2Fg%2F11ht29q1qm!19sChIJSbsMrHzvrIkRnQvrl0jn3IU,Aradhana Aggarwal CPA PLLC,4.9,57,Certified public accountant,"2530 Meridian Pkwy 3rd Floor, Durham, NC 27713, United States","W462+F2 Durham, North Carolina, USA",https://aradhanaaggarwalcpa.com/,+1 919-670-5425,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipMREXfob-um4BV_0E3CQnuIaMAKXSmmufVPe3A-=w425-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:31:06.929Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed
https://www.google.com/maps/place/PFS+Tax+Service+LLC/data=!4m7!3m6!1s0x89ace59230429c7d:0xef1db95b43c30bbd!8m2!3d35.9946242!4d-78.9003218!16s%2Fg%2F11xc_0dbdy!19sChIJfZxCMJLlrIkRvQvDQ1u5He8,PFS Tax Service LLC,5.0,2,Accountant,"112 E Main St, Durham, NC 27701, United States","X3VX+RV Durham, North Carolina, USA",,+1 919-519-5868,Closed ⋅ Opens 9:30 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipMmk1Et2MnxMASMglbG-xpy8ZNKapnaDVpm40uS=w408-h544-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:31:11.951Z,12–1 am,9:30 am–7 pm,9:30 am–7 pm,9:30 am–12 am,"12–7:30 am, 9:30 am–7 pm",9:30 am–7 pm,9:30 am–12 am
https://www.google.com/maps/place/L+C+James+%26+Associates+Income+Tax/data=!4m7!3m6!1s0x89ace3e5be916911:0x3517a352e7fbe663!8m2!3d36.0232241!4d-78.9190349!16s%2Fg%2F1tf9tpvs!19sChIJEWmRvuXjrIkRY-b751KjFzU,L C James & Associates Income Tax,3.5,8,Tax preparation service,"1433 Broad St # B, Durham, NC 27705, United States","23FJ+79 Durham, North Carolina, USA",,+1 919-286-3308,Closed ⋅ Opens 10 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w5YCCt7yrWVEEnTOzv_96w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=292.17496&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:31:17.048Z,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed
https://www.google.com/maps/place/Hondurican+Tax+%26services/data=!4m7!3m6!1s0x89ace6850216d66d:0x57d8cdc00d6dcae6!8m2!3d35.9758562!4d-78.9373615!16s%2Fg%2F11g6px5tnj!19sChIJbdYWAoXmrIkR5sptDcDN2Fc,Hondurican Tax &services,4.0,13,Tax preparation,"1106 W Cornwallis Rd, Durham, NC 27705, United States","X3G7+83 Durham, North Carolina, USA",http://honduricantaxservices.net/,+1 919-672-6906,Closed ⋅ Opens 10 am Mon,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipNpw5wqh7j_N8Zf53Z4RTXNBqxZIhEXIad9qTCQ=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:31:22.078Z,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed
https://www.google.com/maps/place/Nicolson+CPA/data=!4m7!3m6!1s0x89ace33de4bfdea3:0x785178b450387545!8m2!3d36.0074965!4d-78.8746282!16s%2Fg%2F11nwcggt8j!19sChIJo96_5D3jrIkRRXU4ULR4UXg,Nicolson CPA,,,Accountant,"2008 Fay St, Durham, NC 27704, United States","244G+X4 Durham, North Carolina, USA",,+1 984-201-9415,Open ⋅ Closes 7 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0_GkCoixkJ5dyiRa2zH0SQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=110.30028&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:31:26.988Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm
https://www.google.com/maps/place/Nelson+%26+Company+PA/data=!4m7!3m6!1s0x89ace661b145da43:0x72ce832ffbd68c27!8m2!3d35.9666292!4d-78.947999!16s%2Fg%2F1tfpw3_h!19sChIJQ9pFsWHmrIkRJ4zW-y-DznI,Nelson & Company PA,3.2,11,Certified public accountant,"3603 University Dr, Durham, NC 27707, United States","X382+MR Durham, North Carolina, USA",http://www.nelsonandcompany.com/,+1 919-490-8585,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eukocngSDA0-MvIv8lOl8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.48994&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:31:30.183Z,,,,,,,
"https://www.google.com/maps/place/Curl+CPA,+PLLC/@36.0335665,-78.9375276,17z/data=!3m1!4b1!4m6!3m5!1s0x89ace167a11a4bc3:0x72795be91a1f70c!8m2!3d36.0335665!4d-78.9375276!16s%2Fg%2F1hc84j9yj","Curl CPA, PLLC",5.0,1,Certified public accountant,"1920 Front St STE 910, Durham, NC 27705, United States","23M6+CX Durham, North Carolina, USA",http://www.curlcpa.com/,+1 919-383-7462,Closed ⋅ Opens 9 am Mon,,,,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:31:37.261Z,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed
"https://www.google.com/maps/place/Self+%26+Associates+CPAs,+PC/data=!4m7!3m6!1s0x89ace1470c2e8337:0xfa4fbf995214d81e!8m2!3d36.02547!4d-78.949711!16s%2Fg%2F1tkc7k22!19sChIJN4MuDEfhrIkRHtgUUpm_T_o","Self & Associates CPAs, PC",3.4,5,Accounting firm,"3200 Croasdaile Dr STE 205, Durham, NC 27705, United States","23G2+54 Durham, North Carolina, USA",http://selfandassociates.com/,+1 919-383-4101,Closed ⋅ Opens 8 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PyErrhvJJwZOyLOGDasmgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=160.95369&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:31:42.313Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed
"https://www.google.com/maps/place/Pless+%26+Company+CPAs,+P.A./@36.0298045,-78.9380509,17z/data=!3m1!4b1!4m6!3m5!1s0x89ace15cf97972d9:0x8a13c9c383ec1a1e!8m2!3d36.0298045!4d-78.9380509!16s%2Fg%2F1hm6d0dd2","Pless & Company CPAs, P.A.",4.0,4,Tax preparation service,"2726 Croasdaile Dr #101, Durham, NC 27705, United States","23H6+WQ Durham, North Carolina, USA",http://www.plesscpas.com/,+1 919-683-2614,Closed ⋅ Opens 8:30 am Mon,,,,false,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:31:49.385Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed
https://www.google.com/maps/place/Affordable+Tax+Service/data=!4m7!3m6!1s0x89ace573c8b9891f:0x60ee0411674dbc86!8m2!3d35.9817885!4d-78.8657994!16s%2Fg%2F11j8svnvj5!19sChIJH4m5yHPlrIkRhrxNZxEE7mA,Affordable Tax Service,5.0,9,Tax preparation service,"2817 Ashe St, Durham, NC 27703, United States","X4JM+PM Durham, North Carolina, USA",,+1 919-272-5317,Closed ⋅ Opens 3:30 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uWLCsBZNyAUez92EI22jxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=346.4603&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:31:54.482Z,3:30–6:30 pm,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,9:30 am–7:30 pm,9 am–7:30 pm,10 am–7 pm
"https://www.google.com/maps/place/Clark+Tax+%26+Business+Solutions/@36.0017056,-78.883559,11z/data=!3m1!4b1!4m6!3m5!1s0x420fe264915aa9c3:0x448920b453013aca!8m2!3d36.0017056!4d-78.883559!16s%2Fg%2F11tg8vt8jg",Clark Tax & Business Solutions,5.0,1,Tax assessor,,,https://clarktaxonline.com/?utm_campaign=gmb,+1 984-219-2177,Closed ⋅ Opens 10 am Mon,,,,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:32:01.446Z,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–2 pm
"https://www.google.com/maps/place/Joe+Wrenn,+CPA,+P.C./data=!4m7!3m6!1s0x89ace3e546703fcd:0x56196186ce116b1a!8m2!3d35.964855!4d-78.96096!16s%2Fg%2F1tznn6m4!19sChIJzT9wRuXjrIkRGmsRzoZhGVY","Joe Wrenn, CPA, P.C.",5.0,1,Certified public accountant,"3500 Westgate Dr STE 201, Durham, NC 27707, United States","X27Q+WJ Durham, North Carolina, USA",http://joewrenncpa.com/,+1 919-416-8815,Closed ⋅ Opens 8:30 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipMj8eyRM_z47jClmda7BmTQzJq9uMGX1oRR-8yy=w408-h476-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:32:06.518Z,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed
"https://www.google.com/maps/place/DMJPS+PLLC+-+Durham,+NC/data=!4m7!3m6!1s0x89ace643324f2997:0x1a90811b97a22e10!8m2!3d35.9650665!4d-78.9547126!16s%2Fg%2F1tcvvqvk!19sChIJlylPMkPmrIkREC6ilxuBkBo","DMJPS PLLC - Durham, NC",4.7,6,Accounting firm,"3211 Shannon Rd Suite 200, Durham, NC 27707, United States","X28W+24 Durham, North Carolina, USA",https://dmjps.com/locations-durham-office/?utm_source=google&utm_medium=organic&utm_campaign=GMB_listing,+1 919-489-3393,Closed ⋅ Opens 8:30 am Mon,Identifies as veteran-owned,,https://lh3.googleusercontent.com/p/AF1QipMc0QdRChbvevR5elGnwOMkOSTj9xWhp1LWzqbO=w408-h272-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:32:11.495Z,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed
https://www.google.com/maps/place/The+Tax+Solver/data=!4m7!3m6!1s0x89ace33f347c8e27:0xa6ff6a6b3ee0a1d9!8m2!3d36.0165568!4d-78.8878218!16s%2Fg%2F11sq598xwb!19sChIJJ458ND_jrIkR2aHgPmtq_6Y,The Tax Solver,5.0,2,Tax consultant,"311 Foushee St, Durham, NC 27704, United States","2486+JV Durham, North Carolina, USA",http://www.taxsolverdurham.com/,+1 919-672-3547,Open ⋅ Closes 4 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vus-kr_C9XzcQs7xJx6JkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=326.4135&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:32:16.489Z,12–4 pm,10:30 am–7:30 pm,10:30 am–7:30 pm,10:30 am–7:30 pm,10:30 am–7:30 pm,10:30 am–7:30 pm,10 am–6 pm
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x89ace49ae7c8ea4f:0x92905d5cfc4d9ff1!8m2!3d35.9945422!4d-78.8700268!16s%2Fg%2F1tz76vn7!19sChIJT-rI55rkrIkR8Z9N_FxdkJI,H&R Block,4.6,136,Tax preparation service,"1100 N Miami Blvd Ste 611, Durham, NC 27703, United States","X4VH+RX Durham, North Carolina, USA",https://www.hrblock.com/tax-office-near-me/north-carolina/durham/31924/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 919-683-1040,,,,https://lh3.googleusercontent.com/p/AF1QipOb9qXWX73GFkgdxx1pkSC7TD5Tg0h5lNNRgbaE=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:32:19.722Z,,,,,,,
https://www.google.com/maps/place/B+%26+A+Financial+Services/data=!4m7!3m6!1s0x89ace3f2a76c1ef7:0xf8faee725d30bbfd!8m2!3d35.9659807!4d-78.9514481!16s%2Fg%2F1wk6_myr!19sChIJ9x5sp_LjrIkR_bswXXLu-vg,B & A Financial Services,4.7,43,Tax preparation service,"3805 University Dr Unit B, Durham, NC 27707, United States","X28X+9C Durham, North Carolina, USA",http://www.onestopfinancialcenter.com/,+1 919-286-2726,Closed ⋅ Opens 9 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipOqNGNO7SYHDHz6LMw8Fup9_XvXEDHAPQKf1G4v=w421-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:32:24.685Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed
"https://www.google.com/maps/place/Mig+Murphy+Sistrom+CPA,+PC/data=!4m7!3m6!1s0x89ace42f926d3601:0x4555d3e016fcf6b!8m2!3d35.9755191!4d-78.9202136!16s%2Fg%2F11bwh5vdpd!19sChIJATZtki_krIkRa89vAT5dVQQ","Mig Murphy Sistrom CPA, PC",,,Certified public accountant,"2216 Whitley Dr, Durham, NC 27707, United States","X3GH+6W Durham, North Carolina, USA",http://nonprofitcpa.net/,+1 919-419-1119,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1WHP454d6ezX3DsfXTIRlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.39136&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:32:29.603Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed
"https://www.google.com/maps/place/Lipkin+CPA,+PLLC/data=!4m7!3m6!1s0x89ace6f0bd36b723:0x621c12344a167e31!8m2!3d35.9763179!4d-78.962015!16s%2Fg%2F11f2wdrq0l!19sChIJI7c2vfDmrIkRMX4WSjQSHGI","Lipkin CPA, PLLC",4.7,12,Accountant,"20 W Colony Pl #181, Durham, NC 27705, United States","X2GQ+G5 Durham, North Carolina, USA",https://lipkincpa.com/,+1 919-584-5518,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZxkHE7OwyL5yUHsPQFYqXg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.199585&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:32:34.751Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed
"https://www.google.com/maps/place/L.A.+Wynn,+PA+%7C+Certified+Public+Accountant+%7C+Professional+and+Personable/data=!4m7!3m6!1s0x89ace8ab3e0fffff:0xf11bb8483812d2a0!8m2!3d35.9199478!4d-78.9301811!16s%2Fg%2F11d_7b1w14!19sChIJ__8PPqvorIkRoNISOEi4G_E","L.A. Wynn, PA | Certified Public Accountant | Professional and Personable",5.0,1,Accounting firm,"5850 Fayetteville Rd, Durham, NC 27713, United States","W399+XW Durham, North Carolina, USA",http://www.lawynnpa.com/,+1 919-973-0714,Closed ⋅ Opens 9 am Mon,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npnpRg4GL8uhLc29FX20mZtPfwxcJXPgHvnrF2pSEVvBYx28Ofkb7GGVgDz_ddJVq0LYyxx1B4CfkguhVrwzRod_pWs4e_FbRODOzZnNBto_L2SOo2zhjVxgC6-KkuQ_Tz-Dp8=w408-h306-k-no,false,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:32:39.670Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed
"https://www.google.com/maps/place/N+J+Travis+CPA,+PLLC/@35.9643186,-78.9626199,17z/data=!3m1!4b1!4m6!3m5!1s0x89ace6b42ee1c61b:0x4d65f9c92383f4dd!8m2!3d35.9643186!4d-78.9626199!16s%2Fg%2F1hc0vlnxx","N J Travis CPA, PLLC",5.0,1,Accountant,"3622 Lyckan Pkwy Ste. 5003, Durham, NC 27707, United States","X27P+PX Durham, North Carolina, USA",https://www.traviscpa.net/,+1 919-794-8531,Closed ⋅ Opens 9 am Mon,,,,false,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:32:46.850Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed
https://www.google.com/maps/place/Hispano+Tax+%26+Multiservicios+LLC/data=!4m7!3m6!1s0x12944fbe80aaaf3:0xb53349a82d85043f!8m2!3d35.9756625!4d-78.9370059!16s%2Fg%2F11wwq4t54w!19sChIJ86oK6PtEKQERPwSFLahJM7U,Hispano Tax & Multiservicios LLC,5.0,18,Tax preparation service,"2720 Chapel Hill Rd STE C, Durham, NC 27707, United States","X3G7+75 Durham, North Carolina, USA",,+1 919-621-2740,Closed ⋅ Opens 10 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ar5_kO1vhiU52yIMhu2AbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.5019&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:32:51.628Z,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–4 pm,10 am–5 pm
"https://www.google.com/maps/place/BALENTINE+%26+BORG,+PLLC/data=!4m7!3m6!1s0x89ace65a0175bcfd:0xb287816ae72ab0aa!8m2!3d35.9746062!4d-78.9587172!16s%2Fg%2F1wf39h38!19sChIJ_bx1AVrmrIkRqrAq52qBh7I","BALENTINE & BORG, PLLC",4.6,9,Accountant,"2828 Pickett Rd Suite 130, Durham, NC 27705, United States","X2FR+RG Durham, North Carolina, USA",https://bandb.cpa/,+1 919-403-2353,Closed ⋅ Opens 9 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipM2CW0ugTPoYJH5tXACq-0g5ntXS8OK9MX17Ehk=w408-h306-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:32:56.689Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed
"https://www.google.com/maps/place/C.L.+Lindsay+CPA,+PLLC/data=!4m7!3m6!1s0x89ace9d43e2e48db:0x11165b38b2c31ec!8m2!3d35.9124489!4d-78.942373!16s%2Fg%2F11h3qqky07!19sChIJ20guPtTprIkR7DEsi7NlEQE","C.L. Lindsay CPA, PLLC",5.0,5,Certified public accountant,"5007 Southpark Dr Suite 200 C, Durham, NC 27713, United States","W365+X3 Durham, North Carolina, USA",https://splinternetmarketing.com/local-pros/north-carolina/durham/c-l-lindsay-cpa-pllc-2/,+1 919-589-4420,Closed ⋅ Opens 8 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=amdHYWywzyQjIf2vGTe7Mg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.00463&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:33:01.769Z,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,1–5 pm
"https://www.google.com/maps/place/Tax+and+QB+Guru+-+RTP,+NC+Office/data=!4m7!3m6!1s0x89ae9d25fb3947bd:0xc4f2d8c30d6ce212!8m2!3d35.8962041!4d-78.8703281!16s%2Fg%2F11n0r21k9r!19sChIJvUc5-yWdrokREuJsDcPY8sQ","Tax and QB Guru - RTP, NC Office",5.0,92,Certified public accountant,"800 Park Offices Dr Suite 3318, Research Triangle Park, NC 27709, United States","V4WH+FV Research Triangle Park, Durham, NC, USA",http://www.taxandqbguru.com/,+1 252-352-5161,Closed ⋅ Opens 10 am Mon,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipN4mHvrFXBlRhfnrsloAtLMZt9WEPsSF_mC9xV2=w408-h271-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:33:07.197Z,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed
https://www.google.com/maps/place/Guardian+CPA/data=!4m7!3m6!1s0x89ace6f0a56774eb:0xe878a6f399c78b2d!8m2!3d35.8900891!4d-78.7976739!16s%2Fg%2F11b7lq091_!19sChIJ63RnpfDmrIkRLYvHmfOmeOg,Guardian CPA,5.0,55,Accounting firm,,,http://www.durhamcpas.com/,+1 919-401-0005,Closed ⋅ Opens 9 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipNFMEAPhdIifro-Ygf09GR5nwFr-wPhX_jCnaHP=w408-h510-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Durham+Raleigh+NC/@35.9955684,-78.9002077,14z",2025-10-19T16:33:12.104Z,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–12:30 pm,Closed
