placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,error,isBlackOwned
https://www.google.com/maps/place/Magnolia+Rose+Aesthetics+%26+Wellness/data=!4m7!3m6!1s0x886d7b2ad9d7fa61:0x8705903cfdf20bf3!8m2!3d39.464693!4d-87.4128937!16s%2Fg%2F11td8fx5b6!19sChIJYfrX2Sp7bYgR8wvy_TyQBYc,Magnolia Rose Aesthetics & Wellness,4.9,53,Medical spa,"131 S 4th St Suite 110, Terre Haute, IN 47807, United States","FH7P+VR Terre Haute, Indiana, USA",http://mymagnoliarose.com/,,Closed · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipOMD5DlxEmcBuXrdmGfH6JJfOorLwBt3WHdcLVp=w408-h271-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:10:05.585Z,10 am–5 pm,10 am–3 pm,10 am–3 pm,9 am–3 pm,9 am–1 pm,Closed,10 am–5 pm,Identifies as women-owned,,
https://www.google.com/maps/place/Wound+Healing+Center+at+Union+Hospital/data=!4m7!3m6!1s0x886d651137ba1f87:0x44e786d06d1787a!8m2!3d39.4850835!4d-87.4084241!16s%2Fg%2F1tslkgpd!19sChIJhx-6NxFlbYgRenjRBm14TgQ,Wound Healing Center at Union Hospital,3.1,9,Hospital department,"1606 N 7th St, Terre Haute, IN 47804, United States","FHPR+2J Terre Haute, Indiana, USA",,+1 812-238-4499,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzq4ykmO91coui0ZYpYR1m2_o5GKJtFAhSjmEeOmgHstPjXXFygrT7fZG4fmAAGbTPoP1yC9dzdgFR1VKJUhUDAjOir7ZdLa8fo0B49JqcWDitCH0ek_OW_LDAD1BRgZu8zEF0n=w493-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:10:10.668Z,8 am–4:30 pm,8 am–4:30 am,8 am–4:30 am,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,
https://www.google.com/maps/place/Osteoporosis+Center/data=!4m7!3m6!1s0x886d6531c2fc6e0d:0x59d774510cc1bda9!8m2!3d39.4638818!4d-87.4108661!16s%2Fg%2F1260qb7tm!19sChIJDW78wjFlbYgRqb3BDFF011k,Osteoporosis Center,,,Medical clinic,"221 S 6th St, Terre Haute, IN 47807, United States","FH7Q+HM Terre Haute, Indiana, USA",,+1 812-242-3560,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CQApc2McpPU6sM7g7nJjDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.76532&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:10:13.722Z,,,,,,,,,,
https://www.google.com/maps/place/Kidney+and+Hypertension/data=!4m7!3m6!1s0x886d6510046ef0b9:0xd444ba04747e2a85!8m2!3d39.4887452!4d-87.4120362!16s%2Fg%2F11byp6q4y1!19sChIJufBuBBBlbYgRhSp-dAS6RNQ,Kidney and Hypertension,3.5,2,Medical clinic,"Kumar Gaurav MD, 476 Buckeye St, Terre Haute, IN 47804, United States","FHQQ+F5 Terre Haute, Indiana, USA",http://www.kidneywabashvalley.com/,+1 812-238-4708,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxaoHQpP3a81SnKA1-gArOjEEYX5ADvOgcLmYOr6ohxbq3NNAh-28AdC92KLlAYCn2G_z0sIvoMYsNCHwLV3_9vVYxzHfAbAp0LhDFvcHtC4TJ-mTNw3QEzMwm5IjKManwavyoz=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:10:18.687Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/Indiana+Botox+Babe+at+ShezAmee/data=!4m7!3m6!1s0x886d65f5ab1551d5:0x5b3b0e05d643523d!8m2!3d39.4686044!4d-87.3951539!16s%2Fg%2F11sslb6ly7!19sChIJ1VEVq_VlbYgRPVJD1gUOO1s,Indiana Botox Babe at ShezAmee,5.0,3,Medical spa,"1406 Wabash Ave Suite A, Terre Haute, IN 47807, United States","FJ93+CW Terre Haute, Indiana, USA",https://m.facebook.com/groups/944612989861653/?ref=share&mibextid=5zvaxg,+1 859-512-5341,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipNmWgofCZpm5JItIdZs6rJGkSh--58Ad2Zi-fbL=w408-h390-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:10:23.803Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,,,
https://www.google.com/maps/place/DaVita+Terre+Haute+Dialysis/data=!4m7!3m6!1s0x886d652ce89a3a4d:0x9934e9992789967b!8m2!3d39.4829579!4d-87.4113599!16s%2Fg%2F11f30kgyjs!19sChIJTTqa6CxlbYgRe5aJJ5npNJk,DaVita Terre Haute Dialysis,3.7,3,Dialysis center,"504 6th Ave, Terre Haute, IN 47807, United States","FHMQ+5F Terre Haute, Indiana, USA",https://www.davita.com/locations/in/terre-haute/504-6th-ave--5474,+1 833-388-2858,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzVjh8csEreWODW8GxoZb2bRo7pBpjjTv6wgxNaX2wdvOvULY84pSSd7XwuLSsJkh2zMyk37D8CIxHds66hCOWaKeeSl33Z0siucSWlnYpt9WADRxUWOLPZXWxU2QsPNEC1YT0p=w493-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:10:28.652Z,5 am–7 pm,5 am–7 pm,5 am–7 pm,5 am–7 pm,5 am–7 pm,Closed,5 am–7 pm,,,
https://www.google.com/maps/place/Benny+Seto/data=!4m7!3m6!1s0x886d651a83155555:0x9139cbe35fde32a4!8m2!3d39.486744!4d-87.4110676!16s%2Fg%2F11tn6lttln!19sChIJVVUVgxplbYgRpDLeX-PLOZE,Benny Seto,5.0,2,Hand surgeon,"APANDS CLINIC BONE AND JOINT CENTER, 1725 N 5th St, Terre Haute, IN 478044010, United States","FHPQ+MH Terre Haute, Indiana, USA",,+1 812-242-3005,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6-WRJNahPuNOPRueyo701Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.19779&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:10:31.309Z,,,,,,,,,,
"https://www.google.com/maps/place/Myers+Surgical+Associates,+LLC/data=!4m7!3m6!1s0x886d7b77dd8bece7:0xfa3c9f51e8bd30a0!8m2!3d39.4289876!4d-87.4071857!16s%2Fg%2F11p5mn8s_k!19sChIJ5-yL3Xd7bYgRoDC96FGfPPo","Myers Surgical Associates, LLC",5.0,35,Surgical center,"3311 S 7th St, Terre Haute, IN 47802, United States","CHHV+H4 Terre Haute, Indiana, USA",http://myersurgical.org/,+1 930-219-1500,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMoxOXrd3yL-i3z9_FsetPaHVVfRqmhmFWEs66V=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:10:36.745Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,Identifies as women-owned,,true
"https://www.google.com/maps/place/Terre+Haute+Surgical+Center/@39.4190001,-87.4131983,17z/data=!3m1!4b1!4m6!3m5!1s0x886d7af9aaaab7f9:0xec53ad8fc05aac3c!8m2!3d39.4190001!4d-87.4131983!16s%2Fg%2F11cjkw9tyc",Terre Haute Surgical Center,3.5,8,Medical clinic,"227 E McCallister Dr, Terre Haute, IN 47802, United States","CH9P+JP Terre Haute, Indiana, USA",http://www.terrehautesurgicalcenter.com/,+1 812-234-4315,Closed · Opens 8 am Wed,,false,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:10:44.062Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,,,
"https://www.google.com/maps/place/Center+For+Wound+Care+At+Terre/@39.4196227,-87.4080583,17z/data=!3m1!4b1!4m6!3m5!1s0x886d7af693cb6fbf:0xebc51eef89c5c155!8m2!3d39.4196227!4d-87.4080583!16s%2Fg%2F1tfwf78_",Center For Wound Care At Terre,5.0,1,Medical clinic,"3901 S 7th St, Terre Haute, IN 47802, United States","CH9R+RQ Terre Haute, Indiana, USA",,+1 812-237-9946,,,false,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:10:48.738Z,,,,,,,,,,
https://www.google.com/maps/place/Allure+by+Paige/data=!4m7!3m6!1s0x886d6f5b3d45ebc1:0x86a190622a09a19d!8m2!3d39.4923794!4d-87.3596172!16s%2Fg%2F11sx04l3cw!19sChIJwetFPVtvbYgRnaEJKmKQoYY,Allure by Paige,5.0,5,Skin care clinic,"1207 N Fruitridge Ave, Terre Haute, IN 47804, United States","FJRR+X5 Terre Haute, Indiana, USA",https://allurebypaige.square.site/,+1 217-264-0425,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=REB2NqJpmWOm9sRXyqAHsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.9254&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:10:51.459Z,,,,,,,,,,
https://www.google.com/maps/place/Dr.+Anwer+A.+Jaffri/data=!4m7!3m6!1s0x886d7a59250648ef:0xc1530abe5753fcb!8m2!3d39.4264698!4d-87.4139087!16s%2Fg%2F1thn67z0!19sChIJ70gGJVl6bYgRyz915aswFQw,Dr. Anwer A. Jaffri,4.1,35,Infectious disease physician,"315 E Davis Dr, Terre Haute, IN 47802, United States","CHGP+HC Terre Haute, Indiana, USA",,+1 812-645-3472,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwDa51S9hOP65Z0NWfuhk8PulgkHX6yWeiiAbs7OYeMDod8_9Vw_1EWTz97md7fAlAgsy5pfOpEKaE4v26NW0xOecQw7jcdrriO3_JTTQnEv3qwZAROYgQDIQTk96adnoTTm246=w408-h408-k-no,false,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:10:56.672Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/Body+Bar+MD/data=!4m7!3m6!1s0x886d6fa46bfa39a9:0x7178a93a58dcb8c0!8m2!3d39.4622123!4d-87.3414419!16s%2Fg%2F11fp3q5pgs!19sChIJqTn6a6RvbYgRwLjcWDqpeHE,Body Bar MD,4.9,40,Doctor,"4949 Poplar St, Terre Haute, IN 47803, United States","FM65+VC Terre Haute, Indiana, USA",https://bodybarmd.com/,+1 812-917-7174,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipOxJCMmlVjAIXM_77BRQBwrZ7iSxUMeYk1G-WQ2=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:11:01.573Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,Identifies as women-owned,,
"https://www.google.com/maps/place/Michael+J.+Tindera,+PA/data=!4m7!3m6!1s0x886d651af9a352db:0x37ca5832a715a067!8m2!3d39.4866353!4d-87.4125595!16s%2Fg%2F1tyt62q4!19sChIJ21Kj-RplbYgRZ6AVpzJYyjc","Michael J. Tindera, PA",,,Hand surgeon,"1739 N 4th St, Terre Haute, IN 47804, United States","FHPP+MX Terre Haute, Indiana, USA",http://www.uapclinic.com/,+1 812-232-0564,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8fJrIixNF1UDHTgBh2mhRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.300186&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:11:04.273Z,,,,,,,,,,
https://www.google.com/maps/place/Terre+Haute+Heart+Center/data=!4m7!3m6!1s0x886d7af9dd63ca0f:0xeeded534f1e6e289!8m2!3d39.4197459!4d-87.4110111!16s%2Fg%2F1v8l0b_4!19sChIJD8pj3fl6bYgRieLm8TTV3u4,Terre Haute Heart Center,3.3,7,Heart hospital,"455 E Hospital Ln, Terre Haute, IN 47802, United States","CH9Q+VH Terre Haute, Indiana, USA",,+1 812-238-1521,"Closed · Opens 8 am Wed

Updated by others 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxjOcOJGkjykt4kEIf0MPbRvO9C-mDR69BoMIsKE67jZJ7GZD9U1jcXtjUrW2LKYGQQZEohTR1qFQO4yKHsv2210KMF3Y7y0gmXlT7jYQGHMsXT_RgjKGzt9V1DBl93frATbfY=w408-h271-k-no,false,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:11:08.981Z,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/Dialysis+Center+of+Wabash+Valley/data=!4m7!3m6!1s0x886d6f80f8654adb:0x3f4f6d194fdc140d!8m2!3d39.4963653!4d-87.3789184!16s%2Fg%2F1tdc1d0r!19sChIJ20pl-IBvbYgRDRTcTxltTz8,Dialysis Center of Wabash Valley,,,Medical clinic,"2425 N 25th St, Terre Haute, IN 47804, United States","FJWC+GC Terre Haute, Indiana, USA",,+1 812-235-7689,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9yVrMkF5U1p19_5yEnw8Yw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.519394&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:11:11.717Z,,,,,,,,,,
https://www.google.com/maps/place/Terre+Haute+VA+Clinic/data=!4m7!3m6!1s0x886d7afd71dcbfc9:0x8466b41db9cfcbd4!8m2!3d39.4383697!4d-87.3389434!16s%2Fg%2F1tf_tm2k!19sChIJyb_ccf16bYgR1MvPuR20ZoQ,Terre Haute VA Clinic,4.0,62,Medical clinic,"5080 Bill Farr Drive, Terre Haute, IN 47803, United States","CMQ6+8C Terre Haute, Indiana, USA",https://www.va.gov/indiana-health-care/locations/terre-haute-va-clinic/,+1 812-478-1825,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxMATTDQOt6EkaDnMCZQgN4yA_lQOqkqMQOTWBPpefFKOQ-wCesWvrfLsSZH8EjyperMeKg8IichC_uu6cFn8TnSLkMMCYJr2kpu_pRzSYgR9F9bnhcs5OCIDxTGzuMGvGu-e-Djw=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:11:16.461Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Torrence+James+S+MD/data=!4m7!3m6!1s0x886d6531c2fc6e0d:0x61f2b0ef09ff18c8!8m2!3d39.4638818!4d-87.4108661!16s%2Fg%2F1tj9crd5!19sChIJDW78wjFlbYgRyBj_Ce-w8mE,Torrence James S MD,,,Internist,"221 S 6th St, Terre Haute, IN 47807, United States","FH7Q+HM Terre Haute, Indiana, USA",http://www.uapclinic.com/,+1 812-232-0564,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CQApc2McpPU6sM7g7nJjDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.76532&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:11:19.204Z,,,,,,,,,,
"https://www.google.com/maps/place/The+Heart+%26+Vascular+Clinic,+P.c./data=!4m7!3m6!1s0x886c115607c1ea21:0x5389436e1620389f!8m2!3d38.8511409!4d-86.4945509!16s%2Fg%2F1tdv_mqs!19sChIJIerBB1YRbIgRnzggFm5DiVM","The Heart & Vascular Clinic, P.c.",5.0,1,Surgical center,"2512 Q St, Bedford, IN 47421, United States","VG24+F5 Bedford, Indiana, USA",https://www.heartandvascularclinic.net/,+1 812-277-9692,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a3FD9e4tdOuYIZLz1M5Yog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.3002&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:11:22.172Z,,,,,,,,,,
https://www.google.com/maps/place/Heart+Lung+Vascular+Associates/data=!4m7!3m6!1s0x886d7af69236ba61:0xd7b54b69a915745a!8m2!3d39.4197043!4d-87.4074805!16s%2Fg%2F1ts3gc2g!19sChIJYbo2kvZ6bYgRWnQVqWlLtdc,Heart Lung Vascular Associates,,,Cardiovascular and thoracic surgeon,"3903 S 7th St Suite 2B, Terre Haute, IN 47802, United States","CH9V+V2 Terre Haute, Indiana, USA",,+1 812-232-2708,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iyI3Q8_46BDB9LydwvASMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.5571&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:11:24.724Z,,,,,,,,,,
"https://www.google.com/maps/place/Advanced+Plastic+Surgery+Terre+Ht/@39.4196747,-87.40767,17z/data=!3m1!4b1!4m6!3m5!1s0x886d7af69236ba61:0x7bcc8acd035dd5c5!8m2!3d39.4196747!4d-87.40767!16s%2Fg%2F1tgdtwzm",Advanced Plastic Surgery Terre Ht,,,Plastic surgery clinic,"3903 S 7th St, Terre Haute, IN 47802, United States","CH9R+VW Terre Haute, Indiana, USA",,+1 812-232-2100,,,false,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:11:29.363Z,,,,,,,,,,
https://www.google.com/maps/place/Vigo+Medical+Center/data=!4m7!3m6!1s0x886d7afa57341dd9:0x97eb6983b297215a!8m2!3d39.424251!4d-87.4133299!16s%2Fg%2F11fx7xqvrz!19sChIJ2R00V_p6bYgRWiGXsoNp65c,Vigo Medical Center,,,Medical clinic,"3495 S 4th St, Terre Haute, IN 47802, United States","CHFP+PM Terre Haute, Indiana, USA",,+1 812-645-1892,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VVcvoNQEntdG7AXxbH1KNw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.59018&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:11:32.162Z,,,,,,,,,,
https://www.google.com/maps/place/Wabash+Valley+Surgical+Associates/data=!4m7!3m6!1s0x886d7af6ef155555:0xe4c36f2fffcd677f!8m2!3d39.4197265!4d-87.4076583!16s%2Fg%2F11h5q8g1s5!19sChIJVVUV7_Z6bYgRf2fN_y9vw-Q,Wabash Valley Surgical Associates,,,Surgical center,"3903 S 7th St, Terre Haute, IN 47802, United States","CH9R+VW Terre Haute, Indiana, USA",,+1 812-514-3128,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5KYl1kRgVObcFbE1mRVTog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.5538&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Bedford+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:11:34.813Z,,,,,,,,,,
https://www.google.com/maps/place/Lafayette+Vein+%26+Vascular/data=!4m7!3m6!1s0x46934421ab987983:0x1c8d7d9432e027b4!8m2!3d40.3932304!4d-86.8345169!16s%2Fg%2F11khs0fg6r!19sChIJg3mYqyFEk0YRtCfgMpR9jRw,Lafayette Vein & Vascular,,,Vascular surgeon,"3900 St Francis Way Suite 201, Lafayette, IN 47905, United States","95V8+75 Lafayette, Indiana, USA",https://www.unityhc.com/practice/lafayette-vein-vascular/,+1 765-428-1610,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NGEeJZqD3Qa7iyA6MrLLPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=39.02657&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+West+Lafayette+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:11:47.724Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/Indiana+Vein+Specialists/data=!4m7!3m6!1s0x88131d0491ada06b:0x7aa79a0bdf3d53db!8m2!3d40.393528!4d-86.832572!16s%2Fg%2F11nyw76f9q!19sChIJa6CtkQQdE4gR21M93wuap3o,Indiana Vein Specialists,,,Medical clinic,"3920 St Francis Way #105, Lafayette, IN 47905, United States","95V8+CX Lafayette, Indiana, USA",https://indyveins.com/,+1 765-807-2770,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e4L9bcZKkHeifj7AYC-lRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=157.74953&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+West+Lafayette+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:11:52.665Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,8 am–1 pm,Closed,Closed,9 am–5 pm,,,
"https://www.google.com/maps/place/Dr.+John+L+Trench+III,+DPM+%2F+Advanced+Wound+and+Limb+Care+Center/data=!4m7!3m6!1s0x886d65487f1d5c81:0x879edf6596259da3!8m2!3d39.4643102!4d-87.3955154!16s%2Fg%2F1wv_szcl!19sChIJgVwdf0hlbYgRo50llmXfnoc","Dr. John L Trench III, DPM / Advanced Wound and Limb Care Center",4.3,18,Podiatrist,"303 S 14th St, Terre Haute, IN 47807, United States","FJ73+PQ Terre Haute, Indiana, USA",,+1 812-232-0957,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VsXYcGShhiZTG2aCWmV-kw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.47906&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Lebanon+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:12:08.695Z,9 am–12 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,,,
"https://www.google.com/maps/place/Stephen+L.+Schwartz,+MD/data=!4m7!3m6!1s0x886d6531c2fc6e0d:0xd81fd6aee553ca78!8m2!3d39.4833008!4d-87.4098625!16s%2Fg%2F1tctmjtm!19sChIJDW78wjFlbYgReMpT5a7WH9g","Stephen L. Schwartz, MD",4.8,5,Urologist,"1429 N 6th St, Terre Haute, IN 47807, United States","FHMR+83 Terre Haute, Indiana, USA",http://uapclinic.com/,+1 812-242-3130,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VGSePh-8qdwhFhywvLaRmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.16783&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Lebanon+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:12:11.474Z,,,,,,,,,,
"https://www.google.com/maps/place/Carlos+J.+Belmar,+MD/data=!4m7!3m6!1s0x886d651a8839b39d:0x2984eb6308701972!8m2!3d39.4856407!4d-87.4068504!16s%2Fg%2F1tptrc54!19sChIJnbM5iBplbYgRchlwCGPrhCk","Carlos J. Belmar, MD",4.9,14,Orthopedic surgeon,"1725 N 5th St, Terre Haute, IN 47804, United States","FHPV+77 Terre Haute, Indiana, USA",http://uapclinic.com/,+1 812-242-3005,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vuUu8KojSHuW6YUxZ7Rdmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=320.54187&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Lebanon+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:12:14.132Z,,,,,,,,,,
https://www.google.com/maps/place/Union+Medical+Group+%28UAP+Clinic%29+Eye+Center/data=!4m7!3m6!1s0x886d652e71aeacdf:0xd5e52d0729dbb240!8m2!3d39.4640828!4d-87.4116503!16s%2Fg%2F1thct27_!19sChIJ36yucS5lbYgRQLLbKQct5dU,Union Medical Group (UAP Clinic) Eye Center,4.2,14,Eye care center,"422 Poplar St, Terre Haute, IN 47807, United States","FH7Q+J8 Terre Haute, Indiana, USA",http://www.uapclinic.com/,+1 812-242-3700,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOmWeGHMtpk31QafgvEsv760BrNVIHtvP4DpfY9=w408-h271-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Lebanon+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:12:19.040Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
"https://www.google.com/maps/place/Dr.+Marcia+L.+Favali,+MD/data=!4m7!3m6!1s0x886d6531c2fc6e0d:0x47e604ae33cfe43d!8m2!3d39.4638818!4d-87.4108661!16s%2Fg%2F1tl7pgdy!19sChIJDW78wjFlbYgRPeTPM64E5kc","Dr. Marcia L. Favali, MD",4.0,12,Family practice physician,"221 S 6th St, Terre Haute, IN 47807, United States","FH7Q+HM Terre Haute, Indiana, USA",http://www.uapclinic.com/,+1 812-242-3120,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CQApc2McpPU6sM7g7nJjDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.76532&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Lebanon+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-12-16T22:12:24.040Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,,,
