placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,error
https://www.google.com/maps/place/CMH+Infusion+Center/data=!4m7!3m6!1s0x87c5c079594ba805:0xa4174b02691dd124!8m2!3d37.6265724!4d-93.4224373!16s%2Fg%2F11cn3nw1_t!19sChIJBahLWXnAxYcRJNEdaQJLF6Q,CMH Infusion Center,5.0,1,Medical clinic,"1155 W Parkview St #2m, Bolivar, MO 65613, United States","JHGH+J2 Bolivar, Missouri, USA",https://www.citizensmemorial.com/locations/cmh-infusion-center/index.html,+1 417-328-6605,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNLN6cMNHdNznCihzRnGPiOkvRj1Wc-FAHhv8zK=w408-h272-k-no,true,10 am–2 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,10 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Willard+Springfield+MO/@37.2479111,-93.370632,14z",2025-09-28T23:54:15.525Z,
https://www.google.com/maps/place/A+New+You+Women%27s+Clinic/data=!4m7!3m6!1s0x87cf6532ab26d1e7:0x2431b2760786099a!8m2!3d37.145976!4d-93.271092!16s%2Fg%2F11y1f0gxqb!19sChIJ59EmqzJlz4cRmgmGB3ayMSQ,A New You Women's Clinic,4.9,34,Skin care clinic,"1426 E Bradford Pkwy Ste C, Springfield, MO 65804, United States","4PWH+9H Springfield, Missouri, USA",https://anewyouwoman.com/,+1 417-605-2153,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMXFcTKx0rGGFDVGAuDgRNaH-sD-6GBcCnhxwP8=w408-h408-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,10 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Willard+Springfield+MO/@37.2479111,-93.370632,14z",2025-09-28T23:54:20.439Z,
https://www.google.com/maps/place/CoxHealth+at+Home+-+Springfield/data=!4m7!3m6!1s0x87cf64bfb5f98db5:0x32c467e5cc4a9302!8m2!3d37.1658975!4d-93.323389!16s%2Fg%2F1td9wnkl!19sChIJtY35tb9kz4cRApNKzOVnxDI,CoxHealth at Home - Springfield,3.2,51,Home health care service,"2240 W Sunset St Suite 104, Springfield, MO 65807, United States","5M8G+9J Springfield, Missouri, USA",https://coxhealthathome.com/,+1 417-269-4663,"Closed ⋅ Opens 8 am Mon

Updated by others 12 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMi4UEar7boZOg7O8P9mIJ-_oUKejonRszp6wXF=w426-h240-k-no,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Willard+Springfield+MO/@37.2479111,-93.370632,14z",2025-09-28T23:54:25.450Z,
https://www.google.com/maps/place/Mercy+Hospital+Springfield/data=!4m7!3m6!1s0x87cf634382c95397:0xc026d182957e0310!8m2!3d37.1781192!4d-93.274284!16s%2Fg%2F1tj5896y!19sChIJl1PJgkNjz4cREAN-lYLRJsA,Mercy Hospital Springfield,3.5,1924,General hospital,"1235 E Cherokee St, Springfield, MO 65804, United States","5PHG+67 Springfield, Missouri, USA",https://www.mercy.net/practice/mercy-hospital-springfield?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=Central&utm_content=website&y_source=1_MTI5OTY1ODItNzE1LWxvY2F0aW9uLndlYnNpdGU=,+1 417-820-2000,,,https://lh3.googleusercontent.com/p/AF1QipMxT1rHqxNZS-xAtrXU0P0JRZu_MXHMILPxrDAN=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Willard+Springfield+MO/@37.2479111,-93.370632,14z",2025-09-28T23:54:30.525Z,
https://www.google.com/maps/place/Springfield+Noble+Hill+Sanitary+Landfill/data=!4m7!3m6!1s0x87c58dcf171b37f5:0x9f5a86c1019f5579!8m2!3d37.3820572!4d-93.3450275!16s%2Fg%2F1thsrxmg!19sChIJ9TcbF8-NxYcReVWfAcGGWp8,Springfield Noble Hill Sanitary Landfill,3.8,64,Garbage dump,"3545 W Farm Rd 34, Willard, MO 65781, United States","9MJ3+RX Willard, Missouri, USA",http://www.springfieldmo.gov/solidwaste,+1 417-742-3536,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq_yL7VH_PgW8O8yTjdkz3jlP3skL7M4_UaalWmG2Tvs0ai40erbpcQ26cw_Ltw-ArcpEP4bqG1h81qmeRGnU6gpDWqg4kBEQ3SgnBY44YiuA-R7CAycrFPM_QpE-qyn38d7dnP=w408-h544-k-no,true,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+Willard+Springfield+MO/@37.2479111,-93.370632,14z",2025-09-28T23:54:35.750Z,
https://www.google.com/maps/place/Eustasis+Psychiatric+and+Addiction+Health/data=!4m7!3m6!1s0x87cf65849103b7ff:0x1d3115e959e8ce0e!8m2!3d37.1483177!4d-93.277264!16s%2Fg%2F11k10_v4hw!19sChIJ_7cDkYRlz4cRDs7oWekVMR0,Eustasis Psychiatric and Addiction Health,1.9,375,Mental health clinic,"3600 S National Ave, Springfield, MO 65807, United States","4PXF+83 Springfield, Missouri, USA",https://www.eustasis.com/,+1 417-322-6622,Closed ⋅ Opens 7 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOpo3WWbyZMEo2k_TeiotGwfG1bCvjFqtLYMQ99=w543-h240-k-no,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Willard+Springfield+MO/@37.2479111,-93.370632,14z",2025-09-28T23:54:40.664Z,
https://www.google.com/maps/place/417+Health+%26+Wellness+-+Direct+Primary+Care+Doctor/data=!4m7!3m6!1s0x87cf634d1e5836cf:0xdb527dde4c4bd7b3!8m2!3d37.1169728!4d-93.2958582!16s%2Fg%2F11gcf6bzy_!19sChIJzzZYHk1jz4cRs9dLTN59Uts,417 Health & Wellness - Direct Primary Care Doctor,4.8,50,Family practice physician,"5360 S Campbell Ave Suite D, Springfield, MO 65804, United States","4P83+QM Springfield, Missouri, USA",https://www.417healthwellness.com/?utm_source=googlemybusiness&utm_medium=organic,+1 417-368-3489,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 4 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOP36V839yddZYBvD8hbeAyp_t7dxn5g-xszkaU=w408-h272-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Willard+Springfield+MO/@37.2479111,-93.370632,14z",2025-09-28T23:54:45.625Z,
https://www.google.com/maps/place/CoxHealth+Medical+Center+South/data=!4m7!3m6!1s0x87cf64eacd7f0ed7:0xff438d6c0dedd85f!8m2!3d37.144768!4d-93.2803579!16s%2Fg%2F11f3tsqnyk!19sChIJ1w5_zepkz4cRX9jtDWyNQ_8,CoxHealth Medical Center South,2.7,513,General hospital,"3801 S National Ave, Springfield, MO 65807, United States","4PV9+WV Springfield, Missouri, USA",https://www.coxhealth.com/our-hospitals-and-clinics/our-locations/cox-medical-center-south/,+1 417-269-6000,,,https://lh3.googleusercontent.com/p/AF1QipMyHW9uskBiYm6HE0xKawTEAZYETC-MOAAjPkVi=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Willard+Springfield+MO/@37.2479111,-93.370632,14z",2025-09-28T23:54:50.817Z,
https://www.google.com/maps/place/Sanders+Chiropractic+Clinic/data=!4m7!3m6!1s0x87c5f4d3c6c6f153:0xc91fdadefd683c2d!8m2!3d37.314392!4d-93.4433271!16s%2Fg%2F1tdbrd72!19sChIJU_HGxtP0xYcRLTxo_d7aH8k,Sanders Chiropractic Clinic,5.0,26,Chiropractor,"430 W Jackson St, Willard, MO 65781, United States","8H74+QM Willard, Missouri, USA",https://sanderschiroclinic.com/,+1 417-742-1233,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqATfK5flFSfyWNyRxbXXiDTua3hvl_BuyaWosV_uwuaaEiSwtzjOx-HjPNHbCWxMQCwqQ6jYHZNwhbdldnhVe_uF7akRi_2ri_G2RZIa5fVEKxIq8cqmG-LOLjQ1R3DFzg88c=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Willard+Springfield+MO/@37.2479111,-93.370632,14z",2025-09-28T23:54:56.263Z,
https://www.google.com/maps/place/Springfield+Detox+Medical+Clinic/data=!4m7!3m6!1s0x87cf64848bf3bfbf:0x1c437bd852d59700!8m2!3d37.257977!4d-93.343689!16s%2Fg%2F1td7j85g!19sChIJv7_zi4Rkz4cRAJfVUth7Qxw,Springfield Detox Medical Clinic,3.0,3,Addiction treatment center,,,,+1 417-799-2249,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPFUwCRBOHUT-0asFZzFVk11EIm6zEFLUPjAnHa=w408-h372-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Willard+Springfield+MO/@37.2479111,-93.370632,14z",2025-09-28T23:55:01.037Z,
"https://www.google.com/maps/place/Mercy+Oncology+Infusion+Center+-+Chub+O'Reilly+Cancer+Center/@37.2000813,-93.2239837,14z/data=!4m6!3m5!1s0x87cf635b4f6ba79f:0xcf524acf1ce2f997!8m2!3d37.1766614!4d-93.2726!16s%2Fg%2F1hc1npxmm",Mercy Oncology Infusion Center - Chub O'Reilly Cancer Center,3.4,9,Cancer treatment center,"2055 S Fremont Ave, Springfield, MO 65804, United States","5PGG+MX Springfield, Missouri, USA",https://www.mercy.net/practice/mercy-oncology-infusion-center-chub-oreilly-cancer-center?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=Central&utm_content=website&y_source=1_MTI5OTYzNzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 417-820-8099,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrRZe8an79_iN7NzJJhq4E0RmbLnUF3kRhDgOI9kttydB6gNPGR1G2M-d_3Kzrgcr3I-TV9wh-sM1eP4PUQzEsX43bs_qSvIxN0au4qqJmXzW8OYO29vtxpj0DbVSl6fde634X3=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Strafford+Springfield+MO/@37.2000813,-93.2239837,14z",2025-09-28T23:55:09.645Z,Already found
https://www.google.com/maps/place/Fair+Grove+Veterinary+Service/data=!4m7!3m6!1s0x87c5837ef988f535:0xcb1f642bbfaa372f!8m2!3d37.3875579!4d-93.1751371!16s%2Fg%2F1tjmf5bm!19sChIJNfWI-X6DxYcRLzeqvytkH8s,Fair Grove Veterinary Service,4.7,529,Veterinarian,"5348 State Hwy CC, Fair Grove, MO 65648, United States","9RQF+2W Fair Grove, Missouri, USA",https://fairgrovevet.com/services/,+1 417-759-7803,Closed ⋅ Opens 8 am Mon,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq951eM-oKcEg5zK05_cX4HUF7Av-iyUW_SAiX7xkbjzQvOvSxq8GHOyfIUWDlNLXW9TmqL7dqql_nFI8EADhOC7-KVaTG8RBeW_pxv7aUMCjGwWmCst5Uw-NsraMn2rwSZxUNl=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–6 pm,8 am–5 pm,8 am–6 pm,8 am–5 pm,8 am–12 pm,"https://www.google.com/maps/search/Infusion+centers+in+Fair+Grove+Springfield+MO/@37.3839335,-93.1512961,14z",2025-09-28T23:55:28.107Z,
https://www.google.com/maps/place/Parlour+4+Med+Studio/data=!4m7!3m6!1s0x87c583c0c8b65f33:0xb72ccf73558b2787!8m2!3d37.3837996!4d-93.1538975!16s%2Fg%2F11x1r2nf12!19sChIJM1-2yMCDxYcRhyeLVXPPLLc,Parlour 4 Med Studio,5.0,1,Facial spa,"108 W Old Mill Rd, Fair Grove, MO 65648, United States","9RMW+GC Fair Grove, Missouri, USA",https://parlour4.glossgenius.com/services,+1 417-844-4475,Closed ⋅ Opens 10 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tyysz--DQj1zeOoFgJ2fcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.63754&pitch=0&thumbfov=100,true,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Fair+Grove+Springfield+MO/@37.3839335,-93.1512961,14z",2025-09-28T23:55:32.913Z,
https://www.google.com/maps/place/Central+Care+Cancer+Center/data=!4m7!3m6!1s0x87cf62a6e9da3a0f:0x711dd71929207dae!8m2!3d37.2485552!4d-93.2722727!16s%2Fg%2F1jmcz86ws!19sChIJDzra6aZiz4cRrn0gKRnXHXE,Central Care Cancer Center,,,Cancer treatment center,"2828 N National Ave, Springfield, MO 65803, United States","6PXH+C3 Springfield, Missouri, USA",http://www.cccancer.com/,+1 417-893-3900,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d8RjFmc7Rq_GqcCM65cGPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=204.02565&pitch=0&thumbfov=100,false,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Fair+Grove+Springfield+MO/@37.3839335,-93.1512961,14z",2025-09-28T23:55:37.791Z,
https://www.google.com/maps/place/Nourish%27d+Wellness+Center+and+Spa/data=!4m7!3m6!1s0x87cf8303122550ed:0x6e5f26ea4eca0437!8m2!3d37.1110918!4d-93.0596332!16s%2Fg%2F11qg5jcpx5!19sChIJ7VAlEgODz4cRNwTKTuomX24,Nourish'd Wellness Center and Spa,5.0,8,Wellness center,"319 S Main St Suite H, Rogersville, MO 65742, United States","4W6R+C4 Rogersville, Missouri, USA",https://nourishdspa.com/,+1 417-753-7642,Closed ⋅ Opens 9:30 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipO8xM02MYUlwmjg1ON83M-pt6hY6s7yFJCc1GY=w456-h240-k-no,true,Closed,9:30 am–6 pm,9:30 am–5 pm,Closed,9:30 am–5 pm,9:30 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Rogersville+Springfield+MO/@37.116995,-93.0557343,14z",2025-09-28T23:55:55.861Z,
https://www.google.com/maps/place/Synergy+Recovery+Center/data=!4m7!3m6!1s0x87cf791d31005857:0xecf75adeaaea4a3d!8m2!3d37.1384734!4d-93.1389888!16s%2Fg%2F11bytx3r3p!19sChIJV1gAMR15z4cRPUrqqt5a9-w,Synergy Recovery Center,4.9,153,Addiction treatment center,"3955 S Farm Rd 223, Rogersville, MO 65742, United States","4VQ6+9C Rogersville, Missouri, USA",http://synergyrecoverycenter.com/,+1 417-812-4440,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipM4YpM0iNHzW4SQfxN7O-FbIbASE9Dq118IKPhG=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Rogersville+Springfield+MO/@37.116995,-93.0557343,14z",2025-09-28T23:56:00.823Z,
https://www.google.com/maps/place/CoxHealth+Center+Rogersville/data=!4m7!3m6!1s0x87cf82e0927d1543:0xc9e98810e8918e49!8m2!3d37.1090218!4d-93.0593024!16s%2Fg%2F1thcn98t!19sChIJQxV9kuCCz4cRSY6R6BCI6ck,CoxHealth Center Rogersville,3.7,15,Medical clinic,"151 Johnstown Dr, Rogersville, MO 65742, United States","4W5R+J7 Rogersville, Missouri, USA",https://www.coxhealth.com/,+1 417-269-2252,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNdZYRPaf9Hy7VkxT-_AFuwCzCyDLPhTR1WMNK_=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Rogersville+Springfield+MO/@37.116995,-93.0557343,14z",2025-09-28T23:56:05.742Z,
https://www.google.com/maps/place/OCH+Webster+County+Clinic/data=!4m7!3m6!1s0x87cf82e274047c43:0x48a964ab2c5d63e5!8m2!3d37.1176649!4d-93.0582372!16s%2Fg%2F1vn_zhbf!19sChIJQ3wEdOKCz4cR5WNdLKtkqUg,OCH Webster County Clinic,3.0,29,Medical clinic,"101 S Main St, Rogersville, MO 65742, United States","4W9R+3P Rogersville, Missouri, USA",https://ochonline.com/locations/webster-county-clinic/,+1 417-753-9404,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMmSEJq171YH5Dv0I7Ku2eWP1c9B36qsCSv0Zot=w408-h272-k-no,true,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–4 pm",Closed,"https://www.google.com/maps/search/Infusion+centers+in+Rogersville+Springfield+MO/@37.116995,-93.0557343,14z",2025-09-28T23:56:10.821Z,
https://www.google.com/maps/place/ARC+Physical+Therapy%2B/data=!4m7!3m6!1s0x87cf831fd04f9389:0x1c288aa3b71479c7!8m2!3d37.1088249!4d-93.0576601!16s%2Fg%2F12642tl_7!19sChIJiZNP0B-Dz4cRx3kUt6OKKBw,ARC Physical Therapy+,4.9,71,Physical therapist,"113 Johnstown Dr, Rogersville, MO 65742, United States","4W5R+GW Rogersville, Missouri, USA",https://arcpt.com/clinics/rogersville-missouri/,+1 417-753-7735,"Closed ⋅ Opens 8 am Mon

Updated by this business 1 week ago",,https://lh3.googleusercontent.com/p/AF1QipP2bkqiHPbeLWJ1eHTxt3jwTspvtc_e4kEdYrgO=w408-h306-k-no,true,Closed,8 am–6 pm,8 am–5 pm,8 am–6 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Rogersville+Springfield+MO/@37.116995,-93.0557343,14z",2025-09-28T23:56:16.056Z,
https://www.google.com/maps/place/Tender+Heart+Animal+Clinic/data=!4m7!3m6!1s0x87cf8318e4e62df7:0x5d92d2541a285fdc!8m2!3d37.1110331!4d-93.0521309!16s%2Fg%2F1tdn9659!19sChIJ9y3m5BiDz4cR3F8oGlTSkl0,Tender Heart Animal Clinic,4.8,268,Veterinarian,"330 Redbud St, Rogersville, MO 65742, United States","4W6X+C4 Rogersville, Missouri, USA",https://tenderheartvet.net/,+1 417-753-3344,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrxUY87KrvAOI2OOz76APKBOB43MOAVvppb8lgLW3paF3LxidMGNQOjx1xwjkrGwk1HQYk5eSyMHdJNdHlzpELBIpr4kLCvar0kqSWXeZZSyHcGQA01i6fxOXSAsSbmoU-QfBDq=w408-h544-k-no,false,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–12 pm,"https://www.google.com/maps/search/Infusion+centers+in+Rogersville+Springfield+MO/@37.116995,-93.0557343,14z",2025-09-28T23:56:26.049Z,
https://www.google.com/maps/place/Kayser+Chiropractic+Wellness+Center/data=!4m7!3m6!1s0x87cf82e1af060bfd:0xa333049b2844f422!8m2!3d37.1111826!4d-93.0596282!16s%2Fg%2F11c7t1r7yk!19sChIJ_QsGr-GCz4cRIvREKJsEM6M,Kayser Chiropractic Wellness Center,4.9,35,Chiropractor,"319 S Main St H, Rogersville, MO 65742, United States","4W6R+F4 Rogersville, Missouri, USA",http://www.kayserchiropractic.com/,+1 417-753-2362,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOo28SxqewbHHDFrg5fslELztw2R1-Gx2vxIkIH=w408-h244-k-no,true,Closed,"9 am–12:30 pm, 2–6 pm",2–6 pm,2–6 pm,2–6 pm,"9 am–12:30 pm, 2:30–6 pm",Closed,"https://www.google.com/maps/search/Infusion+centers+in+Rogersville+Springfield+MO/@37.116995,-93.0557343,14z",2025-09-28T23:56:31.290Z,
"https://www.google.com/maps/place/Bark+at+the+Moon+Hotel+and+Spa,+LLC/data=!4m7!3m6!1s0x87cf8304edd096ef:0x78ed52806906ebc1!8m2!3d37.1179736!4d-93.0575346!16s%2Fg%2F11mckz1x0v!19sChIJ75bQ7QSDz4cRwesGaYBS7Xg","Bark at the Moon Hotel and Spa, LLC",5.0,6,Dog day care center,"100 W Center St, Rogersville, MO 65742, United States","4W9R+5X Rogersville, Missouri, USA",,+1 417-371-3810,Closed ⋅ Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMESL3XuRJcidqxe4cfHk7-TawO0aveGvLtzebu=w408-h510-k-no,true,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,9 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Rogersville+Springfield+MO/@37.116995,-93.0557343,14z",2025-09-28T23:56:36.387Z,
https://www.google.com/maps/place/Higher+Ground+Recovery+Center/data=!4m7!3m6!1s0x87cf62fd8ad15967:0xdcae5396447966ec!8m2!3d37.2392717!4d-93.2554361!16s%2Fg%2F1tm8l38t!19sChIJZ1nRiv1iz4cR7GZ5RJZTrtw,Higher Ground Recovery Center,4.3,23,Addiction treatment center,"2032 E Kearney St # 214, Springfield, MO 65803, United States","6PQV+PR Springfield, Missouri, USA",http://www.higherground417.org/,+1 417-869-0700,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNyHQsiAo6z_ay0hWDTDNbZn0xa7KFtypY4sUGD=w408-h265-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Rogersville+Springfield+MO/@37.116995,-93.0557343,14z",2025-09-28T23:56:47.425Z,
https://www.google.com/maps/place/Dermatology+%26+Mohs+Surgery+Skin+Cancer+Center/data=!4m7!3m6!1s0x87cf65d89d842e99:0xb173980114bbe6d!8m2!3d37.139244!4d-93.277024!16s%2Fg%2F11js_fh87y!19sChIJmS6Endhlz4cRbb5LEYA5Fws,Dermatology & Mohs Surgery Skin Cancer Center,4.9,701,Dermatologist,"1230 E Kingsley St A, Springfield, MO 65804, United States","4PQF+M5 Springfield, Missouri, USA",https://www.dermatologyandmohssurgery.com/springfield,+1 417-336-0033,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPAes1QAB8Y7C6oLoE8MP9cz8PQdsOC2ziNV_PM=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Rogersville+Springfield+MO/@37.116995,-93.0557343,14z",2025-09-28T23:56:58.202Z,
https://www.google.com/maps/place/Elite+Renewal+Med+Spa/data=!4m7!3m6!1s0x87cf65a6c23f6e91:0xee42833444945ec2!8m2!3d37.183361!4d-93.2515411!16s%2Fg%2F11ryqth1p_!19sChIJkW4_wqZlz4cRwl6URDSDQu4,Elite Renewal Med Spa,5.0,2,Medical spa,"1655 S Enterprise Ave a3, Springfield, MO 65804, United States","5PMX+89 Springfield, Missouri, USA",https://eliterenewalmedspa.com/,+1 417-220-4480,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOCeDFrI3w7-pgrjFuNgnLJhCROgnhbAE1rwbt9=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Rogersville+Springfield+MO/@37.116995,-93.0557343,14z",2025-09-28T23:57:03.310Z,
https://www.google.com/maps/place/Superbloom+Aesthetics+and+Wellness/data=!4m7!3m6!1s0x87cf653f3135d801:0x79ba1c5a0643e678!8m2!3d37.1801928!4d-93.2463818!16s%2Fg%2F11y3h6ngsz!19sChIJAdg1MT9lz4cReOZDBlocunk,Superbloom Aesthetics and Wellness,5.0,20,Medical spa,"1824 S Lone Pine Ave Suite C, Springfield, MO 65804, United States","5QJ3+3C Springfield, Missouri, USA",https://www.superbloomaesthetics.com/,+1 417-233-1049,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP9VrBrnF_t-E5ok9BvpI58XrkM-KxIG4DviuIB=w408-h306-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+Rogersville+Springfield+MO/@37.116995,-93.0557343,14z",2025-09-28T23:57:08.275Z,
https://www.google.com/maps/place/Jerry+J./data=!4m7!3m6!1s0x87cf635b31d13d49:0xcb1688fb7412250e!8m2!3d37.176547!4d-93.27255!16s%2Fg%2F11b6zqqrc7!19sChIJST3RMVtjz4cRDiUSdPuIFss,Jerry J.,,,Cancer treatment center,"2055 S Fremont Ave, Springfield, MO 65804, United States","5PGG+JX Springfield, Missouri, USA",,+1 417-820-2468,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bp5i7saExAjRf2AZgfYYxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.05576&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Rogersville+Springfield+MO/@37.116995,-93.0557343,14z",2025-09-28T23:57:10.914Z,
"https://www.google.com/maps/place/V+Skin+%2B+Beauty+Clinic,+LLC/data=!4m7!3m6!1s0x87cf6579f840af49:0x98e343155ea39895!8m2!3d37.1408291!4d-93.2735813!16s%2Fg%2F11fmsb76sc!19sChIJSa9A-Hllz4cRlZijXhVD45g","V Skin + Beauty Clinic, LLC",5.0,128,Skin care clinic,"1343 E Kingsley St Ste. M, Springfield, MO 65804, United States","4PRG+8H Springfield, Missouri, USA",https://vsbc.us/,+1 417-414-5825,,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNoss2iZAGq3TCcPaGDtol8aN0dXZ1_YCM13Hh7=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Rogersville+Springfield+MO/@37.116995,-93.0557343,14z",2025-09-28T23:57:13.768Z,
