placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,isBlackOwned,info
"https://www.google.com/maps/place/Jorge+Lua,+MD/data=!4m7!3m6!1s0x8824d2c6341654a7:0x6e2961581963048e!8m2!3d42.3515884!4d-83.0546483!16s%2Fg%2F1tj224x5!19sChIJp1QWNMbSJIgRjgRjGVhhKW4","Jorge Lua, MD",,,Pediatrician,"3901 Beaubien, Detroit, MI 48201, United States","9W2W+J4 Detroit, Michigan, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hPKK2j-WMaZicDwnqQ4mcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.1931&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greektown+Detroit+MI/@42.3355849,-83.0409675,14z",2026-02-10T22:04:54.084Z,,
"https://www.google.com/maps/place/Girija+Natarajan,+MD/data=!4m7!3m6!1s0x8824d2c6341654a7:0xd62e472e6372463f!8m2!3d42.3515884!4d-83.0546483!16s%2Fg%2F1thx97fc!19sChIJp1QWNMbSJIgRP0ZyYy5HLtY","Girija Natarajan, MD",,,Pediatrician,"3901 Beaubien, Detroit, MI 48201, United States","9W2W+J4 Detroit, Michigan, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hPKK2j-WMaZicDwnqQ4mcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.1931&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greektown+Detroit+MI/@42.3355849,-83.0409675,14z",2026-02-10T22:04:57.186Z,,
"https://www.google.com/maps/place/Dr.+Karen+E.+Rathmann,+MD/data=!4m7!3m6!1s0x8824d2c6370ad84b:0xaee249e23ec6c2ae!8m2!3d42.351517!4d-83.0545957!16s%2Fg%2F1tlbps8s!19sChIJS9gKN8bSJIgRrsLGPuJJ4q4","Dr. Karen E. Rathmann, MD",,,Pediatrician,"3901 Beaubien, Detroit, MI 48201, United States","9W2W+J5 Detroit, Michigan, USA",http://www.dmc.org/,+1 313-745-3000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hPKK2j-WMaZicDwnqQ4mcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.50206&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greektown+Detroit+MI/@42.3355849,-83.0409675,14z",2026-02-10T22:04:59.842Z,,
https://www.google.com/maps/place/Gonzalez+Raquel+MD/data=!4m7!3m6!1s0x8824d2c6370b20df:0x217a420028c7536e!8m2!3d42.351645!4d-83.0543482!16s%2Fg%2F12628cth8!19sChIJ3yALN8bSJIgRblPHKABCeiE,Gonzalez Raquel MD,,,Pediatric surgeon,"3901 Beaubien, Detroit, MI 48201, United States",,http://www.childrensdmc.org/,+1 313-745-5437,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rfBdDolX6kCm_Vc2E4bQuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=204.45876&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greektown+Detroit+MI/@42.3355849,-83.0409675,14z",2026-02-10T22:05:02.439Z,,
"https://www.google.com/maps/place/Dr.+James+P.+Gutai,+MD/data=!4m7!3m6!1s0x8824d2c6370ad84b:0xe0fff0d941a0f435!8m2!3d42.3514813!4d-83.0546376!16s%2Fg%2F1tdwqqlq!19sChIJS9gKN8bSJIgRNfSgQdnw_-A","Dr. James P. Gutai, MD",,,Pediatric endocrinologist,"3901 Beaubien, Detroit, MI 48201, United States","9W2W+H4 Detroit, Michigan, USA",http://www.childrensdmc.org/,+1 313-745-5437,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hPKK2j-WMaZicDwnqQ4mcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.1622&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greektown+Detroit+MI/@42.3355849,-83.0409675,14z",2026-02-10T22:05:05.087Z,,
"https://www.google.com/maps/place/Dr.+Mauricio+Romero+Olvera,+MD/data=!4m7!3m6!1s0x8824d2c6370ad84b:0x72ad2b42b370a9a0!8m2!3d42.351517!4d-83.0545957!16s%2Fg%2F1hc7rk86b!19sChIJS9gKN8bSJIgRoKlws0IrrXI","Dr. Mauricio Romero Olvera, MD",,,Pediatric nephrologist,"3901 Beaubien, Detroit, MI 48201, United States","9W2W+J5 Detroit, Michigan, USA",http://www.childrensdmc.org/,+1 313-745-5604,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hPKK2j-WMaZicDwnqQ4mcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.50206&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greektown+Detroit+MI/@42.3355849,-83.0409675,14z",2026-02-10T22:05:07.725Z,,
"https://www.google.com/maps/place/Dr.+Kristen+E.+Cares,+MD/data=!4m7!3m6!1s0x8824d2c6370ad84b:0xe5abd8898e7a807a!8m2!3d42.351517!4d-83.0545957!16s%2Fg%2F1tds79rm!19sChIJS9gKN8bSJIgReoB6jonYq-U","Dr. Kristen E. Cares, MD",5.0,4,Pediatric gastroenterologist,"3901 Beaubien, Detroit, MI 48201, United States","9W2W+J5 Detroit, Michigan, USA",https://www.childrensdmc.org/find-a-doctor/detail/kristen-cares-1063641637,+1 313-745-5585,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hPKK2j-WMaZicDwnqQ4mcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.50206&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greektown+Detroit+MI/@42.3355849,-83.0409675,14z",2026-02-10T22:05:10.956Z,,
"https://www.google.com/maps/place/Dr.+Gray+Lerner,+MD/data=!4m7!3m6!1s0x8824d2c6370ad84b:0xe5541fee66866226!8m2!3d42.351517!4d-83.0545957!16s%2Fg%2F1tc_rmvg!19sChIJS9gKN8bSJIgRJmKGZu4fVOU","Dr. Gray Lerner, MD",,,Pediatrician,"3901 Beaubien, Detroit, MI 48201, United States","9W2W+J5 Detroit, Michigan, USA",,+1 313-745-4018,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hPKK2j-WMaZicDwnqQ4mcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.50206&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greektown+Detroit+MI/@42.3355849,-83.0409675,14z",2026-02-10T22:05:13.807Z,,
"https://www.google.com/maps/place/Usha+Sethuraman,+MD/data=!4m7!3m6!1s0x8824d2c6341654a7:0xdcf35353c23d3ffc!8m2!3d42.3515884!4d-83.0546483!16s%2Fg%2F1tg4l_rj!19sChIJp1QWNMbSJIgR_D89wlNT89w","Usha Sethuraman, MD",,,Pediatrician,"3901 Beaubien, Detroit, MI 48201, United States","9W2W+J4 Detroit, Michigan, USA",http://dmcmedicalgroup.com/,+1 313-879-2491,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hPKK2j-WMaZicDwnqQ4mcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.1931&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greektown+Detroit+MI/@42.3355849,-83.0409675,14z",2026-02-10T22:05:16.626Z,,
"https://www.google.com/maps/place/Dr.+Prashant+Agarwal,+MD/data=!4m7!3m6!1s0x8824d2c6370ad84b:0x9ce5677e244b722!8m2!3d42.351517!4d-83.0545957!16s%2Fg%2F1tfsj0dj!19sChIJS9gKN8bSJIgRIrdE4ndWzgk","Dr. Prashant Agarwal, MD",,,Neonatal physician,"3901 Beaubien, Detroit, MI 48201, United States","9W2W+J5 Detroit, Michigan, USA",,+1 313-515-6712,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hPKK2j-WMaZicDwnqQ4mcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.50206&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greektown+Detroit+MI/@42.3355849,-83.0409675,14z",2026-02-10T22:05:19.518Z,,
https://www.google.com/maps/place/Dr.+Sergio+Bartakian/data=!4m7!3m6!1s0x8824d2c62f134bbd:0xb744c7d26746e2fa!8m2!3d42.3509891!4d-83.0543449!16s%2Fg%2F11p079_lzh!19sChIJvUsTL8bSJIgR-uJGZ9LHRLc,Dr. Sergio Bartakian,,,Pediatrician,"3901 Beaubien Fl 4, Detroit, MI 48201, United States","9W2W+97 Detroit, Michigan, USA",,+1 313-745-4405,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ONiNtjsNL5ajnNHkPEWwaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.01877&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greektown+Detroit+MI/@42.3355849,-83.0409675,14z",2026-02-10T22:05:22.140Z,,
"https://www.google.com/maps/place/Dr.+Harbir+S.+Arora,+MD/data=!4m7!3m6!1s0x8824d2c6370ad84b:0xbdec49e645acde04!8m2!3d42.351517!4d-83.0545957!16s%2Fg%2F1tppslh3!19sChIJS9gKN8bSJIgRBN6sReZJ7L0","Dr. Harbir S. Arora, MD",1.0,1,Infectious disease physician,"3901 Beaubien, Detroit, MI 48201, United States","9W2W+J5 Detroit, Michigan, USA",,+1 313-745-1892,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hPKK2j-WMaZicDwnqQ4mcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.50206&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greektown+Detroit+MI/@42.3355849,-83.0409675,14z",2026-02-10T22:05:24.821Z,,
"https://www.google.com/maps/place/Rudolph+Valentini,+MD/@42.3530949,-83.0523523,17z/data=!3m1!4b1!4m6!3m5!1s0x8824d2c6341654a7:0xb75279ce33e4189f!8m2!3d42.3530949!4d-83.0523523!16s%2Fg%2F1v29cnbn","Rudolph Valentini, MD",5.0,4,Pediatric nephrologist,"3950 Beaubien # 3, Detroit, MI 48201, United States","9W3X+63 Detroit, Michigan, USA",,+1 313-406-8428,,,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greektown+Detroit+MI/@42.3355849,-83.0409675,14z",2026-02-10T22:05:29.542Z,,
"https://www.google.com/maps/place/Daisuke+Kobayashi,+MD/data=!4m7!3m6!1s0x8824d2c6341654a7:0x723217e89259a81a!8m2!3d42.3515884!4d-83.0546483!16s%2Fg%2F11cmhz_jy_!19sChIJp1QWNMbSJIgRGqhZkugXMnI","Daisuke Kobayashi, MD",5.0,2,Pediatric cardiologist,"3901 Beaubien, Detroit, MI 48201, United States","9W2W+J4 Detroit, Michigan, USA",http://www.dmcmedicalgroup.com/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hPKK2j-WMaZicDwnqQ4mcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.1931&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greektown+Detroit+MI/@42.3355849,-83.0409675,14z",2026-02-10T22:05:32.151Z,,
"https://www.google.com/maps/place/Nirupa+Kannikeswaran,+MD/data=!4m7!3m6!1s0x8824d2c6341654a7:0xcecb590920c8a96e!8m2!3d42.3515884!4d-83.0546483!16s%2Fg%2F1tlmnyws!19sChIJp1QWNMbSJIgRbqnIIAlZy84","Nirupa Kannikeswaran, MD",,,Pediatrician,"3901 Beaubien, Detroit, MI 48201, United States","9W2W+J4 Detroit, Michigan, USA",http://www.dmcmedicalgroup.com/,+1 313-406-7731,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hPKK2j-WMaZicDwnqQ4mcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.1931&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greektown+Detroit+MI/@42.3355849,-83.0409675,14z",2026-02-10T22:05:35.360Z,,
"https://www.google.com/maps/place/Allison+M+Tripi,+DO/data=!4m7!3m6!1s0x8824c9042c00971d:0x66884cee81145fcd!8m2!3d42.3700752!4d-83.0762186!16s%2Fg%2F11qgb7gm2t!19sChIJHZcALATJJIgRzV8Uge5MiGY","Allison M Tripi, DO",5.0,3,Pediatrician,"3031 W Grand Blvd, Detroit, MI 48202, United States","9WCF+2G Detroit, Michigan, USA",https://www.henryford.com/physician-directory/t/tripi-allison?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,+1 866-434-2090,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPReKT4blUqEEbQiRKRNs3CiEqwPeCTEtCnoxER=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Midtown+Detroit+Detroit+MI/@42.3537297,-83.0653462,14z",2026-02-10T22:06:12.932Z,,
https://www.google.com/maps/place/My+Detroit+Dentist/data=!4m7!3m6!1s0x8824d284c5019dab:0x713e8c2fde77c5b4!8m2!3d42.3720022!4d-83.0719279!16s%2Fg%2F1td8zrgb!19sChIJq50BxYTSJIgRtMV33i-MPnE,My Detroit Dentist,4.9,495,Dentist,"7411 John R St, Detroit, MI 48202, United States","9WCH+R6 Detroit, Michigan, USA",https://mydetroitdentist.com/?utm_source=GMBListing&utm_medium=Organic&utm_campaign=GMBListing,+1 313-483-6260,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqkSxPbjVkHl2P_PHXGUJWifj5Sqr9HRpguVI3k3-j6i6beeJx6g2-w6lDIew9xrTO39jlzmA2dkacBitwkpn3g3yPq11CmbotU-9ir8plz5cMcDjRFqWOd20LZrOl9hOwWqXn3=w493-h240-k-no,true,8 am–7 pm,8 am–2 pm,10 am–7 pm,8 am–2 pm,8 am–2 pm,Closed,8 am–2 pm,"https://www.google.com/maps/search/pediatrician+in+Midtown+Detroit+Detroit+MI/@42.3537297,-83.0653462,14z",2026-02-10T22:06:22.461Z,,LGBTQ+ friendly
"https://www.google.com/maps/place/Tisa+M+Johnson,+MD/data=!4m7!3m6!1s0x8824d29ce7e7a429:0x5c85b4acbf2fa4f!8m2!3d42.3696617!4d-83.0760558!16s%2Fg%2F1vvdvvbf!19sChIJKaTn55zSJIgRT_ryy0pbyAU","Tisa M Johnson, MD",5.0,2,Pediatrician,"3031 E Grand Blvd, Detroit, MI 48202, United States","9W9F+VH Detroit, Michigan, USA",https://www.henryford.com/physician-directory/j/johnson-tisa?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,+1 800-436-7936,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMPzn9zJxQJFJhiRbqPWt0va4VF62b87z7gkqeB=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Midtown+Detroit+Detroit+MI/@42.3537297,-83.0653462,14z",2026-02-10T22:06:32.348Z,,
"https://www.google.com/maps/place/Mustufa+Y+Boxwalla,+MD/data=!4m7!3m6!1s0x8824cd6407b3a5f9:0x1171ecb2c9814b8c!8m2!3d42.3696617!4d-83.0762704!16s%2Fg%2F1tfq9vsz!19sChIJ-aWzB2TNJIgRjEuBybLscRE","Mustufa Y Boxwalla, MD",5.0,2,Pediatrician,"3031 W Grand Blvd, Detroit, MI 48202, United States","9W9F+VF Detroit, Michigan, USA",https://www.henryford.com/physician-directory/b/boxwalla-mustufa?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,+1 313-916-3121,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMUIpK2ZPLQ4ce0N5ZK3idArrCYguh5vCnWROHn=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Midtown+Detroit+Detroit+MI/@42.3537297,-83.0653462,14z",2026-02-10T22:06:37.245Z,,
"https://www.google.com/maps/place/Stacy+L+Leatherwood,+MD/data=!4m7!3m6!1s0x8824d29ce7e7a429:0x9c14536dbbfd21f8!8m2!3d42.3697885!4d-83.0761846!16s%2Fg%2F1tm891fn!19sChIJKaTn55zSJIgR-CH9u21TFJw","Stacy L Leatherwood, MD",4.4,7,Pediatrician,"3031 E Grand Blvd, Detroit, MI 48202, United States","9W9F+WG Detroit, Michigan, USA",https://www.henryford.com/physician-directory/l/leatherwood-stacy?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,+1 866-434-2090,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPcAf1kXfS1eMKbVvEqvLmsfF6GddXoSeCRDNuf=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Midtown+Detroit+Detroit+MI/@42.3537297,-83.0653462,14z",2026-02-10T22:06:42.274Z,,
"https://www.google.com/maps/place/Renato+S+Roxas+Jr,+MD/data=!4m7!3m6!1s0x8824d2b9ae633e97:0x8aa3b6f371bf8547!8m2!3d42.3528768!4d-83.0606632!16s%2Fg%2F1vg6vc2x!19sChIJlz5jrrnSJIgRR4W_cfO2o4o","Renato S Roxas Jr, MD",3.7,3,Internist,"50 E Canfield St, Detroit, MI 48201, United States","9W3Q+5P Detroit, Michigan, USA",http://www.wsupgdocs.org/,+1 313-745-4525,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5Q6VimQNQETbxeL-GtUsmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=143.54495&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Midtown+Detroit+Detroit+MI/@42.3537297,-83.0653462,14z",2026-02-10T22:06:45.354Z,,
"https://www.google.com/maps/place/Daniel+C+Rito,+DO/data=!4m7!3m6!1s0x8824cd8bee020daf:0xa68ca14c0bbeb4a1!8m2!3d42.3673845!4d-83.0853755!16s%2Fg%2F11j1dw2dxw!19sChIJrw0C7ovNJIgRobS-C0yhjKY","Daniel C Rito, DO",,,Neonatal physician,"2799 W Grand Blvd, Detroit, MI 48202, United States","9W87+XR Detroit, Michigan, USA",https://www.henryford.com/physician-directory/r/rito-daniel?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,+1 313-916-3146,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOnVbkgASNBseZWWMvr5aku7yyx_hbSn-BB_Zqv=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Midtown+Detroit+Detroit+MI/@42.3537297,-83.0653462,14z",2026-02-10T22:06:50.841Z,,
"https://www.google.com/maps/place/Tor+A+Shwayder,+MD/data=!4m7!3m6!1s0x8824d29ce7e7a429:0x3ec25e29aa496c8a!8m2!3d42.3698202!4d-83.0759271!16s%2Fg%2F1tcyg2b_!19sChIJKaTn55zSJIgRimxJqilewj4","Tor A Shwayder, MD",4.4,12,Pediatric dermatologist,"3031 E Grand Blvd, Detroit, MI 48202, United States","9W9F+WJ Detroit, Michigan, USA",https://www.henryford.com/physician-directory/s/shwayder-tor?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,+1 800-436-7936,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g3mcp5mjTWl2Lmbm5QRHjw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.64526&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Midtown+Detroit+Detroit+MI/@42.3537297,-83.0653462,14z",2026-02-10T22:07:00.515Z,,
"https://www.google.com/maps/place/Dr.+Marianne+E.+Majkowski,+DO/data=!4m7!3m6!1s0x8824d2c6370ad84b:0x7ca683eeda13b480!8m2!3d42.3515884!4d-83.0546483!16s%2Fg%2F1tfql_s8!19sChIJS9gKN8bSJIgRgLQT2u6Dpnw","Dr. Marianne E. Majkowski, DO",,,Pediatrician,"3901 Beaubien # 4C19, Detroit, MI 48201, United States","9W2W+J4 Detroit, Michigan, USA",http://www.childrensdmc.org/,+1 313-745-5437,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rfBdDolX6kCm_Vc2E4bQuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.57071&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Midtown+Detroit+Detroit+MI/@42.3537297,-83.0653462,14z",2026-02-10T22:07:03.123Z,,
"https://www.google.com/maps/place/Elliott+S.+Attisha,+DO/data=!4m7!3m6!1s0x8824d29f1f697a25:0x1a2359571b980245!8m2!3d42.363868!4d-83.075122!16s%2Fg%2F11btwt3xjj!19sChIJJXppH5_SJIgRRQKYG1dZIxo","Elliott S. Attisha, DO",,,Pediatrician,"1 Ford Pl, Detroit, MI 48202, United States","9W7F+GX Detroit, Michigan, USA",https://www.henryford.com/?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 800-436-7936,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=27sk5pGbPPBKPhH_Jk9LUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.33808&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Midtown+Detroit+Detroit+MI/@42.3537297,-83.0653462,14z",2026-02-10T22:07:05.745Z,,
https://www.google.com/maps/place/Midtown+KinderCare/data=!4m7!3m6!1s0x8824d2c8c23f5589:0xbceda4f321a242ef!8m2!3d42.3489001!4d-83.0537445!16s%2Fg%2F11g9qglxbp!19sChIJiVU_wsjSJIgR70KiIfOk7bw,Midtown KinderCare,4.2,27,Preschool,"320 Mack Ave, Detroit, MI 48201, United States","8WXW+HG Detroit, Michigan, USA",https://www.kindercare.com/our-centers/detroit/mi/301979?utm_campaign=kc-lg&utm_source=yext&utm_medium=pro&utm_keyword=&utm_platform=&utm_matchtype=&utm_adgroupid=&utm_content=gmb&y_source=1_MTQ1MDczNDktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 313-285-8465,Closes soon · 6 pm · Opens 6:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipPB8AVEkAdiAEGjZwUZ4FT2JjX2CzKJDVbD0DWh=w408-h306-k-no,true,6:30 am–6 pm,6:30 am–6 pm,6:30 am–6 pm,6:30 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Midtown+Detroit+Detroit+MI/@42.3537297,-83.0653462,14z",2026-02-10T22:07:11.006Z,,
https://www.google.com/maps/place/Khalid+Syeda+Q+MD/data=!4m7!3m6!1s0x8824d2c6370ad84b:0xa0f198f88abca92a!8m2!3d42.3514813!4d-83.0546376!16s%2Fg%2F1tj2p27g!19sChIJS9gKN8bSJIgRKqm8iviY8aA,Khalid Syeda Q MD,,,Pediatrician,"3901 Beaubien, Detroit, MI 48201, United States","9W2W+H4 Detroit, Michigan, USA",http://www.childrensdmc.org/,+1 313-745-5437,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rfBdDolX6kCm_Vc2E4bQuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.48404&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Midtown+Detroit+Detroit+MI/@42.3537297,-83.0653462,14z",2026-02-10T22:07:13.877Z,,
"https://www.google.com/maps/place/Deemah+R+Mahadin,+MD/data=!4m7!3m6!1s0x8824d32d519a24f3:0xa2d3d09914c26155!8m2!3d42.3680135!4d-83.0764681!16s%2Fg%2F11x6xxh8y2!19sChIJ8ySaUS3TJIgRVWHCFJnQ06I","Deemah R Mahadin, MD",5.0,1,Pediatric cardiologist,"6525 2nd Ave, Detroit, MI 48202, United States","9W9F+6C Detroit, Michigan, USA",https://www.henryford.com/physician-directory/m/mahadin-deemah?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,+1 313-916-2737,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gKDAPrfIw6dAE6VL1KFllg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.32027&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Midtown+Detroit+Detroit+MI/@42.3537297,-83.0653462,14z",2026-02-10T22:07:16.790Z,,
"https://www.google.com/maps/place/Charles+J+Barone,+MD/data=!4m7!3m6!1s0x8824d29f22ffffff:0x3c41087a6db43182!8m2!3d42.3670294!4d-83.0850993!16s%2Fg%2F1tgc0d80!19sChIJ____Ip_SJIgRgjG0bXoIQTw","Charles J Barone, MD",5.0,1,Pediatrician,"2799 E Grand Blvd, Detroit, MI 48202, United States","9W87+RX Detroit, Michigan, USA",https://www.henryford.com/physician-directory/b/barone-charles?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 800-436-7936,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NQcbqysleRwpka8QqlmObg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=344.00452&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Midtown+Detroit+Detroit+MI/@42.3537297,-83.0653462,14z",2026-02-10T22:07:19.648Z,,
"https://www.google.com/maps/place/Dr.+Marlene+T.+Mansour,+MD/data=!4m7!3m6!1s0x8824d284ed7103ef:0x6d3038a014de53be!8m2!3d42.3731118!4d-83.0721807!16s%2Fg%2F1tjxg8nh!19sChIJ7wNx7YTSJIgRvlPeFKA4MG0","Dr. Marlene T. Mansour, MD",,,Pediatrician,"7522 John R St, Detroit, MI 48202, United States","9WFH+64 Detroit, Michigan, USA",,+1 313-870-1560,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XU_UUmvG85CNlk9Xg7qxAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.244762&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Midtown+Detroit+Detroit+MI/@42.3537297,-83.0653462,14z",2026-02-10T22:07:22.487Z,,
"https://www.google.com/maps/place/Leatherwood+Stacy+L+MD/@42.3673376,-83.0848191,17z/data=!3m1!4b1!4m6!3m5!1s0x8824cd6407b3a5f9:0x65725d7030f03ea6!8m2!3d42.3673376!4d-83.0848191!16s%2Fg%2F1tplqyr0",Leatherwood Stacy L MD,,,Pediatrician,"2799w W Grand Blvd, Detroit, MI 48208, United States","9W88+W3 Detroit, Michigan, USA",,+1 313-916-2600,,,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Midtown+Detroit+Detroit+MI/@42.3537297,-83.0653462,14z",2026-02-10T22:07:26.937Z,,
