placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Desjoyaux+Pools/data=!4m7!3m6!1s0x487953334121006f:0x38e6452b6e1446f7!8m2!3d54.0055387!4d-1.4877684!16s%2Fg%2F11x11qh0h3!19sChIJbwAhQTNTeUgR90YUbitF5jg,Desjoyaux Pools,,,Swimming pool contractor,"Linkside House, Forest Lane Head, Knaresborough, Harrogate HG2 7TE, United Kingdom","2G46+6V Harrogate, United Kingdom",https://www.desjoyaux.co.uk/locations/yorkshire/,+44 1423 619246,"Closed ⋅ Opens 9 am Tue

Updated by this business 6 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V1fS3bHXeHjswZ8JI2V90w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.5673&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:00:30.942Z,,,
https://www.google.com/maps/place/Manhattan+Club/data=!4m7!3m6!1s0x48795165f8bd93cd:0xc5ef1a0905980f28!8m2!3d53.9774093!4d-1.5280016!16s%2Fg%2F1w96g7v0!19sChIJzZO9-GVReUgRKA-YBQka78U,Manhattan Club,4.4,218,Pool hall,"Beech Ave, Harrogate HG2 8DY, United Kingdom","XFGC+XQ Harrogate, United Kingdom",http://www.themanhattanclub.co.uk/,+44 1423 871267,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipOM86ELCRuOV6j5lYcp5kaSTlFyoD_Ocun8MMyk=w408-h302-k-no,true,2–11 pm,2–11 pm,2–11 pm,2–11 pm,2–11 pm,11 am–11 pm,11 am–11 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:00:36.174Z,,,
https://www.google.com/maps/place/David+Lloyd+Harrogate/data=!4m7!3m6!1s0x487953f0fe78446b:0x2732c62fe975450f!8m2!3d54.0006645!4d-1.5542152!16s%2Fg%2F1tg5tkpf!19sChIJa0R4_vBTeUgRD0V16S_GMic,David Lloyd Harrogate,4.6,513,Gym,"Oakdale Pl, Harrogate HG1 2LA, United Kingdom","2C2W+78 Harrogate, United Kingdom",https://www.davidlloyd.co.uk/clubs/harrogate/?utm_source=google&utm_medium=places&utm_campaign=LPM_harrogate%2F&y_source=1_OTEzMzc4MzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+44 1423 524052,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipNeIxP-kC89PM-YS_PEFjb7VDc8DWcurSKZ0_BP=w408-h272-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–9 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:00:41.535Z,"Fitness club with a gym, a swimming pool & a poolside spa, plus indoor tennis, a creche & a cafe.",,
https://www.google.com/maps/place/myLifePool+Harrogate/data=!4m7!3m6!1s0x48795195c08e6575:0xd5750eb3afab3621!8m2!3d53.9753473!4d-1.5306806!16s%2Fg%2F11q41ksgfp!19sChIJdWWOwJVReUgRITarr7MOddU,myLifePool Harrogate,5.0,3,Club,"29 Beech Rd, Harrogate HG2 8DZ, United Kingdom","XFG9+4P Harrogate, United Kingdom",https://harrogate.mylifepool.co.uk/,+44 7970 521495,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eWhFw5YAvA2ExsrteAVPQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.754005&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:00:46.913Z,,,
https://www.google.com/maps/place/Active+North+Yorkshire+-+Starbeck+Swimming+Pool/data=!4m7!3m6!1s0x4879522fc3b30af9:0xa51910926495e090!8m2!3d53.997856!4d-1.4970454!16s%2Fg%2F1hc2zzq03!19sChIJ-Qqzwy9SeUgRkOCVZJIQGaU,Active North Yorkshire - Starbeck Swimming Pool,4.4,189,Public swimming pool,"Spa Ln, Harrogate HG2 7JF, United Kingdom","XGX3+45 Harrogate, United Kingdom",https://www.northyorks.gov.uk/active-north-yorkshire/active-north-yorkshire-venues/starbeck-swimming-pool,+44 1423 883155,Closes soon ⋅ 8 pm ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipN6saEaEGazRNvomzNuUQ47SitYE9pQjxYZftjI=w630-h240-k-no,true,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:00:52.317Z,,,
https://www.google.com/maps/place/Aqua+Development+services+ltd/data=!4m7!3m6!1s0x4879523b3197160f:0x484a59351c06e4c3!8m2!3d53.9880335!4d-1.5484802!16s%2Fg%2F1tj2mzvj!19sChIJDxaXMTtSeUgRw-QGHDVZSkg,Aqua Development services ltd,4.4,25,Plumber,"21duchy Avenue, Harrogate HG2 0NB, United Kingdom","XFQ2+6J Harrogate, United Kingdom",http://www.aqua-plumb.co.uk/,+44 1423 522700,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwU0d3W7u2-whqYlBFU7iNJjZubdbrKQ16i9iX0vIyjsa7zAdLQeO7RZh_SGIutuAIWncsyIa70B34j1msACfY1XZa8UChAkxmU4YEWJKlSv5gNfwXA-77jCfx7Lch6KsGBvDnrsA=w408-h838-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:00:57.970Z,,,
https://www.google.com/maps/place/Active+North+Yorkshire+-+The+Hydro+Harrogate+Leisure+and+Wellness+Hub+Centre/data=!4m7!3m6!1s0x487953f66ddf8347:0x5cdf55454f0fc26a!8m2!3d54.0028855!4d-1.5500747!16s%2Fg%2F1yh9vhbtr!19sChIJR4PfbfZTeUgRasIPT0VV31w,Active North Yorkshire - The Hydro Harrogate Leisure and Wellness Hub Centre,4.3,394,Leisure center,"Jenny Field Dr, Harrogate HG1 2RP, United Kingdom","2C3X+5X Harrogate, United Kingdom",https://www.northyorks.gov.uk/active-north-yorkshire/active-north-yorkshire-venues/harrogate-leisure-and-wellbeing-hub,+44 1423 556767,Open ⋅ Closes 9:30 pm,https://lh3.googleusercontent.com/p/AF1QipPJilHCva5mFvjGO0EySsRRUREXrT27U8qFgDtZ=w630-h240-k-no,true,6:30 am–9:30 pm,6:30 am–9:30 pm,6:30 am–9:30 pm,6:30 am–9:30 pm,6:30 am–7:30 pm,6:30 am–6:30 pm,6:30 am–6:30 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:01:04.237Z,,,
https://www.google.com/maps/place/The+Swim+Team-+Harrogate/data=!4m7!3m6!1s0x48795343e60fe257:0x8040046895d4aa13!8m2!3d54.0055013!4d-1.5050031!16s%2Fg%2F11w1w318nd!19sChIJV-IP5kNTeUgRE6rUlWgEQIA,The Swim Team- Harrogate,4.8,78,Swimming school,"Henshaws Specialist College, Bogs Ln, Harrogate HG1 4ED, United Kingdom","2F4V+6X Harrogate, United Kingdom",https://www.theswimteam.co.uk/harrogate/,+44 1424 863696,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipNvebQPgTV3J704bBrHgzSKf_9lM62mF1jFWlPM=w408-h382-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:01:09.764Z,,,
https://www.google.com/maps/place/Turkish+Baths+Harrogate/data=!4m7!3m6!1s0x487953e46b536687:0xd788771f5218befc!8m2!3d53.9944389!4d-1.5439516!16s%2Fg%2F1tznlwqk!19sChIJh2ZTa-RTeUgR_L4YUh93iNc,Turkish Baths Harrogate,4.6,1907,Spa and health club,"Parliament St, Harrogate HG1 2WH, United Kingdom","XFV4+QC Harrogate, United Kingdom",http://turkishbathsharrogate.co.uk/,+44 1423 556746,"Open ⋅ Closes 9 pm

Updated by phone call 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMbOpl62wIweVpbWFDCi5AonYYdUckrkxKWM2BB=w408-h272-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:01:14.657Z,"Ornate Moorish-style bath house with glazed brickwork & painted ceilings, built in the 19th century.",,
https://www.google.com/maps/place/S+S+Russell+Cleaners+of+Harrogate/data=!4m7!3m6!1s0x487953e577f9676f:0x540918e4aefdc5c6!8m2!3d53.9929705!4d-1.5509834!16s%2Fg%2F11fkn9ktjb!19sChIJb2f5d-VTeUgRxsX9ruQYCVQ,S S Russell Cleaners of Harrogate,5.0,2,House cleaning service,"Windsor House, Cornwall Rd, Harrogate HG1 2PW, United Kingdom","XCVX+5J Harrogate, United Kingdom",http://www.skyebluecleaners.co.uk/,+44 1423 561569,"Closed ⋅ Opens 8:30 am Tue

Confirmed by this business 8 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mKuI0CHnp_hEKGwKl-HRQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.6502&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:01:19.690Z,,,
https://www.google.com/maps/place/Mr+Green+Outdoor+Surface+Cleaning/data=!4m7!3m6!1s0x4879515e262713ab:0xb3a003a46f514cc6!8m2!3d54.0765036!4d-1.5897868!16s%2Fg%2F11c0rn_nk5!19sChIJqxMnJl5ReUgRxkxRb6QDoLM,Mr Green Outdoor Surface Cleaning,4.8,17,Pressure washing service,,,http://mrgreenharrogate.co.uk/,+44 1423 528957,Closes soon ⋅ 8 pm ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipP8Y-QYi8JFwf9Ahy_okuvj938hzbZCsWK6RAcL=w408-h306-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:01:24.797Z,,,
https://www.google.com/maps/place/Robinsons+Facilities+Services+Ltd/data=!4m7!3m6!1s0x4879544d828c132f:0x67e1cc4fda723a83!8m2!3d54.0644965!4d-1.5853471!16s%2Fg%2F11b7rnbzqb!19sChIJLxOMgk1UeUgRgzpy2k_M4Wc,Robinsons Facilities Services Ltd,5.0,53,HVAC contractor,"Business Centre, Oakwood Park, The Courtyard, Fountains Rd, Harrogate HG3 3BF, United Kingdom","3C77+QV Harrogate, United Kingdom",https://www.robinsonsfs.com/,+44 1423 226578,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMHIeuM-7AS004-3ocakAcDjgACs-jXXF8RaHI_=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:01:29.811Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/DoubleTree+by+Hilton+Harrogate+Majestic+Hotel+%26+Spa/data=!4m7!3m6!1s0x48795337c2235353:0xb14edc9db646ae49!8m2!3d53.9968295!4d-1.5437155!16s%2Fm%2F0hnb96d!19sChIJU1MjwjdTeUgRSa5Gtp3cTrE,DoubleTree by Hilton Harrogate Majestic Hotel & Spa,3.9,1726,,"Ripon Rd, Harrogate HG1 2HU, United Kingdom","XFW4+PG Harrogate, United Kingdom",https://www.hilton.com/en/hotels/lbahadi-doubletree-harrogate-majestic-hotel-and-spa/?SEO_id=GMB-EMEA-DI-LBAHADI,+44 1423 700300,,https://lh3.googleusercontent.com/p/AF1QipPmIf5vZtPtHySHbtNF8JCi_9fDb9eWnmKlBZU8=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:01:33.412Z,,,
https://www.google.com/maps/place/The+Harrogate+Spa/data=!4m7!3m6!1s0x48795351976567a7:0x3a56d68dce5d361b!8m2!3d53.9969554!4d-1.543796!16s%2Fg%2F11fslmkkbc!19sChIJp2dll1FTeUgRGzZdzo3WVjo,The Harrogate Spa,3.8,61,Spa,"Ripon Rd, Harrogate HG1 2HU, United Kingdom","XFW4+QF Harrogate, United Kingdom",http://www.theharrogatespa.com/,+44 1423 700300,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipPqnU-Q9-Ip3KHKyoteTfzWMDirKi0jHzsbuB47=w408-h291-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:01:39.145Z,,,
https://www.google.com/maps/place/Crowne+Plaza+Harrogate+by+IHG/data=!4m7!3m6!1s0x487953e87d1d0bfb:0x7039f45a06d39d07!8m2!3d53.9973751!4d-1.5410632!16s%2Fg%2F1wyc3vrk!19sChIJ-wsdfehTeUgRB53TBlr0OXA,Crowne Plaza Harrogate by IHG,4.4,1989,,"King's Rd, Harrogate HG1 1XX, United Kingdom","XFW5+XH Harrogate, United Kingdom",https://www.ihg.com/crowneplaza/hotels/gb/en/harrogate/hrtuk/hoteldetail?cm_mmc=GoogleMaps-_-CP-_-GB-_-HRTUK,+44 1423 849988,,https://lh3.googleusercontent.com/p/AF1QipNET-POkpaHEJktsfm6QKLbChNuPcuSewE3fpnk=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:01:43.056Z,,,
https://www.google.com/maps/place/Rudding+Park+Spa/data=!4m7!3m6!1s0x48795190ea42aa33:0x8dc086ac9149e764!8m2!3d53.9740061!4d-1.4941301!16s%2Fg%2F11fz9z0nb_!19sChIJM6pC6pBReUgRZOdJkayGwI0,Rudding Park Spa,4.7,684,,"1JH, Rudding Ln, Harrogate HG3 1LL, United Kingdom","XGF4+J8 Harrogate, United Kingdom",https://www.ruddingpark.co.uk/spa/,+44 1423 871350,Open ⋅ Closes 10:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSycNKrFSJkzVnkTr-1vYG_WP3R9waiAKzCktSd5ZPFpIu39miGWAobq8evypNA22alIsDr4efxe690A8sAPSN9bOyPMLjK-0_so2RtbFbXx44pb00jaMvvovEK2mQExwSMPq2YZgw=w408-h307-k-no,true,6:30 am–10:30 pm,6:30 am–10:30 pm,6:30 am–10:30 pm,6:30 am–10:30 pm,6:30 am–10:30 pm,6:30 am–10:30 pm,6:30 am–10:30 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:01:49.226Z,,,
https://www.google.com/maps/place/Harrogate+Sports+and+Fitness+Club/data=!4m7!3m6!1s0x4879517f339373d7:0xda940040b0a486ef!8m2!3d53.9829675!4d-1.5113372!16s%2Fg%2F1tcvhlxd!19sChIJ13OTM39ReUgR74aksEAAlNo,Harrogate Sports and Fitness Club,4.6,131,Sports club,"Hookstone Wood Rd, Harrogate HG2 8PN, United Kingdom","XFMQ+5F Harrogate, United Kingdom",http://www.harrogatesfc.co.uk/,+44 1423 536464,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxlEFx-_W-nWbstYYSy4ci3mllEgDGvWrJtVBLl_f_BBm5cnl0FJbf-hcVjBB-1y3EUocT_TOH9Wxrb2e79XxeebIW8Zuq4v7gg2U3VQyMpPhyEn37-RiQ23veH4w8K0pfZtcHC=w426-h240-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:01:54.286Z,,,
https://www.google.com/maps/place/Pots2Go+Ceramic+Caf%C3%A9/data=!4m7!3m6!1s0x487953e477895885:0x4823639665c303c!8m2!3d53.9937341!4d-1.5387126!16s%2Fg%2F1w9y0mc8!19sChIJhViJd-RTeUgRPDBcZjk2ggQ,Pots2Go Ceramic Café,4.6,85,Pottery store,"12a Beulah St, Harrogate HG1 1QQ, United Kingdom","XFV6+FG Harrogate, United Kingdom",http://www.pots2go.co.uk/,+44 1423 524797,"Closed ⋅ Opens 10 am Tue

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz9YI-n8iCWFCBAzWB0VCGWteb6eQCTMU0tdsnmKBTREXT4HaKXV-3-USBY1gemXd3WX2I2MMGZ-E9cerFBW5WcsKa7zgcrBBBvKsDDr-N_4WAuMXI8u13770ByVO3MOoeh_wNyWA=w408-h306-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,11 am–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:01:59.320Z,· In-store shopping · In-store pick-up · Delivery,LGBTQ+ friendly,
https://www.google.com/maps/place/KCK+Pools+Ltd/data=!4m7!3m6!1s0x487923c398c6d0f3:0xcb2478f86f489a8e!8m2!3d53.7622301!4d-0.939401!16s%2Fg%2F11vkrjpl8z!19sChIJ89DGmMMjeUgRjppIb_h4JMs,KCK Pools Ltd,,,Swimming pool contractor,"Unit 8 Suite 3, Brackenholme business Park, Selby YO8 6EL, United Kingdom","Q366+V6 Selby, United Kingdom",,+44 7500 873333,,https://lh3.googleusercontent.com/p/AF1QipOZYIF-NjOSGz3K4ZP0T7yEb63dDGY5F177Yeof=w408-h265-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:02:02.046Z,,,
https://www.google.com/maps/place/the+den/data=!4m7!3m6!1s0x487953e6c91353c9:0xd83c2de62e6376a9!8m2!3d53.993414!4d-1.5411644!16s%2Fg%2F1yh9vh32r!19sChIJyVMTyeZTeUgRqXZjLuYtPNg,the den,4.6,687,Live music bar,"Nidderdale House, the den, Cambridge Rd, Harrogate HG1 1NS, United Kingdom","XFV5+9G Harrogate, United Kingdom",http://www.thedenharrogate.co.uk/,+44 1423 505151,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz66E-VGpz5TFGIkaWDRc0eN7taoLe3hxvpUHFOA2EWd-T4zTh2XxFteiNRCTkN4SE3cAPFlwSrddD9JxDtutjGoBJMvm5ziafitDdS9fsH6Xpu4Pk6aaWv6FWKgIMIhgbp_8PFxQ=w408-h544-k-no,true,Closed,5–9 pm,5–9 pm,5–9 pm,3–8 pm,12–8 pm,12–7 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:02:07.254Z,· Dine-in · Takeaway,LGBTQ+ friendly,
"https://www.google.com/maps/place/HIIVE+-+Yoga,+Art,s+Therapy./data=!4m7!3m6!1s0x487953e7a9fd8591:0xa551f0c89d9dfd0b!8m2!3d53.9961177!4d-1.5390524!16s%2Fg%2F11ddx501jq!19sChIJkYX9qedTeUgRC_2dncjwUaU","HIIVE - Yoga, Art,s Therapy.",5.0,27,Yoga studio,"40 Commercial St, Harrogate HG1 1TZ, United Kingdom","XFW6+C9 Harrogate, United Kingdom",http://www.goyogaharrogate.com/,+44 7471 933488,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipOJOKhf1Hg6uru1Jloo5A-rmOCWZhCidMftzytW=w408-h271-k-no,true,"9 am–1 pm, 5:30–9 pm","12–2 pm, 5:30–8 pm","9:30–11 am, 5:30–8 pm","9–11 am, 5:15–8 pm",9 am–12 pm,9 am–12:30 pm,9–11 am,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:02:12.587Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Kidzplay+Harrogate/data=!4m7!3m6!1s0x48795107b61347e9:0xcdb42627b72e7275!8m2!3d53.9771125!4d-1.5285386!16s%2Fg%2F1tfftg6x!19sChIJ6UcTtgdReUgRdXIutycmtM0,Kidzplay Harrogate,4.2,255,Children's party service,"Beech Ave, Harrogate HG2 8DS, United Kingdom","XFGC+RH Harrogate, United Kingdom",https://kidzplay.co.uk/home/kidzplay-play-centres/little-bees-harrogate/,+44 330 236 9424,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipPAKXvFBbiUkShhefYa_44_40sW1c0DZMaWkXcY=w408-h342-k-no,true,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:02:17.657Z,,Identifies as women-owned,
https://www.google.com/maps/place/B%26Q+Harrogate/data=!4m7!3m6!1s0x487953f31477590b:0x7c4660d490a607da!8m2!3d54.0084336!4d-1.554185!16s%2Fg%2F1pzxw6xpn!19sChIJC1l3FPNTeUgR2gemkNRgRnw,B&Q Harrogate,4.0,735,Home improvement store,"Oak Beck Rd, Skipton Rd, Harrogate HG1 3HT, United Kingdom","2C5W+98 Harrogate, United Kingdom",https://www.diy.com/store/1367?utm_source=google&utm_medium=organic&utm_campaign=Google_1367,+44 1423 706900,Closes soon ⋅ 8 pm ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipM_cx_XKI98GVBt3doC_DJr7CquT1rDmktNZ-99=w408-h408-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,10 am–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:02:22.873Z,"Warehouse-like chain for DIY, decorating & gardening supplies, plus lighting & home furnishings. · In-store pick-up · Delivery",,
https://www.google.com/maps/place/Major+Tom%27s+Social/data=!4m7!3m6!1s0x487953e405fc1b55:0xef0a99af364a9248!8m2!3d53.9934746!4d-1.5438436!16s%2Fg%2F11cn957jcq!19sChIJVRv8BeRTeUgRSJJKNq-ZCu8,Major Tom's Social,4.6,1167,Bar,"3 The Ginnel, Harrogate HG1 2RB, United Kingdom","XFV4+9F Harrogate, United Kingdom",http://www.majortomssocial.co.uk/,+44 1423 566984,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyPh8b1GVMPgEzRggonZ7txXWNfSynqbN_6hN1Ps-LAXIYkIfaHUW8J9K12k8QHv_ltooxFF6Oy9GExW8E0ntp0jmhP2aA3f0y1b8dzgUPoIz2Ev9D6fwAWehvibAvfW3rtRV75=w408-h544-k-no,true,4–9 pm,4–9 pm,4–9 pm,4–9 pm,4–9 pm,9 am–9 pm,12–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:02:28.209Z,Kid-friendly bar serving craft beers & oven-fired pies in a relaxed ambiance with vintage furniture. · Dine-in · Takeaway · Delivery,,
https://www.google.com/maps/place/Paradise+Tap+%26+Taco/data=!4m7!3m6!1s0x487953294f6dc2bd:0xed1753ea55587296!8m2!3d53.9942323!4d-1.5420073!16s%2Fg%2F11mnh78r5x!19sChIJvcJtTylTeUgRlnJYVepTF-0,Paradise Tap & Taco,4.8,203,Bar,"26 Oxford street rear, Cheltenham Rd, Harrogate HG1 1PU, United Kingdom","XFV5+M5 Harrogate, United Kingdom",http://www.paradisetapandtaco.co.uk/,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwMAXMgNYHcJok8HAiNsZAJEAJJndIiZnNV_h_tjEKTGCzcb-6-6qQMJHSWLAj9Ea4NZ8WJqaHzYU8ZmHcGVj2DKBGUz_y-1KnA8OKI7eQFj4QYc0QFsNMilb9JKk-gLb-LxRQ=w408-h272-k-no,true,12–9 pm,12–9 pm,12–9 pm,12–9 pm,12–9 pm,12–9 pm,12–9 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:02:33.661Z,· Dine-in · Takeaway · Delivery,LGBTQ+ friendly,
https://www.google.com/maps/place/Jonny+Ross+Music+Ltd/data=!4m7!3m6!1s0x48794f113ae51eef:0xfcf84bbca5b204a5!8m2!3d54.0009449!4d-1.5338739!16s%2Fg%2F1pv1dr010!19sChIJ7x7lOhFPeUgRpQSypbxL-Pw,Jonny Ross Music Ltd,5.0,367,Entertainment agency,"55 Grove Rd, Harrogate HG1 5EP, United Kingdom","2F28+9F Harrogate, United Kingdom",http://www.jonnyrossmusic.com/,+44 800 689 1547,,https://lh3.googleusercontent.com/p/AF1QipPynQdhHf0aMcKDhoJWVY0bJNJ7otDxoVzelPHv=w408-h407-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:02:38.797Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/The+Japanese+Shop+Ltd/data=!4m7!3m6!1s0x487951663719e7e5:0xec7b5cc264ec1bc!8m2!3d53.9771767!4d-1.5291544!16s%2Fg%2F11h0yzzj1!19sChIJ5ecZN2ZReUgRvMFOJsy1xw4,The Japanese Shop Ltd,5.0,68,Oriental goods store,"Harrogate Business Centre, Hookstone Ave, Harrogate HG2 8ER, United Kingdom","XFGC+V8 Harrogate, United Kingdom",https://www.thejapaneseshop.co.uk/,+44 1423 876320,"Closed ⋅ Opens 9 am Tue

Confirmed by phone call 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOK8AIcXDjVPaTfSP1c4CJsEJpqbqJAXYvEiNg=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:02:44.191Z,· In-store pick-up,,
