placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,isBlackOwned,error
https://www.google.com/maps/place/Perfect+Phyzique+Wellness+%26+Body+Boutique/data=!4m7!3m6!1s0x8636cd8c4c9c2c99:0x82f760a0baaae43c!8m2!3d32.5118948!4d-93.7517206!16s%2Fg%2F11mhg2tt0k!19sChIJmSycTIzNNoYRPOSquqBg94I,Perfect Phyzique Wellness & Body Boutique,5.0,10,Wellness center,"624 Texas St Suite 208, Shreveport, LA 71101, United States","G66X+Q8 Shreveport, Louisiana, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npvl59Efj1DRA9C9UytSZXc3vLsRyeF0wWDo9nFhG10duSk02tRbOkxLHuzNKuq0hexLeVUxhCP-IbDtlKUZM2myt2D4YiP6Vv-5F3XsYAzfPNLgGsEEPtotZrjNACYJknSQUqC=w518-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:44:48.605Z,,,,,,,,,,
https://www.google.com/maps/place/Rapid+Recovery/data=!4m7!3m6!1s0x863132a89ee0a2af:0xe342ce47c8ec6a62!8m2!3d32.4380774!4d-93.7288803!16s%2Fg%2F11c31793lr!19sChIJr6LgnqgyMYYRYmrsyEfOQuM,Rapid Recovery,4.8,93,Medical spa,"7330 Fern Ave STE 1101, Shreveport, LA 71105, United States","C7QC+6C Shreveport, Louisiana, USA",https://www.rapidrecoveryroom.com/,+1 855-435-8437,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no8WzVeEVq6BHD_myWJYaM58q1cTY--uxmGVSXqZsWGR8WDWWPN4FqQfcQ54WizVe8NXHHj9vQH7hW6QQJdp90F7Xs7T8EZ41NuOTTiNsqZ43Mgv7oSemNcr03hCrQjbm6cTpqdDQ=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:44:53.856Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/BioScrip+Infusion+Services/data=!4m7!3m6!1s0x86312d8f44fa6a95:0x2e545d5a6de163a!8m2!3d32.4334258!4d-93.7094888!16s%2Fg%2F11bx1bcd14!19sChIJlWr6RI8tMYYROhbeptVF5QI,BioScrip Infusion Services,4.4,14,Specialized clinic,"1796 E Bert Kouns Industrial Loop, Shreveport, LA 71105, United States","C7MR+96 Shreveport, Louisiana, USA",https://optioncarehealth.com/locations/shreveport-la-1796-east-bert-kouns-industrial-loop,+1 318-747-5080,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hGCAOeLYKfCB3CM90Qk83g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.81183&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:44:56.832Z,,,,,,,,,,
https://www.google.com/maps/place/Intensive+Behavioral+Health/data=!4m7!3m6!1s0x8636cdfa61fc6bd7:0xc5234e6d27bc09e8!8m2!3d32.4945424!4d-93.7448022!16s%2Fg%2F11s0tcjbdh!19sChIJ12v8YfrNNoYR6Am8J21OI8U,Intensive Behavioral Health,4.2,18,Mental health clinic,"1800 Irving Pl Suite 111, Shreveport, LA 71101, United States","F7V4+R3 Shreveport, Louisiana, USA",http://intensivebehavioral.com/,+1 318-934-0539,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cz3dzEc3MTD7ba-Tas8S3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.27054&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:45:01.671Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/St.+Jude+Children%27s+Research+Hospital+Affiliate+Clinic+At+Feist-Weiller/data=!4m7!3m6!1s0x8636cd5f55e70997:0x641f52d4b2bfbf95!8m2!3d32.481428!4d-93.7590338!16s%2Fg%2F11g6nvzvh7!19sChIJlwnnVV_NNoYRlb-_stRSH2Q,St. Jude Children's Research Hospital Affiliate Clinic At Feist-Weiller,3.7,6,Medical clinic,"1501 Kings Hwy, Shreveport, LA 71104, United States","F6JR+H9 Shreveport, Louisiana, USA",http://www.stjude.org/,+1 318-813-1100,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5lqwIkcgTDPLaA2g5BByEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.92648&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:45:06.785Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,,,
"https://www.google.com/maps/place/Wellness+by+Dr.+Natalia+Luraguiz,+MD/data=!4m7!3m6!1s0x8636cd4c68fd6bd1:0x430e2416501075f5!8m2!3d32.4971439!4d-93.7478774!16s%2Fg%2F11rwxfx7ll!19sChIJ0Wv9aEzNNoYR9XUQUBYkDkM","Wellness by Dr. Natalia Luraguiz, MD",5.0,114,Doctor,"1534 Elizabeth Ave Suite 401A, Shreveport, LA 71101, United States","F7W2+VR Shreveport, Louisiana, USA",https://www.luraguizmd.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,+1 318-431-8613,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO55VvyExA4CTGrlsZ76M5VQ9j2EgujhWu7EYS3=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:45:11.925Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Identifies as women-owned,,
https://www.google.com/maps/place/ArkLaTex+Fertility+%26+Reproductive/data=!4m7!3m6!1s0x8636cd7cf7ca0a91:0x3d38dc9100710b08!8m2!3d32.4844935!4d-93.7764833!16s%2Fg%2F11g9vmlnn4!19sChIJkQrK93zNNoYRCAtxAJHcOD0,ArkLaTex Fertility & Reproductive,4.5,33,Fertility clinic,"2401 Greenwood Rd Suite A, Shreveport, LA 71103, United States","F6MF+QC Shreveport, Louisiana, USA",https://www.arklatexfertility.com/,+1 318-841-5800,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPLbRY5OOBzffjA8Z0-8bU1-iboRUDZqYMRAqMp=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:45:17.022Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/aLine+Health+Direct+Primary+Care/data=!4m7!3m6!1s0x86312cfe909b444b:0x4d6aec487da4c2e!8m2!3d32.490142!4d-93.7463248!16s%2Fg%2F12qgjfn68!19sChIJS0SbkP4sMYYRLkzah8Su1gQ,aLine Health Direct Primary Care,5.0,21,Family practice physician,"2210 Line Ave UNIT 104, Shreveport, LA 71104, United States","F7R3+3F Shreveport, Louisiana, USA",http://www.alinehealthdpc.com/?utm_source=GBP&utm_medium=organic&utm_campaign=office,+1 318-425-9003,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPHXt7xL0hmjpW3lh94UYk3wHaRP1nAAe5dHV_F=w408-h375-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:45:22.128Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Identifies as women-owned,,
https://www.google.com/maps/place/WK+Center+for+Endocrinology+and+Diabetes/data=!4m7!3m6!1s0x8636cd7dccd6b60f:0xeff55475a55d052!8m2!3d32.4836296!4d-93.7782435!16s%2Fg%2F11g7zdlm3n!19sChIJD7bWzH3NNoYRUtBVWkdV_w4,WK Center for Endocrinology and Diabetes,4.9,84,Medical clinic,"2551 Greenwood Rd # 130, Shreveport, LA 71103, United States","F6MC+FP Shreveport, Louisiana, USA",https://www.centerforendocrinologyanddiabetes.com/,+1 318-212-8627,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JEL_gq5s7s3XwtVTSy2lQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=297.6354&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:45:27.232Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Angelic+Lift+%7C+Holistic+Wellness+Center/data=!4m7!3m6!1s0x8636cdd8c99e14d9:0x237a7144b0e1df1d!8m2!3d32.5133946!4d-93.747806!16s%2Fg%2F11r_xhkpw5!19sChIJ2RSeydjNNoYRHd_hsERxeiM,Angelic Lift | Holistic Wellness Center,5.0,4,Medical clinic,"333 Texas St Suite 1300, Shreveport, LA 71101, United States","G772+9V Shreveport, Louisiana, USA",https://angeliclifttrio.com/,+1 386-855-8633,,https://lh3.googleusercontent.com/p/AF1QipOMVRIEkW_6xBQMpqmbZTn4v1L0YTDfWI-pjpwe=w408-h258-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:45:32.300Z,,,,,,,,,,
https://www.google.com/maps/place/Ochsner+LSU+Health+-+St.+Mary+Medical+Center/data=!4m7!3m6!1s0x8636cdd98607c6f1:0x81814043deca3787!8m2!3d32.4953879!4d-93.750082!16s%2Fg%2F11jh4rhwp1!19sChIJ8cYHhtnNNoYRhzfK3kNAgYE,Ochsner LSU Health - St. Mary Medical Center,3.7,118,Medical clinic,"1 St Mary Pl, Shreveport, LA 71101, United States","F6WX+5X Shreveport, Louisiana, USA",https://www.ochsnerlsuhs.org/?utm_source=ExtNet&utm_medium=Yext&y_source=1_MTU4MzEyMDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 318-626-4300,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipORfanJiJ1Hlx0-e9yPw8LNxkMKNCMK2SJCNEiA=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:45:37.577Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Gladiator+Men%27s+Health/data=!4m7!3m6!1s0x8631333ead0d3a23:0x570d1ceac59136b3!8m2!3d32.532394!4d-93.7182436!16s%2Fg%2F11y4116jkc!19sChIJIzoNrT4zMYYRszaRxeocDVc,Gladiator Men's Health,5.0,28,Medical clinic,"2211 Shed Rd Suite A, Bossier City, LA 71111, United States","G7JJ+XP Bossier City, Louisiana, USA",https://gladiatormenshealth.com/,+1 318-754-6551,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMr47ztEbqKLK85BSgDJCXIhgzzf6rLnjeDh2S3=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:45:42.655Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Function+First+Physical+Therapy/data=!4m7!3m6!1s0x86313333ca80ae95:0x7ea5a94be4035a61!8m2!3d32.5348861!4d-93.7063827!16s%2Fg%2F11h53kv1cd!19sChIJla6AyjMzMYYRYVoD5EuppX4,Function First Physical Therapy,4.9,24,Physical therapy clinic,"2122 Airline Dr #200, Bossier City, LA 71111, United States","G7MV+XC Bossier City, Louisiana, USA",http://www.functionfirstla.com/,+1 318-828-1450,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V9QJEMUPidaEEPl-B1J7Cw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=143.50572&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:45:47.689Z,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Behavioral+Specialists+of+Louisiana/data=!4m7!3m6!1s0x8636cd51dd845c7f:0xb756740eb60a03a1!8m2!3d32.4923478!4d-93.7499462!16s%2Fg%2F11bytqkms_!19sChIJf1yE3VHNNoYRoQMKtg50Vrc,Behavioral Specialists of Louisiana,4.2,10,Mental health clinic,"925 Olive St, Shreveport, LA 71104, United States","F7R2+W2 Shreveport, Louisiana, USA",http://www.behavioralspecialistsofla.com/,+1 318-300-3560,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4ftbm0jV2-XK_Q9aBMLc6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.89076&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:45:52.806Z,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,,,
https://www.google.com/maps/place/WK+Bossier+Internal+Medicine+Diagnostic+and+Treatment+Clinic/data=!4m7!3m6!1s0x86313369377c8351:0xef3d0abc57c893b6!8m2!3d32.5583315!4d-93.7181922!16s%2Fg%2F1tc_rcz2!19sChIJUYN8N2kzMYYRtpPIV7wKPe8,WK Bossier Internal Medicine Diagnostic and Treatment Clinic,4.8,204,Medical clinic,"2400 Hospital Dr Suite 420, Bossier City, LA 71111, United States","H75J+8P Bossier City, Louisiana, USA",http://www.bossierinternalmedicine.com/,+1 318-212-7910,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ENMhcDg_LrIZ9Kv7clDnKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=346.44626&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:45:57.681Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Willis-Knighton+Behavioral+Medicine+Institute/data=!4m7!3m6!1s0x8636cd4a5f385373:0x9f8c19fa33f3a8d7!8m2!3d32.5026216!4d-93.7457302!16s%2Fg%2F11d_ydw4cy!19sChIJc1M4X0rNNoYR16jzM_oZjJ8,Willis-Knighton Behavioral Medicine Institute,4.2,5,Mental health service,"1111 Line Ave, Shreveport, LA 71101, United States","G733+2P Shreveport, Louisiana, USA",http://www.wkhs.com/BehavioralMedicine/BehavioralMedicine.aspx,+1 318-716-4600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iNFdzwaUclKMdPFnLhGsKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.25673&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:46:00.542Z,,,,,,,,,,
https://www.google.com/maps/place/Flex+Institute+%28Formerly+Orthopedic+Specialists+of+Louisiana%29/data=!4m7!3m6!1s0x863133041089d63d:0x8db7a3fc66232b9d!8m2!3d32.5350699!4d-93.7086283!16s%2Fg%2F1tgfqh9s!19sChIJPdaJEAQzMYYRnSsjZvyjt40,Flex Institute (Formerly Orthopedic Specialists of Louisiana),4.8,104,Orthopedic clinic,"2005 Landry Dr, Bossier City, LA 71111, United States","G7PR+2G Bossier City, Louisiana, USA",http://flexinstitute.com/,+1 318-752-7850,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipN1ZAH21F-GAffDjjvJvxvT5M-ewvb4RJ-y9EPc=w417-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:46:05.641Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Willis+Knighton+Gynecologic+Oncology+North/data=!4m7!3m6!1s0x8636cd7e061a131b:0x26361eb62d772a18!8m2!3d32.481406!4d-93.779331!16s%2Fg%2F1tdgq5zy!19sChIJGxMaBn7NNoYRGCp3LbYeNiY,Willis Knighton Gynecologic Oncology North,5.0,23,Cancer treatment center,"2600 Kings Hwy #420, Shreveport, LA 71103, United States","F6JC+H7 Shreveport, Louisiana, USA",https://www.wkgynonc.com/,+1 318-212-8727,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ksJqZace0gdgMBs0iLgHHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.844635&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:46:10.710Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Kamal+Bhusal,+MBBS/data=!4m7!3m6!1s0x8636d2a073609a95:0x3a8613f84680dfa8!8m2!3d32.4825889!4d-93.7638288!16s%2Fg%2F1tdy082w!19sChIJlZpgc6DSNoYRqN-ARvgThjo","Kamal Bhusal, MBBS",4.9,44,Endocrinologist,"1606 Kings Hwy, Shreveport, LA 71103, United States","F6MP+2F Shreveport, Louisiana, USA",https://www.ochsnerlsuhs.org/doctors/kamal-bhusal?utm_source=ExtNet&utm_medium=Yext&y_source=1_MTU4MzE0NDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 318-626-0050,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1CjKT4Ig15CwykWo8vk_7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.37006&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:46:13.926Z,,,,,,,,,,
https://www.google.com/maps/place/A+Center+For+Hope+%26+Change+Inc/data=!4m7!3m6!1s0x863132a556f139f7:0xafaa4554b751a618!8m2!3d32.499739!4d-93.7411241!16s%2Fg%2F1xb2dyql!19sChIJ9znxVqUyMYYRGKZRt1RFqq8,A Center For Hope & Change Inc,3.0,2,Mental health service,"543 Stoner Ave, Shreveport, LA 71101, United States","F7X5+VH Shreveport, Louisiana, USA",https://ldh.la.gov/index.cfm/directory/detail/12743/catid/325,+1 318-673-9901,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DNzeE7LlJm6Y1jMoFV2l2g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.88654&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:46:18.871Z,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,,,
https://www.google.com/maps/place/Willis+Knighton+Pinnacle+Gastroenterology/data=!4m7!3m6!1s0x8636cd7c37e81715:0x627a90f1f84ef725!8m2!3d32.4838273!4d-93.7782695!16s%2Fg%2F1tvym465!19sChIJFRfoN3zNNoYRJfdO-PGQemI,Willis Knighton Pinnacle Gastroenterology,4.8,317,Medical clinic,"2551 Greenwood Rd Suite 350, Shreveport, LA 71103, United States","F6MC+GM Shreveport, Louisiana, USA",https://www.pinnaclegastroenterology.com/,+1 318-212-8710,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FAREKgr04bqSGpJJjJZErA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.03525&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:46:23.900Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Acupuncture+Shreveport/data=!4m7!3m6!1s0x8636cd5285500dd1:0x116fec40e7f154e3!8m2!3d32.492428!4d-93.7456464!16s%2Fg%2F1hdz5ysgt!19sChIJ0Q1QhVLNNoYR41Tx50DsbxE,Acupuncture Shreveport,5.0,10,Acupuncture clinic,"745 Olive St SUITE 212, Shreveport, LA 71104, United States","F7R3+XP Shreveport, Louisiana, USA",http://www.shreveportacupuncture.com/,+1 318-459-9125,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3MJPY2Yjz0pkOVVvDtnCJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.42517&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:46:26.829Z,,,,,,,,,,
https://www.google.com/maps/place/Elite+Physical+Therapy+-+Bossier/data=!4m7!3m6!1s0x86313308a328a87d:0x7e90ad53b71d8e50!8m2!3d32.5400754!4d-93.7069175!16s%2Fg%2F1tdm_wky!19sChIJfagoowgzMYYRUI4dt1OtkH4,Elite Physical Therapy - Bossier,5.0,217,Physical therapy clinic,"2906 Plantation Dr, Bossier City, LA 71111, United States","G7RV+26 Bossier City, Louisiana, USA",https://eliteptla.com/location/bossier/,+1 318-746-5295,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOl3SOymEJqF-NoMWSw4seJEBExvmCjRy_OQwoA=w422-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:46:31.772Z,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–1:30 pm,Closed,,,
https://www.google.com/maps/place/WK+Robotic+%26+Laparoscopic+Surgery/data=!4m7!3m6!1s0x8636cd7c3c9287d7:0x31ef8d5c48039a17!8m2!3d32.483572!4d-93.778256!16s%2Fg%2F11d_db0lfs!19sChIJ14eSPHzNNoYRF5oDSFyN7zE,WK Robotic & Laparoscopic Surgery,4.8,118,Surgical center,"2551 Greenwood Rd Suite 311, Shreveport, LA 71103, United States","F6MC+CM Shreveport, Louisiana, USA",https://www.wkrlsc.com/,+1 318-212-6270,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO0OZrGO2jnJRtf_gPctlUnZiwt2PUJ7K9UU1IA=w480-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:46:36.881Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/L%26A+Behavioral+Health+Services+LLC/data=!4m7!3m6!1s0x86313324163adf45:0xaafa06ece6cbb1f2!8m2!3d32.4924035!4d-93.7418661!16s%2Fg%2F11s5p8qbc4!19sChIJRd86FiQzMYYR8rHL5uwG-qo,L&A Behavioral Health Services LLC,4.4,13,Mental health clinic,"2000 Creswell Ave, Shreveport, LA 71104, United States","F7R5+X7 Shreveport, Louisiana, USA",http://labehavioral.com/,,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vxmbnFBek-_bbSgXiwhi2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.0452&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:46:42.299Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/Caddo+Adult+Drug+Court/data=!4m7!3m6!1s0x863133500a75ff69:0x93363e32d98e8b51!8m2!3d32.5028465!4d-93.7412477!16s%2Fg%2F11kq2_96nk!19sChIJaf91ClAzMYYRUYuO2TI-NpM,Caddo Adult Drug Court,5.0,2,Mental health service,"1031 Creswell Ave, Shreveport, LA 71101, United States","G735+4G Shreveport, Louisiana, USA",,+1 318-841-8820,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1xmYN19EJ78mHkuMRzMskg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=63.585728&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:46:45.005Z,,,,,,,,,,
https://www.google.com/maps/place/Shreveport+Behavioral+Health+Clinic/data=!4m7!3m6!1s0x8636cce8429dd51f:0xf8e8650545a45508!8m2!3d32.5396854!4d-93.7645793!16s%2Fg%2F1vvyyg58!19sChIJH9WdQujMNoYRCFWkRQVl6Pg,Shreveport Behavioral Health Clinic,3.7,22,Mental health clinic,"1310 N Hearne Ave, Shreveport, LA 71107, United States","G6QP+V5 Shreveport, Louisiana, USA",http://www.nlhsd.org/,+1 318-676-5111,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0yWKWk4I9vhP916KrT-S-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.943356&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:46:50.076Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
"https://www.google.com/maps/place/Shed+It!+Weight+Loss+Center,+LLC/data=!4m7!3m6!1s0x863133a0fe5bcb7f:0x9abc7467e1c4f38c!8m2!3d32.5324132!4d-93.7182677!16s%2Fg%2F11qbjmkrg5!19sChIJf8tb_qAzMYYRjPPE4Wd0vJo","Shed It! Weight Loss Center, LLC",4.9,343,Weight loss service,"2211 Shed Rd, Bossier City, LA 71111, United States","G7JJ+XM Bossier City, Louisiana, USA",https://shedit.com/,+1 318-746-3880,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr4ha8lLqZCT75t0L4E4DjsyoC4dgDO7U9kREWT_bI0-LN2AlCEdGoYtRc7dvxt0rtJN3lvDAFYTPeepOMgYYhr-fs5kgrCOfqU_KhIUm6rbzuEmy-5rVUq370nUwEF0wrt8knE=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:46:55.104Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
