placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Down+South+Lawn+Services/data=!4m7!3m6!1s0xa6860d9962c55323:0x9480cea6b5ade455!8m2!3d27.6973122!4d-97.3581427!16s%2Fg%2F11shsck661!19sChIJI1PFYpkNhqYRVeSttabOgJQ,Down South Lawn Services,5.0,27,Lawn care service,,,,+1 512-993-0502,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtpExCPeHamRgdKdruPFJ5OWCFjpq71FSa-G-WObreyedlfxxI_x3lFUcHi02YJBy-Pfl5qY5GY6Ri3zPzgkEyWOwXKTODXe-k6yP6DBwnziuG6PtuUZSyKcOzbxvvsqy2KDhZ=w408-h544-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,Closed,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:54:15.718Z,,,
https://www.google.com/maps/place/R%26G+Tree+Service/data=!4m7!3m6!1s0x86685fc1f7f11807:0x5d0dd643247ae19b!8m2!3d27.7549287!4d-97.4033115!16s%2Fg%2F11s3cpdxhq!19sChIJBxjx98FfaIYRm-F6JEPWDV0,R&G Tree Service,5.0,128,Tree service,"1312 Cambridge Dr, Corpus Christi, TX 78415, United States","QH3W+XM Central City, Corpus Christi, TX, USA",https://treeservice-corpuschristitx.com/,+1 361-202-6271,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvDZtIsQNA7B3haa061FxgXZrwc8aSdMgmDZh5MSOJRqX4hdLg95Yk2cCLB99GMKhhfYJNrAN4QfbPrhsQYi-ADHNYOj2nqwi9Jkwu-XZVGlaX6SrM7AB5Qdhi3XZc_8P92WVf=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:54:20.555Z,,,
https://www.google.com/maps/place/P%26Js+Landscaping+company/data=!4m7!3m6!1s0xad770bfcf4b19d97:0x53b69741252e7967!8m2!3d27.6973122!4d-97.3581427!16s%2Fg%2F11qg9flgrx!19sChIJl52x9PwLd60RZ3kuJUGXtlM,P&Js Landscaping company,5.0,1,Landscaper,,,,+1 361-774-8828,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbzjHwtTAOpPaBnfZdi0zcvgA0ljlG37fzr1-uhC0PHmnl9Li66NfvDwhVM3j91pqeNOnDxzgEDcRD6btPo-B8TWpq8cvJwPVDD6DubBNYadMQpkZIukfaMeUTGgXJebXur_jt=w408-h401-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:54:25.364Z,,,
https://www.google.com/maps/place/Naylors+Farm+%26+Ranch+Supply/data=!4m7!3m6!1s0x86685e270b5d8a9b:0xdd3f05738b391d59!8m2!3d27.7865783!4d-97.4368926!16s%2Fg%2F1tzgk1rs!19sChIJm4pdCydeaIYRWR05i3MFP90,Naylors Farm & Ranch Supply,4.6,679,Animal feed store,"102 Old Robstown Rd, Corpus Christi, TX 78408, United States","QHP7+J6 Central City, Corpus Christi, TX, USA",http://naylorsfeed.com/,+1 361-882-2569,"Open · Closes 5:30 pm

Confirmed by this business 2 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4bjaj5Ts3n0SCmVozFJtxRl3GmeHd8wiOhZeIunQcHz5Q3PuptoimCnKupnFhQ-ILQXvTX6kbAmHc1Q97O1CHYp1hqJHlVO8CPRmWQHjbzPw0H-VivHblzYqhwuBVud-gnM147A=w408-h306-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:54:32.777Z,· In-store shopping,,
https://www.google.com/maps/place/Southern+Paradise+Palm+and+Tree+Sales/data=!4m7!3m6!1s0x8668f58af6bc3579:0x7c76a2bb5346359!8m2!3d27.7225736!4d-97.3983521!16s%2Fg%2F11t141d21l!19sChIJeTW89or1aIYRWWM0tStqxwc,Southern Paradise Palm and Tree Sales,4.9,23,Plant nursery,"3920 S Padre Island Dr, Corpus Christi, TX 78415, United States","PJF2+2M Central City, Corpus Christi, TX, USA",https://southernparadisepalmandtreesales.com/nursery/,+1 361-905-7256,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfxe0ReRV9-wYMN4llePuM0oQnkVdFbcUdy6KfqOKyp7o1rX50q7egS7rgasS0vNl-y8CI1FBOYgCwLSgaT8IP3MNR6PMQVVxFY8NI9JUWo-Y9Vc1CxX_kFFku_Uu5kc6A4PdZ5vZp0tc=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:54:37.464Z,,,
https://www.google.com/maps/place/OMC+Lawn+%26+Tree+Services+LLC/data=!4m7!3m6!1s0x8668f5eee017aca3:0xf7d2c83a2eea501!8m2!3d27.7298496!4d-97.4524738!16s%2Fg%2F11f1xxdfsq!19sChIJo6wX4O71aIYRAaXuooMsfQ8,OMC Lawn & Tree Services LLC,4.6,18,Landscaper,,,https://omclawnandtreeservices.com/,+1 361-633-4040,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFqX35UKmR-AYCwS_965O_L2geDHDGO3Bj8rUzMrDqTexnU6rL9HGjs6PNTafOxLqZb2LbLIUt2rwQ0XQbT1MRbK1uVnOvVhhQVq4jNIKTnpQlYXfDHdiDSRhNhZWwHq2GhXcPVfhxtAEA=w408-h293-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:54:42.235Z,,,
https://www.google.com/maps/place/Coastal+Grass/data=!4m7!3m6!1s0x86688aae8a1b5027:0xb494ae56bad9b5de!8m2!3d27.7160811!4d-97.4445495!16s%2Fg%2F1v4ptfc0!19sChIJJ1Abiq6KaIYR3rXZulaulLQ,Coastal Grass,4.7,24,Sod supplier,"2134 Saratoga Blvd Unit H, Corpus Christi, TX 78417, United States","PH84+C5 South Side, Corpus Christi, TX, USA",https://coastalgrass.com/,+1 361-852-9606,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgh7RMPhHbGijdMRHjITNT9hVpe7i-IxktFm1sw8lUZuTo7UuvaJd7HUHnReuSPGRVGzTIlpXTNvEKef2iMVT26g3g8Pp5_TAI4FprMqCBT0RrIFQnRl8RangMk3G1AcoC35Cs=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:54:47.326Z,,,
"https://www.google.com/maps/place/Texas+Tax+Consulting+Group,+LLC/data=!4m7!3m6!1s0x8668f5d955bfdf71:0xb2ea32cc5a7095fe!8m2!3d27.7969545!4d-97.3980912!16s%2Fg%2F1thks3qk!19sChIJcd-_Vdn1aIYR_pVwWswy6rI","Texas Tax Consulting Group, LLC",5.0,55,Tax consultant,"711 N Carancahua St Suite 1020, Corpus Christi, TX 78401, United States","QJW2+QQ Central City, Corpus Christi, TX, USA",http://www.texastaxconsultinggroup.com/,+1 361-814-9800,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7ZTSAs4118OG8lQjc-jZZIvf56LYk7g0prU-YAp7FnZDkFAy2l8oEvk7ofhFeCSxjjP0m-7Udto6_wK1pQsd5kTOmzaiYRNwsvoV0lyc3Sg-Vv7I38qOl019pJXzvanoS1QxQ=w408-h544-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:54:52.119Z,,,
https://www.google.com/maps/place/Newcastle+Homes/data=!4m7!3m6!1s0x86685e8a87f83ed7:0x4170715d00078ee4!8m2!3d27.8003137!4d-97.3943619!16s%2Fg%2F126243cfg!19sChIJ1z74h4peaIYR5I4HAF1xcEE,Newcastle Homes,5.0,6,Home builder,"921 N Chaparral St Suite 219, Corpus Christi, TX 78401, United States","RJ24+47 Central City, Corpus Christi, TX, USA",http://www.newcastlehomescc.com/,+1 361-834-5354,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1XSEB8GOGtQZcnUmwGh1Yp8DDQRhqAPM7rJXnyD0UwnihQIKEXlF25QN0v98yrJpBm7yj3Uoc5kNxkoQiboGxMSWu7dje7r_igA4k0GQ2AZeyJZcczGCsb-ubgWmdT__a4CZx=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:54:57.000Z,,,
https://www.google.com/maps/place/Hogan+Homes+Texas/data=!4m7!3m6!1s0x86685ad952abc335:0x7fd8cb12678182bd!8m2!3d27.7822032!4d-97.3581427!16s%2Fg%2F1td0t9r1!19sChIJNcOrUtlaaIYRvYKBZxLL2H8,Hogan Homes Texas,4.2,49,Home builder,,,https://hoganhomestexas.com/?utm_medium=citation&utm_source=google%20my%20business&utm_campaign=gmb,+1 361-877-0772,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFht1xLvi15HhOMr9lxBubSl7okQTymtZaUyVbTm9nTA1cX6gp6HMwbJTR4HV7IQmJfzhbAL3Wk7ZMGB9mHNplquHDq0yWo-91NsIKDkzGJg6ZJk5f7FUyVlsH7-xGOSuI6u43yNUM2l9WE=w408-h272-k-no,true,10 am–6 pm,12:30–6 pm,10 am–6 pm,10 am–6 pm,1–6 pm,Closed,Closed,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:55:01.668Z,,,
https://www.google.com/maps/place/Coastal+Lawn+%26+Landscape+Inc/data=!4m7!3m6!1s0x8668f5972fe98dcd:0xff8fb0572bd9c416!8m2!3d27.7097968!4d-97.3820372!16s%2Fg%2F1tfrsby_!19sChIJzY3pL5f1aIYRFsTZK1ewj_8,Coastal Lawn & Landscape Inc,4.0,1,Lawn care service,"5010 Williams Dr, Corpus Christi, TX 78411, United States","PJ59+W5 South Side, Corpus Christi, TX, USA",http://www.cclawn.com/,+1 361-438-4719,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Uo1CHrJOpEV7Td6UOUMHIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=27.466509&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:55:04.382Z,,,
"https://www.google.com/maps/place/A+Cut+Above+The+Rest+Tree+%26+Landscaping,+LLC/data=!4m7!3m6!1s0x86685f7c2b9bffff:0x37a34dd8d602c44c!8m2!3d27.7307586!4d-97.3892088!16s%2Fg%2F11sghq0_qh!19sChIJ__-bK3xfaIYRTMQC1thNozc","A Cut Above The Rest Tree & Landscaping, LLC",5.0,23,Tree service,"4425 Sherwood Dr, Corpus Christi, TX 78411, United States","PJJ6+88 Central City, Corpus Christi, TX, USA",https://www.acutabovetherestcc.com/contact-us,+1 361-444-4923,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEG-yhw8NJts7OnXoaGooJcQWgzjPHysGbeH-Nbr2txD5sU2BvAMmPJn4IPez4zzU-omfEXzv_1EwsJxp7z-nEbniPJgC7XtuuTSP1p61oXGxLzRdESjNd18PS283EHc3vRx0gVnAFVVYyF=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:55:09.614Z,,,
https://www.google.com/maps/place/Natura+-+Interior+Plant+Design+Corpus+Christi/data=!4m7!3m6!1s0x8668f5b76c45229b:0x2b815774eec9670b!8m2!3d27.7446764!4d-97.4505283!16s%2Fg%2F1tdqtzj0!19sChIJmyJFbLf1aIYRC2fJ7nRXgSs,Natura - Interior Plant Design Corpus Christi,4.3,3,Interior plant service,"1117 Hendricks St, Corpus Christi, TX 78417, United States","PGVX+VQ South Side, Corpus Christi, TX, USA",https://www.naturahq.com/en-us/locations/interior-plant-design-corpus-christi,+1 888-284-2257,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBm0yQatSHQwjAipZ2D-8Z5tmhSEPiJl5F3fImKPWsMSbfhKITlJ1LTSOZByR7JU6PGIG0EnRUpyk7lz4t8EqpMSr1WOFU1w6yGcrU2Y0VF9tvasOeFUFbPGOnE1ax9erD9wCu=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:55:14.320Z,,,
https://www.google.com/maps/place/Cut+%26+Go+Lawn+Care/data=!4m7!3m6!1s0xaf4ac1ce0f848721:0xf2f03cb98767b476!8m2!3d27.6973122!4d-97.3581427!16s%2Fg%2F11pyb0nf6f!19sChIJIYeED87BSq8RdrRnh7k88PI,Cut & Go Lawn Care,5.0,15,Lawn care service,,,http://cutgolawncare.com/,+1 361-585-3569,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_yuNyNft8vAnLwYUbHqqxDaOOFel_rH1TlmfiPh03WSgZl9ZMZ9Qbwe5xfMJHnEiEJVaWta-0ubopPKbZy7ESv9j2zytQnqhEGiGfD4p2uy5p7idLIg45PeGHPLrWvcmkxs2cwg=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:55:18.997Z,,,
https://www.google.com/maps/place/Coastal+Life+Turf/data=!4m7!3m6!1s0x2ff4ceb8fc9c6e69:0x7a7f28c592c0283!8m2!3d27.6955984!4d-97.418744!16s%2Fg%2F11p5x6wmjc!19sChIJaW6c_LjO9C8RgwIsWYzypwc,Coastal Life Turf,5.0,39,Landscaper,"3802 Apollo Rd, Corpus Christi, TX 78413, United States","MHWJ+6G South Side, Corpus Christi, TX, USA",https://www.coastallifeturf.com/,+1 361-300-4671,Open · Closes 4 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBXylkFv2MfvzaTUiE7ACXNQPwSiv9vWYvbUPCaRBZ05C4oiyKzfURHEvTKyFUGYAyqOmWoWKFzj-cjZ4bKqE6Xsk1FMsTvtpD59MWzGhztO8BKgj-_IF_l6qgQNQR2cnhYQeGvruRvukY=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 am,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:55:23.913Z,,,
https://www.google.com/maps/place/D.R.+Landscaping+Services/data=!4m7!3m6!1s0x8668f596e4fb5fc5:0x975f026fe8a2f9b5!8m2!3d27.640911!4d-97.3788479!16s%2Fg%2F11lwsn195n!19sChIJxV_75Jb1aIYRtfmi6G8CX5c,D.R. Landscaping Services,5.0,4,Landscaper,,,https://drlawnmaintenancetx.com/,+1 361-443-2000,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHid35A9TYyIbhdUFdoApGvGer7yvJPKnzjYWo-FNhxQ1EJCZOWDcPlgqQJagNyYjaMF7NC5c70Xr-f6n6Or2agm7aIijZy425WpEXM-bIRRkfrZb6XHBZ7-vprUoY2sqjtkF74fA=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:55:28.588Z,,,
https://www.google.com/maps/place/Southern+Tree+Care/data=!4m7!3m6!1s0x8668f58875a04085:0xfd3ccd5bb4a73209!8m2!3d27.728239!4d-97.3655548!16s%2Fg%2F1tdvvr85!19sChIJhUCgdYj1aIYRCTKntFvNPP0,Southern Tree Care,4.8,104,Tree service,"434 Chase Dr, Corpus Christi, TX 78412, United States","PJHM+7Q Bay Area, Corpus Christi, TX, USA",http://southerntreecare.biz/,+1 361-857-5808,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEg6d23IOLx0Vn_yKgULLEtH0TLEC6Bm4kvEb1TdvDMF1xFcY34IqiWBeJYQjSghugfyfZVT-WNiR9k51LUIaTAWKXAfpG_7ucRhJwMGHrFZ-52nssrneaHdVvr4U07gF519Bqh=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–5 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:55:33.483Z,,,
https://www.google.com/maps/place/Shoreline+Lawn+and+Garden/data=!4m7!3m6!1s0x86687b2750d15555:0x1d711f5cfe2068fd!8m2!3d27.8546835!4d-97.6272341!16s%2Fg%2F11hc_21yk7!19sChIJVVXRUCd7aIYR_Wgg_lwfcR0,Shoreline Lawn and Garden,5.0,4,Lawn care service,"13306 Mc Burnett Dr, Corpus Christi, TX 78410, United States","V93F+V4 Calallen, Corpus Christi, TX, USA",https://www.shorelinelawnandgarden.co/,+1 361-633-5363,"Open 24 hours

Confirmed by this business 9 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3S7BU2AgkL-h2llZ9g5zuMc85lBvHQL6DqoCVs_7me_7mKBAffcvp1b_IwLyjSNEyvOqwd1w8KpysNvc6Wzc-jGl3BMJECe-rUeA1grwvvDcdrQ2sjBYXTOjX8k3IOy_M-NGgQQ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:55:38.289Z,,true,
https://www.google.com/maps/place/Greater+Texas+Landscape+Services/data=!4m7!3m6!1s0x866860efa85e3a03:0x774c62413d5fb99c!8m2!3d27.7844386!4d-97.468476!16s%2Fg%2F11b808t1fg!19sChIJAzpeqO9gaIYRnLlfPUFiTHc,Greater Texas Landscape Services,,,Landscape architect,"10514 South N Padre Island Dr, Corpus Christi, TX 78405, United States","QGMJ+QJ Central City, Corpus Christi, TX, USA",http://www.gtlandscapes.com/,+1 361-500-1269,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bqbF_c0q5pjRnoi7_QYOxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.63634&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:55:40.775Z,,,
"https://www.google.com/maps/place/A-Plus+Paving+%26+Construction/@27.7841098,-97.4605397,17z/data=!3m1!4b1!4m6!3m5!1s0x866860ed3a0a6619:0x526ad94fcd95dabc!8m2!3d27.7841098!4d-97.4605397!16s%2Fg%2F1tf169gg",A-Plus Paving & Construction,4.4,7,Paving contractor,"134 Flato Rd, Corpus Christi, TX 78405, United States","QGMQ+JQ Central City, Corpus Christi, TX, USA",,+1 361-289-1506,Open · Closes 5 pm,,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:55:47.424Z,,,
https://www.google.com/maps/place/Frontier+Waste+Solutions+Corpus+Christi/data=!4m7!3m6!1s0x866861da79c8aa29:0xdbbae2aabf8ae87e!8m2!3d27.7744635!4d-97.4594132!16s%2Fg%2F11g_rmyb4t!19sChIJKarIedphaIYRfuiKv6riuts,Frontier Waste Solutions Corpus Christi,4.8,220,Waste management service,"550 Flato Rd, Corpus Christi, TX 78405, United States","QGFR+Q6 Central City, Corpus Christi, TX, USA",https://frontierwaste.com/corpus-christi-trash-pickup-services/dumpster-rental/,+1 361-289-5588,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG83lckT3X1_ZqYDH4h7-2XhY_CEOVjq96-UU0IS8KpmQxUMKQW4cL9q7UsGoARWPUN_cQh-cabLz6z0LaD1TTE6YyoCxH-JHcxUqQg9Axl07Z-JmYlDBJfKc_Coab-Kfr0EKPY=w626-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:55:52.320Z,,,
https://www.google.com/maps/place/Horizon+Distributors/data=!4m7!3m6!1s0x8668f59b7094b20d:0xe616bc7cb57b8998!8m2!3d27.7144331!4d-97.3888564!16s%2Fg%2F11b7p_3_3z!19sChIJDbKUcJv1aIYRmIl7tXy8FuY,Horizon Distributors,4.6,27,Landscaping supply store,"4630A Corona Dr, Corpus Christi, TX 78411, United States","PJ76+QF South Side, Corpus Christi, TX, USA",https://www.horizononline.com/landscape-supply-store/corpus-christi-tx,+1 361-808-4654,"Open · Closes 4:30 pm

Updated by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhnu0PSHhBa8w5SU2mgyPJjOvTbHdliPmE2NgjjB8s0yW8P5mNNmEkJW-wfv3mMKUj-leRlN-sMpEGOH9xsmtBKJC2OZtpIGRIrYArNjlySR1JAzPWfZLtk8vKUfmmXKD5YVVlkbLKcsrV=w408-h306-k-no,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7–11 am,Closed,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:55:57.244Z,· Delivery,,
https://www.google.com/maps/place/Army+of+One+Landscaping+and+Lawncare+LLC/data=!4m7!3m6!1s0x8668f5a2c646f3d7:0x7269d784f65e8745!8m2!3d27.6954724!4d-97.4142027!16s%2Fg%2F11h4y2jw_y!19sChIJ1_NGxqL1aIYRRYde9oTXaXI,Army of One Landscaping and Lawncare LLC,5.0,2,Landscaper,"6742 Weber Rd, Corpus Christi, TX 78413, United States","MHWP+58 South Side, Corpus Christi, TX, USA",,+1 361-255-9039,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAELKP-TZPnZUWCxNjwReC16h_9N522khPBCKtzOXPGzTllqh3nfSmDfaGMlsVA8mv_bxOpni8NJLBTjCS5hW2O19UBuJSzTZxMQ0pydeQdwZRspry-1tDhP9epYsd5Dn5FasRs=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:55:59.861Z,,,
https://www.google.com/maps/place/East+to+West+Landscaping+Services/data=!4m7!3m6!1s0x8668f55d160ba279:0x268ddbf67814136f!8m2!3d27.7201248!4d-97.3939703!16s%2Fg%2F11h8d1b23n!19sChIJeaILFl31aIYRbxMUePbbjSY,East to West Landscaping Services,5.0,2,Landscaper,"4220 S Padre Island Dr Ste 101, Corpus Christi, TX 78411, United States","PJC4+2C Central City, Corpus Christi, TX, USA",,+1 361-287-5597,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFLvIlLcNQIkWfe3H-lV6FuYxYT0LkCDgDb23e86r1O25iKfTjh1CA_GNTERGl8hd95I8W6hYhoQojRXprbvOzveakQvhWOkFc2T981KoWG9akXTs2X7xNztPewG9Tj1vVOVBCaAw=w1027-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:56:04.670Z,,,
https://www.google.com/maps/place/Victor%27s+Lawn+Care+Service/data=!4m7!3m6!1s0x8668f5bc2466f1c5:0x862627bd49dca6d3!8m2!3d27.6757592!4d-97.3486363!16s%2Fg%2F11hbqbw372!19sChIJxfFmJLz1aIYR06bcSb0nJoY,Victor's Lawn Care Service,4.9,119,Lawn care service,"2506 Bevo Dr, Corpus Christi, TX 78414, United States","MMG2+8G South Side, Corpus Christi, TX, USA",,+1 360-223-4459,Closed · Opens 3:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-scwgNyu2EE_er_H4tswy2v9HP3msESb_-fVA3t0GxFQW1qyMkVT6y5CW5XKHTPYPHZIO9X3mSQjXoCsotAF6CvDVu6qB9FPhWGENKRTQNijJe3sgHMU6t06Fvvw0NK0xiNQ=w431-h240-k-no,true,3:30–6 pm,3:30–6 pm,3:30–6 pm,7 am–5 pm,Closed,3:30–6 pm,3:30–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-04-29T18:56:09.365Z,,,
