placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Short+Term+Parking+%28Tallahassee+International+Airport+Parking%29/data=!4m7!3m6!1s0x88ec8b7b081a873b:0x9f24e20c691e5597!8m2!3d30.3963599!4d-84.3475935!16s%2Fg%2F11h1m2p99f!19sChIJO4caCHuL7IgRl1UeaQziJJ8,Short Term Parking (Tallahassee International Airport Parking),,,Parking lot,"3300 Capital Cir SW, Tallahassee, FL 32310, United States","9MW2+GX Tallahassee, Florida, USA",https://www.talgov.com/airport/airportparking.aspx,+1 850-891-7830,"Open 24 hours

Updated by others 5 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hAR9pFHn9aZbA7iZH3tCnA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.48970252&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-10-28T18:41:58.178Z,,,,
https://www.google.com/maps/place/2626+Park/data=!4m7!3m6!1s0x88ec5fa6a60167e5:0xc6d73d7be74a68e1!8m2!3d30.44341!4d-84.2346!16s%2Fg%2F1t_hztq5!19sChIJ5WcBpqZf7IgR4WhK53s918Y,2626 Park,3.8,422,Apartment complex,"2626 E Park Ave, Tallahassee, FL 32301, United States","CQV8+95 Tallahassee, Florida, USA",https://www.live2626park.com/?utm_knock=g,+1 850-719-5038,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNPHWIpI2BFeYW92um5UOLG3cuUMKWHONo1-yi5=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-10-28T18:42:03.424Z,,· Dogs allowed,,
https://www.google.com/maps/place/Level+8+Lounge/data=!4m7!3m6!1s0x88ecf577805714a1:0xc2f29955a996503!8m2!3d30.446319!4d-84.2803379!16s%2Fg%2F11h02hyj0!19sChIJoRRXgHf17IgRA2WZWpUpLww,Level 8 Lounge,4.3,473,Lounge,"415 N Monroe St, Tallahassee, FL 32301, United States","CPW9+GV Tallahassee, Florida, USA",https://www.marriott.com/en-us/hotels/tlhak-hotel-duval-autograph-collection/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108,,,https://lh3.googleusercontent.com/p/AF1QipMxXR6Y2Zt1F-6PbXXUUQYcBa-REcXGZ4l5B-as=w408-h240-k-no-pi0-ya260-ro0-fo100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-10-28T18:42:08.522Z,,"Chic, indoor/outdoor rooftop lounge at Hotel Duval popular for tapas & skyline views. · Dine-in · Delivery",,
https://www.google.com/maps/place/Tallahasee+Park+%26+Fly/data=!4m7!3m6!1s0x88ecf5f92831ccef:0x3b926c08cf9e0630!8m2!3d30.4245256!4d-84.3532807!16s%2Fg%2F11vsph5070!19sChIJ78wxKPn17IgRMAaezwhskjs,Tallahasee Park & Fly,5.0,4,Valet parking service,"1720 Capital Cir SW, Tallahassee, FL 32310, United States","CJFW+RM Tallahassee, Florida, USA",https://tallahasseeparkandfly.com/?utm_campaign=gmb,+1 850-270-1781,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMI0nsTY9re0YOzmKu81gjuqlfT5pxRdLMergm4=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-10-28T18:42:13.800Z,,,,
https://www.google.com/maps/place/Ability+Towing/data=!4m7!3m6!1s0x88ecf52e4cd7d449:0x3b7de5740724881a!8m2!3d30.4095108!4d-84.3039989!16s%2Fg%2F1tfs1xcy!19sChIJSdTXTC717IgRGogkB3TlfTs,Ability Towing,3.0,122,Towing service,"2613 Springhill Rd, Tallahassee, FL 32305, United States","CM5W+RC Tallahassee, Florida, USA",http://abilitytowing.com/,+1 850-942-6477,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyHFSL0SErJVN2gyzZlAsPMUhcfhVNKpQ6leU8W3Up46RoGMJ_WOrISnaI7SjCtFfLopgC0ycLvPh8DTtC1LoSLuKlx88vwJ_IzKx-zvhJS6ZB63f5VDkhbR60w4xWkNjitACAV=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-10-28T18:42:18.893Z,,,,
https://www.google.com/maps/place/Environmental+Compliance+Services/data=!4m7!3m6!1s0x88ecf57a18cce0fb:0x9833f82c388ae7af!8m2!3d30.4427262!4d-84.2793515!16s%2Fg%2F11cp5w4470!19sChIJ--DMGHr17IgRr-eKOCz4M5g,Environmental Compliance Services,,,Environmental consultant,"111 N Calhoun St, Tallahassee, FL 32301, United States","CPVC+37 Tallahassee, Florida, USA",http://atcgroupservices.com/,+1 850-692-6885,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J0gZxfaNRga7d5XPffsxiw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.301575&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-10-28T18:42:23.974Z,,,,
https://www.google.com/maps/place/Florida+Department+of+Children+and+Families/data=!4m7!3m6!1s0x88ec5f12499a6433:0x488c7ce89f0a932a!8m2!3d30.4612662!4d-84.2451112!16s%2Fg%2F11f1583vgz!19sChIJM2SaSRJf7IgRKpMKn-h8jEg,Florida Department of Children and Families,1.0,23,Government office,"2383 Phillips Rd, Tallahassee, FL 32308, United States","FQ63+GX Tallahassee, Florida, USA",https://www.myflfamilies.com/contact-us/,+1 904-723-2000,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M9nWYs0d6JaZfnzC2rXoGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.7938&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-10-28T18:42:29.096Z,,,,
https://www.google.com/maps/place/Public+Safety+Complex/data=!4m7!3m6!1s0x88ec5efeb740804f:0x36e054b12fc1f843!8m2!3d30.451604!4d-84.2227877!16s%2Fg%2F1pp2vggy9!19sChIJT4BAt_5e7IgRQ_jBL7FU4DY,Public Safety Complex,4.1,17,Government office,"911 Easterwood Dr Suite A, Tallahassee, FL 32311, United States","FQ2G+JV Tallahassee, Florida, USA",https://leoncountyfl.gov/psc/,+1 850-606-5800,Open ⋅ Closes 11:59 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzKS_6zBENlzx3qmJQAcIcEqK31Ji0SSE9nSDivQhHsbQVH3Z9Kp4duUmv8bwicENb8H2tOpiUVoNuz8eVN0mOSpHjGtkoTEpRRqNAws6tFk9sMdawydSHFUIV9td-chcwc7p4=w426-h240-k-no,false,12 am–11:59 pm,12 am–11:59 pm,12 am–11:59 pm,12 am–11:59 pm,12 am–11:59 pm,12 am–11:59 pm,12 am–11:59 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-10-28T18:42:34.397Z,,,,
https://www.google.com/maps/place/Canyon+Park/data=!4m7!3m6!1s0x88ecf52af8809b47:0x58646bf752f1d3be!8m2!3d30.4630371!4d-84.3057544!16s%2Fg%2F11k62v8400!19sChIJR5uA-Cr17IgRvtPxUvdrZFg,Canyon Park,3.2,177,Apartment rental agency,"1325 W Tharpe St, Tallahassee, FL 32303, United States","FM7V+6M Tallahassee, Florida, USA",https://www.canyonparkfl.com/?funnelleasing=onlinelisting&utm_source=gmb&utm_medium=organic,+1 850-523-1000,"Open ⋅ Closes 6 pm

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP097mR7J3sAvtBIO2wbdmg15Jxb72v1JYbA2Xx=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–4 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-10-28T18:42:39.311Z,,,,
https://www.google.com/maps/place/Tallahassee+International+Airport/data=!4m7!3m6!1s0x88ec8b506ab8cff9:0xa3b73436cec1f31b!8m2!3d30.3954251!4d-84.3450525!16zL20vMDFxOGpt!19sChIJ-c-4alCL7IgRG_PBzjY0t6M,Tallahassee International Airport,4.1,800,International airport,"3300 Capital Cir SW, Tallahassee, FL 32310, United States","9MW3+5X Tallahassee, Florida, USA",http://www.tlhairport.com/,+1 850-891-7800,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSygXBrHFacaEfUDJp12Csv0ctIsOuZCYXQ-kN7qnB4zdCX-Grjzzrj31lM1Tk2r91JdhL_3iKrUSYGbFxLKyLHiZESsb5wZ69bbBdqx3E6fFLKmFWECmf1kiRdCakmzeReuZ3ppFA=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-10-28T18:42:42.630Z,,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2025-10-28T18:42:51.403Z,,,No new results found,
"https://www.google.com/maps/place/Exclusive+Enterprises/@30.497802,-84.4186675,17z/data=!3m1!4b1!4m6!3m5!1s0x88ecf218d4e7d23b:0x5307d604c54ae778!8m2!3d30.497802!4d-84.4186675!16s%2Fg%2F1tdn4ybk",Exclusive Enterprises,2.3,55,Trucking company,"1177 Commerce Blvd, Midway, FL 32343, United States","FHXJ+4G Midway, Florida, USA",,+1 850-878-5548,,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midway+Tallahassee+FL/@30.4944581,-84.4544023,14z",2025-10-28T18:43:06.850Z,,,,
https://www.google.com/maps/place/Superior+Parking+Management+Solutions/data=!4m7!3m6!1s0x88605f98d0ca3b07:0x5774d9a8418e3876!8m2!3d35.0637303!4d-85.3083608!16s%2Fg%2F11v_4z_72m!19sChIJBzvK0JhfYIgRdjiOQajZdFc,Superior Parking Management Solutions,3.5,19,Valet parking service,"134 N Market St unit 4435, Chattanooga, TN 37405, United States","3M7R+FM Chattanooga, Tennessee, USA",https://www.parkingsuperior.com/,+1 423-405-0899,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMAwJVdyNRaP6BdEkuqJtu7Y0fH1hKYATO1fFzq=w408-h366-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midway+Tallahassee+FL/@30.4944581,-84.4544023,14z",2025-10-28T18:43:11.802Z,,,,
https://www.google.com/maps/place/Simmons+Truck+and+Car+Wash+%2F+Tire+Repair/data=!4m7!3m6!1s0x88ecf206ad6e6c69:0xcc9a3d0b1cc999f6!8m2!3d30.4945299!4d-84.4298735!16s%2Fg%2F1yghbv_nt!19sChIJaWxurQby7IgR9pnJHAs9msw,Simmons Truck and Car Wash / Tire Repair,4.3,132,Car wash,"Best to call n advance, 32620 Blue Star Hwy, Midway, FL 32343, United States","FHVC+R3 Midway, Florida, USA",,+1 850-408-0830,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipM465e0OnpJFMvleJw6fMabiJngMdWMwDdpZICP=w408-h544-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,12 am–7 pm,10 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midway+Tallahassee+FL/@30.4944581,-84.4544023,14z",2025-10-28T18:43:17.146Z,Identifies as veteran-owned,,,true
"https://www.google.com/maps/place/Performance+Peterbilt+Of+Tallahassee,+Llc/data=!4m7!3m6!1s0x88ecedfe9999b7a3:0xe6698690ca636ee3!8m2!3d30.4924297!4d-84.4233627!16s%2Fg%2F11bbx0rqxt!19sChIJo7eZmf7t7IgR425jypCGaeY","Performance Peterbilt Of Tallahassee, Llc",3.7,121,Truck dealer,"335 Commerce Blvd, Midway, FL 32343, United States","FHRG+XM Midway, Florida, USA",http://www.performancepeterbilt.com/,+1 850-574-0606,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwNtL3SnDAVgMnMWLh-FUVJlZChoLi8pwnt4xC4SeaSgmiqeMwl6txx5i5yYQVqbCpwh7ZMMZSGebwLLQpGxxySYEJPgHC20qxuHZdZEvT_r1ifMQpgQ5QkL6g5o4jYw_5pTR2nuA=w426-h240-k-no,false,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,7:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midway+Tallahassee+FL/@30.4944581,-84.4544023,14z",2025-10-28T18:43:22.190Z,,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Fletcher+Parking+Garage+C/data=!4m7!3m6!1s0x88ecf56f6fae4889:0x413578d3075246b8!8m2!3d30.4337066!4d-84.2813502!16s%2Fg%2F11dyb7z6c_!19sChIJiUiub2_17IgRuEZSB9N4NUE,Fletcher Parking Garage C,5.0,1,Parking garage,"7 E Bloxham St, Tallahassee, FL 32301, United States","CPM9+FF Tallahassee, Florida, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxfCD33EEX-YmxXXY9YMe0-wK0KwE0qOyfbu5bD1sKk6a9Q_x_EZqvgOF9-jsecDrJ9s2_MP7sqpEVByGjJYOxcIb9bgsQZhh1Oa_n6W7OHc3eLsf7yH0GkBAPNK8KYZ260pf6I=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Quincy+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-10-28T18:43:38.353Z,,,,
https://www.google.com/maps/place/347+Grille+by+Coach+Shula/data=!4m7!3m6!1s0x88ecf5778099134f:0xc8df13f388f835cf!8m2!3d30.4460631!4d-84.2803895!16s%2Fg%2F1vqthm72!19sChIJTxOZgHf17IgRzzX4iPMT38g,347 Grille by Coach Shula,4.3,689,American restaurant,"415 N Monroe St, Tallahassee, FL 32301, United States","CPW9+CR Tallahassee, Florida, USA",https://347grille.com/location-tallahassee/,+1 850-224-6005,"Closed ⋅ Opens 5 pm

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzxZlCA3DAG13XTl_VB1Z_Wr1sfvB-2mdNVleBdY1lTCuWtFCcPVZ2plVwNM3Yy0jsdrfocc7j9gU8KtYB8VL_Yrn0cqKx36j-KLLM_pfzC8qt64ZIb6erFlUVqMz9WtD3YWpex=w408-h306-k-no,true,5–10 pm,5–10 pm,5–10 pm,5–11 pm,5–11 pm,5–10 pm,5–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Quincy+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-10-28T18:43:43.642Z,,Former football coach Don Shula's sophisticated steakhouse chain serving aged beef & other classics. · Dine-in · Takeaway · Delivery,,
https://www.google.com/maps/place/Parking+Management+Company/data=!4m7!3m6!1s0x8864610032ca3e45:0xa11254366995dfcc!8m2!3d36.1523597!4d-86.8293096!16s%2Fg%2F11xrmrfvjk!19sChIJRT7KMgBhZIgRzN-VaTZUEqE,Parking Management Company,1.0,4,Park,"3713 Charlotte Ave, Nashville, TN 37209, United States","552C+W7 Nashville, Tennessee, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QhkfOpO6U1k9xPGXPtQiGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.28635&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Montecello+Tallahassee+FL/@30.4667659,-84.2942037,14z",2025-10-28T18:43:55.549Z,,,,
https://www.google.com/maps/place/Elite+Parking+Management/data=!4m7!3m6!1s0x47360f0803443f65:0x9898c553a2fedf04!8m2!3d28.481232!4d-81.3427941!16s%2Fg%2F11xfs7v17s!19sChIJZT9EAwgPNkcRBN_-olPFmJg,Elite Parking Management,4.0,4,Transportation service,,,https://www.eliteparkingmgmt.com/,+1 407-382-2973,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMLybA_Yyu1f58Y0ioTztBFeGFsHSVM5iIBqs9W=w408-h368-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Montecello+Tallahassee+FL/@30.4667659,-84.2942037,14z",2025-10-28T18:44:00.589Z,,,,
https://www.google.com/maps/place/KEPT+Companies+Tallahassee/data=!4m7!3m6!1s0x88ecf598f192fc7f:0xa39650e5732853e2!8m2!3d30.468529!4d-84.3522126!16s%2Fg%2F11sw0zmkww!19sChIJf_yS8Zj17IgR4lMoc-VQlqM,KEPT Companies Tallahassee,,,Cleaning service,"3654 Peddie Dr, Tallahassee, FL 32303, United States","FJ9X+C4 Tallahassee, Florida, USA",http://keptcompanies.com/,+1 800-847-3735,Closed ⋅ Opens 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SnoCLu8rsfuV65afZNkXwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.07236&pitch=0&thumbfov=100,true,8 pm–12 am,8 pm–12 am,8 pm–12 am,8 pm–12 am,8 pm–12 am,12 am–5 pm,8 pm–12 am,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Woodville+Tallahassee+FL/@30.3814695,-84.2727042,14z",2025-10-28T18:44:14.371Z,,,,
https://www.google.com/maps/place/Jenks+Valet+Inc./data=!4m7!3m6!1s0x88ec675dd671faf5:0xd22adf1f9c26c1b0!8m2!3d30.4983208!4d-84.2474077!16s%2Fg%2F11t3rjc0wb!19sChIJ9fpx1l1n7IgRsMEmnB_fKtI,Jenks Valet Inc.,5.0,1,,"3370 Capital Cir NE, Tallahassee, FL 32308, United States","FQX3+82 Tallahassee, Florida, USA",,+1 850-559-1464,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FSyITC41QVyC2PivY5Kq8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.47357&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Woodville+Tallahassee+FL/@30.3814695,-84.2727042,14z",2025-10-28T18:44:19.190Z,,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Waukeenah+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-10-28T18:44:28.706Z,,,No new results found,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Wacissa+Tallahassee+FL/@30.3585373,-83.9871096,14z",2025-10-28T18:44:37.640Z,,,No new results found,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Attapulgus+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-10-28T18:44:47.172Z,,,No new results found,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+St.+Marks+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-10-28T18:44:57.314Z,,,No new results found,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Gretna+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-10-28T18:45:06.269Z,,,No new results found,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lloyd+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-10-28T18:45:15.472Z,,,No new results found,
https://www.google.com/maps/place/Parking+Management+Company/data=!4m7!3m6!1s0x8644b58ece9e6077:0x8e60b66890778f30!8m2!3d30.2694284!4d-97.7484133!16s%2Fg%2F11pv26cb5m!19sChIJd2Cezo61RIYRMI93kGi2YI4,Parking Management Company,2.4,28,Public parking space,"583 W 6th St, Austin, TX 78701, United States","7792+QJ Austin, Texas, USA",https://parkingmgt.com/,+1 512-916-1111,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=szGWlB621P6Vqh6160Zb_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.91039&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greensboro+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-10-28T18:45:32.262Z,,,,
https://www.google.com/maps/place/Miami+Parking+Inc./data=!4m7!3m6!1s0x88d9b7c63702e8e3:0x479efeefb3889b02!8m2!3d25.7621843!4d-80.1918958!16s%2Fg%2F12q4wt5xj!19sChIJ4-gCN8a32YgRApuIs-_-nkc,Miami Parking Inc.,4.3,210,Valet parking service,"1110 Brickell Ave #430B, Miami, FL 33131, United States","QR65+V6 Miami, Florida, USA",http://parkmp.com/,+1 305-677-6617,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPRrbBYLT7smNYk9DYjMLOYpCxee8Ti_P6ov2Q6=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Aucilla+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-10-28T18:45:46.751Z,,,,
