placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Arkansas+Leak+Detection/data=!4m7!3m6!1s0x4b87e9fe66c3294d:0x4e876a4cfc8563e5!8m2!3d34.5836155!4d-92.5697016!16s%2Fg%2F11tx6_3r17!19sChIJTSnDZv7ph0sR5WOF_Exqh04,Arkansas Leak Detection,4.9,396,Plumber,,"2022 Military Rd, Benton, AR 72015, United States","HCMJ+C4 Benton, Arkansas, USA",https://arkansasleaks.com/,+1 501-850-6674,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxpPMBBi86W5yJ-5ghcECYTdD5Bsu64XcIHGG1_0pymgEKb0q4m-mzz3ud0u7Ip_g08lT38oq1YMS0fjxzn9vhiYsc9cy_prmLzcAwRd9eFXvX97c2Y9OiMCLiNavYrfusesaq=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:51:14.533Z,,
"https://www.google.com/maps/place/Ozark+Exteriors,+LLC/data=!4m7!3m6!1s0x87cd5770dc291fb9:0xb12415f59b195a40!8m2!3d34.5999206!4d-92.5358276!16s%2Fg%2F11lcf_q61f!19sChIJuR8p3HBXzYcRQFoZm_UVJLE","Ozark Exteriors, LLC",5.0,15,Roofing contractor,,"6910 Alcoa Rd, Benton, AR 72015, United States","HFX7+XM Benton, Arkansas, USA",,+1 501-408-2336,Open · Closes 6:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e_8yGOeFkEFvrihfPlY_ig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.4244&pitch=0&thumbfov=100,true,7 am–6:30 pm,7 am–6:30 pm,7 am–5 pm,9 am–3 pm,Closed,7 am–6:30 pm,7 am–6:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:51:19.323Z,,
https://www.google.com/maps/place/County+Line+Construction+LLC/data=!4m7!3m6!1s0x8d91f9aabb836b4d:0xa2c595c490057160!8m2!3d34.710579!4d-92.402353!16s%2Fg%2F11rxrwsb1_!19sChIJTWuDu6r5kY0RYHEFkMSVxaI,County Line Construction LLC,5.0,50,General contractor,,,,https://countylineconstructionllc.com/,+1 501-860-2242,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpOVOw1J93hftqLqfrwRbyI713EP3NKZz_Dx7h9Ib08TswS-ohXc8znKO4QTa0OEWVrWMvROFlsyXDfxkK64OvfnEIwAC5SoOwFNzhwF4zP5FV2E__HAxwSnueYW--O-Ejua_r=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–4 pm,9 am–3 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:51:24.039Z,,
https://www.google.com/maps/place/Garden+Center+at+Tractor+Supply/data=!4m7!3m6!1s0x87cd515ebb09cb51:0xbe8162ee8e685c70!8m2!3d34.5813669!4d-92.5814639!16s%2Fg%2F11svyrdwct!19sChIJUcsJu15RzYcRcFxoju5igb4,Garden Center at Tractor Supply,5.0,3,Garden center,· In-store shopping · In-store pick-up · Delivery,"17318 I-30, Benton, AR 72019, United States","HCJ9+GC Benton, Arkansas, USA",https://www.tractorsupply.com/tsc/services/garden-center-Benton-AR-72019-768,+1 501-778-2685,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrSL99bgYg71YwDn1nrgHsk7xlaMGdB4Gls4T_8hHRj1dtGVRCfu46BdGdpWGvAi4tXVUyqX9afa5tja3rP7gYPaFT6qq0GkGNq_dGcPhATKlJGSZjJbhZAQ86ZlDPizwwcXjj=w426-h240-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,9 am–7 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:51:29.471Z,,
https://www.google.com/maps/place/Moore+Earthworks+LLC/data=!4m7!3m6!1s0x2b5677c9a3149f73:0xb395fe5fd7325178!8m2!3d34.7968941!4d-92.3767525!16s%2Fg%2F11ybv3kqsd!19sChIJc58Uo8l3VisReFEy11_-lbM,Moore Earthworks LLC,5.0,6,Excavating contractor,,,,https://www.mooreearthworks.com/,+1 501-773-8801,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSi14k3K6RNByLtXgHru1Eb7onWsK7Z_zOCfzecD6mGtMxICVgnasiDt98HmIEGrg_NBAbJANfTE6-lvn_DFeNDEt_9V8Z6HzLOixVOhHW1sIY8RR4GiZRjX-xWLvGBp8kAo9SuA=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:51:34.298Z,,
https://www.google.com/maps/place/Bright+Green+Lawn+Service/data=!4m7!3m6!1s0x87cd508ef84fcd49:0xb7177fbbc1591075!8m2!3d34.6442498!4d-92.5719379!16s%2Fg%2F11h9x4smjz!19sChIJSc1P-I5QzYcRdRBZwbt_F7c,Bright Green Lawn Service,5.0,7,Lawn care service,,"925 Joyce Dr, Benton, AR 72019, United States","JCVH+M6 Benton, Arkansas, USA",,+1 501-326-2203,Open · Closes 6 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHpJtBjjqZYrBwbGVTPMtRaA8hmUOhmSkt3qEayY1n0r5gOohj8K8RzZoaJp9wTXtNRQ2o3XkS4ZjGKGbkp6jqvpWw_rS_Dfm9HDUsigLjP_lg-t5ZQhDLTMF3IDvzZ_y1GrlMi=w408-h547-k-no,true,"12–6 am, 8 am–12 am","12–6 am, 8 am–12 am",12–8 am,5:30–8 am,5:30 am–12 am,"12–5 am, 8 am–12 am","12–6 am, 8 am–12 am","https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:51:39.522Z,,
https://www.google.com/maps/place/JC+Landscaping+Services+INC/data=!4m7!3m6!1s0x2750a89c830d7ddd:0x6cc84197bc6b6f42!8m2!3d34.8402919!4d-92.3136551!16s%2Fg%2F11wfs92j6z!19sChIJ3X0Ng5yoUCcRQm9rvJdByGw,JC Landscaping Services INC,5.0,24,Landscaper,,,,https://www.jclandscapingar.com/,+1 870-830-4566,Open · Closes 6:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE2KgPoFaBYrIdfkYD2YtreMILbKuGM-ekm6UrGMoy6O-GIaFJOZM5k3gwEiC7BUe86IMg7bQvijEiqzT8iM4cPyj3EbTgOhUeJ1A5NgG9oc7gYlB_jzOoNwRoRpDwIcemzFwFX=w408-h306-k-no,true,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,Closed,Closed,7 am–6:30 pm,7 am–6:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:51:44.386Z,,
https://www.google.com/maps/place/Exterior+Solutions/data=!4m7!3m6!1s0x87cd51e843a33c53:0x4801e7045353c936!8m2!3d34.6779536!4d-92.402353!16s%2Fg%2F11r3kq6n6_!19sChIJUzyjQ-hRzYcRNslTUwTnAUg,Exterior Solutions,5.0,24,Lawn care service,,,,https://www.exteriorsolutionsar.com/,+1 501-551-4303,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3W0vem1M-FaR115MqfefnOKlNifWMrJsUvGTVKNNOhVMZQYv962DlMexdgrWqwm_NNkmTa18MqMjqEmHE5LpL5v4a70Xvl4_xyYPB52Rs2Mo2iC6rFRURdn5X3dOYUHEvB7Vh=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:51:49.454Z,,
https://www.google.com/maps/place/Growing+Green/data=!4m7!3m6!1s0x87cd503dea9a7585:0x9bbb66484884b0d0!8m2!3d34.6344791!4d-92.6051813!16s%2Fg%2F11csqwss4h!19sChIJhXWa6j1QzYcR0LCESEhmu5s,Growing Green,5.0,1,Lawn sprinkler system contractor,,"7066 Skyline Dr, Benton, AR 72019, United States","J9MV+QW Benton, Arkansas, USA",,+1 501-786-6440,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wxIYcXmdrmoU_ScwA65iRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.29996&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:51:52.490Z,,
https://www.google.com/maps/place/Roe+Painting+Co+Inc/data=!4m7!3m6!1s0x87cd56cbc8dfb2c5:0xbe2f0f96b1240de0!8m2!3d34.5962339!4d-92.5356249!16s%2Fg%2F1tgqjyyp!19sChIJxbLfyMtWzYcR4A0ksZYPL74,Roe Painting Co Inc,3.4,5,Painter,,"4413 Boone Rd, Benton, AR 72015, United States","HFW7+FQ Benton, Arkansas, USA",,+1 501-847-4783,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7qmKVTj-T3HE8OULQEoP6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.66818&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:51:55.141Z,,
https://www.google.com/maps/place/Farmers%27+Association-+Benton/data=!4m7!3m6!1s0x87cd516ab35f06d7:0x2af5d095016f3561!8m2!3d34.5923068!4d-92.5602543!16s%2Fg%2F11b6tzpnt9!19sChIJ1wZfs2pRzYcRYTVvAZXQ9So,Farmers' Association- Benton,4.6,243,Animal feed store,· In-store pick-up,"18835 I-30, Benton, AR 72015, United States","HCRQ+WV Benton, Arkansas, USA",http://www.farmersassociation.com/,+1 501-776-2727,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFI8NTZZx5diHwbHY0nVAPqvZblILSM0ixXBVxEiVyGwbO7Tow3IZ588_avx3DThgyuGOiqDnYzbODVMezp7PEg3Gyq1a42SfxG15mz27yRz8IpmRffuf-3NdWUDauZsRgAosBBxg=w408-h306-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:52:00.050Z,,
https://www.google.com/maps/place/Riggs+Cat+Rentals/data=!4m7!3m6!1s0x87cd521b7e728b4d:0xf6736b54c2ffbbc2!8m2!3d34.6036359!4d-92.537049!16s%2Fg%2F1tffvghw!19sChIJTYtyfhtSzYcRwrv_wlRrc_Y,Riggs Cat Rentals,4.2,87,Equipment rental agency,,"20453 I-30, Benton, AR 72015, United States","JF37+F5 Benton, Arkansas, USA",https://riggsrents.com/,+1 501-570-4300,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH5d_5Z51QQRBnvuXP8J84nB69HEvh-ddF3S6qyEak0KRFiE1H5mhnv6sQAtG2G-NyxDJ6DYpxge4yPYPcCEUZO17wPJIcT6AMN-LyUvlQjtTQRTErbp6gOxDMVfGJwgT8tcdLoQUlKah0=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:52:04.915Z,,
https://www.google.com/maps/place/Walk+By+Faith+Landscape/data=!4m7!3m6!1s0x87cd5641be937fe5:0x27cf51061dc080!8m2!3d34.7520156!4d-92.129428!16s%2Fg%2F11ckr5mn54!19sChIJ5X-TvkFWzYcRgMAdBlHPJwA,Walk By Faith Landscape,5.0,1,Lawn care service,,,,http://www.wbyflandscape.net/,+1 501-653-8031,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFb1-ZDuH03IKAlYk6-oH_CP8CsbjjjUe81WXibqoK_pARHLWxJIrHRGY5cA0n1agkJEJUCr6z5fGN8-oNqcGvds6QLAyeZJ0_xXt_8rNLfzIXL591N9cwj9e3fnHGGtlakLbgw=w408-h354-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:52:09.814Z,,
"https://www.google.com/maps/place/SB+Excavating+LLC./@34.4772858,-92.5221692,17z/data=!3m1!4b1!4m6!3m5!1s0x89d69946ad459bc3:0x6d63bafe1d082d0!8m2!3d34.4772858!4d-92.5221692!16s%2Fg%2F11x2vr6163",SB Excavating LLC.,5.0,1,Excavating contractor,,"6098 Dale Rd, Benton, AR 72015, United States","FFGH+W4 Benton, Arkansas, USA",https://www.soggybottomllc.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=10485801427591942088,+1 501-326-0578,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:52:16.633Z,,
https://www.google.com/maps/place/Big+Tex+Trailer+World+-+Benton/data=!4m7!3m6!1s0x87cd51308cff692d:0xfd07c5be26ce296e!8m2!3d34.592654!4d-92.562824!16s%2Fg%2F1v2gf8v5!19sChIJLWn_jDBRzYcRbinOJr7FB_0,Big Tex Trailer World - Benton,4.8,242,Trailer dealer,· In-store shopping · Kerbside pickup,"18812 I-30, Benton, AR 72019, United States","HCVP+3V Benton, Arkansas, USA",https://www.bigtextrailerworld.com/location/benton/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=bentonar,+1 501-271-3737,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHebHh2IGAURJ-KwGBQPACHP2CUB2rVcpJUBnWKttc6IWxPVpQFfxd0QjJXvwx4dgQbhUyWj2VGtX49XY6W_cIVxJ_EXcInW6Khxh-v1_SpF-p4aA950LRgkENkFUgDMQg49Q3JwREMIx8=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:52:21.736Z,,
https://www.google.com/maps/place/Rodgers+Lawn+Care/data=!4m7!3m6!1s0x87cd573c3c7838d9:0xb024b0f276e81e16!8m2!3d34.4838426!4d-92.5251466!16s%2Fg%2F11kg_zpvrz!19sChIJ2Th4PDxXzYcRFh7odvKwJLA,Rodgers Lawn Care,4.9,9,Flooring contractor,,,,,+1 501-213-8614,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHuzFUfCGok17GuS4cDRbRhwAOrWQWjB09pQl_uhoPgRtyWevcnisbFoViXvEV8MYBr444JyA6yyOnEAVJE3sUWGKdgOd0T92FB16QOM4pW6kxbzhOJTJrykuJ4aSWrSwiSTuBf=w408-h544-k-no,true,7 am–8 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:52:26.479Z,,
https://www.google.com/maps/place/Barker%27s+Backhoe+%26+Dozer/data=!4m7!3m6!1s0x87cd5228d5b38895:0xd1e3e2f0c291f2d9!8m2!3d34.657093!4d-92.582974!16s%2Fg%2F1tf48pc7!19sChIJlYiz1ShSzYcR2fKRwvDi49E,Barker's Backhoe & Dozer,5.0,5,Excavating contractor,,"10085 Old Congo Rd, Benton, AR 72019, United States","MC48+RR Benton, Arkansas, USA",,+1 501-315-7524,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PyNZT6h1VILrovXiIf95qQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.09265&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:52:29.004Z,,
https://www.google.com/maps/place/Off+Duty+Lawn+Services/data=!4m7!3m6!1s0x4282ad042a03886f:0x69251a361952525b!8m2!3d34.7127535!4d-92.5523924!16s%2Fg%2F11n4s6nscc!19sChIJb4gDKgStgkIRW1JSGTYaJWk,Off Duty Lawn Services,5.0,22,Lawn care service,,,,,+1 757-602-7940,"Open 24 hours

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHvnAMLW8zR_IuB6EiGEIh8ZVPHqkmy7lRv5HVBH8_FUkOn_ox4r5AkJmZog-wMBBOTSD6KJhzGzOEUD7tc7WJ0ckaBxvja5N9gkY5kugv34i-TM7a9YLtrF38MDYMXpaFhc53keNZbju4=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:52:33.654Z,,
"https://www.google.com/maps/place/Fetterman+%26+Sons+Irrigation/@34.7520156,-92.129428,7z/data=!3m1!4b1!4m6!3m5!1s0x87cd52435f5141e5:0xcf1f4653de21bd06!8m2!3d34.7520156!4d-92.129428!16s%2Fg%2F11byx87gyw",Fetterman & Sons Irrigation,,,Landscaper,,,,https://fettermanandsons.wixsite.com/website,+1 501-326-9290,Open · Closes 7 pm,,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:52:40.163Z,,
"https://www.google.com/maps/place/River+Valley+Horticultural+Products,+Inc.%2FSite+One+Landscape+Supply/data=!4m7!3m6!1s0x87cd5912628b9a69:0xe8897c318b12c99e!8m2!3d34.7162004!4d-92.5170468!16s%2Fg%2F1ttq2mzc!19sChIJaZqLYhJZzYcRnskSizF8ieg","River Valley Horticultural Products, Inc./Site One Landscape Supply",4.8,183,Landscaping supply store,· In-store pick-up · Delivery,"21701 Lawson Rd, Little Rock, AR 72210, United States","PF8M+F5 Little Rock, Arkansas, USA",https://www.rivervalleyhp.com/,+1 501-821-4770,"Open · Closes 5 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAE5MX-SLWLUXpnV3yN72PdmgSyhwIbyMgLFMBEytETd10dwe8VQoIKeTaiV6AEUWH37nbkkRj-kqZ0cia4RyGyXrX4c4KuUwtl8mBc5Qx0gXAs5ocFg3fmZBAhdD3ZnuQo4XvQq=w427-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:52:45.238Z,,
https://www.google.com/maps/place/Going+the+Extra+Mile+Landscaping/data=!4m7!3m6!1s0x87d2bb4fb48ddd2f:0x574fc1a0b1593776!8m2!3d34.672406!4d-92.247966!16s%2Fg%2F1th7nfgt!19sChIJL92NtE-70ocRdjdZsaDBT1c,Going the Extra Mile Landscaping,4.7,82,Landscape designer,,"1607 E Dixon Rd, Little Rock, AR 72206, United States","MQC2+XR Little Rock, Arkansas, USA",https://gtemlawnservice.com/,+1 501-214-8246,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFigrekUG7_bDGihFR6ueUARxUKhD4EapLzUU_kK4gYrN7ewnSabUDmX5BzbZwkDnn84eTWcB2UqzLyMFaa6rM2UXx_mWy6a8dwgWvzOzTBsi5HqSs4FYsQe2IHBsHdrNvPsInhdg=w408-h544-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:52:50.050Z,,
https://www.google.com/maps/place/Eca+Construction+LLC/data=!4m7!3m6!1s0x87cd51975a848d77:0xaa32cc40accba5fd!8m2!3d34.094478!4d-86.174427!16s%2Fg%2F11smzm1dfn!19sChIJd42EWpdRzYcR_aXLrEDMMqo,Eca Construction LLC,5.0,1,General contractor,,,,,+1 205-237-0704,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJyc5VqPdCP_mXuQQzWv6l9E1wqAIm-T7Uxe_EIuruwHfTnsJfol7l5w4Y7kwvp3bFtsfWm8jSC1jf4QJzgsD6SVn9KDH3jGvvUyCUvcLRZXCJT7SNerah3RVWE6amk3xEkrEe=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:52:54.716Z,,
https://www.google.com/maps/place/Garden+Center+at+The+Home+Depot/data=!4m7!3m6!1s0x87cd5184f7a5a371:0xaab9f6bd053205d5!8m2!3d34.5780893!4d-92.586036!16s%2Fg%2F11c2pf8z7r!19sChIJcaOl94RRzYcR1QUyBb32uao,Garden Center at The Home Depot,4.2,13,Garden center,· Kerbside pickup · Delivery,"17060 I-30, Benton, AR 72019, United States","HCH7+6H Benton, Arkansas, USA",https://www.homedepot.com/l/Benton/AR/Benton/72019/1405/garden-center?emt=GCGoogleMaps,+1 501-860-6288,"Open · Closes 10 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEeYX-ZLNFs2YquH6W24NhAeZpBsZH-nbOyyTP-20dLQIeZgTK8X3KRGhcLPic49XP9ggbMMFSrCA2axwQcQdrCajiFemTYC5Jqi9rl7oj66_K2iDWE22-Y3bYYbjZTQab-tNnyYW-Mc4=w412-h240-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,8 am–8 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:52:59.343Z,,
"https://www.google.com/maps/place/Rocky+Retreat+Landscaping+%26+Lawn+Care/@34.5383455,-92.818893,11z/data=!3m1!4b1!4m6!3m5!1s0x87cd53125160746d:0xa5567e9950fcf544!8m2!3d34.5383455!4d-92.818893!16s%2Fg%2F11hmyvdh1z",Rocky Retreat Landscaping & Lawn Care,,,Landscaper,,,,,+1 501-658-5075,,,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:53:03.931Z,,
https://www.google.com/maps/place/Val-Trax/data=!4m7!3m6!1s0x415a92e13aacdacb:0x34bed32b2be0d8b1!8m2!3d34.7864704!4d-92.6136225!16s%2Fg%2F11q2ncsbz1!19sChIJy9qsOuGSWkERsdjgKyvTvjQ,Val-Trax,,,Excavating contractor,,,,https://www.facebook.com/ValTraxLLC/,+1 501-786-7858,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH5BtdlqRKw2LeIr3Q5hNnhVa4Ml4d5SOLRiruPTZZEe7oTD8u9BJTHyL5e6WPbrUSID1no3pm9bg_NZArSxa2TkfNLDv3HmzBGvutpglp7ckQzu7EQQnmp5PBe0N5P4IKRv2wE=w493-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:53:08.628Z,,
https://www.google.com/maps/place/Derryberry+Lawn+%26+Landscape/data=!4m7!3m6!1s0x5b8f7c9174f294b:0x45efbca5febeba!8m2!3d34.5736355!4d-92.5516475!16s%2Fg%2F11t85p1n57!19sChIJSylPF8n3uAURur7-pbzvRQA,Derryberry Lawn & Landscape,5.0,12,Lawn care service,,,,http://www.derryberrylawnandlandscape.com/,+1 501-951-2436,Open · Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9Y3hyiJw-oxODBB4vgtB5Ry4ZddHLoU0BBL1grnUHL1BLCsu5S6aWonXGZI9vNJUEQkE4nifgGiAUz2laKoY59xVq4Q3z7xBaJ74hIKkm9m32CfWP53Fv4BB8etWamAKLB1vY=w425-h240-k-no,true,10 am–10 pm,10 am–10 pm,10 am–10 pm,Closed,Closed,10 am–10 pm,10 am–10 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:53:13.366Z,,
"https://www.google.com/maps/place/Arkansas+HydroSeed,+Inc./data=!4m7!3m6!1s0x87cd4d759af268f3:0x996f015576f62635!8m2!3d34.6104716!4d-92.4856317!16s%2Fg%2F1hc5yqc8k!19sChIJ82jymnVNzYcRNSb2dlUBb5k","Arkansas HydroSeed, Inc.",4.3,3,Landscaper,,"605 Ruth Dr, Bryant, AR 72022, United States","JG67+5P Bryant, Arkansas, USA",http://www.arkansashydroseed.com/,+1 501-315-7333,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=271gLp3J2wrayrjFEuh8gg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.6122446&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2026-04-29T18:53:18.135Z,,
