placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes
"https://www.google.com/maps/place/Central+Electric+LLC/@35.4504953,-97.7343051,17z/data=!3m1!4b1!4m6!3m5!1s0x87b208fc34c4d089:0x27316f76de9b8e39!8m2!3d35.4504953!4d-97.7343051!16s%2Fg%2F1261ftwp9",Central Electric LLC,,,Electrician,"1512 Forrest Ridge Way, Yukon, OK 73099, United States","F728+57 Yukon, Oklahoma, USA",,+1 405-577-2500,Closed · Opens 7 am Mon,,,false,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T22:59:15.709Z,
https://www.google.com/maps/place/Urgent+Electrician+Oklahoma+City/data=!4m7!3m6!1s0x87b211e3f74d366f:0x67f26f4050b0cb4d!8m2!3d35.4988318!4d-97.5336575!16s%2Fg%2F11x78_r1qh!19sChIJbzZN9-MRsocRTcuwUEBv8mc,Urgent Electrician Oklahoma City,5.0,27,Electrician,"2910 N Classen Blvd, Oklahoma City, OK 73106, United States","FFX8+GG Uptown Oklahoma City, Oklahoma City, OK, USA",https://urgentelectricianoklahomacity.com/,+1 405-704-4773,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNs_ibU1G1fkrJaBVgLiW9bzsywEa0ot-AP7mI=w450-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T22:59:20.347Z,
https://www.google.com/maps/place/Corps+Electric/data=!4m7!3m6!1s0x223bce6951e4be19:0xf0abed044c5fa020!8m2!3d35.9346241!4d-97.32345!16s%2Fg%2F11q8rxgkjn!19sChIJGb7kUWnOOyIRIKBfTATtq_A,Corps Electric,5.0,32,Contractor,,,http://www.corpselectricokc.com/,+1 405-972-3112,Closed · Opens 8 am Mon,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipMX5FoW29LfIMs45Jpa4yeuVJwZRV1ghjGWxs--=w408-h611-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T22:59:25.269Z,
"https://www.google.com/maps/place/Oklahoma+Emergency+Generator+Service+Company,+LLC/data=!4m7!3m6!1s0x87b26b2db6dcb2e9:0xf76bc563765375f5!8m2!3d35.359116!4d-97.499224!16s%2Fg%2F1tfkg2fs!19sChIJ6bLcti1rsocR9XVTdmPFa_c","Oklahoma Emergency Generator Service Company, LLC",,,Industrial equipment supplier,"2219 N Moore Ave, Moore, OK 73160, United States","9G52+J8 Moore, Oklahoma, USA",,+1 405-735-9888,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I5S-BdREzHDJiggCj11Znw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=223.38782&pitch=0&thumbfov=100,false,10 am–2 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T22:59:30.328Z,
"https://www.google.com/maps/place/Spark+Electrical+Solutions,+LLC/data=!4m7!3m6!1s0x87b21bb0cc23e34f:0xb7b93d6b51a8b83!8m2!3d35.5543457!4d-97.5274944!16s%2Fg%2F11tdjdjqjj!19sChIJT-MjzLAbsocRg4satdaTews","Spark Electrical Solutions, LLC",4.7,78,Electrician,"8201 N Classen Blvd, Oklahoma City, OK 73114, United States","HF3F+P2 Central Oklahoma City, Oklahoma City, OK, USA",https://www.sparkcontractor.com/,+1 405-266-3196,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMyd68QHSpjMjX75ghKim7SmIcBALiveSu9ts5X=w426-h240-k-no,true,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T22:59:35.136Z,
https://www.google.com/maps/place/Airco+Service/data=!4m7!3m6!1s0x87b211cc5ceef6eb:0x9a145033d2c6d329!8m2!3d35.6209934!4d-97.5119793!16s%2Fg%2F1262vv9d6!19sChIJ6_buXMwRsocRKdPG0jNQFJo,Airco Service,4.7,2239,HVAC contractor,"14801 Santa Fe Crossing Dr, Edmond, OK 73013, United States","JFCQ+96 Edmond, Oklahoma, USA",https://www.aircoservice.com/Oklahoma-City/?utm_source=GMB&utm_medium=local&utm_campaign=Oklahoma-City,+1 405-396-6447,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMay_wRgj0K6CM0fmh3b3pga49e8JDs4FZeDUNQ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T22:59:40.142Z,
https://www.google.com/maps/place/Amped+Up+Electric+LLC/data=!4m7!3m6!1s0xdada382ce6b4e87:0xaea6dc8f75a43da3!8m2!3d35.5167574!4d-97.6330494!16s%2Fg%2F11sdy0mpf3!19sChIJh05rzoKjrQ0Roz2kdY_cpq4,Amped Up Electric LLC,5.0,4,Electrician,"6808 NW 44th St, Bethany, OK 73008, United States","G988+PQ Bethany, Oklahoma, USA",http://ampedupelectricok.com/,+1 405-443-1805,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNADznilPYo_8Km8F_XEFAB5jYQfK_eLcueH268=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T22:59:44.953Z,
"https://www.google.com/maps/place/Red+Earth+Electric,+LLC/data=!4m7!3m6!1s0x87b213a072c7509f:0xe778ad5cda11cf5f!8m2!3d35.4215092!4d-97.4968607!16s%2Fg%2F11gc9g7757!19sChIJn1DHcqATsocRX88R2lyteOc","Red Earth Electric, LLC",5.0,33,Electrician,"800 SE 43rd St, Oklahoma City, OK 73129, United States","CGC3+J7 Central Oklahoma City, Oklahoma City, OK, USA",http://www.redearthelectric.com/,+1 405-922-6855,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy6scLcUmRQtRYez9lv8iVayxLCVC0o9Od-ouulMd5jspa5RTZvfK7-tF1oR2AGjxxJUmmKF-vsB-QVCZ0e0MADDUdtMqIMJfQZa07sm6tyNQl5loNsDW7zyo750zLYthpZu7taOA=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T22:59:49.846Z,
https://www.google.com/maps/place/Premier+Electrical+Systems/data=!4m7!3m6!1s0x87b211d244022f1b:0x5de20494c0a86da8!8m2!3d35.4442643!4d-97.6033414!16s%2Fg%2F11c5335l__!19sChIJGy8CRNIRsocRqG2owJQE4l0,Premier Electrical Systems,5.0,5,Electrician,"4611 SW 20th St, Oklahoma City, OK 73128, United States","C9VW+PM Southwest Oklahoma City, Oklahoma City, OK, USA",,+1 405-776-9932,Open · Closes 12 am,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzgRdUfKCwQsCJwva_258OM54OAynmXOZTQiZ82afjUCfVm6VfRGRZhejgugfD-l6kp0RbcnDVlZ7onBhGbMwj5pGcNaO1jURmcFFVOb7hJ-hLmo_YdAobcUfJIxbsy36k41hp7=w426-h240-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T22:59:54.950Z,
https://www.google.com/maps/place/W+%26+W+Electric+Motor+Services+Inc/data=!4m7!3m6!1s0x87b216bbccdc56bd:0xfa88b75605a1edf2!8m2!3d35.434995!4d-97.5112388!16s%2Fg%2F1tnctdml!19sChIJvVbczLsWsocR8u2hBVa3iPo,W & W Electric Motor Services Inc,4.8,19,Electric motor repair shop,"24 SE 29th St, Oklahoma City, OK 73129, United States","CFMQ+XG Central Oklahoma City, Oklahoma City, OK, USA",http://www.wwemotor.com/,+1 405-634-3776,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOUuNn4y6KRMWXMUEzCzkaPJhrBa_OBNCVa-Oza=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T22:59:59.774Z,
https://www.google.com/maps/place/Pro+Power+Equipment/data=!4m7!3m6!1s0x87b213b51171cb69:0xd420fbe615ffa65d!8m2!3d35.3927682!4d-97.566248!16s%2Fg%2F1tgpt3h6!19sChIJactxEbUTsocRXab_Feb7INQ,Pro Power Equipment,4.3,481,Lawn mower store,"7405 S May Ave, Oklahoma City, OK 73159, United States","9CVM+4G South Oklahoma City, Oklahoma City, OK, USA",https://okcpropower.com/,+1 405-634-7313,"Closed · Opens 9 am Mon

Updated by this business 10 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNwKmBXxNr0GzJQhuAifcEYd17EGmnuRyvR4u4t=w408-h306-k-no,true,9 am–1 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T23:00:04.749Z,· In-store shopping · In-store pick-up · Delivery
https://www.google.com/maps/place/City+Electric+Supply+Oklahoma+City+West/data=!4m7!3m6!1s0x87b204e6ddf127e3:0x270ca51f4b8e5929!8m2!3d35.5494431!4d-97.636342!16s%2Fg%2F1wv_sqsd!19sChIJ4yfx3eYEsocRKVmOSx-lDCc,City Electric Supply Oklahoma City West,4.7,10,Electrical supply store,"7700 N Rockwell Ave, Oklahoma City, OK 73132, United States","G9X7+QF Knights Lake, Oklahoma City, OK, USA",https://www.cityelectricsupply.com/branches/ok/oklahoma-city/oklahoma-city-west,+1 405-384-5900,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw-kYMoqvjCYUS3AnzuKZOay_69_RCu5HkAozn-ikTF6w4Ww9OSeEvP56FQNX752VuMy0DUXDNDt4pEXafSuiGvYbbGbOJSMQBH6f6bCvOG-horZ6eC8E3pJwVAjRaXmz2ZqkqI6A=w408-h306-k-no,true,8–11:30 am,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T23:00:09.724Z,"Electrical supply chain selling equipment including tools, parts, batteries, cable & lighting. · In-store shopping · Kerbside pickup · Delivery"
https://www.google.com/maps/place/G.D.+Harris+Electric/data=!4m7!3m6!1s0x87b204aa37aad699:0x7f2a9cb7cd479259!8m2!3d35.482794!4d-97.4791955!16s%2Fg%2F1tlvq0v2!19sChIJmdaqN6oEsocRWZJHzbecKn8,G.D. Harris Electric,3.3,18,Electrician,,,,,Closed · Opens 8 am Sun,,https://lh3.googleusercontent.com/p/AF1QipMmxSzvEMrQygDgbA929hcxy6LYrtgIvzclM1ty=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T23:00:14.503Z,
https://www.google.com/maps/place/Bassett+Electric/data=!4m7!3m6!1s0x87b2056dae17c727:0x3a05adbd3fd18513!8m2!3d35.517132!4d-97.641668!16s%2Fg%2F11g0k25x3y!19sChIJJ8cXrm0FsocRE4XRP72tBTo,Bassett Electric,5.0,1,Contractor,"7320 NW 45th St Suite C, Bethany, OK 73008, United States","G985+V8 Bethany, Oklahoma, USA",https://bassettelectric.com/,+1 405-440-0478,Closed · Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMabXUfM_InW7y7raZJSopfIgHteVuPiChL25_D=w408-h537-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T23:00:19.492Z,
https://www.google.com/maps/place/B+%26+B+Electric/data=!4m7!3m6!1s0x87b205791a058c21:0x4a1124b2a9237a13!8m2!3d35.5109533!4d-97.6245878!16s%2Fg%2F1vvdvqr4!19sChIJIYwFGnkFsocRE3ojqbIkEUo,B & B Electric,4.6,10,Electrician,"6308 NW 39th Expy, Bethany, OK 73008, United States","G96G+95 Bethany, Oklahoma, USA",http://www.bandbelectricok.com/,+1 405-787-7081,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNreHAyQP8tvzJojyD0Yw2uVp3chk7pec8BHYE1=w408-h544-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T23:00:24.383Z,
https://www.google.com/maps/place/Messer+Electric/data=!4m7!3m6!1s0x87b215900041a085:0x7bc5632c2f27ef62!8m2!3d35.4439379!4d-97.4852499!16s%2Fg%2F11d_79ggtg!19sChIJhaBBAJAVsocRYu8nLyxjxXs,Messer Electric,4.7,15,Electrician,"2124 S I-35 Service Rd, Oklahoma City, OK 73129, United States","CGV7+HW Central Oklahoma City, Oklahoma City, OK, USA",http://messerelectric.com/,+1 405-677-3402,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz7VVAPDdyM89bdOnCiqU735i7RtIBoE_0a6uOY-iAfuN3f7Q1_CjRHFXF1zO4x9eZko1yAUJHvtwgQJUJ0K6lBb8VDL8Pgh1b4y7MqudjZfM-Jv1kjctbKGgo7hEHX3FPow6Hk=w408-h306-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T23:00:29.217Z,
https://www.google.com/maps/place/American+Grit+Electric/data=!4m7!3m6!1s0x9972059e6dcbf87:0xb84f94cfd4ff3ef7!8m2!3d35.4014453!4d-97.2666043!16s%2Fg%2F11p73qv89y!19sChIJh7_c5lkglwkR9z7_1M-UT7g,American Grit Electric,4.6,37,Electrician,"6413 S Choctaw Rd, Choctaw, OK 73020, United States","CP2M+H9 Choctaw, Oklahoma, USA",http://americangritelectric.com/,+1 405-423-5333,"Closed · Opens 8:30 am Mon

Updated by this business 9 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMna6PJZoxwlzqOysbqKf-znuOC7JGpiqR6xxjV=w408-h395-k-no,true,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T23:00:34.134Z,
https://www.google.com/maps/place/Black+Star+Electrical+Services/data=!4m7!3m6!1s0xa90ec507aaccf33f:0x3c2962d28946d74a!8m2!3d35.5883525!4d-97.5951626!16s%2Fg%2F11st2hqskx!19sChIJP_PMqgfFDqkRStdGidJiKTw,Black Star Electrical Services,5.0,30,Electrician,,,,+1 405-569-8782,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOCdzuQ_GzFFwcsxZmBPkw3cSKpP66LwYqGhWQr=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T23:00:38.988Z,
https://www.google.com/maps/place/Rush+Truck+Centers+-+Oklahoma+City/data=!4m7!3m6!1s0x87b20f2471b9a63b:0x8059b64b0a3cb126!8m2!3d35.458072!4d-97.6668902!16s%2Fg%2F1v27v_v4!19sChIJO6a5cSQPsocRJrE8Cku2WYA,Rush Truck Centers - Oklahoma City,3.7,585,Truck dealer,"8700 W Interstate 40 Service Rd, Oklahoma City, OK 73128, United States","F85M+66 Central Oklahoma City, Oklahoma City, OK, USA",https://www.rushtruckcenters.com/locations/13020000-oklahoma-city?utm_source=google&utm_medium=organic&utm_campaign=gmb-oklahoma-city-main,+1 405-782-3500,,,https://lh3.googleusercontent.com/p/AF1QipNr5Zzs-9ZbeLgg2kaKXu12ELagKrPU_pnCfrw=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T23:00:44.028Z,· In-store shopping · In-store pick-up · Delivery
https://www.google.com/maps/place/Monarch+Power+Supply/data=!4m7!3m6!1s0x87b211cbfe6ad021:0x7f4c0aab28ec3928!8m2!3d35.452668!4d-97.5950322!16s%2Fg%2F125_swvp9!19sChIJIdBq_ssRsocRKDnsKKsKTH8,Monarch Power Supply,5.0,5,Diesel engine dealer,"4253 Will Rogers Pkwy, Oklahoma City, OK 73108, United States","FC33+3X Central Oklahoma City, Oklahoma City, OK, USA",https://www.monarchpowersupply.com/,+1 405-655-5732,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOzTskCc7fu8BqjywRaIZQEbqLAMFwSHc4E3iGC=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T23:00:48.828Z,· Delivery
https://www.google.com/maps/place/Oklahoma+Generator+of+Tulsa/data=!4m7!3m6!1s0x87b6f5a14f12ac79:0x349bc5a6b89d4657!8m2!3d36.1597506!4d-95.8133261!16s%2Fg%2F11mcvjv1wc!19sChIJeawST6H1tocRV0aduKbFmzQ,Oklahoma Generator of Tulsa,5.0,18,Electrician,"124 S 147th E Ave, Tulsa, OK 74116, United States","555P+WM Tulsa, Oklahoma, USA",https://www.okgen.com/,+1 918-900-1235,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMHajHY-PxvwihT5YSuRWVn6ahuRr7j2cFrMt-i=w408-h612-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T23:00:53.706Z,
https://www.google.com/maps/place/A+Welders+Supply+Inc/data=!4m7!3m6!1s0x87b20f07cdb3267b:0xa3230ce407572dd7!8m2!3d35.4638262!4d-97.6583152!16s%2Fg%2F1tjxg511!19sChIJeyazzQcPsocR1y1XB-QMI6M,A Welders Supply Inc,4.1,15,Welding supply store,"8136 W Reno Ave, Oklahoma City, OK 73127, United States","F87R+GM Central Oklahoma City, Oklahoma City, OK, USA",http://aweldorssupply.com/,+1 405-789-1407,Closed · Opens 7:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mD1icuAfDncqqa1lska86Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.98294&pitch=0&thumbfov=100,false,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T23:00:58.612Z,· In-store pick-up · Delivery
https://www.google.com/maps/place/American+Handwerk+inc/data=!4m7!3m6!1s0x87b215ad1d724fad:0xc9e91b74696e7502!8m2!3d35.4668445!4d-97.5322129!16s%2Fg%2F11pw_6yv24!19sChIJrU9yHa0VsocRAnVuaXQb6ck,American Handwerk inc,5.0,45,Electrical installation service,"1141 W Sheridan Ave, Oklahoma City, OK 73106, United States","FF89+P4 Central Oklahoma City, Oklahoma City, OK, USA",http://www.americanhandwerk.com/,+1 405-698-0267,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO2K_R1Hh7aNlOmCsp1pS1Ri_yEQhm_0sEVk5B9=w408-h480-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T23:01:03.487Z,
https://www.google.com/maps/place/Osborne+Electric+Company/data=!4m7!3m6!1s0x87b219ef41554bdf:0x67c307e95210ac52!8m2!3d35.5189691!4d-97.5097206!16s%2Fg%2F1tfk4yrx!19sChIJ30tVQe8ZsocRUqwQUukHw2c,Osborne Electric Company,4.7,72,Electrician,"101 NE 46th St, Oklahoma City, OK 73105, United States","GF9R+H4 Central Oklahoma City, Oklahoma City, OK, USA",https://www.osborneelectric.com/,+1 405-525-7622,Closed · Opens 7 am Sun,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ttEJSnPrCYUZgCpqOdMS_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.966955&pitch=0&thumbfov=100,false,Closed,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T23:01:08.647Z,
https://www.google.com/maps/place/Clean+Residential+Energy/data=!4m7!3m6!1s0x87b205b530f0d9c1:0xa73fd014c20227d1!8m2!3d35.5450907!4d-97.6116808!16s%2Fg%2F11sjws4zh_!19sChIJwdnwMLUFsocR0ScCwhTQP6c,Clean Residential Energy,4.4,45,Solar energy company,"5601 NW 72nd St, Warr Acres, OK 73132, United States","G9WQ+28 Warr Acres, Oklahoma, USA",http://www.cleanresidentialenergy.com/,+1 405-234-7929,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNH5ddcmCp02p5J1_Ch99FzGuj-wVLT6_pqMsXo=w426-h240-k-no,true,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T23:01:13.567Z,
https://www.google.com/maps/place/OurElectrician/data=!4m7!3m6!1s0x87b21a1e22e76b57:0xe7df93ccbbf1cc0e!8m2!3d35.5133679!4d-97.5229898!16s%2Fg%2F1tdq1n0p!19sChIJV2vnIh4asocRDszxu8yT3-c,OurElectrician,4.9,11,Electrician,"540 NW 41st St, Oklahoma City, OK 73118, United States","GF7G+8R Uptown Oklahoma City, Oklahoma City, OK, USA",https://ourelectrician.com/,+1 405-848-6877,Closed · Opens 7 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMOZWSN2K7ZvRJmlHhvGV26pmERjC9w86bObcEI=w408-h544-k-no,true,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T23:01:18.309Z,
https://www.google.com/maps/place/ASG+Electric/data=!4m7!3m6!1s0x4ee525ed6394d2bb:0xc1eb15d964265ea5!8m2!3d35.3595044!4d-97.7507566!16s%2Fg%2F11xcm5jgkf!19sChIJu9KUY-0l5U4RpV4mZNkV68E,ASG Electric,5.0,15,Electrician,,,https://www.asgelectric.net/,+1 405-473-5140,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPfTn9Z5bPgRsZX00A9vTp8L2fnd2zKax_BQ5UO=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T23:01:23.291Z,
https://www.google.com/maps/place/Drabek+%26+Hill+Air+Conditioning+%26+Heating+Inc./data=!4m7!3m6!1s0x87b21a9950966391:0xac84aaed057f31cb!8m2!3d35.5084159!4d-97.5851039!16s%2Fg%2F1v5fsdx7!19sChIJkWOWUJkasocRyzF_Be2qhKw,Drabek & Hill Air Conditioning & Heating Inc.,4.8,2243,Air conditioning contractor,"3737 NW 36th St, Oklahoma City, OK 73112, United States","GC57+9X Central Oklahoma City, Oklahoma City, OK, USA",http://www.drabekandhill.com/,+1 405-949-5566,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNeUn2Iq1CVmvjAxwA3pJWMYcl-7DaZrbDEc0Dx=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T23:01:28.165Z,
https://www.google.com/maps/place/Gas+and+Supply+-+Oklahoma+City/data=!4m7!3m6!1s0x87b20fd64fc3883b:0x63867dc72ca866de!8m2!3d35.4649294!4d-97.6133152!16s%2Fg%2F1tk6qv1g!19sChIJO4jDT9YPsocR3maoLMd9hmM,Gas and Supply - Oklahoma City,4.5,33,Welding supply store,"5413 W Reno Ave, Oklahoma City, OK 73127, United States","F97P+XM Central Oklahoma City, Oklahoma City, OK, USA",https://www.gasandsupply.com/,+1 405-942-4987,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw21lKlvjSjiN-2Ovel7uiiAOTYOK2Vq1g1en9T36XyxzAwwpg9lm0Ce8CR_5UQQliqnSJ282oDcLLQL8nNIbAqRI0AFfKPzncJzDgInxvpslL3qnOD5zBlng-wPjWZUy08E5ZU=w408-h408-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-01-10T23:01:33.307Z,· In-store shopping · Kerbside pickup · Delivery
