placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned
https://www.google.com/maps/place/FlashPoint+Auto+Inspection+%232/data=!4m7!3m6!1s0x865b4b12d621d4d1:0x63631c7a0c2d3884!8m2!3d30.2153707!4d-97.7980876!16s%2Fg%2F11ny1mlsql!19sChIJ0dQh1hJLW4YRhDgtDHocY2M,FlashPoint Auto Inspection #2,4.7,178,Auto repair shop,,"5700 Menchaca Rd suite 580, Austin, TX 78745, United States","6682+4Q Austin, Texas, USA",,+1 512-369-3130,Open · Closes 5 pm,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerGceZ6kym2dnZA_YdRz3ewZs226oVGudF2rOWUGPLkkF0o_eWP_IXq5qyzSNMnepGS3LYpl2M8OBlDobnsWzE4_fTeYxbaY44nn8mZRl1FjISei_wOb43CeTruOEsWmOWgrScM=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:00:30.045Z,
https://www.google.com/maps/place/Lamb%27s+Tire+%26+Automotive/data=!4m7!3m6!1s0x865b4cc523434bf3:0xf1fe232fd7bb67e3!8m2!3d30.1704863!4d-97.798155!16s%2Fg%2F11fyx6jjjx!19sChIJ80tDI8VMW4YR42e71y8j_vE,Lamb's Tire & Automotive,4.5,1176,Tire shop,· In-store shopping · In-store pick-up,"501 W Slaughter Ln, Austin, TX 78748, United States","56C2+5P Austin, Texas, USA",https://www.lambstire.com/locations/tx/austin/auto-repair-501-w-slaughter-lane?utm_source=local_listing&utm_medium=organic&utm_campaign=store_4008,+1 512-359-3532,"Open · Closes 6 pm

Updated by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoJXEWKcy2YO4gNCsmGu29zRIAQuuMD0NRZ0NsYR4ILw3Bt9j7TTLbR9_-L30Ua_PGb4QsBUBNIs5N57zwWo7pvBn-BFOJ7C2Je4o91eYidWoK63aYuuDekwtCOEXTaQT0JvDB3t7jkS0Ur=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:00:35.466Z,
https://www.google.com/maps/place/KREMKO+Automotive/data=!4m7!3m6!1s0x8644b4eea735b41f:0x4fdc9884e05e08c8!8m2!3d30.2148421!4d-97.7686725!16s%2Fg%2F1td4q2kb!19sChIJH7Q1p-60RIYRyAhe4ISY3E8,KREMKO Automotive,4.2,85,Car repair and maintenance service,,"4703 S Congress Ave, Austin, TX 78745, United States","667J+WG Austin, Texas, USA",https://www.kremkoauto.com/,+1 512-441-8889,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqWin0wZE9huDXcsbTyUYhtlHhkL-LXxAF_5zv0nWME4LgzLbH0cnzyhoIRhp-6MSFKAF0IKwhjM9S87muayuYV57M51FyK0_FyUfsUyDh9kmkp7zYyDY6H90x9dh5cqv6CQC5aFGIG9mNC=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:00:40.928Z,
https://www.google.com/maps/place/Jaimes+Automotors/data=!4m7!3m6!1s0x8644b4ba3f0c4ef5:0x1fec951fc353ec88!8m2!3d30.2211471!4d-97.7724227!16s%2Fg%2F126020t5r!19sChIJ9U4MP7q0RIYRiOxTwx-V7B8,Jaimes Automotors,4.3,37,Car repair and maintenance service,,"4333 S 1st St, Austin, TX 78745, United States","66CH+F2 Austin, Texas, USA",,+1 512-326-5919,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq1mthHkxuhHkPGW8HY7mkvSoX0KDh0BP-kxJnMqgbYFbXyz3Z2JzUCDHyk8m-iamsqx98vT37L4dyQbUHzGxoUGNZ49wB39uZDKPXX4mrwM78CsIVShzi_HXS5qdopSAB8m6yLqxi79gh7=w408-h544-k-no,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:00:45.980Z,
https://www.google.com/maps/place/Leonard%27s+Automotive+Service+Center/data=!4m7!3m6!1s0x8644b4ba43ad60f3:0x1a4854070a68a687!8m2!3d30.22067!4d-97.7727569!16s%2Fg%2F1vn9pg_x!19sChIJ82CtQ7q0RIYRh6ZoCgdUSBo,Leonard's Automotive Service Center,4.6,538,Auto repair shop,,"4401 S 1st St, Austin, TX 78745, United States","66CG+7V Austin, Texas, USA",https://ineedcarrepair.com/,+1 803-868-9485,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqv-24-sGSN9YJjkHImQU1GNgyIaLDzDt2oD9TTI2C_fIs1A29ToXQIb6f1CiCQ95thIx8uyWFRLIGx_X883YlhrseBi7Tj16HN11YeeWeS1EDlbE5vW4Zife8dlJHaHkA9pz4O=w426-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:00:51.352Z,
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x865b4cc21ad24e0f:0x91e6d5caff1b56f5!8m2!3d30.1732241!4d-97.8219864!16s%2Fg%2F1w4vkbsx!19sChIJD07SGsJMW4YR9VYb_8rV5pE,Discount Tire,4.4,1177,Tire shop,· In-store shopping · Kerbside pickup,"1807 W Slaughter Ln Bldg 2, Austin, TX 78748, United States","55FH+76 Austin, Texas, USA",https://www.discounttire.com/store/tx/austin/s/1558,+1 512-280-8922,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweohIzGt8SRZRNet-oZb37WucSVyuQHfHraG-R_i_i0hBWgccWnNGfrogpLemGP2EYH_UfZWTpk2svsY4PwzHffPIVmAxxExYZU30EStEGrlqJglT4uhEBklQElni-53Tn4N0SHr=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:00:56.892Z,
https://www.google.com/maps/place/Lugnuts+Automotive/data=!4m7!3m6!1s0x865b4b5c340deb01:0x74336cc678f4e51c!8m2!3d30.2104069!4d-97.8039918!16s%2Fg%2F1tdks6lv!19sChIJAesNNFxLW4YRHOX0eMZsM3Q,Lugnuts Automotive,4.8,134,Brake shop,,"6212 Menchaca Rd, Austin, TX 78745, United States","656W+5C Austin, Texas, USA",http://www.lugnutsautomotive.com/,+1 512-445-6887,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweos96hbAJd-egcamVNaiGfaaF9i2LWIzmGzBloOU43iXDz-5z5RuIG4P77NoAHL49HoAXHNNLjrZsIxGp0ByKHb_cYwl7nJr5ojv5CYzHh12Jj7qGuegLEFQnDzIqQJM2Rx0AIDbw=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:01:02.166Z,
https://www.google.com/maps/place/Lopez+Auto+Repair/data=!4m7!3m6!1s0x865b4b34dcdb7a97:0x661937eba1cafd01!8m2!3d30.2307601!4d-97.7865565!16s%2Fg%2F1tksj6gh!19sChIJl3rb3DRLW4YRAf3Koes3GWY,Lopez Auto Repair,4.7,149,Auto repair shop,,"1900 Fort View Rd, Austin, TX 78704, United States","66J7+89 Austin, Texas, USA",http://lopezautorepair.com/,+1 512-441-8939,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepxHSzp-qSWAMUJHmyr0dx5-gFb27SG4KWVsG7mDerC_06OtpXkuZZsvBnRYT1GmkERTJkT3BjBBxjOsQcYGMdFLrl8W1CGHieZyJLjIId9vsaLlO50bVL3D6lPiT8v96hYfp_T=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:01:07.302Z,
https://www.google.com/maps/place/Accent+Auto/data=!4m7!3m6!1s0x8644b4d71cc24f5d:0xc890fa2c03141b54!8m2!3d30.2136361!4d-97.7301736!16s%2Fg%2F1v75s94j!19sChIJXU_CHNe0RIYRVBsUAyz6kMg,Accent Auto,4.5,256,Auto repair shop,,"4749 E Ben White Blvd Suite A, Austin, TX 78741, United States","6779+FW Austin, Texas, USA",http://www.accentauto.com/,+1 512-444-7777,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepOprswOM4FadQ70uRjYjQkEe-Kk2IZpbTebwRf-afk54wpR4BCQ_3U9N5zvyrAWNo4witapMqSal1ogNrGjZVhvV-r_1KARxZn68eRQou8njNFdRVS7JNB36I_LjMDj2s5JTvd0A=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:01:12.450Z,
https://www.google.com/maps/place/Superior+Automotive/data=!4m7!3m6!1s0x8644b4b99ce5369b:0x5260f133b9cbb688!8m2!3d30.2234113!4d-97.7717682!16s%2Fg%2F1tlkcrzm!19sChIJmzblnLm0RIYRiLbLuTPxYFI,Superior Automotive,4.9,103,Auto repair shop,,"4222 S 1st St, Austin, TX 78745, United States","66FH+97 Austin, Texas, USA",http://www.superiorautomotiveaustin.com/,+1 512-445-9644,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerhDUWfg8RBm2LFWAk6kSWot5xyl4YJmSmlm4cEAoDWN9WilsDueCC4iiLGjm-OtgInw0OTCepb2aWtj2BLiPiCV7PcpfHdwiQWigjaPOn1RcODX5CwZCZjU5vPWmfvsQCw0R8d=w408-h264-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:01:17.662Z,
https://www.google.com/maps/place/Austin+Express+Auto+Parts/data=!4m7!3m6!1s0x8644b4a657568a49:0x639ff35973c94e58!8m2!3d30.2086!4d-97.7727222!16s%2Fg%2F1td4q2k6!19sChIJSYpWV6a0RIYRWE7Jc1nzn2M,Austin Express Auto Parts,3.1,136,Used auto parts store,,"5001 S Congress Ave, Austin, TX 78745, United States","665G+CW Austin, Texas, USA",http://www.austinexpressauto.com/,+1 512-442-4744,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwvXWCVW2hWw16_BUz3i9sQ-e6yft2KJXuhLg0ot4biEcFCb74jFtj9nwCd1yUmugWnP5WpOG5Ej1Loo_mthP0xg6sp5keFUSeLhd3VPdQ6GMGivgqQKZ9A87owhIRqU9m19Rb=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:01:23.162Z,
https://www.google.com/maps/place/Jiffy+Lube/data=!4m7!3m6!1s0x8644b35e093f42c5:0xf1e38ed21f7cbc9d!8m2!3d30.2010473!4d-97.7677232!16s%2Fg%2F1td9whw2!19sChIJxUI_CV6zRIYRnbx8H9KO4_E,Jiffy Lube,4.2,685,Oil change service,,"5510 S I-35 Frontage Rd Bldg L, Austin, TX 78745, United States","662J+CW Austin, Texas, USA",https://www.jiffylube.com/locations/tx/austin/3036,+1 512-693-4087,"Open · Closes 6 pm

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerJrV3l9K5ditJBA0mFIlR078xiPoSzIuVHx1zDGrM0s1aDdRrZr4pOBpcNfx3YaESiwa5Zi1K_xykG-Sfs_OZCvotHpqK-WrqNo1vLDL7crl3ADFhatiM_qfuzZu6mKUEfhuHRl1_N-es=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:01:28.359Z,
https://www.google.com/maps/place/Capitol+Chevrolet+Service/data=!4m7!3m6!1s0x8644b32c01f4ff17:0xfd8ae9eb672fb80c!8m2!3d30.1942426!4d-97.7692071!16s%2Fg%2F11j8lz0l16!19sChIJF__0ASyzRIYRDLgvZ-vpiv0,Capitol Chevrolet Service,4.2,590,Car repair and maintenance service,,"6200 S I-35 Frontage Rd, Austin, TX 78745, United States","56VJ+M8 Austin, Texas, USA",https://www.capitolchevy.com/service.htm?utm_source=google&utm_medium=listing&utm_campaign=google-my-business&utm_content=service,+1 737-219-7500,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqPCJND2maHQSrD3LbmBR7TDFM-kaDhjO4mlqa3pYLaFjYBFCD2mKVbrFMBNGB3877YeMHBI4Tvo6FJe30PP--GVcgXVXIZD2jf3qYqNRAcvvsodEbG29o8INA3g7CiF5n6__AK=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:01:33.516Z,
https://www.google.com/maps/place/Brownie%27s+Automotive/data=!4m7!3m6!1s0x8644b495d4f0926f:0x3c9bde1720b8bf7f!8m2!3d30.2235136!4d-97.7609363!16s%2Fg%2F1tr8lzhf!19sChIJb5Lw1JW0RIYRf7-4IBfemzw,Brownie's Automotive,4.8,89,Auto repair shop,,"3902 Woodbury Dr, Austin, TX 78704, United States","66FQ+CJ Austin, Texas, USA",https://browniesautomotive.wixsite.com/my-site,+1 512-442-3363,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqCjy-W_XEK6Sh7DBclImsa9OBaOpNwEbxj2PWkwcO24_mH6_wgpP3wPliwVPTk43Y07otpM4TzMUMAN-8tJwSc5SGZBdfO7Hqf4olTYEVKLtQ8y73CyEOgFq8f983UMvzWHrrc=w493-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:01:38.722Z,
https://www.google.com/maps/place/Jiffy+Lube/data=!4m7!3m6!1s0x865b4ca8da517957:0xb95346a37df86a0d!8m2!3d30.1991019!4d-97.795371!16s%2Fg%2F1tk63jw5!19sChIJV3lR2qhMW4YRDWr4faNGU7k,Jiffy Lube,4.8,1345,Oil change service,,"1111 W William Cannon Dr, Austin, TX 78745, United States","56X3+JV Austin, Texas, USA",https://www.jiffylube.com/locations/tx/austin/2477,+1 512-442-5823,"Open · Closes 6 pm

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweriYBaYaLgyEbKsAn3QBxV9Yw-fHI0X07ApEdKekO-IO5P5kLRrdHx3MyQN9twzPlUPt0zsvP93SG7zDiXZDZGhYcPn32jtnrESIDk4yAb45JxJWgSo4ps8gHeMnQJuBNUWA1U=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:01:44.124Z,
https://www.google.com/maps/place/Jeep+Masters/data=!4m7!3m6!1s0x8644b4958efbec1f:0x7f212a3d815ec8e3!8m2!3d30.2249195!4d-97.7631068!16s%2Fg%2F1tj5r3nz!19sChIJH-z7jpW0RIYR48hegT0qIX8,Jeep Masters,4.0,151,Auto repair shop,,"3822 S Congress Ave, Austin, TX 78704, United States","66FP+XQ Austin, Texas, USA",https://jeepmastersaustin.com/,+1 512-326-3555,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqXLcAlav4SkgySu1U_f5mG0L_5l3uD_f9Ay5OfucWaRR1-Z4n92l7I72cl2s3UvwuwetYL1v0XDeWKEuz9R9oIzMbHu3a1BXs0YcYf_LBbZ-uxpEVaE9eD7v-lhg6dLMSxChmccQ=w777-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:01:49.263Z,
https://www.google.com/maps/place/Take+5+Oil+Change/data=!4m7!3m6!1s0x8644b35705742de1:0xbe9087d3ab27040e!8m2!3d30.1916463!4d-97.7722675!16s%2Fg%2F11mw0n0h1v!19sChIJ4S10BVezRIYRDgQnq9OHkL4,Take 5 Oil Change,4.2,1293,Oil change service,,"704 E William Cannon Dr, Austin, TX 78745, United States","56RH+M3 Austin, Texas, USA",https://www.take5.com/locations/oil-change/texas/austin/30537/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,+1 512-580-6661,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweocDk2YzvReoRF5cpAGBsfLShF3sIq7ZEOXq9q6IQfJ_e02D4BD23AniMBRYemOPtYzEYH3ZZI0hd3sDJmmyFGFMtzjFYXAbCdtnZTqQHvTiKivrgEqMI-DiuuuzTlpEXCHgNntTaTlD-pw=w408-h240-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:01:54.603Z,
https://www.google.com/maps/place/Terry+Sayther+Automotive/data=!4m7!3m6!1s0x8644b4caea452909:0x6e17314e888b9f3b!8m2!3d30.2294096!4d-97.7839239!16s%2Fg%2F1vvr6ltv!19sChIJCSlF6sq0RIYRO5-LiE4xF24,Terry Sayther Automotive,4.9,1240,Auto repair shop,,"1700 Fort View Rd, Austin, TX 78704, United States","66H8+QC Austin, Texas, USA",https://www.terrysaytherauto.com/,+1 512-442-1361,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoxVUjR6TFsrC3lrHmJPlc34yaFLA8-zfdb2fUJcOOk-mMOUa8-RmYD_UTOAgOqhsaIgVSmcmyrqtVaa-FxXAk9DXRtym7oOVHZHhPK_jAZPZHE0Y8e8Nm_qp6fqCFxJPmVYgH5=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:02:00.066Z,
https://www.google.com/maps/place/Jiffy+Lube/data=!4m7!3m6!1s0x865b4b355acd2ec3:0xc6d2fa8ddfb5dfe7!8m2!3d30.2281323!4d-97.7859213!16s%2Fg%2F1tk1ndlv!19sChIJwy7NWjVLW4YR59-134360sY,Jiffy Lube,4.6,1167,Oil change service,,"1705 W Ben White Blvd, Austin, TX 78704, United States","66H7+7J Austin, Texas, USA",https://www.jiffylube.com/locations/tx/austin/476,+1 512-442-0909,"Open · Closes 6 pm

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq1hXf2nyAbsnDsVt8yPbuJdFzUhpm3T1spH2Cvf-mHek4ODqLF2gYxj-2h9b3ARt6q4j277UZ_6sMnu1lCDqP4JNtRDV0hFTKhs0pSiflt2QFasvN-vUWgi77qCaaXgQ4dq4NAZw=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:02:05.267Z,
https://www.google.com/maps/place/South+Point+Dodge+Chrysler+Jeep+Ram+Service+Center/data=!4m7!3m6!1s0x8644b35f0366d61d:0xdf8a44b5c4c9ad2f!8m2!3d30.2039191!4d-97.7612793!16s%2Fg%2F11t7x_pswl!19sChIJHdZmA1-zRIYRL63JxLVEit8,South Point Dodge Chrysler Jeep Ram Service Center,4.8,521,Auto repair shop,,"5210 S I-35 Frontage Rd, Austin, TX 78745, United States","663Q+HF Austin, Texas, USA",https://www.southpointdodge.com/service-department/?utm_source=google&utm_medium=organic&utm_campaign=gbp+service&utm_content=website,+1 512-982-9548,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerNwhcHbxqUVi1YGfj6PNqYkXNbI4SLLBrlxpx23GWXT5I2HNbShciKlcf4_fAbiNVCIjMP42a3-ptI09U0d8PE5W5FxDeSWIaF3TrD1v2Zs6aB_pZuvIcXi7S7Wz-BXgHx1u0=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:02:10.270Z,
https://www.google.com/maps/place/Cornelio+Vehicle+Inspection+%28Emission%29/data=!4m7!3m6!1s0x8644b36d3abe19e7:0x84beba9f1270165f!8m2!3d30.1842102!4d-97.7545902!16s%2Fg%2F1tmy5fpm!19sChIJ5xm-Om2zRIYRXxZwEp-6voQ,Cornelio Vehicle Inspection (Emission),4.3,343,Vehicle inspection service,,"4500 E William Cannon Dr bldg B, Austin, TX 78744, United States","56MW+M5 Austin, Texas, USA",,+1 512-326-5213,Open · Closes 3:45 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoj_AhBYKvRM58gBctOTUv9BumE0nmzXcfGyjWWzlNKLG2D9zgnO0-5gPVrfdk5VewNgz3Ozjm3VEvDuXrKxLRQKwzwLBgjO6o01H-jyfJHC3etoDhDtv0Ohsdbw8qACRmKlM-Z=w408-h306-k-no,true,8 am–3:45 pm,8 am–3:45 pm,8 am–3:45 pm,8 am–3:45 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:02:15.482Z,
https://www.google.com/maps/place/Javi%27s+Auto+Sales/data=!4m7!3m6!1s0x8644b4956d19199f:0xe180c64b40066a6a!8m2!3d30.2262763!4d-97.7625503!16s%2Fg%2F1tql54zv!19sChIJnxkZbZW0RIYRamoGQEvGgOE,Javi's Auto Sales,4.9,79,Used car dealer,,"3716 1/2 S Congress Ave, Austin, TX 78704, United States","66GP+GX Austin, Texas, USA",https://www.javisautosales.shop/,+1 737-225-6010,"Open · Closes 6 pm

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqSJb3_Dpfgr2pNFPRMHZf9zC0NO-Ly19LMZt7oLwxwx5OjdRUnlZbi_VOpcKt1NIVCSqYrolJ5xn9JoA1WAYna0BmRQZKd0UCX2f42icJffuU8sLaX2miOMdU69im_rpf_owDc=w408-h839-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:02:20.862Z,
https://www.google.com/maps/place/Porsche+South+Austin+Service/data=!4m7!3m6!1s0x8644b37bde130aed:0x5e517c6030c21c72!8m2!3d30.1957767!4d-97.7648103!16s%2Fg%2F11rpdgsjkj!19sChIJ7QoT3nuzRIYRchzCMGB8UV4,Porsche South Austin Service,5.0,777,Auto repair shop,,"6001 I-35, Austin, TX 78744, United States","56WP+83 Austin, Texas, USA",https://www.porschesouthaustin.com/service/center.htm?utm_source=google&utm_medium=organic&utm_campaign=gbp+service,+1 737-304-8305,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepTBu5Mumj8EDQ3ofzvpSKtNKcT6nMNUULc1bMegeRB0XYzugA6aC0GxdcFYbrB8X6438rp08pm2NdtwUaXhyiAop9HFmE7KWkIGrt5ENpzQeJ4Ark9hvDVdAIneRJ9NkqWfWZRfEhQh0YL=w408-h306-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:02:26.162Z,
https://www.google.com/maps/place/Perfection+Auto+Detailing/data=!4m7!3m6!1s0x8644b529301939ed:0xaa9b874755825a8f!8m2!3d30.2159538!4d-97.7685623!16s%2Fg%2F11gxsccc7z!19sChIJ7TkZMCm1RIYRj1qCVUeHm6o,Perfection Auto Detailing,4.9,119,Car detailing service,,"4506 S Congress Ave, Austin, TX 78745, United States","668J+9H Austin, Texas, USA",https://perfectionautodetailing.weebly.com/,+1 512-745-1071,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqguZ6fYwjuOk6qexcPBgCmwl0kevYdf6zE4oy1Kxq3BCzwh5wU5QIk3JAEmnOQs7f2_g1ldkyQsjnY4BM3K2W9lN-Cl_LNPjzo00gSbScmmAeEN184ZRlQsAZvAxLfrm1ym1jY=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T15:02:31.157Z,
