placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Gem+City+Market/data=!4m7!3m6!1s0x884081505ac219c3:0x3ca2a5f1a5a297f4!8m2!3d39.7658668!4d-84.2091003!16s%2Fg%2F11f63xkdvb!19sChIJwxnCWlCBQIgR9JeipfGlojw,Gem City Market,4.4,507,Grocery store,,"324 Salem Ave, Dayton, OH 45406, United States","QQ8R+89 Dayton, Ohio, USA",https://gemcitymarket.com/contact-us/,+1 937-741-3240,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweomYtHtX_7EX6f212ZX4g9Fukc1ZeIfrycy9ojzGPLjfxRsHx4Bz6-Io3zERl_bjSYvHwAE9zf7DGlqg0vTeIcbVKgd23yzBr6LzTQqro01Od1ImUOXUETG6jBziEES3md5tAfjv-ZkSoGC=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/tire+service+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-03-23T14:59:10.275Z,,
https://www.google.com/maps/place/Malwa+Company+LLC+Truck+%26+Trailer+repair/data=!4m7!3m6!1s0x884083cfd81763df:0x7a166129bc3d24fa!8m2!3d39.7918327!4d-84.1703317!16s%2Fg%2F11f54n6dbk!19sChIJ32MX2M-DQIgR-iQ9vClhFno,Malwa Company LLC Truck & Trailer repair,4.7,26,Truck repair shop,,"1825 Kuntz Rd, Dayton, OH 45404, United States","QRRH+PV Dayton, Ohio, USA",,+1 937-919-4799,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepo0wzbed1ba73rc4zcrUgBqFYCwBJo6Ngy07kACp2O0oUC5wnIwMaZg27sD3oq11xWpOFjRGm0Shnl2ZTKNuxSpa8UUdP1uR8sYoQ5MqHcKFp3DLaFb9Unhhh4tvf1uZjM69akz1p-GKA=w512-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-03-23T14:59:15.438Z,,
https://www.google.com/maps/place/Avis+Car+Rental/data=!4m7!3m6!1s0x88408150c35d5ca1:0x79d5d5eb510950fe!8m2!3d39.7627436!4d-84.1914578!16s%2Fg%2F1wf398rr!19sChIJoVxdw1CBQIgR_lAJUevV1Xk,Avis Car Rental,3.9,234,Car rental agency,,"33 E 1st St, Dayton, OH 45402, United States","QR75+3C Dayton, Ohio, USA",https://www.avis.com/en/locations/nam/us/oh/dayton/dy1?utm_source=google&utm_medium=gbp&utm_campaign=avis_gbp,+1 937-222-6705,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoKy_zKu4_KSN_zCGPzvvMFwQh0toWWaHzY1reBJ9BziH8U68xEIQbS7bJU6NxacNczoZi_x4FuLjk64o7mx4Jfg8xviHhlDOPJ7mMfyBmKqIVo738HBIc5XImZRN2kscIBK-UpnA=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-03-23T14:59:20.377Z,,
https://www.google.com/maps/place/Genuine+Auto+Parts/data=!4m7!3m6!1s0x884083ed6fa9dda9:0x36699b068f5e7fdd!8m2!3d39.7638956!4d-84.1664811!16s%2Fg%2F1trxfcr3!19sChIJqd2pb-2DQIgR3X9ejwabaTY,Genuine Auto Parts,4.7,51,Auto parts store,· In-store shopping · In-store pick-up,"1933 E 3rd St, Dayton, OH 45403, United States","QR7M+HC Dayton, Ohio, USA",http://locations.autovalue.com/oh/dayton/190053/,+1 937-253-4144,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=G_SCGqfIoMItH9rGpQRP7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.25034&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-03-23T14:59:25.279Z,,
https://www.google.com/maps/place/Jiffy+Lube/data=!4m7!3m6!1s0x884084ffef6bb729:0x248bda271d5a03a2!8m2!3d39.7111333!4d-84.1425953!16s%2Fg%2F1tdn4sfz!19sChIJKbdr7_-EQIgRogNaHSfaiyQ,Jiffy Lube,4.6,469,Oil change service,,"2520 Wilmington Pike, Dayton, OH 45419, United States","PV64+FX Dayton, Ohio, USA",https://www.jiffylube.com/locations/oh/dayton/202,+1 937-298-0693,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer0Vq6z5IU16PCqNRbkxix9Y0_z0ZKEyminlJJF_cIKwC8C-hJQlyhBnylpmJKcDDGaEU_syUCxJNC4C_zUzw9AdVpDaX4Qd7xDc7DLj4H0z_avEIZcctM4DkrMRRXqH38B91uuY5MUNwBU=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-03-23T14:59:30.473Z,,
https://www.google.com/maps/place/Jamie%27s+Tire+%26+Service+Kettering/data=!4m7!3m6!1s0x884085187fef6487:0x5f5293633b1181e0!8m2!3d39.700148!4d-84.1225416!16s%2Fg%2F11cnxzl714!19sChIJh2TvfxiFQIgR4IERO2OTUl8,Jamie's Tire & Service Kettering,4.6,246,Auto repair shop,,"3050 Woodman Dr, Kettering, OH 45420, United States","PV2G+3X Kettering, Ohio, USA",https://jamiestire.com/,+1 937-298-7269,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweonDO5ljMtVFAHMwaOVGL0hFhNZgbFAaJk-WKTaRKS-279S8Glf7XWyYxJBh1_UPuL-JrpnwixwWK75VqfOverR1DImh38zvUkE1kBsJtPencnLVqWnmI0qEOR1xbH5YybxBqA5mkwHtglG=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-03-23T14:59:35.686Z,,
https://www.google.com/maps/place/Grismer+Tire+%26+Auto+Service/data=!4m7!3m6!1s0x8840856c15a7b23f:0xeb897a02caa43e0!8m2!3d39.6851427!4d-84.1288807!16s%2Fg%2F11g8cw888d!19sChIJP7KnFWyFQIgR4EOqLKCXuA4,Grismer Tire & Auto Service,4.7,1083,Tire shop,· In-store pick-up,"4125 Wilmington Pike, Kettering, OH 45440, United States","MVPC+3C Kettering, Ohio, USA",http://www.grismertire.com/,+1 937-294-1411,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer28fjSJCBa4l0OdFKkUl5iYfr3ausiztRXzE24qVzUgMxbbgdDONLd7Bt1TJ1cMevs2hCuZmHNVUzameh_lZeIoxI-rfGHvWeEZuUg3ZqI32FdzP6M5GcsLyZ62J4fxRkLVvQ3=w408-h306-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-03-23T14:59:40.567Z,,
https://www.google.com/maps/place/North+Dayton+Truck+Services/data=!4m7!3m6!1s0x884083d67ffd02ff:0x3f3ee5740449a3dd!8m2!3d39.7894511!4d-84.1830383!16s%2Fg%2F1pzxb_wpp!19sChIJ_wL9f9aDQIgR3aNJBHTlPj8,North Dayton Truck Services,4.7,18,Truck repair shop,,"1922 Lindorph Dr, Dayton, OH 45404, United States","QRQ8+QQ Dayton, Ohio, USA",,+1 937-223-3082,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XHwL8zBRrTkh3Ap6TG9-Hw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.21078&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-03-23T14:59:43.183Z,,
https://www.google.com/maps/place/Grace+Tire+%26+Auto+Service/data=!4m7!3m6!1s0x88408545101747bb:0x69c20b799ffa6c94!8m2!3d39.6985087!4d-84.1225272!16s%2Fg%2F11tdp8rbgn!19sChIJu0cXEEWFQIgRlGz6n3kLwmk,Grace Tire & Auto Service,4.9,72,Auto repair shop,,"3128 Woodman Dr, Kettering, OH 45420, United States","MVXG+CX Kettering, Ohio, USA",,+1 937-813-1010,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep40ttrsDig9eOEbFe84esEsii3Y5c7NoE1tSvPib_ooCB-IesIPHrBSM4qplURrTrKD63IstpIGxISUeqya8CF9rbHpjJ-QMX0ha4tWdVG_ddyI3tp3D-viJmsniFbLoObUiz9Aw=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-03-23T14:59:48.042Z,,
https://www.google.com/maps/place/Xpress+Pro+Tire+%26+Auto+Kettering/data=!4m7!3m6!1s0x88408506e1d7ae07:0xb5b76d375619b3ef!8m2!3d39.7040377!4d-84.1410524!16s%2Fg%2F1tlqqnwl!19sChIJB67X4QaFQIgR77MZVjdtt7U,Xpress Pro Tire & Auto Kettering,4.7,459,Auto repair shop,,"1429 E Dorothy Ln, Kettering, OH 45429, United States","PV35+JH Kettering, Ohio, USA",http://www.xpresspro.com/local/OH/kettering,+1 937-299-5566,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDel8dd7USS_6Xsb6ZaswYiyTGVTy1n-_PG1BcRh8FdyuwVTsB-1WE7vUjNwdhGW6Ndduu1iFbSQjnG4jgApualg3HLAGFW-tPmrng6vdJix34ZtJhyfcD1FG3ag2TNbrwglvH=w408-h306-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Kettering+Dayton+OH/@39.6895036,-84.1688274,14z",2026-03-23T15:00:02.659Z,,
"https://www.google.com/maps/place/Accel+Automotive,+Tire+and+Towing+Kettering/data=!4m7!3m6!1s0x8840857069958b65:0xfb2e2d5e25b635d9!8m2!3d39.6802371!4d-84.1348465!16s%2Fg%2F1tyzzn_0!19sChIJZYuVaXCFQIgR2TW2JV4tLvs","Accel Automotive, Tire and Towing Kettering",4.5,124,Auto repair shop,,"1700 E David Rd, Kettering, OH 45440, United States","MVJ8+33 Kettering, Ohio, USA",http://www.accelautoandtire.com/,+1 937-433-3144,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqNCWyX39XUV-JnxsaPxROTC_0HGAZ0XG1pHH3Gl6-XNowMdcNwaynlSYn9f431zcm0svJt3-okWTgGOgNDdyl4AIFfM56kZzmStYtx8Nq5qbvzc6lSW2HnzVhvdNJkm65xMUoO-tWcasw=w408-h306-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Kettering+Dayton+OH/@39.6895036,-84.1688274,14z",2026-03-23T15:00:07.991Z,,
https://www.google.com/maps/place/Tire+Choice+Auto+Service+Centers/data=!4m7!3m6!1s0x8840859fd1a49ca7:0x8b398e74142ebdbb!8m2!3d39.6878756!4d-84.1440724!16s%2Fg%2F1thxlr9s!19sChIJp5yk0Z-FQIgRu70uFHSOOYs,Tire Choice Auto Service Centers,4.3,229,Tire shop,· In-store shopping · In-store pick-up,"4030 Marshall Rd, Kettering, OH 45429, United States","MVQ4+59 Kettering, Ohio, USA",https://locations.thetirechoice.com/oh/kettering/4030-marshall-road?&utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-store_823,+1 937-299-3907,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweowyY1y9TWsDP_8RmB60GWVAOZUxGXaUDulQ_i5dCCyI0WUkIVEj2l_MyEW_0AU7ki3aeZg2o0KWvqoEuXM8XDqQLWBbLppfTDKvztr8F4LfrVsxD-sILCV25UE9xgG5hLJwO8=w408-h306-k-no,true,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Kettering+Dayton+OH/@39.6895036,-84.1688274,14z",2026-03-23T15:00:12.920Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Kettering+AutoCare/data=!4m7!3m6!1s0x884086890199f74b:0x541d6806b221dfeb!8m2!3d39.7160905!4d-84.1990375!16s%2Fg%2F11g_n_fn8!19sChIJS_eZAYmGQIgR698hsgZoHVQ,Kettering AutoCare,4.9,237,Auto repair shop,,"2609 S Dixie Dr, Kettering, OH 45409, United States","PR82+C9 Kettering, Ohio, USA",https://ketteringautocare.com/,+1 937-299-0333,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerSejGxmAiWS8NFp1eA0L-PxZm6wF4smFNbUFR7G0Sdi-b2JUJ9GpmtJBkaqSI1i0L6xhrXV2sSKlIPFLpBJNtMdvNguWcSNq4KSCjbYL95hNQX2LdTfCpwd7Cz9MHd8OFIMbuZ5g=w408-h306-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Kettering+Dayton+OH/@39.6895036,-84.1688274,14z",2026-03-23T15:00:17.918Z,,
https://www.google.com/maps/place/Valvoline+Instant+Oil+Change/data=!4m7!3m6!1s0x8840854dc1f956d7:0xf226ff44513e4ea8!8m2!3d39.70344!4d-84.14232!16s%2Fg%2F11f7p19n9_!19sChIJ11b5wU2FQIgRqE4-UUT_JvI,Valvoline Instant Oil Change,4.6,789,Oil change service,,"3001 Wilmington Pike, Kettering, OH 45429, United States","PV35+93 Kettering, Ohio, USA",https://store.vioc.com/oh/kettering/3001-wilmington-pike?utm_source=google&utm_medium=local&utm_campaign=localsearch,+1 937-660-8995,Open · Closes 7:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweobnQzxcskMeIHp-aIwgMQgDuXUDBTZHAlbKxSswbkD0dCfP09tPFdCy6uouI1wwyil5N8PjI1LZRjMAvG5b7Fnxr9Nsi3Hh8QYha3jNkSrJTSNXDvbnjP3NRfCkemWGu1dTUIs9Iw-3Oen=w426-h240-k-no,true,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7 am–6 pm,8:30 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Kettering+Dayton+OH/@39.6895036,-84.1688274,14z",2026-03-23T15:00:23.214Z,,
https://www.google.com/maps/place/T%26D+Automotive/data=!4m7!3m6!1s0x884084e022bff70f:0xb71a903799123101!8m2!3d39.7099866!4d-84.1235968!16s%2Fg%2F1tfx5kx9!19sChIJD_e_IuCEQIgRATESmTeQGrc,T&D Automotive,4.8,102,Auto repair shop,,"2560 Woodman Dr, Kettering, OH 45420, United States","PV5G+XH Kettering, Ohio, USA",https://www.facebook.com/TandDautomotive?mibextid=ZbWKwL,+1 937-294-4786,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqSrMwVwmluc1qqLy78Omce11wULPtqK4zjwbrW69xu4kyqwjh0KxsvbDIYe9nKc1N0671-mBDeZSD71XW_sZ8o4UEJPqLdxYmRIUoPpHUU9F1_sLp9dmceHXGfUXHZlFsZGAPxeQ=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9:30 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Kettering+Dayton+OH/@39.6895036,-84.1688274,14z",2026-03-23T15:00:28.081Z,,
https://www.google.com/maps/place/Covenant+Automotive/data=!4m7!3m6!1s0x884085a11ad00827:0x32bbc38416bd650f!8m2!3d39.6775318!4d-84.1338298!16s%2Fg%2F11vl21_0vx!19sChIJJwjQGqGFQIgRD2W9FoTDuzI,Covenant Automotive,5.0,205,Auto repair shop,,"4619 Gateway Cir, Kettering, OH 45440, United States","MVH8+2F Kettering, Ohio, USA",https://www.covenantautomotive.com/,+1 937-600-6080,"Open · Closes 5 pm

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepmWMrK-paAno5N0Api8aOX19WkNpp46tbPKXklOiLBfU2AlKf5IbgwCxm1toe-x79297BSijOh9AuNW6aVfs_lo-wmfWYj2azecggGvvozDlfYRhUYs95uYM0EvSr0G99SCXNiUA=w1009-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Kettering+Dayton+OH/@39.6895036,-84.1688274,14z",2026-03-23T15:00:32.905Z,,
https://www.google.com/maps/place/Take+5+Oil+Change/data=!4m7!3m6!1s0x884085dc2ff7c339:0xcdc02c5ab281e5aa!8m2!3d39.7031156!4d-84.1238263!16s%2Fg%2F11vbxjlnw9!19sChIJOcP3L9yFQIgRquWBsloswM0,Take 5 Oil Change,4.6,566,Oil change service,,"2125 E Dorothy Ln, Dayton, OH 45420, United States","PV3G+6F Dayton, Ohio, USA",https://www.take5.com/locations/oil-change/ohio/dayton/30784/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,+1 715-275-8196,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqWhLoP9OKmyd1aQ1_QEWwRHWiboJaz9rlOeypRnA1dwWVJn3dEYmg3mbvIHMk2exhFl8g1IK8Tcj5-4ss_fvbtcpSLAnILKwhjrYZXoWjlsx_lZdpgj0x4_7cACuf10XBUHDmC=w421-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Kettering+Dayton+OH/@39.6895036,-84.1688274,14z",2026-03-23T15:00:38.217Z,,
https://www.google.com/maps/place/Tristate+Rim+%26+Wheel+LLC/data=!4m7!3m6!1s0x8840857ac5312281:0x54723873e8d90827!8m2!3d39.6773908!4d-84.1334409!16s%2Fg%2F11cn3pmhjs!19sChIJgSIxxXqFQIgRJwjZ6HM4clQ,Tristate Rim & Wheel LLC,4.8,145,Wheel store,· In-store shopping · Delivery,"4608 Gateway Cir, Kettering, OH 45440, United States","MVG8+XJ Kettering, Ohio, USA",http://tristatewheel.com/,+1 937-751-7450,"Open · Closes 6 pm

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqWb2Ywtl_2B7eHf8BTpOMfb_CIlGPR1VyG4XfKajj4GYrzoht8J09x0lh3sqBn5PObIG3ZN0_kaxH30Ewaz_1eu-WAQSFs5n2Do2OjhdMhDg_Z3jvpqC0uCtR8dYZKer_AQF32Bg=w408-h306-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Kettering+Dayton+OH/@39.6895036,-84.1688274,14z",2026-03-23T15:00:44.022Z,,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x88408f0c2c01324f:0x30af1a1dc33aa41a!8m2!3d39.6443399!4d-84.1512929!16s%2Fg%2F1tfctxhl!19sChIJTzIBLAyPQIgRGqQ6wx0arzA,Firestone Complete Auto Care,4.6,646,Tire shop,· In-store shopping · Kerbside pickup,"199 E Alex Bell Rd, Dayton, OH 45459, United States","JRVX+PF Dayton, Ohio, USA",https://www.firestonecompleteautocare.com/ohio/dayton/199-e-alex-bell-rd/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 937-204-3128,"Open · Closes 7 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerxwSY-tzhUL1obwdcP2V9G9uj5fquGf8GwBn2VpZyB70b9fkZqXpomk1dk1DZ444BtVujmPdGibEwWg9JuVHjnocj7DVT0j3LLKozVzrM_DLbY6TRUHJwkokqENgBci7mWDyUD=w408-h245-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2026-03-23T15:01:11.605Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Grismer+Tire+%26+Auto+Service+Center/data=!4m7!3m6!1s0x88408ee60f103fe1:0x888a7d6df535eaa0!8m2!3d39.6064297!4d-84.1613727!16s%2Fg%2F1thl632s!19sChIJ4T8QD-aOQIgRoOo19W19iog,Grismer Tire & Auto Service Center,4.7,1055,Tire shop,,"1099 South Main Street St Route 48 and, Sheehan Rd, Centerville, OH 45458, United States","JR4Q+HF Centerville, Ohio, USA",http://www.grismertire.com/,+1 937-436-4692,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoMVdnDMHD2NNcef1dgzceu5FYHQ3W8gf9S9TV5yNIQz6V_kJHDnRHzOxCFm_NaEup5XKgaoyXp1WfQX_7O_2PKcfIRTr479-PTqxQDRLmUoWys68-RCzCeBbVb3VF5KtiuxGCgSw=w408-h408-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2026-03-23T15:01:18.307Z,,
https://www.google.com/maps/place/Murphy%27s+Autocare+Centerville/data=!4m7!3m6!1s0x88408f281598d1cb:0x956c063e5696866d!8m2!3d39.631116!4d-84.1582656!16s%2Fg%2F11py887q3m!19sChIJy9GYFSiPQIgRbYaWVj4GbJU,Murphy's Autocare Centerville,4.8,178,Auto repair shop,,"100 N Main St, Centerville, OH 45459, United States","JRJR+CM Centerville, Ohio, USA",https://murphysautocare.com/,+1 937-433-0140,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqN4psuTlIxFgBU68AaUlj7UwR_EHNf2nfXgZCReanFf42Qi0_N2BZAn0b4ItNFXmmcgMJo6xhz04-0L2XYjRWkKfF9CddTyrMD-SsAW0snzvv4oO1-0Ob-pVbQrmT61TZ-n2GTTA=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2026-03-23T15:01:24.516Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Centerville+Service+Center/data=!4m7!3m6!1s0x88408150e03d964b:0xf9eb54717a5995e4!8m2!3d39.6322021!4d-84.158212!16s%2Fg%2F1tf6h9t5!19sChIJS5Y94FCBQIgR5JVZenFU6_k,Centerville Service Center,4.8,336,Auto repair shop,,"140 N Main St, Centerville, OH 45459, United States","JRJR+VP Centerville, Ohio, USA",https://www.centervilleservicecenter.com/,+1 937-433-5122,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep6XCtOtvM_hFEHyuYWru8hQ-7FtEQeLEwMdBGdCmgxzBKpmP43CYF9I3c_N_Imv8NgcL1uOi54q6eFggljrvDvPaHDoIlt504pudkWVRpwQBCM6HS06qvSIn4y0LYZozTKlr8q=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2026-03-23T15:01:30.493Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Tire+Choice+Auto+Service+Centers/data=!4m7!3m6!1s0x88408f6f481e52d3:0x2fec95bf9622e8a0!8m2!3d39.6585217!4d-84.1588632!16s%2Fg%2F1v75slby!19sChIJ01IeSG-PQIgRoOgilr-V7C8,Tire Choice Auto Service Centers,4.4,225,Tire shop,· In-store shopping,"12 W Whipp Rd, Centerville, OH 45459, United States","MR5R+CF Centerville, Ohio, USA",https://locations.thetirechoice.com/oh/centerville/12-w-whipp-road?&utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-store_824,+1 937-433-6251,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerXVpOJKsof6_wIdgZwowlpAd7MeIYtUawoFFQhZcpwiTWWN0hyR3zBUFEksck2ixe0ThpTGtyswrJiuOapuHuwMfPDZEFXYMIrxKqDlEMehgNg6LZXUE25QNiVayIYHT-FuWjE=w408-h306-k-no,true,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2026-03-23T15:01:36.536Z,,
https://www.google.com/maps/place/Centerville+Automotive/data=!4m7!3m6!1s0x88408f283714d709:0x2e9808f9949e1893!8m2!3d39.6308917!4d-84.1766434!16s%2Fg%2F1tql5g5m!19sChIJCdcUNyiPQIgRkxielPkImC4,Centerville Automotive,4.7,158,Auto repair shop,,"374 Congress Park Dr, Washington Township, OH 45459, United States","JRJF+98 Centerville, Ohio, USA",http://autoservicecenterville.com/,+1 937-435-6460,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwergt8lBUgAICFyrwfS7Os4Bj7bV82HNs3yusbbKIkBdjcpEMx7BZoBs08ZpHoucxOg2pPELIYpPPz0Cu6QAeL6uJzl0x9Z8ISJ8M4sokuzZaE9QZRuCRcIXGp-cxQA3-bYICKRs=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Centerville+Dayton+OH/@39.6283928,-84.1593818,14z",2026-03-23T15:01:42.618Z,,
