placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,info,attributes,error
https://www.google.com/maps/place/US+Tree+Service/data=!4m7!3m6!1s0x89c43bcd19ad44bf:0x91f94b1875cecad8!8m2!3d40.5778812!4d-75.5222876!16s%2Fg%2F11rgdcd9lt!19sChIJv0StGc07xIkR2MrOdRhL-ZE,US Tree Service,5.0,5,Tree service,"670 S Cedar Crest Blvd, Allentown, PA 18103, United States","HFHH+53 Allentown, Pennsylvania, USA",,+1 610-435-8733,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFGqs4HDBtkjbiyQYM4laF0AK25oDmomoo8CyOyWrAtEBxbnN6lwVQY3bu5cYYjLq3PQ05uH-nLXTYUdM7q4VoUz8txGboPtCFmFUIQepJ956FzOeHlk0o7fETDbCpoGiM0JRX=w408-h883-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:56:03.933Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/PA+General+Contractors+LLC/data=!4m7!3m6!1s0x2fa582a9a425140d:0x8e51e7f4c8cfd2d5!8m2!3d41.1169783!4d-77.6047046!16s%2Fg%2F11nxfl10j9!19sChIJDRQlpKmCpS8R1dLPyPTnUY4,PA General Contractors LLC,4.9,27,Deck builder,,,http://pageneralcontractors.com/,+1 484-215-3369,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwpAWwC9Y-v0j6WSLJtPujGkqkf_bNtB_ZhQYZw4nezun5BLZYiQvxJKuoS-y2T1ai5YaZqz-6N_Nr2CCALSi08Zmt_vPR8793LiFQ2eVhnotb8wqRURHEPwJco-DtEd6FbQA=w408-h465-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:56:08.596Z,,,,
"https://www.google.com/maps/place/ATS+Tree+Services,+LLC/data=!4m7!3m6!1s0x89c41c4d8ec8aeff:0x69e7d55a62dd3df8!8m2!3d40.37085!4d-75.213087!16s%2Fg%2F11c5hkcjr8!19sChIJ_67Ijk0cxIkR-D3dYlrV52k","ATS Tree Services, LLC",4.9,312,Tree service,"215 Frontier Rd, Perkasie, PA 18944, United States","9QCP+8Q Perkasie, Pennsylvania, USA",https://www.atstree.com/,+1 267-679-6483,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpqfi3QRwPCcWoirBCjZn3dCSHv9RfmOQFXAGwSNbeNMgNRXQxkO7nQCMt5dbCFO7S1QgL_vn3cJnHcT0lupr7e3-V-mXex7ObJvtE5Y1oa8gZ-JmnHZF6uNC9WxfzufKJOezgOoXwaQN2=w408-h611-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:56:13.499Z,,,,
https://www.google.com/maps/place/Evans+Landscaping+%26+Lawncare+LLC/data=!4m7!3m6!1s0x89c4399ca48dd041:0xff7adcdc66027ab4!8m2!3d40.5912875!4d-75.58085!16s%2Fg%2F1jkxdk6ws!19sChIJQdCNpJw5xIkRtHoCZtzcev8,Evans Landscaping & Lawncare LLC,,,Landscaper,,,,+1 484-240-1521,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHyuwN3SnQvgtnrE_C-mCsR5ljPRKVgo84R7D1ws0fDcdve5aAFqWQaFF8IFrUU5kgvMxZPBN1Y_AVw2xmhKBYidMdLbTbWdw72hFyjEhZhiCLkpKoiPIofyben1Yzh3kgufxvVBw=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:56:15.981Z,,,,
https://www.google.com/maps/place/Jaflo+Inc/data=!4m7!3m6!1s0x89c436d5a45a30fd:0xbdd191efdfda7b9b!8m2!3d40.6122538!4d-75.5395302!16s%2Fg%2F1v3dt1v9!19sChIJ_TBapNU2xIkRm3va3--R0b0,Jaflo Inc,2.4,57,Tree service,"1550 Pond Rd, Allentown, PA 18104, United States","JF66+W5 Allentown, Pennsylvania, USA",http://www.jaflotrees.com/,+1 610-395-3213,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHAUSDH4zXPYxCJD9US-kGRS8r5eG-e6blCySKlVBJz8juIbW43xT5DyKdLsaVjHKXu8irL4cDgt4rFEWBxOjeW-TypsfQf5d9m4cB0afhMnyCKKhRhGuopRaGxFJ7k1JHEqKqRUA=w426-h240-k-no,false,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:56:20.944Z,,,,
https://www.google.com/maps/place/Schreiter+Surveying/data=!4m7!3m6!1s0x89c43a6502a84271:0xf93b68e86d532601!8m2!3d40.5721377!4d-75.5137941!16s%2Fg%2F12llr0chl!19sChIJcUKoAmU6xIkRASZTbehoO_k,Schreiter Surveying,5.0,3,Land surveyor,"3061 Meadowbrook Cir N, Allentown, PA 18104, United States","HFCP+VF Allentown, Pennsylvania, USA",,+1 610-751-1756,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SsuCIPiJymIh6jdFhV_mIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.44702&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:56:25.982Z,,,,
https://www.google.com/maps/place/Allure+Lawn+and+Landscape/data=!4m7!3m6!1s0x6040b4d217f24f5b:0xdd886991aa49adf3!8m2!3d40.6473743!4d-75.323315!16s%2Fg%2F11vypbzf6p!19sChIJW0_yF9K0QGAR861JqpFpiN0,Allure Lawn and Landscape,4.9,46,Landscaper,"2114 10th St, Bethlehem, PA 18020, United States","JMWG+WM Bethlehem, Pennsylvania, USA",https://allurelawn.com/,+1 484-591-1771,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhvLewghEPTTeAFYmXlMmyIWR8aZga4u7TI3hC7iKD_y0kjo_wCgNNjvdqA0r7dGg4_sBEr_PeAxHi-3iJLVVHpA3IyTkepGfBhUQonwmg8qStsjXYzspLfWvsusBwTADXmyoHew=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:56:30.890Z,,Identifies as veteran-owned,,
https://www.google.com/maps/place/Scenic+Walkways+Inc./data=!4m7!3m6!1s0x89c43e88923b89b9:0xf5db1856148a7b2a!8m2!3d40.7807608!4d-75.3512252!16s%2Fg%2F1tlwgl9y!19sChIJuYk7kog-xIkRKnuKFFYY2_U,Scenic Walkways Inc.,4.3,6,Landscaper,,,https://www.scenicwalkways.com/,+1 610-691-2987,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGoyUdIvaJsj13P_AF4Q3LiWGMd0Xj7akh-aqSq1VMH3Mqal46rYX0iLFcAR5Nj-dkIG5iPfVaHWAd1ONmK_il5fxLGH_gocHdRMSH9qbLB2FbFdEBaGTwSsnag7ODLYLtUELCAUw=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:56:35.512Z,,,,
https://www.google.com/maps/place/Allen%E2%80%99s+Landscaping+%26+Winter+Service+LLC/data=!4m7!3m6!1s0x89c437725c5e9a49:0x81d6e66d64c14b77!8m2!3d40.6170781!4d-75.5910256!16s%2Fg%2F11h7zfkn2f!19sChIJSZpeXHI3xIkRd0vBZG3m1oE,Allen’s Landscaping & Winter Service LLC,4.3,11,Lawn care service,"5267 Huckleberry Rd, Orefield, PA 18069, United States","JC85+RH Orefield, North Whitehall Township, PA, USA",,+1 610-762-5296,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHfSO5ijmC0c78wnKP4w19fXMLifWgq87nPcggvioLs9bCoXTHGtGihkOL85PmtVHLF-xcRa9j80JO1u5Kdd35UaoP-vQ_DBFszMT4d4jnagrqAM8h0yJ6E6kuwpXAjpzEPsMRKPA=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:56:40.443Z,,,,
https://www.google.com/maps/place/Ariel+Romero+Landscaping+Services/data=!4m7!3m6!1s0x89c43bc58dc785e3:0x4fb4ad1fab04e10e!8m2!3d40.6660245!4d-75.471156!16s%2Fg%2F11gh36tb4x!19sChIJ44XHjcU7xIkRDuEEqx-ttE8,Ariel Romero Landscaping Services,,,Landscaper,,,,+1 484-226-7829,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHvfrUWb9mE_-xFl-CwQXfOmDOjfOOMftW9RGobUKTt1ZwBKMd2sFegVCWn5Mnahqwe5jp0d-WpXMSh2vpTDToXRNehOTg99ZMXrCey0j3Ht3uW-omQY0ihxnZaeWKAUKi1tPSU=w462-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:56:45.167Z,,,,
https://www.google.com/maps/place/Belles+Tree+Service/data=!4m7!3m6!1s0x89c43c07d4e0d7cb:0x604dc136ba57c811!8m2!3d40.5947248!4d-75.4146888!16s%2Fg%2F1t_tl789!19sChIJy9fg1Ac8xIkREchXujbBTWA,Belles Tree Service,4.4,223,Tree service,"1805 E Susquehanna St, Allentown, PA 18103, United States","HHVP+V4 Allentown, Pennsylvania, USA",https://www.bellestreeservicepa.com/,+1 610-434-8118,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPqkTTPecnBHXow1ge22_lK812jl3uWCI1vTNUnVtl9Gr-pRNL9FOvn5AonTZU6mCG7AK-678RY4p_fFveyWSXdGSt9DJlwTWKNoRXwBSz-mdUUBM4oEJBOH3sAQ3vurE1FTK1=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:56:50.166Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Bamboo+Lawn+and+Landscaping+LLC+-+Bethlehem/data=!4m7!3m6!1s0x250ceac483345edb:0xeda441fcb3bdae5b!8m2!3d40.622733!4d-75.4094!16s%2Fg%2F11yb032psm!19sChIJ2140g8TqDCURW669s_xBpO0,Bamboo Lawn and Landscaping LLC - Bethlehem,5.0,5,Lawn care service,"1825 W Broad St, Bethlehem, PA 18018, United States","JHFR+36 Bethlehem, Pennsylvania, USA",https://bamboo-landscaping.com/,+1 484-223-7164,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQGluOp2Ziwh6LPwelNe37if9C6XSLQzStEMho-DYPOeYXkI7YYs883889octURHJVSu-RgKwb-qTwgAvOL6zb5T64uZAVqAeYddz9AIyeq3wSyISdXjkaetPuIgWaQVCqGVJW=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:56:55.067Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Ehrlich+Pest+Control/data=!4m7!3m6!1s0x89c439260287a305:0x1b11c7cc12bb8208!8m2!3d40.6265912!4d-75.4588522!16s%2Fg%2F1tfr1cjq!19sChIJBaOHAiY5xIkRCIK7EszHERs,Ehrlich Pest Control,4.6,718,Pest control service,"405 Allentown Dr, Allentown, PA 18109, United States","JGGR+JF Allentown, Pennsylvania, USA",https://www.jcehrlich.com/local-branches/allentown-pa?utm_source=google&utm_medium=gbp&utm_campaign=eg_listing_lg,+1 610-978-6830,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPhV25kvUB9IFuswCvV7v_PCKHr9F8ayw-PnOPgsOeAICOTKXLokRCIcvWo2DkuAmXFUaHHXn_On6FgNoh447vnS1I74EcR6IAoik_10qGPuZIonARyWhzO0oIgB0PNif3PinbEA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:56:59.997Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Castle+Construction/data=!4m7!3m6!1s0x89c4399f4ef8bc93:0x7c1fce5fa436ee!8m2!3d40.631298!4d-75.446171!16s%2Fg%2F11fcty03sb!19sChIJk7z4Tp85xIkR7jakX84ffAA,Castle Construction,,,Construction company,"1400 N Irving St, Allentown, PA 18109, United States","JHJ3+GG Allentown, Pennsylvania, USA",https://evercor.com/facility-maintenance-repair/,+1 215-801-1653,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0Dymgauhr1AEwtnX9lB2Je1zwYOa7UzTSvtQ9mYcJEckdfN3Y3lkbh-VfFZndVm_3goI1juunmalxAadF_mS6uXbpaOihSqEuF5nkhwiPUNDPdS3KodwR8FvFgrGrx5H1PXga=w646-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:57:04.639Z,,,,
https://www.google.com/maps/place/Christmas+City+Landscaping+%26+Tree+Service/data=!4m7!3m6!1s0x89c44080d94194a9:0x8a1ef291a74d4abc!8m2!3d40.6219034!4d-75.3788386!16s%2Fg%2F11hc_07gfk!19sChIJqZRB2YBAxIkRvEpNp5HyHoo,Christmas City Landscaping & Tree Service,4.7,189,Landscaper,"1 W Broad St 11th Floor Suite 5, Bethlehem, PA 18018, United States","JJCC+QF Bethlehem, Pennsylvania, USA",http://christmascitylandscapingandtree.com/,+1 484-707-9949,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLlW0Pf9cinPuuBURi05FJn3ntzaXJKqm6iIrij8FjLf0-_tDlaCOJUYweKjFh5v-TWezYu8L24-3Gv4ZFsbOPd1cX9hPhKdMsZVNKEER7l2eHqrWipYjKoDopf0VNHngir2pEmw=w408-h462-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:57:09.439Z,,,,
https://www.google.com/maps/place/ECO+Tree+Service+Inc/data=!4m7!3m6!1s0x89c43e8f24baa5e1:0xde3c1103defce065!8m2!3d40.5972225!4d-75.425517!16s%2Fg%2F11b6_v8yvj!19sChIJ4aW6JI8-xIkRZeD83gMRPN4,ECO Tree Service Inc,4.8,140,Tree service,,,https://ecotreeandlawnservice.com/,+1 484-695-4222,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGf-OrajjzCMZBBs3Hqr1ubhONG6n5-Q-lCh7AH8QmFMd_U1YFO2fozedlR-xdAY1hZeWb9AIiSLCSDPh1EHyasoBeJRH1JolaAKkK0vh0hyuxLuGU8ieJnFc3C8tmjYDDdSy14m3FMrze_=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:57:14.403Z,,,,
https://www.google.com/maps/place/Indigo+Ponds/data=!4m7!3m6!1s0x89c430a018997c2b:0x5779973c5675c842!8m2!3d40.5870004!4d-75.5291208!16s%2Fg%2F113fgzpgx!19sChIJK3yZGKAwxIkRQsh1VjyXeVc,Indigo Ponds,5.0,6,Pond contractor,"3430 Broadway, Allentown, PA 18104, United States","HFPC+R9 Allentown, Pennsylvania, USA",,+1 610-349-5109,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHp86l-gp7cmugdneNvB7ObqWCFf7i979qkGC1HYyDEOnW6bKQ2ToJ4sleC9NFyeCLDZg5KJwnROxbbd3zzj5frc7jAtvpUXe51teMUIIYBL1QUXv-dEG-nyWdsamHPIi0fVj3-SQ=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:57:17.087Z,,,,
"https://www.google.com/maps/place/Ellwood+Lawn+%26+Landscaping,+LLC/data=!4m7!3m6!1s0x89c439cce2e4dddd:0x5a25540a797d3b5a!8m2!3d40.6276826!4d-75.498652!16s%2Fg%2F11p3dcfxnh!19sChIJ3d3k4sw5xIkRWjt9eQpUJVo","Ellwood Lawn & Landscaping, LLC",5.0,70,Landscaper,,,,+1 484-553-4171,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4n0fBOXbG2v2w5kohqqAxX_4aAv-45NJwGE92Oa2BkzZ2JdFs4gQd_Falqp3SpX8azwCyH1Lt4VbJ2Rx43Ht0PhI0SxDNJsedWHt78vjZeTl_JMggixGAW7oqox8CAW7HLcY=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:57:21.885Z,,,,
https://www.google.com/maps/place/H%26C+Landscaping+and+Home+Services/data=!4m7!3m6!1s0xd72481f304f95a9:0x35db84bb0014eaca!8m2!3d40.6400555!4d-75.418508!16s%2Fg%2F11x1z885h_!19sChIJqZVPMB9Icg0RyuoUALuE2zU,H&C Landscaping and Home Services,5.0,3,Landscaper,"1963 Rockingham Dr, Bethlehem, PA 18018, United States","JHRJ+2H Bethlehem, Pennsylvania, USA",http://landscapinghc.com/,+1 610-674-0207,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHogL90wGM_8MjJon24x8o2IIKV8Tpq_yqcZgCJXql3oJ4m68F-hMCvqez3SVH8t-5vZqU9CAeMHyNlEhlbDtVG0L9_wtrZ2Z2zKB_WavN0DYC1_ss6tkGxZhDy80DJhYPz6qTD=w408-h544-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,9 am–5 pm,Closed,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:57:26.600Z,,,,
https://www.google.com/maps/place/Horizon+Landscape+Inc./data=!4m7!3m6!1s0x89c431c93412f2ff:0x2f290713f47249ca!8m2!3d40.5491523!4d-75.5824733!16s%2Fg%2F1tgtgfrp!19sChIJ__ISNMkxxIkRykly9BMHKS8,Horizon Landscape Inc.,5.0,2,Landscaper,"6572 Lower Macungie Rd, Macungie, PA 18062, United States","GCX9+M2 Macungie, Pennsylvania, USA",http://horizonlandscape.weebly.com/,+1 610-391-1787,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHg16N7sZ6mfJHF0U7TzumQtSCqqH1p966o0tK8FS7pkRUHtMhH6JMfjgbQckoWQIlVx4cgbQGwpNXgNhWDqP-LTcohsrZFzmDnAgwVcFgmKSjcVToDsQE5yvInaQNOuoPNfP8=w408-h307-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:57:31.428Z,,,,
https://www.google.com/maps/place/Cleandow+window+cleaning/data=!4m7!3m6!1s0x81e617be82acaafb:0x60a7698899169eed!8m2!3d40.624941!4d-75.427691!16s%2Fg%2F11vb9w48cn!19sChIJ-6qsgr4X5oER7Z4WmYhpp2A,Cleandow window cleaning,5.0,2,Window cleaning service,"907 N Sherman St, Allentown, PA 18109, United States","JHFC+XW Allentown, Pennsylvania, USA",,+1 484-781-1738,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG8FeFq0W5m9bOsAQI5HD0XtbCgi94S3V0758COIhdxXFCNE8bfdNVvsSX12saXYMsKu3DJCI3ACXo6HHnuMv9NPVNWdMw0agxUHSK53DcwlDXlNGFtHQaOkWlB-bowK_CAoLM=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:57:36.530Z,,,,
https://www.google.com/maps/place/D3+Lawn+Care/data=!4m7!3m6!1s0x89c4407fbd54c91f:0x3489b1e27e8b9c85!8m2!3d40.6689667!4d-75.3856382!16s%2Fg%2F12qh01hxg!19sChIJH8lUvX9AxIkRhZyLfuKxiTQ,D3 Lawn Care,4.8,79,Lawn care service,"3851 Bath Pike, Bethlehem, PA 18017, United States","MJ97+HP Bethlehem, Pennsylvania, USA",http://www.d3lawncare.com/?utm_campaign=gmb,+1 610-978-5168,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHE2v4oceJaq73YcrurxLX8qAQeakC2_EBIWNjE4Aa6awKf5LJDhIcj_yva5fRGRIWMCArdx44aWMQbplfv4IAbIqKH4ucKIHMi3Ernx-Ysj6BcGjoHC1ROeF9rFeKlTduUcnk-iQ=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:57:59.260Z,,,,
https://www.google.com/maps/place/Zavala%27s+Landscape+Design+and+Build/data=!4m7!3m6!1s0x89c4417bfb40cfc7:0xb23e641714294847!8m2!3d40.450833!4d-75.967641!16s%2Fg%2F11h38fp3vm!19sChIJx89A-3tBxIkRR0gpFBdkPrI,Zavala's Landscape Design and Build,4.9,19,Landscape designer,,,https://zavalaslandscapedesign.com/,+1 610-515-1765,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHvs6oyBMqg6r094dCCNJ1Of6g5KIc37nDrL_9J6u0HoZ8pGXuB8Jv-V1Ysd73QmcJRWWEjYnUzgsG2Lj31QNeghIFUn0rUdyDmgRagr2lCyAnWw4e-4YQ8AnKTKIkVkqh1AwRn9A=w408-h340-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:58:04.241Z,,,,
https://www.google.com/maps/place/ABC+Lawn+and+Landscaping/data=!4m7!3m6!1s0xaaeaa7824a86cb1f:0xb83f2588a990e5f4!8m2!3d40.6476326!4d-75.310707!16s%2Fg%2F11ss8grts0!19sChIJH8uGSoKn6qoR9OWQqYglP7g,ABC Lawn and Landscaping,4.9,114,Lawn care service,,,http://abclawnlv.com/,+1 610-751-1918,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrf66iBcTE_3gzEZiyfM8WfmfiZqVunGgh4JDrae0ntNsqUKd6Tm9DaaqlqoX36h0V4E57xh9xlNQX9S6jTENWuEBfUhqYbLQ3m5ExnS1yfbRnNn9qIVNU6cVnLvWfMI-QTKFc=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:58:09.033Z,,,,
https://www.google.com/maps/place/Vibrant+Lawn+%26+Landscaping/data=!4m7!3m6!1s0x8c3772160e97839d:0x1b347d59c88cb535!8m2!3d40.7762195!4d-75.3826286!16s%2Fg%2F11q98gvcyc!19sChIJnYOXDhZyN4wRNbWMyFl9NBs,Vibrant Lawn & Landscaping,4.9,106,Lawn care service,,,,+1 484-242-9297,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqcc7ct68MDz9j6xICE82n_FAa7Yj6Gd_na-iATJcbmzuLv_ri3kSXjji1Z0Wlxjc09A3LqQya107X1jdekvyX5CEQLz4Q4iFH0Nvdzn_OjRkjrmpou_4-MMpX-4z2dvXQdGVZ6ynVPQcp=w533-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:58:14.038Z,,,,
https://www.google.com/maps/place/Romig%27s+Lawn+and+Landscaping/data=!4m7!3m6!1s0x89c43fe04eed265b:0x3f371f47da8f4fd2!8m2!3d40.6443512!4d-75.3430738!16s%2Fg%2F11cnd5rsjn!19sChIJWybtTuA_xIkR0k-P2kcfNz8,Romig's Lawn and Landscaping,5.0,15,Landscaper,"2733 Jefferson St, Bethlehem, PA 18020, United States","JMV4+PQ Bethlehem, Pennsylvania, USA",http://www.romigslawnandlandscaping.com/,+1 484-894-3807,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-VOsqlhEQY3yjNWz1F55yr4T8i3Ziz_FUrmLSjmvXMUhQoiAuWorX1tm0qB_ZuIZW9M4noG9UTuIifERVIvOlRRx0SyN0DWaamHU4eiiijgOixDYaiZ4shSy1ApTLfmbl8R0=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,Closed,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bethlehem+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T18:58:18.723Z,,,,
