placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,info,attributes,error
https://www.google.com/maps/place/Gator+Solutions/data=!4m7!3m6!1s0x88e8a4504798e08f:0xec274498d43b03fa!8m2!3d29.6923698!4d-82.4482156!16s%2Fg%2F11fk0bnrh3!19sChIJj-CYR1Ck6IgR-gM71JhEJ-w,Gator Solutions,5.0,6,Contractor,"4207 NW 95th Blvd, Gainesville, FL 32606, United States","MHR2+WP Gainesville, Florida, USA",http://gatorsolutions.com/,+1 352-451-0277,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipPCizF9FUKQRTKIUULLDIQMf06quB54go8TYt7F=w968-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-11-11T04:37:40.772Z,,,,
https://www.google.com/maps/place/Leak+Detection+Gainesville/data=!4m7!3m6!1s0x88e8a44e26637815:0x39e1e6c22d1378f9!8m2!3d29.6979533!4d-82.3342158!16s%2Fg%2F11cm1w5gkq!19sChIJFXhjJk6k6IgR-XgTLcLm4Tk,Leak Detection Gainesville,,,Water damage restoration service,"4607 NW 6th St B, Gainesville, FL 32609, United States","MMX8+58 Gainesville, Florida, USA",http://leakdetectiongainesville.com/,+1 352-554-0646,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN5EqO_ZcvdZnTbneqCeE-JRRmKS1WxDIYxqaRv=w533-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-11-11T04:37:45.104Z,,,,
"https://www.google.com/maps/place/Northwood+Cooling+Heating+%26+Appliance+Services+Inc,/data=!4m7!3m6!1s0x88e8a451d41c8541:0xdfd393d56499244f!8m2!3d29.6976289!4d-82.334626!16s%2Fg%2F11bzz2x7ln!19sChIJQYUc1FGk6IgRTySZZNWT098","Northwood Cooling Heating & Appliance Services Inc,",4.8,27,Air conditioning contractor,"4605 NW 6th St STE E, Gainesville, FL 32609, United States","MMX8+34 Gainesville, Florida, USA",,+1 352-378-2829,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Jt-gMsewps7j8S7i7dwCHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.922646&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-11-11T04:37:47.423Z,,,,
https://www.google.com/maps/place/Carlos+Handyman+Gainesville/data=!4m7!3m6!1s0xa0e4841a4f17a8a9:0x62fdbdac3db7968a!8m2!3d29.4824635!4d-82.4798906!16s%2Fg%2F11wb_bjlwb!19sChIJqagXTxqE5KARipa3Pay9_WI,Carlos Handyman Gainesville,4.9,69,Handyman/Handywoman/Handyperson,,,https://www.carlosfixitnow.com/,+1 786-564-8150,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMJXttBp-FdamCap3DFrT9LlvOpeR-SSkArfDcU=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-11-11T04:37:51.729Z,,,,
https://www.google.com/maps/place/P+R+Construction+Inc/data=!4m7!3m6!1s0x88e8a38e693cf07b:0x395ed4bd4b321d72!8m2!3d29.65!4d-82.33!16s%2Fg%2F1tksp5m2!19sChIJe_A8aY6j6IgRch0yS73UXjk,P R Construction Inc,5.0,3,Construction company,"#5865, Gainesville, FL 32627, United States","MM29+2X Gainesville, Florida, USA",http://prconstructioncorp.com/,+1 352-215-9605,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-m3lhkc6L4kv0X1fnt4MVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.66153&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-11-11T04:37:56.320Z,,,,
https://www.google.com/maps/place/GapTec+Inc./data=!4m7!3m6!1s0x88e8bc59669ffa8b:0xc2905551e8f29512!8m2!3d29.6351439!4d-82.4369354!16s%2Fg%2F11smxsn7pv!19sChIJi_qfZlm86IgREpXy6FFVkMI,GapTec Inc.,,,Contractor,"1900 SW 88th St, Gainesville, FL 32607, United States","JHP7+36 Gainesville, Florida, USA",http://www.gaptecinc.com/index.php?option=com_content&view=article&id=83&Itemid=196,,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ruDHSo7gnTAd1Yhh1h9yig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.0705&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-11-11T04:38:00.710Z,,,,
https://www.google.com/maps/place/ASAP+Plumbing+%26+Drain+Cleaning/data=!4m7!3m6!1s0x88e8c11ddfd184a7:0x620bb125401c4041!8m2!3d29.6463032!4d-82.6064128!16s%2Fg%2F1tc_lzp0!19sChIJp4TR3x3B6IgRQUAcQCWxC2I,ASAP Plumbing & Drain Cleaning,4.1,9,Plumber,"Newberry, FL 32669, United States","J9WV+GC Newberry, Florida, USA",,+1 352-472-1362,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xIpRVuuRuzTwdU-k8oEYfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.28887&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2025-11-11T04:38:03.122Z,,,,
https://www.google.com/maps/place/Complete+Plumbing+Solutions/data=!4m7!3m6!1s0x88e62780a7ab4249:0x3cabec9c709b72e1!8m2!3d29.5342716!4d-82.3249722!16s%2Fg%2F11fcs9vgp4!19sChIJSUKrp4An5ogR4XKbcJzsqzw,Complete Plumbing Solutions,4.8,68,Plumber,"222 SW Wacahoota Rd, Micanopy, FL 32667, United States","GMMG+P2 Micanopy, Florida, USA",http://completeplumbing.solutions/,+1 352-895-1277,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzm7uXMcjevt-MCc5gKR-UMi3EXF0gNSTmxCBv0FVOT0jZ5yYSCKfb4V4Pcov31XkkS8uG2tFq5iIZTeOEkQIdeeJPTbvEqgtV30s7TOhZETTmdKQ8NoKDSrw1V2BxfEC_4BrCh=w408-h446-k-no,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:38:20.319Z,,,,
https://www.google.com/maps/place/Double+H+Plumbing/data=!4m7!3m6!1s0xa41cb28e0a731fdf:0xcef1b60b6e97eb9f!8m2!3d29.507198!4d-82.169557!16s%2Fg%2F11p73sk4vy!19sChIJ3x9zCo6yHKQRn-uXbgu28c4,Double H Plumbing,4.8,58,Plumber,"15913 Co Rd 325, Hawthorne, FL 32640, United States","GR4J+V5 Hawthorne, Florida, USA",,+1 352-318-7221,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPJset_qHRqg-p0uIHEQOBmsCafEJQlGJDcw6ns=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:38:24.956Z,,,,
https://www.google.com/maps/place/HandiPro+Services/data=!4m7!3m6!1s0x88e8bd82aea9499d:0x9ab99a2f475124da!8m2!3d29.682529!4d-82.326591!16s%2Fg%2F11j6t7wz23!19sChIJnUmproK96IgR2iRRRy-auZo,HandiPro Services,5.0,3,Handyman/Handywoman/Handyperson,,,,+1 352-327-5275,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMfJS19LTbz7-UptE-oUw5UX01rcHQFqLexxH6A=w408-h544-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:38:29.498Z,,,,
"https://www.google.com/maps/place/Sunshine+Plumbing+%26+Gas/@29.5457648,-82.4033652,17z/data=!3m1!4b1!4m6!3m5!1s0x88e897930a91eab1:0xae3f78ac5e1488aa!8m2!3d29.5457648!4d-82.4033652!16s%2Fg%2F1263134dl",Sunshine Plumbing & Gas,3.0,4,Plumber,"11745 SW 55th St, Micanopy, FL 32667, United States","GHWW+8M Micanopy, Florida, USA",https://www.sunshineplumbingandgas.com/,+1 352-339-5791,,,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:38:33.858Z,,,,
https://www.google.com/maps/place/Kevin+Mobley+Plumbing/data=!4m7!3m6!1s0x88e6019d82eeaffd:0x3eaf972d73c010fb!8m2!3d29.9375017!4d-82.455537!16s%2Fg%2F11fp6my59f!19sChIJ_a_ugp0B5ogR-xDAcy2Xrz4,Kevin Mobley Plumbing,4.9,117,Plumber,"4173 SW 100th Pl, Lake Butler, FL 32054, United States","WGQV+2Q Lake Butler, Florida, USA",https://mykmp.com/,+1 386-496-3964,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNSAloqBnk5sQsHdcc3HfnFl4RDR8B2LQ9pdOtn=w509-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:38:38.516Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Tyrone+And+Sons+Plumbing+LLC+CFC%231431222/data=!4m7!3m6!1s0x88e8958acddd9d17:0xe43cf54054f7edbd!8m2!3d29.5274192!4d-82.5204651!16s%2Fg%2F11rm2qrr5_!19sChIJF53dzYqV6IgRve33VED1POQ,Tyrone And Sons Plumbing LLC CFC#1431222,4.5,24,Plumber,"13793 SW 167th Terrace, Archer, FL 32618, United States","GFGH+XR Archer, Florida, USA",https://www.tyroneandsons.com/,+1 352-231-2105,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNgjg4usj-dWEyKY2b_8LJEigpNAxBBqnf2JbTI=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:38:43.308Z,true,,,
"https://www.google.com/maps/place/Qualified+Plumbing+Services,+Inc./data=!4m7!3m6!1s0x88e8e95b886147d3:0x44556030c752791b!8m2!3d29.4456931!4d-82.6370971!16s%2Fg%2F11g_jg5v3!19sChIJ00dhiFvp6IgRG3lSxzBgVUQ","Qualified Plumbing Services, Inc.",4.8,48,Plumber,"349 E Hathaway Ave, Bronson, FL 32621, United States","C9W7+75 Bronson, Florida, USA",http://qualifiedplumbing.org/,+1 352-222-2640,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNcW6WjI1UEQjjulRea1kD4JXypfLayTh1WkALQ=w408-h245-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:38:47.813Z,,,,
https://www.google.com/maps/place/B+%26+H+Plumbing+Co/data=!4m7!3m6!1s0x88e8a2c57f75fe67:0xc462614443304c93!8m2!3d29.6022117!4d-82.3776709!16s%2Fg%2F1v76_hdf!19sChIJZ_51f8Wi6IgRk0wwQ0RhYsQ,B & H Plumbing Co,2.2,18,Plumber,"5510 SW 41st Blvd #101, Gainesville, FL 32608, United States","JJ2C+VW Gainesville, Florida, USA",http://b-hplumbing.com/,+1 352-377-8270,Closed ⋅ Opens 7:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zCPLJx58EnZjPS_e7zfUMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.28506&pitch=0&thumbfov=100,false,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:38:52.357Z,,,,
"https://www.google.com/maps/place/Davis+Brothers+Alachua+Plumbing,+LLC/data=!4m7!3m6!1s0x88e8b7348449cf99:0x5d4eb414de45feb1!8m2!3d30.0073955!4d-82.509583!16s%2Fg%2F11c1mzzntb!19sChIJmc9JhDS36IgRsf5F3hS0Tl0","Davis Brothers Alachua Plumbing, LLC",4.9,66,Contractor,,,http://www.dbalachuaplumbing.com/,+1 386-462-3407,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPmqdJXPiWxlMMVQSVUT0JQG9eoFig7K213Fo2r=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:38:57.000Z,,,,
https://www.google.com/maps/place/Quality+Plumbing-Gainesville/data=!4m7!3m6!1s0x88e8ec2ca4a145a5:0x4249223ddeed023b!8m2!3d29.4477445!4d-82.6423336!16s%2Fg%2F1v_sp1fp!19sChIJpUWhpCzs6IgROwLt3j0iSUI,Quality Plumbing-Gainesville,5.0,3,Plumber,"Bronson, FL 32621, United States",,,+1 352-486-6633,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BZnHm01C3rCyUCuab-w4Iw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.56349&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:38:59.470Z,,,,
https://www.google.com/maps/place/PureGreen+Plumbing/data=!4m7!3m6!1s0x41f5a43d0c25eb21:0xeaff61891a8b3548!8m2!3d29.452516!4d-82.492436!16s%2Fg%2F11p_1zvn17!19sChIJIeslDD2k9UERSDWLGolh_-o,PureGreen Plumbing,4.9,58,Plumber,,,https://puregreenplumbing.com/?utm_source=GoogleMyBusiness&utm_medium=organic&utm_campaign=GMB,+1 352-528-2597,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP4X1-khahX3KDBuz8w_v3oi7CUgOirDCs0MYRc=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:39:03.908Z,,,,
https://www.google.com/maps/place/Sunshine+Plumbing+and+Gas+Ocala/data=!4m7!3m6!1s0x88e7d51ca8d3ae23:0xc3cbf1448dd47175!8m2!3d29.1712648!4d-82.1380937!16s%2Fg%2F1ptwyhj_r!19sChIJI67TqBzV54gRdXHUjUTxy8M,Sunshine Plumbing and Gas Ocala,4.7,152,Plumber,"122 SW 17th St, Ocala, FL 34471, United States","5VC6+GQ Ocala, Florida, USA",https://www.sunshineservices.com/?utm_source=gbp+ocala&utm_medium=organic,+1 352-234-8706,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNmojTlYr9iu8DXIh7xEpiLVVujcHCUc_VUjvnM=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:39:08.402Z,,,,
https://www.google.com/maps/place/Hughes+Supply+-+Gainesville/data=!4m7!3m6!1s0x88e8a25ddceaa459:0x2173aeb337cf8c22!8m2!3d29.759363!4d-82.403156!16s%2Fg%2F1hm2h6krw!19sChIJWaTq3F2i6IgRIozPN7OucyE,Hughes Supply - Gainesville,4.7,14,Plumbing supply store,"11322 NW US Hwy 441, Gainesville, FL 32653, United States","QH5W+PP Gainesville, Florida, USA",http://www.hughessupply.com/Gainesville/,+1 386-462-1769,Closed ⋅ Opens 7 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NajCwTLPeArR-o-o5sFZOQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.7759&pitch=0&thumbfov=100,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:39:12.679Z,,,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Haile+Kitchen+%26+Bath/data=!4m7!3m6!1s0x88e8a5250ec40bbf:0xc6ddfae05dc4c537!8m2!3d29.7026706!4d-82.3662514!16s%2Fg%2F11vyg3b5s0!19sChIJvwvEDiWl6IgRN8XEXeD63cY,Haile Kitchen & Bath,5.0,2,Kitchen remodeler,"5240 NW 34th Blvd Suite C, Gainesville, FL 32605, United States","PJ3M+3F Gainesville, Florida, USA",https://hailekitchen.com/,+1 352-554-6082,,https://lh3.googleusercontent.com/p/AF1QipPzHjS1jhXeEjTqbxC5dm0hqx_Nofkecp5xmag_=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:39:14.966Z,,,· Delivery,
"https://www.google.com/maps/place/Gaptec/@29.7801485,-82.5095831,10z/data=!3m1!4b1!4m6!3m5!1s0x88e8bc596402aad5:0x87322db7c61b4c14!8m2!3d29.7801484!4d-82.509583!16s%2Fg%2F1td2hr56",Gaptec,5.0,1,Air conditioning system supplier,,,,+1 352-331-4276,,,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:39:19.220Z,,,,
https://www.google.com/maps/place/Top+Quality+Plumbing+Services/data=!4m7!3m6!1s0x216fb8ea13683281:0xe016deb7eff1189a!8m2!3d29.8465115!4d-95.2291365!16s%2Fg%2F11v19sx447!19sChIJgTJoE-q4byERmhjx77feFuA,Top Quality Plumbing Services,4.9,356,Plumber,,,https://texasbestplumbingcompany.com/,+1 281-916-4889,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOavwz1bcwhme2UhaF3hEiWYGHQd8E4dWU-EWxJ=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,12 am–3:30 pm,Closed,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:39:23.615Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/PV+Plumbing/data=!4m7!3m6!1s0x487e0f24726170c7:0xad96807163b917b1!8m2!3d30.1063433!4d-81.4225538!16s%2Fg%2F11rrjc2hkv!19sChIJx3BhciQPfkgRsRe5Y3GAlq0,PV Plumbing,4.9,595,Plumber,"146 Pienza Ave, Ponte Vedra Beach, FL 32081, United States","4H4G+GX Ponte Vedra Beach, Florida, USA",https://pvplumbingservices.com/?utm_source=google&utm_medium=gbp,+1 904-392-7967,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipMiu_QV0bW_ne0Hz0PWI_dcC2_i-I6H6WttiAHT=w408-h408-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:39:28.334Z,,,,
https://www.google.com/maps/place/Bullock+Pump+%26+Well+Services/data=!4m7!3m6!1s0x88e88dedb2b6e1fb:0xae3480862382e51a!8m2!3d29.59206!4d-82.3747002!16s%2Fg%2F1tff8fkx!19sChIJ--G2su2N6IgRGuWCI4aANK4,Bullock Pump & Well Services,5.0,9,Contractor,"3580 SW 63rd Ln, Gainesville, FL 32608, United States","HJRG+R4 Gainesville, Florida, USA",,+1 352-224-8070,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_jUKkH57Ez_8_DALHzOOhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.99532&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:39:30.908Z,,,,
https://www.google.com/maps/place/Plumbing+By+Charlie+Co/data=!4m7!3m6!1s0x88e88e27414c97ff:0x21350d4e6f4ab788!8m2!3d29.3882856!4d-82.447221!16s%2Fg%2F1tklrcql!19sChIJ_5dMQSeO6IgRiLdKb04NNSE,Plumbing By Charlie Co,4.0,10,Plumber,"33 NE 1st Ave, Williston, FL 32696, United States","9HQ3+84 Williston, Florida, USA",,+1 352-528-3861,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pWUm6NC0cfHCUZuFgatvDQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.60426&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:39:33.214Z,,,,
"https://www.google.com/maps/place/Archer+Pump+Service,+Inc/data=!4m7!3m6!1s0x88e895f78bc69781:0xf01a6c0d0615b12e!8m2!3d29.5744908!4d-82.4864109!16s%2Fg%2F1tg_mgbf!19sChIJgZfGi_eV6IgRLrEVBg1sGvA","Archer Pump Service, Inc",4.9,22,Well drilling contractor,"13428 SW 89th Ave, Archer, FL 32618, United States","HGF7+QC Archer, Florida, USA",http://archerpump.com/,+1 352-495-2024,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipM9NPZ_PHTnstFsrM5dx6PgJeP3uE8D8z7NFpKy=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:39:43.930Z,,,,
https://www.google.com/maps/place/Clean+Haul+LLC/data=!4m7!3m6!1s0xe04fdb5511fc9ff:0x3fa382519e6ecbac!8m2!3d29.4424394!4d-82.3596185!16s%2Fg%2F11ydh2ckcp!19sChIJ_8kfUbX9BA4RrMtunlGCoz8,Clean Haul LLC,5.0,12,Handyman/Handywoman/Handyperson,,,,+1 786-644-8057,Closed ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipNxGOWUaAITBKK7eaPU44qcFVSmJoXiGhjLsXOu=w408-h508-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:39:48.459Z,,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Lee%E2%80%99s+Plumbing,+LLC/data=!4m7!3m6!1s0x88dd33ac1e46b2e1:0x554cff8f2fea321d!8m2!3d27.9573104!4d-82.1555972!16s%2Fg%2F11vr_6xyn6!19sChIJ4bJGHqwz3YgRHTLqL4__TFU","Lee’s Plumbing, LLC",5.0,56,Plumber,"4199 Drawdy Rd, Plant City, FL 33566, United States","XR4V+WQ Plant City, Florida, USA",https://www.leesplumbingllc.com/,+1 813-659-7409,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPCD-oFe1BP5KkVaCW_DG2sUf1KCXBQy4lBUKHV=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:39:52.901Z,,,,
https://www.google.com/maps/place/ihome+Renovations+LLC/data=!4m7!3m6!1s0x7addd74384b834d:0xf3d52d843c641073!8m2!3d29.5896444!4d-82.4350654!16s%2Fg%2F11ldgnmp24!19sChIJTYNLOHTdrQcRcxBkPIQt1fM,ihome Renovations LLC,5.0,21,Painter,"6930 SW 86th Terrace, Gainesville, FL 32608, United States","HHQ7+VX Gainesville, Florida, USA",https://ihomerenovation.com/,+1 877-879-6898,Closed ⋅ Opens 9:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipMWXF_AqKIMhr3rkuKi9glRIR4sl-rOfmNbYtHo=w408-h408-k-no,true,9 am–6 pm,Closed,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:39:57.351Z,,,,
https://www.google.com/maps/place/CBE/data=!4m7!3m6!1s0x42c35bf46e90bd5d:0xf7098bccc448228c!8m2!3d29.682529!4d-82.326591!16s%2Fg%2F11x8s9t3_q!19sChIJXb2QbvRbw0IRjCJIxMyLCfc,CBE,5.0,13,Handyman/Handywoman/Handyperson,,,,+1 904-654-2054,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPNMFLZDIpgFkp5Jx0-Vu4RNCIJogyXsRx1Uwf3=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:40:08.217Z,,,,
https://www.google.com/maps/place/Bear%27s+Painting+Solution+%26+Home+Services/data=!4m7!3m6!1s0x88e8bdaf3ccfebe9:0x68b02f3802f764c2!8m2!3d29.525894!4d-82.3538029!16s%2Fg%2F11g__zv2j4!19sChIJ6evPPK-96IgRwmT3AjgvsGg,Bear's Painting Solution & Home Services,4.9,40,Contractor,,,http://www.bearscorporation.com/,+1 352-777-0674,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPc6KCTQMdfyxJpTmZnleBm_ElGOC8KYbpG8dgo=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Haile+Plantation+Gainesville+FL/@29.6111929,-82.4400679,14z",2025-11-11T04:40:12.811Z,,,,
