placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,isBlackOwned,attributes
"https://www.google.com/maps/place/Julie+Williams,+MS-Genesis+Counseling+Services+Ltd/data=!4m7!3m6!1s0x8806198b593391e5:0x530b3c8f432ff9b1!8m2!3d42.6830086!4d-89.0219527!16s%2Fg%2F1tgdjkts!19sChIJ5ZEzWYsZBogRsfkvQ488C1M","Julie Williams, MS-Genesis Counseling Services Ltd",,,Counselor,"1 S Main St, Janesville, WI 53545, United States","MXMH+66 Janesville, Wisconsin, USA",http://www.genesiscounselingservices.com/,+1 608-757-0404,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lhejHxwmADIaYIKNjLBpvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=48.140198&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:26:39.833Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Dr.+Ashley+Crull/data=!4m7!3m6!1s0x880619ec579b9a71:0xd8779b9c3edd333c!8m2!3d42.6865511!4d-89.0304201!16s%2Fg%2F11qgb79pg4!19sChIJcZqbV-wZBogRPDPdPpybd9g,Dr. Ashley Crull,,,Psychologist,"903 Mineral Point Ave, Janesville, WI 53548, United States","MXP9+JR Janesville, Wisconsin, USA",https://www.mercyhealthsystem.org/provider-directory/providers/ashley-crull-psyd/,+1 608-754-3814,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QvfEOyX_BbyKDlcMXprUCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.0441&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:26:42.487Z,,,,,,,,,
"https://www.google.com/maps/place/Dale+F.+Stehno,+EdD/data=!4m7!3m6!1s0x8806198b593391e5:0xc9dd725eafd4ca59!8m2!3d42.6830108!4d-89.0220442!16s%2Fg%2F1tkvbbcy!19sChIJ5ZEzWYsZBogRWcrUr15y3ck","Dale F. Stehno, EdD",,,Mental health clinic,"1 S Main St #100, Janesville, WI 53545, United States","MXMH+65 Janesville, Wisconsin, USA",http://www.genesiscounselingservices.com/,+1 608-757-0404,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lhejHxwmADIaYIKNjLBpvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=39.730255&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:26:45.113Z,,,,,,,,,
https://www.google.com/maps/place/Lissa+Myhre+MS-Genesis+Counseling+Services+Ltd/data=!4m7!3m6!1s0x8806198b680ba3a1:0x4ceceeda49326c8d!8m2!3d42.6829763!4d-89.0220414!16s%2Fg%2F1hdz_px81!19sChIJoaMLaIsZBogRjWwySdru7Ew,Lissa Myhre MS-Genesis Counseling Services Ltd,,,Social worker,"1 S Main St, Janesville, WI 53545, United States","MXMH+55 Janesville, Wisconsin, USA",http://www.genesiscounselingservices.com/,+1 608-757-0404,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lhejHxwmADIaYIKNjLBpvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.34377&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:26:50.349Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–6 pm,Closed,Closed,,
https://www.google.com/maps/place/Julie+A+Beyers+PhD+-+Genesis+Counseling+Services/data=!4m7!3m6!1s0x8806198b680ba3a7:0x67df7a0ef09f8d42!8m2!3d42.6830086!4d-89.0219527!16s%2Fg%2F1hhvzk1hm!19sChIJp6MLaIsZBogRQo2f8A5632c,Julie A Beyers PhD - Genesis Counseling Services,,,Psychologist,"1 S Main St, Janesville, WI 53545, United States","MXMH+66 Janesville, Wisconsin, USA",http://www.genesiscounselingservices.com/,+1 608-757-0404,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lhejHxwmADIaYIKNjLBpvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=48.140198&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:26:55.114Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,Closed,,
https://www.google.com/maps/place/Schlafer+Richard/data=!4m7!3m6!1s0x8806198c94faaf4b:0x7811792a242325ac!8m2!3d42.6823339!4d-89.0240696!16s%2Fg%2F1263_skq1!19sChIJS6_6lIwZBogRrCUjJCp5EXg,Schlafer Richard,,,Psychologist,"15 W Milwaukee St # 207, Janesville, WI 53548, United States","MXJG+W9 Janesville, Wisconsin, USA",,+1 608-755-1475,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qAFIcA0dRBw077hgH2rIvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=135.57104&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:26:57.635Z,,,,,,,,,
"https://www.google.com/maps/place/Nicholas+Lane/@42.6689818,-88.9772593,17z/data=!3m1!4b1!4m6!3m5!1s0x88061af92a870db7:0xd7201af75f1a3546!8m2!3d42.6689818!4d-88.9772593!16s%2Fg%2F11q2wl678t",Nicholas Lane,1.0,1,Mental health clinic,"3200 E Racine St, Janesville, WI 53546, United States","M29F+H3 Janesville, Wisconsin, USA",,+1 608-371-8000,,,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:27:02.365Z,,,,,,,,,
"https://www.google.com/maps/place/Cameron+C.+Brewer,+PhD,+MLitt/@42.6878014,-89.0334048,17z/data=!3m1!4b1!4m6!3m5!1s0x8806198c049e775f:0xfd7a38d098a48e44!8m2!3d42.6878014!4d-89.0334048!16s%2Fg%2F11j1m87w6m","Cameron C. Brewer, PhD, MLitt",,,Psychologist,"1000 Mineral Point Ave, Janesville, WI 53548, United States","MXQ8+4J Janesville, Wisconsin, USA",https://mercyhealthsystem.org/physician/cameron-c-brewer-phd-mlitt/,+1 608-756-6831,,,,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:27:06.910Z,,,,,,,,,
"https://www.google.com/maps/place/Devakumaran+Kumar/@42.6878014,-89.0334048,17z/data=!3m1!4b1!4m6!3m5!1s0x880619ebea8bcb83:0xf94ab6958091c8b3!8m2!3d42.6878014!4d-89.0334048!16s%2Fg%2F11sc_z35pz",Devakumaran Kumar,5.0,1,Neurologist,"1000 Mineral Point Ave, Janesville, WI 535482940, United States",,,+1 608-756-6000,,,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:27:12.003Z,,,,,,,,,
"https://www.google.com/maps/place/Suzette+Koebler,+MS-Genesis+Counseling+Services/data=!4m7!3m6!1s0x8806198b593391ab:0x78f0af2656f337c7!8m2!3d42.6829763!4d-89.0220414!16s%2Fg%2F1tvm3bgz!19sChIJq5EzWYsZBogRxzfzViav8Hg","Suzette Koebler, MS-Genesis Counseling Services",,,Counselor,"1 S Main St, Janesville, WI 53545, United States","MXMH+55 Janesville, Wisconsin, USA",http://www.genesiscounselingservices.com/,+1 608-757-0404,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lhejHxwmADIaYIKNjLBpvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.34377&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:27:16.746Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Sarah+J.+Hoffman+MS-Genesis+Counseling+Services/data=!4m7!3m6!1s0x8806198b680ba3a1:0x120d740ac3571d51!8m2!3d42.6829763!4d-89.0220414!16s%2Fg%2F113gtvbl3!19sChIJoaMLaIsZBogRUR1Xwwp0DRI,Sarah J. Hoffman MS-Genesis Counseling Services,,,Child psychologist,"1 S Main St, Janesville, WI 53545, United States","MXMH+55 Janesville, Wisconsin, USA",http://www.genesiscounselingservices.com/,+1 608-757-0404,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lhejHxwmADIaYIKNjLBpvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.34377&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:27:21.451Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Vincent+Candi+PHD/data=!4m7!3m6!1s0x880619ec5c1b81c9:0xc7cd7bbfc753b0e5!8m2!3d42.6860321!4d-89.0296477!16s%2Fg%2F1thl5_sb!19sChIJyYEbXOwZBogR5bBTx797zcc,Vincent Candi PHD,,,Psychologist,"Henry Palmer Building, 901 Mineral Point Ave, Janesville, WI 53548, United States","MXPC+C4 Janesville, Wisconsin, USA",http://mercyhealthsystem.org/,+1 608-756-5555,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jXeQifSJpc_wwkRKlfGDWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=312.03833&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:27:24.148Z,,,,,,,,,
https://www.google.com/maps/place/Brown+Michael+PHD/data=!4m7!3m6!1s0x880619ec5c221d11:0x8d29e625c8587a5c!8m2!3d42.6862916!4d-89.0300339!16s%2Fg%2F1tplqx41!19sChIJER0iXOwZBogRXHpYyCXmKY0,Brown Michael PHD,,,Psychologist,"903 Mineral Point Ave, Janesville, WI 53548, United States","MXP9+GX Janesville, Wisconsin, USA",http://mercyhealthsystem.org/,+1 608-741-3814,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QvfEOyX_BbyKDlcMXprUCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=134.23967&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:27:26.893Z,,,,,,,,,
"https://www.google.com/maps/place/Kevin+R.+Cesar,+PhD/data=!4m7!3m6!1s0x88061992bc942871:0x1dad9adacee883e5!8m2!3d42.6826944!4d-89.0281973!16s%2Fg%2F1tj7fmrp!19sChIJcSiUvJIZBogR5YPoztqarR0","Kevin R. Cesar, PhD",,,Psychologist,"121 N Jackson St, Janesville, WI 53548, United States","MXMC+3P Janesville, Wisconsin, USA",,+1 608-754-1111,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v5pvhzgiJEdILywqRZzmfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.18702&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:27:29.538Z,,,,,,,,,
https://www.google.com/maps/place/Shilts+Guy+W/data=!4m7!3m6!1s0x8806198cfa85f769:0x120eb77ea0153980!8m2!3d42.6817356!4d-89.0240705!16s%2Fg%2F1th63yx3!19sChIJafeF-owZBogRgDkVoH63DhI,Shilts Guy W,,,Counselor,"17 S River St #254, Janesville, WI 53548, United States","MXJG+M9 Janesville, Wisconsin, USA",,+1 608-755-5260,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0MdxNjjdUoRZM76Q-TL2lQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.26147&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:27:32.391Z,,,,,,,,,
https://www.google.com/maps/place/Jeanne+Babula+MS-Genesis+Counseling+Services/data=!4m7!3m6!1s0x8806198b593391ab:0xc13768bc553e9d59!8m2!3d42.6829763!4d-89.0220414!16s%2Fg%2F1v_vtgwg!19sChIJq5EzWYsZBogRWZ0-VbxoN8E,Jeanne Babula MS-Genesis Counseling Services,,,Counselor,"1 S Main St, Janesville, WI 53545, United States","MXMH+55 Janesville, Wisconsin, USA",http://www.genesiscounselingservices.com/,+1 608-757-0404,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lhejHxwmADIaYIKNjLBpvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.34377&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:27:37.015Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,Closed,Closed,,
"https://www.google.com/maps/place/Tall+Oaks+Therapy,+LLC/data=!4m7!3m6!1s0x8806466c2abf8cbf:0x73d668a2d3a742f2!8m2!3d42.6827173!4d-89.02275!16s%2Fg%2F11c54920sn!19sChIJv4y_KmxGBogR8kKn06Jo1nM","Tall Oaks Therapy, LLC",,,Psychotherapist,"20 E Milwaukee St # 314, Janesville, WI 53545, United States","MXMG+3V Janesville, Wisconsin, USA",,+1 608-719-7095,Closed · Opens 10 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOtGFfQpv0MtEalt3c1G2yMJP2cfjei0XQdiRz9=w408-h272-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:27:42.054Z,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–9 pm,Closed,10 am–2 pm,Closed,,
"https://www.google.com/maps/place/Scott+Borkenhagen,+MD/data=!4m7!3m6!1s0x88069fa80a155555:0xdf42ae578f386407!8m2!3d42.7170906!4d-88.9904759!16s%2Fg%2F11kjq675gy!19sChIJVVUVCqifBogRB2Q4j1euQt8","Scott Borkenhagen, MD",5.0,1,Psychiatrist,"2600 Humes Rd STE 100, Janesville, WI 53545, United States","P285+RR Janesville, Wisconsin, USA",https://www.mercyhealthsystem.org/provider-directory/providers/scott-borkenhagen-md/,+1 608-741-2117,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipM5oa-IIMwD5e3-ZbpFGSZGZtHR_o9615rmZL9D=w426-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:27:46.666Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,,
https://www.google.com/maps/place/Diane+Schulze+MS-Genesis+Counseling+Services+Ltd/data=!4m7!3m6!1s0x8806198b593391ab:0x4f9ddfa8867522a2!8m2!3d42.6829763!4d-89.0220414!16s%2Fg%2F1hc38kr_2!19sChIJq5EzWYsZBogRoiJ1hqjfnU8,Diane Schulze MS-Genesis Counseling Services Ltd,,,Marriage or relationship counselor,"1 S Main St #250, Janesville, WI 53545, United States","MXMH+55 Janesville, Wisconsin, USA",http://www.genesiscounselingservices.com/,+1 608-757-0404,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lhejHxwmADIaYIKNjLBpvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.34377&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:27:51.357Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–6 pm,Closed,Closed,,
"https://www.google.com/maps/place/Kathryn+Keller,+PhD/data=!4m7!3m6!1s0x880619ec5c221b63:0xcf4dcef22d619bf8!8m2!3d42.6895773!4d-89.0344349!16s%2Fg%2F1263mkb4n!19sChIJYxsiXOwZBogR-JthLfLOTc8","Kathryn Keller, PhD",,,Psychologist,"580 N Washington St, Janesville, WI 53548, United States","MXQ8+R6 Janesville, Wisconsin, USA",https://mercyhealthsystem.org/physician/kathryn-keller-phd-sac/,+1 608-756-8226,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-oFPhcye6UIqIBq6u7218g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.6105&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:27:54.379Z,,,,,,,,,
"https://www.google.com/maps/place/Haley+Cullen,+MA-Genesis+Counseling+Services/data=!4m7!3m6!1s0x8806198b592d2405:0xb58de9beb1953078!8m2!3d42.6829763!4d-89.0220414!16s%2Fg%2F11bbrlpbcg!19sChIJBSQtWYsZBogReDCVsb7pjbU","Haley Cullen, MA-Genesis Counseling Services",,,Counselor,"1 S Main St, Janesville, WI 53545, United States","MXMH+55 Janesville, Wisconsin, USA",http://www.genesiscounselingservices.com/,+1 608-757-0404,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lhejHxwmADIaYIKNjLBpvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.34377&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:27:59.109Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,Closed,,
https://www.google.com/maps/place/Rock+County+Human+Services/data=!4m7!3m6!1s0x8806175c0e3eef6b:0x2e394b7b574843a0!8m2!3d42.6542969!4d-89.0283875!16s%2Fg%2F12m98gg9w!19sChIJa-8-DlwXBogRoENIV3tLOS4,Rock County Human Services,4.4,57,Social services organization,"1717 Center Ave, Janesville, WI 53546, United States","MX3C+PJ Janesville, Wisconsin, USA",http://www.co.rock.wi.us/,+1 608-757-5200,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOVZJg5AARiDOXTC2RuQ9_6QX59rYZ3XF2aTOsf=w408-h271-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:28:04.018Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Your+GenX+Therapist/data=!4m7!3m6!1s0x456c41e178ad1769:0xca3984d4aefd281c!8m2!3d42.7368306!4d-88.9797842!16s%2Fg%2F11y57yv2y6!19sChIJaReteOFBbEURHCj9rtSEOco,Your GenX Therapist,5.0,22,Psychotherapist,"4539 Woodgate Dr D, Janesville, WI 53546, United States","P2PC+P3 Janesville, Wisconsin, USA",https://yourgenxtherapist.com/,+1 818-208-4774,Closed · Opens 7 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPwwowOZKuyGDooqCUD2HOZDBNoOpjnr-3D-Lk4=w408-h544-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:28:08.984Z,7 am–12 pm,7 am–12 pm,7 am–12 pm,7 am–12 pm,7 am–12 pm,Closed,Closed,,
"https://www.google.com/maps/place/Vickie+Baumel,+MSW,+LCSW/data=!4m7!3m6!1s0x880619ec5c221c93:0xc8defab0f6cfb370!8m2!3d42.6865511!4d-89.0304201!16s%2Fg%2F1tfv5pz0!19sChIJkxwiXOwZBogRcLPP9rD63sg","Vickie Baumel, MSW, LCSW",,,Social worker,"903 Mineral Point Ave, Janesville, WI 53548, United States","MXP9+JR Janesville, Wisconsin, USA",https://www.mercyhealthsystem.org/provider-directory/providers/vickie-baumel-msw-lcsw/,+1 608-756-5555,Closed · Opens 7:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jXeQifSJpc_wwkRKlfGDWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=312.31335&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:28:13.898Z,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–5 pm,Closed,Closed,,
"https://www.google.com/maps/place/Janesville+VA+Clinic/@42.7055542,-89.0090449,17z/data=!3m1!4b1!4m6!3m5!1s0x88061093aaaaaaab:0xb7cc3468749f33e2!8m2!3d42.7055542!4d-89.0090449!16s%2Fg%2F11jrwjd2k5",Janesville VA Clinic,3.8,12,Medical clinic,"1141 Black Bridge Rd, Janesville, WI 53545, United States","PX4R+69 Janesville, Wisconsin, USA",http://www.va.gov/directory/guide/facility.asp?id=833,+1 608-758-9300,Closed · Opens 7:30 am Tue,,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:28:21.291Z,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,,
https://www.google.com/maps/place/SERVPRO+of+Rock+County/data=!4m7!3m6!1s0x8806197144dcfee9:0x3b050a7fd3217085!8m2!3d42.6586771!4d-89.0316449!16s%2Fg%2F11g8v4xndt!19sChIJ6f7cRHEZBogRhXAh038KBTs,SERVPRO of Rock County,4.5,55,Water damage restoration service,"1506 Center Ave, Janesville, WI 53546, United States","MX59+F8 Janesville, Wisconsin, USA",https://www.servpro.com/locations/wi/servpro-of-rock-county?utm_medium=organic&utm_source=gbp,+1 608-754-7202,,,https://lh3.googleusercontent.com/p/AF1QipPhZtAqLXkY7OYvd8Zfx3SZTyxyBf1jC-DCXzel=w427-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:28:26.233Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Mercyhealth+Outpatient+Palliative+Care+Clinic/data=!4m7!3m6!1s0x880619e7eb913b97:0x185609abe8064996!8m2!3d42.6948113!4d-89.0360991!16s%2Fg%2F11cktgsgtd!19sChIJlzuR6-cZBogRlkkG6KsJVhg,Mercyhealth Outpatient Palliative Care Clinic,,,Medical clinic,"1010 N Washington St suite 109, Janesville, WI 53548, United States","MXV7+WH Janesville, Wisconsin, USA",https://www.mercyhealthsystem.org/locations/mercyhealth-hospital-and-trauma-center-janesville/,+1 608-741-2430,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NWZrliXv2mMd8ZYzRnTiHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.41336&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:28:29.017Z,,,,,,,,,
https://www.google.com/maps/place/Lotus+Counseling-+North/data=!4m7!3m6!1s0x8806198cb10eaaab:0xa81ad456599863e2!8m2!3d42.7354398!4d-88.9822597!16s%2Fg%2F11l3mzyb86!19sChIJq6oOsYwZBogR4mOYWVbUGqg,Lotus Counseling- North,4.0,8,Mental health service,"4450 Milton Ave, Janesville, WI 53546, United States","P2P9+53 Janesville, Wisconsin, USA",http://lotuscounseling.org/,+1 608-554-3019,"Closed · Opens 8 am Tue

Updated by this business 5 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMMTNmsF-a7qfOhb2hi490SaakvAwtkOmSDpXk=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:28:34.013Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,Closed,,
https://www.google.com/maps/place/Janesville+Comprehensive+Treatment+Center/data=!4m7!3m6!1s0x880611ce5e803717:0x60f1f3d30eb2e9e3!8m2!3d42.7163924!4d-89.0084473!16s%2Fg%2F11xdtl5b39!19sChIJFzeAXs4RBogR4-myDtPz8WA,Janesville Comprehensive Treatment Center,3.0,2,Addiction treatment center,"1312 Barberry Dr Suite 110, Janesville, WI 53545, United States","PX8R+HJ Janesville, Wisconsin, USA",https://www.ctcprograms.com/location/janesville-comprehensive-treatment-center/?utm_source=GMB&utm_medium=organic&utm_campaign=listing&utm_term=brand&y_source=1_NTUzMzU3NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ==,+1 833-991-3491,Closed · Opens 5 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOn7QWLgEgSkC-EdWZgmSmwjG9KGSq-XDne5bOr=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:28:38.703Z,5–11 am,5–11 am,5–11 am,5–11 am,5–11 am,5–9:30 am,6–9 am,,
"https://www.google.com/maps/place/Aging+and+Disability+Resource+Center+of+Rock+County/@42.6542969,-89.0283875,17z/data=!3m1!4b1!4m6!3m5!1s0x8806196e936af003:0x1325de93024cca00!8m2!3d42.6542969!4d-89.0283875!16s%2Fg%2F11bv3xptk7",Aging and Disability Resource Center of Rock County,4.2,21,Disability services and support organization,"1717 Center Ave, Janesville, WI 53546, United States","MX3C+PJ Janesville, Wisconsin, USA",https://www.co.rock.wi.us/departments/human-services/adrc,+1 855-741-3600,Closed · Opens 8 am Tue,,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:28:45.984Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,,
https://www.google.com/maps/place/Peace+%26+Power+Counseling+LLC/data=!4m7!3m6!1s0x880611b7c483039d:0xc7698f1f2f9dd206!8m2!3d42.7369627!4d-88.979771!16s%2Fg%2F11wh5zfbv5!19sChIJnQODxLcRBogRBtKdLx-Pacc,Peace & Power Counseling LLC,5.0,2,Mental health clinic,"4539 Woodgate Dr Suite A5, Janesville, WI 53546, United States","P2PC+Q3 Janesville, Wisconsin, USA",https://peacepowercounseling.com/,+1 608-305-4330,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPvIwXdDOgJSdhiGQBGvL1Dp3-iZhkfeoTJdHe4=w408-h882-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Janesville+WI/@42.6821141,-89.0274934,14z",2025-12-16T04:28:51.332Z,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,Closed,Closed,,
