placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Gopher+garage+door+service/data=!4m7!3m6!1s0x87f6679315c69097:0x14a61c535542fd9!8m2!3d44.4828307!4d-93.4233172!16s%2Fg%2F1262vv9lb!19sChIJl5DGFZNn9ocR2S9UNcVhSgE,Gopher garage door service,5.0,29,Garage door supplier,"321 SW 4th Ave, Lonsdale, MN 55046, United States","FHMG+4M Lonsdale, Minnesota, USA",https://www.gopherdoor.com/,+1 507-744-3479,Open ⋅ Closes 7 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNTO1Fr8KJcUu8wVnwI-IlRo1UhnVoRcge3k6Zn=w426-h240-k-no,true,7 am–7 pm,9 am–7 pm,10 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:26:42.888Z,,,
https://www.google.com/maps/place/Garage+Door+Viking/data=!4m7!3m6!1s0x87f64b6d3f753287:0xc3ea4124b9865ef1!8m2!3d44.6357993!4d-93.1492412!16s%2Fg%2F11t64vhnsg!19sChIJhzJ1P21L9ocR8V6GuSRB6sM,Garage Door Viking,5.0,169,Garage door supplier,"97 Locust St, Farmington, MN 55024, United States","JVP2+88 Farmington, Minnesota, USA",http://www.doorviking.com/,+1 612-300-8881,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMwGOh_e9omBiBJ0FfW2QVZUumboyYJKhZBNTrJ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:26:47.799Z,,,
https://www.google.com/maps/place/A1+Garage+Door+Service/data=!4m7!3m6!1s0x52b3329a4b961e55:0x972f3867b3ea6d08!8m2!3d44.9123707!4d-93.32796!16s%2Fg%2F11xrbdbk_!19sChIJVR6WS5oys1IRCG3qs2c4L5c,A1 Garage Door Service,4.9,1631,Garage door supplier,"3801 W 50th St #250b, Minneapolis, MN 55410, United States","WM6C+WR Minneapolis, Minnesota, USA",https://a1garage.com/locations/minnesota/?utm_source=gmb&utm_medium=organic&utm_content=locations&utm_campaign=minneapolis-mn,+1 612-238-5253,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNgk2YJAWdjIOBgo02B3WWtpa0R98UncxXGRJ3I=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:26:52.743Z,,,
https://www.google.com/maps/place/Sunshine+Food+Stores/data=!4m7!3m6!1s0x87f73e677ab55217:0xa604591e3c533d47!8m2!3d44.0293041!4d-92.8387987!16s%2Fg%2F1vq9mvn6!19sChIJF1K1emc-94cRRz1TPB5ZBKY,Sunshine Food Stores,4.1,211,Hardware store,"20 N Airport Rd, Dodge Center, MN 55927, United States","25H6+PF Dodge Center, Minnesota, USA",http://www.acehardware.com/store-details/16064?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=16064,+1 507-374-6440,Open ⋅ Closes 9 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwklWG4GGNSlf6srJb1BDN1GA3K6kNfeqDT-6BRdOX59xSNUO2y4W9JzchVsw18o48egYemCduHUaPuVNKySW-1D66ZxD1IRy4p4ahaUNTru7c2RCoV0BhdE3hFP4TGj3Vvzvcf=w426-h240-k-no,true,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:26:58.015Z,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping",,
https://www.google.com/maps/place/RL+Garage+Door+Service+Inc/data=!4m7!3m6!1s0x87f625d216b87865:0xa1a42007cbe70bf7!8m2!3d44.7650847!4d-93.2605129!16s%2Fg%2F11f10drzyl!19sChIJZXi4FtIl9ocR9wvnywcgpKE,RL Garage Door Service Inc,5.0,110,Garage door supplier,"909 Aspen Dr, Burnsville, MN 55337, United States","QP8Q+2Q Burnsville, Minnesota, USA",http://rlgaragemn.com/,+1 651-675-6007,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipNEM46xj9W83rFUTAr3lwxolci0hRaO3SZ82Go0=w408-h306-k-no,true,7 am–7 pm,9 am–5 pm,Closed,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:27:02.906Z,,,
https://www.google.com/maps/place/A1+Garage+Door+Service/data=!4m7!3m6!1s0x65252bff562391fb:0x681b9a3ecd207756!8m2!3d44.8462969!4d-93.1411276!16s%2Fg%2F11s0hmp80_!19sChIJ-5EjVv8rJWURVncgzT6aG2g,A1 Garage Door Service,4.8,1174,Garage door supplier,"980 Lone Oak Rd Suite 160, Eagan, MN 55121, United States","RVW5+GG Eagan, Minnesota, USA",https://a1garage.com/locations/minnesota/eagan/garage-door-repair-and-installation-msp-55121-s.html?utm_source=google&utm_medium=organic&utm_campaign=gbpwebsite[eagan],+1 612-491-9810,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPKpPstASSptqE0y2W5JSF0RWVaiBIHjbakjMQi=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:27:07.910Z,,,
https://www.google.com/maps/place/Johnsons+Mobile+Garage+Door+Repair/data=!4m7!3m6!1s0x87f63a427818bb41:0xa2b4e5c67b8086a1!8m2!3d44.7544662!4d-93.2787039!16s%2Fg%2F11hb5xkfhd!19sChIJQbsYeEI69ocRoYaAe8bltKI,Johnsons Mobile Garage Door Repair,4.9,204,Garage door supplier,"13770 Nicollet Ave, Burnsville, MN 55337, United States","QP3C+QG Burnsville, Minnesota, USA",https://www.johnsonsgaragedoor.com/,+1 612-260-4184,Open ⋅ Closes 9 pm,,https://lh3.googleusercontent.com/p/AF1QipPkIl5LXvgW2E2rHyYSYhU5qVvMm1kQl1es3vjU=w426-h240-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:27:12.975Z,,,
https://www.google.com/maps/place/A1+Garage+Door+Service/data=!4m7!3m6!1s0x87f6472b9220e721:0x73035d14a83abcd2!8m2!3d44.5937035!4d-93.2868582!16s%2Fg%2F11xlh7vdf4!19sChIJIecgkitH9ocR0rw6qBRdA3M,A1 Garage Door Service,4.8,57,Garage door supplier,"24947 Larson Ln, Lakeville, MN 55044, United States","HPV7+F7 Lakeville, Minnesota, USA",https://a1garage.com/locations/minnesota/lakeville/garage-door-repair-and-installation-msp-55044-s.html?utm_source=google&utm_medium=organic&utm_campaign=gbpwebsite[lakeville],+1 612-491-9810,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipM2pPqf-6aoeaTrupuuCN7ACr9r3qpKrzR9AjLp=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:27:18.074Z,,,
https://www.google.com/maps/place/Residential+Garage+Door+Services/data=!4m7!3m6!1s0x52b331cc2ca5bda7:0xc59df6e5789bf596!8m2!3d44.954855!4d-93.202602!16s%2Fg%2F11lgzqs9_j!19sChIJp72lLMwxs1IRlvWbeOX2ncU,Residential Garage Door Services,4.9,60,Garage door supplier,,,http://residentialgaragedoorservices.com/,+1 612-275-8818,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzmOy4ndVnrLAlyX7yXjCIkZfMznDVAdBZgTJYx-FXEs8DJbriEDWuR1D0T1otEjAJYm-Kyn2JXbYIHUNi294MyxDiwJO_tG9kIKMfxZ2XDTL8cY_FB6Iqh2Z77EgqtooIwohc=w408-h544-k-no,true,8:30 am–7 pm,8:30 am–7 pm,Closed,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:27:22.946Z,,,
https://www.google.com/maps/place/Dorion/data=!4m7!3m6!1s0x87f75fa014738d69:0xd6d68e3dacb0a6ee!8m2!3d44.0355579!4d-92.4896304!16s%2Fg%2F1tnctg8w!19sChIJaY1zFKBf94cR7qawrD2O1tY,Dorion,4.4,44,Door supplier,"1820 14th St NW Suite #200, Rochester, MN 55901, United States","2GP6+64 Rochester, Minnesota, USA",https://dorionusa.com/,,Closed ⋅ Opens 8:30 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz-t2ek1QQDyHsd5qmSuurXVFekwNU6PLl6GsX8uAIxhYrR9pgb89c5OtQNCfVshD1EopAdWvA4NjTY2qg6rmLEtpi3YPBjk0X4GbP7nThlUph7HOrrbhL3Kt67yUVlVmE9s7a6=w408-h306-k-no,true,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:27:27.838Z,,,
"https://www.google.com/maps/place/Spring+Valley+Overhead+Door+Co,+Inc./data=!4m7!3m6!1s0x87fa040e552ae0c5:0xf55590920d25f219!8m2!3d43.6824503!4d-92.3690172!16s%2Fg%2F11f011939p!19sChIJxeAqVQ4E-ocRGfIlDZKQVfU","Spring Valley Overhead Door Co, Inc.",5.0,4,Garage door supplier,"14097 MN-16 E, Spring Valley, MN 55975, United States","MJJJ+X9 Spring Valley, Minnesota, USA",http://www.springvalleyoverheaddoor.com/,+1 507-346-7237,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNhpMx_thWdHr5DsYYfGWDhCbfurjmu4D-FcnhQ=w533-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:27:32.642Z,,,
https://www.google.com/maps/place/Minnesota%27s+1st+Choice/data=!4m7!3m6!1s0x87f741ad804a6095:0xa739949dc00c2c5!8m2!3d44.0236129!4d-92.744712!16s%2Fg%2F11q8lb9p_n!19sChIJlWBKgK1B94cRxcIA3EmZcwo,Minnesota's 1st Choice,4.6,21,Window installation service,"302 5th St SE, Kasson, MN 55944, United States","27F4+C4 Kasson, Minnesota, USA",https://minnesotas1stchoice.com/,+1 507-216-6371,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipO7SAqeMj6863XX_TSdWsol26f7c--s-aMbLgE=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:27:37.990Z,,,
https://www.google.com/maps/place/KBS+Companies/data=!4m7!3m6!1s0x87f75e15bcd708bf:0x15468c307389c700!8m2!3d43.9669493!4d-92.4671372!16s%2Fg%2F1tdps6s1!19sChIJvwjXvBVe94cRAMeJczCMRhU,KBS Companies,4.7,27,Building materials store,"3731 Enterprise Dr SW, Rochester, MN 55902, United States","XG8M+Q4 Rochester, Minnesota, USA",https://www.kbscompanies.com/,+1 507-287-3264,Closed ⋅ Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNCWioYXm20eWUXTqv_3d8Uet_YGRWgeQ9WneVc=w408-h306-k-no,true,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:27:42.928Z,· Delivery,,
https://www.google.com/maps/place/All+American+Door+Co.+-+Garage+Door+Repair+Service/data=!4m7!3m6!1s0x52b3307db5745095:0x8c26d6cc2ccf8cf8!8m2!3d45.1166486!4d-93.2300602!16s%2Fg%2F1vxfztjs!19sChIJlVB0tX0ws1IR-IzPLMzWJow,All American Door Co. - Garage Door Repair Service,4.9,2409,Garage door supplier,"1634 County Hwy 10 #6, Minneapolis, MN 55432, United States","4Q89+MX Minneapolis, Minnesota, USA",https://allamericandoormn.com/?utm_source=gmb&utm_medium=organic,+1 763-244-1605,Open ⋅ Closes 10 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipMpOA9uORUplCUt0cLaMc5Sz9CKnr9VaIcQGJu2=w408-h291-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:27:47.811Z,,,
https://www.google.com/maps/place/Cannon+Valley+Garage+Doors/data=!4m7!3m6!1s0x87f7a16700083851:0xf8bd25fba1960c44!8m2!3d44.4302863!4d-92.8493536!16s%2Fg%2F11y30z_bbv!19sChIJUTgIAGeh94cRRAyWofslvfg,Cannon Valley Garage Doors,4.5,47,Garage door supplier,"35780 90th Ave, Cannon Falls, MN 55009, United States","C5J2+47 Cannon Falls, Minnesota, USA",https://cannonvalleygaragedoors.com/,+1 651-245-0311,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNyIv6V4C1qGDRTmduWo_B-8hyncOdwWdXnctdl=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:27:52.856Z,,,
https://www.google.com/maps/place/Overhead+Door+Company+of+Albert+Lea/data=!4m7!3m6!1s0x87f136945b9623cd:0xffe267cdce3ddf23!8m2!3d43.6578779!4d-93.3112445!16s%2Fg%2F1wrgkqdv!19sChIJzSOWW5Q28YcRI989zs1n4v8,Overhead Door Company of Albert Lea,4.8,94,Garage door supplier,"77893 209th St, Albert Lea, MN 56007, United States","MM5Q+5G Albert Lea, Minnesota, USA",https://overheaddooralbertlea.com/,+1 507-379-6869,Closed ⋅ Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNqbGuubpu6F2aC-8mbbeArZ5ZF3x6kHg0qryKB=w408-h408-k-no,true,7:30 am–4 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:27:57.942Z,,,
https://www.google.com/maps/place/MN+Garage+Door/data=!4m7!3m6!1s0x3291cabc4d663f1:0xa21d484dab09be!8m2!3d44.924044!4d-93.4477964!16s%2Fg%2F11t321y35d!19sChIJ8WPWxKscKQMRvgmrTUgdogA,MN Garage Door,5.0,37,Garage door supplier,,,https://www.mngaragedoorservice.com/,+1 763-297-3053,Open ⋅ Closes 7 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSywv7n-jqyWykNfjhfk4L8FaBrjvUiAz3ljIRT2vQUUGk73j-t7ovzHdE1Cvvjy2bGNA8HNVs6oK8ncIkzMIT-bfnLePHOGkQ1JCBWff6MFLbbLfHYr9JAHcMLU64QEVWts2DO9nOms0tlo=w408-h306-k-no,true,9 am–7 pm,Closed,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:28:02.723Z,,,
https://www.google.com/maps/place/BDS+Contract+Door+%26+Hardware/data=!4m7!3m6!1s0x87f75fa013110dd1:0x42e46543f570b20e!8m2!3d44.0355579!4d-92.4896304!16s%2Fg%2F11cs4g5cs5!19sChIJ0Q0RE6Bf94cRDrJw9UNl5EI,BDS Contract Door & Hardware,3.3,7,Door supplier,"1820 14th St NW STE 100, Rochester, MN 55901, United States","2GP6+64 Rochester, Minnesota, USA",https://bdsdoorco.com/,+1 844-237-3667,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM-PCuOcoNzec1mlF43Oilq34qqXOOey8NsVgWY=w408-h306-k-no,true,Closed,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:28:07.699Z,,,
https://www.google.com/maps/place/Garage+Door+Man/data=!4m7!3m6!1s0x87f61a77d0bf8b33:0xc9d390a068bff146!8m2!3d44.7213344!4d-93.3721935!16s%2Fg%2F11g6mj7nw5!19sChIJM4u_0Hca9ocRRvG_aKCQ08k,Garage Door Man,4.9,48,Garage door supplier,,,http://garagedoormanmn.com/,+1 952-449-1169,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPfRqULJrYRT5010viXE6iHolzX3sV4rGadenUt=w408-h292-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:28:12.413Z,,,
"https://www.google.com/maps/place/Vikings+Garage+Door+Repair+-+Minneapolis,+MN/data=!4m7!3m6!1s0x4eeceb3ad0015d7:0x5ee55471053c9940!8m2!3d44.9705185!4d-93.2616025!16s%2Fg%2F11kq2jp_06!19sChIJ1xUArbPO7gQRQJk8BXFU5V4","Vikings Garage Door Repair - Minneapolis, MN",4.9,588,Garage door supplier,,,https://www.vikingsgaragedoor.com/,+1 612-452-5330,Open ⋅ Closes 11:45 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNeC0yOzkMQV5zLKTrNDoAz_3BkNoH6Lubd8Qgr=w408-h326-k-no,true,6 am–11:45 pm,6 am–11:45 pm,6 am–11:45 pm,6 am–11:45 pm,6 am–11:45 pm,6 am–11:45 pm,6 am–11:45 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:28:17.389Z,,true,
https://www.google.com/maps/place/Rise+%26+Shine+Garage+Doors/data=!4m7!3m6!1s0x87f7d54d8d2d8ef3:0x9e47c217a0ffd193!8m2!3d44.9482547!4d-93.0940094!16s%2Fg%2F11btsvg9rc!19sChIJ844tjU3V94cRk9H_oBfCR54,Rise & Shine Garage Doors,4.9,1707,Garage door supplier,"445 Minnesota St #1500, St Paul, MN 55101, United States","WWX4+89 St Paul, Minnesota, USA",https://callriseandshine.com/?utm_source=organic&utm_medium=social&utm_campaign=1seo_gmb_profile&utm_term=stpaul,+1 612-509-6798,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN6CiDj0wN5Lb5XdZHGoBoiv3OXdD1T_44oibEu=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:28:22.287Z,,,
https://www.google.com/maps/place/Reliable+Garage+Door/data=!4m7!3m6!1s0x87f63a99388e5a01:0x4df4e6fde644ea53!8m2!3d44.746802!4d-93.3202021!16s%2Fg%2F11bbrgybbl!19sChIJAVqOOJk69ocRU-pE5v3m9E0,Reliable Garage Door,5.0,475,Garage door supplier,"3262 County Rd 42 W, Burnsville, MN 55337, United States","PMWH+PW Burnsville, Minnesota, USA",https://www.reliablegaragedoor.com/services/repair/,+1 612-460-8007,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,,https://lh3.googleusercontent.com/p/AF1QipMK9F3l7x7ea3mJNrENbx88gXhehRGlYz30F5BI=w408-h306-k-no,true,7 am–6 pm,8 am–5 pm,8 am–4 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:28:27.126Z,,,
https://www.google.com/maps/place/KAPLAN+GARAGE+DOORS/data=!4m7!3m6!1s0x87f6dfeeb821b629:0xf90b190207ad5aa6!8m2!3d44.0229269!4d-93.1111803!16s%2Fg%2F11jn4zm32g!19sChIJKbYhuO7f9ocRplqtBwIZC_k,KAPLAN GARAGE DOORS,5.0,2,Garage door supplier,"5900 SE 48th St, Owatonna, MN 55060, United States","2VFQ+5G Owatonna, Minnesota, USA",http://www.kaplangaragedoors.com/,+1 507-456-3960,Closed ⋅ Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DdV2toC6ftH8SuIw7lBL6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.25912&pitch=0&thumbfov=100,false,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:28:32.261Z,,,
"https://www.google.com/maps/place/The+Garage+Door+Doctor,+LLC/data=!4m7!3m6!1s0x87f643e6b76940ab:0x959452e092aa92fe!8m2!3d44.6563975!4d-93.28978!16s%2Fg%2F11xd7mj0n!19sChIJq0Bpt-ZD9ocR_pKqkuBSlJU","The Garage Door Doctor, LLC",5.0,172,Garage door supplier,,,http://www.thegaragedoormn.com/,+1 952-461-4427,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipMi6v1orAiSAy43vtRR-F9xuOelcWHL2X1NAvq0=w426-h240-k-no,true,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:28:36.947Z,,,
https://www.google.com/maps/place/Mag%27s+Garage+Door/data=!4m7!3m6!1s0x87f69673ce07e275:0x8cfa33925222ce7f!8m2!3d44.0652028!4d-93.5077627!16s%2Fg%2F1v3_37bq!19sChIJdeIHznOW9ocRf84iUpIz-ow,Mag's Garage Door,4.6,5,Garage door supplier,"200 University Dr SW, Waseca, MN 56093, United States","3F8R+3V Waseca, Minnesota, USA",,+1 507-833-6069,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6pH3x8pDvTV5ES0G1haNYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.63931&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:28:39.573Z,,,
https://www.google.com/maps/place/On+Track+Garage+Door+Repair/data=!4m7!3m6!1s0x52b2cd767801dd57:0xa37d55bb8bc5f61f!8m2!3d44.9734027!4d-93.4752605!16s%2Fg%2F11j1z5mbdq!19sChIJV90BeHbNslIRH_bFi7tVfaM,On Track Garage Door Repair,5.0,1721,Garage door supplier,"600 Twelve Oaks Center Dr #656, Wayzata, MN 55391, United States","XGFF+9V Wayzata, Minnesota, USA",https://doorsfixedfast.com/?gbp,+1 763-299-7055,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPyGdlRMm9T_0kELTHD5yXNtW4NUIBXmgUwtIqY=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:28:44.657Z,,,
https://www.google.com/maps/place/Good+Boy+Garage+Doors/data=!4m7!3m6!1s0x52b2d4ac2e34917b:0x93d55cb370344b61!8m2!3d44.9429735!4d-93.3216454!16s%2Fg%2F11dyzl9xp8!19sChIJe5E0LqzUslIRYUs0cLNc1ZM,Good Boy Garage Doors,5.0,172,Garage door supplier,,,https://www.goodboygaragedoors.com/,+1 651-208-6335,Closes soon ⋅ 6 pm ⋅ Opens 9 am Sat,,https://lh3.googleusercontent.com/p/AF1QipNoVAfCd1RG9tJaSn0z3f3LYGbJijvl1FCG_3y4=w426-h240-k-no,true,8 am–6 pm,9 am–1 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:28:49.442Z,,,
https://www.google.com/maps/place/Apple+Valley+Garage+Door/data=!4m7!3m6!1s0x8cf77a005404519d:0x33f4cf7870bcb16e!8m2!3d44.5880505!4d-93.2322845!16s%2Fg%2F11rkmdt0gb!19sChIJnVEEVAB694wRbrG8cHjP9DM,Apple Valley Garage Door,5.0,36,Garage door supplier,,,https://applevalleydoor.com/,+1 651-463-2008,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwx89fZ5tmxmJWjLdd4MjxuC6NyVejK0m8UuLSvLaPqLIlRvc_senuPW22K2IXWPz8XDeqym67qZBjPO7Qf7F7Drxmcn72QC4klyKKq5euIQXOUHORETPIlrB1C7EEPMh6-PU4=w408-h306-k-no,true,7 am–7 pm,8 am–6 pm,9 am–4 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:28:54.508Z,,,
https://www.google.com/maps/place/River+Valley+Garage+Door+Repair+Company/data=!4m7!3m6!1s0xa9584e943a45d497:0xf6038d6a7857bb0c!8m2!3d44.2768479!4d-92.132044!16s%2Fg%2F11skdcv2tg!19sChIJl9RFOpROWKkRDLtXeGqNA_Y,River Valley Garage Door Repair Company,5.0,1,Garage door supplier,,,,+1 507-259-4587,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNzWoX11yLOBn1j0Fyv1Tz42wAsHK8FNrcUnEu5=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:28:59.140Z,,,
