placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,error,isBlackOwned
https://www.google.com/maps/place/Sperry+Automotive/data=!4m7!3m6!1s0x89e5b864304ae26b:0xc41b2eb7292d10e4!8m2!3d41.4838428!4d-71.5554142!16s%2Fg%2F1td2_h05!19sChIJa-JKMGS45YkR5BAtKbcuG8Q,Sperry Automotive,4.6,19,Auto repair shop,,"3471 Kingstown Rd, West Kingston, RI 02892, United States","FCMV+GR West Kingston, South Kingstown, RI, USA",,+1 401-783-3467,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tv1RmgnkzHk8wX6U2R3eOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=28.640244&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/tire+service+in+South+Kingstown+Providence+RI/@41.4409399,-71.5022778,14z",2026-03-23T15:51:24.115Z,,,
,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Middletown+Providence+RI/@41.5218243,-71.2834538,14z",2026-03-23T15:51:32.607Z,,No new results found,
,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Newport+Providence+RI/@41.491756,-71.3118637,14z",2026-03-23T15:51:41.304Z,,No new results found,
https://www.google.com/maps/place/Mario%27s+Triangle+Services+Center/data=!4m7!3m6!1s0x89e444e576fe8875:0x911943ebc83ec959!8m2!3d41.8684!4d-71.435294!16s%2Fg%2F1hhnldmp7!19sChIJdYj-duVE5IkRWck-yOtDGZE,Mario's Triangle Services Center,4.7,43,Auto repair shop,,"1271 Mineral Spring Ave, North Providence, RI 02904, United States","VH97+9V North Providence, Rhode Island, USA",,+1 401-545-2083,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwery_R8laCrTF_mlefufwvyJaObH0eCmnjv9znuf-v731u8hz7ac33K_aS5-MtOIuPYoXYP1VUYqqa6B--lfiyPNZ8QAVV9vDqhG4OWpPOpGpj0vta9Yk3-bPQ5TS1oGwxPjPSjI=w408-h306-k-no,true,8 am–5 pm,8 am–4 pm,9:30 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+North+Providence+Providence+RI/@41.8535518,-71.4676639,14z",2026-03-23T15:52:03.295Z,,,
https://www.google.com/maps/place/Tony+Auto+Repair/data=!4m7!3m6!1s0x89e445d5e2a985e5:0xeaa1e669c8b86637!8m2!3d41.8448625!4d-71.4765904!16s%2Fg%2F1tfwq_22!19sChIJ5YWp4tVF5IkRN2a4yGnmoeo,Tony Auto Repair,4.8,30,Auto repair shop,,"329 Woonasquatucket Ave, North Providence, RI 02911, United States","RGVF+W9 North Providence, Rhode Island, USA",,+1 401-383-7080,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer5YhBpUXbzkv1e2IXAA1V1oUb9dczvOKAaZcFkqFw7kNrmv77T4d0CKgM6Wsf3OECfKct1cHPynIW4iip_QP7S8wNpu7CnUyH_7klUfDB5lh62moxdqv4rfB3X4NcS7fysz9wX2Q=w408-h544-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+North+Providence+Providence+RI/@41.8535518,-71.4676639,14z",2026-03-23T15:52:08.015Z,,,
https://www.google.com/maps/place/Sal%27s+One+Stop+Auto+Repair+%26+Motorcycle+Service/data=!4m7!3m6!1s0x89e446ecdadff58f:0x6ba5e998b928a34a!8m2!3d41.8663584!4d-71.5022779!16s%2Fg%2F1tgwnq50!19sChIJj_Xf2uxG5IkRSqMouZjppWs,Sal's One Stop Auto Repair & Motorcycle Service,4.6,233,Auto repair shop,,"200 Putnam Pike, Johnston, RI 02919, United States","VF8X+G3 Johnston, Rhode Island, USA",http://salsonestop.com/,+1 401-231-3898,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoK_pmLMePqS8rENV2ejNCO41wkX5vdNKuASXyQPwOjbEIeKKXTwbzVcse_KfZYYKymXzCmHmdhMQ5VhIByCVgVxMtIOq0cz4Nxou-Ks1_E1Lc9Sx7NXYLGIy01xERHU6DqDOQl=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+North+Providence+Providence+RI/@41.8535518,-71.4676639,14z",2026-03-23T15:52:18.033Z,,,
https://www.google.com/maps/place/ocean+state+auto+repair/data=!4m7!3m6!1s0x89e445e75a19cb51:0x865da2acf4706988!8m2!3d41.8298028!4d-71.4733016!16s%2Fg%2F11lf2vzh4l!19sChIJUcsZWudF5IkRiGlw9KyiXYY,ocean state auto repair,5.0,42,Auto repair shop,,"644-646 Killingly St, Johnston, RI 02919, United States","RGHG+WM Johnston, Rhode Island, USA",http://oceanstateautorepair.com/,+1 401-831-5577,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqSh7fGMve4QLVuuK-FlKuR38AfMu1ROYwmn5eg7F-qX080DkGDs65dHqKjCfgZ9bjKszFxt9yQ-OGSenJ_AkumbDIZVshdS9uinU1fB1fB_jaz7Woy2V2aLHosS3b_6eMUh3ME=w408-h306-k-no,true,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+North+Providence+Providence+RI/@41.8535518,-71.4676639,14z",2026-03-23T15:52:22.777Z,,,
https://www.google.com/maps/place/J+R+Tire+Shop+LLC/data=!4m7!3m6!1s0x89e4435b81c85b31:0xab14945ae5ae8720!8m2!3d41.8823854!4d-71.4000293!16s%2Fg%2F12620mfsr!19sChIJMVvIgVtD5IkRIIeu5VqUFKs,J R Tire Shop LLC,4.7,126,Tire shop,,"595 Lonsdale Ave, Central Falls, RI 02863, United States","VHJX+XX Central Falls, Rhode Island, USA",,+1 401-725-0309,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepNiRhEUUcoQR5_rikklc0IiHXrIFi4lAvToP78PoY_Z-w4ouVoiUJyU6h-fb2dVQcsGW59a29s-9NwR6A9WRKTAkQy_e9zwojNYz5TmcQ1t57GkzPzfGBi3gF8apo_16ZCC9U=w408-h725-k-no,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+North+Providence+Providence+RI/@41.8535518,-71.4676639,14z",2026-03-23T15:52:27.990Z,,,
https://www.google.com/maps/place/Anthony%27s+Auto+Body+Inc/data=!4m7!3m6!1s0x89e445e6a5203b11:0xeb1e15f8d39ecdb9!8m2!3d41.83536!4d-71.477275!16s%2Fg%2F1vn19jw5!19sChIJETsgpeZF5IkRuc2e0_gVHus,Anthony's Auto Body Inc,4.7,71,Auto body shop,,"119 Greenville Ave, Johnston, RI 02919, United States","RGPF+43 Johnston, Rhode Island, USA",,+1 401-273-7373,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDb9yoqfCC4LSOHURDC0sBeKHg3foRFXR8cH7Kzxg7k9psldjk_5meZM1MmqfRljAcfvFY1GYKtf1pqn2WCidFrnRl4isH2tNvqPQBpouWVsjU6XjBKIDNZAjXh2gvG-hKxRtwbg=w408-h882-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+North+Providence+Providence+RI/@41.8535518,-71.4676639,14z",2026-03-23T15:52:32.770Z,,,
https://www.google.com/maps/place/bp/data=!4m7!3m6!1s0x89e4443b68b97edd:0x6ccd722fd747958b!8m2!3d41.86116!4d-71.46384!16s%2Fg%2F1tdj56z6!19sChIJ3X65aDtE5IkRi5VH1y9yzWw,bp,3.1,70,Gas station,· Diesel fuel,"1879 Mineral Spring Ave, North Providence, RI 02904, United States","VG6P+FF North Providence, Rhode Island, USA",https://map.bp.com/en-US/US/gas-station/providence/bp/40819205388790290400100000000000,+1 401-353-4730,Open · Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep3Hwhe4SlpX8QROKF9yLqnS_hbvvtVc-2oIwRo_Wy9CJXW1sk7ZgYrvRUOpARwDBfs7v_gui2HRe8Yn6JklQyTw6oQfwrzQ3iGdRm08OrEC_EhcplA_zK81haBWJaQVDVKqLCX=w425-h240-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/tire+service+in+North+Providence+Providence+RI/@41.8535518,-71.4676639,14z",2026-03-23T15:52:37.580Z,,,
https://www.google.com/maps/place/Hartford+Muffler+and+Brake/data=!4m7!3m6!1s0x89e44f4cbf3fddcf:0x957d86dbbb96de58!8m2!3d41.8714007!4d-71.4743219!16s%2Fg%2F1tjz4d2t!19sChIJz90_v0xP5IkRWN6Wu9uGfZU,Hartford Muffler and Brake,4.5,133,Muffler shop,,"940 Smithfield Rd, North Providence, RI 02904, United States","VGCG+H7 North Providence, Rhode Island, USA",,+1 401-861-0765,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep3JNk5oqJcpZO7fE05dyHEjjnF-4GR8Whg_hL-YDg4lMV5AcOcAF6UYLKJ3eBKiBNP3LOvy88-XqpBs4vjy-5xf8JPmRwOnEutVetNqh9Zyme0DVduJNgHIBlRRiGLANQ6z51nXw=w408-h306-k-no,true,Closed,Closed,Closed,Closed,Closed,9 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+North+Providence+Providence+RI/@41.8535518,-71.4676639,14z",2026-03-23T15:52:42.573Z,,,
https://www.google.com/maps/place/JC+auto+service+llc/data=!4m7!3m6!1s0x89e44692209a771f:0xb262a56f521c1bc7!8m2!3d41.8637268!4d-71.4952484!16s%2Fg%2F11g0k1gkvk!19sChIJH3eaIJJG5IkRxxscUm-lYrI,JC auto service llc,5.0,7,Car repair and maintenance service,,"123 Putnam Pike, Johnston, RI 02919, United States","VG73+FW Johnston, Rhode Island, USA",http://jcautoservice.com/,+1 401-282-8095,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepc_oPj_RSu8LqbX8ratYBoNcMFgIw4LP_qpb9sDx6n87V_afg4MVsV6qBMKfXS4Jh7phz-K8soqlucL07UqsP0rj7EbCCAMomszKWbEeYJ2_B3MJBw5919QzS6jysCWVstGtTO=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,9 am–2 pm,"https://www.google.com/maps/search/tire+service+in+North+Providence+Providence+RI/@41.8535518,-71.4676639,14z",2026-03-23T15:52:52.301Z,,,
https://www.google.com/maps/place/Riccotti%27s+Submarine+Sandwiches/data=!4m7!3m6!1s0x89e4446427d0e9d1:0xc761a36199c3cf43!8m2!3d41.8672112!4d-71.4380303!16s%2Fg%2F1tf43zws!19sChIJ0enQJ2RE5IkRQ8_DmWGjYcc,Riccotti's Submarine Sandwiches,4.6,926,Sandwich shop,· Dine-in · Takeaway · Delivery,"1360 Mineral Spring Ave, North Providence, RI 02904, United States","VH86+VQ North Providence, Rhode Island, USA",https://www.visitrhodeisland.com/listing/riccottis-submarine-sandwiches/6880/,+1 401-724-8859,Open · Closes 11 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerNBVpWEi0oOLl1fVvzVR2yCZhATom1ZHfBTUieMU2bBlvwAd-hIkkkOGib8lKvQuP_XoPIEldQyo_S2ogSE8Dpjhs7d4ieBprYNsdzdMSDiHXPkllKwtoCX1gOoX5kMKiu5N3JzS6PCUg=w426-h240-k-no,false,9:30 am–11 pm,9:30 am–11 pm,9:30 am–11 pm,9:30 am–11 pm,9:30 am–11 pm,10 am–11 pm,10 am–10 pm,"https://www.google.com/maps/search/tire+service+in+North+Providence+Providence+RI/@41.8535518,-71.4676639,14z",2026-03-23T15:52:57.383Z,,,
https://www.google.com/maps/place/Jiffy+Lube/data=!4m7!3m6!1s0x89e446232b372e4f:0x3426fc3af79e4472!8m2!3d41.8253565!4d-71.5043995!16s%2Fg%2F1tg6r3x7!19sChIJTy43KyNG5IkRckSe9zr8JjQ,Jiffy Lube,4.3,239,Oil change service,,"1527 Hartford Ave, Johnston, RI 02919, United States","RFGW+46 Johnston, Rhode Island, USA",https://www.jiffylube.com/locations/ri/johnston/647,+1 401-861-9460,"Open · Closes 6 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerc9D3yl0KPIYvzD9LZ9QIsD2vEEpvsjdKrWpbuPmfG_4y-HR7DLS6QCLSTK71-Tn2RbmGsBzIuM23P60mN082U9-tpiurCpFWqiM2s6rl4W4lnS1lEVjCcoXPD35vHskGiPcEh=w408-h271-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,9 am–3 pm,"https://www.google.com/maps/search/tire+service+in+North+Providence+Providence+RI/@41.8535518,-71.4676639,14z",2026-03-23T15:53:02.248Z,,,
https://www.google.com/maps/place/O%27Reilly+Auto+Parts/data=!4m7!3m6!1s0x89e44466180d43e5:0xc7517f7694bf6bbc!8m2!3d41.8662047!4d-71.4412596!16s%2Fg%2F11g9nm0k1y!19sChIJ5UMNGGZE5IkRvGu_lHZ_Ucc,O'Reilly Auto Parts,4.5,214,Auto parts store,· In-store shopping · Kerbside pickup · Delivery,"1400 Mineral Spring Ave, North Providence, RI 02904, United States","VH85+FF North Providence, Rhode Island, USA",https://locations.oreillyauto.com/en-us/ri/northprovidence/autoparts-5230.html,+1 401-433-9819,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerKi4VtOHe7ezyS0qW0oDrHUTsbZcZ9iOToIyDTQTjDuF9bDPBzdrIiy1DIZ-syBzgFxFJSSzBoe_tEQtFTXHwkyMxSe98-mcHNQrbm2opalP0BuoUMA07s8nlWJU3R3dzFw7IV=w408-h306-k-no,true,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,8 am–7 pm,"https://www.google.com/maps/search/tire+service+in+North+Providence+Providence+RI/@41.8535518,-71.4676639,14z",2026-03-23T15:53:07.134Z,,,
https://www.google.com/maps/place/A1-Tire/data=!4m7!3m6!1s0x89e4433155b7fcbd:0x98f79d6a0e416ae5!8m2!3d41.8976706!4d-71.3883269!16s%2Fg%2F1tl7pq_f!19sChIJvfy3VTFD5IkR5WpBDmqd95g,A1-Tire,4.5,73,Auto repair shop,,"1289 Broad St, Central Falls, RI 02863, United States","VJX6+3M Central Falls, Rhode Island, USA",,+1 401-722-7032,Open · Closes 5:30 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqifegxNfaBK25zH6OEvzbp3SN7i0FQJhFgw1NuhDj9diUNITLL3YYSyjZtAosrIsmn8BMqLXnXZkpTGLK-_MuvxwtAuXqd7OfqYcEI1FTrxdJbNRLj9tNmcMVkmifJrbnq2Lpo=w408-h544-k-no,false,9 am–5:30 am,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5:30 am,Closed,"https://www.google.com/maps/search/tire+service+in+North+Providence+Providence+RI/@41.8535518,-71.4676639,14z",2026-03-23T15:53:12.160Z,,,
https://www.google.com/maps/place/Capital+City+Salvage/data=!4m7!3m6!1s0x89e446799a0956f9:0x5e4f47787ba7ee10!8m2!3d41.8427673!4d-71.4822987!16s%2Fg%2F1tpps_1_!19sChIJ-VYJmnlG5IkREO6ne3hHT14,Capital City Salvage,2.3,289,Used auto parts store,· In-store pick-up · Delivery,"77 Armento St, Johnston, RI 02919, United States","RGV9+43 Johnston, Rhode Island, USA",http://capitalcitysalvage.com/,+1 401-232-3210,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwernbAfqPfXsin5sesPVilQzCBZQQFtzwJWwm6a-nu1G3h7wcl_70_q6SzXzCaKIT5IvTmLIWUxfO0_XRw-uoAXTYQ31XiCWzzRKnJsyOW9FVez4bmdn3TbgQLSo2CfpFnICDmhm=w408-h725-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+North+Providence+Providence+RI/@41.8535518,-71.4676639,14z",2026-03-23T15:53:17.261Z,,,
https://www.google.com/maps/place/DKs+401+Auto/data=!4m7!3m6!1s0x89e447b6cec5a111:0x1d5bef8bc12dac25!8m2!3d41.8435004!4d-71.4823317!16s%2Fg%2F11yl6wk5nw!19sChIJEaHFzrZH5IkRJawtwYvvWx0,DKs 401 Auto,,,Auto repair shop,,"48 Armento St, Johnston, RI 02919, United States","RGV9+C3 Johnston, Rhode Island, USA",,+1 401-659-5175,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VjXvMADK6J3KyInpNiEYNw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.85345&pitch=0&thumbfov=100,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+North+Providence+Providence+RI/@41.8535518,-71.4676639,14z",2026-03-23T15:53:21.936Z,,,
https://www.google.com/maps/place/Comella%27s+Auto+Body/data=!4m7!3m6!1s0x89e446863c8484cb:0x3c2e91757f47ec57!8m2!3d41.8549914!4d-71.4882034!16s%2Fg%2F1tfjm44t!19sChIJy4SEPIZG5IkRV-xHf3WRLjw,Comella's Auto Body,4.7,29,Auto body shop,,"429 George Waterman Rd, Johnston, RI 02919, United States","VG36+XP Johnston, Rhode Island, USA",,+1 401-231-8204,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerm52g4A4TW97uYZQK_6GbyNX5YXCTLF_8VrruAPCDGWdnJaOl6qDdbM56Yz-rk7uEdLSXx9WYSHXa2C-ajb71wCy2VYF2MJvRS9hXvPIbkUvkOmFLK3jAVqnnt98AYO9LUUaALHlKKVT2V=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+North+Providence+Providence+RI/@41.8535518,-71.4676639,14z",2026-03-23T15:53:26.754Z,,,
https://www.google.com/maps/place/Valvoline+Instant+Oil+Change/data=!4m7!3m6!1s0x89e44692ffae319f:0x9a30958a6511bbdd!8m2!3d41.86531!4d-71.49832!16s%2Fg%2F1tg4md4v!19sChIJnzGu_5JG5IkR3bsRZYqVMJo,Valvoline Instant Oil Change,4.2,469,Oil change service,,"159 Putnam Pike, Johnston, RI 02919, United States","VG82+4M Johnston, Rhode Island, USA",https://store.vioc.com/ri/johnston/159-putnam-pike?utm_source=google&utm_medium=local&utm_campaign=localsearch,+1 401-232-5900,"Open · Closes 7 pm

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqP3XEfceB67CyUAsHtZwsf7tz9IrS9U1qOAGTnVVr1p_igRbRH7krIB2WQvrdck-vfOO_lp4OjUQqBO_CJaJ4izqcYfCZ0zLGWGEhIn8NsbczP2q_11u9OwSDKs752l--Gv9Cuy_19rHEJ=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7:30 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+North+Providence+Providence+RI/@41.8535518,-71.4676639,14z",2026-03-23T15:53:31.617Z,,,
https://www.google.com/maps/place/Doherty%27s+Garage+Inc/data=!4m7!3m6!1s0x89e39b23a9ba886d:0x58a2a14746e8e9a3!8m2!3d42.4140996!4d-71.3270318!16s%2Fg%2F113hnzz8v!19sChIJbYi6qSOb44kRo-noRkeholg,Doherty's Garage Inc,4.4,51,Auto repair shop,,"161 Lincoln Rd, Lincoln, MA 01773, United States","CM7F+J5 Lincoln, Massachusetts, USA",https://dohertysgarage.com/,+1 781-259-8484,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoKG27VxCqeLbHnZBI9rB74goNMC-gzy4CAgZ_mOnzqDh82RyQVrEBypBWP8V-VX0ZHbaB14xaiv5fM9eveRe6K7VwUHw08c6dBavpBjok-Zr-oNOh65oS-GGqRAIUj2xKHZ6HkAgTA9b4v=w513-h240-k-no,false,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lincoln+Providence+RI/@42.4259283,-71.3039469,14z",2026-03-23T15:53:46.300Z,,,
https://www.google.com/maps/place/Miyu+Rims+LLC/data=!4m7!3m6!1s0x89e4451ceafb1625:0xae704edf5efac2fc!8m2!3d41.8918292!4d-71.4083105!16s%2Fg%2F11ggrjp127!19sChIJJRb76hxF5IkR_ML6Xt9OcK4,Miyu Rims LLC,4.9,187,Car repair and maintenance service,,"85 Industrial Cir, Lincoln, RI 02865, United States","VHRR+PM Lincoln, Rhode Island, USA",,+1 401-572-6583,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep_o2lQuIR-kTtDUTIBoK8l72dylqIKRzkt6FcI6G6ENRngPNFxDoJ30E2HVty7UASl8Vm5mqMm-gvy4dbRZlWq5GhjauQ4C9ROarhI6oGihkFG4KxzmbMhamTlCBWZ-e_GJNIwLC0x_PyA=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lincoln+Providence+RI/@42.4259283,-71.3039469,14z",2026-03-23T15:53:51.428Z,,,
https://www.google.com/maps/place/VIP+Valvoline+Express+Lube/data=!4m7!3m6!1s0x89e443f295308f43:0x1607dd3d6c0e32a2!8m2!3d41.9095363!4d-71.4029973!16s%2Fg%2F11gjhfhlf3!19sChIJQ48wlfJD5IkRojIObD3dBxY,VIP Valvoline Express Lube,4.2,29,Oil change service,,"1740 Lonsdale Ave, Lincoln, RI 02865, United States","WH5W+RR Lincoln, Rhode Island, USA",,+1 401-475-3327,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo3N6QspR2Nck1FfyCbJMcPrV5xCYSSVItRUYEcYD9TVOffpUfXhHmzo6NnQ61zNJtAj4JbqknZUOLgx8fq1JPW71XNvdJxNNcByVdwm97AEsUKae1lcOE86QWKdaTG8UH5duX1B93DZQ4o=w408-h252-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Lincoln+Providence+RI/@42.4259283,-71.3039469,14z",2026-03-23T15:53:56.264Z,,,
https://www.google.com/maps/place/Jose+Calderon+Taller+Mec%C3%A1nico/data=!4m7!3m6!1s0x89e443e76102efa7:0xf687cb80cd945ee5!8m2!3d41.8847503!4d-71.4140351!16s%2Fg%2F11gy7vf0pp!19sChIJp-8CYedD5IkR5V6UzYDLh_Y,Jose Calderon Taller Mecánico,4.9,41,Mechanic,,"935 Smithfield Ave, Lincoln, RI 02865, United States","VHMP+W9 Lincoln, Rhode Island, USA",,+1 401-654-7135,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqEo3uYLS8SCHXFC8a_ZC4cI7t97GlnKNqHrFOdXcnG3lbYYyfV8k5-QvBISQ2BQlPn54bk3C6BZk2cUOtdsEpf-bQhSq8Iq3PQ6D5rGgfnwOWD7WPTcBiHkgArdO0bQDqpiWFwPw=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Lincoln+Providence+RI/@42.4259283,-71.3039469,14z",2026-03-23T15:54:01.192Z,,,
https://www.google.com/maps/place/Santows+Towing+and+Services/data=!4m7!3m6!1s0x89e4430434fa66bd:0x8aed8c27084da9e9!8m2!3d41.8922346!4d-71.411712!16s%2Fg%2F11vm158g3q!19sChIJvWb6NARD5IkR6alNCCeM7Yo,Santows Towing and Services,4.9,33,Towing service,,"1208 Smithfield Ave, Lincoln, RI 02865, United States","VHRQ+V8 Lincoln, Rhode Island, USA",https://santowstowingservice.com/,+1 401-660-6050,Open · Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqWBy3HwErCeL5N2vxXaKiPJinD9ed-0NjZzEwxxYNlnm-_uggXt0b_ujjvYxPEfFbojRuhn8EA_wpZwKdoPN6rwrfmUtFi7BU8NahPFTSKckomPwMXFIVE8BrYehx9iYENGNU=w408-h306-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,8 am–9 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Lincoln+Providence+RI/@42.4259283,-71.3039469,14z",2026-03-23T15:54:06.092Z,,,
https://www.google.com/maps/place/L+%26+J+Auto/data=!4m7!3m6!1s0x89e442e58bff9f45:0x3749024632ebf01!8m2!3d41.9252057!4d-71.4139515!16s%2Fg%2F1tcvk3c6!19sChIJRZ__i-VC5IkRAb8uYySQdAM,L & J Auto,4.7,104,Auto repair shop,,"721 Mendon Rd, Cumberland, RI 02864, United States","WHGP+3C Cumberland, Rhode Island, USA",,+1 401-334-2410,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqh14fCHZiKhalUZu5IQQTbX5gj8NXhvcffXLiK439oY0-L5jkweEjKVrELoVwaHypb-zZo9jijncRW29Juq7OTKqcrE0wJoDZljFclJPxuIjRuZxXF8vhXcIT4LsjAuTgiryEB=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lincoln+Providence+RI/@42.4259283,-71.3039469,14z",2026-03-23T15:54:11.252Z,,,
https://www.google.com/maps/place/Lincoln+Senior+Center/data=!4m7!3m6!1s0x89e443c29c291933:0xbca3b21bb210450b!8m2!3d41.907919!4d-71.472805!16s%2Fg%2F1v44f_2r!19sChIJMxkpnMJD5IkRC0UQshuyo7w,Lincoln Senior Center,4.7,73,Senior citizen center,,"150 Jenckes Hill Rd, Lincoln, RI 02865, United States","WG5G+5V Lincoln, Rhode Island, USA",http://www.lincolnri.org/,+1 401-753-7000,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqx7cWLdjOSemNSKsYawkygrc65AdaVELh8C9c5HD53ps35A7H7GZ8jvPJdiGjdst56u2Il4znFjCAE28g7Al8Pna1mfbK56j00bCFhXcg8OgGOYng2Rom0OCi2pkWOHPzsfSw=w408-h280-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Lincoln+Providence+RI/@42.4259283,-71.3039469,14z",2026-03-23T15:54:16.038Z,,,
