placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Cowan+Electric/data=!4m7!3m6!1s0x89c0b1d894b53c9f:0x623fc906da82a7d5!8m2!3d39.1654176!4d-74.78676!16s%2Fg%2F11r9v4k32k!19sChIJnzy1lNixwIkR1aeC2gbJP2I,Cowan Electric,5.0,3,Electrician,"1342 NJ-83, Cape May Court House, NJ 08210, United States","5687+57 Cape May Court House, Middle Township, NJ, USA",https://usmapiqs.org/details/cowan-electric-ChIJnzy,+1 609-967-7499,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM2KWwYzkZab4Q4BMLhRTgEEMkP9ImpdAxdO5e2=w408-h546-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:28:38.872Z,,,,
https://www.google.com/maps/place/Krise+Services/data=!4m7!3m6!1s0x89c131c28f23ec49:0x32d375f0fb95ede2!8m2!3d39.865497!4d-74.8072952!16s%2Fg%2F11t60zh1r5!19sChIJSewjj8IxwYkR4u2V-_B10zI,Krise Services,4.9,357,Electrician,"745 Stokes Rd, Medford, NJ 08055, United States","V58V+53 Medford, New Jersey, USA",http://www.kriseservices.com/,+1 856-284-3932,Closed · Opens 12 am Mon,https://lh3.googleusercontent.com/p/AF1QipNeSYut8E-icmtZGYF5z7t6rmxOM7chipjBbsWJ=w426-h240-k-no,true,Closed,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:28:43.975Z,,,,
https://www.google.com/maps/place/Culley+Generator+Service/data=!4m7!3m6!1s0x4207f121785bc0df:0x5821d5710abb598c!8m2!3d39.357227!4d-75.041281!16s%2Fg%2F11stb3g_p0!19sChIJ38BbeCHxB0IRjFm7CnHVIVg,Culley Generator Service,5.0,1,Electric generator shop,,,https://culleygen.com/,+1 856-358-3300,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOf3XGad97TO3wUJ2pHOTAQZpUbG_Y0CA8fqhoI=w408-h408-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:28:48.586Z,,· Delivery,,
https://www.google.com/maps/place/CME+Electric+LLC/data=!4m7!3m6!1s0x89c19cf463b96cd1:0x21678f6753f97af5!8m2!3d39.9870797!4d-74.1506616!16s%2Fg%2F11b708l3js!19sChIJ0Wy5Y_ScwYkR9Xr5U2ePZyE,CME Electric LLC,4.3,6,Electrician,"1146 Sylvan Dr, Toms River, NJ 08753, United States","XRPX+RP Toms River, New Jersey, USA",https://cme-electric.com/,+1 732-600-2927,Closes soon · 5 pm · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO5zpBBQTS_4cleBDQu6vqJs4I779JYcIKfqz8H=w426-h240-k-no,true,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:28:53.586Z,,,,
https://www.google.com/maps/place/Comfort+Now+By+Bob+McAllister/data=!4m7!3m6!1s0x89c0c1d16237099d:0x90cc68a538f6f2e0!8m2!3d39.3922005!4d-74.6400464!16s%2Fg%2F11bwd8njr7!19sChIJnQk3YtHBwIkR4PL2OKVozJA,Comfort Now By Bob McAllister,4.9,2448,HVAC contractor,"1188 Ocean Heights Ave, Egg Harbor Township, NJ 08234, United States","99R5+VX Egg Harbor Township, New Jersey, USA",https://www.iwantcomfortnow.com/?utm_source=egg-harbor-gbp-listing&utm_medium=organic&utm_campaign=website-button,+1 609-200-5081,"Open 24 hours

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPsp-cCKeXamy9Mz_mNx5YDirf2zEX3uPli6bH7=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:28:58.443Z,,,,
https://www.google.com/maps/place/Scott%27s+Electrical+Service/data=!4m7!3m6!1s0x89c1718d5ea30681:0x7306e20cbe9710ed!8m2!3d39.9979438!4d-74.3821787!16s%2Fg%2F11gpfcrltm!19sChIJgQajXo1xwYkR7RCXvgziBnM,Scott's Electrical Service,4.9,45,Electrician,"462 Horicon Ave, Manchester Township, NJ 08759, United States","XJX9+54 Manchester Township, New Jersey, USA",http://ses-power.com/,+1 732-849-6552,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPNbSxxw5xjm_SCT4D3oHJCxktOjvdZbwMraDUe=w426-h240-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:29:03.225Z,,,,
https://www.google.com/maps/place/Surf+Electrical+Services+%26+Surf+Lighting+Co./data=!4m7!3m6!1s0x89c0af14d5eab623:0x715f33daf24792de!8m2!3d39.0810384!4d-74.8242642!16s%2Fg%2F11fsrgsf0d!19sChIJI7bq1RSvwIkR3pJH8tozX3E,Surf Electrical Services & Surf Lighting Co.,5.0,156,Electrician,"20 S Main St Unit A, Cape May Court House, NJ 08210, United States","35JG+C7 Cape May Court House, Middle Township, NJ, USA",https://www.surfelectric.net/,+1 609-770-3105,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP8Z9q0w0GuAJiT3Fmd0Frt4EUEPKu4PEPqhcJ_=w408-h544-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:29:08.329Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Ronaldson+Electrical+Construction+LLC/data=!4m7!3m6!1s0x89c12e64d87fe071:0x9da33adca03b9b96!8m2!3d39.7401675!4d-74.7050826!16s%2Fg%2F11b6sszyfp!19sChIJceB_2GQuwYkRlps7oNw6o50,Ronaldson Electrical Construction LLC,5.0,220,Electrician,,,https://www.ronaldsonelectrical.com/,+1 609-220-5335,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyY3LhN4B0Zb48STpg6nH5XivQyu3HOQUOvYPSMx3d0BO9fmB4l2qJwZksY1qVuyqw_Ys4Uvmzzv8mfPr6D70pUQlCdCnGtj_LWO1mEEX_KUTcwHpDHfAy-YRA9yYvmKNXP69lq=w408-h306-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:29:13.094Z,,,,
https://www.google.com/maps/place/Tractor+Supply+Co./data=!4m7!3m6!1s0x89c0e81f258c0a73:0x8a55516b43416648!8m2!3d39.4203085!4d-74.5882951!16s%2Fg%2F11f1m_3fw6!19sChIJcwqMJR_owIkRSGZBQ2tRVYo,Tractor Supply Co.,4.5,341,Animal feed store,"6501 Black Horse Pike, Egg Harbor Township, NJ 08234, United States","CCC6+4M Egg Harbor Township, New Jersey, USA",https://www.tractorsupply.com/tsc/store_Eggharbortownship-NJ-08234_2240,+1 609-646-2222,"Open · Closes 8 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSybk7LYaEl239aadevuDjWqn4JDq8q8jUax6-COWl386HeGD9MxA7ZGOWfLdhQCVYBf-Xu1c_9mNVHUGF9t-mibTh5_PA93MvlsQ7blH-sShcFbO4IGBpMxbm_Ca1PHTk6Kj0E=w408-h306-k-no,true,8 am–8 pm,9 am–7 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:29:18.164Z,,"Chain with a wide variety of agricultural & livestock supplies, plus tools, workwear & boots. · In-store shopping · Kerbside pickup · Delivery",,
https://www.google.com/maps/place/Muller+Electrical+Services+LLC/data=!4m7!3m6!1s0x89c19f6a0eed8a7d:0x4da986a3595c1559!8m2!3d39.8845284!4d-74.1438606!16s%2Fg%2F11v0yg6v7n!19sChIJfYrtDmqfwYkRWRVcWaOGqU0,Muller Electrical Services LLC,5.0,2,Electrician,"211 Rosewood Dr, Bayville, NJ 08721, United States","VVM4+RF Bayville, Berkeley Township, NJ, USA",https://www.mullerelectricalservicesllc.com/?utm_source=google&utm_medium=GBP&utm_campaign=LocalSEO,+1 732-573-8934,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipM2Os3QC788COnoAsSxPjvZL0KEHGWudpYg5hEC=w408-h527-k-no,true,7–8 am,Closed,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:29:23.160Z,,,,
https://www.google.com/maps/place/Raynor+Services/data=!4m7!3m6!1s0x89c137aae07b2cd5:0x4ddd03326947508b!8m2!3d39.9835139!4d-74.7830332!16s%2Fg%2F1tjkgpx_!19sChIJ1Sx74Ko3wYkRi1BHaTID3U0,Raynor Services,4.8,2084,Electrician,"401 Pine St, Mt Holly, NJ 08060, United States","X6M8+CQ Mt Holly, New Jersey, USA",https://raynorservices.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Mount-Holly-NJ,+1 609-534-0174,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipNTSBn06rQDRHIRPQHKDNbLT1O6jTfr6oWYqyH2=w408-h244-k-no,true,8 am–9 pm,8 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:29:28.106Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Red%27s+Generator+Service/data=!4m7!3m6!1s0x89c2375886d8deb7:0x73e33c3c7f7febc6!8m2!3d40.4276241!4d-74.1038664!16s%2Fg%2F11wfyv3zrb!19sChIJt97Yhlg3wokRxut_fzw843M,Red's Generator Service,5.0,1,General contractor,"3 Pulsch St Suite 101, Port Monmouth, NJ 07758, United States","CVHW+2F Port Monmouth, Middletown Township, NJ, USA",https://www.reds911.com/,+1 732-865-6115,Closes soon · 5 pm · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HVgeIgl_53gy4ToswO03VQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.10068&pitch=0&thumbfov=100,true,9 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:29:33.226Z,,,,
https://www.google.com/maps/place/Graff+Electric+LLC/data=!4m7!3m6!1s0x22abc750a26184bf:0xcdfe9ae0cca3cf5e!8m2!3d39.6051577!4d-74.7507033!16s%2Fg%2F11rcrqlqv4!19sChIJv4RholDHqyIRXs-jzOCa_s0,Graff Electric LLC,4.9,92,Electrician,"3300 Moss Mill Rd, Hammonton, NJ 08037, United States","J64X+3P Hammonton, New Jersey, USA",https://www.graffelectricnj.com/,+1 609-414-7451,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMC2Rm45DQEXno96d8J-1ZS4XfIYapUYuCuF2J1=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:29:38.049Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Clean+Sweep+Services/data=!4m7!3m6!1s0x89c0eab733306d75:0x29de9cadaeef3392!8m2!3d39.2756463!4d-74.5816375!16s%2Fg%2F1thy0q3t!19sChIJdW0wM7fqwIkRkjPvrq2c3ik,Clean Sweep Services,5.0,40,Cleaning service,"1221 West Ave 1st Floor, Ocean City, NJ 08226, United States","7CG9+78 Ocean City, New Jersey, USA",http://www.clean-sweep-services.net/,+1 609-398-6446,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOhTZGjMN3KwVquOgiImVV6_NPhPtAqukrd5D-l=w426-h240-k-no,true,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:29:42.943Z,,,,
https://www.google.com/maps/place/South+Jersey+Yacht+Sales+%26+Service+Center/data=!4m7!3m6!1s0x89c0ea821f9fa2dd:0xbef9f31f13158c4c!8m2!3d39.3132235!4d-74.5916435!16s%2Fg%2F1tcxknvf!19sChIJ3aKfH4LqwIkRTIwVEx_z-b4,South Jersey Yacht Sales & Service Center,4.8,30,Boat dealer,"680 Bay Ave, Somers Point, NJ 08244, United States","8C75+78 Somers Point, New Jersey, USA",https://www.southjerseyyachtsales.com/,+1 609-927-1175,Closes soon · 4:30 pm · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP84NH0RY-OGSdlZi7Tiel_L5xr1BhxjRmEX4C5=w408-h306-k-no,true,8 am–4:30 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:29:47.820Z,LGBTQ+ friendly,· Delivery,,
https://www.google.com/maps/place/Steve%27s+Electric/data=!4m7!3m6!1s0x89c103e0d9ee1aed:0x3d0c7392657b7ae8!8m2!3d39.6278815!4d-74.3146153!16s%2Fg%2F1tcws0vp!19sChIJ7Rru2eADwYkR6Hp7ZZJzDD0,Steve's Electric,4.0,20,Electrician,"851 US-9, Little Egg Harbor Township, NJ 08087, United States","JMHP+55 Little Egg Harbor Township, New Jersey, USA",,+1 609-294-2337,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M3xk8_lWhCDRJZG57uhIUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.38785&pitch=0&thumbfov=100,true,Closed,Closed,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:29:52.658Z,,,,
https://www.google.com/maps/place/Michael+Battaglio+Electric/data=!4m7!3m6!1s0x89c19dcdff1004ed:0xdc3d781bdf53ee52!8m2!3d39.9566412!4d-74.1765827!16s%2Fg%2F1tg5vzdz!19sChIJ7QQQ_82dwYkRUu5T3xt4Pdw,Michael Battaglio Electric,4.6,32,Electrician,"555 Clifton Ave, Toms River, NJ 08753, United States","XR4F+M9 Toms River, New Jersey, USA",http://michaelbattaglioelectric.com/,+1 732-244-3052,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMLZALtY3Sy2ouk6wLIsnPRs8sHs2wETWrsqMxa=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:29:57.703Z,,,,
https://www.google.com/maps/place/Ocean+Coast+Electric/data=!4m7!3m6!1s0x89c3db9c368b12ab:0xa170651fe8f70881!8m2!3d40.3628213!4d-74.4213643!16s%2Fg%2F11f7r5pvfr!19sChIJqxKLNpzbw4kRgQj36B9lcKE,Ocean Coast Electric,4.4,8,Electrical installation service,"176 Old Forge Rd, Monroe Township, NJ 08831, United States","9H7H+4F Monroe Township, New Jersey, USA",http://oceancoastelectric.com/?utm_source=GMB&utm_medium=organic&utm_campaign=1SEO_SM,+1 732-338-8732,,https://lh3.googleusercontent.com/p/AF1QipO9bGlgnUjXvbdO2qFgmcvtRmIOp8iLDdGXe8ps=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:30:00.477Z,,,,
https://www.google.com/maps/place/ZVR+Electric/data=!4m7!3m6!1s0x89c103e40d20f191:0xcf111c740add85d2!8m2!3d39.779067!4d-74.293453!16s%2Fg%2F11nmgdkr1r!19sChIJkfEgDeQDwYkR0oXdCnQcEc8,ZVR Electric,5.0,6,Electrician,,,http://zvrelectric.com/,+1 609-384-2654,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPOHzFYW6d4fMzwyGKGFL_Db9wbVgYeUlb-mw-J=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:30:05.224Z,,,,
https://www.google.com/maps/place/Reliable+Power+Plus+LLC/data=!4m7!3m6!1s0x89c74753fe587651:0xb3e43d694710f1a3!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11gs6b0ybx!19sChIJUXZY_lNHx4kRo_EQR2k95LM,Reliable Power Plus LLC,5.0,2,Electric generator shop,,,,+1 856-367-1182,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipN8jR-N35mtR0o7iGLtZFLUbcxPYJj59FeAHSBO=w408-h260-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:30:09.981Z,,,,
https://www.google.com/maps/place/Northeast+Generators/data=!4m7!3m6!1s0x89c3b087967c2ebf:0x649c6d1143da5bf2!8m2!3d40.6561471!4d-74.3764809!16s%2Fg%2F11bzs3xdj3!19sChIJvy58loeww4kR8lvaQxFtnGQ,Northeast Generators,5.0,552,Electric generator shop,"2558 Plainfield Ave, Scotch Plains, NJ 07076, United States","MJ4F+FC Scotch Plains, New Jersey, USA",https://www.northeastgeneratorsllc.com/,+1 908-312-7002,"Closed · Opens 8 am Mon

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxmKUjPSFL3jM46oIcrj6wJ_tcH4omyAnjti66iZ68AmEsjfRBzJ5Om51qoDXaQ16ApXGqAXsx1KCJL80kXR23vESl6BrwxyU7mbrtu8OulyVBqyh8kftrRDnQBGf3n7c-Fph2k=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:30:15.131Z,,· Delivery,,
https://www.google.com/maps/place/DC+Diesel+and+Marine+services+LLC/data=!4m7!3m6!1s0x89c1a0b2b37dde1f:0x54f2fa9b4d72150d!8m2!3d40.073132!4d-74.724323!16s%2Fg%2F11f121xmd7!19sChIJH959s7KgwYkRDRVyTZv68lQ,DC Diesel and Marine services LLC,5.0,43,Boat repair shop,,,,+1 609-709-7085,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOCPv06yegS_-KuG3qtyHXrsojWGSNtaAJw1ba0=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:30:20.068Z,,,,
https://www.google.com/maps/place/Tactical+Power+Electrical+Repair+Services/data=!4m7!3m6!1s0x89c3b5fc239655bb:0x960fb3adbd02d5db!8m2!3d40.35378!4d-74.3018125!16s%2Fg%2F11fptzf34g!19sChIJu1WWI_y1w4kR29UCva2zD5Y,Tactical Power Electrical Repair Services,5.0,97,Electrician,,,https://www.tacticalpowerservices.com/?utm_campaign=gmb,+1 732-860-2734,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOVacLMHoKi1Erkoc53f2Q3aW4sdLYkbB0Okk2A=w408-h334-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:30:24.851Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Aggressive+Electrical+Systems/data=!4m7!3m6!1s0x89c11dc41de1e8e7:0xf5fa5ecb6a29d87f!8m2!3d39.73048!4d-74.4753425!16s%2Fg%2F11ft0l0774!19sChIJ5-jhHcQdwYkRf9gpaste-vU,Aggressive Electrical Systems,4.9,10,Electrician,,,https://www.aggressiveelectrical.com/,+1 609-294-8120,,https://lh3.googleusercontent.com/p/AF1QipMy9no0Rt-iDx_3MRpWiVlJsYiOG7ojMevh-g1f=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:30:27.707Z,,,,
https://www.google.com/maps/place/Seeburg+Electric+LLC/data=!4m7!3m6!1s0x89c0b06a3734419f:0x5c3cd3980dc191a7!8m2!3d39.1674085!4d-74.8010366!16s%2Fg%2F1q5bnp9xv!19sChIJn0E0N2qwwIkRp5HBDZjTPFw,Seeburg Electric LLC,5.0,5,Electrician,"1475 NJ-83, Cape May Court House, NJ 08210, United States","558X+XH Cape May Court House, Middle Township, NJ, USA",,+1 609-427-6655,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AYnh4LEtyxIVsDzpqv3mXg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.85495&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:30:30.516Z,,,,
https://www.google.com/maps/place/Integrity+Electrical+Contracting+Inc./data=!4m7!3m6!1s0x89c187f1d7e42e7f:0x105ceefa5b215163!8m2!3d40.1903487!4d-74.0913162!16s%2Fg%2F1td5mm2x!19sChIJfy7k1_GHwYkRY1EhW_ruXBA,Integrity Electrical Contracting Inc.,5.0,162,Electrician,"3707 Belmar Blvd, Wall Township, NJ 07753, United States","5WR5+4F Wall Township, New Jersey, USA",https://integrityelectrical.us/,+1 732-552-9045,,https://lh3.googleusercontent.com/p/AF1QipPah_9lSocK1RJMBJQ8WIkysZd3wZ-KxjGoHdan=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:30:35.335Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/LPC+Electrical/data=!4m7!3m6!1s0x2a9e33d62ce6504b:0xe32cabb595e1464f!8m2!3d39.9958911!4d-74.1326658!16s%2Fg%2F11v0t6lnyd!19sChIJS1DmLNYznioRT0bhlbWrLOM,LPC Electrical,5.0,67,Electrician,,,https://www.lpcelectrical.com/,+1 732-784-8499,Closes soon · 5 pm · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOpkdSrU5sLuEbkwuZilnbAykKPsjxMLRuL0WIE=w408-h273-k-no,true,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:30:40.369Z,,,,
https://www.google.com/maps/place/McIntyre+Electric/data=!4m7!3m6!1s0x89c0e725408fae49:0x74e7d4ac830f78cf!8m2!3d39.3524865!4d-74.5741875!16s%2Fg%2F11ns1k7f70!19sChIJSa6PQCXnwIkRz3gPg6zU53Q,McIntyre Electric,5.0,3,Electrician,,,http://www.mcintyre-electric.com/,+1 609-351-2724,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNmm8AYiLaImSIGyRcjDAtiUjjyueeSq0aSPp0A=w408-h544-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:30:45.136Z,,,,
https://www.google.com/maps/place/Green+Electrical+Enterprises+LLC/data=!4m7!3m6!1s0x89c19bf19dad7c0f:0x25c89043a33a93b7!8m2!3d39.73048!4d-74.4753425!16s%2Fg%2F11byxgb7kk!19sChIJD3ytnfGbwYkRt5M6o0OQyCU,Green Electrical Enterprises LLC,5.0,168,Electrical installation service,,,https://www.greenelectricalenterprises.com/,+1 609-675-6540,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx24CCU-w5gXotquNK_Z7S-2oIuLsJQ9EKyyTL-Wlx2d0ym6PNTgOOwmdXxfAhgGgxFWielJK6BRDzyrBMMMwxcYNBbesY96FgG9ma4e-itX8IJngPww3zNq9GIT5WuWMtTR4jh5w=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-01-10T21:30:49.881Z,LGBTQ+ friendly,,,
