placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes
https://www.google.com/maps/place/Affordable+Garage+Door+Service/data=!4m7!3m6!1s0x54c125a6feacca91:0xbb9c252af2078137!8m2!3d43.9154164!4d-123.0251571!16s%2Fg%2F11jlszlv3v!19sChIJkcqs_qYlwVQRN4EH8iolnLs,Affordable Garage Door Service,5.0,3,Door shop,"562 Mary Neal Ln, Creswell, OR 97426, United States","WX8F+5W Creswell, Oregon, USA",http://www.affordablegaragedoorservices.com/,+1 541-913-6049,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO36y_4sw8p4OiMPTcGLw5jz8GClF8RCCRcsBtT=w427-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:16:11.490Z,,
https://www.google.com/maps/place/Fast+Overhead+Door/data=!4m7!3m6!1s0x54eaa92043e84905:0xbbe897a43b2484a!8m2!3d44.9176836!4d-123.2953835!16s%2Fg%2F11v9frpfb1!19sChIJBUnoQyCp6lQRSkiyQ3qJvgs,Fast Overhead Door,5.0,11,Garage door supplier,"1389 SE Miller Ave, Dallas, OR 97338, United States","WP93+3R Dallas, Oregon, USA",,+1 503-623-3278,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YiYJssq2BWmcxvsSbuYrmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.25536&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:16:17.108Z,,
https://www.google.com/maps/place/ProLift+Garage+Doors+of+Salem/data=!4m7!3m6!1s0xd5f029aceef68f7:0x37dba02fbb4e3a03!8m2!3d44.9546525!4d-122.9536274!16s%2Fg%2F11n_9t0qv8!19sChIJ92jvzpoCXw0RAzpOuy-g2zc,ProLift Garage Doors of Salem,5.0,177,Garage door supplier,,,https://www.proliftdoors.com/salem/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=salem,+1 541-293-8240,,https://lh3.googleusercontent.com/p/AF1QipNsvjEH0gmtUuVY61VqL8GMBdIFSXp-7ouY8bDU=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:16:20.182Z,,
https://www.google.com/maps/place/Coast+Door+%26+Weatherstripping/data=!4m7!3m6!1s0x54c1d64a0cc4a72d:0xbad2b819176109f2!8m2!3d44.6372569!4d-124.0454787!16s%2Fg%2F1tdmdm5z!19sChIJLafEDErWwVQR8glhFxm40ro,Coast Door & Weatherstripping,1.0,1,Door supplier,"105 NE Fogarty St, Newport, OR 97365, United States","JXP3+WR Newport, Oregon, USA",,+1 541-265-5310,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1cnMSEgje3EhZ3CNi5fSJQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.5693&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:16:23.582Z,,
https://www.google.com/maps/place/Thomas+Garage+Doors+Installation+And+Service+LLC/data=!4m7!3m6!1s0x54c06dbeb4215417:0xaa8144a09911cd1d!8m2!3d44.6370507!4d-123.0885666!16s%2Fg%2F11vwr1lrb2!19sChIJF1QhtL5twFQRHc0RmaBEgao,Thomas Garage Doors Installation And Service LLC,5.0,96,Garage door supplier,"320 SE Pine St, Albany, OR 97321, United States","JWP6+RH Albany, Oregon, USA",https://thomasgdoor.com/,+1 458-252-9690,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP0jTR330ae4FGvdgFUJUqPxL9F3ig6ZrOiVsGg=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:16:29.081Z,,
https://www.google.com/maps/place/Valley+Overhead+Door+Sales/data=!4m7!3m6!1s0x54c06b5ba9498317:0xf60ea7a3cfb910cd!8m2!3d44.5586453!4d-123.1137766!16s%2Fg%2F1tdcwtyk!19sChIJF4NJqVtrwFQRzRC5z6OnDvY,Valley Overhead Door Sales,4.9,688,Garage door supplier,"31918 Old Hwy 34, Tangent, OR 97389, United States","HV5P+FF Tangent, Oregon, USA",https://valleyoverheaddoorsales.com/,+1 541-926-3828,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOM2-zHXxwGtqYtgIQYUACBJZyyCx1twFzUO_F5=w774-h240-k-no,true,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:16:35.060Z,,
https://www.google.com/maps/place/Dave%27s+Garage+Doors/data=!4m7!3m6!1s0x54c11def0aea09fd:0x664e637c6ff95b68!8m2!3d44.057184!4d-123.155338!16s%2Fg%2F11wvbqqnkt!19sChIJ_QnqCu8dwVQRaFv5b3xjTmY,Dave's Garage Doors,5.0,449,Garage door supplier,"196 Wallis St STE D, Eugene, OR 97402, United States","3R4V+VV Eugene, Oregon, USA",https://www.davesgaragedoors.com/,+1 541-241-3232,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNM7odGLjIqNERj8I6myuN-gC25H6GvYS7NyBbn=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:16:40.515Z,,
https://www.google.com/maps/place/All+County+Garage+Door/data=!4m7!3m6!1s0x54c11efa2b7c9e63:0xa8bacff4eb670bcb!8m2!3d44.0473011!4d-122.9401628!16s%2Fg%2F1hhmyj6ln!19sChIJY558K_oewVQRywtn6_TPuqg,All County Garage Door,5.0,238,Garage door supplier,"5179 B St, Springfield, OR 97478, United States","23W5+WW Springfield, Oregon, USA",http://allcountygaragedoor.com/,+1 541-521-8986,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNNYxMADJiIjiJlOd7of-r1MLeg8u8RS-u3YLeI=w408-h322-k-no,true,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:16:46.044Z,,
https://www.google.com/maps/place/Just+Maintaining+LLC/data=!4m7!3m6!1s0x54c1d7cada340249:0xc2b6a401410f749b!8m2!3d44.6367836!4d-124.0534505!16s%2Fg%2F1td7sxwz!19sChIJSQI02srXwVQRm3QPQQGktsI,Just Maintaining LLC,1.0,1,Door supplier,"Newport, OR 97365, United States","JWPW+PJ Newport, Oregon, USA",,+1 541-265-2193,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ANiJ6KOP2SiEZx81aq8B0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.53412&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:16:49.988Z,,
https://www.google.com/maps/place/Applegate+Door+Company/data=!4m7!3m6!1s0x54c0478d5a497033:0xaefc1ab0870feeff!8m2!3d44.5389761!4d-123.3764751!16s%2Fg%2F1pty463tl!19sChIJM3BJWo1HwFQR_-4Ph7Aa_K4,Applegate Door Company,4.3,21,Garage door supplier,"720 Applegate St, Philomath, OR 97370, United States","GJQF+HC Philomath, Oregon, USA",https://applegatedoor.com/,+1 541-929-3369,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPVKElnXcHVk-prqcHKqyG7ej3smcS8MCOEewg0=w408-h306-k-no,true,7 am–5 pm,Closed,Closed,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:16:55.572Z,,
https://www.google.com/maps/place/Portland+Dock+%26+Door/data=!4m7!3m6!1s0x54956fe45a2ea381:0x548321308d72964!8m2!3d44.9703823!4d-122.9669174!16s%2Fg%2F11gmhld5dy!19sChIJgaMuWuRvlVQRZCnXCBMySAU,Portland Dock & Door,4.9,92,Garage door supplier,"4705 Silverton Rd NE, Salem, OR 97305, United States","X2CM+56 Salem, Oregon, USA",https://www.portlanddockanddoor.com/,+1 503-309-0005,Closes soon ⋅ 3:30 pm ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNnTCJmmKkPAIfpjja_MlME6AxJSm5gZyjK0azF=w426-h240-k-no,true,7 am–3:30 pm,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:17:00.722Z,,
https://www.google.com/maps/place/A-1+Garage+Door+and+Gutter/data=!4m7!3m6!1s0x54c06c92927bc4c3:0xc4d1c81eee4f3c38!8m2!3d44.575152!4d-123.0181835!16s%2Fg%2F1td2tmnk!19sChIJw8R7kpJswFQRODxP7h7I0cQ,A-1 Garage Door and Gutter,4.8,289,Garage door supplier,,,http://a1garagedoorandgutter.com/,+1 541-928-0252,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNg4W_VX1GEl5WF6U1jJ0Togp1QD8fGG2l8luuq=w408-h251-k-no,true,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:17:05.948Z,,
https://www.google.com/maps/place/North+Coast+Door+Co/data=!4m7!3m6!1s0x54eb2ba2b45f6a85:0x99ec2f6dc37cea9f!8m2!3d45.4582719!4d-123.8509905!16s%2Fg%2F1v9lbhy6!19sChIJhWpftKIr61QRn-p8w20v7Jk,North Coast Door Co,3.9,14,Door supplier,"1303 Front St, Tillamook, OR 97141, United States","F45X+8J Tillamook, Oregon, USA",https://www.northcoastdoor.com/,+1 503-842-5300,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CURqgsob1gql8OfMRGAbvQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=146.38654&pitch=0&thumbfov=100,false,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:17:11.083Z,,
https://www.google.com/maps/place/Garage+Door+Repair+Gurus/data=!4m7!3m6!1s0x54bfffb299cf9eb9:0x32b01eb67bb1dbdd!8m2!3d44.9493842!4d-122.9988198!16s%2Fg%2F1tdz94cp!19sChIJuZ7PmbL_v1QR3duxe7YesDI,Garage Door Repair Gurus,4.9,53,Door supplier,"3000 Market St NE #710, Salem, OR 97301, United States","W2X2+QF Salem, Oregon, USA",,+1 971-298-5069,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxhLL_jdZcv2Qw-IN8hV8_lbQMadCrVkPJXIqJijS2Ru21NoEMQKUrH-BlDJWL4Ud7jkBuaPFlJnGOxgatHvXXacVIrECqS67XN19ooQvq7JzA9cmNMqNcqOoAWiKUdb5bJKbAZ=w408-h306-k-no,false,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:17:16.370Z,,
https://www.google.com/maps/place/Stapleton+Overhead+Door/data=!4m7!3m6!1s0x54c0e33400e35887:0x986f630680a0797f!8m2!3d44.0855415!4d-123.0615678!16s%2Fg%2F11kb8kf2g4!19sChIJh1jjADTjwFQRf3mggAZjb5g,Stapleton Overhead Door,5.0,5,Garage door supplier,"3123 Kentwood Dr, Eugene, OR 97401, United States","3WPQ+69 Eugene, Oregon, USA",,+1 541-357-4236,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kMO9kfexXa53PPrWGM6sXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.70313&pitch=0&thumbfov=100,false,8 am–5 pm,Closed,Closed,8 am–5 pm,8 pm–12 am,"12 am–5 pm, 8 pm–12 am",12 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:17:22.458Z,,
https://www.google.com/maps/place/Ultimate+Gate+and+Door+Service+LLC/data=!4m7!3m6!1s0x54c121553e476c4b:0xbb6b46f650977abf!8m2!3d43.863966!4d-122.9990969!16s%2Fg%2F11hbpqrw65!19sChIJS2xHPlUhwVQRv3qXUPZGa7s,Ultimate Gate and Door Service LLC,5.0,29,Garage door supplier,,,http://ultimategateanddoorservice.com/,+1 541-554-3627,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNi-yetWRzZ0YqJAILO47jVuZ0wL7JaI81_6VmT=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:17:27.298Z,,
https://www.google.com/maps/place/KGN+Overhead+Door/data=!4m7!3m6!1s0x54c0e0fb83f3d6eb:0xc59dd908ea1f58d1!8m2!3d44.053991!4d-122.983144!16s%2Fg%2F1yh9tfffy!19sChIJ69bzg_vgwFQR0Vgf6gjZncU,KGN Overhead Door,4.6,17,Garage door supplier,"790 30th St, Springfield, OR 97478, United States","3238+HP Springfield, Oregon, USA",http://www.kgnoverheaddoor.com/,+1 541-746-6020,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwmLw176dlkEbpc5l5irpKn3qUCMXqRW1aFW1ZPNn4MeFx9psQQSVBWZUhrDNOH8rZ_g55K17C9_aLWrXBB0IVxm-olexfKA09HbgXzU0GhL-432PkIB94uCD78Gs8IGRCs7UVMCw=w408-h271-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:17:32.352Z,,
https://www.google.com/maps/place/A+to+Z+Garage+Door+Repair/data=!4m7!3m6!1s0x54955d98f4b62cbb:0xe84b12594736f389!8m2!3d45.1415042!4d-122.8559477!16s%2Fg%2F11ld_zbdl8!19sChIJuyy29JhdlVQRifM2R1kSS-g,A to Z Garage Door Repair,4.9,31,Garage door supplier,"192 Young St, Woodburn, OR 97071, United States","44RV+JJ Woodburn, Oregon, USA",,+1 971-406-2184,Open ⋅ Closes 10 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AIEHAtSqb5rZacrl0ih14Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.41469&pitch=0&thumbfov=100,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:17:37.617Z,,
https://www.google.com/maps/place/Precision+Door+Service/data=!4m7!3m6!1s0x549572d69f301a9b:0x74feb3cb9e84485!8m2!3d45.4129017!4d-122.7533427!16s%2Fg%2F1tfjv_8w!19sChIJmxown9ZylVQRhUTouTzrTwc,Precision Door Service,4.9,2799,Garage door supplier,"14865 SW 74th Ave Suite 160, Portland, OR 97224, United States","C67W+5M Portland, Oregon, USA",https://precisiondoorportland.com/?utm_source=gmb&utm_medium=location_tigard&utm_campaign=website,+1 503-476-3306,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipMjEAyz4p9V-bsN_GrAc0xKgc0Ki90Z9RVcDxDD=w426-h240-k-no,true,7 am–9 pm,7 am–7 pm,7 am–7 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:17:43.391Z,,
https://www.google.com/maps/place/Crawford+Windor+Inc/data=!4m7!3m6!1s0x54c11e0c8633aaf9:0xdc0aeddcdf1bfe4f!8m2!3d44.0581724!4d-123.0998757!16s%2Fg%2F1w0p5bxs!19sChIJ-aozhgwewVQRT_4b39ztCtw,Crawford Windor Inc,4.8,18,Garage door supplier,"145 Washington St, Eugene, OR 97401, United States","3W52+72 Eugene, Oregon, USA",http://www.crawfordwindor.com/,+1 541-342-2823,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxG40gfB0E8ekVux4Q6AeagsVBTXhXt2d7B5l6g62UXE2VhEe5N2U5isH7WLw_cyWKpbmzFObWVy5FkndYpXAhBFC2d8oV-9JREP8a3Deci9mVg-RHr8hr3IT2n1YP92ONKeKDd-7lsslys=w408-h544-k-no,false,8 am–4:30 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:17:48.567Z,,
https://www.google.com/maps/place/Superior+Garage+Door/data=!4m7!3m6!1s0x54bffe72d87befe5:0x7579f34937df516c!8m2!3d44.9826791!4d-122.9995542!16s%2Fg%2F1hd_kllbl!19sChIJ5e972HL-v1QRbFHfN0nzeXU,Superior Garage Door,4.9,38,Garage door supplier,"4260 25th Ave NE, Salem, OR 97301, United States","X2M2+35 Salem, Oregon, USA",https://www.superiordoorinc.com/,+1 503-390-5010,Closed ⋅ Opens 6 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwTbvnLlAVvKW9gn0kdP9egrqALWPQbyga6_p0mmlGnOcChULJcX9KXl0h9QaEcpgJnEz_ymm5fQjDBzAu-_bqEWMfkW5PC0sUYN9XTxLbkfuqiomcbNBv_lix2xOCGlJnxjfgY=w408-h306-k-no,true,6 am–3 pm,Closed,Closed,6 am–3 pm,6 am–3 pm,6 am–3 pm,6 am–3 pm,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:17:53.773Z,,
https://www.google.com/maps/place/PDX+Garage+Door/data=!4m7!3m6!1s0x5495a73db7591719:0xd57ac468f5c4d0c7!8m2!3d45.4624884!4d-122.5962632!16s%2Fg%2F11td19p5gv!19sChIJGRdZtz2nlVQRx9DE9WjEetU,PDX Garage Door,5.0,267,Garage door supplier,"6515 SE Sherrett St, Portland, OR 97206, United States","FC63+XF Portland, Oregon, USA",https://pdxgaragedoor.com/,+1 503-936-9728,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO7QR59sgV5irsF51imKLGZFw9DDEzJ2P8aAnE1=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:17:59.166Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Dave%27s+Garage+Doors/data=!4m7!3m6!1s0x54bffed51e3eaaab:0x38feef550ddae5d4!8m2!3d44.967442!4d-122.9858904!16s%2Fg%2F11h3vbqbhv!19sChIJq6o-HtX-v1QR1OXaDVXv_jg,Dave's Garage Doors,5.0,593,Garage door supplier,"3790 Silverton Rd NE G, Salem, OR 97305, United States","X287+XJ Salem, Oregon, USA",https://www.davesgaragedoors.com/,+1 541-641-0305,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyJwtFKE4vCVJepwsutwNN8lwisg2h-9xfJH60umUZKLTTWMcLEJJSIVA9JL9Plon8UC1b8pJx8amFS9tQhgo9Z9-JsQvSCkbZvq2qtYFlgwFYf0l0G1U6f7GWUXxiMocF1tL3x=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:18:04.869Z,,
https://www.google.com/maps/place/Salem+Garage+Door+Specialties+Inc/data=!4m7!3m6!1s0x54bffc2a5cb145ff:0xa2402ed34f318141!8m2!3d44.9702611!4d-122.9669405!16s%2Fg%2F1q62jz4l8!19sChIJ_0WxXCr8v1QRQYExT9MuQKI,Salem Garage Door Specialties Inc,4.4,41,Garage door supplier,"4705 Silverton Rd NE, Salem, OR 97305, United States","X2CM+46 Salem, Oregon, USA",http://www.salemgaragedoorspecialties.com/,+1 503-390-7020,Closes soon ⋅ 4 pm ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNbNVfh4sjdCTgp33rrgvqYFS_uUevpcUKbg7Jo=w426-h240-k-no,true,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:18:10.090Z,,
https://www.google.com/maps/place/Overhead+Door+Company+of+Eugene-Springfield%E2%84%A2/data=!4m7!3m6!1s0x89d36cea24b84f05:0x47d1fa53ee1c31a5!8m2!3d44.0515561!4d-123.1246278!16s%2Fg%2F1tgj8k21!19sChIJBU-4JOps04kRpTEc7lP60Uc,Overhead Door Company of Eugene-Springfield™,4.9,707,Door supplier,"2090 W 7th Pl, Eugene, OR 97402, United States","3V2G+J4 Eugene, Oregon, USA",http://www.ohdeugene.com/,+1 541-632-8702,,https://lh3.googleusercontent.com/p/AF1QipPFP1cqsKQHO99cno1uLzQSfAF_nQ8uIAOqSO9q=w408-h272-k-no,true,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:18:15.217Z,,
https://www.google.com/maps/place/Brads+Overhead+Doors/data=!4m7!3m6!1s0x54eaaf6b6cf9cc07:0x3961a8c0d9a9e431!8m2!3d44.9850652!4d-123.3902465!16s%2Fg%2F1tc_qrjx!19sChIJB8z5bGuv6lQRMeSp2cCoYTk,Brads Overhead Doors,5.0,1,Door supplier,"17650 Brown Rd, Dallas, OR 97338, United States","XJP5+2W Dallas, Oregon, USA",http://www.bradsohdllc.com/Photo-Gallery.html,+1 503-399-3559,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9cng-6pV7RgTHSIW7bK22A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=147.90501&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:18:17.992Z,,
https://www.google.com/maps/place/Dos+Bros+Garage+Door+Services/data=!4m7!3m6!1s0x45b006630e26e417:0x9d5d14d6c1669bf6!8m2!3d45.1231989!4d-122.4158004!16s%2Fg%2F11v0rdw5h4!19sChIJF-QmDmMGsEUR9ptmwdYUXZ0,Dos Bros Garage Door Services,4.9,41,Garage door supplier,,,https://www.dosbrosgaragedoorservices.com/,+1 503-516-5215,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPlNLXxoUTSZY8TE3aczLifg5-d09t03E8zFmMO=w408-h582-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:18:22.874Z,,
"https://www.google.com/maps/place/Bayer+Garage+Doors/@45.0123525,-123.9558001,9z/data=!3m1!4b1!4m6!3m5!1s0x6e893c157f879f1f:0xb1e5206893de982!8m2!3d45.0123525!4d-123.9558001!16s%2Fg%2F11xzdnhq2k",Bayer Garage Doors,,,Garage door supplier,,,https://www.bayergaragedoors.com/,+1 541-921-7901,Open ⋅ Closes 5 pm,,true,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-11-07T23:18:29.753Z,,
https://www.google.com/maps/place/Quality+Overhead+Door+-+Toledo/data=!4m7!3m6!1s0x883b840155555555:0x99a0ae25251ef7d6!8m2!3d41.6305507!4d-83.6523157!16s%2Fg%2F1v3lqmlf!19sChIJVVVVVQGEO4gR1vceJSWuoJk,Quality Overhead Door - Toledo,4.8,543,Garage door supplier,"4655 South Ave, Toledo, OH 43615, United States","J8JX+63 Toledo, Ohio, USA",https://www.qualityoverheaddoor.com/?utm_source=Google&utm_medium=organic&utm_campaign=GMB&utm_id=toledo,+1 419-658-7023,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMQECRtms-aSFcEpUGxJTYCKcOZYMEz0b35_ZjP=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-11-07T23:18:46.631Z,,
https://www.google.com/maps/place/Precision+Garage+Door+Service+of+Toledo/data=!4m7!3m6!1s0x883c771b2d4a3941:0x50235bb42c14b592!8m2!3d41.585422!4d-83.6773474!16s%2Fg%2F11sx74xrr_!19sChIJQTlKLRt3PIgRkrUULLRbI1A,Precision Garage Door Service of Toledo,5.0,695,Garage door supplier,"389 Tomahawk Dr, Maumee, OH 43537, United States","H8PF+53 Maumee, Ohio, USA",https://www.precisiondoortoledo.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,+1 419-745-9998,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwcJyheXbQk-c8M7-f8a4kQL3TQ8OIg_i_SU216u5RO4e2UaIaV_NT6ke4PeVjpQ-xOho6-JqCl5HYCCcRCB_DYU2LBSuuctCvLC8pZyDyCtWiFx913GeGyubqA-u7wo3-KDMmwiA=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-11-07T23:18:51.858Z,,
