placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,attributes,error
"https://www.google.com/maps/place/York+Sawmill+%7C+Fencing+Panels,+Timber,+Gates/data=!4m7!3m6!1s0x4879370737eedd17:0x8a050d708b730e9a!8m2!3d53.890946!4d-1.1225392!16s%2Fg%2F1yh9vf0ff!19sChIJF93uNwc3eUgRmg5zi3ANBYo","York Sawmill | Fencing Panels, Timber, Gates",4.8,35,Fence supply store,"Acaster Ln, Acaster Malbis, York YO23 2PU, United Kingdom","VVRG+9X Acaster Malbis, York, UK",http://www.yorksawmill.com/,+44 1904 705198,Closed · Opens 8:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJyzsA9qrLY2OuBX_S4nBFvOa73VnqFDQtO7dSAADE_S7a383ypGrNGwq4DmQBcJLMmSlGW331xmlPHjVz2W3NWJuSP_iB8Ytr7VWruc84yAjE9NAXxPyZa_3aEEJahKvMssOk_w=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-04-29T19:24:58.077Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,9:30 am–12 pm,Closed,Closed,8:30 am–5 pm,,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/Skelton+Garden+Centre+and+Cafe/data=!4m7!3m6!1s0x487933fc01eb6b1d:0x277094ee2ec4b522!8m2!3d53.9970771!4d-1.1357431!16s%2Fg%2F1tglyhj_!19sChIJHWvrAfwzeUgRIrXELu6UcCc,Skelton Garden Centre and Cafe,4.0,292,Garden center,"Shipton Rd, Skelton, York YO30 1XW, United Kingdom","XVW7+RP Skelton, York, UK",https://facebook.com/SkeltonGardenCentre/,+44 1904 470072,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNpLuE4G7EyWNmmvo4vg6q6XWe-ozTScZu8dRODY5c_qzS9SaYcQxfdtgL8Q1PG8DKySie6CicAR5OuSzNqnpseWaqwYmH9qhRhWLJDEzGlelCcHECYYHVQRSigm4Ax40UaeN_3A1vRFfb=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-04-29T19:25:03.062Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–4 pm,9 am–5 pm,9 am–5 pm,,· Delivery,
https://www.google.com/maps/place/DRS+Driveways/data=!4m7!3m6!1s0x4879317b1a794dc3:0xbd9667379d494fcf!8m2!3d53.985159!4d-1.0995753!16s%2Fg%2F11w833j5hl!19sChIJw015GnsxeUgRz09JnTdnlr0,DRS Driveways,,,Corporate office,"Tower Ct, Oakdale Rd, York YO30 4XL, United Kingdom","XWP2+35 Rawcliffe, York, UK",http://drsdriveways.co.uk/,+44 800 368 5174,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jeuMN35XNSnPp7-5oMBeMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.118182&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-04-29T19:25:05.589Z,,,,,,,,,,
"https://www.google.com/maps/place/GardTech+Ltd+-Professional+Landscaping+%26+Tree+Services+%2F+Tree+surgeons,+Turf+laying+and+Turf+supply-+Scarborough/data=!4m7!3m6!1s0x487f380a488f895b:0x91b85f3437aa5ee0!8m2!3d54.2429752!4d-0.4487573!16s%2Fg%2F11j8lly8dp!19sChIJW4mPSAo4f0gR4F6qNzRfuJE","GardTech Ltd -Professional Landscaping & Tree Services / Tree surgeons, Turf laying and Turf supply- Scarborough",5.0,9,General contractor,"26a Main St, Scarborough YO12 4RH, United Kingdom","6HV2+5F Scarborough, United Kingdom",https://gardtechltd.co.uk/,+44 7483 241914,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFd2pQaGOR25azB5z9e41N49VwoyRdj5Tv4tfKTzmWSG9tkH75U35eP12mKK8v6-HDE9tk03LsTJeG83cOrOxrGpcX4APVSjd2tdr0PcsGVH2WLbr9HO11GwmNyHfEC4UvZ87ocLg=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:25:28.044Z,,,,,,,,,,
https://www.google.com/maps/place/S+B+S+GARDENING+-+All+aspects+of+Gardening+Services+Scarborough/data=!4m7!3m6!1s0x487f39e2e204995f:0x4f8dc0a3b5e6a38a!8m2!3d54.292494!4d-0.429908!16s%2Fg%2F11fl7qgtgb!19sChIJX5kE4uI5f0gRiqPmtaPAjU8,S B S GARDENING - All aspects of Gardening Services Scarborough,5.0,75,Gardener,"13 Greylands Park Dr, Scarborough YO12 6HU, United Kingdom","7HRC+X2 Scarborough, United Kingdom",http://sbsgardening.co.uk/,+44 7867 781579,Closed · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE81zDh4uPV_xnDzGDcSFa_QeysrBzod1HW-Ilf_sU7Hqj_zVxfoJaqLitejdhiBO2J6HIBzr3OE1z_EfCOCvYIWLVsKh2z40JgsIy02dVgbbdNVcx-OLluOZAZROdPWo3E2CRyRg=w426-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:25:33.128Z,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Rowan+Tree+Garden+Design+%28Landscaping+and+Paving%29/data=!4m7!3m6!1s0x487931b81522f091:0xd4ed592eb68990a2!8m2!3d54.2749021!4d-0.4147361!16s%2Fg%2F1tggn4sb!19sChIJkfAiFbgxeUgRopCJti5Z7dQ,Rowan Tree Garden Design (Landscaping and Paving),4.3,12,Gardener,"19 Westbourne Park, Scarborough YO12 4AS, United Kingdom","7HFP+X4 Scarborough, United Kingdom",http://www.rowantreegardens.co.uk/,+44 7900 457836,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGfP4j6MUoF23KItQ4Fsf2orapSzyZl7raT2LC9019DMMFPgCDAliTNUbjjaYmRnn5eanvsBt3WhU9lsMsuiQSQgclkr_wkrvnel4q-sRmCwsGCuR0yBr_590q1WU30qMGySFw0=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:25:37.964Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/T.J.G+Landscaping/data=!4m7!3m6!1s0x2dbb52fe49491491:0xf7c68d87b7b1264!8m2!3d53.9585965!4d-1.0805916!16s%2Fg%2F11x7y7j7gz!19sChIJkRRJSf5Suy0RZBJ7e9hofA8,T.J.G Landscaping,5.0,8,Landscaper,,,https://www.facebook.com/share/1ENxcDdgXq/?mibextid=wwXIfr,+44 7909 403372,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEenvrRKGeUIdQ7NOGfj9_sWWauOz3D1SnLr0YMmTw314RMMvKOtI_yFMQscZaxKzS2cvdklbiMtn-RNsirebsLcA-iIp2BRSjo3fHgVlcnwxNLUIQunzA4boE2GB0DNp344RevPro_lfJJ=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:25:42.651Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/JCA+Landscapes/data=!4m7!3m6!1s0xa78de8686767a84f:0xdf447825d071e486!8m2!3d54.0657177!4d-1.2080181!16s%2Fg%2F11ld3pf2rj!19sChIJT6hnZ2jojacRhuRx0CV4RN8,JCA Landscapes,5.0,2,Landscaper,,,,+44 7703 369323,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4MlbJgxmce5iDk1MvmBT0vTrIq9UfelcGOe286UGTSsmVeCSJJljRxs2bAUROoYL2E90U5OwrX5nyKRaO8shCajWSsk7tm5gtiBnfboxQz1SIxjAsW4oZQufuIEKxLClldAB9=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:25:47.360Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Scarborough+Garden+%26+Property+Services/data=!4m7!3m6!1s0x487f3872493f12f3:0xba853b41fa953239!8m2!3d54.2796513!4d-0.411682!16s%2Fg%2F11bw_7k1mw!19sChIJ8xI_SXI4f0gROTKV-kE7hbo,Scarborough Garden & Property Services,4.7,16,Property maintenance,"50 Roscoe St, Scarborough YO12 7BX, United Kingdom","7HHQ+V8 Scarborough, United Kingdom",http://www.sgps.co.uk/,+44 7833 462136,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3RygEQIYV1LMFgYTYKYq3g6cPpDpaVNGfnk3xN_bhZCoIMNc1NxWHa8mOeEzoNRqyB3reT7Vvb4BYevn6p1Fa8iHGQuM6XV_0RIeJrhKvvUfCm7j2kcoR2-5XW1NxkvK9ars=w427-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:25:52.156Z,,,,,,,,,,
https://www.google.com/maps/place/L+J+Hooson+%26+Sons+Landscaping/data=!4m7!3m6!1s0x487931b6caa2c3b1:0x2e83e0324dc75edd!8m2!3d53.9305002!4d-1.2080181!16s%2Fg%2F11cnbyvws1!19sChIJscOiyrYxeUgR3V7HTTLggy4,L J Hooson & Sons Landscaping,5.0,2,Landscaper,,,,+44 7493 759822,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIYVS9QY7rTwRb8t40eDtPqGLrZFw9A_KW37QFPqn-0KGIb6hXxv-7w12fhDwZ31GqOynnvYrReDuzCzsr3KTOQTubBtQmDtIguUIxWsziAeSgTFA8UR7zG5DEuU4IcT4KttZQpw=w426-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:25:57.316Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Treetops+Gardening+Services+LTD/data=!4m7!3m6!1s0x4879319032974005:0x32f77ffd0eb25586!8m2!3d54.0902678!4d-1.3886332!16s%2Fg%2F11j1sn4ypf!19sChIJBUCXMpAxeUgRhlWyDv1_9zI,Treetops Gardening Services LTD,5.0,5,Landscaper,,,,+44 7484 307265,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGOwAg9TPCWDoCfAqVT1DTanAISosGJ1mJ3A7VGVXIejrNAyxtGzs0853eeZi9ehSw-JHozACYLWtmCZ5hDIRSvecLzKOzRro7XgawxL3M9X_2sF5CJdZfYxIHqOVqnVQnNpyJ7=w408-h408-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:26:02.143Z,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–6 pm,Closed,9 am–8 pm,9 am–8 pm,,,
https://www.google.com/maps/place/MSW+Surfacing+%26+Groundworks+Ltd/data=!4m7!3m6!1s0x487931e78f8cac9f:0x7b10bb52de890621!8m2!3d47.73855!4d12.5088275!16s%2Fg%2F11gy0s6m_s!19sChIJn6yMj-cxeUgRIQaJ3lK7EHs,MSW Surfacing & Groundworks Ltd,5.0,20,Construction company,,,http://www.mswsurfacing.co.uk/,+44 1904 864731,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFeHkigNIXOF8DDji9UHNqyssOoPL7viDyFX6fidxU4P6WkywhKEXMbQuPq4VrcK2o192rJpw5lQXiCdQW6NugKUSsHjz5vvbaDIEuBGsg2juzzOQuKxOcEgaLRhgv5yhkYyn_=w426-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:26:07.343Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Pete%27s+Gardening+Services+Ltd/data=!4m7!3m6!1s0x487931f0eb9d88f5:0xc7a4ed7a6923107e!8m2!3d53.9585965!4d-1.0805916!16s%2Fg%2F11sgdjsm19!19sChIJ9Yid6_AxeUgRfhAjaXrtpMc,Pete's Gardening Services Ltd,5.0,12,Gardener,,,https://www.petesgardeningservices.co.uk/,+44 7709 609089,Closed · Opens 7:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHm6v5WLFHXzkYCWHz6TmSYk8QnP0DYW5qFB_sCng4nKRrDWCFnFs-U9G16hm4aPiFaA328pqNajXr66I8ceC5RtyHB6eezkKiKo-8-OFBWksYyuCoj6K301J4DU7huEdJao3x-Jw=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:26:12.006Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,,,
https://www.google.com/maps/place/Gardenstarz/data=!4m7!3m6!1s0x487f39094906de0f:0xb46cb78fff75c8fb!8m2!3d54.2809557!4d-0.4273023!16s%2Fg%2F11ry4vqkl7!19sChIJD94GSQk5f0gR-8h1_4-3bLQ,Gardenstarz,5.0,4,Landscaper,"78 Pinewood Dr, Scarborough YO12 5JP, United Kingdom","7HJF+93 Scarborough, United Kingdom",http://www.gardenstarz.co.uk/,+44 7858 292425,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGzJ2cIYDlyNNxoe1wpOJlLHhpxJf4wV3PdRLFUHUUMrmkGEei6q0fBzvBYQKwFUqsVv_JNAXYCeXPogP3xu6jwSw3_VyNm1bAqDEGwfg9rc12SxJhy39T6Vcni2gfUUrvGbgzc=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:26:16.954Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/North+Yorkshire+Groundworks+and+Landscapes/data=!4m7!3m6!1s0x4c7b7f29fc96293:0x6968c3c809f616bb!8m2!3d54.0902678!4d-1.3886332!16s%2Fg%2F11x7_8j_k1!19sChIJk2LJn_K3xwQRuxb2CcjDaGk,North Yorkshire Groundworks and Landscapes,5.0,4,Landscaper,,,https://www.northyorkshiregroundworks.com/,+44 7909 328441,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEnEGcwZO2Yg-r5YYyXC-3QPGpT8PSCdxDq_LR9BFNbdgcJNPo1PS2C1eI76JDD5VO3RFfvZjMq5dPVSiMR6EMGMiKH_ePeO6CauPdRBhYaJx4tfI195mBOuZW1aA6bF9EmfYl0MkXyTlD-=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:26:21.933Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–6 pm,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Lizzie+Tulip+Garden+Design/data=!4m7!3m6!1s0x4879312cdfd08f9d:0x3377ddf42bcae572!8m2!3d53.9585965!4d-1.0805916!16s%2Fg%2F11b6ggglkx!19sChIJnY_Q3ywxeUgRcuXKK_TddzM,Lizzie Tulip Garden Design,,,Landscape designer,,,http://www.lizzietulip.com/,+44 7714 324966,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6ZDYgxMTUgz9zE4Ex-FulMTTG4D9fVKOX7LtMaJA7ENje_A2vSklIFJPd8CjkaYHdmdC6ypeV2GH4fYWLNYz6HR0cDc54XQs3vulGayxyfe0M6rpvbTwYIUVMnp391Ip2uR9WIQ=w408-h271-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:26:26.477Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Scarborough+Landscaping+-+Lawn+%26+Turfing+Specialist/data=!4m7!3m6!1s0x487f4788d494c0f1:0x553b8a05576662ca!8m2!3d54.2887719!4d-0.4103769!16s%2Fg%2F1hc2wgdj0!19sChIJ8cCU1IhHf0gRymJmVwWKO1U,Scarborough Landscaping - Lawn & Turfing Specialist,5.0,1,Landscaper,"6 Peasholm Ave, Scarborough YO12 7NE, United Kingdom","7HQQ+GR Scarborough, United Kingdom",,+44 1723 363949,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGt6BlwLBEJYnQRubKI3NFMW3UE_saiL4guh1GdG__j8jTvsF_iXPPoDUf12EnbmZGV5-H8C6glxqNYisCzK4AJGvJP7bBZHMrBUbNo_4BNgNgtCgA1MbRCp_uW2YoxPs1f1oRZ1ykKVfDe=w425-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:26:29.194Z,,,,,,,,,,
https://www.google.com/maps/place/Hawthorn+Landscaping+Services/data=!4m7!3m6!1s0x487f37ca64ab0f15:0xc32ee43f2d19776d!8m2!3d53.9318604!4d-1.2074564!16s%2Fg%2F11jdmm51tm!19sChIJFQ-rZMo3f0gRbXcZLT_kLsM,Hawthorn Landscaping Services,5.0,30,Landscaper,,,https://www.hawthornlts.co.uk/,+44 7776 173046,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEcvkamZxynK2q0zE2GlXzYTiu174PMv_K2_vCmIZJSG5cAEkdD4N9XBbGIv6pKo7QNAPMCLfSCKPmWXKzSYDpnIlNrLzhUgx3FjqM6BcRaZKUn1goBP6307Z1UiPFRQ11mCcovDw=w426-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:26:33.924Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/JP+Fencing+%26+Landscaping+-+Scarborough+%2F+North+Yorkshire/data=!4m7!3m6!1s0x4879310dd071fc7d:0xdd3be04556cb1a8a!8m2!3d54.2873528!4d-0.4052832!16s%2Fg%2F11l3cvv_rm!19sChIJffxx0A0xeUgRihrLVkXgO90,JP Fencing & Landscaping - Scarborough / North Yorkshire,4.8,76,Fence contractor,"51 Trafalgar Square, Scarborough YO12 7PZ, United Kingdom","7HPV+WV Scarborough, United Kingdom",http://jpfencinglandscaping.com/,+44 1723 664097,Closed · Opens 7:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHI4lG-yF-PMWOrNOeAJa-2i_cR2ltr-eJoun1Xiof52PglNsygUTVh_HZ6KaMk0US6VKSaWiCvh1AbEx26bvf3ZMOEUxsxnEbiQ203SuUme4n1PPbG5J4FMolvSbUEMkXji2Nq6w=w426-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:26:38.818Z,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,8:30 am–3 pm,9 am–3 pm,7:30 am–6 pm,7:30 am–6 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/J+Sanderson+Garden+Services/data=!4m7!3m6!1s0x4879316964dc13e3:0xb44a8fb80789cb0f!8m2!3d53.9585965!4d-1.0805916!16s%2Fg%2F11vzdnr2v0!19sChIJ4xPcZGkxeUgRD8uJB7iPSrQ,J Sanderson Garden Services,5.0,6,Landscaper,,,,+44 7383 375244,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHNN6uB9gFNU_UmtQMN1ecRw2MF0FgtQsyGy3jC-sK6SVCbY8y66ZkMH_DCRfc8RuMBXJv7i-8FszE0p63ggH51MbEUVDssEN_47jFj8cSGiRZMaULnTlMJcKxpFl3lRZm2du1S=w408-h310-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:26:43.875Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,,,
"https://www.google.com/maps/place/Palmstone+Horticulture/@53.9585965,-1.0805916,13z/data=!3m1!4b1!4m6!3m5!1s0x6797f2afab2d0099:0xcbf79665c42d7527!8m2!3d53.9585965!4d-1.0805916!16s%2Fg%2F11y98yqj_4",Palmstone Horticulture,5.0,2,Gardener,,,http://www.palmstonehorticulture.co.uk/,+44 7935 473806,Closed · Opens 8:30 am Thu,,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:27:01.577Z,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,Closed,Closed,8:30 am–6 pm,8:30 am–6 pm,,,
https://www.google.com/maps/place/York+Paving+Solutions/data=!4m7!3m6!1s0x45cc072c1426ac3d:0x2b71cd3b3e9a4935!8m2!3d53.9585965!4d-1.0805916!16s%2Fg%2F11vl3c0znz!19sChIJPawmFCwHzEURNUmaPjvNcSs,York Paving Solutions,5.0,2,Tile contractor,,,http://www.yorkpavingsolutions.co.uk/,+44 7507 618380,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXNizZaY5P4vy429VQ9ozHriGWHwsEqePbaBMsWcP9ZVt5S4edF3SChEnoCWNZpeMpWZ_WioKLfwZl9H-5PzBbUXYTusxXqLs0EVFr9Q4zMUyyMvSUG1r7E6YtfKdI_yVWC_culg=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:27:06.486Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/Aspire+Building+Services+York/@53.9585965,-1.0805916,13z/data=!3m1!4b1!4m6!3m5!1s0x48793147193489c3:0xba28f2c572333310!8m2!3d53.9585965!4d-1.0805916!16s%2Fg%2F11kx5ylkc4",Aspire Building Services York,,,Home builder,,,,+44 7741 035826,Open 24 hours,,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:27:13.107Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Twobytwo+Ltd/data=!4m7!3m6!1s0x682172b7e95591ab:0x18da898d19e33bbf!8m2!3d53.0211264!4d-0.65573!16s%2Fg%2F11z4yspgb2!19sChIJq5FV6bdyIWgRvzvjGY2J2hg,Twobytwo Ltd,,,Landscaper,,,https://2by2landscaping.co.uk/,+44 1904 530662,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEuIjZ8tST8loibwXjReqbiymiR1cYCfCGrvp6SN86bOs1gXj9jbSgQvANceff9wDqPFdyLjJF7vg-06oVb0gw6uo-7I3C0YPSRGkAmrxksmAoyZq0K453wYF-fsqsNQtFPscVjayWtctrh=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:27:17.743Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Yorkshire+Landscapes+Ltd/data=!4m7!3m6!1s0x487ec9ad2b0d1f17:0x49db9c6b4ed577f9!8m2!3d54.209411!4d-1.213659!16s%2Fg%2F1tj2hg9b!19sChIJFx8NK63JfkgR-XfVTmuc20k,Yorkshire Landscapes Ltd,5.0,2,Landscaper,"South End, Kilburn, York YO61 4AH, United Kingdom","6Q5P+QG Kilburn, York, UK",http://www.yorkshirelandscapesltd.co.uk/,+44 1347 868466,Closed · Opens 7 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QfOpjGUBWvy_bk7H6lGo4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=60.574615&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:27:22.622Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–12 pm,Closed,7 am–7 pm,7 am–7 pm,,,
https://www.google.com/maps/place/Wood+Landscapes+Limited/data=!4m7!3m6!1s0x487ed19c217b7579:0x41b8387fdbef88ac!8m2!3d54.1854865!4d-1.0583294!16s%2Fg%2F11j4s0382_!19sChIJeXV7IZzRfkgRrIjv2384uEE,Wood Landscapes Limited,5.0,5,Landscaper,"5 Cawton Rd, Gilling East, York YO62 4JG, United Kingdom","5WPR+5M Gilling East, York, UK",http://www.woodlandscapeslimited.co.uk/,+44 7968 219135,Closed · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG36QTYtsKeHaE6LhcLwzfiEBWWJBOwSttH9Qur9lsUkTk50o3BDbBgDzpAS1vF3I-qQBTHOKNPDcSQN1TYx7MWASzKCCebWMPkkOEIVoK134ia5Dcoo6MileNdJIWR7uzaIA_WXQ=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:27:27.656Z,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–12:30 pm,Closed,7 am–5:30 pm,7 am–5:30 pm,,,
https://www.google.com/maps/place/Scarborough+resin+driveways/data=!4m7!3m6!1s0x487f392e4f797333:0x5b10baaa1541484e!8m2!3d54.2762114!4d-0.4208093!16s%2Fg%2F11v9zjx9x8!19sChIJM3N5Ty45f0gRTkhBFaq6EFs,Scarborough resin driveways,5.0,10,Landscape designer,"16 Stepney Rd, Scarborough YO12 5BN, United Kingdom","7HGH+FM Scarborough, United Kingdom",,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwrPDnmh51l_YLWFH5NQMjNgBGr0SNyDw9p7FlSXzhMuKQ-xQh6DrbDWXuwZXNz13ij_NWtQ0pXeMqO22diihqSinEonEuC5ZfHTXy7jF8yvp2TtakKo7LSQv17dbrfzAV_Thg=w408-h306-k-no,false,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T19:27:30.471Z,,,,,,,,,,
