placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Weinstein+Hospice/data=!4m7!3m6!1s0x88f505500ae6ced9:0x389b93c3492155e4!8m2!3d33.839822!4d-84.428056!16s%2Fg%2F1x6q2lf_!19sChIJ2c7mClAF9YgR5FUhScOTmzg,Weinstein Hospice,4.4,14,Hospice,"3150 Howell Mill Rd NW, Atlanta, GA 30327, United States","RHQC+WQ Atlanta, Georgia, USA",https://www.weinsteinhospice.com/,+1 404-351-1897,"Closed ⋅ Opens 8:30 am Thu

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPqDDN54KrvrMjU4dVHfHFWt9G31fnHyEg-qW8i=w425-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:08:16.270Z,,
https://www.google.com/maps/place/Longleaf+Hospice/data=!4m7!3m6!1s0x88f5a7c28f26d79d:0xa06d7f189ccc91d0!8m2!3d33.8546216!4d-84.2481484!16s%2Fg%2F11c44r0_pg!19sChIJndcmj8Kn9YgR0JHMnBh_baA,Longleaf Hospice,4.2,28,Hospice,"2310 Parklake Dr NE #325, Atlanta, GA 30345, United States","VQ32+RP Atlanta, Georgia, USA",https://longleafhospice.com/,+1 770-939-9179,Closed ⋅ Opens 8:30 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NT92RpWghJAc8cv2L38h6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.380752&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:08:20.766Z,,
https://www.google.com/maps/place/VITAS+Healthcare/data=!4m7!3m6!1s0x88f504e4a08917f3:0xe395914d2845fbc3!8m2!3d33.9062516!4d-84.4382594!16s%2Fg%2F1tklrd2w!19sChIJ8xeJoOQE9YgRw_tFKE2RleM,VITAS Healthcare,3.9,31,Hospice,"2000 Riveredge Pkwy Suite GL - 100, Atlanta, GA 30328, United States","WH46+GM Atlanta, Georgia, USA",https://www.vitas.com/locations-search/atlanta/atlanta-hospice-office?utm_source=google&utm_medium=locallisting&utm_content=VHC7001&y_source=1_ODcxOTIyMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 404-843-6500,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP1XRtuvfcNFbP_l3ff7RA2IloTUQVJWvMrlROb=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:08:25.362Z,,
https://www.google.com/maps/place/Guardian+Home+Care+Hospice/data=!4m7!3m6!1s0x88f50976cbc857d9:0xd64b95ba928b2e95!8m2!3d33.9179391!4d-84.3165346!16s%2Fg%2F1tj7x6k1!19sChIJ2VfIy3YJ9YgRlS6LkrqVS9Y,Guardian Home Care Hospice,,,Hospice,"4360 Chamblee Dunwoody Rd, Atlanta, GA 30341, United States","WM9M+59 Atlanta, Georgia, USA",,+1 770-458-1624,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QG6PQgXqu478Bf01GAoB-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.77917&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:08:27.744Z,,
https://www.google.com/maps/place/Majestic+Hospice/data=!4m7!3m6!1s0x88f5a9ad5aa4e78f:0xf6570b5658d6e055!8m2!3d33.8244633!4d-84.2506767!16s%2Fg%2F11trsr6kjr!19sChIJj-ekWq2p9YgRVeDWWFYLV_Y,Majestic Hospice,5.0,3,Hospice,"1399 Montreal Rd Suite 202, Tucker, GA 30084, United States","RPFX+QP Tucker, Georgia, USA",http://majestichospice.com/,+1 770-696-1518,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4phgPfNwRsraPIB4rxViLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.73546&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:08:32.250Z,Identifies as women-owned,true
https://www.google.com/maps/place/Georgia+Community+Hospice/data=!4m7!3m6!1s0x88f5a6b02d3ae7d3:0x93ffe54ab57f1c9f!8m2!3d33.9192908!4d-84.1967897!16s%2Fg%2F11q2y_rbgv!19sChIJ0-c6LbCm9YgRnxx_tUrl_5M,Georgia Community Hospice,4.8,25,Hospice,"5750 Brook Hollow Pkwy, Peachtree Corners, GA 30071, United States","WR93+P7 Peachtree Corners, Georgia, USA",https://georgiacommunityhospice.com/contact-us/,+1 470-268-8150,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AKc7dV-dxcMwN6WBnwn8VQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.85432&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:08:36.724Z,,
https://www.google.com/maps/place/Safe+Haven+at+Lenox+Park/data=!4m7!3m6!1s0x88f5061d6a8256e3:0x8a5f40c81046798e!8m2!3d33.844193!4d-84.3423891!16s%2Fg%2F1tdw8xh9!19sChIJ41aCah0G9YgRjnlGEMhAX4o,Safe Haven at Lenox Park,5.0,31,Assisted living facility,"1137 Lynmoor Dr NE, Atlanta, GA 30319, United States","RMV5+M2 Atlanta, Georgia, USA",http://www.safehavenpch.com/,+1 404-235-7733,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipOPSBtUJIAJM4cS9xgOb3VthN1PHcVUBNF-FEo6=w480-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:08:41.393Z,Identifies as women-owned,
https://www.google.com/maps/place/Bristol+Hospice+-+Georgia/data=!4m7!3m6!1s0x88f510659844b4ff:0xab419e7f33413e17!8m2!3d33.8685277!4d-84.4706272!16s%2Fg%2F1tmxxf9k!19sChIJ_7REmGUQ9YgRFz5BM3-eQas,Bristol Hospice - Georgia,4.1,58,Hospice,"2849 Paces Ferry Rd SE #380, Atlanta, GA 30339, United States","VG9H+CP Atlanta, Georgia, USA",http://bristolhospice-georgia.com/,+1 770-434-9530,"Open 24 hours

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNF7DwuX0snsZWicNGg9iwwzwXlsV5Cc9Lewcln=w870-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:08:46.198Z,,
https://www.google.com/maps/place/Lenbrook/data=!4m7!3m6!1s0x88f508aded51ecd3:0x40e970c9a88e0a1c!8m2!3d33.8551725!4d-84.3492146!16s%2Fg%2F1tf4fwkm!19sChIJ0-xR7a0I9YgRHAqOqMlw6UA,Lenbrook,4.6,159,Retirement community,"3747 Peachtree Rd NE, Atlanta, GA 30319, United States","VM42+38 Atlanta, Georgia, USA",https://lenbrook-atlanta.org/,+1 404-233-3000,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPykLVxZpGMbN__wxfqsxRORrhLjrW8G7GOGDr7=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:08:50.760Z,,
https://www.google.com/maps/place/Visiting+Nurse+Health+System+%7C+Hospice+Atlanta/data=!4m7!3m6!1s0x88f50ec9e3e369bf:0x5ca0a18d8e23727c!8m2!3d33.9216926!4d-84.3365249!16s%2Fg%2F1td7zy58!19sChIJv2nj48kO9YgRfHIjjo2hoFw,Visiting Nurse Health System | Hospice Atlanta,3.5,77,Home health care service,"1 Ravinia Dr Suite 1430, Atlanta, GA 30346, United States","WMC7+M9 Atlanta, Georgia, USA",https://www.vnhs.org/,+1 404-215-6000,,https://lh3.googleusercontent.com/p/AF1QipP_A2MprjPTuQwi_9it7B3z_oFDmDex5AOCgb3R=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:08:53.251Z,,
https://www.google.com/maps/place/Capstone+Hospice/data=!4m7!3m6!1s0x88f5a1030d08a4ed:0xd9e059df5528460e!8m2!3d33.9679374!4d-84.2201627!16s%2Fg%2F11bxfzyfbw!19sChIJ7aQIDQOh9YgRDkYoVd9Z4Nk,Capstone Hospice,4.7,96,Hospice,"5550 Peachtree Pkwy Suite 150, Peachtree Corners, GA 30092, United States","XQ9H+5W Peachtree Corners, Georgia, USA",http://www.capstonehospice.com/,+1 770-558-6202,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqUQ_dipUpVbHprOgw8BwM7ooErKslgp2Abn7u1xYbe_MoQjYi3iJiZj8cFodd8KOPZO7cB1YhLx2IFiJoNPUh5S22g0WguzX_EAfG2fcZdwX0_XGrqWzNCg2JhHWasQkebOjMooQ=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:08:55.844Z,,
https://www.google.com/maps/place/HEARTSTRINGS+AT+NORTHSIDE+HOSPITAL/data=!4m7!3m6!1s0x88f50ecb2e155555:0xd28ee9759d8ebfa9!8m2!3d33.9093745!4d-84.3546157!16s%2Fg%2F11ghr0chz2!19sChIJVVUVLssO9YgRqb-OnXXpjtI,HEARTSTRINGS AT NORTHSIDE HOSPITAL,,,Perinatal center,"1000 Johnson Ferry Rd NE, Atlanta, GA 30342, United States",,https://www.northsidepnl.com/contact-us.html,+1 404-851-8177,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BPogP2tAIQbMdlg-QGYERQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.93939&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:08:58.135Z,,
https://www.google.com/maps/place/Interim+HealthCare+of+Atlanta+Hospice/data=!4m7!3m6!1s0x88f505d37b22962d:0x2f91b1ce7d47e2b3!8m2!3d33.8665476!4d-84.4760331!16s%2Fg%2F11v9yskggz!19sChIJLZYie9MF9YgRs-JHfc6xkS8,Interim HealthCare of Atlanta Hospice,5.0,7,Hospice,"2675 Paces Ferry Rd SE Suite 400, Atlanta, GA 30339, United States","VG8F+JH Atlanta, Georgia, USA",https://www.interimhealthcare.com/location/atlanta-ga-hospice,+1 404-424-9740,"Open 24 hours

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPi-8A1Q4j_NsI-JNVmLeBIuS1E1MFriBwtgyK8=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:09:02.601Z,,
https://www.google.com/maps/place/PruittHealth+Hospice+%28Atlanta%29/data=!4m7!3m6!1s0x88f5a403bf50e889:0x82b4990c43955dcc!8m2!3d33.9202599!4d-84.1819176!16s%2Fg%2F11c542s67q!19sChIJiehQvwOk9YgRzF2VQwyZtII,PruittHealth Hospice (Atlanta),4.8,18,Hospice,"1626 Jeurgens Ct, Norcross, GA 30093, United States","WRC9+46 Norcross, Georgia, USA",https://www.pruitthealth.com/microsite/facilityid477?utm_source=GMB&utm_medium=WebsiteClick&utm_campaign=Norcross&utm_content=PHHOA4,+1 404-292-2081,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNEd2CEBngXiwwq8GQyhJbOF4mIpmqdlqrSyXt4=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:09:07.320Z,,
https://www.google.com/maps/place/Southern+Comfort+Hospice+LLC/data=!4m7!3m6!1s0x88f597042862c45d:0xe14f8725740b2abe!8m2!3d33.837997!4d-84.2467601!16s%2Fg%2F11j906ylk0!19sChIJXcRiKASX9YgRvioLdCWHT-E,Southern Comfort Hospice LLC,4.9,21,Hospice,"100 Crescent Centre Pkwy #395, Tucker, GA 30084, United States","RQQ3+57 Tucker, Georgia, USA",https://southerncomforthospice.com/,+1 470-354-3231,,https://lh3.googleusercontent.com/p/AF1QipPt3qOLUI9q_s_R7Wqn3LuZILdYr7TUMMsj2MBX=w408-h246-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:09:11.732Z,Identifies as women-owned,true
https://www.google.com/maps/place/Avion+Palliative+%26+Hospice+Care/data=!4m7!3m6!1s0x88f50fe87ebcdd81:0xd1ddda4832c88fe4!8m2!3d33.9264174!4d-84.3809598!16s%2Fg%2F11t0w5n4dz!19sChIJgd28fugP9YgR5I_IMkja3dE,Avion Palliative & Hospice Care,5.0,1,Hospice,"333 Sandy Springs Cir # 120, Sandy Springs, GA 30328, United States","WJG9+HJ Sandy Springs, Georgia, USA",http://avionhospice.com/,+1 770-852-8757,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QjlDyNfWiea1bPLf__kX0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.65552&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:09:16.148Z,,
https://www.google.com/maps/place/Our+Lady+of+Perpetual+Help+Home/data=!4m7!3m6!1s0x88f503a3c3a0590b:0x7afc84e07d56460!8m2!3d33.7335781!4d-84.3901709!16s%2Fg%2F1w6667qf!19sChIJC1mgw6MD9YgRYGTVB07Irwc,Our Lady of Perpetual Help Home,4.6,46,Non-profit organization,"760 Pollard Blvd SW, Atlanta, GA 30315, United States","PJM5+CW Atlanta, Georgia, USA",http://www.olphhome.com/,+1 404-688-9515,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np0xIKFYChFX1ixdJ9vj7QAVkEBdXx-VTeXGhAAo69lYexyUeHOuHBqWP-969CJ9fQ-CpGi75YfFi6jWHRDoC3VgcTTYz6CENWetBAcdZaIG0JIVOHlzf6eGJjoVrSuI02hoikt=w408-h839-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:09:18.647Z,,
https://www.google.com/maps/place/Sovereign+Hospice/data=!4m7!3m6!1s0x88f5a6c79c723707:0xe06871b5f1ecf816!8m2!3d33.920082!4d-84.378333!16s%2Fg%2F11b7hpy6jw!19sChIJBzdynMem9YgRFvjs8bVxaOA,Sovereign Hospice,4.4,7,Hospice,"6065 Roswell Rd # 520, Sandy Springs, GA 30328, United States","WJCC+2M Sandy Springs, Georgia, USA",https://sovereignhospiceinc.com/,+1 470-223-3773,Closed ⋅ Opens 8:30 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=igE3TbHOsKCSh8ecoeCATw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.14462&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:09:23.020Z,,
https://www.google.com/maps/place/Enhabit+Home+Health/data=!4m7!3m6!1s0x88f50f60e821a06f:0xd6ab6dd484c41161!8m2!3d33.9158773!4d-84.3600377!16s%2Fg%2F11f3rk58xf!19sChIJb6Ah6GAP9YgRYRHEhNRtq9Y,Enhabit Home Health,4.1,9,Home health care service,"5887 Glenridge Dr Suite 130, Atlanta, GA 30328, United States","WJ8Q+9X Atlanta, Georgia, USA",https://www.ehab.com/?utm_source=gmb&utm_medium=chatmeter,+1 678-732-3470,"Open 24 hours

Confirmed by this business 5 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U8b9EVI2B_FlHfEFN_2Jig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.47336778&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:09:27.600Z,Identifies as women-owned,
https://www.google.com/maps/place/Legacy+Ridge+at+Buckhead/data=!4m7!3m6!1s0x88f50f1bee2699ff:0xce65772142923917!8m2!3d33.8857772!4d-84.3820491!16s%2Fg%2F1v8gcwvy!19sChIJ_5km7hsP9YgRFzmSQiF3Zc4,Legacy Ridge at Buckhead,4.4,43,Assisted living facility,"4804 Roswell Rd, Sandy Springs, GA 30342, United States","VJP9+85 Sandy Springs, Georgia, USA",https://atlasseniorliving.com/legacy-ridge-buckhead/?utm_source=GBP&utm_medium=google+organic,+1 470-279-4953,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPToMPILqt4rnAXiw-VPTCWDb3fMvsPF34RNhQ8=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:09:32.167Z,,
https://www.google.com/maps/place/Inspire+Hospice+and+Palliative+Care/data=!4m7!3m6!1s0x88f597dca01a60e9:0x2b0e94f9097822eb!8m2!3d34.0011036!4d-84.0962531!16s%2Fg%2F11fjv_33c_!19sChIJ6WAaoNyX9YgR6yJ4CfmUDis,Inspire Hospice and Palliative Care,4.8,70,Hospice,"6650 Sugarloaf Pkwy Suite 800, Duluth, GA 30097, United States","2W23+CF Duluth, Georgia, USA",http://www.inspirehospice.com/,+1 404-921-3341,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOFjOBzf0_s7iGDH_3xaHdkrM9nQF7EDoZ7h_gK=w500-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:09:36.614Z,,
https://www.google.com/maps/place/The+Piedmont+at+Buckhead/data=!4m7!3m6!1s0x88f50f509c95847b:0x4757a4305dbad306!8m2!3d33.853891!4d-84.3651306!16s%2Fg%2F11b72rnbzx!19sChIJe4SVnFAP9YgRBtO6XTCkV0c,The Piedmont at Buckhead,4.3,49,Retirement community,"650 Phipps Blvd NE, Atlanta, GA 30326, United States","VJ3M+HW Atlanta, Georgia, USA",https://www.srgseniorliving.com/buckhead-ga-piedmont-buckhead/?utm_source=local-listing&utm_medium=organic&utm_campaign=gbp,+1 470-693-8286,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNiPAmwydgpU7sQA61rTzo5rT75TcFAx2XQwok4=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:09:41.054Z,,
https://www.google.com/maps/place/Georgia+Hospice+Care/data=!4m7!3m6!1s0x88f5a7d80ab6b9b1:0xca49236ebba548cd!8m2!3d33.8406164!4d-84.239487!16s%2Fg%2F1tdp5wz_!19sChIJsbm2Ctin9YgRzUilu24jSco,Georgia Hospice Care,2.9,20,Hospice,"1957 Lakeside Pkwy suite 508, Tucker, GA 30084, United States","RQR6+66 Tucker, Georgia, USA",https://georgiahospicecare.com/,+1 888-428-7348,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T5BSSduut3omZZw_LoJxbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.67386&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:09:45.643Z,,
https://www.google.com/maps/place/Goldencare+Hospice+%26+Palliative+Care/data=!4m7!3m6!1s0x88f5095472b34f19:0xa80d4e1990e48fe!8m2!3d33.9298601!4d-84.3505078!16s%2Fg%2F11rxhzv55c!19sChIJGU-zclQJ9YgR_kgOmeHUgAo,Goldencare Hospice & Palliative Care,,,Hospice,"1155 Perimeter Center W, Sandy Springs, GA 30338, United States","WJHX+WQ Sandy Springs, Georgia, USA",https://www.choosegoldencare.com/,+1 855-655-0500,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RDXfh7rPU2ao33zVQ9PsFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.795166&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:09:50.303Z,,
https://www.google.com/maps/place/Sandy+Springs+Center+for+Nursing+and+Healing/data=!4m7!3m6!1s0x88f5090b0b424185:0x5474ea206badf787!8m2!3d33.9036901!4d-84.346588!16s%2Fg%2F11h93f4s7l!19sChIJhUFCCwsJ9YgRh_etayDqdFQ,Sandy Springs Center for Nursing and Healing,4.4,255,Nursing home,"1500 S Johnson Ferry Rd NE, Sandy Springs, GA 30319, United States","WM33+F9 Sandy Springs, Georgia, USA",http://www.sandyspringsnursing.com/,+1 404-252-2002,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNC35HZnQiS5Dk1h18khp5nDrstq-bfjwu751-G=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:09:54.844Z,,
https://www.google.com/maps/place/Ennoble+Care/data=!4m7!3m6!1s0x28425f2c98cd65a3:0xbd1e38d6eae35cc6!8m2!3d33.9179467!4d-84.30244!16s%2Fg%2F11vcp8_hgq!19sChIJo2XNmCxfQigRxlzj6tY4Hr0,Ennoble Care,4.5,176,Home health care service,,,https://ennoblecare.com/locations/georgia/atlanta/,+1 551-550-9547,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOxST8G1Fsfo5wlSmfPV4jqArXTIprKBPTTtaNc=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:09:59.314Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Nursecare+of+Buckhead/data=!4m7!3m6!1s0x88f5059aa4592c19:0xf01642b3704d3612!8m2!3d33.8354101!4d-84.3860328!16s%2Fg%2F1td0z9n5!19sChIJGSxZpJoF9YgREjZNcLNCFvA,Nursecare of Buckhead,3.0,211,Nursing home,"2920 Pharr Ct S Northwest, Atlanta, GA 30305, United States","RJP7+5H Atlanta, Georgia, USA",http://www.nursecareofbuckhead.com/,+1 404-261-9043,"Open 24 hours

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqCK2jPpcAASIAk6mfQh2iWwLLGd6FxtpdeMDBHHcy8l-N5PT7LGfWZiZAisYItRyXIdFbYZu7i79WtC1K_yZGR4OpyykSWdXjLi0h5-KbVTp5CrwUYSq7r7f1bqL0e83QYxw6stQ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:10:03.650Z,,
https://www.google.com/maps/place/Canterbury+Court/data=!4m7!3m6!1s0x88f508ad8699ce2f:0x7adb21c04c5015a2!8m2!3d33.856609!4d-84.3508182!16s%2Fg%2F1thp8tyy!19sChIJL86Zhq0I9YgRohVQTMAh23o,Canterbury Court,3.9,39,Retirement community,"3750 Peachtree Rd NE, Atlanta, GA 30319, United States","VJ4X+JM Atlanta, Georgia, USA",https://www.canterburycourt.org/,+1 404-620-2690,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipN-wayO2O5DZfBEYdcasnLursveeAS2F9Lleax3=w426-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:10:08.106Z,,
"https://www.google.com/maps/place/Passionate+Care+Hospice,+LLC/data=!4m7!3m6!1s0x88f5a704340110b5:0xd9d8f820c9d60003!8m2!3d33.9192908!4d-84.1967897!16s%2Fg%2F11fvkp3lj5!19sChIJtRABNASn9YgRAwDWySD42Nk","Passionate Care Hospice, LLC",5.0,2,Hospice,"5750 Brook Hollow Pkwy Suite 102, Norcross, GA 30071, United States","WR93+P7 Norcross, Georgia, USA",https://passionatecarehospice.com/,+1 770-680-4340,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AKc7dV-dxcMwN6WBnwn8VQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.85432&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Brookhaven+GA/@33.8650186,-84.3371266,14z",2025-09-18T00:10:13.117Z,,
