placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,error
https://www.google.com/maps/place/Union+Medical+Group+Bone+%26+Joint+Center/data=!4m7!3m6!1s0x886d651a8839b457:0xafb3efe0c7b96a23!8m2!3d39.4866723!4d-87.4110544!16s%2Fg%2F1v8gcsth!19sChIJV7Q5iBplbYgRI2q5x-Dvs68,Union Medical Group Bone & Joint Center,2.9,80,Orthopedic clinic,"1725 N 5th St, Terre Haute, IN 47804, United States","FHPQ+MH Terre Haute, Indiana, USA",https://www.union.health/find-a-location/bone-joint-center,+1 812-242-3005,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMOtTSP9C0erdfXUH2b5g6SGaf8qUccA7Q1tXLs=w408-h270-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:34:21.868Z,
"https://www.google.com/maps/place/Bone+%26+Joint+Center:+Flak,+Keith+MD/data=!4m7!3m6!1s0x886d651173c561c7:0x9ca1c5f367b00b40!8m2!3d39.4865548!4d-87.4112288!16s%2Fg%2F11f_f3nd8f!19sChIJx2HFcxFlbYgRQAuwZ_PFoZw","Bone & Joint Center: Flak, Keith MD",4.8,21,Orthopedic surgeon,"1725 N 5th St, Terre Haute, IN 47804, United States","FHPQ+JG Terre Haute, Indiana, USA",,+1 812-242-3005,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6-WRJNahPuNOPRueyo701Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.99574&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:34:26.625Z,
https://www.google.com/maps/place/Indiana+Hand+to+Shoulder+Center/data=!4m7!3m6!1s0x886d651074362b49:0x888e1073c56fca5a!8m2!3d39.4197265!4d-87.4076583!16s%2Fg%2F1tdygclx!19sChIJSSs2dBBlbYgRWspvxXMQjog,Indiana Hand to Shoulder Center,4.9,251,Orthopedic clinic,"3903 S 7th St, Terre Haute, IN 47802, United States","CH9R+VW Terre Haute, Indiana, USA",https://indianahandtoshoulder.com/,+1 812-234-8840,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerX1Ut0NKNMQu7yFfFMp6eqFenHWfI1LQ_B1G4kOAR6SjLPme-o_t1Fh1F8JAvRjJrAGbFeI2enLHHS8kuLODheS9AdzwAWt2YOD2c-2hyZP_8ej1M-xtl_jvAmJ75LHY3eJze0=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:34:31.413Z,
https://www.google.com/maps/place/Valley+Rehabilitation+%26+Performance/data=!4m7!3m6!1s0x886d650cd694f341:0xd538111387bfecae!8m2!3d39.4652904!4d-87.398828!16s%2Fg%2F11lflf06m3!19sChIJQfOU1gxlbYgRruy_hxMRONU,Valley Rehabilitation & Performance,5.0,52,Physical therapist,"1219 Ohio St, Terre Haute, IN 47807, United States","FJ82+4F Terre Haute, Indiana, USA",https://www.valley.rehab/,+1 812-645-7100,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOd90-ZK_ggDdHTP0tI4Bp5pytyC0VWLeZDJXVd=w408-h271-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:34:36.326Z,
https://www.google.com/maps/place/Lamb+Fred+K+MD/data=!4m7!3m6!1s0x886d7a5e3d007107:0x8e7a79a0ccb06b5e!8m2!3d39.412097!4d-87.4013888!16s%2Fg%2F1x5fc33n!19sChIJB3EAPV56bYgRXmuwzKB5eo4,Lamb Fred K MD,2.2,10,Pain management physician,"1019 E Springhill Dr, Terre Haute, IN 47802, United States","CH6X+RC Terre Haute, Indiana, USA",,+1 812-298-9797,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SVAqUG3ieSRSnEiJddlBIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.57004&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:34:39.317Z,
"https://www.google.com/maps/place/Kathryn+M.+Peck,+MD/data=!4m7!3m6!1s0x886d65a13f7bad79:0xe544dcc11bcb4e6e!8m2!3d39.4859597!4d-87.410654!16s%2Fg%2F11h6mvwtj2!19sChIJea17P6FlbYgRbk7LG8HcROU","Kathryn M. Peck, MD",5.0,250,Orthopedic surgeon,"1801 N 6th St Suite 300, Terre Haute, IN 47804, United States","FHPQ+9P Terre Haute, Indiana, USA",https://www.indianahandtoshoulder.com/kathryn-m-peck-md,+1 812-234-8840,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM2Z5zYC9lOAzU63kV916l6KaT3RHRAPfatCyVu=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:34:44.122Z,
https://www.google.com/maps/place/Union+Health+Neurology/data=!4m7!3m6!1s0x886d651af9a352db:0x37dfad468a996205!8m2!3d39.4845296!4d-87.4077746!16s%2Fg%2F1tgnsdn0!19sChIJ21Kj-RplbYgRBWKZikat3zc,Union Health Neurology,2.9,14,Medical clinic,"1530 N 7th St, Terre Haute, IN 47807, United States","FHMR+RV Terre Haute, Indiana, USA",,+1 812-242-3125,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerkRH_1xMDdRzRENLqwbh8WlfAv--VLnkY8ilklo0QvrYl5G4xfUQWD5iJ8suzrkR50TkqKXdYlQGcNr-1rafSoQ05ZdYr2Gma8RK5Okew-dOWzIKV_MoxVYa2HM17jLLpRBQyi=w408-h544-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:34:49.287Z,
https://www.google.com/maps/place/Gregory+Schmidt+MD/data=!4m7!3m6!1s0x886d7be2a69c4a1f:0xc725e742226f8361!8m2!3d39.4197265!4d-87.4076583!16s%2Fg%2F11w96z1vy_!19sChIJH0qcpuJ7bYgRYYNvIkLnJcc,Gregory Schmidt MD,4.8,127,Doctor,"3903 S 7th St Suite 2A, Terre Haute, IN 47802, United States","CH9R+VW Terre Haute, Indiana, USA",https://www.indianahandtoshoulder.com/,+1 317-875-9105,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5KYl1kRgVObcFbE1mRVTog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.16612&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:34:54.212Z,
https://www.google.com/maps/place/Highland+Retina+Associates/data=!4m7!3m6!1s0x886d65113b1434e1:0x362d70569eaae1a0!8m2!3d39.4336531!4d-87.3464832!16s%2Fg%2F11c6yz_qcy!19sChIJ4TQUOxFlbYgRoOGqnlZwLTY,Highland Retina Associates,4.8,175,Ophthalmology clinic,"4621 E Margaret Dr, Terre Haute, IN 47803, United States","CMM3+FC Terre Haute, Indiana, USA",http://www.highlandretina.com/,+1 812-281-2608,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPbN3tI_Y4rUGal-toSCIGib4S_BDH4jn68-bB3=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:34:59.093Z,
https://www.google.com/maps/place/Union+Medical+Group+%28UAP+Clinic%29+-+Downtown/data=!4m7!3m6!1s0x886d6531c2fc6e0d:0x890a77127c4a35ed!8m2!3d39.4638818!4d-87.4108661!16s%2Fg%2F11bbw_ky_m!19sChIJDW78wjFlbYgR7TVKfBJ3Cok,Union Medical Group (UAP Clinic) - Downtown,3.2,114,Medical clinic,"221 S 6th St, Terre Haute, IN 47807, United States","FH7Q+HM Terre Haute, Indiana, USA",http://myunionhealth.org/,+1 812-242-3737,"Open · Closes 8 pm

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwervGx225ZHDVWuHs7qqOisl_WBVECQYFM-hjFKrLl2tKQSe06Vd9uf2H0fED-p6mTyf5X1evWtm6Kdf16XiPOnEKTTbVBIiaSBORKNIEEezievRjxiZli1EgoyEa8Dv8Wf_11NDmw=w493-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–6 pm,8 am–5 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/pain+management+physician+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:35:04.204Z,
https://www.google.com/maps/place/Miranda+Lively/data=!4m7!3m6!1s0x886d6510d73fffff:0x6b9aad826db1acfe!8m2!3d39.4841032!4d-87.4085882!16s%2Fg%2F11sd2x6j3k!19sChIJ__8_1xBlbYgR_qyxbYKtmms,Miranda Lively,2.3,3,Nurse practitioner,"1513 N 6th 1/2 St, Terre Haute, IN 47807, United States","FHMR+JH Terre Haute, Indiana, USA",,+1 812-238-7000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HIUL0wjNIOVYjx7Au1RxHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.33544&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:35:06.986Z,
https://www.google.com/maps/place/Midwest+Center+for+Joint+Replacement/data=!4m7!3m6!1s0x886d7bdb6ce941c9:0xbdc95cdc6819bb6b!8m2!3d39.4325544!4d-87.4142833!16s%2Fg%2F11whmprns0!19sChIJyUHpbNt7bYgRa7sZaNxcyb0,Midwest Center for Joint Replacement,5.0,1,Medical clinic,"3051 S US Hwy 41, Terre Haute, IN 47802, United States","CHMP+27 Terre Haute, Indiana, USA",https://www.mcjr.com/,+1 317-455-1064,Closed · Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PAkAlXy-irYwsiGUTF6CAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=115.04362&pitch=0&thumbfov=100,true,Closed,8 am–4 pm,Closed,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/pain+management+physician+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:35:12.118Z,
"https://www.google.com/maps/place/Terre+Haute+Specialty+Clinic,+a+service+of+Horizon+Health/data=!4m7!3m6!1s0x886d7b9a2d65c849:0x9d13475f49a36567!8m2!3d39.4211094!4d-87.4120547!16s%2Fg%2F11rsfvhx99!19sChIJSchlLZp7bYgRZ2WjSV9HE50","Terre Haute Specialty Clinic, a service of Horizon Health",4.6,34,Medical clinic,"3736 S 4th St, Terre Haute, IN 47802, United States","CHCQ+C5 Terre Haute, Indiana, USA",https://www.myhorizonhealth.org/locations/terre-haute-specialty-clinic/?utm_source=GMBSocialClimb&utm_medium=TerreHauteSpecialtyClinic,+1 812-237-1411,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipOBUW0-KpmnYRHGYQV-LxPZSDlg6RcqRzCI8WiY=w408-h348-k-no,true,Closed,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:35:16.830Z,
https://www.google.com/maps/place/Balmaseda+Ofelia+B+MD/data=!4m7!3m6!1s0x886d7a5b76846f5b:0x6881445c41c2afaf!8m2!3d39.407224!4d-87.4063338!16s%2Fg%2F1tlgypsz!19sChIJW2-Edlt6bYgRr6_CQVxEgWg,Balmaseda Ofelia B MD,2.1,7,Pain management physician,"4812 S 7th St, Terre Haute, IN 47802, United States","CH4V+VF Terre Haute, Indiana, USA",,+1 812-299-7422,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nyuBzF2rSJvsEHrFHMSaIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.780556&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:35:21.738Z,
https://www.google.com/maps/place/Wellspring+Pain+Solutions+-+Bloomington/data=!4m7!3m6!1s0x886b0aa6ce5c5307:0x45f26751cf840f75!8m2!3d39.1623658!4d-86.5545578!16s%2Fg%2F1tp2807d!19sChIJB1NczqYKa4gRdQ-Ez1Fn8kU,Wellspring Pain Solutions - Bloomington,4.6,128,Pain control clinic,"455 S Landmark Ave, Bloomington, IN 47403, United States","5C6W+W5 Bloomington, Indiana, USA",https://wellspringpainsolutions.com/wellspring-pain-solutions-bloomington-in/,+1 812-269-7674,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMGehDmf8otFSWnK11qgMpPIhkLvp9lZcEZo-oM=w408-h272-k-no,true,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:35:39.767Z,
"https://www.google.com/maps/place/Dr.+Brian+Adams,+MD/data=!4m7!3m6!1s0x886c67cce78ee285:0xf818f6655d0e38ed!8m2!3d39.160328!4d-86.5535967!16s%2Fg%2F11vdw2sjjc!19sChIJheKO58xnbIgR7TgOXWX2GPg","Dr. Brian Adams, MD",5.0,178,Pain management physician,"541 S Landmark Ave, Bloomington, IN 47403, United States","5C6W+4H Bloomington, Indiana, USA",http://www.indianaspinegroup.com/adams,+1 812-650-0500,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nzJ_KBitse7tSYD_TokvaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=126.44258&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:35:51.860Z,
"https://www.google.com/maps/place/R.+Michael+Meneghini,+MD/data=!4m7!3m6!1s0x8814ca0734796367:0x13df20f1c49d53f9!8m2!3d39.4868377!4d-87.4111018!16s%2Fg%2F1z44yqx92!19sChIJZ2N5NAfKFIgR-VOdxPEg3xM","R. Michael Meneghini, MD",4.8,38,Orthopedic surgeon,"1725 N 5th St, Terre Haute, IN 47804, United States","FHPQ+PH Terre Haute, Indiana, USA",http://meneghinimd.com/,+1 317-620-0232,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6-WRJNahPuNOPRueyo701Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.456078&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:35:56.876Z,
"https://www.google.com/maps/place/Bone+%26+Joint+Center:+Palmer,+Jeremiah+MD/data=!4m7!3m6!1s0x886d651173c561c7:0x90d044d2c940dc0e!8m2!3d39.4865532!4d-87.4111925!16s%2Fg%2F11gczzt085!19sChIJx2HFcxFlbYgRDtxAydJE0JA","Bone & Joint Center: Palmer, Jeremiah MD",4.5,8,Orthopedic surgeon,"1725 N 5th St, Terre Haute, IN 47804, United States","FHPQ+JG Terre Haute, Indiana, USA",https://care.myunionhealth.org/ortho-appointment/?utm_source=tnc&utm_medium=paid_search&utm_campaign=ortho-apt&utm_term=bone%20and%20joint%20center&gclid=CjwKCAjwsMGYBhAEEiwAGUXJaYSYdWHHQBzQFVuy0e-rzOxXggR7aPgRzkQ5Ghwj9XV-jvy76bEahhoCTQIQAvD_BwE,+1 812-242-3005,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMYOyFZddZMQkJyJUctJiWraT6nC69JzdgU-Y7e=w408-h308-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:36:01.796Z,
"https://www.google.com/maps/place/Kyle+Stoops,+MD/data=!4m7!3m6!1s0x886d658b8a934d39:0x52f8787b77eda22b!8m2!3d39.4867939!4d-87.4110946!16s%2Fg%2F11xcj8l0b8!19sChIJOU2TiotlbYgRK6Ltd3t4-FI","Kyle Stoops, MD",4.9,19,Orthopedic surgeon,"1725 N 5th St, Terre Haute, IN 47804, United States","FHPQ+PH Terre Haute, Indiana, USA",https://www.kylestoopsmd.com/,+1 812-900-7544,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO3NXKQ0XjUPFVlesZ9Ag6IBVPB5MYGFg71ttxb=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:36:06.671Z,
"https://www.google.com/maps/place/Bone+%26+Joint+Center:+Jaafar,+Sami+MD/data=!4m7!3m6!1s0x886d651173c561c7:0xe6e7862813c8d8b2!8m2!3d39.4865219!4d-87.4112422!16s%2Fg%2F11f_d837ct!19sChIJx2HFcxFlbYgRstjIEyiG5-Y","Bone & Joint Center: Jaafar, Sami MD",2.9,8,Orthopedic surgeon,"1725 N 5th St, Terre Haute, IN 47804, United States","FHPQ+JG Terre Haute, Indiana, USA",https://www.myunionhealth.org/services/orthopedics/conditions-we-treat/,+1 812-242-3005,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipN8ciRDmAh3EoxbKvcSPkW7te5-N547Q6A6OweO=w408-h308-k-no,true,8 am–5:30 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:36:11.572Z,
"https://www.google.com/maps/place/Daewoong+Lee,+MD+-+IU+Health+Pain+Management+-+Bloomington/data=!4m7!3m6!1s0x886c6519f5393a17:0x7e09ec9ebf2dcace!8m2!3d39.160769!4d-86.4902134!16s%2Fg%2F11y6gcg6w4!19sChIJFzo59RllbIgRzsotv57sCX4","Daewoong Lee, MD - IU Health Pain Management - Bloomington",5.0,3,Pain management physician,"583 S Clarizz Blvd, Bloomington, IN 47401, United States","5G65+8W Bloomington, Indiana, USA",https://iuhealth.org/find-providers/provider/daewoong-lee-md-1948169?utm_source=Google&utm_medium=Yext&y_source=1_MTA1ODEyMjg2Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 812-353-2700,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipMqj4Y9Ke6EO1wJmyWweyKzqHrf1ndo4vpk4wtd=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:36:16.389Z,
https://www.google.com/maps/place/Etheridge+Gene+DC/data=!4m7!3m6!1s0x886d6fff03fe7349:0xf854f0940780e7e8!8m2!3d39.4596394!4d-87.3790894!16s%2Fg%2F1tf610ns!19sChIJSXP-A_9vbYgR6OeAB5TwVPg,Etheridge Gene DC,4.9,28,Chiropractor,"631 S 25th St, Terre Haute, IN 47803, United States","FJ5C+V9 Terre Haute, Indiana, USA",,+1 812-232-8803,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z587ep0b6fT9z2me-_u_IQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.92078&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:36:19.297Z,
https://www.google.com/maps/place/Cosmetic+Alternatives+Nonsurgical+Cosmetic+Services/data=!4m7!3m6!1s0x886d651b166b6e61:0x251f0d567cacf1d2!8m2!3d39.4876061!4d-87.414533!16s%2Fg%2F1tcx_l5v!19sChIJYW5rFhtlbYgR0vGsfFYNHyU,Cosmetic Alternatives Nonsurgical Cosmetic Services,3.1,19,Cosmetic surgeon,"1818 N 3rd St, Terre Haute, IN 47804, United States","FHQP+25 Terre Haute, Indiana, USA",http://www.dochaber.com/,+1 812-478-9494,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepex7tkGswCGl0PHmJaOMt4Cehiv6bVp7qqbwNoMsx1oi444qGvLoTK59nbcF_JgoHF1bECg0mGqa7PmQrPmbhKkYA5wJgMN3YdeuFawcAoJQEEErRuBcGFM_2MEQd_Xj8qvLF4My21DOY=w408-h544-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:36:24.251Z,
"https://www.google.com/maps/place/Dr.+Douglas+H.+Paine,+MD/data=!4m7!3m6!1s0x886d7b002b60e2f7:0xf9b17b926d07f0c5!8m2!3d39.4378435!4d-87.4076583!16s%2Fg%2F1tdn9f3t!19sChIJ9-JgKwB7bYgRxfAHbZJ7sfk","Dr. Douglas H. Paine, MD",2.3,6,Neurologist,"2723 S 7th St #1, Terre Haute, IN 47802, United States","CHQR+4W Terre Haute, Indiana, USA",http://www.provmed.com/,+1 812-232-8292,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SwDdgKlw1ab4Cl8YB01HgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.02463&pitch=0&thumbfov=100,false,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:36:29.138Z,
https://www.google.com/maps/place/Union+Hospital/data=!4m7!3m6!1s0x886d6510878b164b:0x27f147556a138687!8m2!3d39.4856183!4d-87.406951!16s%2Fg%2F1th294bt!19sChIJSxaLhxBlbYgRh4YTalVH8Sc,Union Hospital,2.5,366,Hospital,"1606 N 7th St, Terre Haute, IN 47804, United States","FHPV+66 Terre Haute, Indiana, USA",http://union.health/,+1 812-238-7000,,https://lh3.googleusercontent.com/p/AF1QipN4NiYCkH5adZ6me5bRRF6SGC3NA_2X-D-vaxqB=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:36:34.115Z,
https://www.google.com/maps/place/IU+Health+Pain+Procedure+Center+-+Bloomington/data=!4m7!3m6!1s0x886c65a4ab34d609:0x4bfb1891cecf59fb!8m2!3d39.156066!4d-86.4964298!16s%2Fg%2F1tvtc2f_!19sChIJCdY0q6RlbIgR-1nPzpEY-0s,IU Health Pain Procedure Center - Bloomington,3.0,35,Pain control clinic,"888 S Auto Mall Rd, Bloomington, IN 47401, United States","5G43+CC Bloomington, Indiana, USA",https://iuhealth.org/find-locations/iu-health-pain-procedure-center-888-s-auto-mall-rd-bloomington?utm_source=Google&utm_medium=Yext&y_source=1_MTE5NDIzMzgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 812-353-2711,"Open · Closes 4:30 pm

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPUAzjs3wB2DHSv6pqtQi85Yb_0VzmQdZQjzIXV=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:36:39.174Z,
"https://www.google.com/maps/place/Lynch+Surgical+Group,+PC/data=!4m7!3m6!1s0x886d6510752134c1:0x6847ff6120485142!8m2!3d39.4874266!4d-87.4108739!16s%2Fg%2F1tflss2k!19sChIJwTQhdRBlbYgRQlFIIGH_R2g","Lynch Surgical Group, PC",4.8,285,Surgeon,"1818 N 6th St, Terre Haute, IN 47804, United States","FHPQ+XM Terre Haute, Indiana, USA",https://www.lynchsurgicalgroup.com/,+1 812-232-1123,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1h9sWXX_Pu8OMouIfYzd8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.73354&pitch=0&thumbfov=100,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:36:43.950Z,
https://www.google.com/maps/place/Kennedy+Foot+Care/data=!4m7!3m6!1s0x886d7acd6d7ecb53:0x46ee2a37081e657e!8m2!3d39.4495701!4d-87.4071663!16s%2Fg%2F1tlqqr2l!19sChIJU8t-bc16bYgRfmUeCDcq7kY,Kennedy Foot Care,3.6,11,Medical clinic,"1543 S 7th St, Terre Haute, IN 47802, United States","CHXV+R4 Terre Haute, Indiana, USA",https://rymap.org/business/kennedy-foot-care-rzm5ld,+1 812-232-3338,Closes soon · 3 pm · Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IX1AMMudlSazn6vyPwmARw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.37677&pitch=0&thumbfov=100,false,9 am–3 pm,9 am–3 pm,Closed,Closed,Closed,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:36:48.768Z,
