placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Joyce+Cline+Handyman+Services/data=!4m7!3m6!1s0x639d6486ecf33577:0x392d20b79ecbccca!8m2!3d35.1643032!4d-80.7705889!16s%2Fg%2F11q8slwnv2!19sChIJdzXz7IZknWMRyszLnrcgLTk,Joyce Cline Handyman Services,4.9,64,Handyman/Handywoman/Handyperson,"1032 Braeburn Rd, Charlotte, NC 28211, United States","567H+PQ Charlotte, North Carolina, USA",https://joyce-cline.com/,+1 980-500-9760,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPjPjkgL8mshTmV7fBP6Yg5sq9kkNbWV5Z_9XyV=w428-h240-k-no,true,7 am–6 pm,8 am–12 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-07T22:50:42.200Z,,,
https://www.google.com/maps/place/Southern+Dock+Products+Charlotte+a+division+of+DuraServ/data=!4m7!3m6!1s0x8856a2a4ffb1c0b3:0xd257ab4a980e090e!8m2!3d35.236497!4d-80.973282!16s%2Fg%2F11fztk7g23!19sChIJs8Cx_6SiVogRDgkOmEqrV9I,Southern Dock Products Charlotte a division of DuraServ,4.4,85,Industrial equipment supplier,"4045 Perimeter W Dr #600, Charlotte, NC 28214, United States","62PG+HM Charlotte, North Carolina, USA",https://www.southerndockproducts.com/location/charlotte/?utm_source=google&utm_medium=gmb&utm_campaign=Charlotte,+1 704-594-5181,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMR8gkiHtdn2fb4kGTSXbx9EMq0KxWJE5wF8O5H=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-07T22:50:47.328Z,,,
"https://www.google.com/maps/place/Carolina+Door+Specialties,+Inc/data=!4m7!3m6!1s0x8856a36e4772d5b5:0x6d8e1d7ef027d9a9!8m2!3d35.2825724!4d-80.9076129!16s%2Fg%2F11ghp0b_fb!19sChIJtdVyR26jVogRqdkn8H4djm0","Carolina Door Specialties, Inc",3.7,11,Garage door supplier,"6100 Rozzelles Ferry Rd, Charlotte, NC 28214, United States","73MR+2X Charlotte, North Carolina, USA",http://www.carolinadoorspecialties.com/,+1 704-391-7133,Closed ⋅ Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8ghs_AeqocUXyddaBnvBZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.0474095&pitch=0&thumbfov=100,true,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-07T22:50:52.338Z,,,
https://www.google.com/maps/place/Tuff+Shed+Charlotte/data=!4m7!3m6!1s0x8856a3b9ecad27ef:0x1e4020d48a11ca17!8m2!3d35.2268395!4d-80.9256792!16s%2Fg%2F11flbd5gry!19sChIJ7yet7LmjVogRF8oRitQgQB4,Tuff Shed Charlotte,4.9,266,Shed builder,"5241 Old Dowd Rd #1, Charlotte, NC 28208, United States","63GF+PP Charlotte, North Carolina, USA",https://www.tuffshed.com/charlotte-metro-area/,+1 704-333-5845,Open ⋅ Closes 7 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM2YpQMqN8otVWjeTgGxB81m5PbHFEKocA_70xk=w426-h240-k-no,true,10 am–7 pm,9 am–6 pm,12–5 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-07T22:50:57.425Z,,,
https://www.google.com/maps/place/Regal/data=!4m7!3m6!1s0x88569bd7f7f8147b:0x41239c4d3fd9a383!8m2!3d35.1972814!4d-80.7986158!16s%2Fg%2F11fy95f2q_!19sChIJexT499ebVogRg6PZP02cI0E,Regal,5.0,142,Roofing contractor,"3605 Latrobe Dr suite g, Charlotte, NC 28211, United States","56W2+WH Charlotte, North Carolina, USA",https://regrs.com/areas-served/charlotte/?utm_campaign=gbp-charlotte&utm_medium=organic&utm_source=google,+1 980-734-5820,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzXkx--RGnuC0Er_Y1zXDnvkun6YQy85ULc0JOtn3i5fFXupQJAzXtZlgdbX-C9h0CJMHlb3RDDeu2tBPIiWIh7Wk38WP8e7cNZQxOfi1jrDjFHNInf78JEO-LZ9Hf4EmO9ztnh=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-07T22:51:02.664Z,,,
https://www.google.com/maps/place/Screenmobile+of+Charlotte/data=!4m7!3m6!1s0x88569f9a2116f8ab:0x7d112efa0a1afad!8m2!3d35.172696!4d-80.933173!16s%2Fg%2F1tm1r55r!19sChIJq_gWIZqfVogRra-hoO8S0Qc,Screenmobile of Charlotte,4.9,544,Screen repair service,"3309 Green Park Cir, Charlotte, NC 28217, United States","53F8+3P Charlotte, North Carolina, USA",http://www.screenmobile.com/charlotte,+1 704-631-3983,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP8lAQD13KWJekNEyuIhjes7D9RfNQxs0OcQVmU=w408-h272-k-no,true,8 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-07T22:51:07.464Z,,,
https://www.google.com/maps/place/Champion+Garage+Door/data=!4m7!3m6!1s0x88542287d424b315:0xa5afe7b5489dcb47!8m2!3d35.2053334!4d-80.7931719!16s%2Fg%2F11fx9f2p0d!19sChIJFbMk1IciVIgRR8udSLXnr6U,Champion Garage Door,4.7,49,Garage door supplier,,,https://www.champgaragedoor.com/,+1 704-208-0582,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNM6LzTqnp1mv2_tdnvZ_XovL8foJ-i4M2GNnwY=w416-h240-k-no,true,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-07T22:51:12.259Z,,,
https://www.google.com/maps/place/Homefix+Roofing+and+Window+Installation+of+Charlotte/data=!4m7!3m6!1s0x8856992f99edd22f:0x9a83555b4b228bac!8m2!3d35.1974735!4d-80.9286397!16s%2Fg%2F11frlbnsvp!19sChIJL9LtmS-ZVogRrIsiS1tVg5o,Homefix Roofing and Window Installation of Charlotte,4.6,188,Window installation service,"3029 Horseshoe Ln Suite B, Charlotte, NC 28208, United States","53WC+XG Charlotte, North Carolina, USA",https://homefixcustomremodeling.com/,+1 704-269-6151,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipP8P0ELh3PbWVX0M8BjqUttE6Vw15lV_3OHtNpm=w531-h240-k-no,true,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-07T22:51:17.373Z,,,
https://www.google.com/maps/place/Sightline+Steel+Doors/data=!4m7!3m6!1s0x8854203f8dbbdfe3:0x2ad60df103f01bc3!8m2!3d35.1932883!4d-80.7863288!16s%2Fg%2F11kc8mzd0l!19sChIJ49-7jT8gVIgRwxvwA_EN1io,Sightline Steel Doors,,,Contractor,"4412 Monroe Rd, Charlotte, NC 28205, United States","56V7+8F Charlotte, North Carolina, USA",https://www.sightlinesteeldoors.com/contact,+1 704-634-0971,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gmfELlc9BE444YqUq2vUuw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.07248&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-07T22:51:20.026Z,,,
https://www.google.com/maps/place/The+Neighborhood+Garage/data=!4m7!3m6!1s0x88569f7169b16331:0x234c94d4a02a38f2!8m2!3d35.2005725!4d-80.8739211!16s%2Fg%2F1w04ktnt!19sChIJMWOxaXGfVogR8jgqoNSUTCM,The Neighborhood Garage,4.8,118,Auto repair shop,"3030 S Tryon St, Charlotte, NC 28217, United States","642G+6C Charlotte, North Carolina, USA",http://theneighborhoodgarage.com/,+1 704-525-8117,Closes soon ⋅ 6 pm ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx7LkTQPxNGSn4pT6bMFILyJvikylXkuAyAhRhhF7CTPfcYecgql0D8aM4jNPbe2sV_cTA3wZGP-og0KZHPGeP9P2oqvPQgZ82FgEAsrni9A5zQpemIi1bWiEp5qhBYx8axu9vB=w408-h544-k-no,true,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-07T22:51:25.239Z,,,
https://www.google.com/maps/place/Bank+On+It+Home+Services/data=!4m7!3m6!1s0x88569fbc333ba505:0x7d98dcd10ada6f74!8m2!3d35.2075712!4d-80.8541685!16s%2Fg%2F11q1jscchc!19sChIJBaU7M7yfVogRdG_aCtHcmH0,Bank On It Home Services,5.0,4,Handyman/Handywoman/Handyperson,"531 E Worthington Ave, Charlotte, NC 28203, United States","645W+28 Charlotte, North Carolina, USA",,,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,,https://lh3.googleusercontent.com/p/AF1QipNkEaxG95WClT_T4WOwxXqa_GLGhgr-oYBQjHD6=w408-h544-k-no,true,8 am–6 pm,8 am–3 pm,Closed,8 am–6 pm,8 am–6:30 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-07T22:51:30.318Z,,,
https://www.google.com/maps/place/Legacy+Carports/data=!4m7!3m6!1s0x6f319e86ba664723:0x46dc570b3ae57dc0!8m2!3d35.2311046!4d-80.8382546!16s%2Fg%2F11jzyh9x5g!19sChIJI0dmuoaeMW8RwH3lOgtX3EY,Legacy Carports,5.0,36,Garage builder,"525 N Tryon St Suite 1600, Charlotte, NC 28202, United States","65J6+CM Charlotte, North Carolina, USA",http://legacycarports.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=7812070218775612207,+1 704-565-9365,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwDBlWe0hklJHNes46f2x7yss4S6E7SKs1A1EQiD0ZoqF0KoWmPkGt_38yiQhezZrS6fI16_PbwcTcY8rLNd48_zZ4Whj0zecZQfG6dg667uEkSfSV5TxjNnCBAnhmXIzgIcEe3NQ=w408-h336-k-no,true,8 am–7 pm,9 am–4 pm,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-07T22:51:35.288Z,,,
https://www.google.com/maps/place/Handyman+CLT/data=!4m7!3m6!1s0x62355c6442b9687d:0x4f7b5e9ff148e86!8m2!3d35.1674637!4d-80.849066!16s%2Fg%2F11sv2mmm6x!19sChIJfWi5QmRcNWIRho4U_-m19wQ,Handyman CLT,5.0,33,Handyman/Handywoman/Handyperson,"1515 Mockingbird Ln Suite 420, Charlotte, NC 28209, United States","5582+X9 Charlotte, North Carolina, USA",https://www.handymanclt.com/,+1 980-313-1914,Closes soon ⋅ 6 pm ⋅ Opens 10 am Sat,,https://lh3.googleusercontent.com/p/AF1QipPTmKsSsEX0UflUqvLFy71nFiqXC6RYeVR3gsN1=w408-h306-k-no,true,8 am–6 pm,10 am–3 pm,10 am–3 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-07T22:51:40.180Z,,,
https://www.google.com/maps/place/Greenside/data=!4m7!3m6!1s0x88569f8e0b16644b:0xcec2eb267e36e50b!8m2!3d35.2087856!4d-80.8380147!16s%2Fg%2F11f3xykl5_!19sChIJS2QWC46fVogRC-U2fibrws4,Greenside,4.7,177,Apartment complex,"1315 Harding Pl, Charlotte, NC 28204, United States","6556+GQ Charlotte, North Carolina, USA",https://www.greensideclt.com/?utm_source=gmb&utm_medium=organic,+1 980-409-3292,Closes soon ⋅ 6 pm ⋅ Opens 10 am Sat,,https://lh3.googleusercontent.com/p/AF1QipOss5icMumeWcgGwxww-KceH70gFTb5X3hz1wt5=w408-h271-k-no,true,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-07T22:51:45.256Z,,· Dogs allowed,
https://www.google.com/maps/place/Total+Garage+Works/data=!4m7!3m6!1s0x885425857ccb771f:0x868163bc7a1a094d!8m2!3d35.0767552!4d-80.6444264!16s%2Fg%2F11f6wxfkwv!19sChIJH3fLfIUlVIgRTQkaerxjgYY,Total Garage Works,4.9,71,Garage door supplier,"4822-D Unionville - Indian Trail Rd W, Indian Trail, NC 28079, United States","39G4+P6 Indian Trail, North Carolina, USA",http://www.totalgarageworks.com/,+1 980-264-0529,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipO5aKsHiylXyK457zwixkrOd8aVj9GS68Orz8vz=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-07T22:51:50.307Z,,,
https://www.google.com/maps/place/Carolina+Custom+Garages/data=!4m7!3m6!1s0x8854200e988fe873:0x6653b235c8727eb2!8m2!3d35.1998941!4d-80.8028457!16s%2Fg%2F12hlb59wy!19sChIJc-iPmA4gVIgRsn5yyDWyU2Y,Carolina Custom Garages,4.0,4,General contractor,"3120 Latrobe Dr, Charlotte, NC 28211, United States","55XW+XV Charlotte, North Carolina, USA",http://www.carolinacustomgarages.com/locations/charlotte/,+1 704-599-0082,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,,https://lh3.googleusercontent.com/p/AF1QipO1apnI_-6ilI4SIvXez5ecR19_1xMgw8qEE4lW=w408-h274-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-07T22:51:55.349Z,,,
"https://www.google.com/maps/place/Southern+Door+Supply+Company+Inc/@35.2244055,-81.0029745,10z/data=!3m1!4b1!4m6!3m5!1s0x885698b1a178dced:0x5ae56fe6835a3079!8m2!3d35.2244055!4d-81.0029745!16s%2Fg%2F11c70jnjrm",Southern Door Supply Company Inc,,,Door supplier,,,,+1 704-377-9085,Closed ⋅ Opens 7 am Mon,,,true,7 am–3:30 pm,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-07T22:52:01.979Z,,,
https://www.google.com/maps/place/Menlo+Park+Garage+Door+Repair+Solutions/data=!4m7!3m6!1s0x88569b061a3c1b8b:0xcd5e28c2b5a11cc9!8m2!3d35.1716437!4d-80.9638796!16s%2Fg%2F1jkxdk6p2!19sChIJixs8GgabVogRyRyhtcIoXs0,Menlo Park Garage Door Repair Solutions,4.9,51,Repair service,"4841 Shopton Rd, Charlotte, NC 28278, United States","52CP+MC Charlotte, North Carolina, USA",,+1 516-863-2191,Temporarily closed,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz61scuBqzOvkunCsu09OZkbak9lXuoCCl2RfrhF4PaQKTbKkAsuMvoqRP1aqJRPX97F3N2_9eRQXWRoNdEZfKsiXpgtDc15rCFswbhUq4eelfxXsUy37uYo09Ck8FnpJq5z2rp=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-07T22:52:07.004Z,,,
https://www.google.com/maps/place/Garagedoor+R+Us/data=!4m7!3m6!1s0x88541f4d71fc0b61:0x1545c50422affee5!8m2!3d35.3451836!4d-81.036151!16s%2Fg%2F11f03nl8mk!19sChIJYQv8cU0fVIgR5f6vIgTFRRU,Garagedoor R Us,5.0,229,Garage door supplier,,,http://garagedoorrus.com/,+1 980-318-3603,,,https://lh3.googleusercontent.com/p/AF1QipNQuL0yYH8YyszZ-W3tQ334weVUKudC4bkHqqT-=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-11-07T22:52:10.265Z,,,
https://www.google.com/maps/place/A%26R+Garage+Door+Service/data=!4m7!3m6!1s0x8856aad3c6b68c41:0x6f7af4be82826d6c!8m2!3d35.2808704!4d-80.906635!16s%2Fg%2F11gfgn8zsm!19sChIJQYy2xtOqVogRbG2Cgr70em8,A&R Garage Door Service,4.8,97,Garage door supplier,,,https://charlottegaragedoorservice.com/,+1 980-435-1485,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipP2sX0dM9I8Z58wOoW6GaJBx8WIwQ5c17-lGh_u=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2025-11-07T22:52:29.446Z,,,
https://www.google.com/maps/place/Nabors+Garage+Doors/data=!4m7!3m6!1s0x8856ab053d51ec7d:0xc2e4538c6ba9c21d!8m2!3d35.4570635!4d-80.8586653!16s%2Fg%2F11fk8zm60m!19sChIJfexRPQWrVogRHcKpa4xT5MI,Nabors Garage Doors,5.0,311,Garage door supplier,"10421 Bailey Rd, Cornelius, NC 28031, United States","F44R+RG Cornelius, North Carolina, USA",https://naborsgaragedoorsnc.com/areas-served/cornelius,+1 704-870-0548,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipObBVYJqhYTjpPZxjM0qsd_LEeLdbDnOmfVHrWe=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2025-11-07T22:52:34.623Z,,,
https://www.google.com/maps/place/Tip+Top+Garage+Doors+Huntersville/data=!4m7!3m6!1s0x8856a966243b1475:0x5cd35b1a30756dde!8m2!3d35.410711!4d-80.8604042!16s%2Fg%2F11pzt1vdtt!19sChIJdRQ7JGapVogR3m11MBpb01w,Tip Top Garage Doors Huntersville,4.9,451,Garage door supplier,"10135 Hickorywood Hill Ave, Huntersville, NC 28078, United States","C46Q+7R Huntersville, North Carolina, USA",https://www.tiptopgaragedoors.com/lp/huntersville-garage-doors?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 704-322-3750,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipMHOx8MwpVkXle1CDMQwwaSELQmZqVCucbucdFc=w408-h306-k-no,true,7 am–7 pm,Closed,8 am–7 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2025-11-07T22:52:39.574Z,,,
https://www.google.com/maps/place/Race+City+Garage+Door/data=!4m7!3m6!1s0x885401e7083d2b43:0xc6b10b873b988bb8!8m2!3d35.602615!4d-80.7951605!16s%2Fg%2F11j7gy6jx2!19sChIJQys9COcBVIgRuIuYO4cLscY,Race City Garage Door,5.0,451,Contractor,,,https://racecitygaragedoor.com/,+1 980-444-0468,Closes soon ⋅ 6 pm ⋅ Opens 9 am Sat,,https://lh3.googleusercontent.com/p/AF1QipN-K1d_Yx3nQCa8j90NL_mG97x2cdNo6Zj0jGcP=w408-h306-k-no,true,7 am–6 pm,9 am–2 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2025-11-07T22:52:44.499Z,,,
https://www.google.com/maps/place/RCI+Doors/data=!4m7!3m6!1s0x8856a9471e8e19b1:0x599eb2841cbdd426!8m2!3d35.421251!4d-80.8348989!16s%2Fg%2F11vhd8dt5d!19sChIJsRmOHkepVogRJtS9HISynlk,RCI Doors,5.0,83,Garage door supplier,"11937 Ramah Church Rd, Huntersville, NC 28078, United States","C5C8+G2 Huntersville, North Carolina, USA",https://rcidoors.com/?utm_source=gmb&utm_medium=organic&utm_campaign=Local_Listing&utm_content=huntersville_office,+1 704-753-8407,,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipOddgalOPqYrcvxJOPnL24ji1kWIwU05EqfS6e6=w436-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2025-11-07T22:52:49.473Z,,,
https://www.google.com/maps/place/American+Garage+Door+Systems+Inc./data=!4m7!3m6!1s0x8856b1f093500001:0xb39bb26df77595bf!8m2!3d35.4767054!4d-80.9955601!16s%2Fg%2F11f57v92c5!19sChIJAQBQk_CxVogRv5V1922ym7M,American Garage Door Systems Inc.,4.9,555,Garage door supplier,"1692 Triangle Cir, Denver, NC 28037, United States","F2G3+MQ Denver, North Carolina, USA",http://www.americangds.com/,+1 704-895-7432,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipN69LONI4SF4RWxOZ0DXeUdMfajEkj6VH29YUf8=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2025-11-07T22:52:54.423Z,,,
https://www.google.com/maps/place/JTH+Garage+Doors/data=!4m7!3m6!1s0x88541139c2f836fb:0x89477df2e3f4f424!8m2!3d35.3521025!4d-80.6284331!16s%2Fg%2F11h8brn7kg!19sChIJ-zb4wjkRVIgRJPT04_J9R4k,JTH Garage Doors,5.0,195,Garage door supplier,,,https://garagerepairconcordnc.com/,+1 704-699-6995,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPYc9IvX_aBELfdx1kKqfyCWJKyVat_PMIzXfh3=w493-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2025-11-07T22:52:59.414Z,,,
https://www.google.com/maps/place/A1+Garage+Doors/data=!4m7!3m6!1s0x40163fa15e5d09a9:0xfbbb6247c5cc684b!8m2!3d35.2329355!4d-80.822411!16s%2Fg%2F11y2mtdh_w!19sChIJqQldXqE_FkARS2jMxUdiu_s,A1 Garage Doors,5.0,16,Garage door supplier,,,https://a1garagedoorscharlotte.com/,+1 704-459-1648,Open ⋅ Closes 11 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP_hSu-83bF0FPfEaRq6a1DSHEi-kGcVeCMFCAJ=w408-h306-k-no,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2025-11-07T22:53:04.257Z,,,
https://www.google.com/maps/place/Five+Star+Garage+Doors/data=!4m7!3m6!1s0x6a690ebcf2f6bd2d:0xe78270642bb6f8f1!8m2!3d35.326777!4d-80.773209!16s%2Fg%2F11m7761zzx!19sChIJLb328rwOaWoR8fi2K2Rwguc,Five Star Garage Doors,5.0,115,Garage door supplier,,,https://fivestargarages.com/,+1 704-300-7700,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzegr-uvbrGx9Odg7JOp3u_yY7dLwqLArPtIdCmK-U5V-lrv3nntPcnYMhb2o3LIP1AY6-H6JdP4UHg41KcIC6nAQtTkmcB-9NCQmzp5yLT8p8IafDfJZtm2ETedDZ7p6AsHBs6mL2dL7A=w408-h306-k-no,true,8 am–8 pm,8 am–6 pm,8 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2025-11-07T22:53:09.058Z,,,
https://www.google.com/maps/place/Precision+Garage+Door+Service/data=!4m7!3m6!1s0x88540fd800fae38f:0xca2326260194bc94!8m2!3d35.4199498!4d-80.590278!16s%2Fg%2F11v3cm_jqz!19sChIJj-P6ANgPVIgRlLyUASYmI8o,Precision Garage Door Service,4.9,197,Garage door supplier,"363 Church St N suite 260 g, Concord, NC 28025, United States","CC95+XV Concord, North Carolina, USA",https://www.garagedoorscharlottenc.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=concord,+1 704-703-7640,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipORs_CjxNPGDPKDl1lRKC1xv8U1Zcs7ATN712is=w408-h272-k-no,true,8 am–8 pm,8 am–8 pm,8 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2025-11-07T22:53:13.978Z,,,
https://www.google.com/maps/place/ProTec+-+Garage+Doors+of+Mooresville/data=!4m7!3m6!1s0x8856ab2e4a65f7e5:0xcc6636cc8238b53!8m2!3d35.579796!4d-80.8472545!16s%2Fg%2F11cspyf5qz!19sChIJ5fdlSi6rVogRU4sjyGxjxgw,ProTec - Garage Doors of Mooresville,5.0,147,Garage door supplier,,,https://protecgaragedoor.com/mooresville/,+1 704-896-6631,Closes soon ⋅ 6 pm ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPTXJA18Bh5sZzMuFRbU4SJlCE4hJxHLK4Cqbhb=w408-h272-k-no,true,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Davidson+Charlotte+NC/@35.4993031,-80.8486846,14z",2025-11-07T22:53:18.827Z,,,
