placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes
https://www.google.com/maps/place/Scenery+Upgrade+Exterior+Cleaning/data=!4m7!3m6!1s0x88f8bab000000001:0x57425afaea9cc862!8m2!3d33.9700803!4d-81.0079835!16s%2Fg%2F11b76d3wst!19sChIJAQAAALC6-IgRYsic6vpaQlc,Scenery Upgrade Exterior Cleaning,5.0,42,Pressure washing service,"809 Idlewilde Blvd, Columbia, SC 29201, United States","XXCR+2R Columbia, South Carolina, USA",http://www.sceneryupgrade.com/,+1 803-404-0188,Open ⋅ Closes 5 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Vmg3_cBrgjYYYbIY5sJPVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.28903&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-10-27T17:44:19.014Z,
https://www.google.com/maps/place/Pool+Cleaning+Columbia/data=!4m7!3m6!1s0x88f8afb5cfaaa505:0x5b9bf2b0daa82db9!8m2!3d34.0860725!4d-81.035493!16s%2Fg%2F11h7q6_zvx!19sChIJBaWqz7Wv-IgRuS2o2rDym1s,Pool Cleaning Columbia,5.0,3,Pool cleaning service,,,http://www.poolcleaningcolumbia.com/,+1 803-883-0864,Open ⋅ Closes 8 pm,Identifies as veteran-owned,,https://lh3.googleusercontent.com/p/AF1QipPaSflR7UkcqwhG0NbQDAhYLPDBmvt-pQPZi9-g=w408-h268-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-10-27T17:44:23.840Z,
https://www.google.com/maps/place/Creative+Stone+Custom+Pools+Inc/data=!4m7!3m6!1s0x66566910cec151f1:0x24a91d91e9033804!8m2!3d34.077071!4d-81.1350519!16s%2Fg%2F11pz7r1vcf!19sChIJ8VHBzhBpVmYRBDgD6ZEdqSQ,Creative Stone Custom Pools Inc,5.0,3,Swimming pool contractor,,,,+1 803-399-1629,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipPZn6Ns0K7TZr4KibPgGhNiLk6J0SbpIoQsc9F0=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-10-27T17:44:28.607Z,
https://www.google.com/maps/place/Hay+Hill+Services/data=!4m7!3m6!1s0x88f8b9eaa7d93307:0x7e137da05ad339f6!8m2!3d33.8477668!4d-81.0270843!16s%2Fg%2F11h94ly65l!19sChIJBzPZp-q5-IgR9jnTWqB9E34,Hay Hill Services,5.0,4,Landscape architect,"110 State Rd 424, Gaston, SC 29053, United States","RXXF+45 Gaston, South Carolina, USA",http://hayhillservices.com/,+1 803-834-6652,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipN_mnu-4XYlSgqgqDLCfVk8pceNFEF3ZhLwOsVX=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-10-27T17:44:33.497Z,
"https://www.google.com/maps/place/Electric+Motor+%26+Repair+Inc/@33.9773942,-81.0894605,17z/data=!3m1!4b1!4m6!3m5!1s0x88f8bc91a98b73bb:0xcda17f0039eaf4cd!8m2!3d33.9773942!4d-81.0894605!16s%2Fg%2F1tgdpdqx",Electric Motor & Repair Inc,4.0,51,Electric motor repair shop,"125 Huckabee Rd, West Columbia, SC 29169, United States","XWG6+X6 West Columbia, South Carolina, USA",,+1 803-791-9000,Open ⋅ Closes 4:30 pm,,,,false,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-10-27T17:44:40.564Z,
https://www.google.com/maps/place/Castillo+Fence+South+Carolina+LLC/data=!4m7!3m6!1s0x88f8bd96cf8171af:0xe9dc670e825bc968!8m2!3d33.9851633!4d-81.0857131!16s%2Fg%2F11y4vqg8t3!19sChIJr3GBz5a9-IgRaMlbgg5n3Ok,Castillo Fence South Carolina LLC,4.7,31,Fence contractor,"1835 Augusta Rd, West Columbia, SC 29169, United States","XWP7+3P West Columbia, South Carolina, USA",https://www.castillofencesc.com/,+1 803-904-9171,"Open ⋅ Closes 5 pm

Confirmed by this business 6 weeks ago",,,https://lh3.googleusercontent.com/p/AF1QipP9XySV7cX9Damou-5J7ibrXC2SESek6CRpfkWF=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-10-27T17:44:45.794Z,
https://www.google.com/maps/place/Absolute+Disaster+Recovery+Services/data=!4m7!3m6!1s0x88f8bba3813f7747:0x96911bce0897b104!8m2!3d33.9862194!4d-81.0703992!16s%2Fg%2F11grc11kn0!19sChIJR3c_gaO7-IgRBLGXCM4bkZY,Absolute Disaster Recovery Services,3.9,20,Construction company,"1110 C Ave, West Columbia, SC 29169, United States","XWPH+FR West Columbia, South Carolina, USA",http://www.absolutedisasterservices.com/,+1 803-739-4428,Open 24 hours,,,https://lh3.googleusercontent.com/p/AF1QipOwS8bsIHN9oRjVXd8SGIiDYH9_wDTAbW3GdcvA=w408-h404-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-10-27T17:44:50.690Z,
https://www.google.com/maps/place/Grainger+Industrial+Supply/data=!4m7!3m6!1s0x88f8bce8f81b91ed:0x2ecea725aeb4eea7!8m2!3d33.9846961!4d-81.1060625!16s%2Fg%2F1tdvl0j9!19sChIJ7ZEb-Oi8-IgRp-60riWnzi4,Grainger Industrial Supply,4.1,44,Tool store,"550 Chris Dr, West Columbia, SC 29169, United States","XVMV+VH West Columbia, South Carolina, USA",https://www.grainger.com/branch/West-Columbia-Branch-168,+1 800-472-4643,Open ⋅ Closes 4:30 pm,,,https://lh3.googleusercontent.com/p/AF1QipOsyGLT0kSEpdGf-AhKjGq6LksizAr8KCxu7x4i=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-10-27T17:44:55.801Z,"Chain offering a broad range of industrial equipment, maintenance supplies, tools & parts. · In-store shopping · Kerbside pickup · Delivery"
https://www.google.com/maps/place/Backyard+Paradise/data=!4m7!3m6!1s0x48bc1f0208e597ad:0x7e7d0785336b1e56!8m2!3d33.6057194!4d-80.9266144!16s%2Fg%2F11ykw3lsh1!19sChIJrZflCAIfvEgRVh5rM4UHfX4,Backyard Paradise,,,Swimming pool contractor,,,https://www.backyardparadisesc.com/,+1 803-233-2134,Open ⋅ Closes 6 pm,,,https://lh3.googleusercontent.com/p/AF1QipMSMbKKez5BZkGJdWRFEeMeaZFFRFA4jm9rD7ix=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Cayce+Columbia+SC/@33.9657091,-81.0739827,14z",2025-10-27T17:45:00.416Z,
https://www.google.com/maps/place/Carolina+Custom+Concrete+and+Swimming+Pool/data=!4m7!3m6!1s0x88f8bcab19e3bec1:0x83c115a6a5cbb43a!8m2!3d34.0053585!4d-81.0787424!16s%2Fg%2F11bxvfgzgm!19sChIJwb7jGau8-IgROrTLpaYVwYM,Carolina Custom Concrete and Swimming Pool,1.0,1,Concrete contractor,"1109 Ontario Dr, West Columbia, SC 29169, United States","2W4C+4G West Columbia, South Carolina, USA",,+1 803-212-8958,Open ⋅ Closes 5 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OL3chrGG-8lhE50W3-pVTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.60582&pitch=0&thumbfov=100,false,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+West+Columbua+Columbia+SC/@34.0195242,-81.120737,14z",2025-10-27T17:45:23.809Z,
https://www.google.com/maps/place/Imperial+Pools+Inc./data=!4m7!3m6!1s0x88f8a44867f49c15:0x5566cf6a2da31512!8m2!3d34.068255!4d-81.041023!16s%2Fg%2F1ts1t25f!19sChIJFZz0Z0ik-IgREhWjLWrPZlU,Imperial Pools Inc.,4.5,12,Swimming pool supply store,"109 Sunbelt Blvd #2617, Columbia, SC 29203, United States","3X95+8H Columbia, South Carolina, USA",http://www.imperialpools.com/,+1 803-786-1305,"Open ⋅ Closes 5 pm

Updated by this business 11 weeks ago",,,https://lh3.googleusercontent.com/p/AF1QipOV59eHKkHsRetdaSqvSIwdMlW7bJ2Lp_djcBqs=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+West+Columbua+Columbia+SC/@34.0195242,-81.120737,14z",2025-10-27T17:45:28.968Z,· Kerbside pickup · Delivery
https://www.google.com/maps/place/Mint+Pools+%26+Landscapes/data=!4m7!3m6!1s0x88f8910921b43795:0xa6d719addfe7a3be!8m2!3d34.0125709!4d-81.3072853!16s%2Fg%2F11kf4ygsmm!19sChIJlTe0IQmR-IgRvqPn360Z16Y,Mint Pools & Landscapes,5.0,42,Swimming pool contractor,"425 Barn Plank Rd, Lexington, SC 29072, United States","2M7V+23 Lexington, South Carolina, USA",https://mintpoolsandlandscapes.com/,+1 803-629-2924,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxYE7cSbmKHaLSqbjb4i9q-0kryaO3Nedfpy_8MqzH0OEkxXlPV6c1GGO1qxPI3AmBe92RppvdqSoiUqFxk0vNCh_kvMUTWnO_V3YngTbCVD3dVelQSnbpXupLbgDdkPpyt3ygT8WhnAJ4O=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lexington+Columbia+SC/@33.9815369,-81.2362107,14z",2025-10-27T17:45:50.096Z,
https://www.google.com/maps/place/Corley+Pool+Solutions/data=!4m7!3m6!1s0x88f8982ac8b50f97:0xf0a84c72d54b900a!8m2!3d34.101814!4d-81.1709546!16s%2Fg%2F11b726z9gn!19sChIJlw-1yCqY-IgRCpBL1XJMqPA,Corley Pool Solutions,4.8,13,Pool cleaning service,,,http://www.corleypoolsolutions.com/,+1 803-445-8109,Open ⋅ Closes 7 pm,,,https://lh3.googleusercontent.com/p/AF1QipO5SPFs0VuX2F0aoI0Umu0aUrzSaNJgr6cLDtvG=w408-h303-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lexington+Columbia+SC/@33.9815369,-81.2362107,14z",2025-10-27T17:45:54.941Z,
https://www.google.com/maps/place/Atlantic+Custom+Pools/data=!4m7!3m6!1s0x471fdaafc666908b:0x266e8a6e5c029b7b!8m2!3d33.920914!4d-81.2927224!16s%2Fg%2F11sc__zdnt!19sChIJi5Bmxq_aH0cRe5sCXG6KbiY,Atlantic Custom Pools,5.0,1,Swimming pool contractor,"254 Baneberry Loop, Lexington, SC 29073, United States","WPC4+9W Lexington, South Carolina, USA",http://atlanticcustompools.com/,+1 803-600-1613,Open ⋅ Closes 6:30 pm,,,https://lh3.googleusercontent.com/p/AF1QipP5iVvEY79sM1UJkEJeTuhBLhHNM7OarWJ5esTh=w408-h306-k-no,true,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lexington+Columbia+SC/@33.9815369,-81.2362107,14z",2025-10-27T17:45:59.929Z,
https://www.google.com/maps/place/The+Swim+Lessons+Company/data=!4m7!3m6!1s0x88f897663f8259f5:0xc55b0040c9f4b8d9!8m2!3d33.9960889!4d-81.2158948!16s%2Fg%2F1tf9tp9j!19sChIJ9VmCP2aX-IgR2bj0yUAAW8U,The Swim Lessons Company,4.8,49,Swimming instructor,"200 Wellmore Dr, Lexington, SC 29072, United States","XQWM+CJ Lexington, South Carolina, USA",http://www.swimlessonscompany.com/,+1 803-865-2629,Open ⋅ Closes 9 pm,,,https://lh3.googleusercontent.com/p/AF1QipNMnGf4pggd58A9TtJ9mVNHcNnNzoNyL82Loiq3=w408-h577-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Lexington+Columbia+SC/@33.9815369,-81.2362107,14z",2025-10-27T17:46:05.229Z,
https://www.google.com/maps/place/Griffin+Pools+Spas/data=!4m7!3m6!1s0x88f896b343cb085f:0x77ef1dc4f3e5623d!8m2!3d33.9465055!4d-81.2507029!16s%2Fg%2F11k5lvhcdf!19sChIJXwjLQ7OW-IgRPWLl88Qd73c,Griffin Pools Spas,,,Swimming pool contractor,"1844 Two Notch Rd, Lexington, SC 29073, United States","WPWX+JP Lexington, South Carolina, USA",,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c6aEAMA4xPP7GL052-J9HA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.61288&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Lexington+Columbia+SC/@33.9815369,-81.2362107,14z",2025-10-27T17:46:08.298Z,
https://www.google.com/maps/place/Advantage+Pools+and+Hardscapes/data=!4m7!3m6!1s0x88f89070f42f6777:0xbe4d3a333e991576!8m2!3d34.017142!4d-81.3095163!16s%2Fg%2F1hm59khkf!19sChIJd2cv9HCQ-IgRdhWZPjM6Tb4,Advantage Pools and Hardscapes,2.0,4,Swimming pool contractor,"112 Harmon Creek Ct, Lexington, SC 29072, United States","2M8R+V5 Lexington, South Carolina, USA",,+1 803-317-8283,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy8sJrUwD2DEsBjgQHTJgDVX5HbWsWerA4ReuqGgPSM1M2cxPI6Wig_J-KHN4xJmWGGsnmbCLo7Dbc5kVKS88_hsWfpzEcyH8SPNEhM4NMO1t1_DUq1nKgR6u780mY9lp830Cwi=w519-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Lexington+Columbia+SC/@33.9815369,-81.2362107,14z",2025-10-27T17:46:17.991Z,
https://www.google.com/maps/place/Pool+Scouts+of+the+Midlands/data=!4m7!3m6!1s0x423ba967918f605d:0xa9c128a4a37e01df!8m2!3d34.132499!4d-81.1024506!16s%2Fg%2F11sskq_cwf!19sChIJXWCPkWepO0IR3wF-o6Qowak,Pool Scouts of the Midlands,3.2,30,Pool cleaning service,,,https://poolscouts.com/midlands/,+1 803-239-4557,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipPF0VlC57feddoGyEoR2GvoO-FBTz9ZAh3d77WF=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lexington+Columbia+SC/@33.9815369,-81.2362107,14z",2025-10-27T17:46:23.095Z,
https://www.google.com/maps/place/Kudzu+Staffing/data=!4m7!3m6!1s0x88f8a270c1eb62dd:0x6cf70d52507e9d69!8m2!3d33.974464!4d-81.209097!16s%2Fg%2F1hc6_8xpj!19sChIJ3WLrwXCi-IgRaZ1-UFIN92w,Kudzu Staffing,4.3,103,Employment agency,"120 Brookside Pkwy Suite A, Lexington, SC 29072, United States","XQFR+Q9 Lexington, South Carolina, USA",https://www.kudzustaffing.com/,+1 803-217-3320,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipP-obRmBWz-MGrrbqP7bhUidihAqv3Ogmb8KLf_=w533-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lexington+Columbia+SC/@33.9815369,-81.2362107,14z",2025-10-27T17:46:27.911Z,
"https://www.google.com/maps/place/Seek-A-Leak+-+Pool+%26+Spa+Leak+Detections,+Pool+Inspections,+and+Repairs/data=!4m7!3m6!1s0xac8f279e0c64b6f9:0x742f9e782e6ee1c4!8m2!3d33.6355!4d-80.855087!16s%2Fg%2F11vck49p8z!19sChIJ-bZkDJ4nj6wRxOFuLnieL3Q","Seek-A-Leak - Pool & Spa Leak Detections, Pool Inspections, and Repairs",5.0,73,Swimming pool repair service,"270 Goldfinch Trail, St Matthews, SC 29135, United States","J4PV+6X St Matthews, South Carolina, USA",https://www.facebook.com/profile.php?id=100094288154268,+1 803-521-7488,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipOoZGFRoqWzwK1_6fus65ZaZcKFl-wFOBGfbD6V=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lexington+Columbia+SC/@33.9815369,-81.2362107,14z",2025-10-27T17:46:33.677Z,
https://www.google.com/maps/place/Palmetto+Athletic+Center/data=!4m7!3m6!1s0x88f897663f8259f5:0x77730bfdcedf8cb5!8m2!3d34.0082534!4d-81.2258147!16s%2Fg%2F1tdg41qd!19sChIJ9VmCP2aX-IgRtYzfzv0Lc3c,Palmetto Athletic Center,3.9,67,After school program,"1193 N Lake Dr, Lexington, SC 29072, United States","2Q5F+8M Lexington, South Carolina, USA",http://www.paclexsc.com/,+1 803-951-2090,"Closed ⋅ Opens 2:30 pm

Updated by others 9 weeks ago",,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyi5yy2RqrjiZxXDhsQnKupPVj-dghYIjPQYuJTq6UQkM3zSo5Yy0L6GfEBTVnjfzVBFj5fmTf2jDKMHvzGTh5598zQj2r8JqNLOXrrJ-FANRT1Mam17KrAkIup_KNvMFesmNcl=w408-h724-k-no,true,2:30–6:30 pm,2:30–6:30 pm,2:30–6:30 pm,2:30–6:30 pm,2:30–6:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lexington+Columbia+SC/@33.9815369,-81.2362107,14z",2025-10-27T17:46:38.819Z,
"https://www.google.com/maps/place/Standard+Pool+Company,+LLC/data=!4m7!3m6!1s0x4e5b40f4faef3faf:0x2e9dd65df2d3a8f1!8m2!3d33.5878365!4d-81.7750491!16s%2Fg%2F11rhqdkx2n!19sChIJrz_v-vRAW04R8ajT8l3WnS4","Standard Pool Company, LLC",5.0,25,Pool cleaning service,"3000 Gobbler Ct, Aiken, SC 29801, United States","H6QF+4X Aiken, South Carolina, USA",http://standardpoolcompany.com/,+1 803-293-0727,Open ⋅ Closes 8 pm,,,https://lh3.googleusercontent.com/p/AF1QipMgCIeZdE15TCC4cV5IoM_fPCk20EQyNVU6ct8s=w408-h544-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lexington+Columbia+SC/@33.9815369,-81.2362107,14z",2025-10-27T17:46:43.800Z,
https://www.google.com/maps/place/Topspin+Racquet+Club/data=!4m7!3m6!1s0x88f897764ab542d9:0x34b56739f04fe044!8m2!3d34.0013084!4d-81.2094345!16s%2Fg%2F1tcyspb7!19sChIJ2UK1SnaX-IgRROBP8DlntTQ,Topspin Racquet Club,4.4,56,Tennis club,"5347 Sunset Blvd, Lexington, SC 29072, United States","2Q2R+G6 Lexington, South Carolina, USA",https://www.topspinracquetclub.net/,+1 803-638-1117,"Open ⋅ Closes 5 pm

Confirmed by this business 12 weeks ago",,,https://lh3.googleusercontent.com/p/AF1QipNpZknj2jLjq6IhDz8FTaEqeaWI7bBxhr0A6AAk=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Lexington+Columbia+SC/@33.9815369,-81.2362107,14z",2025-10-27T17:46:49.028Z,
https://www.google.com/maps/place/South+Brook+Private+Pool/data=!4m7!3m6!1s0x88f893d02809650d:0x20a2de0f03a8497c!8m2!3d33.9224179!4d-81.2868041!16s%2Fg%2F1tgpc3mf!19sChIJDWUJKNCT-IgRfEmoAw_eoiA,South Brook Private Pool,4.3,30,Swimming facility,"200 Southbrook Dr, Lexington, SC 29073, United States","WPC7+X7 Lexington, South Carolina, USA",,+1 803-996-3947,Open ⋅ Closes 9 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzqbEs7KWXXBLLSkAur5JymyeLViZE6Fh-cBRnXJw4IW_IaefXcbbWlGoUi5D61qpPyeCnffU7jjiTAPnlFOUW32cGTn64KWe1Yog7GSZyUneilmxh7IThmGBhcQ2q433nb6ls8=w408-h306-k-no,false,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Lexington+Columbia+SC/@33.9815369,-81.2362107,14z",2025-10-27T17:46:54.381Z,
https://www.google.com/maps/place/Blue+Stone+and+Concrete+LLC/data=!4m7!3m6!1s0x88f8975bb12cf5c9:0xc562f10a394eb0cd!8m2!3d33.982417!4d-81.236571!16s%2Fg%2F11lnm0b9jc!19sChIJyfUssVuX-IgRzbBOOQrxYsU,Blue Stone and Concrete LLC,5.0,22,Paving contractor,"116 E Main St #22, Lexington, SC 29072, United States","XQJ7+X9 Lexington, South Carolina, USA",https://www.bluestoneconcretellc.com/,+1 803-784-9409,Open 24 hours,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxdcOziDFVh6cZLna3_Sb-MHB0tTKDiGF-MoNQdaf2ofcQ4eUxMZd6MeCD_le_eStxzdQp7CS0s3J8RhSxUvKFLes5POedSs6EU1m41iMbvnIIbSpvbpVQ8evTqc6OIRG1c2Oc=w408-h318-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Lexington+Columbia+SC/@33.9815369,-81.2362107,14z",2025-10-27T17:46:59.463Z,
https://www.google.com/maps/place/Country+Waters+Inc/data=!4m7!3m6!1s0x88f8a6c000000001:0x591e833a8acd6ee9!8m2!3d34.1424328!4d-81.2397287!16s%2Fg%2F1thtd_5y!19sChIJAQAAAMCm-IgR6W7NijqDHlk,Country Waters Inc,5.0,2,Swimming pool contractor,"1041 Broad Stone Rd, Irmo, SC 29063, United States","4QR6+X4 Irmo, South Carolina, USA",,+1 803-513-0284,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipMBnhgTnpAm_PLgNGW94SZ_h_eKm3LxO5bmTXh_=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lexington+Columbia+SC/@33.9815369,-81.2362107,14z",2025-10-27T17:47:04.492Z,
https://www.google.com/maps/place/Premier+Pools+%26+Spas/data=!4m7!3m6!1s0x6690f2b3b8d4b7f3:0xf28f21b0b2275a87!8m2!3d34.031106!4d-81.1709546!16s%2Fg%2F11wfjyk30p!19sChIJ87fUuLPykGYRh1onsrAhj_I,Premier Pools & Spas,5.0,2,Swimming pool contractor,,,https://premierpoolsandspas.com/pool-builders/south-carolina/west-columbia/,+1 803-816-6707,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxoL4XsT6xxWnSaOjXiYr99xay8ukcEyZieUVTwy-WabCKDRvnZDKWLzQq6lCLepB0IvF-yajsv2Q-QZ0C5GzTs6UaBnZGz6-EotsEalyT3liLhWcZdVrTlI8NCqMI0_dOxR2Hs62S4jf8=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lexington+Columbia+SC/@33.9815369,-81.2362107,14z",2025-10-27T17:47:09.328Z,
"https://www.google.com/maps/place/Sapphire+Pools,+LLC/data=!4m7!3m6!1s0x6ff62e09d42aad5b:0xebf374d7a40e573f!8m2!3d34.006363!4d-81.055569!16s%2Fg%2F11w2hcbj1k!19sChIJW60q1Aku9m8RP1cOpNd08-s","Sapphire Pools, LLC",5.0,4,Pool cleaning service,,,,+1 803-376-7070,Open ⋅ Closes 6 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipP0pCdoOy_WPk8R0S2vfzIQc0o8tMutZoAfZstc=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Lexington+Columbia+SC/@33.9815369,-81.2362107,14z",2025-10-27T17:47:14.353Z,
"https://www.google.com/maps/place/Lake+Murray+Pools,+LLC/data=!4m7!3m6!1s0x88f89cda93e7681b:0xa463701208f5fd1f!8m2!3d33.6057194!4d-80.9266144!16s%2Fg%2F11fx9d5gdz!19sChIJG2jnk9qc-IgRH_31CBJwY6Q","Lake Murray Pools, LLC",3.7,3,Swimming pool repair service,,,http://lakemurraypools.com/,+1 803-575-8289,Closed ⋅ Opens 12 pm Tue,,,https://lh3.googleusercontent.com/p/AF1QipNeVpNZBeUI1K-i9htm-zQl62Bps8go0BQ4JRH7=w426-h240-k-no,true,Closed,12–6 pm,12–6 pm,12–6 pm,12–6 pm,12–6 pm,12–6 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Lexington+Columbia+SC/@33.9815369,-81.2362107,14z",2025-10-27T17:47:19.135Z,
"https://www.google.com/maps/place/Install+Masters+LLC/@33.9896234,-81.2133284,13z/data=!3m1!4b1!4m6!3m5!1s0x88f896a6f41cd01f:0x99995c223527b8b0!8m2!3d33.9896234!4d-81.2133284!16s%2Fg%2F11c2p_ylkv",Install Masters LLC,5.0,2,Swimming pool contractor,,,http://installmastersllc.com/,+1 803-319-3323,,,,,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Lexington+Columbia+SC/@33.9815369,-81.2362107,14z",2025-10-27T17:47:23.898Z,
