placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,attributes,isBlackOwned,error
"https://www.google.com/maps/place/Home+Polish+%26+Crafts,+LLC/data=!4m7!3m6!1s0x885319b9acc9ad71:0x990e51c118a71dcb!8m2!3d35.730983!4d-79.744128!16s%2Fg%2F11jgzjf0cy!19sChIJca3JrLkZU4gRyx2nGMFRDpk","Home Polish & Crafts, LLC",5.0,12,Antique furniture restoration service,,,,+1 336-303-0542,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1t20JrppsuuWH0Tf2KzAlf8aHBgPfdZgybxo5ufk4Ilnnuojyo1JCPoCK-ClX5IxQsC7bld9mkrKXJZqWf7GC4OIvApNhTfvak4bPqutANjoM1oPpxKuKizjKpPo6eXhnTBcGjw=w408-h433-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Jamestown+Greensboro+NC/@35.9943032,-79.9353141,14z",2026-04-29T05:39:48.823Z,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Donte+Does+It+All/data=!4m7!3m6!1s0x74b4230d0afb393:0x28f7c00da8228f8!8m2!3d36.799801!4d-87.45875!16s%2Fg%2F11kqsjb4hg!19sChIJk7Ov0DBCSwcR-CiC2gB8jwI,Donte Does It All,4.3,12,Handyman/Handywoman/Handyperson,,,,+1 803-392-3379,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-Q23mFRgCZs4EyzfdY6AqaVpw9qStOdqJOHCKbS5zlU4CO_Gew5Pjo1dwV9BORa9vIRDspUzfcIfhI0muGkw8b6Vq-Hn_sL3kryyemHIkecqTEnllcOHGa0hSNgf_YwK6b4A=w408-h340-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Jamestown+Greensboro+NC/@35.9943032,-79.9353141,14z",2026-04-29T05:39:53.754Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,true,
https://www.google.com/maps/place/Cedar+%26+Ash+Design+Build/data=!4m7!3m6!1s0xa4ab3d0344f6b1ad:0x2f17a5b833651438!8m2!3d36.0247235!4d-79.6907626!16s%2Fg%2F11y25vf6hg!19sChIJrbH2RAM9q6QROBRlM7ilFy8,Cedar & Ash Design Build,5.0,3,Custom home builder,,,https://builtwithcedar.com/,+1 336-471-6028,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF7-6yiz7Ek8UOCaj63bd00hAQipe-vFXACuOmBPCEZEBQM44M02LVvGy_b6qUGokmZnnFBFjgmqeEDS0I8PT7_zJJa5fqAqqwlqG-84Fjm7t5u76GotaitpALjl4djWM2QImxO=w408-h544-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Jamestown+Greensboro+NC/@35.9943032,-79.9353141,14z",2026-04-29T05:39:58.812Z,9 am–5 pm,9 am–5 pm,9 am–4:30 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,,
https://www.google.com/maps/place/Howerton+Locksmiths/data=!4m7!3m6!1s0x88530fa534ce05df:0x851b894a292d2375!8m2!3d35.9698276!4d-79.8790197!16s%2Fg%2F11f3jgcjfw!19sChIJ3wXONKUPU4gRdSMtKUqJG4U,Howerton Locksmiths,4.7,109,Locksmith,,,,+1 336-549-4320,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEeFKkrKCj-bE73EuUIQ2ip1KTqy1m7FQyVdz6bFuLDSUvELC79pFFYUkhO2A8RErVFYC53bxyMUWiuEtwComG0MTlk340mLsQ2S2J0oR5U_IR_8QjwpPbMqFCRjxIiJ3pyWzrK=w408-h471-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Jamestown+Greensboro+NC/@35.9943032,-79.9353141,14z",2026-04-29T05:40:03.461Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Everything+Tree+NC/data=!4m7!3m6!1s0x88531df446d41475:0x9fe0690127379d9b!8m2!3d34.1705167!4d-77.9424637!16s%2Fg%2F11mvw0n9fy!19sChIJdRTURvQdU4gRm503JwFp4J8,Everything Tree NC,5.0,85,Tree service,"150 Bryan Rd, Wilmington, NC 28412, United States","53C5+62 Wilmington, North Carolina, USA",https://nceverythingtree.com/,+1 910-617-8850,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXpFL-hNpRfpyUl-NuJT0Q1ppwGEQXyQfvxgrHAjEqMWSAH0j0A7-VMbPI7m1wDvwf-8Fp8pL1xjwv8UNrI6aut_gKAfAHqV-eMLQM0qNQCs5EO-zZcloXQaCzG__liVMjY7D-MLjyWrU2=w408-h544-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Jamestown+Greensboro+NC/@35.9943032,-79.9353141,14z",2026-04-29T05:40:08.348Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Towforthelow/data=!4m7!3m6!1s0x29b274232293af0b:0x704bc782f781f8ab!8m2!3d36.0636701!4d-79.667975!16s%2Fg%2F11kb8wzkym!19sChIJC6-TIiN0sikRq_iB94LHS3A,Towforthelow,5.0,60,Towing service,,,,+1 336-497-7653,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHt9vpP9fYZZ6sN8LrTcq_b-jAx-4RnyodDaXO_sFAwlKjC3-jd0sEcEp_QkxnEs0t7Yp8sR5oImOZdjBJJNEKDwzufiR5QEYdIoZDgquzoFP_QHxMc40W1I5iHRdS-Oa2TB_hN=w513-h240-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Jamestown+Greensboro+NC/@35.9943032,-79.9353141,14z",2026-04-29T05:40:13.121Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,LGBTQ+ friendly,,true,
https://www.google.com/maps/place/Duran+Team+Construction/data=!4m7!3m6!1s0xad13e9c33be2f0a5:0xea564b8692f36d3d!8m2!3d35.9698276!4d-79.8790197!16s%2Fg%2F11n9dwvd6p!19sChIJpfDiO8PpE60RPW3zkoZLVuo,Duran Team Construction,5.0,14,General contractor,,,https://duranteamconstruction.com/,+1 336-862-6215,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwZ1_fOhQG5CSPZjQybIbMXwGddwu_Cfc8lN4emVU_8Df15e2wTvbupAXAQqL-S4_U09p0ijNIYaMnZB9JB3QxlHw6fyhoGDmeM3NV8c9O6MItlJ4O--UuKe60bIzTyHRdKf72j4_ae34=w408-h272-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Jamestown+Greensboro+NC/@35.9943032,-79.9353141,14z",2026-04-29T05:40:18.018Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/High+Point+Pegram+Tree+Service/data=!4m7!3m6!1s0x88530eca5b693c07:0xe75cb2c38be90302!8m2!3d36.0045905!4d-79.9842985!16s%2Fg%2F1tj_5yjq!19sChIJBzxpW8oOU4gRAgPpi8OyXOc,High Point Pegram Tree Service,4.0,5,Tree service,,,https://pegramtreeservicenc.com/,,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFi_EB0d9zRrWf_3Ka7WQyRfzTdq2SNIYfLQ8CdgvsKgzqT9xxhNG8_m59c33zPKVqVlWWoD0obM6KPCoNpDvGk1giji9g5e6rKSPEt4JheeHDx4nPYZJwLTmpEjnrRP6LWA9s=w408-h290-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Jamestown+Greensboro+NC/@35.9943032,-79.9353141,14z",2026-04-29T05:40:22.884Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,,
https://www.google.com/maps/place/Triad+Survey+Supplies/data=!4m7!3m6!1s0x88530fa84e50e497:0x6071a3381b1d225f!8m2!3d35.9863536!4d-79.9670114!16s%2Fg%2F11lp5vbgzy!19sChIJl-RQTqgPU4gRXyIdGzijcWA,Triad Survey Supplies,5.0,5,Construction equipment supplier,"1376 Ring St, High Point, NC 27260, United States","X2PM+G5 High Point, North Carolina, USA",http://triadsurveysupplies.com/,+1 336-471-0855,Closed · Opens 7:30 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P3cpY3-J0XVjiIirFi7lYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.47618&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/tree+service+businesses+in+Jamestown+Greensboro+NC/@35.9943032,-79.9353141,14z",2026-04-29T05:40:27.790Z,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,,,,
https://www.google.com/maps/place/Roma+paintign/data=!4m7!3m6!1s0x519252415f37b0d:0xa452b30f02a9a8f5!8m2!3d35.1705075!4d-79.86097!16s%2Fg%2F11y5gxl43p!19sChIJDXvzFSQlGQUR9aipAg-zUqQ,Roma paintign,3.7,6,Internet marketing service,,,,+1 336-307-8136,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFSdg9g8U2Ca6teqfs6ix5WrXSP1laUTpTzHuyLz0xi-PEIQ78ehz_-ZFIwtU6hQ-53uLAgJCZ_L0NChQ5gl_zlPulooaPXyZWesmOXJIqayjK6gG8VSs50VjGPOsB8LTgBbxKjyw=w408-h724-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Jamestown+Greensboro+NC/@35.9943032,-79.9353141,14z",2026-04-29T05:40:32.469Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Alton+Builders+Llc/data=!4m7!3m6!1s0x260956d17bfa3409:0xf07c36f6080bce75!8m2!3d35.9698276!4d-79.9983986!16s%2Fg%2F11rrqnj34k!19sChIJCTT6e9FWCSYRdc4LCPY2fPA,Alton Builders Llc,5.0,6,Deck builder,,,https://altonbuildersllc.com/,+1 336-823-5278,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6U2W3FPnVQA_M9RyifOe_kTqZhJMTYvHWYJjr6PfNMwC-Fq1qgbswY7wiDIQsOfh4zz-i--O9Er7wN0pneINAlYnHpXGJ5h1b9Gp_lY8BruPCJXvZHO__zpMqmfruRddh6QjD=w408-h306-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Jamestown+Greensboro+NC/@35.9943032,-79.9353141,14z",2026-04-29T05:40:37.131Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–1 pm,Closed,8 am–7 pm,8 am–7 pm,,,,
"https://www.google.com/maps/place/Rapid+Refurb,+LLC/data=!4m7!3m6!1s0x17288e4793af461:0x73ef42b7a07caa15!8m2!3d35.5949216!4d-80.0884304!16s%2Fg%2F11z4b0tpp4!19sChIJYfQ6eeSIcgERFap8oLdC73M","Rapid Refurb, LLC",,,General contractor,,,https://www.rapidrefurb.com/,+1 336-951-8534,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcXm8tXdtUpXxExn2r5Ajmp-kAVjB1vrzkxbZY6bj9xt_cEixzjWS2MplnD1I6g6GwFYGztbaSRMCDNj8YWyjn7qzl2elbmepdE8quSz5VMJpciEGfl_XbGgDdHL2x5YC2Jv2Bv3rlCJ5c=w408-h306-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Jamestown+Greensboro+NC/@35.9943032,-79.9353141,14z",2026-04-29T05:40:41.823Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
"https://www.google.com/maps/place/O'Brien+Woodworking/@35.312504,-79.86097,7z/data=!3m1!4b1!4m6!3m5!1s0x88530f0ef1dfa363:0xa5c26c1cb79303fa!8m2!3d35.312504!4d-79.86097!16s%2Fg%2F11fjtnm2f8",O'Brien Woodworking,5.0,1,Woodworker,,,http://tabletommy.com/,+1 336-580-0271,Open 24 hours,,true,"https://www.google.com/maps/search/tree+service+businesses+in+Jamestown+Greensboro+NC/@35.9943032,-79.9353141,14z",2026-04-29T05:40:48.498Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Platinum+Level+Pressure+Washing/data=!4m7!3m6!1s0x8853058d09494dcd:0xb2612dc9c551047d!8m2!3d35.9698276!4d-80.021539!16s%2Fg%2F11h94mczb7!19sChIJzU1JCY0FU4gRfQRRxcktYbI,Platinum Level Pressure Washing,5.0,72,Pressure washing service,,,https://www.platinumpowerwashnc.com/pressure-washing-in-high-point-nc/?utm_source=gmb&utm_medium=organic&utm_campaign=High_Point,+1 336-281-9880,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEj-__YIgy8V3Xto2MofMHlZ-js7D3K4VnhDvpNuX1v95Nlc1fxksG2fUabybxxjDD1u8OsT9hLtqfhCXwrnSxiRRwBhOiAMKUjh1-h_hHiFQqv8kMo-NSEX58UnavJUAJg-mNjQw=w426-h240-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Jamestown+Greensboro+NC/@35.9943032,-79.9353141,14z",2026-04-29T05:40:53.354Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–2 pm,8 am–2 pm,8 am–6 pm,8 am–6 pm,,,,
https://www.google.com/maps/place/Piedmont+Shed+Works/data=!4m7!3m6!1s0x4697a3406c2b9225:0x1db2ae526d0a87db!8m2!3d36.06521!4d-79.9983986!16s%2Fg%2F11ywjvmfz0!19sChIJJZIrbECjl0YR24cKbVKush0,Piedmont Shed Works,5.0,1,Handyman/Handywoman/Handyperson,,,https://www.piedmontshedworks.com/,+1 336-501-7447,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFzwMx9sqEjTj-7RZ6qDXMsp7ebcyBjxp_xsO6gcw6bV1WubM2xYKrRpLD0pPK97nG1wXXdZQ-oZrp4BFxhfPcTV6n0jsbDLLyV_jZGnqdQpp4DOlTIc0OAO0TYtePBM6eT5wqet77tjKJb=w408-h306-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Jamestown+Greensboro+NC/@35.9943032,-79.9353141,14z",2026-04-29T05:40:58.000Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6:30 pm,Closed,8 am–6 pm,8 am–6 pm,,,,
https://www.google.com/maps/place/High+Point+Tree+Services/data=!4m7!3m6!1s0x885309e69e9a54ff:0xfd09a4cdcf2296b7!8m2!3d35.9747995!4d-80.0175223!16s%2Fg%2F11h51fm6_p!19sChIJ_1SanuYJU4gRt5Yiz82kCf0,High Point Tree Services,5.0,1,Tree service,"1415 Welborn St Suite 102, High Point, NC 27262, United States","XXFJ+WX High Point, North Carolina, USA",,+1 336-739-5920,Closed · Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L-ZcYsWcivg2SjJzWnhuMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.5075&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/tree+service+businesses+in+High+Point+Greensboro+NC/@35.9556923,-80.0053176,14z",2026-04-29T05:41:18.465Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,Identifies as veteran-owned,,,
https://www.google.com/maps/place/High+Point+Tree+Removal/data=!4m7!3m6!1s0x8853090040958739:0x71d4eeba707d1fb!8m2!3d35.9695723!4d-80.0157851!16s%2Fg%2F11fpr_5r5q!19sChIJOYeVQAAJU4gR-9EHp-tOHQc,High Point Tree Removal,2.3,3,Tree service,"1109 N Main St, High Point, NC 27262, United States","XX9M+RM High Point, North Carolina, USA",https://highpointtreeremovalservices.com/,+1 336-923-7212,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQIRBSSGaxhFD7mJzOm4VKGNRO3CO01iIIt8sA_YTgeivOrvJSaufHWKGMsZxBgonUGRUhTgX4lqFR5L47sdSEOoKEGBbbYu2sp0Wex4S3KauIAfX-r6B0kfHZazx2s7-5zB1g=w426-h240-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+High+Point+Greensboro+NC/@35.9556923,-80.0053176,14z",2026-04-29T05:41:23.127Z,8 am–7 pm,8 pm–12 am,12 am–7 pm,9 am–4 pm,9 am–4 pm,8 am–7 pm,8 am–7 pm,,,,
https://www.google.com/maps/place/A.Perez+Tree+Service+L.L.C./data=!4m7!3m6!1s0x88530eac2543fe2b:0x2a0950a1eee05f90!8m2!3d35.9398147!4d-80.0038146!16s%2Fg%2F11dyb9wpz4!19sChIJK_5DJawOU4gRkF_g7qFQCSo,A.Perez Tree Service L.L.C.,3.9,15,Tree service,"401 Coltrane Ave, High Point, NC 27260, United States","WXQW+WF High Point, North Carolina, USA",http://www.facebook.com/Apereztreeservice/,+1 336-289-3216,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFk1nsUBoRYbTvJqbS2eiVYEohhWKXuOoduaOu2nuuVrYPuEIEryrQzCMozmabjhEdfHwP44gZov8HgbGYeK3WJEW44RIeNI3dMDRc9gjAQDjBOJZoAPMIwEDw0_lra0UgGcfm_=w408-h725-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+High+Point+Greensboro+NC/@35.9556923,-80.0053176,14z",2026-04-29T05:41:27.941Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,,
https://www.google.com/maps/place/Crump%E2%80%99s+Stumps-Stump+Grinding+%26+More+LLC/data=!4m7!3m6!1s0x88530947adb28f41:0x95b07fa945a24e57!8m2!3d35.9772098!4d-80.0126874!16s%2Fg%2F11rxtv03s5!19sChIJQY-yrUcJU4gRV06iRal_sJU,Crump’s Stumps-Stump Grinding & More LLC,5.0,19,Tree service,"1409 Blain St, 4529 Oak Hollow Dr, High Point, NC 27262, United States","XXGP+VW High Point, North Carolina, USA",,+1 336-317-5997,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGYP5E3Baz9-fNng8do8HWxE9eFqJLObVgGIPKzgcYY_u5NKM1LFoqigO6EvYuFGM2_4HKQLwPn3iuZWE8T0p-Afxsf3S4bGQ04ds2ye37zdkvQWlw-owRgiaTppo0rXAvZQ-K=w408-h544-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+High+Point+Greensboro+NC/@35.9556923,-80.0053176,14z",2026-04-29T05:41:32.730Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Golden+Boy+Tree+Service/data=!4m7!3m6!1s0x8853085e0f13e27f:0xbf94a2dacaf0b5f7!8m2!3d36.001018!4d-80.058637!16s%2Fg%2F11hy9pf64q!19sChIJf-ITD14IU4gR97XwytqilL8,Golden Boy Tree Service,3.6,32,Tree service,"1230 Turtle Rock Way, High Point, NC 27265, United States","2W2R+CG High Point, North Carolina, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEITSp0OvRCgLTXx9bqDkJx3THnmEH5_plOUTYqlLOXhCAJgvvHtWNRAIWAi_8sijhHx2GluWVUDwVUpuDvZ23BkJ17r-2UJugfIpzQvmhl1KhA30vA6VxIKDr_w-Xb3wZyvjml=w408-h905-k-no,false,"https://www.google.com/maps/search/tree+service+businesses+in+High+Point+Greensboro+NC/@35.9556923,-80.0053176,14z",2026-04-29T05:41:35.379Z,,,,,,,,,,,
https://www.google.com/maps/place/Ingram%E2%80%99s+Tree+Service/data=!4m7!3m6!1s0x88530d9461695555:0x46f3b77fa33a4291!8m2!3d35.9023059!4d-79.9371943!16s%2Fg%2F11fll61z2c!19sChIJVVVpYZQNU4gRkUI6o3-380Y,Ingram’s Tree Service,4.8,146,Tree service,"1410 Sagewood Ln, Archdale, NC 27263, United States","W327+W4 Archdale, North Carolina, USA",https://www.ingramstreeservice.com/,+1 336-471-4934,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF4Kp6Apc9o0fSqx1N_s73HeYLCHixNViexJIQ3dR0cg0-RF3ZDb6UunITN64RLdeK0HyC3fBAtFUrHOcDgP_QhN63nj3_VZ0lVXfUL6fJO0lImZ58BR_rRFurkUP53R6T7de33ow=w408-h408-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+High+Point+Greensboro+NC/@35.9556923,-80.0053176,14z",2026-04-29T05:41:40.668Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,Closed,8 am–8 pm,8 am–8 pm,,,,
https://www.google.com/maps/place/Triad+Precision+Landscaping/data=!4m7!3m6!1s0x885309dac1147a81:0x403109f5273ee53c!8m2!3d35.9947364!4d-80.0120148!16s%2Fg%2F11jcg0tdzl!19sChIJgXoUwdoJU4gRPOU-J_UJMUA,Triad Precision Landscaping,4.8,50,Landscaper,"3160 Windchase Ct, High Point, NC 27265, United States","XXVQ+V5 High Point, North Carolina, USA",https://triadprecisionlandscaping.com/,+1 336-483-4533,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFeelvRBIVOo4uTU-ufwIk7JMkldzWxd0TiKkOBT2nzRID8fK-_h9jlDU0Xknw6-x4XHZZGpoNq5fIcAYwJgMdJRmW43h8_6QMMah5ONmHe_TcdnFJmKxkEjLYKUPr5e1IupbM=w408-h386-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+High+Point+Greensboro+NC/@35.9556923,-80.0053176,14z",2026-04-29T05:41:45.457Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Good+Ole+Boys+Cleanup/data=!4m7!3m6!1s0x88530d762176beb9:0x8423b4284c460b0b!8m2!3d35.9434761!4d-80.0040943!16s%2Fg%2F11j5sr0v_g!19sChIJub52IXYNU4gRCwtGTCi0I4Q,Good Ole Boys Cleanup,4.9,153,Junk removal service,"805 S Elm St, High Point, NC 27260, United States","WXVW+99 High Point, North Carolina, USA",https://goodoleboyscleanup.com/,+1 336-586-5295,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpMQndBbLMr9iCV2WEBzJceeY9XIDY3sboongL62MSkRMGsW-Tawl1wUaZ8-3N964Y8lORNJNgViId3rP6Wywanb90YW3te8F-3aLCryvAugAi6Ibvwt2gf2uXgEYy39U0e5BwdQuWvSKy=w408-h307-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+High+Point+Greensboro+NC/@35.9556923,-80.0053176,14z",2026-04-29T05:41:50.135Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–1 pm,Closed,8 am–6 pm,8 am–6 pm,,,,
https://www.google.com/maps/place/316+Tree+Services+LLC/data=!4m7!3m6!1s0xaae84067c6fc2a01:0xa1107c07737b429!8m2!3d35.915312!4d-79.8790197!16s%2Fg%2F11m6z50dgh!19sChIJASr8xmdA6KoRKbQ3d8AHEQo,316 Tree Services LLC,5.0,8,Tree service,,,https://316trees.net/,+1 336-259-8460,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjj774niA55KAJugN5NtPRgEW_bB4DthOBwxkVYX110YZ_z9UVZso86XbkSxROdJTdrHq7_13W15oerk-wd0_r-aogMbVf-3fhpXgssAjzoIG0BW9MkNB_ccNmKePrmNqRiYKCFNZxTgk=w408-h541-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+High+Point+Greensboro+NC/@35.9556923,-80.0053176,14z",2026-04-29T05:41:54.902Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
"https://www.google.com/maps/place/JD+Mills+Expert+Tree+Service+%7C+Tree+Service+in+High+Point,+NC/data=!4m7!3m6!1s0x88530b552f8f0f41:0x724e8fcc39e97e89!8m2!3d35.9084504!4d-80.0449231!16s%2Fg%2F11xv1mdgd1!19sChIJQQ-PL1ULU4gRiX7pOcyPTnI","JD Mills Expert Tree Service | Tree Service in High Point, NC",5.0,6,Tree service,"5624 Old Thomasville Rd, Archdale, NC 27263, United States","WX54+92 Archdale, North Carolina, USA",https://www.millsexperttreeservice.net/,+1 336-431-8162,"Closed · Opens 6 am

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGOLDEA8_qoHXxd4paYg5r_Vn_P_cBhkPpI8bwIfRtCzdNydnw4Ibxh9qHwRgm5g6ZQ_anuwkdRaAzavtd24sypb71SsNqXDgVOIjrSdndO01SJdFXFjVo5IES6j-lYf49F_VljvJzOvbNz=w408-h273-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+High+Point+Greensboro+NC/@35.9556923,-80.0053176,14z",2026-04-29T05:41:59.768Z,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–8 pm,Closed,6 am–10 pm,6 am–10 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Carolina+Mulching+Co./data=!4m7!3m6!1s0x88530baa212f5127:0x939bf11c63d99e51!8m2!3d35.9312587!4d-80.034146!16s%2Fg%2F11k_jp70h4!19sChIJJ1EvIaoLU4gRUZ7ZYxzxm5M,Carolina Mulching Co.,4.9,27,Forestry service,"2437 W English Rd, High Point, NC 27262, United States","WXJ8+G8 High Point, North Carolina, USA",https://www.carolinamulching.com/,+1 336-905-0064,"Closed · Opens 7:30 am

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEKafIZ04PPabgS3YKp-7hw2JIf55MbSYfh3fM99rx_GfMH-p5BwhxDWbhmCg_7MG9_eN1Aq_Lw5YrHBhU8QO58oArrif6FkCs0VOIhpixc_FOO2-Rxlv3BnR0GA1vLELVcOjcwxw=w408-h306-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+High+Point+Greensboro+NC/@35.9556923,-80.0053176,14z",2026-04-29T05:42:04.726Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,,,,
https://www.google.com/maps/place/Brown%27s+Stump+Removal/data=!4m7!3m6!1s0x885256f62d6a4749:0x74453649f629eb3!8m2!3d36.15258!4d-80.2436404!16s%2Fg%2F11cls8x3gt!19sChIJSUdqLfZWUogRs55in2RTRAc,Brown's Stump Removal,5.0,124,Tree service,,,https://brownstumpremoval.com/,+1 336-480-8598,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrnPAGhvgsqWDsI_WLoegjHhnL59zQhpeUmLtDsWkTcSzG2UXjzggXKw7izFlH7_RZWVw9fMn8CaGo2vpqu77H7LsGfLM3Ed42ACvW8phEJ43zNjYlWMIsMdAetUkhrevTVquWYwtkzQU=w408-h408-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+High+Point+Greensboro+NC/@35.9556923,-80.0053176,14z",2026-04-29T05:42:09.636Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,,,,
