placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,attributes,info,isBlackOwned
https://www.google.com/maps/place/Chrisler+Automotive+Group+LLC./data=!4m7!3m6!1s0x89de7131814e242f:0x6eb6bbe46f40210!8m2!3d42.787828!4d-73.9497082!16s%2Fg%2F11jgp1t8fj!19sChIJLyROgTFx3okREAL0Rr5r6wY,Chrisler Automotive Group LLC.,4.1,59,Auto repair shop,"600 Consaulus Ave Unit #4, Schenectady, NY 12306, United States","Q3Q2+44 Schenectady, New York, USA",https://chrislerautomotivegroupllc.com/,+1 518-280-4199,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZcbIuOrTONtn0-Lne5XdVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.01578&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/tire+service+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-03-23T14:55:01.354Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,LGBTQ+ friendly,true
https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x89de726b62ac22b7:0xc7f8c7892ce4d06d!8m2!3d42.7865138!4d-73.9102082!16s%2Fg%2F1tff_hqg!19sChIJtyKsYmty3okRbdDkLInH-Mc,Midas,4.4,666,Auto repair shop,"1597 State St, Schenectady, NY 12304, United States","Q3PQ+JW Schenectady, New York, USA",https://www.midas.com/store/ny/schenectady/1597-state-street-12304?shopnum=6169&utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_MTE1ODY3OTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 518-347-7987,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweobGukX_NPGhmbMqn1-E6LyKjhwkz_Q5pgkLKum_2Xc0obCqvYzbZWB0E_TgpXRfF-z6L0fd6f0NjS4DLelvdZnUvShMwKqVpegC_CROcmHBDaeVtRqLHSvbE0hoRB_K-wXGts8=w427-h240-k-no,true,"https://www.google.com/maps/search/tire+service+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-03-23T14:55:06.384Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/The+Tire+Warehouse+Inc/data=!4m7!3m6!1s0x89de6d88b81ff877:0xad3aea981765f2a9!8m2!3d42.804129!4d-73.9021656!16s%2Fg%2F1td7jr9_!19sChIJd_gfuIht3okRqfJlF5jqOq0,The Tire Warehouse Inc,4.3,27,Tire shop,"1717 Union St #6221, Schenectady, NY 12309, United States","R33X+M4 Schenectady, New York, USA",http://thetirewarehouseinc.com/,+1 518-377-6300,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqPCuBfxFWSx2Cn-y6DcsymHJkwCSS4zlUD4nQQtGpU_MUQ_jXUYNpd-K5wf7JGOEiqzKp0BGVDhEiM0sdPmnnNeoproxAxkDHwOhrddCokdNoCHnkbi3a6Zt-CocwElk77tuMs=w408-h270-k-no,true,"https://www.google.com/maps/search/tire+service+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-03-23T14:55:11.576Z,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–3 pm,Closed,· In-store pick-up,,
https://www.google.com/maps/place/McCarthy+Tire+Service/data=!4m7!3m6!1s0x89de094860eeb1a5:0x30a8dcd01f70da49!8m2!3d42.6895766!4d-73.7269977!16s%2Fg%2F1tm0v4sr!19sChIJpbHuYEgJ3okRSdpwH9DcqDA,McCarthy Tire Service,4.5,13,Tire shop,"200 Broadway, Menands, NY 12204, United States","M7QF+R6 Menands, New York, USA",https://locations.mccarthytire.com/mccarthy-tire-service-ff66fe3293f6,+1 518-462-6507,"Open · Closes 4 pm

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoaPdBt5TORWeO7fb8T2m0jdtVwDeCrkdPLG6ZyKLYqeb9iUXdFE136AGR55nA44LCrD-f50Vf1nRYfO8zLkvrVSSE_4Eu3Gwhvgof-Ip5JWm6244INj-WZztyPrfCPs1S8aFxcsw=w408-h306-k-no,true,"https://www.google.com/maps/search/tire+service+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-03-23T14:55:16.633Z,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,· Kerbside pickup · Delivery · In-store shopping,LGBTQ+ friendly,
https://www.google.com/maps/place/Monro+Auto+Service+and+Tire+Centers/data=!4m7!3m6!1s0x89de6e84739bfd05:0x7c31c307c1a4ac0!8m2!3d42.8497069!4d-73.9422418!16s%2Fg%2F1tdn0hzv!19sChIJBf2bc4Ru3okRwEoafDAcwwc,Monro Auto Service and Tire Centers,4.2,416,Tire shop,"10 Saratoga Rd, Glenville, NY 12302, United States","R3X5+V4 Glenville, New York, USA",https://locations.monro.com/ny/glenville/10-saratoga-road?&utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-store_28,+1 518-399-6773,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRw8UnRl88Rdy19zRXxTAimf3OvAlsw5vnTDKO67Tam0HK4todbw5HKwaD6uk0OMv9XzqOUHE9CNruD7D8YHfZJUz-qnAi7k8UvSn_uEiJZ_BIJpa1X5Gh0FqzW0x8U4vUuylJ=w408-h306-k-no,true,"https://www.google.com/maps/search/tire+service+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-03-23T14:55:22.152Z,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–6 pm,9 am–5 pm,· In-store shopping · In-store pick-up,LGBTQ+ friendly,
https://www.google.com/maps/place/Radzewicz+Brothers+Tire+Services/data=!4m7!3m6!1s0x89de774a61773bdd:0xdf3c3f698f3eaeff!8m2!3d42.7364849!4d-74.0071021!16s%2Fg%2F1tfp3g2b!19sChIJ3Tt3YUp33okR_64-j2k_PN8,Radzewicz Brothers Tire Services,4.3,12,,"4122 Western Ave, Altamont, NY 12009, United States","PXPV+H5 Altamont, New York, USA",,+1 518-355-0579,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RhIBmdvTv9kNRBHd0TRwuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.7137&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/tire+service+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-03-23T14:55:27.102Z,,,,,,,,,,
https://www.google.com/maps/place/Take+5+Oil+Change/data=!4m7!3m6!1s0x89de75545060be79:0x5afbfe8486af9b94!8m2!3d42.6983603!4d-73.8895594!16s%2Fg%2F11lnxbt3_x!19sChIJeb5gUFR13okRlJuvhoT--1o,Take 5 Oil Change,4.4,89,Oil change service,"2067 Western Ave, Guilderland, NY 12084, United States","M4X6+85 Guilderland, New York, USA",https://www.take5.com/locations/oil-change/new-york/guilderland/31793/,+1 518-724-2428,Temporarily closed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqPEtmppkrBM2KWVFGOdmo8F7PQurifUNOZ3m6FGHZY9uOLGVAS0AsBFyPBvcjb8A3H2TtBkWnZr_z3dNB-xla743xRoP6UbxOxnAQTP09aEn9-X4uj_BwoRxT8UnjYBb1VMwWB=w408-h306-k-no,true,"https://www.google.com/maps/search/tire+service+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-03-23T14:55:32.195Z,,,,,,,,,,
https://www.google.com/maps/place/Victory+Cycle+Works/data=!4m7!3m6!1s0x89de6baffc7dbd37:0x56703d72acf16031!8m2!3d42.7057017!4d-73.9741414!16s%2Fg%2F12mkzjzk2!19sChIJN719_K9r3okRMWDxrHI9cFY,Victory Cycle Works,4.4,19,Bicycle repair shop,"515 NY-146, Altamont, NY 12009, United States","P24G+78 Altamont, New York, USA",http://www.victorycycleworks.com/,+1 518-982-7315,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g2SPSMCjNlSSlT5SgJocrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.130613&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/tire+service+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-03-23T14:55:37.077Z,,,,,,,,,,
https://www.google.com/maps/place/Carls+Custom+Car+Care+Center/data=!4m7!3m6!1s0x89de75cf69ae40f3:0x7e4eb1c7dca32eb3!8m2!3d42.6539324!4d-73.9231785!16s%2Fg%2F11nx65tppf!19sChIJ80Cuac913okRsy6j3MexTn4,Carls Custom Car Care Center,4.8,26,Car detailing service,"20 Village Auto Ln, Voorheesville, NY 12186, United States","M33G+HP Voorheesville, New York, USA",https://www.krown.com/locations/united-states/new-york/voorheesville,+1 518-655-0138,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqb70KigmynN3u5Z9Wip1XMVMDq2KBGeAaKOgf5lO-N0YQXUjUgBpu5My3wD5VLta7IvPCE8wPATCqEzccBJCXIoM311aGl6tL_mUb1eLIzbEXNe5LSiiYay2Knd6RUANiXbf3rRQ-c1vA=w408-h544-k-no,true,"https://www.google.com/maps/search/tire+service+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2026-03-23T14:55:58.108Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–2 pm,Closed,Closed,,,
https://www.google.com/maps/place/Awesome+Automotive/data=!4m7!3m6!1s0x89dddf6b2a20bb35:0xaa5262a541613a6d!8m2!3d42.6294632!4d-73.9095749!16s%2Fg%2F1tjkgsw4!19sChIJNbsgKmvf3YkRbTphQaViUqo,Awesome Automotive,4.3,38,Auto repair shop,"2064 New Scotland Rd, Slingerlands, NY 12159, United States","J3HR+Q5 Slingerlands, New York, USA",http://awesomeautomotive.net/,+1 518-478-7244,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerTmgdgfoztcWdm-FOEC9t5yOBuoGZmRTXuaezis5Xi_HJ70NJx3mo3a9AOsrCJ-iUtwk6bFs3tYmRnflnjo2mkAX28iNfA7U2DyNQ9gec9uqwFm39QcuR6Ju7GKas64QN425Ktjw=w408-h306-k-no,true,"https://www.google.com/maps/search/tire+service+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2026-03-23T14:56:03.506Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Import+Motorcar+Services/data=!4m7!3m6!1s0x89de75f9c4a2aeeb:0x4e975b640e3197cc!8m2!3d42.6532418!4d-73.9247993!16s%2Fg%2F1tjy2hjc!19sChIJ666ixPl13okRzJcxDmRbl04,Import Motorcar Services,5.0,3,Auto repair shop,"9 Pine St, Voorheesville, NY 12186, United States","M33G+73 Voorheesville, New York, USA",,+1 518-765-4587,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rN5P57q3A1-Rdv0Lc8sHuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.12126&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/tire+service+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2026-03-23T14:56:06.294Z,,,,,,,,,,
https://www.google.com/maps/place/NAPA+Auto+Parts+-+Voorheesville+Truck+and+Auto+Supply/data=!4m7!3m6!1s0x89de75f98da6648f:0xd58bab066867db11!8m2!3d42.654922!4d-73.925912!16s%2Fg%2F1tmgdfd6!19sChIJj2Smjfl13okREdtnaAari9U,NAPA Auto Parts - Voorheesville Truck and Auto Supply,4.3,47,Auto parts store,"20 Grove St, Voorheesville, NY 12186, United States","M33F+XJ Voorheesville, New York, USA",https://www.napaonline.com/en/NY/Voorheesville/store/21007?cid=pl_jobber_google_dac_21007_ao,+1 518-765-2125,"Open · Closes 6 pm

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqkDvRFq9i5F6Y7clEdkP1Zav0E6UQv5A0toSRhNJTv3IDmOrOvnQYeLhhUl0EUlAIRfx4pfR8mcFwHvCDOuvwrtryaXs0jVFHc_txZqs6ZEwrDHHNPKUCqv-aU-fSNIMXnx30XsIOCnZ4=w408-h272-k-no,true,"https://www.google.com/maps/search/tire+service+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2026-03-23T14:56:11.271Z,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,8 am–4 pm,10 am–2 pm,· In-store shopping · In-store pick-up · Delivery,,
"https://www.google.com/maps/place/Ingelston+Autobody+Works/@42.6539117,-73.922557,17z/data=!3m1!4b1!4m6!3m5!1s0x89de75f9e68fffc1:0x26d5a044fa76a7e1!8m2!3d42.6539117!4d-73.922557!16s%2Fg%2F1tf4g0ng",Ingelston Autobody Works,4.6,13,Auto body shop,"71 Voorheesville Ave, Voorheesville, NY 12186, United States","M33G+HX Voorheesville, New York, USA",,+1 518-765-3768,,,false,"https://www.google.com/maps/search/tire+service+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2026-03-23T14:56:16.313Z,,,,,,,,,,
https://www.google.com/maps/place/Auto+Cosmetics+of+Voorheesville/data=!4m7!3m6!1s0x89ddd8d01ace7adb:0x402c855e962b5e34!8m2!3d42.6245256!4d-73.9469863!16s%2Fg%2F1tdkst63!19sChIJ23rOGtDY3YkRNF4rll6FLEA,Auto Cosmetics of Voorheesville,5.0,71,Auto repair shop,"2460 New Scotland Rd, Voorheesville, NY 12186, United States","J3F3+R6 Voorheesville, New York, USA",,+1 518-765-2596,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerHAlMkjnZuF-01Fzp4sjVpFGg_ewu5QUnvGJGIYM8PgEcdCw_HHM7RY4IjqA2vepWFiMKn_CCKSaS-0feqEd6GLRMYDQt-G-L2dnvVz52rJhWt6KWsfgb1tIVLRhkJlr0T_MULSN6whr3C=w408-h306-k-no,true,"https://www.google.com/maps/search/tire+service+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2026-03-23T14:56:21.319Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,,,
https://www.google.com/maps/place/Lawton%27s+Automotive+%26+Tire+Center/data=!4m7!3m6!1s0x89de0a4b08ac52ef:0xb08d089af7564a58!8m2!3d42.6649457!4d-73.7750461!16s%2Fg%2F1tdpn25v!19sChIJ71KsCEsK3okRWEpW95oIjbA,Lawton's Automotive & Tire Center,4.8,73,Auto repair shop,"118 West St, Albany, NY 12206, United States","M67F+XX Albany, New York, USA",,+1 518-463-1965,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cRRrmdSglMtk_fS9X-kCVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=245.9323&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/tire+service+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2026-03-23T14:56:26.697Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Glenmont+Family+Tire+%26+Auto+Center+Inc/data=!4m7!3m6!1s0x89dde1dc4f9ea829:0x1d0b1c1646706efb!8m2!3d42.6219277!4d-73.7771766!16s%2Fg%2F11hd7fstr6!19sChIJKaieT9zh3YkR-25wRhYcCx0,Glenmont Family Tire & Auto Center Inc,4.8,201,Tire shop,"52 US-9W, Glenmont, NY 12077, United States","J6CF+Q4 Glenmont, Albany, NY, USA",https://www.labargestireautocenter.com/,+1 518-436-8473,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqGnfNg5kBnRT6WisdmU6BGwfIrNNDVdbxkr-tMNrnDfVPB7llTyevasmVK-y12gQ50OEaycY7S5i048syt5IGEKsdYkd9f1MkmsjDILIPkg76rY7jgSIXva3f5m-8dG9b6V_Wh6g=w408-h306-k-no,true,"https://www.google.com/maps/search/tire+service+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2026-03-23T14:56:31.761Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,,,
https://www.google.com/maps/place/Celtic+Cycles/data=!4m7!3m6!1s0x89de75fbed3fce07:0xea156d42530cca94!8m2!3d42.6600875!4d-73.9412918!16s%2Fg%2F1pw3y9122!19sChIJB84_7ft13okRlMoMU0JtFeo,Celtic Cycles,3.7,44,Truck dealer,"1 Country Side Ln, Voorheesville, NY 12186, United States","M365+2F Voorheesville, New York, USA",http://www.celticcycle.com/,+1 518-229-7280,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq4weaT2SiufLBr-pl3nW-iwjfB6001zmYfkQPGblLv5bB8KQO5SmAhZLo90PKfCn3kkddS3ZCxeB3PLd29hXF1AT2z3z6eyQ0yYx7CE0YPlu72qzXMOypFWhtQbAWCZkNrqMb8aA=w426-h240-k-no,true,"https://www.google.com/maps/search/tire+service+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2026-03-23T14:56:36.824Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–1 pm,Closed,,,
https://www.google.com/maps/place/Advanced+Carwash+Systems/data=!4m7!3m6!1s0x89de75f9aafaa2a7:0x53da1676da0c671d!8m2!3d42.6533281!4d-73.9270979!16s%2Fg%2F1tgq7nhl!19sChIJp6L6qvl13okRHWcM2nYW2lM,Advanced Carwash Systems,3.9,60,Car wash,"48 Voorheesville Ave, Voorheesville, NY 12186, United States","M33F+85 Voorheesville, New York, USA",http://www.advancedcarwashdetail.com/,+1 518-765-3278,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepD8v6i16u5_0JpYjpCXrGsYx5H0My4sbf_yJv-svRK7kihJjjA8GzZhZq2WVK3tJ1IFilUF-M8yDr9uGYH94Z3aebe4q-WZYQTMh4Mt3zR-KIcb1pgY9F_7WpsxtyfWjC7UIhN=w426-h240-k-no,true,"https://www.google.com/maps/search/tire+service+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2026-03-23T14:56:41.938Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/WebuyPowersports/data=!4m7!3m6!1s0x89de75fed4d5483f:0xc386f99cfbfcff6a!8m2!3d42.6567583!4d-73.9304868!16s%2Fg%2F11frmk95m4!19sChIJP0jV1P513okRav_8-5z5hsM,WebuyPowersports,5.0,2,Trailer dealer,"18 Foundry Rd, Voorheesville, NY 12186, United States","M349+PR Voorheesville, New York, USA",https://webuypowersports.net/,+1 518-925-4411,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepRJeSmtmlzExRC42N_vrvrqGbBD_tl-i4m63CoBxA0_YBgcE05IiGs14Lw1t6bzohVKAAlfglJH-w_LAayIST6y93pxiCPlo4s8JAkWJz6Zom5DSPWtOa24VjsIvDQQLDfi3REESGms113=w408-h306-k-no,true,"https://www.google.com/maps/search/tire+service+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2026-03-23T14:56:47.103Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,8 am–12 pm,Closed,,,
https://www.google.com/maps/place/Robinson+ACE+Hardware+%26+Garden+Center/data=!4m7!3m6!1s0x89dddf724b13d8db:0xb6cdb42f124d452!8m2!3d42.6311607!4d-73.8977203!16s%2Fg%2F11j4fh2t1v!19sChIJ29gTS3Lf3YkRUtQk8ULbbAs,Robinson ACE Hardware & Garden Center,4.5,278,Hardware store,"Robinson Hardware and Garden Center, 1900 New Scotland Rd, Slingerlands, NY 12159, United States","J4J2+FW Slingerlands, New York, USA",https://robinsonshardware.com/,+1 518-475-9483,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoK-Ta9ir3U75hdi6-KmPTh7TAKlYsg7bwfAJ6Cbtwe4Wjnqj4b05D6mnStAgh8gHFDfXwdiPRsSSjvR-WtNcnsiHxgVcgiySjIzgGETZGYFSWWKEFTtlF1RhsbBv-D6GFkGMuDPAkHqmI=w426-h240-k-no,true,"https://www.google.com/maps/search/tire+service+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2026-03-23T14:56:52.298Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–6 pm,9 am–5 pm,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store pick-up · Delivery",,
https://www.google.com/maps/place/In+%26+Out+Auto+Repair+and+Tire+Services/data=!4m7!3m6!1s0x89de0b42148ccd53:0x11b4858cdafc0670!8m2!3d42.6676462!4d-73.7752816!16s%2Fg%2F11y14vjmg1!19sChIJU82MFEIL3okRcAb82oyFtBE,In & Out Auto Repair and Tire Services,4.6,19,Auto repair shop,"409 Central Ave, Albany, NY 12206, United States","M69F+3V Albany, New York, USA",,+1 518-818-0044,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerlRtkSFgXedmlwM_bMYs7WnM5YlvMOUujs1HDZLjO5QC2Tvxzy06gH_m9UG3UDgFHB0EGiYbqlsZp8OdOvZD5sq4Bfv8ax9w3vzn47lkpcHLNWhRwwgOyQ2OnnBa9suJiLeurPxKmVhtuc=w408-h544-k-no,true,"https://www.google.com/maps/search/tire+service+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2026-03-23T14:56:57.402Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,,,
https://www.google.com/maps/place/AAA+Hudson+Valley+Mobile+Tire+Sales+and+Service/data=!4m7!3m6!1s0x21ab58413783ccc1:0x4c11b20653c2fdb6!8m2!3d42.902586!4d-73.785746!16s%2Fg%2F11xlggtsvd!19sChIJwcyDN0FYqyERtv3CUwayEUw,AAA Hudson Valley Mobile Tire Sales and Service,5.0,25,Tire service,,,https://aaahvtires.com/,+1 518-649-1750,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepe1w-tDV_rLiY_zL3Bxb49Qm2STxOyYjbWRnZE5AGB9zH7KecABJCLooQf7ygnMqTa07Rg9T-dBgM9PDDabxr5Ku8_xC5T6OFnd4YJAME2N5mVmdvNkbS9wwkiN10-YzaVMYJcmUTeL7Ye=w408-h306-k-no,true,"https://www.google.com/maps/search/tire+service+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2026-03-23T14:57:02.326Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Voorheesville+Garage/data=!4m7!3m6!1s0x89ddd8aae558cd17:0x3769248ffd69c0ce!8m2!3d42.6505993!4d-73.9381223!16s%2Fg%2F1v3h_zxr!19sChIJF81Y5arY3YkRzsBp_Y8kaTc,Voorheesville Garage,,,City government office,"12 Altamont Rd, Voorheesville, NY 12186, United States","M326+6Q Voorheesville, New York, USA",,+1 518-765-4512,Open · Closes 3:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=abCaAJtu6I6Z0aeRIA2PFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.19972&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/tire+service+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2026-03-23T14:57:07.433Z,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,Closed,Closed,,,
https://www.google.com/maps/place/Lawtons+Automotive/data=!4m7!3m6!1s0x89de0bbaa53473cb:0x80347ecbbb9f3f7!8m2!3d42.6780362!4d-73.7819783!16s%2Fg%2F1v6p58vz!19sChIJy3M0pboL3okR9_O5u-xHAwg,Lawtons Automotive,4.9,134,Auto repair shop,"90 Watervliet Ave #2024, Albany, NY 12206, United States","M6H9+66 Albany, New York, USA",,+1 518-269-3550,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerNTRO01YNadd5ma5JAT20Pb3U9fQ34X_POSW6ovlmZeG22Iv272GvxwRc1jkw9rtX5REY0AHu0fRDNMtvhGL0LtNQhj_cljHqz_qx3y0T_RjVeZZ0zbLcNTYmxgfaJ_ZFae2g=w408-h306-k-no,true,"https://www.google.com/maps/search/tire+service+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2026-03-23T14:57:12.480Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Dunston+Brothers+Inc/data=!4m7!3m6!1s0x89ddd99d2a3f6d77:0xca0f76489150460f!8m2!3d42.592617!4d-73.9859841!16s%2Fg%2F1td8_3c2!19sChIJd20_Kp3Z3YkRD0ZQkUh2D8o,Dunston Brothers Inc,4.7,59,Professional services,"2468 Delaware Turnpike, Voorheesville, NY 12186, United States","H2V7+2J Voorheesville, New York, USA",,+1 518-768-2205,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ouJrY3peG9PdYG7j6bJBJQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=42.568485&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/tire+service+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2026-03-23T14:57:17.465Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Ayers+Automotive/data=!4m7!3m6!1s0x89dde00ebaae86a3:0xb2df234f3b11d14d!8m2!3d42.6239082!4d-73.8352362!16s%2Fg%2F1hc43lnp4!19sChIJo4auug7g3YkRTdERO08j37I,Ayers Automotive,4.8,128,Auto repair shop,"115 Adams St, Delmar, NY 12054, United States","J5F7+HW Delmar, Bethlehem, NY, USA",https://ayersautomotive.org/,+1 518-439-3083,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwermyYvHu7WviAgnHSoXN2dgc9d0X4Lbc9329NlXmdjg5tEji4JeMNrongvQbz4GiQBwcUedtbqXfsB_gZWdcA_tN7a4VB7BUTlNU0hAHRzDBvBul5WixinitWorCfzs2sJj-0Ne=w408-h304-k-no,false,"https://www.google.com/maps/search/tire+service+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2026-03-23T14:57:22.766Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
