placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/TMJ+Properties/data=!4m7!3m6!1s0x549e1e8501e0f2bb:0x815219c1161e776d!8m2!3d47.7301206!4d-117.3662434!16s%2Fg%2F1ptxjzlmb!19sChIJu_LgAYUenlQRbXceFsEZUoE,TMJ Properties,3.0,2,Property management company,"8003 N Market St, Spokane, WA 99217, United States","PJJM+2G Spokane, Washington, USA",http://www.tmjproperties.org/,+1 509-951-2755,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr2q5eOBkuuk4bkcX0-2GAz0cqtctoYwpzJACP10MBgqN5tihS1BkyAZCxmycfb36T70-uNCyIWBkgiKEUHDV2RDff39HKucfMczgRWoyz_OBgKBcQymAePpZ7utZZT3C5aSQOK=w433-h240-k-no,false,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:18:05.634Z,,,,
https://www.google.com/maps/place/General+Growth+Management+Inc/data=!4m7!3m6!1s0x5361df937876e817:0x25de9caa3554096e!8m2!3d47.6735329!4d-117.2068988!16s%2Fg%2F1v46_06x!19sChIJF-h2eJPfYVMRbglUNaqc3iU,General Growth Management Inc,5.0,1,Property management company,"14700 E Indiana Ave, Spokane Valley, WA 99216, United States","MQFV+C6 Spokane Valley, Washington, USA",http://www.ggp.com/properties/mall-properties/spokane-valley-mall,+1 509-926-5575,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vql79f6dx42fhi_ZZ9nJhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.83518&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:18:08.317Z,,,,
https://www.google.com/maps/place/CascadiaSTR/data=!4m7!3m6!1s0x6432987e72baa19b:0x1270741d47aa9821!8m2!3d47.608715!4d-122.339798!16s%2Fg%2F11wq96yrw5!19sChIJm6G6cn6YMmQRIZiqRx10cBI,CascadiaSTR,5.0,4,Property management company,,,https://cascadiastr.com/?utm_source=Google&utm_medium=GMB+organic&utm_campaign=GMB,+1 206-207-1187,,https://lh3.googleusercontent.com/p/AF1QipNCfcRTbE_saDIJMkCJvy4OrnT6k7ow6uRgZKng=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:18:10.727Z,,,,
https://www.google.com/maps/place/Baker+%26+Associates+LLC/data=!4m7!3m6!1s0x549e1c1384bd65ff:0xe2fa3f582ee2e82f!8m2!3d47.7445121!4d-117.4120898!16s%2Fg%2F1tq8j84h!19sChIJ_2W9hBMcnlQRL-jiLlg_-uI,Baker & Associates LLC,1.0,1,Property management company,"9507 N Division St # C, Spokane, WA 99218, United States","PHVQ+R5 Spokane, Washington, USA",,+1 509-467-1011,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e3B8WPsVsV1c3m_4PLbV3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.5898&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:18:13.256Z,,,,
https://www.google.com/maps/place/Village+Square+Realty+Inc/data=!4m7!3m6!1s0x549e1fffe496b7e1:0x95aabc75722fedbf!8m2!3d47.6821054!4d-117.2584915!16s%2Fg%2F1tdyw258!19sChIJ4beW5P8fnlQRv-0vcnW8qpU,Village Square Realty Inc,4.3,3,Property management company,"2721 N Van Marter Rd #1, Spokane Valley, WA 99206, United States","MPJR+RJ Spokane Valley, Washington, USA",,+1 509-924-9730,Open ⋅ Closes 2 pm,https://lh3.googleusercontent.com/p/AF1QipOWF4sq4YxNVgoCr4spCcr2foF_9ZpX4gKAs-KJ=w408-h408-k-no,true,8 am–2 pm,8 am–12 pm,Closed,Closed,8 am–2 pm,8 am–2 pm,8 am–2 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:18:18.141Z,,,,
"https://www.google.com/maps/place/McC+Properties+West.+LLC/@47.6663821,-117.2375303,17z/data=!3m1!4b1!4m6!3m5!1s0x549e2012ec919fd5:0x33cc02e025c7ebfc!8m2!3d47.6663821!4d-117.2375303!16s%2Fg%2F1wj_5rqm",McC Properties West. LLC,2.3,6,Property management company,"12412 E Desmet Ave, Spokane Valley, WA 99216, United States","MQ86+HX Spokane Valley, Washington, USA",,+1 509-928-9676,Open ⋅ Closes 5 pm,,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:18:24.762Z,,,,
"https://www.google.com/maps/place/Christina+Wyatt,+Engel+%26+Voelkers+Western+Frontier/data=!4m7!3m6!1s0x549e19cc281638cd:0x33247ddb47b5a550!8m2!3d47.6695383!4d-117.4177984!16s%2Fg%2F11jsjr0bd4!19sChIJzTgWKMwZnlQRUKW1R9t9JDM","Christina Wyatt, Engel & Voelkers Western Frontier",5.0,21,Real estate agent,"1311 N Washington St Suite A, Spokane, WA 99201, United States","MH9J+RV Spokane, Washington, USA",http://chrisitna.homesinpacificnorthwest.com/,+1 509-907-9005,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npiD3Up2voTBS7woJshqJi7qPckLjwvhzUuz367tHhn7y_LccFOSj1Ws1_J2dB6UN7vOEXjcAg4zU8hVqF8lQfHRDkzDV3yj1hMGTV_OJao5aFH7QQR64pyqk9EAWTBTQX4oUPHaCbGXUFL=w408-h306-k-no,true,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:18:29.381Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Visions+Unlimited/data=!4m7!3m6!1s0x549e1c4079f40db3:0x5df0babdbae5819!8m2!3d47.7497099!4d-117.4045173!16s%2Fg%2F11cmr00lxh!19sChIJsw30eUAcnlQRGViu26sL3wU,Visions Unlimited,3.0,2,Property management company,"10111 N Andrew St, Spokane, WA 99218, United States","PHXW+V5 Spokane, Washington, USA",http://visions-unlimited.net/,+1 509-999-3535,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2phfZ_sNjI0H3G5VcVKDrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.04214&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:18:31.947Z,,,,
"https://www.google.com/maps/place/Paw+%26+Key+Property/@40.524527,-117.0753586,5z/data=!3m1!4b1!4m6!3m5!1s0x66e2b31f3b645f9:0x91ce2bced0dd88d9!8m2!3d40.524527!4d-117.0753586!16s%2Fg%2F11xgnzcz5c",Paw & Key Property,,,Property management company,,,,+1 509-866-6780,Open ⋅ Closes 5 pm,,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:18:38.385Z,,,,
https://www.google.com/maps/place/Tyler+Zoesch+-+Real+Estate+Agent/data=!4m7!3m6!1s0x549e19b134a141e1:0x6a92067a50e954c8!8m2!3d47.6936589!4d-117.4223346!16s%2Fg%2F11q_962gf7!19sChIJ4UGhNLEZnlQRyFTpUHoGkmo,Tyler Zoesch - Real Estate Agent,5.0,20,Real estate agent,"706 W Garland Ave, Spokane, WA 99205, United States","MHVH+F3 Spokane, Washington, USA",https://tylerzoesch.homesinpacificnorthwest.com/,+1 509-992-6310,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPwNYKwm4lQ4Cwp7ZJZtqPMVdBTsL91OuoKdL57=w408-h305-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:18:43.228Z,,,,
https://www.google.com/maps/place/Indian+Canyon+Apartments/data=!4m7!3m6!1s0x549e17f58f8c0921:0xd48a6522a2966adf!8m2!3d47.643554!4d-117.472235!16s%2Fg%2F1tlbnwbh!19sChIJIQmMj_UXnlQR32qWoiJlitQ,Indian Canyon Apartments,3.3,29,Apartment complex,"1302 S Westcliff Pl, Spokane, WA 99224, United States","JGVH+C4 Spokane, Washington, USA",http://indiancanyonapartments.com/,+1 509-838-6633,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPKTh9IwkXxVmP_t8HW0y7qMJfumreC-gjfgYru=w408-h304-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:18:47.992Z,,· Dogs allowed,,
https://www.google.com/maps/place/Daines+Capital+Commerical+Real+Estate/data=!4m7!3m6!1s0x5361df1b7454cebd:0xdcfcc353caa1a3ff!8m2!3d47.6693836!4d-117.3655185!16s%2Fg%2F11jrhf7qrs!19sChIJvc5UdBvfYVMR_6OhylPD_Nw,Daines Capital Commerical Real Estate,5.0,34,Commercial real estate agency,"3029 E Boone Ave, Spokane, WA 99202, United States","MJ9M+QQ Spokane, Washington, USA",https://www.dainescapital.com/,+1 509-590-9114,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNzIYRnHXMHi76odrhqxI1oE0wjKd6j6uoS3Urk=w465-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:18:52.830Z,,,,
"https://www.google.com/maps/place/R+H+Cooke+%26+Associates,+Inc.,+Real+Estate/data=!4m7!3m6!1s0x549e188f4fde9ccb:0xe1c4d0c59377b028!8m2!3d47.6549148!4d-117.403372!16s%2Fg%2F1vk6yynr!19sChIJy5zeT48YnlQRKLB3k8XQxOE","R H Cooke & Associates, Inc., Real Estate",3.3,82,Real estate agency,"503 E 2nd Ave, Spokane, WA 99202, United States","MH3W+XM Spokane, Washington, USA",https://www.rhcooke.com/,+1 509-327-2282,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipMccLGybUvKhEtSpm-ZbIsIlvJwIGoEzIu9deDJ=w408-h306-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Coeur+d'Alene+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:19:12.962Z,,,,
"https://www.google.com/maps/place/Sentry+Management,+Inc./data=!4m7!3m6!1s0x5361c7b28b130fb1:0x1208811f31cd1650!8m2!3d47.6951293!4d-116.8008609!16s%2Fg%2F11hnftjyq_!19sChIJsQ8Ti7LHYVMRUBbNMR-BCBI","Sentry Management, Inc.",4.5,67,Property management company,"1110 W Park Pl Suite 101, Coeur d'Alene, ID 83814, United States","M5WX+3M Coeur d'Alene, Idaho, USA",https://www.sentrymgt.com/offices/inland-northwest/,+1 208-676-8626,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NgqgSiwQA6DzadeXTHoHSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=309.12057&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–1 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Coeur+d'Alene+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:19:17.465Z,,,,
https://www.google.com/maps/place/Resort+Property+Management/data=!4m7!3m6!1s0x5361c6dd6978d02b:0x2d2b49108bf328ec!8m2!3d47.6967298!4d-116.7818112!16s%2Fg%2F1v6p8j8g!19sChIJK9B4ad3GYVMR7CjzixBJKy0,Resort Property Management,3.6,127,Property management company,"2120 N 3rd St, Coeur d'Alene, ID 83814, United States","M6W9+M7 Coeur d'Alene, Idaho, USA",http://www.resortpropertiesidaho.com/,+1 208-667-6035,Open ⋅ Closes 3 pm,https://lh3.googleusercontent.com/p/AF1QipO-Wm2YEBdFQGPgdU5OBn_nPvk2tl2DO_H63tc9=w426-h240-k-no,true,10 am–3 pm,10 am–3 pm,Closed,Closed,10 am–3 pm,10 am–3 pm,10 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Coeur+d'Alene+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:19:22.199Z,,,,
https://www.google.com/maps/place/Lake+CDA+Property+Management/data=!4m7!3m6!1s0x5361c7e09e48895d:0xcd1545f9d3a6937f!8m2!3d47.6731834!4d-116.78026!16s%2Fg%2F11pxy7rqt0!19sChIJXYlInuDHYVMRf5Om0_lFFc0,Lake CDA Property Management,4.5,61,Property management company,"424 Sherman Ave #204, Coeur d'Alene, ID 83814, United States","M6F9+7V Coeur d'Alene, Idaho, USA",http://www.lakecdapm.com/,+1 208-204-0073,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMCDNhoMxdWBIEED0cFl3AshOd1Qgv5hBHfzlUU=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Coeur+d'Alene+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:19:26.777Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Real+Property+Management+Coeur+d%27Alene/data=!4m7!3m6!1s0x5361c65a12af419d:0x3c0da1c5ef7bdc56!8m2!3d47.6731064!4d-116.7613014!16s%2Fg%2F11b6ckb1sm!19sChIJnUGvElrGYVMRVtx778WhDTw,Real Property Management Coeur d'Alene,4.1,51,Property management company,"1712 E Sherman Ave, Coeur d'Alene, ID 83814, United States","M6FQ+6F Coeur d'Alene, Idaho, USA",http://www.rpmnorthidaho.com/,+1 208-231-1964,Open ⋅ Closes 3 pm,https://lh3.googleusercontent.com/p/AF1QipPs_-GMqqKY6mnvrEk-6TkJpAejtfUOk6DVREG0=w427-h240-k-no,true,9 am–3 pm,9 am–3 pm,Closed,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Coeur+d'Alene+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:19:31.440Z,,,,
https://www.google.com/maps/place/Housing+Quarters/data=!4m7!3m6!1s0x549e1fb9de5f5015:0xa52fb04943eda50b!8m2!3d47.7035004!4d-117.3659656!16s%2Fg%2F11rq954jyx!19sChIJFVBf3rkfnlQRC6XtQ0mwL6U,Housing Quarters,4.2,25,Property management company,"3009 E Olympic Ave, Spokane, WA 99217, United States","PJ3M+CJ Spokane, Washington, USA",http://www.housingquarters.com/,+1 509-402-2777,Open ⋅ Closes 3 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=alP1m885_RnzfpcVDTvb3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.39606&pitch=0&thumbfov=100,true,9 am–3 pm,9 am–3 pm,Closed,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Coeur+d'Alene+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:19:36.020Z,,,,
https://www.google.com/maps/place/Hometown+Property+Management/data=!4m7!3m6!1s0x5361c6daf2db910b:0x97f6ed7f85af2b93!8m2!3d47.7063038!4d-116.7807374!16s%2Fg%2F11bbt983lk!19sChIJC5Hb8trGYVMRkyuvhX_t9pc,Hometown Property Management,3.1,256,Property management company,"3202 N 4th St, Coeur d'Alene, ID 83815, United States","P649+GP Coeur d'Alene, Idaho, USA",http://www.hometownpropertymanagementllc.com/,+1 208-551-2600,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrJy593WPBf24UpaRyFxa2rJiHNbYNACc0FOhB7WXUJ2ZmFKhrnfLxBpQNdhDmHYNax8NvjJKqYK6LhinUoLrkyFs8cZ1ApJLhcsNaZ57Py7QyE1H2BtMOj_PRUweR12YZxcu2VtQ=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Coeur+d'Alene+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:19:40.720Z,,,,
"https://www.google.com/maps/place/Coeur+d%27Alene+Real+Estate+Investment+%26+Property+Management,+LLC/data=!4m7!3m6!1s0x5361c65a3b8e6dc1:0x4d07ca74530fdf98!8m2!3d47.6956996!4d-116.7876722!16s%2Fg%2F1q4km3vt7!19sChIJwW2OO1rGYVMRmN8PU3TKB00","Coeur d'Alene Real Estate Investment & Property Management, LLC",3.5,41,Property management company,"101 Ironwood Dr #162, Coeur d'Alene, ID 83814, United States","M6W6+7W Coeur d'Alene, Idaho, USA",https://www.propertymanagementcda.com/,+1 208-659-9397,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO6x7NG32Ao8MWOlrkzVZBlTLW0hTayw6dZvC_j=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Coeur+d'Alene+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:19:45.375Z,,,,
https://www.google.com/maps/place/Seasons+fine+property+management/data=!4m7!3m6!1s0x5361c0da6d9a27b7:0xc6bc270364d5729c!8m2!3d47.7265842!4d-116.7852772!16s%2Fg%2F1232khs7q!19sChIJtyeabdrAYVMRnHLVZAMnvMY,Seasons fine property management,5.0,14,Property management company,"6040 N Government Wy STE 304, Coeur d'Alene, ID 83815, United States","P6G7+JV Coeur d'Alene, Idaho, USA",http://seasonsfpm.com/,+1 208-762-6770,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPz4zbUHgdt6ss6TUBD4yr7TLT3U2x-0LUKigCg=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Coeur+d'Alene+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:19:50.029Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Vista+Management+Services/data=!4m7!3m6!1s0x5361c6e7fe669451:0xdb33557a2eec42ad!8m2!3d47.6735251!4d-116.7702232!16s%2Fg%2F1tdy_mv0!19sChIJUZRm_ufGYVMRrULsLnpVM9s,Vista Management Services,3.5,50,Property management company,"1105 E. Sherman Ave, 1103 E Sherman Ave, Coeur d'Alene, ID 83814, United States","M6FH+CW Coeur d'Alene, Idaho, USA",http://www.vistamanagementrentals.com/,+1 208-667-5192,"Open ⋅ Closes 4 pm

Confirmed by this business 10 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YhiGf6x9yBT9m13Plq0qgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.163047&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Coeur+d'Alene+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:19:54.413Z,,,,
https://www.google.com/maps/place/Coeur+d%27+Alene+Property+Management/data=!4m7!3m6!1s0x5361c6dcad254255:0xeb95e9c2fc755886!8m2!3d47.6992635!4d-116.7866217!16s%2Fg%2F1tlc_vqj!19sChIJVUIlrdzGYVMRhlh1_MLples,Coeur d' Alene Property Management,2.7,89,Property management company,"2411 N Government Wy, Coeur d'Alene, ID 83814, United States","M6X7+P9 Coeur d'Alene, Idaho, USA",https://cdaprop.net/,+1 208-765-0777,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kM89qTjiKF8zki8g4J4Ovg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=194.11813&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Coeur+d'Alene+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:19:57.037Z,,,,
https://www.google.com/maps/place/Solid+Rock+Property+Management/data=!4m7!3m6!1s0x5361c6924c1830ad:0xccb7c1e9cfe0cac7!8m2!3d47.7151173!4d-116.7998288!16s%2Fg%2F1ttpgklj!19sChIJrTAYTJLGYVMRx8rgz-nBt8w,Solid Rock Property Management,3.8,15,Property management company,"3931 N Schreiber Way, Coeur d'Alene, ID 83815, United States","P682+23 Coeur d'Alene, Idaho, USA",http://solidrockpm.managebuilding.com/resident,+1 208-665-2299,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ry1BzNzeOnI3pEW30WQrqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=214.87216&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Coeur+d'Alene+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:20:01.606Z,,,,
https://www.google.com/maps/place/HOA+Administration/data=!4m7!3m6!1s0x5361c6d487bb2cc1:0xbfb076be806c9c8b!8m2!3d47.7533681!4d-116.7871053!16s%2Fg%2F113f6wk7n!19sChIJwSy7h9TGYVMRi5xsgL52sL8,HOA Administration,5.0,1,Property management company,"21 W Commerce Dr STE E, Hayden, ID 83835, United States","Q637+85 Hayden, Idaho, USA",http://www.rentalpropcda.com/,+1 208-765-5600,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DFuK34sFCw_cV5BY7gcmeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=249.03294&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–3 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Coeur+d'Alene+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:20:06.321Z,,,,
https://www.google.com/maps/place/Compass+Property+Management/data=!4m7!3m6!1s0x5361c0d5cc4273c3:0xf477757418a80643!8m2!3d47.6760215!4d-116.7798532!16s%2Fg%2F11dxdgp0ms!19sChIJw3NCzNXAYVMRQwaoGHR1d_Q,Compass Property Management,3.1,46,Property management company,"417 E Indiana Ave, Coeur d'Alene, ID 83814, United States","M6GC+C3 Coeur d'Alene, Idaho, USA",https://www.compasspmcda.com/,+1 208-664-4233,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tagbz8I98_RzyUwTU6UmzA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=71.10244&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Coeur+d'Alene+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:20:10.720Z,,,,
https://www.google.com/maps/place/A%2B+Property+Managers/data=!4m7!3m6!1s0x5361c6bf209387dd:0x6a090dab13c0e686!8m2!3d47.7566879!4d-116.787294!16s%2Fg%2F11bywkv3z6!19sChIJ3YeTIL_GYVMRhubAE6sNCWo,A+ Property Managers,4.4,72,Property management company,"9321 N Government Wy suite d, Hayden, ID 83835, United States","Q647+M3 Hayden, Idaho, USA",https://apluspropertymanagers.net/,+1 208-635-0200,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPaK89dWU0KYKnAoJHrS7w_vwR-9xwEE1dLq4AI=w408-h306-k-no,true,9 am–4 pm,9 am–12 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Coeur+d'Alene+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:20:15.285Z,,,,
https://www.google.com/maps/place/idaho+landlords/data=!4m7!3m6!1s0x5361c18bac171195:0x87e4143539444c6f!8m2!3d47.7176394!4d-116.7872059!16s%2Fg%2F11fsm6tqrm!19sChIJlREXrIvBYVMRb0xEOTUU5Ic,idaho landlords,2.4,52,Property management company,"4055 N Government Wy Suite 1, Coeur d'Alene, ID 83815, United States","P697+34 Coeur d'Alene, Idaho, USA",http://www.idaholandlords.com/,+1 208-457-9723,"Open ⋅ Closes 4 pm

Confirmed by this business 8 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9kXm5qYCOZlvGMVHOD3A1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.96648&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Coeur+d'Alene+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:20:19.790Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Palace+Property+Management/data=!4m7!3m6!1s0x5361c66133e29981:0x9f25663685e69ac9!8m2!3d47.6822281!4d-116.7930754!16s%2Fg%2F1tj9bp0f!19sChIJgZniM2HGYVMRyZrmhTZmJZ8,Palace Property Management,3.3,22,Property management company,"610 W Hubbard St., Suite 212, 610 Hubbard Ave, Coeur d'Alene, ID 83814, United States","M6J4+VQ Coeur d'Alene, Idaho, USA",http://palacepropertymgt.com/,+1 208-661-3177,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOvKiZJ4_kQjDhOcyBC3D56_Wy-m-efeitP3HOb=w408-h245-k-no,true,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Coeur+d'Alene+Spokane+WA/@47.6579711,-117.4235319,14z",2025-09-25T18:20:24.404Z,,,,
