placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Precision+Garage+Door+Service+of+Cleveland+TN/data=!4m7!3m6!1s0x885e2bc999e12e63:0xb88406730cac21df!8m2!3d35.1916451!4d-84.8823203!16s%2Fg%2F11m731d8ds!19sChIJYy7hmckrXogR3yGsDHMGhLg,Precision Garage Door Service of Cleveland TN,5.0,155,Garage door supplier,"1522 Clingan Ridge Dr NW, Cleveland, TN 37312, United States","54R9+M3 Cleveland, Tennessee, USA",https://garagedoorschattanooga.com///?utm_source=gmb&utm_medium=location_cleveland&utm_campaign=website,+1 423-207-5066,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzsuGqqEVS2QvhMPwiC60rN356Z9NCds8sU3eP9Ravp4aNF_CZv-mMcmlWGsyXBEkTXuCQ0FWukXXxL9m2OxryFpqlBIY5x_Ff9V_vtiKdIUb-nrXCHrOEv1MrDIyJBOQKoU_zRYDicOBiV=w408-h408-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T22:59:38.534Z,,,,
https://www.google.com/maps/place/Door-tek/data=!4m7!3m6!1s0x885c6ba6f17f9ab7:0x2d34feec743abe55!8m2!3d35.999565!4d-83.9551015!16s%2Fg%2F11jm1t9vmr!19sChIJt5p_8aZrXIgRVb46dOz-NC0,Door-tek,5.0,31,Garage door supplier,,,,,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipN69gkzA83VYONHM32fBo1PUqZVMU2VMXTyRbuu=w408-h408-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T22:59:42.911Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Precision+Tune+Auto+Care/data=!4m7!3m6!1s0x885c2f0313984141:0x2ac7917fa76edd79!8m2!3d35.8941617!4d-84.139852!16s%2Fg%2F1tls3kfk!19sChIJQUGYEwMvXIgRed1up3-Rxyo,Precision Tune Auto Care,4.4,306,Auto repair shop,"10740 Kingston Pike, Knoxville, TN 37934, United States","VVV6+M3 Knoxville, Tennessee, USA",http://www.precisiontune.com/KnoxvilleTN_Farragut,+1 865-777-0014,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipPH0TNpFhqIe1vUXET9-BEBvvmUEumNXPce6Wqw=w408-h272-k-no,true,8 am–6 pm,8 am–4 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T22:59:47.240Z,,,,
https://www.google.com/maps/place/Dotson+Door+Services/data=!4m7!3m6!1s0x885c47efdf02a271:0x7e6c7b48deb075d3!8m2!3d36.1285923!4d-84.0888089!16s%2Fg%2F1tk6wmpt!19sChIJcaIC3-9HXIgR03Ww3kh7bH4,Dotson Door Services,3.8,10,Garage door supplier,"503 Brushy Valley Rd, Clinton, TN 37716, United States","4WH6+CF Clinton, Tennessee, USA",,+1 865-256-6924,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwePpn54o0dt9Rn30uSHDY5REj1djT_5VaIS95_rP5KP8xwhbGoJV2Bwc1JiStauTAG5oCtDbeKQDO6x-fodmoWWm8z-1H3PZdPAfpXLsot6cHnue24nFOM_xExGHAMkfqO3-3XIQ=w408-h544-k-no,false,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T22:59:52.105Z,,,,
https://www.google.com/maps/place/Dent+Station+Plus/data=!4m7!3m6!1s0x885c2f9eb9ffa5c5:0x8f550ccf238a7a57!8m2!3d35.9066973!4d-84.1188075!16s%2Fg%2F1vfp4c43!19sChIJxaX_uZ4vXIgRV3qKI88MVY8,Dent Station Plus,4.8,153,Auto dent removal service,"160 Mabry Hood Rd, Knoxville, TN 37922, United States","WV4J+MF Knoxville, Tennessee, USA",http://www.dentstationplus.com/,+1 865-539-1211,Closes soon ⋅ 6 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP9DAGyk0_crEINqQTMrfWQgiXrHPVu8QnpOHY=w426-h240-k-no,true,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T22:59:56.545Z,,,,
"https://www.google.com/maps/place/Precison+Door+Services/@35.9858908,-84.2805478,12z/data=!3m1!4b1!4m6!3m5!1s0x885dcd6aaaaaaaab:0xb5808b3c837983ae!8m2!3d35.9858908!4d-84.2805478!16s%2Fg%2F1tcx7r5p",Precison Door Services,,,Garage door supplier,"Oak Ridge, TN 37830, United States",,,+1 865-482-2097,,,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:00:00.695Z,,,,
https://www.google.com/maps/place/The+Joint+Chiropractic/data=!4m7!3m6!1s0x885c2f4e8e879001:0xf5e4b74168075980!8m2!3d35.9030136!4d-84.150725!16s%2Fg%2F11j4dryxsr!19sChIJAZCHjk4vXIgRgFkHaEG35PU,The Joint Chiropractic,4.8,242,Chiropractor,"11015 Parkside Dr, Farragut, TN 37934, United States","WR3X+6P Farragut, Tennessee, USA",https://www.thejoint.com/tennessee/farragut/turkey-creek-16016?y_source=1_MTUwNDYzMTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 865-344-2064,Closes soon ⋅ 7 pm ⋅ Opens 10 am Sat,https://lh3.googleusercontent.com/p/AF1QipOut8hZReEMq9iV1PstyNR5UqjFXkScShQ2Ocue=w408-h432-k-no,true,"10 am–2 pm, 2:45–7 pm","10 am–2 pm, 2:45–6 pm",Closed,"10 am–2 pm, 2:45–7 pm","10 am–2 pm, 2:45–7 pm","10 am–2 pm, 2:45–7 pm","10 am–2 pm, 2:45–7 pm","https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:00:05.128Z,,,,
https://www.google.com/maps/place/Garage+Floor+Masters+of+Knoxville/data=!4m7!3m6!1s0x885c3b53abe455a1:0x1ec7fbd06eb54fc0!8m2!3d36.0039062!4d-84.0286686!16s%2Fg%2F11pqv0hmjn!19sChIJoVXkq1M7XIgRwE-1btD7xx4,Garage Floor Masters of Knoxville,5.0,119,Floor refinishing service,"2925 NW Park Dr, Knoxville, TN 37921, United States","2X3C+HG Knoxville, Tennessee, USA",https://www.tennesseegaragefloorcoatings.com/,+1 865-346-3818,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPCVN7apblMiLd41f0p9Om7Y5FDBH9fCA13x-r3=w408-h307-k-no,true,7 am–8 pm,7 am–8 pm,Closed,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:00:09.508Z,,,,
https://www.google.com/maps/place/Matlock+Tire+Service+%26+Auto+Repair+of+Knoxville/data=!4m7!3m6!1s0x885c2f036db6158f:0xe6650f2d2929fd72!8m2!3d35.8941001!4d-84.1393416!16s%2Fg%2F1vfn7clm!19sChIJjxW2bQMvXIgRcv0pKS0PZeY,Matlock Tire Service & Auto Repair of Knoxville,4.9,2085,Tire shop,"10730 Kingston Pike, Knoxville, TN 37934, United States","VVV6+J7 Knoxville, Tennessee, USA",https://matlocktireservice.com/,+1 865-966-0425,Closed ⋅ Opens 7 am Sat,https://lh3.googleusercontent.com/p/AF1QipOWQmyTwILtygCwfiosl9ErFRX21iQGvn9RrP66=w408-h291-k-no,true,7 am–5:30 pm,7 am–1:30 pm,Closed,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:00:14.246Z,,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Jiffy+Lube/data=!4m7!3m6!1s0x885c2ee3967b9441:0xaeb66556f8f18754!8m2!3d35.8889961!4d-84.1477794!16s%2Fg%2F1tkf1p_g!19sChIJQZR7luMuXIgRVIfx-FZltq4,Jiffy Lube,4.8,581,Oil change service,"11012 Kingston Pike, Knoxville, TN 37922, United States","VVQ2+HV Knoxville, Tennessee, USA",https://www.jiffylube.com/locations/tn/knoxville/1402,+1 865-675-3050,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipPOj2Quu7eEqFIrOPaYRV9SrAUhRVUlc_EYJyxl=w426-h240-k-no,true,8 am–6 pm,8 am–5 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:00:18.971Z,,,,
https://www.google.com/maps/place/Mr.+Handyman+of+West+Knoxville/data=!4m7!3m6!1s0x885c256d1d063f4d:0xfb816ebd5129f68b!8m2!3d35.9254287!4d-84.0516508!16s%2Fg%2F1vmr22p9!19sChIJTT8GHW0lXIgRi_YpUb1ugfs,Mr. Handyman of West Knoxville,4.8,934,Handyman/Handywoman/Handyperson,"8081 Kingston Pike Suite 101, Knoxville, TN 37919, United States","WWGX+58 Knoxville, Tennessee, USA",https://www.mrhandyman.com/west-knoxville/?cid=LSTL_MHM000197&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 865-409-0822,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMpvs8DrcHdfKvOlpgZvYvAa6anKVJy_giSkJ8t=w409-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:00:23.369Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/American+Secure+Storage+-+Farragut/data=!4m7!3m6!1s0x885c2ee3e7e0f2a7:0x39e58a634eb500b1!8m2!3d35.8878057!4d-84.147701!16s%2Fg%2F1tgx2rfb!19sChIJp_Lg5-MuXIgRsQC1TmOK5Tk,American Secure Storage - Farragut,4.3,7,Self-storage facility,"110 Loudoun Rd, Knoxville, TN 37934, United States","VVQ2+4W Knoxville, Tennessee, USA",https://www.americansecurestorage.com/locations/knoxville-tn-37934?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 865-219-1312,,https://lh3.googleusercontent.com/p/AF1QipO3z6iN_n2C-vjKzEM5nh8rgWuF6bqPzWrh-ET0=w427-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:00:27.754Z,,,,
"https://www.google.com/maps/place/Results+Physiotherapy+Knoxville,+Tennessee+-+Farragut/data=!4m7!3m6!1s0x885c2ee8b8f666a1:0xa6266d90be46a3c3!8m2!3d35.8852008!4d-84.1504535!16s%2Fg%2F1vgw9bp1!19sChIJoWb2uOguXIgRw6NGvpBtJqY","Results Physiotherapy Knoxville, Tennessee - Farragut",5.0,121,Physical therapy clinic,"11130 Kingston Pike #3, Knoxville, TN 37934, United States","VRPX+3R Knoxville, Tennessee, USA",https://www.resultspt.com/knoxville-tennessee-farragut?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 865-777-1080,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipM-kIZFk5u1QFVMjjUhi8iFAR0J9_Zh5wzDXZEF=w428-h240-k-no,true,7:30 am–4:30 pm,Closed,Closed,7:30 am–5:30 pm,7:30 am–6:30 pm,7:30 am–5:30 pm,7:30 am–6:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:00:32.245Z,,,,
https://www.google.com/maps/place/Bowen+Door+Service/data=!4m7!3m6!1s0x885e85e0823895d9:0x3e581339d4753649!8m2!3d35.6664325!4d-84.1015165!16s%2Fg%2F11nmjh95xk!19sChIJ2ZU4guCFXogRSTZ11DkTWD4,Bowen Door Service,4.9,11,Door shop,"107 Brickmill Commercial Dr, Maryville, TN 37801, United States","MV8X+H9 Maryville, Tennessee, USA",http://bowendoorservice.com/,+1 865-830-3667,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMb4vUpRMVDxqf1iuAVvO_fl4sBYlr0MS8B_am5=w533-h240-k-no,true,7 am–3:30 pm,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:00:36.917Z,,,,
https://www.google.com/maps/place/Paul+Davis+of+Greater+Knoxville/data=!4m7!3m6!1s0x885c234539e31773:0x61737d1992f4deaa!8m2!3d35.9124445!4d-84.1321555!16s%2Fg%2F11cks369xj!19sChIJcxfjOUUjXIgRqt70khl9c2E,Paul Davis of Greater Knoxville,4.7,48,Water damage restoration service,"10408 Lexington Dr, Knoxville, TN 37932, United States","WV69+X4 Knoxville, Tennessee, USA",https://west-knoxville.pauldavis.com/,+1 865-584-1227,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNblGyXZyMyx4aaN7FOewk80YQiFVH4SDJq9k2Z=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:00:41.322Z,,,,
"https://www.google.com/maps/place/Smith+Handyman+Service,+LLC/data=!4m7!3m6!1s0x885c2badeb8b16d5:0x78a1814e37d2c2ee!8m2!3d35.9359688!4d-84.1425616!16s%2Fg%2F11g7nslh8g!19sChIJ1RaL660rXIgR7sLSN06BoXg","Smith Handyman Service, LLC",4.9,1082,Handyman/Handywoman/Handyperson,"1544 Schaeffer Rd Suite A, Knoxville, TN 37932, United States","WVP4+9X Knoxville, Tennessee, USA",https://smithhandymanservice.com/,+1 865-966-7648,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM55jmLjEJczVAxovZdKluP3zjwby70ZfrMwyF4=w408-h395-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:00:45.815Z,Identifies as women-owned,,,
"https://www.google.com/maps/place/Drs.+Campbell,+Cunningham,+Taylor+%26+Haun+%7C+EyeCare+Optical+-+Farragut/data=!4m7!3m6!1s0x885c2c748aabb01b:0x13d707d746b41763!8m2!3d35.86595!4d-84.209482!16s%2Fg%2F1vbl89ds!19sChIJG7CrinQsXIgRYxe0RtcH1xM","Drs. Campbell, Cunningham, Taylor & Haun | EyeCare Optical - Farragut",4.8,263,Ophthalmologist,"12744 Kingston Pike STE 108, Farragut, TN 37934, United States","VQ8R+96 Farragut, Tennessee, USA",https://www.ccteyes.com/,+1 865-934-1700,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOFuwd4a0CpQcdldbN0ujzggtuVENW2Z9_TdCDh=w408-h272-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:00:50.307Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Dr.+Torrey+J.+Carlson+%26+Associates/data=!4m7!3m6!1s0x885c2ef69865bb17:0x283552298dea5a9e!8m2!3d35.9005675!4d-84.157895!16s%2Fg%2F1tk68dj2!19sChIJF7tlmPYuXIgRnlrqjSlSNSg,Dr. Torrey J. Carlson & Associates,4.9,981,Optometrist,"11289 Parkside Dr Space #1108, Knoxville, TN 37934, United States","WR2R+6R Knoxville, Tennessee, USA",https://www.drtcarlson.com/location/dr-torrey-j-carlson-associates-knoxville-turkey-creek/,+1 865-217-1010,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipN3hdjZRBJbR2s6VbCmnD6LMRtB-PHa4cfcr--F=w408-h543-k-no,true,9 am–6 pm,9 am–6 pm,1–4 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:00:54.814Z,,,,
https://www.google.com/maps/place/A+Place+For+Everything+Closets/data=!4m7!3m6!1s0x885c3dd9aa650827:0x60d22ae73c2dcca9!8m2!3d35.908272!4d-84.1123896!16s%2Fg%2F1tfwf6hc!19sChIJJwhlqtk9XIgRqcwtPOcq0mA,A Place For Everything Closets,4.9,137,Cabinet maker,"123 Perimeter Park Rd suite h, Knoxville, TN 37922, United States","WV5Q+82 Knoxville, Tennessee, USA",http://www.aplaceforeverythingclosets.com/,+1 865-688-4119,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipN4-mObeWqFHNUXjPfA2HhKYagPYa1aPHT2eUbE=w408-h306-k-no,true,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:00:59.523Z,,,,
"https://www.google.com/maps/place/American+Home+Design,+Inc./data=!4m7!3m6!1s0x885c219f50803cf7:0x7e597e51846ea2c1!8m2!3d35.908472!4d-84.1528905!16s%2Fg%2F11j7fnpcsx!19sChIJ9zyAUJ8hXIgRwaJuhFF-WX4","American Home Design, Inc.",4.9,602,Home improvement store,"11157 Outlet Dr, Knoxville, TN 37932, United States","WR5W+9R Knoxville, Tennessee, USA",https://tnbaths.com/,+1 865-321-8411,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPkfbnWLe7ulQzFvlre9mEOKLilKWPKwmOQDY6B=w408-h544-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:01:03.855Z,,· Delivery,,
https://www.google.com/maps/place/Turner+Homes/data=!4m7!3m6!1s0x885c2ebf7be17247:0xb5b962a01abd3ed6!8m2!3d35.8794962!4d-84.1651242!16s%2Fg%2F11b7hwfqrj!19sChIJR3Lhe78uXIgR1j69GqBiubU,Turner Homes,4.3,99,Home builder,"11543 Kingston Pike, Knoxville, TN 37934, United States","VRHM+QX Knoxville, Tennessee, USA",http://turnerhomes.com/,+1 865-777-1700,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNdE2WisS7pUEZB5pMG3L2z4S36n-1PgHkwhZ2N=w426-h240-k-no,true,9 am–2 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:01:08.215Z,,,,
https://www.google.com/maps/place/uBreakiFix+-+Phone+and+Computer+Repair/data=!4m7!3m6!1s0x885c2ef83d12f9a3:0xedd1f12b851e2e13!8m2!3d35.9024082!4d-84.1532937!16s%2Fg%2F11d_d1pl8f!19sChIJo_kSPfguXIgREy4ehSvx0e0,uBreakiFix - Phone and Computer Repair,4.7,1346,Computer repair service,"11133 Parkside Dr, Knoxville, TN 37934, United States","WR2W+XM Knoxville, Tennessee, USA",https://www.ubreakifix.com/locations/turkeycreek?utm_source=google&utm_medium=gmb&utm_campaign=turkeycreek,+1 865-288-4091,Closes soon ⋅ 7 pm ⋅ Opens 10 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzKbOUeIozLJ81jmP_6rAOfHNIIbji03szDfqCLhJMQPr6CqeyYpIpSj24NUEyrAyzZpeayhUKrHX4DD-W12afiEwDuymMWm5qoiMYkJzcPUXd23tsmeA7dg-73GH9vyYrHdJoy8ixx-6A=w408-h544-k-no,true,10 am–7 pm,10 am–7 pm,12–5 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:01:12.821Z,,,,
https://www.google.com/maps/place/Innovative+Home+Services/data=!4m7!3m6!1s0x88674556dff49f47:0x21caaf998cdaa46a!8m2!3d35.904005!4d-84.1214958!16s%2Fg%2F11jdp3gp2b!19sChIJR5_031ZFZ4gRaqTajJmvyiE,Innovative Home Services,4.9,61,Plumber,"111 Center Park Dr Ste 110, Knoxville, TN 37922, United States","WV3H+JC Knoxville, Tennessee, USA",https://www.innovativerestorationstn.com/bathrooms/,+1 865-936-9936,,https://lh3.googleusercontent.com/p/AF1QipOpzpjAjaBe2m3tLsOQBw-8mz46vOkUuomL0Eik=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:01:17.216Z,,,,
https://www.google.com/maps/place/Bath+Planet+of+Knoxville/data=!4m7!3m6!1s0x885c251389268fef:0xab21a675acbd8b97!8m2!3d35.9172427!4d-84.150845!16s%2Fg%2F11bw1zpkdn!19sChIJ748miRMlXIgRl4u9rHWmIas,Bath Planet of Knoxville,5.0,298,Bathroom remodeler,"11028 Terrapin Station Ln, Knoxville, TN 37932, United States","WR8X+VM Knoxville, Tennessee, USA",http://www.bathplanet.com/locator/4502.3504.bath-planet-of-knoxville/,+1 865-245-4065,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipM99zHYxQEJbXPDvXMGwgA0VEWh3Q7y9NyIUyC8=w426-h240-k-no,true,8 am–8 pm,10 am–3 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:01:21.803Z,,,,
https://www.google.com/maps/place/Tire+Discounters/data=!4m7!3m6!1s0x885c2f225fedc14f:0xd81f031d1be277ff!8m2!3d35.8964519!4d-84.175566!16s%2Fg%2F11h2hft703!19sChIJT8HtXyIvXIgR_3fiGx0DH9g,Tire Discounters,4.7,416,Tire shop,"711 N Campbell Station Rd, Knoxville, TN 37934, United States","VRWF+HQ Knoxville, Tennessee, USA",https://tirediscounters.com/pages/locations/farragut-tn?y_source=1_MTIyOTM0ODctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 865-672-7060,,https://lh3.googleusercontent.com/p/AF1QipMlG6max3pFi7ThegVUUgvmK0tNAUEBlhIUEYka=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:01:26.360Z,LGBTQ+ friendly,· In-store shopping · Kerbside pickup,,
"https://www.google.com/maps/place/Kitchen+Tune-Up+Knoxville,+TN/data=!4m7!3m6!1s0x885c24beb6e8b023:0x5597d8d9e39bb0d6!8m2!3d35.888565!4d-84.1491928!16s%2Fg%2F11cnxdxvr2!19sChIJI7Dotr4kXIgR1rCb49nYl1U","Kitchen Tune-Up Knoxville, TN",5.0,69,Kitchen remodeler,"11113 Kingston Pike, Knoxville, TN 37934, United States","VVQ2+C8 Knoxville, Tennessee, USA",https://kitchentuneup.com/knoxville-tn/,+1 865-253-7805,Closed ⋅ Opens 10 am Sat,https://lh3.googleusercontent.com/p/AF1QipOHWNYhBoGHzjbw1eUIP5Cz_rJoX96spvDddenl=w408-h271-k-no,true,10 am–3 pm,10 am–3 pm,Closed,Closed,11 am–6 pm,11 am–6 pm,11 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:01:30.670Z,,· Delivery,,
https://www.google.com/maps/place/Max+Potential+Rehabilitation+-+Farragut/data=!4m7!3m6!1s0x885c2ee8db1743a1:0xa2554cd1dc232ab7!8m2!3d35.8867763!4d-84.1561873!16s%2Fg%2F11fz22x_vt!19sChIJoUMX2-guXIgRtyoj3NFMVaI,Max Potential Rehabilitation - Farragut,4.8,21,Physical therapist,"11201 W Point Dr #104, Knoxville, TN 37934, United States","VRPV+PG Knoxville, Tennessee, USA",http://maxpotentialrehab.com/?utm_source=Google&utm_medium=Yext,+1 865-392-6001,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EvHBY11PG05pIt0giqo5ZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.543288&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:01:35.573Z,,,,
https://www.google.com/maps/place/Closet+Solutions/data=!4m7!3m6!1s0x885c2f8399270d57:0x5bfcc58e3d029d0a!8m2!3d35.9052665!4d-84.1089998!16s%2Fg%2F1trqhymb!19sChIJVw0nmYMvXIgRCp0CPY7F_Fs,Closet Solutions,5.0,358,Cabinet maker,"9700 Kingston Pike #16, Knoxville, TN 37922, United States","WV4R+4C Knoxville, Tennessee, USA",https://www.goclosets.com/,+1 865-690-1244,Closed ⋅ Opens 10 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyC1rtvAXO4hEtnV31NnZTNbTmM4vP68OSn-2jDl_mgntKJhSA7khVnbmeYsOZCKsnUDwb1anrPOq5JHOlvDvg09cxhnG3cDPinW6G3eDBElazSkGWS9pfZpZGZdWSpkRo6FDqJiNbsGPUk=w408-h544-k-no,true,9 am–5 pm,10 am–2 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2025-11-07T23:01:39.986Z,Identifies as veteran-owned,,,
