placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes
https://www.google.com/maps/place/Service+Tech+Electric/data=!4m7!3m6!1s0x883b31454fdf3483:0x8861b5d8e9c0c880!8m2!3d42.2246933!4d-83.1534921!16s%2Fg%2F11h6sldgt9!19sChIJgzTfT0UxO4gRgMjA6di1YYg,Service Tech Electric,4.9,123,Electrical installation service,"922 3rd St, Wyandotte, MI 48192, United States","6RFW+VJ Wyandotte, Michigan, USA",https://servicetechelectric.com/,+1 734-288-7876,Closed · Opens 9 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipNUx23JSss68r_eFLcLsC6cby17PruDqoO26yCM=w532-h240-k-no,true,10 am–4 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:30:07.468Z,
https://www.google.com/maps/place/AWAKE+Cafe/data=!4m7!3m6!1s0x8824d3d5287b5a0b:0x52f76e1c3eaf1882!8m2!3d42.3496324!4d-83.068056!16s%2Fg%2F11fjbqpgx2!19sChIJC1p7KNXTJIgRghivPhxu91I,AWAKE Cafe,4.8,378,Coffee shop,"4224 3rd Ave, Detroit, MI 48201, United States","8WXJ+VQ Detroit, Michigan, USA",http://awakedetroit.com/,+1 313-315-3038,Closed · Opens 6:30 am Tue,,,https://lh3.googleusercontent.com/p/AF1QipPBG5iuhBsLGGk-09bNDly4lKbrKYZTuxtj-Hhh=w408-h306-k-no,true,8 am–2:30 pm,Closed,Closed,6:30 am–2:30 pm,6:30 am–2:30 pm,6:30 am–2:30 pm,6:30 am–2:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:30:12.522Z,· Dine-in · Takeaway · Delivery
https://www.google.com/maps/place/Osburn+Services+Inc/data=!4m7!3m6!1s0x88235ff3e4085685:0x90cfb5a2d2601d73!8m2!3d42.5520948!4d-83.5664285!16s%2Fg%2F11hm1dm74s!19sChIJhVYI5PNfI4gRcx1g0qK1z5A,Osburn Services Inc,4.9,275,Electric generator shop,"2530 E Buno Rd, Milford, MI 48381, United States","HC2M+RC Milford, Michigan, USA",https://osburnservices.com/?utm_campaign=gmb,+1 866-381-6193,"Open 24 hours

Confirmed by this business 3 weeks ago",,,https://lh3.googleusercontent.com/p/AF1QipMaNmQCBcdPSq6Me0Z4ixx4lmCDJauckp3yQgeB=w408-h543-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:30:17.545Z,· Delivery
https://www.google.com/maps/place/Electrical+Industries/data=!4m7!3m6!1s0x883b35e77ce11b19:0x8432f1f89330398d!8m2!3d42.3411888!4d-83.1867702!16s%2Fg%2F11y9cvkqnr!19sChIJGRvhfOc1O4gRjTkwk_jxMoQ,Electrical Industries,5.0,5,Electrician,"6905 Chase Rd, Dearborn, MI 48126, United States","8RR7+F7 Dearborn, Michigan, USA",http://www.electricalindustries.net/,+1 313-790-3000,Closed · Opens 8 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipORPKdVzc7kiHu4mDVovVyJHqNm-Cu8GopwLBOi=w408-h544-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:30:22.483Z,
https://www.google.com/maps/place/Residential+Electric/data=!4m7!3m6!1s0x8825294f50e0366d:0xcb8d24936e81819c!8m2!3d42.461844!4d-82.9092549!16s%2Fg%2F11k7_r9yph!19sChIJbTbgUE8pJYgRnIGBbpMkjcs,Residential Electric,4.6,415,Electrician,"22500 Harper Ave, St Clair Shores, MI 48080, United States","F36R+P7 St Clair Shores, Michigan, USA",https://residentialelectricmi.com/why-choose-us/,+1 586-488-4742,Open 24 hours,,,https://lh3.googleusercontent.com/p/AF1QipMNqVb8PUtXkpma1vOUnXX2rxiyz-n9zdpyeV8k=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:30:27.571Z,
https://www.google.com/maps/place/Electro-Tech%27s+LLC/data=!4m7!3m6!1s0x8824cfb65842270f:0x98be911b65dfd528!8m2!3d42.4246376!4d-83.1417562!16s%2Fg%2F11v0zcyzy7!19sChIJDydCWLbPJIgRKNXfZRuRvpg,Electro-Tech's LLC,,,Electrician,"18210 Stoepel St, Detroit, MI 48221, United States","CVF5+V7 Detroit, Michigan, USA",http://electrotechsllc.com/,+1 313-520-1212,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/p/AF1QipNA4cg_jw7xTON20BlNNCuoz-C93y29vYsnXeOe=w408-h306-k-no,true,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:30:32.398Z,
https://www.google.com/maps/place/Joe+Pizik+Generators+-+Generac+Dealer/data=!4m7!3m6!1s0x8824c5b2f3f4ab1d:0xb4351b257560c233!8m2!3d42.5535917!4d-83.152965!16s%2Fg%2F125_v2md8!19sChIJHav087LFJIgRM8JgdSUbNbQ,Joe Pizik Generators - Generac Dealer,5.0,1,Electric generator shop,"375 Oliver, Troy, MI 48084, United States","HR3W+CR Troy, Michigan, USA",http://joepizikgenerators.com/,+1 248-362-3608,Closed · Opens 7 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PSHiv52YvfUgFZfW3nNZbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.74408&pitch=0&thumbfov=100,false,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:30:37.254Z,· Delivery
https://www.google.com/maps/place/Core+Electric+Inc/data=!4m7!3m6!1s0x883b36a79dc7d0b3:0x8470460c3b5ba833!8m2!3d42.2688418!4d-83.1784974!16s%2Fg%2F1ttdnnh3!19sChIJs9DHnac2O4gRM6hbOwxGcIQ,Core Electric Inc,4.3,6,Electric motor store,"25125 Outer Dr W, Melvindale, MI 48122, United States","7R9C+GJ Melvindale, Michigan, USA",http://www.coreelectric.net/,+1 313-382-7140,Closed · Opens 8 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Nn1BKKda8C1GiA10WTedbA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=49.542526&pitch=0&thumbfov=100,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:30:42.144Z,
https://www.google.com/maps/place/Home+Service+Corporation/data=!4m7!3m6!1s0x883b340ea4056e5d:0x4298658e063a2cc5!8m2!3d42.2837303!4d-83.171139!16s%2Fg%2F1tdy0kbs!19sChIJXW4FpA40O4gRxSw6Bo5lmEI,Home Service Corporation,4.5,861,Heating contractor,"2810 Oakwood, Melvindale, MI 48122, United States","7RMH+FG Melvindale, Michigan, USA",http://homeservicecorp.com/,+1 313-928-3833,Closed · Opens 8:30 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipNn6fKIxygFmV2SRnd-EbUJVsn9vpWv8tGszYxN=w408-h306-k-no,true,8:30 am–12 pm,Closed,8:30 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:30:47.028Z,
https://www.google.com/maps/place/Aura+Aura/data=!4m7!3m6!1s0x883b329688367b21:0xf7e3f51b6492703b!8m2!3d42.3629499!4d-82.9879125!16s%2Fg%2F11gclzhznx!19sChIJIXs2iJYyO4gRO3CSZBv14_c,Aura Aura,5.0,60,Photographer,"9226 Kercheval Ave Unit 2, Detroit, MI 48214, United States","9276+5R Detroit, Michigan, USA",http://www.auraaura.co/,,,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipPciyICqSK-VaX9zO-ZAzBaLkGqHPyRAro_-R-N=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:30:49.970Z,
https://www.google.com/maps/place/Chris%27+Electric/data=!4m7!3m6!1s0x883b2ad8f93ceb69:0x6fb3c29d861c2271!8m2!3d42.3219212!4d-82.9476542!16s%2Fg%2F11b5wkbtt_!19sChIJaes8-dgqO4gRcSIchp3Cs28,Chris' Electric,5.0,4,Electrician,"1260 Virginia Ave, Windsor, ON N8S 2Z2, Canada","83C2+QW Windsor, Ontario, Canada",,+1 519-981-6416,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bne1V8oY0yGu6s6KmByRwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.01579&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:30:52.731Z,
https://www.google.com/maps/place/American+Generators+Sales+%26+Service/data=!4m7!3m6!1s0x882497beba5d2b8d:0xcb4314bd5f8b2549!8m2!3d42.6944775!4d-83.4098712!16s%2Fg%2F1tnpg1b8!19sChIJjStdur6XJIgRSSWLX70UQ8s,American Generators Sales & Service,4.5,141,Electrician,"6158 Delfield Industrial Dr, Waterford Township, MI 48329, United States","MHVR+Q3 Drayton Plains, Waterford Township, MI, USA",https://www.american-generator.com/,+1 248-623-4919,Closed · Opens 7:30 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipOa3e0CNNEJX__2gNLZpjWksztA27Pn5N75ewtw=w408-h544-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:30:57.704Z,
https://www.google.com/maps/place/Utopia+Gardens/data=!4m7!3m6!1s0x8824d345e35c9d19:0x2fad113746858b67!8m2!3d42.3485056!4d-83.0089811!16s%2Fg%2F11hbh93c41!19sChIJGZ1c40XTJIgRZ4uFRjcRrS8,Utopia Gardens,4.5,295,Cannabis store,"6541 E Lafayette St, Detroit, MI 48207, United States","8XXR+CC Detroit, Michigan, USA",https://utopiagardens.com/,+1 313-332-0544,Open · Closes 8 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipM66CniWEf90GBLBl3GDc3DQ_TPunFipXCWZ3sQ=w408-h250-k-no,true,10 am–8 pm,11 am–6 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:31:02.680Z,· In-store shopping · Kerbside pickup · Delivery
https://www.google.com/maps/place/Motor+City+Electric+Co/data=!4m7!3m6!1s0xa3e19393fb115ab:0xf42d341b968b3395!8m2!3d42.4007921!4d-83.0105255!16s%2Fg%2F11vj3m99fm!19sChIJqxWxPzkZPgoRlTOLlhs0LfQ,Motor City Electric Co,5.0,2,Contractor,"9440 Grinnell Ave, Detroit, MI 48213, United States","CX2Q+8Q Detroit, Michigan, USA",https://www.mceco.com/,+1 313-921-5300,Closed · Opens 8 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipMOMbqBqcccrvM2K0_95m5qTCkZxBGKFn8dag3h=w480-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:31:07.604Z,
https://www.google.com/maps/place/Hammer+Time+True+Value+Hardware/data=!4m7!3m6!1s0x8824cca51f8e6c91:0xc742bc3ef0cc73c9!8m2!3d42.3588425!4d-83.1550981!16s%2Fg%2F1tfj3ssh!19sChIJkWyOH6XMJIgRyXPM8D68Qsc,Hammer Time True Value Hardware,4.5,95,Hardware store,"8749 Joy Rd, Detroit, MI 48204, United States","9R5V+GX Detroit, Michigan, USA",https://joy.hammertimehardware.com/,+1 313-934-2266,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy7TIeUzHkxRz0w2KM17vR6K4BHUiEuwuWXJMI3GYCnJtg9uN_Ea5YoIyde-tUMVFGKuoZ2jl0Yy_hZhF3OUgaQcOfrTIuaO7FXyG_hvrkY0VLWOfUxZHeTvUeo_pSbfdJvf41b_g=w426-h240-k-no,true,9 am–6 pm,10 am–4 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:31:12.736Z,· In-store pick-up
https://www.google.com/maps/place/Madison+Generator+Service/data=!4m7!3m6!1s0x8824c2bf0c69efc7:0x9de96856440bd04d!8m2!3d42.6379966!4d-83.097362!16s%2Fg%2F1234qr2j2!19sChIJx-9pDL_CJIgRTdALRFZo6Z0,Madison Generator Service,5.0,25,Auto parts store,"1737 E Auburn Rd, Rochester Hills, MI 48307, United States","JWQ3+53 Rochester Hills, Michigan, USA",https://madisonpowersystems.com/,+1 248-852-2055,Closed · Opens 8 am Mon,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyZN67OXrj-u_azaO4ZgNLjbiibZetANIdITgmdWB87QMoruQAHzugnLJR6Ue8jqUIBynhAjisBud8eKqIBYhaOoWlidtmFEIT4T0Gc77K_CJbtczJthHqeca-zH-und4XpCjq74g=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:31:17.671Z,
https://www.google.com/maps/place/Electrician+Pros+Dearborn/data=!4m7!3m6!1s0x883b4b0e88289de3:0x2d4649303f85b280!8m2!3d42.3033379!4d-83.2598983!16s%2Fg%2F11n0zb0yd_!19sChIJ450oiA5LO4gRgLKFPzBJRi0,Electrician Pros Dearborn,4.8,44,Electrician,"23169 Michigan Ave Unit 23080, Dearborn, MI 48123, United States","8P3R+82 Dearborn, Michigan, USA",http://www.electricianprosdearborn.com/,+1 734-838-4130,Open · Closes 9 pm,,,https://lh3.googleusercontent.com/p/AF1QipNsQWbHGaubUX7imTSTaLdESi2xKqIur2chmiVo=w408-h272-k-no,true,8 am–9 pm,11 am–6 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:31:22.766Z,
https://www.google.com/maps/place/Electrozad/data=!4m7!3m6!1s0x883b2afc1051844b:0x8136f78bfc4ae2ba!8m2!3d42.3008114!4d-82.9452906!16s%2Fg%2F1tmpflvx!19sChIJS4RREPwqO4gRuuJK_Iv3NoE,Electrozad,4.3,92,Electrical supply store,"2900 Jefferson Blvd, Windsor, ON N8T 3J2, Canada","8323+8V Windsor, Ontario, Canada",https://www.electrozad.com/,+1 519-944-2900,Closed · Opens 7 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipNj9fV0LF28lk8GG26TDpEGJXV1uHgpm_A3NN8y=w408-h271-k-no,true,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:31:27.614Z,· In-store shopping · In-store pick-up · Delivery
"https://www.google.com/maps/place/Oak+Electric+Service,+Inc./data=!4m7!3m6!1s0x882497beba4320f3:0x151fffe5f1661883!8m2!3d42.681249!4d-83.374985!16s%2Fg%2F11b5pk3w_f!19sChIJ8yBDur6XJIgRgxhm8eX_HxU","Oak Electric Service, Inc.",4.8,2134,Electrician,"4315 Dixie Hwy, Waterford Township, MI 48329, United States","MJJG+F2 Drayton Plains, Waterford Township, MI, USA",http://oakelectric.com/,+1 248-383-5903,Closed · Opens 7:30 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipPWDC0_Dn_6Qc5nm2BzrWeuO45ZDT6Jl2877G4w=w408-h342-k-no,true,Closed,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:31:32.557Z,
https://www.google.com/maps/place/Generators+Plus+Co./data=!4m7!3m6!1s0x883c9d66ec5ea5e9:0x625cb044d57eece7!8m2!3d41.8949591!4d-83.5733593!16s%2Fg%2F1tlc8r6q!19sChIJ6aVe7GadPIgR5-x-1USwXGI,Generators Plus Co.,4.9,459,Electric generator shop,"3820 Lewis Ave, Ida, MI 48140, United States","VCVG+XM Ida, Michigan, USA",https://www.generatorspluscompany.com/,+1 888-916-9191,"Closed · Opens 8 am Mon

Confirmed by this business 1 week ago",LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxa82FvbewUp1MnL4eknpEzariQucQwmCqZwA270onb0Jw3VAcShCsqBUOAujYhUfKCQOIIikBYYONo_bLlZGNox2PJn_XcjylgAaAoKjTTJxzqqUXY9ilIPMb1ihDG9s9rJmTXfZ18yRRN=w408-h306-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:31:37.674Z,· Delivery
https://www.google.com/maps/place/Rex+%26+Co.+Jewelry+%26+Pawn+Shop/data=!4m7!3m6!1s0x883b2d1dbaf19807:0x6c58cbc94b7f13a5!8m2!3d42.3158243!4d-83.032486!16s%2Fg%2F11ckw290cc!19sChIJB5jxuh0tO4gRpRN_S8nLWGw,Rex & Co. Jewelry & Pawn Shop,4.5,374,Pawn shop,"302 Wyandotte St E, Windsor, ON N9A 3H7, Canada","8X89+82 Windsor, Ontario, Canada",https://free-5360263.webadorsite.com/,+1 519-962-6786,"Closed · Opens 9:30 am Mon

Updated by this business 1 week ago",,,https://lh3.googleusercontent.com/p/AF1QipMZvi7CI-j14RxBVuh_cG-5RwvXEhAqKg4EzJQ5=w408-h405-k-no,true,10 am–4 pm,Closed,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5:30 pm,9:30 am–5 pm,9:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:31:42.575Z,· Kerbside pickup
https://www.google.com/maps/place/SPARKY+electrical+services+LLC/data=!4m7!3m6!1s0x883b4bfcc7669e07:0x3a8b20eb401e27!8m2!3d42.420125!4d-83.4696404!16s%2Fg%2F11qt2gd74j!19sChIJB55mx_xLO4gRJx5A6yCLOgA,SPARKY electrical services LLC,5.0,31,Electrician,,,,+1 313-247-6687,Closed · Opens 9 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipOoofIkif1FlI8EHEKrkwK6_TurtJfpVQfre-3e=w408-h637-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:31:47.368Z,
https://www.google.com/maps/place/Capital+Power+-+East+Windsor+Cogeneration+Centre/data=!4m7!3m6!1s0x883b2d3521e9a293:0x56ed7effb9ab5eed!8m2!3d42.3260859!4d-83.0018249!16s%2Fg%2F11fppdbr6v!19sChIJk6LpITUtO4gR7V6ruf9-7VY,Capital Power - East Windsor Cogeneration Centre,,,Power station,"224 Cadillac St, Windsor, ON N8Y 2S7, Canada","8XGX+C7 Windsor, Ontario, Canada",https://www.capitalpower.com/operations/east-windsor-cogeneration-centre/,+1 780-392-5100,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y2jgLGdj97I-0VAEAtndUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.32233&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:31:50.180Z,
"https://www.google.com/maps/place/Colbro+Equipment+Rentals,+Sales+%26+Service/data=!4m7!3m6!1s0x883b2b859bdb23d1:0x1d29a071ea0f2ac1!8m2!3d42.2885495!4d-82.9861062!16s%2Fg%2F1th5k3q7!19sChIJ0SPbm4UrO4gRwSoP6nGgKR0","Colbro Equipment Rentals, Sales & Service",4.5,139,Equipment rental agency,"2861 Walker Rd, Windsor, ON N8W 3R2, Canada","72Q7+CH Windsor, Ontario, Canada",https://www.colbroequipmentrentals.ca/,+1 519-966-4442,Closed · Opens 7 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipObOI19n0qM2LbxHU6YYi8RlnQn1TM2Xd2nRojd=w408-h306-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:31:55.229Z,
https://www.google.com/maps/place/Hammertime+True+Value+Hardware/data=!4m7!3m6!1s0x883b33441cd42f1d:0x58e0afa66829dfb7!8m2!3d42.3323981!4d-83.1488411!16s%2Fg%2F1wc48mxq!19sChIJHS_UHEQzO4gRt98paKav4Fg,Hammertime True Value Hardware,4.1,83,Hardware store,"8544 McGraw Ave, Detroit, MI 48210, United States","8VJ2+XF Detroit, Michigan, USA",https://stores.truevalue.com/mi/detroit/19577/,+1 313-841-8800,Open · Closes 7 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxLxltqDK-IdJCCG7pfBtNUa0oYtlVBEHSRlWpD9OIDAOkx1YPM1ZwyzR19LjF2L-jxPJ1XOYm_xr2fi0rgJXNAQyullhQWOQxWRhUdkALJ4eRGEL1ukqC1YIB5fqFWRyk66JtD4Q=w408-h544-k-no,true,8 am–7 pm,9 am–4 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:32:00.413Z,"Chain retailer stocking household tools, supplies & more (many family-run or independently owned). · In-store shopping · Kerbside pickup · Delivery"
https://www.google.com/maps/place/DJ+Ice+and+Fresh+Productions+%7C+%231+Celebrity+Indian+DJ+Service/data=!4m7!3m6!1s0x883b2dcbeb065a0f:0xaaa511e683962e90!8m2!3d42.3306135!4d-83.0480213!16s%2Fg%2F11ght261k7!19sChIJD1oG68stO4gRkC6Wg-YRpao,DJ Ice and Fresh Productions | #1 Celebrity Indian DJ Service,4.8,22,DJ service,"645 Griswold St, Detroit, MI 48226, United States","8XJ2+6Q Detroit, Michigan, USA",http://www.djiceandfreshproductions.com/,+1 313-595-4080,,,,https://lh3.googleusercontent.com/p/AF1QipNWmIk-F7FDSR1UxnpbHCOw_rDzH0yiuWgDMIK4=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:32:03.388Z,
https://www.google.com/maps/place/My+Detroit+Address+-+Package+Delivery+Depot/data=!4m7!3m6!1s0x883b2d2e749cce3b:0xceef8d446fbbeb18!8m2!3d42.3144947!4d-83.0839258!16s%2Fg%2F1v9gkp1w!19sChIJO86cdC4tO4gRGOu7b0SN784,My Detroit Address - Package Delivery Depot,4.3,140,Mailbox rental service,"Main floor to the right, past entrance, 260 Vinewood St, Detroit, MI 48216, United States","8W78+QC Detroit, Michigan, USA",https://www.mydetroitaddress.com/apex/detroit/r/f154/login,+1 313-279-0455,Open · Closes 6 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyi_rrEmVwrinafPIRdVqZhjJHOAD9RgxzMQK_4klzokcL8er4bpWwksB-s0AiT9Fl4lLRVWPLE2w7NlPKU63f45P5_cEEm01RCGskt9o_dGsxinh6V6JL-rzTevZm4DqN6TTQT=w408-h270-k-no,true,10 am–6 pm,10 am–2 pm,8 am–8 pm,10 am–6 pm,8 am–8 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:32:08.272Z,
https://www.google.com/maps/place/R+%26+B+Lawn+Mowers/data=!4m7!3m6!1s0x8824cc30c2c9a827:0x8be4a3bd5a5ec8a!8m2!3d42.4080441!4d-83.1400944!16s%2Fg%2F1trrdtvz!19sChIJJ6jJwjDMJIgRiuyl1TtKvgg,R & B Lawn Mowers,4.4,175,Lawn mower store,"15830 Livernois, Detroit, MI 48238, United States","CV55+6X Detroit, Michigan, USA",,+1 313-341-6100,Closed · Opens 10 am Mon,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwXZ6IbRe1GZxEAzei20iZucT4uitsssuwL9bbeYXsG3QSUzzoqnMyPbnF3I5xAS6q0p2rFg75OSh9AmRuZXuZyToojjrr9sCLG74NajxpsIbOyfDcClerbiS-qe3MSe7oztS4b=w426-h240-k-no,true,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-01-10T21:32:13.229Z,· In-store pick-up · Delivery
