placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/High+Plains+Dermatology+Center/data=!4m7!3m6!1s0x87014fd5c518595b:0xcaa4ac1d19aa9195!8m2!3d35.1924721!4d-101.8873061!16s%2Fg%2F1tfw3h7l!19sChIJW1kYxdVPAYcRlZGqGR2spMo,High Plains Dermatology Center,4.8,2400,Dermatologist,"4302 Wolflin Ave, Amarillo, TX 79106, United States","54R7+X3 Amarillo, Texas, USA",https://highplainsdermatology.com/?utm_source=NEXT&utm_medium=Google_website,+1 806-355-9866,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOgGTPd6s2PpBKl3dWWSCN9IwDCMs8EqZn5rXPC=w408-h306-k-no,true,Closed,8 am–4 pm,8 am–3:30 pm,8 am–4 pm,8 am–3 pm,8–11:30 am,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:03:42.241Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Amarillo+Laser+%26+Vein+Clinic/data=!4m7!3m6!1s0x870151bf44b95b6f:0xde5956a31df30103!8m2!3d35.2114302!4d-101.9138738!16s%2Fg%2F1tf2sp32!19sChIJb1u5RL9RAYcRAwHzHaNWWd4,Amarillo Laser & Vein Clinic,4.9,226,Doctor,"6810 Plum Creek Dr, Amarillo, TX 79124, United States","636P+HF Amarillo, Texas, USA",https://amarillovein.com/,+1 806-355-3022,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMfgvquWwhWL8mu0nQIuO-JZ20Ck8X5ubHtk6PJ=w427-h240-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:03:47.282Z,,,
https://www.google.com/maps/place/ICAM+Institute+of+Amarillo/data=!4m7!3m6!1s0x8701504ac28e4b31:0x6fb26bf9807f4b6d!8m2!3d35.1934216!4d-101.9137689!16s%2Fg%2F1hc2ngfvq!19sChIJMUuOwkpQAYcRbUt_gPlrsm8,ICAM Institute of Amarillo,4.5,8,Medical clinic,"1901 Medi Park Dr #1001, Amarillo, TX 79106, United States","53VP+9F Amarillo, Texas, USA",http://www.icamamarillo.com/?utm_source=google&utm_medium=gmb,+1 806-468-4616,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPRanFJLPfP9lns7zzYYGoM3q3GoL5svwVH6xMv=w425-h240-k-no,true,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:03:52.146Z,,,
https://www.google.com/maps/place/Well+Life+Medical/data=!4m7!3m6!1s0x87014fb4252d79fd:0x1470f64529b80d8!8m2!3d35.2076783!4d-101.8958184!16s%2Fg%2F12htf6mrh!19sChIJ_XktJbRPAYcR2ICbUmQPRwE,Well Life Medical,4.6,138,Medical clinic,"11 Medical Dr, Amarillo, TX 79106, United States","6453+3M Amarillo, Texas, USA",https://welllifefm.com/,+1 806-355-9355,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gDllotXzKKBU2ygOxdHD2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.06735&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:03:57.068Z,,,
https://www.google.com/maps/place/BSA+Harrington+Breast+Center/data=!4m7!3m6!1s0x870151b6984d4ee1:0x4100c36b440bc73c!8m2!3d35.2004356!4d-101.9167938!16s%2Fg%2F1tgf871x!19sChIJ4U5NmLZRAYcRPMcLRGvDAEE,BSA Harrington Breast Center,4.8,343,Medical clinic,"1310 Wallace Blvd, Amarillo, TX 79106, United States","632M+57 Amarillo, Texas, USA",http://www.harringtonbreastcenter.org/,+1 806-212-1905,Closed ⋅ Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xXXCPOT3uo_GB_scrCPIsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=283.88403&pitch=0&thumbfov=100,true,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–12 pm,8 am–12 pm,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:04:02.163Z,,,
https://www.google.com/maps/place/Oceans+Behavioral+Hospital+Amarillo/data=!4m7!3m6!1s0x87015130de91b791:0x2247f8d3e82318!8m2!3d35.1941891!4d-101.92706!16s%2Fg%2F11lp_qc2l4!19sChIJkbeR3jBRAYcRGCPo0_hHIgA,Oceans Behavioral Hospital Amarillo,2.9,35,Psychiatric hospital,"7501 Wallace Blvd Blding. B, Amarillo, TX 79124, United States","53VF+M5 Amarillo, Texas, USA",https://oceanshealthcare.com/ohc-location/amarillo/?utm_campaign=gmb&utm_medium=organic&utm_source=gmb,+1 806-404-1134,,https://lh3.googleusercontent.com/p/AF1QipPvsFrOqTlTMy4mcX3LKJcIC4hK-gmQtr8D5XYZ=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:04:05.117Z,,,
https://www.google.com/maps/place/Domain+Surgical/data=!4m7!3m6!1s0x87014fb69277b847:0x4eb4bec3b1a10772!8m2!3d35.1930937!4d-101.8627923!16s%2Fg%2F11h3vbzrvt!19sChIJR7h3krZPAYcRcgehscO-tE4,Domain Surgical,4.6,36,Surgical center,"2300 Wolflin Ave, Amarillo, TX 79109, United States","54VP+6V Amarillo, Texas, USA",https://www.domainamarillo.com/,+1 806-398-2535,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOH93UbuGIuhhp6AGR5hLZnZwuK8kZQJYNOnT79=w408-h501-k-no,true,Closed,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,9 am–2:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:04:10.089Z,,,
https://www.google.com/maps/place/QC+Kinetix+%28Amarillo%29/data=!4m7!3m6!1s0x870151c64213a591:0xceaf89b366335fae!8m2!3d35.1934263!4d-101.914576!16s%2Fg%2F11sgchymqj!19sChIJkaUTQsZRAYcRrl8zZrOJr84,QC Kinetix (Amarillo),5.0,20,Pain control clinic,"1901 Medi Park Dr Suite 2036, Amarillo, TX 79106, United States","53VP+95 Amarillo, Texas, USA",https://qckinetix.com/amarillo/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,+1 806-256-8765,,https://lh3.googleusercontent.com/p/AF1QipNM5H2WDFIS9atO33xLr3zGcj28gxl6J7JbECCP=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:04:15.034Z,,,
https://www.google.com/maps/place/Vibra+Rehabilitation+Hospital+of+Amarillo/data=!4m7!3m6!1s0x870151baf1d54fc1:0x5fe1a8bacdfdd3f2!8m2!3d35.2068324!4d-101.9207608!16s%2Fg%2F11cl__rz3q!19sChIJwU_V8bpRAYcR8tP9zbqo4V8,Vibra Rehabilitation Hospital of Amarillo,4.5,45,Rehabilitation center,"7200 SW 9th Ave, Amarillo, TX 79106, United States","634H+PM Amarillo, Texas, USA",http://www.vrhamarillo.com/,+1 806-468-2900,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOXu4k9fimLt-wFj6HqYv50mLyKOVMp_8S0kLjQ=w408-h272-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:04:20.100Z,,,
https://www.google.com/maps/place/Texas+Tech+Physicians:+Internal+medicine/data=!4m7!3m6!1s0x870151ae221fbbe7:0x9653f25a6b1083dd!8m2!3d35.2004125!4d-101.9245297!16s%2Fg%2F12m8zfsj6!19sChIJ57sfIq5RAYcR3YMQa1ryU5Y,Texas Tech Physicians: Internal medicine,4.8,328,Medical clinic,"1400 Coulter St, Amarillo, TX 79106, United States","632G+55 Amarillo, Texas, USA",https://www.texastechphysicians.com/default.aspx,+1 806-414-9100,"Closed ⋅ Opens 8:15 am Mon

Updated by others 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN4eRMOs_2_vyAE-830CYxDDtRJOg6t9uujAD1N=w427-h240-k-no,true,Closed,"8:15 am–12 pm, 1–5 pm","8:15 am–12 pm, 1–5 pm","8:15 am–12 pm, 1–5 pm","8:15 am–12 pm, 1–5 pm","8:15 am–12 pm, 1–5 pm",Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:04:25.113Z,,,
https://www.google.com/maps/place/IMC+Integral+Medical+Clinic/data=!4m7!3m6!1s0x87014f3d92a909eb:0x7520c12f4d5f1b82!8m2!3d35.167605!4d-101.885094!16s%2Fg%2F11rtyhq125!19sChIJ6wmpkj1PAYcRghtfTS_BIHU,IMC Integral Medical Clinic,5.0,578,Medical clinic,"4205 Ridgecrest Cir Suite 100, Amarillo, TX 79109, United States","5497+2X Amarillo, Texas, USA",https://integralmedicalclinicamarillotx.com/,+1 806-437-1567,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipN2PaFrJPBMutX5QuDwLoS3NAxoJyBvJpX8ptsr=w426-h240-k-no,true,10 am–5 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:04:30.623Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Texas+Oncology+Surgical+Specialists-Amarillo/data=!4m7!3m6!1s0x870151b0016ad52d:0x59347d4e599e6032!8m2!3d35.1919893!4d-101.9295249!16s%2Fg%2F11gdknw6hg!19sChIJLdVqAbBRAYcRMmCeWU59NFk,Texas Oncology Surgical Specialists-Amarillo,5.0,3,Surgical center,"1826 Point W Pkwy, Amarillo, TX 79124, United States","53RC+Q5 Amarillo, Texas, USA",https://www.texasoncology.com/cancer-centers/amarillo/amarillo-cancer-center/surgical-oncology,+1 806-457-2068,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JEx07J1F75aXzEv34sdfuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.70874&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:04:35.759Z,,,
https://www.google.com/maps/place/Refined+Health+and+Wellness+PLLC/data=!4m7!3m6!1s0x87014f0077aa62c5:0xa1c10f27a16070e2!8m2!3d35.1941047!4d-101.9140259!16s%2Fg%2F11lcmdsc62!19sChIJxWKqdwBPAYcR4nBgoScPwaE,Refined Health and Wellness PLLC,5.0,7,Medical clinic,"1901 Medi Park Dr # 228, Amarillo, TX 79106, United States","53VP+J9 Amarillo, Texas, USA",https://www.refinedhealth.net/,+1 806-656-6344,"Closed ⋅ Opens 9 am Mon

Updated by others 4 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rXGQrxerDWQwxZH8Vmlg9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.6957&pitch=0&thumbfov=100,true,Closed,9 am–4 pm,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:04:40.735Z,,,
https://www.google.com/maps/place/BSA+Amarillo+Diagnostic+Clinic/data=!4m7!3m6!1s0x870151c79273f36d:0x286b2675ab811eb8!8m2!3d35.2070599!4d-101.9111294!16s%2Fg%2F1tj6v8hx!19sChIJbfNzksdRAYcRuB6Bq3Umayg,BSA Amarillo Diagnostic Clinic,3.2,114,Medical clinic,"6700 W 9th Ave, Amarillo, TX 79106, United States","634Q+RG Amarillo, Texas, USA",https://bsahs.org/find-a-provider/location/entity69890/,+1 806-358-0200,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrz7QAsmSlO3MgJ84aP8CuFUqdA9t-6MK9FrOkSZ2dk_RFA6tyotuwC8jRK74xoPWfstwTN-DfkhGg3qM6wdeV1S3PKi9UQCKC7OQLLf3-uYi0OGq0XjdlIIEmS9QqYlxuWNPMT=w576-h240-k-no,true,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:04:45.919Z,,,
https://www.google.com/maps/place/Texas+Breast+Specialists-Amarillo/data=!4m7!3m6!1s0x870151b007aaddcd:0xcda9362eea627984!8m2!3d35.1919893!4d-101.9295249!16s%2Fg%2F1thzpbvv!19sChIJzd2qB7BRAYcRhHli6i42qc0,Texas Breast Specialists-Amarillo,4.5,17,Cancer treatment center,"1826 Point W Pkwy, Amarillo, TX 79124, United States","53RC+Q5 Amarillo, Texas, USA",https://www.texasbreastspecialists.com/locations/amarillo/texas-breast-specialists-amarillo,+1 806-457-2060,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOG56cmYxmLZkvnViE8wQIDUSltG9faTB9rhvVe=w408-h293-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:04:51.061Z,,,
https://www.google.com/maps/place/The+Pavilion+at+Northwest+Texas+Hospital/data=!4m7!3m6!1s0x870151b4d3cd2e67:0xc40652fe87111427!8m2!3d35.2006538!4d-101.9188839!16s%2Fg%2F11nnvzf54d!19sChIJZy7N07RRAYcRJxQRh_5SBsQ,The Pavilion at Northwest Texas Hospital,2.5,34,Psychiatric hospital,"1501 Coulter St, Amarillo, TX 79106, United States","632J+7C Amarillo, Texas, USA",https://nwthsbehavioralhealth.com/?redirect=pavilionnwtexashealthcare.com&__cf_chl_tk=t3ARufoDriSC0ykiE3Adj8xoCqGfwk5e2sXMNPNM1qY-1669285491-0-gaNycGzNCKU,+1 806-354-1810,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7a-4J0YxBXgbP7DG12DhdA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.186424&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:04:54.174Z,,,
https://www.google.com/maps/place/Amarillo+Hair+Restoration+Center/data=!4m7!3m6!1s0x870151bf309566b7:0xbd4677bf3ecacf18!8m2!3d35.2114353!4d-101.9138643!16s%2Fg%2F11clvbl32h!19sChIJt2aVML9RAYcRGM_KPr93Rr0,Amarillo Hair Restoration Center,4.9,16,Hair transplantation clinic,"6810 Plum Creek Dr, Amarillo, TX 79124, United States","636P+HF Amarillo, Texas, USA",http://amarillohairrestoration.com/,+1 806-355-4247,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipM2CTOFawUTowLfklED_Is1fR5YfUSdTLyQyWmy=w426-h240-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:04:59.090Z,,,
https://www.google.com/maps/place/SummitMD+Dermatology+Amarillo/data=!4m7!3m6!1s0x870151b2641e7f05:0xa898ec42f5c70dd3!8m2!3d35.1965111!4d-101.9234841!16s%2Fg%2F11csqrmp2v!19sChIJBX8eZLJRAYcR0w3H9ULsmKg,SummitMD Dermatology Amarillo,4.4,210,Skin care clinic,"1600 Coulter St STE E 703, Amarillo, TX 79106, United States","53WG+JJ Amarillo, Texas, USA",https://summitmddermatology.com/locations/summitmd-dermatology-amarillo,+1 806-803-9427,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOM2lGbpUuJ54hStc7KfuMBadvGXT2YQ1rfVELo=w408-h408-k-no,true,Closed,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:05:04.096Z,,,
https://www.google.com/maps/place/Northwest+Texas+Healthcare+System+Behavioral+Health/data=!4m7!3m6!1s0x870151b1774ef835:0xc7b759cdc69dc724!8m2!3d35.1996443!4d-101.9201744!16s%2Fg%2F11bbwqj7_v!19sChIJNfhOd7FRAYcRJMedxs1Zt8c,Northwest Texas Healthcare System Behavioral Health,2.7,128,Mental health clinic,"1501 Coulter St, Amarillo, TX 79106, United States","53XH+VW Amarillo, Texas, USA",https://nwthsbehavioralhealth.com/?utm_source=Google-Business-Yext&utm_medium=organic,+1 806-354-1810,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZfX-7WKNgEdtxMZ8WgvXLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.298996&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:05:09.023Z,,,
"https://www.google.com/maps/place/Regen+Rx,+PLLC/data=!4m7!3m6!1s0x87015088f09fd003:0x51d70dc686d723d0!8m2!3d35.1965111!4d-101.9234841!16s%2Fg%2F11bw1x627y!19sChIJA9Cf8IhQAYcR0CPXhsYN11E","Regen Rx, PLLC",4.9,45,Pain control clinic,"1600 Coulter St Building C Suite 302, Amarillo, TX 79106, United States","53WG+JJ Amarillo, Texas, USA",https://rymaps.xyz/business/regenerative-medicine-center-of-texas-l6r2j4,+1 806-367-8719,"Closed ⋅ Opens 9 am Mon

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9q4C9BRkwv5LJSEyKccfWJmtFIuQbmpPS8nctdZLjcd_xCpgBPny8_pOkGLp9M4IYFss0VyN7Yqjyjy9U5hby-UZ-P3oFTx4dm2LjGgMXcmbw7TlwZlXPKnIHb46gN2UvYQAf=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:05:13.976Z,,,
https://www.google.com/maps/place/Creek+Stone+Integrated+Medical+%26+Spa/data=!4m7!3m6!1s0x87014ff10e5ba813:0x28769ae2a4396556!8m2!3d35.1628849!4d-101.8739204!16s%2Fg%2F1td5m4gy!19sChIJE6hbDvFPAYcRVmU5pOKadig,Creek Stone Integrated Medical & Spa,4.9,374,Chiropractor,"3501 SW 45th Ave Ste. T, Amarillo, TX 79109, United States","547G+5C Amarillo, Texas, USA",https://www.creekstonecare.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,+1 806-355-3000,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMwEgYQlHUvBWDQp6lWZbsCbuJW5iejWPecBSwV=w408-h306-k-no,true,Closed,9 am–6 pm,9 am–5 pm,9 am–6 pm,9 am–6 pm,8 am–1 pm,10 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:05:19.247Z,,,
https://www.google.com/maps/place/Amarillo+Premier+Research/data=!4m7!3m6!1s0x87015146a57b214b:0x3c2e65c00d246f82!8m2!3d35.2012467!4d-101.9219084!16s%2Fg%2F11ssj_47yc!19sChIJSyF7pUZRAYcRgm8kDcBlLjw,Amarillo Premier Research,5.0,3,Medical Center,"1301 Coulter St Suite 106, Amarillo, TX 79106, United States","632H+F6 Amarillo, Texas, USA",https://objective.health/location/amarillo-premier-research/,+1 806-641-0256,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noXruI51M0BM0_cJxjmP9PdYEjrDbmDCG9yBVUQhUtVsoBMPV3_7__t7MpQ5iqbUwpHYrfV5OHZlR3MD-DsPhmOjsvbdIBgzH88N16MoH9Ul1Xc1CVyty2EhIuDHgt3GMQMVGVl=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12:01 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:05:24.255Z,,,
https://www.google.com/maps/place/Advanced+Pain+Care/data=!4m7!3m6!1s0x8701504c5a4c43b7:0x620338877ee8cca5!8m2!3d35.1934597!4d-101.9148069!16s%2Fg%2F11clvyyp2c!19sChIJt0NMWkxQAYcRpczofoc4A2I,Advanced Pain Care,4.1,220,Pain control clinic,"1901 Medi Park Dr building c ste 2, Amarillo, TX 79106, United States","53VP+93 Amarillo, Texas, USA",https://austinpaindoctor.com/,+1 806-350-7918,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMc87U2WIJ8d4jSbRU3vAa6EpOiqaZK3wdr2t94=w408-h272-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:05:29.216Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Northwest+Wound+Care+and+Hyperbaric+Oxygen+Therapy+Center/data=!4m7!3m6!1s0x870151b6d952b129:0xe64dadff33074b90!8m2!3d35.2025032!4d-101.9165496!16s%2Fg%2F1thk95zq!19sChIJKbFS2bZRAYcRkEsHM_-tTeY,Northwest Wound Care and Hyperbaric Oxygen Therapy Center,3.4,5,Rehabilitation center,"1200 Wallace Blvd, Amarillo, TX 79106, United States","633M+29 Amarillo, Texas, USA",https://www.nwths.com/services/wound-care?utm_source=Google-Business-Yext&utm_medium=organic,+1 806-351-4152,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNEioazekY1KOr7M8uWr2LK_svl3J-SWQH7tt35=w427-h240-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:05:34.228Z,,,
https://www.google.com/maps/place/BSA+Hospital/data=!4m7!3m6!1s0x870151ec0657e88f:0x712e073cc947c805!8m2!3d35.1982302!4d-101.9214119!16s%2Fg%2F11g07ysyk1!19sChIJj-hXBuxRAYcRBchHyTwHLnE,BSA Hospital,4.2,1648,Hospital,"1600 Wallace Blvd, Amarillo, TX 79106, United States","53XH+7C Amarillo, Texas, USA",https://bsahs.org/find-a-provider/location/entity69860/,+1 806-212-2000,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npkkC6wZOjetdCIuZ2IR9gQHZXDKv19bLIhNNOkW3bfDU7WHlV8OwuPkqAoKvLQBm7qmWx7I5oFmRmJQW95Nz4004zCVo6WJgenVughmLB4IhXh9Qmgc6edxuStKtocAzYvC1CDcQ=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:05:39.463Z,,,
https://www.google.com/maps/place/WHA+Medical+Office+Building/data=!4m7!3m6!1s0x870151b1af45fdad:0x84a5fbe9c5ba67a5!8m2!3d35.2012396!4d-101.9207333!16s%2Fg%2F1tdfz54w!19sChIJrf1Fr7FRAYcRpWe6xen7pYQ,WHA Medical Office Building,4.7,128,Medical Center,"1301 Coulter St S, Amarillo, TX 79106, United States","632H+FP Amarillo, Texas, USA",https://rymaps.com/business/wha-medical-office-building-5cw6io,+1 806-355-7200,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npHgA0gZG7dJD2PZun9nYStKyW1ZAKR-liYkNMlinCVv7S1E21t3cYvLs2G0xQE2E2V847uQihJUuqBhs07GuqMT1lkfNOOROSMezpiKsaAGVhKkH025gmXGmmmWtsSdSw7ydtkRA=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:05:42.362Z,,,
https://www.google.com/maps/place/IV+Therapy+Amarillo+-+One+Light+Medical/data=!4m7!3m6!1s0x87015b39243af2e5:0xa0483f4254a12df2!8m2!3d35.1474555!4d-101.9431013!16s%2Fg%2F11xmjxmszb!19sChIJ5fI6JDlbAYcR8i2hVEI_SKA,IV Therapy Amarillo - One Light Medical,,,IV therapy service,"5701 Time Sq Space 340, Amarillo, TX 79119, United States","43W4+XQ Amarillo, Texas, USA",https://www.olmivtherapyamarillo.com/general-iv-therapy-page/?utm_source=gbp&utm_medium=website_btn&utm_campaign=pmp,+1 806-484-1567,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO2Xsd2wCti6LnJqvkV3R6XbfO4JPMGVF-IZ4U=w427-h240-k-no,true,Closed,"9 am–12 pm, 3–5:30 pm","9 am–12 pm, 3–5:30 pm","9 am–12 pm, 3–5:30 pm","9 am–12 pm, 3–5:30 pm","9 am–12 pm, 3–5:30 pm",Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:05:47.158Z,,,
