placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,error,isBlackOwned
https://www.google.com/maps/place/Elite+Restoration+Inc+-+Sun+Valley/data=!4m7!3m6!1s0x54abd3a51cfcfabf:0x13ba03c37149aac1!8m2!3d43.4590587!4d-114.2581309!16s%2Fg%2F11c67v_mkm!19sChIJv_r8HKXTq1QRwapJccMDuhM,Elite Restoration Inc - Sun Valley,4.8,121,Water damage restoration service,"621 S Main St, Bellevue, ID 83313, United States","FP5R+JP Bellevue, Idaho, USA",https://elite-restoration.com/locations/bellevue-id/,+1 208-788-9463,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoWfyq8vkEnGcbtHXtXTb74KeVAwTcbPQm1RHA8ekle3OUmurzivbDBidtIG09cK4WsMJXMM5Es14ciIfDDxUtki7MJtHddMUTUkjwlc-oHCunj-HSVOgULbPh6dZxrIrVmbghR4g=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-03-23T04:38:37.689Z,,,
https://www.google.com/maps/place/Brothers+Restoration/data=!4m7!3m6!1s0x5361c7ef16363bef:0xdfc472b6ff06352a!8m2!3d47.7177475!4d-116.9034896!16s%2Fg%2F11v3ghbsrl!19sChIJ7zs2Fu_HYVMRKjUG_7ZyxN8,Brothers Restoration,4.7,60,Water damage restoration service,"3325 Quad Park Ct Unit 102, Post Falls, ID 83854, United States","P39W+3J Post Falls, Idaho, USA",https://www.brothersresto.com/?utm_source=gmb&utm_medium=organic,+1 208-356-6333,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepttI7ykkyAJrZ7vXScfRDJEg48toCax8fBYL8JaUXvvfSzsFeAQPwVVqE7Z9w_2t53hZg07F9cZ04rA2qcgZ-Z89eoLAIJXwx9hx6zUgLlnP5lYMS3TyZooEyK1tV2wPPFaBei=w408-h332-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-03-23T04:38:42.838Z,,,
https://www.google.com/maps/place/Idaho+Fire+%26+Flood+Restoration/data=!4m7!3m6!1s0x54aeff4aeb156135:0xef8d383fffc8668f!8m2!3d43.6342513!4d-116.2446317!16s%2Fg%2F11f03xgtld!19sChIJNWEV60r_rlQRj2bI_z84je8,Idaho Fire & Flood Restoration,4.7,56,Water damage restoration service,"412 E 41st St Suite 5A, Garden City, ID 83714, United States","JQM4+P4 Garden City, Idaho, USA",http://www.idahofireandflood.com/,+1 208-547-5899,"Open 24 hours

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweonNHzEPi6akwuaLTTdaxKpkrLRSXyh7L1emQ1hKMRWZXJitqxPH5-bwMP8F3gstTFOGvveMASWA4HVgAzHg8VI9aJEILb8rGrtkB6DZzboNEulrx5IXnqhkM5aX8iX3Y3QxaK7aSjSbemx=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-03-23T04:38:47.773Z,,,
https://www.google.com/maps/place/Rescue/data=!4m7!3m6!1s0x53540d9e44a43c13:0xa5a16b74cfd0dcdd!8m2!3d43.8770841!4d-111.8966492!16s%2Fg%2F11h61kb1ky!19sChIJEzykRJ4NVFMR3dzQz3RroaU,Rescue,5.0,1,Water damage restoration service,"3532 N 6000 W, Rexburg, ID 83440, United States","V4G3+R8 Rexburg, Idaho, USA",,+1 208-497-7007,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WFWoyWhuyO5japnmzCOpQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.781944&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-03-23T04:38:52.703Z,,,
https://www.google.com/maps/place/Valley+Restoration/data=!4m7!3m6!1s0x54abd47c2ba9ff45:0xbe2de175beed0ff3!8m2!3d43.486685!4d-114.274819!16s%2Fg%2F1v8x1xqg!19sChIJRf-pK3zUq1QR8w_tvnXhLb4,Valley Restoration,4.9,44,Water damage restoration service,"4030 Glenbrook Dr, Hailey, ID 83333, United States","FPPG+M3 Hailey, Idaho, USA",https://valleymaintenance.net/?utm_source=gbp&utm_medium=organic,+1 208-788-2789,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerk3J6L4QPUknxh7a4I7cT8CPgMV6o1szFk_kRNrXMfCHqnIdp4t61rp-P5vcZm23WmHgAOUfosTj3AgYN9gfWoMpyzGHri6oqFAE2m5f9LvvI71SxtnZlXDuASBuinCyieO4Osfg=w408-h280-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-03-23T04:38:58.163Z,,,
https://www.google.com/maps/place/All+American+Cleaning+%26+Restoration/data=!4m7!3m6!1s0x535545d41890135f:0x32bc2de106e30386!8m2!3d42.9230579!4d-112.4667073!16s%2Fg%2F1tfhz7p0!19sChIJXxOQGNRFVVMRhgPjBuEtvDI,All American Cleaning & Restoration,4.2,20,Water damage restoration service,"4929 Yellowstone Ave, Pocatello, ID 83202, United States","WGFM+68 Pocatello, Idaho, USA",http://www.allamericancleaning.com/,+1 208-252-9605,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqliiJmxUPP9ucH3gjz5g7UV6badG-X5hUHebsnVVVBRopei3su53MmykmxgjCqyZVl1cN3vUGJ5eX-wMaB8_niL9CqG1c5fcE-4tNamrJR_n3V2Pn282m1Um6uQEgsRCV8EaMJ7TJ6qLxY=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-03-23T04:39:03.151Z,,,
https://www.google.com/maps/place/Rainbow+Restoration+of+Nampa/data=!4m7!3m6!1s0x54ae4d91453b2ddd:0x9b4adfe4d09b8d0!8m2!3d43.5998484!4d-116.5927108!16s%2Fg%2F11vk16bwp3!19sChIJ3S07RZFNrlQR0LgJTf6ttAk,Rainbow Restoration of Nampa,4.8,34,Water damage restoration service,"1720 N Midland Blvd Ste 104, Nampa, ID 83651, United States","HCX4+WW Nampa, Idaho, USA",https://rainbowrestores.com/nampa?cid=LSTL_RBW000202&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 208-538-3738,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerhGhJ2OieAajrp1khYdkcTGVCESjmpu8qNNfYIMDmyFSbX7YyJEVa6Hp8xrxXpO7JS_D3NsgG2l_XSDtPNybg7aabWmeoJk1H7bBQJpjFH1fBHKMfZ6u-hWekSAfiI9zS9bzrpVg=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-03-23T04:39:08.268Z,,,
https://www.google.com/maps/place/Restore+Rite/data=!4m7!3m6!1s0x535510708e2e7f0d:0xd69c9acfebfe2351!8m2!3d43.186056!4d-112.3513966!16s%2Fg%2F11qp_ngp60!19sChIJDX8ujnAQVVMRUSP-68-anNY,Restore Rite,1.0,1,Water damage restoration service,"585 S Ash St, Blackfoot, ID 83221, United States","5JPX+CC Blackfoot, Idaho, USA",,+1 208-823-8664,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xgQAYksxYvXrQpHwRmgQkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=242.02551&pitch=0&thumbfov=100,false,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-03-23T04:39:13.027Z,,,
https://www.google.com/maps/place/H%26E+Construction+LLC./data=!4m7!3m6!1s0x5354f57c50ac968b:0x1676212ef24e45b2!8m2!3d43.4953966!4d-112.0361515!16s%2Fg%2F11fxzmb8wp!19sChIJi5asUHz1VFMRskVO8i4hdhY,H&E Construction LLC.,5.0,2,Remodeler,,,https://handeconstruction-id.com/,+1 208-346-2931,Closed · Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoutaoVVUwJmews7Nm5QRwlzEcIFHpc00cYwAXR-lUPsgpGmZ_h1OAzYz2ltye_bERCuXCW4R1GvSJIinHIio3VZrl7q20Vxkztiy3Q9pffFK7pOFS0k93qFwxOTL_ZGElo-9qcUQraI0iT=w408-h326-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-03-23T04:39:17.849Z,,,
https://www.google.com/maps/place/Elite+Restoration+Inc+-+Burley/data=!4m7!3m6!1s0x54ab36643e94595d:0x40337269ebd4d0f9!8m2!3d42.5611576!4d-113.786624!16s%2Fg%2F1tp_632b!19sChIJXVmUPmQ2q1QR-dDU62lyM0A,Elite Restoration Inc - Burley,4.8,134,Water damage restoration service,"495 E 5th St N, Burley, ID 83318, United States","H667+F9 Burley, Idaho, USA",https://elite-restoration.com/locations/burley-id/,+1 208-677-3473,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweow7XBGJCndmEoA1DXmi-7t-SBi23IG43vXJldMGU3FCTNCPYcpYQf5gFkYw95O8JARAMCHDK3dCwJntt_s1bjEN6uryezlLeeXyX-9z0FUItW1useGQ8_P7u3BFAlxjPIByAg8=w408-h510-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-03-23T04:39:22.763Z,,,
https://www.google.com/maps/place/Quality+Services+L.L.C/data=!4m7!3m6!1s0x54aca32782d8a465:0xaf6803bbc5dcfc67!8m2!3d42.5402547!4d-114.4368443!16s%2Fg%2F11n5j5z7v8!19sChIJZaTYgiejrFQRZ_zcxbsDaK8,Quality Services L.L.C,5.0,26,Construction company,"2342 Eldridge Ave, Twin Falls, ID 83301, United States","GHR7+47 Twin Falls, Idaho, USA",https://topusalink.top/details/quality-services-llc-ChIJZaT,+1 208-733-4175,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer6px9qnZfjqv4S1If9WwOZYvwGWTpxcNd8Oxm6-LTSmj2r47KOdqaR_4BlifvNJchcWcnNRAEZQ5gq06PYPMat9L_D6_gkTwAd_H3GsdPZlLIV_L05MxqSrlUYIzoELCUBddUu=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-03-23T04:39:27.789Z,,,
https://www.google.com/maps/place/Idaho+Fire+and+Flood/data=!4m7!3m6!1s0x53540ba61effafdf:0x6aa588f90b53373d!8m2!3d43.821246!4d-111.7973321!16s%2Fg%2F11b7c6rydp!19sChIJ36__HqYLVFMRPTdTC_mIpWo,Idaho Fire and Flood,3.7,3,Fire damage restoration service,"241 S 5th W unit 201, Rexburg, ID 83440, United States","R6C3+F3 Rexburg, Idaho, USA",,+1 208-228-0191,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqpdKB2pYeFyn-OfpMGGH4DXouGqWvYj0KN3eTEUDjlrc1tqB6YBsJbYGGzX-OcNmOfoN0jgtIvyybp50dyNs3bx5unMiaJaizBJwslxzsi5L9hG9mJRDpBVGXM927LmT8mdJfSXw=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-03-23T04:39:32.689Z,,,
https://www.google.com/maps/place/Paul+Davis+Restoration+of+Idaho+-+Pocatello+Office/data=!4m7!3m6!1s0x53554b11703dc341:0xe2a2756caac29ca!8m2!3d42.821686!4d-112.3863529!16s%2Fg%2F11lcsxhdgh!19sChIJQcM9cBFLVVMRyimsylYnKg4,Paul Davis Restoration of Idaho - Pocatello Office,5.0,15,Water damage restoration service,"6120 S 5th Ave, Pocatello, ID 83204, United States","RJC7+MF Pocatello, Idaho, USA",https://idaho.pauldavis.com/,+1 208-269-7619,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7TLi7M8-1qpMV0AUm6_R-lsa7jr5SNFwmj_d1-ixCuPyv--XAXfGKhZKruQKkZpHsiI23Ys-sh---fJ6N1LPRX1Ag8nSIj55iRHZ6Wm3BZpZctJaloYbMn4gVNNmqXHd1KAGWNcXy6bn3=w408-h291-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-03-23T04:39:37.755Z,,,
"https://www.google.com/maps/place/All+About+Cleaning+and+Restoration/@43.33256,-111.6847494,9z/data=!3m1!4b1!4m6!3m5!1s0x2ab97469a73fdcf9:0x89f4d09e0367de8c!8m2!3d43.33256!4d-111.6847494!16s%2Fg%2F11vjy4tg97",All About Cleaning and Restoration,,,Fire damage restoration service,,,https://www.aacleanandrestore.com/,+1 208-538-9536,Open 24 hours,,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Idaho+Falls+ID+ID/@43.4926602,-112.0407506,14z",2026-03-23T04:39:44.385Z,,,
https://www.google.com/maps/place/Advanced+Cleaning+Twin+Falls/data=!4m7!3m6!1s0x54aca31c088fffff:0xe0c9be475448b639!8m2!3d42.5579163!4d-114.4972785!16s%2Fg%2F11twq32023!19sChIJ__-PCByjrFQRObZIVEe-yeA,Advanced Cleaning Twin Falls,5.0,24,Water damage restoration service,"507 Grandview Dr, Twin Falls, ID 83301, United States","HG53+53 Twin Falls, Idaho, USA",http://advancedcleaningidaho.com/,+1 208-731-4380,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqMV90MFM3oFdtFB1SMF-Ppb-X6Rv6IFoWmx6BfLOQpd47Tad7PuAUpo2e4pcIGzCdR5kqjsQxXC2SXZv3Q220LXz9uzAk-B_2SEn_MK3v8Z_4UztLqwSlj8l3oA1dZA-8tw4Qj=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2026-03-23T04:39:58.617Z,,,
https://www.google.com/maps/place/Valley+Restoration/data=!4m7!3m6!1s0x54aca342b1e218c1:0x7cc7b8a10a8cf310!8m2!3d42.5629944!4d-114.4827685!16s%2Fg%2F11yjvsmdc0!19sChIJwRjisUKjrFQREPOMCqG4x3w,Valley Restoration,5.0,7,Water damage restoration service,"211 Addison Ave W, Twin Falls, ID 83301, United States","HG78+5V Twin Falls, Idaho, USA",https://valleymaintenance.net/?utm_source=gbp&utm_medium=organic,+1 208-450-2602,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep6aBpP-R3vEuXemaQ5HEt3IeWtoGYhcWtWscMgtNsFwDyJwotih2VfZHSQ0EG9InUsK3q--XrHW7u9JiXa584M7dBdmQiBTvQKlHcoVHKEB-1O3pDIaXYH5WmVIu8hCKaXggXSWzl2KCw=w408-h282-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2026-03-23T04:40:03.497Z,,,
https://www.google.com/maps/place/ServiceMaster+of+Magic+Valley/data=!4m7!3m6!1s0x54aca30977127da1:0x9413223e5d7c303b!8m2!3d42.5536732!4d-114.4769171!16s%2Fg%2F1td9vvjn!19sChIJoX0SdwmjrFQROzB8XT4iE5Q,ServiceMaster of Magic Valley,4.5,64,Water damage restoration service,"235 6th Ave W, Twin Falls, ID 83301, United States","HG3F+F6 Twin Falls, Idaho, USA",http://www.servicemasterrestore.com/servicemaster-of-magic-valley,+1 208-203-1546,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoVU2kWcIdL87taBF28u41z_Vej-imG3ldQNzqrorxlLrMyCoomeq4JXidJkCgS3j7VXO5PaMfqzy_9RJnYsrsjbRX8u_feFbzIKzUNmcaK-jz-LexIfJS7Uoq-PXagA404vbMc=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2026-03-23T04:40:08.263Z,,,
https://www.google.com/maps/place/Healthy+Home+Environmental+Services+Twin+Falls/data=!4m7!3m6!1s0x54aca3b384ae9851:0xc957e00522aeb9b9!8m2!3d42.5640274!4d-114.4594242!16s%2Fg%2F11qbbn8b7t!19sChIJUZiuhLOjrFQRubmuIgXgV8k,Healthy Home Environmental Services Twin Falls,5.0,4,Water damage restoration service,"148 Blue Lakes Blvd N #179, Twin Falls, ID 83301, United States","HG7R+J6 Twin Falls, Idaho, USA",http://hhetwinfalls.com/,+1 208-825-2025,Closed · Opens 8 am Mon,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6Q4nwDfKVQrcVhhpWO2ODw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.5530388&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2026-03-23T04:40:13.278Z,,,
"https://www.google.com/maps/place/Rain+Water+Refreshed/@42.545534,-114.448287,17z/data=!3m1!4b1!4m6!3m5!1s0x54aca38fc34d2ea7:0x1a93a5b490a2b41d!8m2!3d42.545534!4d-114.448287!16s%2Fg%2F1w04jv06",Rain Water Refreshed,5.0,7,Water damage restoration service,"1887 Highland Ave E, Twin Falls, ID 83301, United States","GHW2+6M Twin Falls, Idaho, USA",https://www.tvcoffee.com/water,+1 208-736-8089,,,,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2026-03-23T04:40:17.962Z,,,
https://www.google.com/maps/place/Claude+Brown%27s+Carpet+Cleaning/data=!4m7!3m6!1s0x54aca3a1323c446b:0x8cdecfd0c119e342!8m2!3d42.5493008!4d-114.4806385!16s%2Fg%2F1tsyjxxk!19sChIJa0Q8MqGjrFQRQuMZwdDP3ow,Claude Brown's Carpet Cleaning,4.9,146,Carpet cleaning service,"143 S Park Ave W, Twin Falls, ID 83301, United States","GGX9+PP Twin Falls, Idaho, USA",https://claudebrowns.com/,+1 208-733-2108,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer6xe3FpmCjCdVwdiGb5rYGOTNFxmVZqxD-VL6iLmEnVsqboQlHyAZSXK30qOARPO3MsqmN2sKsufxzEzOvOznSC2MnBcPfj0XpA17-t36MVCXDNsOjG8wi_SPcQ-TykuDUO8ChKLNAbks=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2026-03-23T04:40:22.831Z,,,
https://www.google.com/maps/place/Canyon+Side+Construction/data=!4m7!3m6!1s0x2e83a079f222bb9d:0xf137a4e98085d049!8m2!3d42.5576111!4d-114.477713!16s%2Fg%2F11v3xg6hjv!19sChIJnbsi8nmggy4RSdCFgOmkN_E,Canyon Side Construction,4.7,38,Construction company,"502 4th Ave W, Twin Falls, ID 83301, United States","HG5C+2W Twin Falls, Idaho, USA",http://www.canyonsideconstructions.com/,+1 208-420-8510,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbhBDRtPxMTfYglQ_hT8Zx2KsCIqROuBmeoA1jRpgqOJFg0T1bLaJL_PhfxU3vKhQI2IV57urb9xUp2Z4E-hZ1SjnT8dsS-G8WzQW5BDl2v9mctbIy11qxnTQzzlIMkrwI_wmbzy0tvPMm=w425-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2026-03-23T04:40:27.599Z,,,
https://www.google.com/maps/place/43+Construction+LLC/data=!4m7!3m6!1s0x54aca326834aa8e1:0x8f2439d000916ec3!8m2!3d42.5434134!4d-114.4391203!16s%2Fg%2F11qsp2jpdt!19sChIJ4ahKgyajrFQRw26RANA5JI8,43 Construction LLC,5.0,52,General contractor,"2283 Wright Ave Suite B, Twin Falls, ID 83301, United States","GHV6+99 Twin Falls, Idaho, USA",http://www.43constructionidaho.com/,+1 208-420-4641,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerYP2L9fpuc4w2o65xlQ0m-Sb-ON_tRU9dXtxrzcfNXGEmtt8YLm0mgxgBelY8oFCREBDlqWERtOieBCcyTMWsnCdR6KuqvnVMUOKqwVjpfJDwPQSv_CysAeHNVvtyfHLhfxga33g=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2026-03-23T04:40:32.546Z,,,
https://www.google.com/maps/place/Twin+Falls+Waste+Water+Department/data=!4m7!3m6!1s0x54aca30a2dca7ec3:0xcab1c33dc6b17553!8m2!3d42.5531535!4d-114.4752257!16s%2Fg%2F1262cwrrw!19sChIJw37KLQqjrFQRU3Wxxj3Dsco,Twin Falls Waste Water Department,5.0,1,Water damage restoration service,"152 6th Ave W, Twin Falls, ID 83301, United States","HG3F+7W Twin Falls, Idaho, USA",https://www.tfid.org/207/Wastewater,+1 208-736-2281,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JKp2xnwJcsHeA7jAC_cHWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.68538&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2026-03-23T04:40:35.268Z,,,
https://www.google.com/maps/place/Mr+Steam+Carpet+Clean/data=!4m7!3m6!1s0x54aca253c2dcf9db:0x528dfe65cc0392d5!8m2!3d42.5726571!4d-114.4600322!16s%2Fg%2F11dx9hv1gb!19sChIJ2_ncwlOirFQR1ZIDzGX-jVI,Mr Steam Carpet Clean,5.0,373,Carpet cleaning service,"628 Blue Lakes Blvd N, Twin Falls, ID 83301, United States","HGFQ+3X Twin Falls, Idaho, USA",http://www.mrsteamcarpetcare.com/,+1 208-735-0386,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweryPuR9jBXgagwPhBWpia7Ti7_Y4WjovBCm_M-c471cKnKSHAKwFQazmCsOniR_ZEluRDbLdO7BRtqLFlpIkudaefQIzcolU6gOOirJVX7ED607EbUYLRGJq_BqotmWXQDlsxbe=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–3 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2026-03-23T04:40:40.175Z,,,
https://www.google.com/maps/place/Highway+Renovation/data=!4m7!3m6!1s0xa9e4e86a810de5b7:0xeaee200faf8f373d!8m2!3d43.1063555!4d-114.28137!16s%2Fg%2F11lnm69lwm!19sChIJt-UNgWro5KkRPTePrw8g7uo,Highway Renovation,5.0,10,Water damage restoration service,,,https://www.highwayrenovations.com/,+1 208-536-0689,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqecDN1zauyQ_uvDM3S4hWHST6-_BBrNntM-7jCr4-hNXwxefwMS1FJ7P9I0tJYNIh3aYgC-bzy3Ut4ydfFdNr9QsOl0HOoHB6wWxBAh2yQH1z72a-hqxJJQvqM_NF3f4Fvb-yq=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Twin+Falls+ID+ID/@42.5558381,-114.4700518,14z",2026-03-23T04:40:45.018Z,,,
https://www.google.com/maps/place/RESTOREX/data=!4m7!3m6!1s0x8b6592a460487b51:0xc0a1c057ccfdb7ed!8m2!3d43.6772907!4d-116.6794269!16s%2Fg%2F11v72n9brz!19sChIJUXtIYKSSZYsR7bf9zFfAocA,RESTOREX,5.0,130,Water damage restoration service,"1305 N 5th Ave, Caldwell, ID 83605, United States","M8GC+W6 Caldwell, Idaho, USA",https://teamrestorex.com/,+1 208-614-0141,"Open 24 hours

Updated by this business 7 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqGRQnEmr9K1Ml3RnkzUUAwmSTnfbQ1MMtxAeWc1zAy_s04EuZ33TRZKEWvqk8KeioeDPIHbJYz6J6CdMFBlziblZmut-ky1rhYBRgQqxNAxW3-cgbE6VTP8H-KCW3DD6kChecuKw=w408-h310-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Caldwell+ID+ID/@43.6629384,-116.6873596,14z",2026-03-23T04:41:05.909Z,,,
