placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,error
https://www.google.com/maps/place/Caretenders/data=!4m7!3m6!1s0x88159120623fbc8d:0xb79e427a8dbb2b62!8m2!3d41.033641!4d-85.261309!16s%2Fg%2F1pzpj0s72!19sChIJjbw_YiCRFYgRYiu7jXpCnrc,Caretenders,5.0,3,Home health care service,"5718 Coventry Ln, Fort Wayne, IN 46804, United States","2PMQ+FF Fort Wayne, Indiana, USA",https://lhcgroup.com/locations/lutheran-health-network-home-health/,+1 260-490-6535,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZPUyruoivrouJqqVo9H-4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=232.79248&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+West+Central+Neighborhood+Fort+Wayne+IN/@41.074006,-85.1507661,14z",2025-09-17T23:47:12.964Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,
https://www.google.com/maps/place/Heritage+Park/data=!4m7!3m6!1s0x8815fb5651c554e7:0x22edab962f495de7!8m2!3d41.094582!4d-85.0991374!16s%2Fg%2F1thqbgc9!19sChIJ51TFUVb7FYgR511JL5ar7SI,Heritage Park,3.7,54,Nursing home,"2001 Hobson Rd, Fort Wayne, IN 46805, United States","3WV2+R8 Fort Wayne, Indiana, USA",https://asccare.com/community/heritage-park/,+1 260-484-9557,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMdUN96HrqdZpNZXu1bQr5EcZSud5evrj1_WIjD=w408-h257-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+West+Central+Neighborhood+Fort+Wayne+IN/@41.074006,-85.1507661,14z",2025-09-17T23:47:17.921Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Help+at+Home/data=!4m7!3m6!1s0x8815e328cfda9103:0x22fd3d949f0b58f2!8m2!3d41.0719189!4d-85.222508!16s%2Fg%2F11bw50v05y!19sChIJA5HazyjjFYgR8lgLn5Q9_SI,Help at Home,3.7,23,Home health care service,"1502 Magnavox Way #200, Fort Wayne, IN 46804, United States","3QCG+QX Fort Wayne, Indiana, USA",https://www.helpathome.com/?utm_source=Google&utm_medium=Yext&y_source=1_MTU1MzkwMDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 260-755-1012,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bv7aZTqqKmhNcWmx240Z2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.06345&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+West+Central+Neighborhood+Fort+Wayne+IN/@41.074006,-85.1507661,14z",2025-09-17T23:47:23.120Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,
https://www.google.com/maps/place/Canterbury+Nursing+and+Rehabilitation+Center/data=!4m7!3m6!1s0x8815fcd3a64d87c1:0x9d7cc82558763776!8m2!3d41.1300315!4d-85.1036704!16s%2Fg%2F1trc5kpx!19sChIJwYdNptP8FYgRdjd2WCXIfJ0,Canterbury Nursing and Rehabilitation Center,4.1,58,Nursing home,"2827 Northgate Blvd, Fort Wayne, IN 46835, United States","4VJW+2G Fort Wayne, Indiana, USA",https://asccare.com/community/canterbury-nursing-rehabilitation-center/,+1 260-492-1400,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOLDQvG8Ts61eJsuaQMtATN-2iRrKp6mufrRpwr=w408-h408-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+West+Central+Neighborhood+Fort+Wayne+IN/@41.074006,-85.1507661,14z",2025-09-17T23:47:28.054Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Paragon+Home+Healthcare/data=!4m7!3m6!1s0x8815fd86ea11a7fd:0xa697988c118147c0!8m2!3d41.1100834!4d-85.0997428!16s%2Fg%2F11hyt2bzzn!19sChIJ_acR6ob9FYgRwEeBEYyYl6Y,Paragon Home Healthcare,3.3,3,Home health care service,"3601 Hobson Rd #102, Fort Wayne, IN 46815, United States","4W62+24 Fort Wayne, Indiana, USA",https://paragonhhcinc.com/,+1 260-436-2902,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lKDjZpQlhLP-guyUS8IrgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.89517&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+West+Central+Neighborhood+Fort+Wayne+IN/@41.074006,-85.1507661,14z",2025-09-17T23:47:33.048Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,
https://www.google.com/maps/place/Lutheran+Life+Villages+-+The+Village+at+Inverness/data=!4m7!3m6!1s0x8815e712b8d6dc4f:0x631b50e6859a9c48!8m2!3d41.0710146!4d-85.2494196!16s%2Fg%2F11clgfkns3!19sChIJT9zWuBLnFYgRSJyaheZQG2M,Lutheran Life Villages - The Village at Inverness,4.9,20,Assisted living facility,"8075 Glencarin Blvd, Fort Wayne, IN 46804, United States","3QC2+C6 Fort Wayne, Indiana, USA",http://www.lutheranlifevillages.org/,+1 260-619-4956,Open ⋅ Closes 5 am Thu,https://lh3.googleusercontent.com/p/AF1QipO_6iPGR96h35b9rSRcY4M1lYtSAQJ2W8pbwr0=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+West+Central+Neighborhood+Fort+Wayne+IN/@41.074006,-85.1507661,14z",2025-09-17T23:47:38.021Z,8 am–5 am,8 am–5 am,8 am–5 am,Closed,Closed,8 am–5 am,8 am–5 am,,
https://www.google.com/maps/place/Peggy+F+Murphy+Community+Grief+Center/data=!4m7!3m6!1s0x8815dd3be8953867:0x775123b495114947!8m2!3d41.0299534!4d-85.2859703!16s%2Fg%2F11fcv7mdvb!19sChIJZziV6DvdFYgRR0kRlbQjUXc,Peggy F Murphy Community Grief Center,5.0,4,Doctor,"5920 Homestead Rd, Fort Wayne, IN 46814, United States","2PH7+XJ Fort Wayne, Indiana, USA",https://stillwater-hospice.org/grief-support-2/,+1 260-435-3261,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNvPeNdXv7GiufLOOQKWPuT1QOiNL4Vt7JeqLiU=w408-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+West+Central+Neighborhood+Fort+Wayne+IN/@41.074006,-85.1507661,14z",2025-09-17T23:47:43.119Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,10 am–2 pm,10 am–2 pm,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/Active+Day+of+Fort+Wayne/data=!4m7!3m6!1s0x8815fcb14b1e2bb5:0x3cc92eace344c97c!8m2!3d41.1115334!4d-85.1001132!16s%2Fg%2F11fy9rynrd!19sChIJtSseS7H8FYgRfMlE46wuyTw,Active Day of Fort Wayne,4.7,24,Adult day care center,"3711 Rupp Dr Suite 106, Fort Wayne, IN 46815, United States","4V6X+JX Fort Wayne, Indiana, USA",https://www.activeday.com/,+1 260-484-2414,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMFwLCc9mJn_qgqmR9gys_LI9Ui0mxZWfrj-GJQ=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+West+Central+Neighborhood+Fort+Wayne+IN/@41.074006,-85.1507661,14z",2025-09-17T23:47:48.364Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,
https://www.google.com/maps/place/Sage+Bluff+Health+%26+Rehab+Center/data=!4m7!3m6!1s0x8815e7b6e1f70023:0x34a90108d6314ca5!8m2!3d41.045969!4d-85.2396996!16s%2Fg%2F11c3k972zl!19sChIJIwD34bbnFYgRpUwx1ggBqTQ,Sage Bluff Health & Rehab Center,4.0,57,Rehabilitation center,"4180 Sage Bluff Crossing, Fort Wayne, IN 46804, United States","2QW6+94 Fort Wayne, Indiana, USA",,+1 260-443-7300,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP46jrK5LM_IWszCxRSLHEKTOuLwN0zmZY5kOiJ=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+West+Central+Neighborhood+Fort+Wayne+IN/@41.074006,-85.1507661,14z",2025-09-17T23:47:53.659Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Aging+%26+In-Home+Services+of+Northeast+Indiana/data=!4m7!3m6!1s0x8815fb56b5b5c49f:0x9a3fad9bc1392993!8m2!3d41.0327837!4d-85.2488906!16s%2Fg%2F1td7tsvj!19sChIJn8S1tVb7FYgRkyk5wZutP5o,Aging & In-Home Services of Northeast Indiana,4.3,31,Social services organization,"8101 W Jefferson Blvd, Fort Wayne, IN 46804, United States","2QM2+4C Fort Wayne, Indiana, USA",https://www.agingihs.org/,+1 260-745-1200,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipOVc0N3jc_qmZtQT3uJmI34ZoDKF2tQNyyX3gy7=w408-h293-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+West+Central+Neighborhood+Fort+Wayne+IN/@41.074006,-85.1507661,14z",2025-09-17T23:47:58.536Z,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,
https://www.google.com/maps/place/Bethlehem+Woods+Nursing+and+Rehabilitation/data=!4m7!3m6!1s0x8815fd1f63fe154d:0xd800cd18a5e6f680!8m2!3d41.1395137!4d-85.0853922!16s%2Fg%2F1tggp7cq!19sChIJTRX-Yx_9FYgRgPbmpRjNANg,Bethlehem Woods Nursing and Rehabilitation,4.0,61,Nursing home,"4430 Elsdale Dr, Fort Wayne, IN 46835, United States","4WQ7+RR Fort Wayne, Indiana, USA",https://asccare.com/community/bethlehem-woods-nursing-rehabilitation/,+1 260-485-8157,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOhb8is7wPW4rvZtMZArihBGnQbQVdRGsGj0U44=w408-h257-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+West+Central+Neighborhood+Fort+Wayne+IN/@41.074006,-85.1507661,14z",2025-09-17T23:48:03.669Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Dona+Uncheselu+MD/data=!4m7!3m6!1s0x881607e366c1b4df:0xbf5bcc3f7ed42f44!8m2!3d41.1860508!4d-85.1021816!16s%2Fg%2F11c2njzm20!19sChIJ37TBZuMHFogRRC_Ufj_MW78,Dona Uncheselu MD,5.0,1,Hospice,"11104 Parkview Cir Ste 430, Fort Wayne, IN 46845, United States","5VPX+C4 Fort Wayne, Indiana, USA",https://www.parkview.com/DonaUncheseluMD?y_source=1_MjkwNDQ3NzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 260-266-2500,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr0GD_uBIpTQY6_GLpM8Dsfgu6imnVLUbC3RlJnwQ0eolY86Cw9tDV6mCVaEI8acN96_Z4qYPp7FKIBAOhycvETsbDyyyjRjGUYCIMc6kY8VEA49qH0SIXc6OR0AyWWQgfz47svnw=w408-h725-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+West+Central+Neighborhood+Fort+Wayne+IN/@41.074006,-85.1507661,14z",2025-09-17T23:48:06.612Z,,,,,,,,,
https://www.google.com/maps/place/Covington+Manor+Health+and+Rehabilitation+Center/data=!4m7!3m6!1s0x8815e6f5fda40da7:0xe948fbc5cfe33af2!8m2!3d41.0624488!4d-85.2144999!16s%2Fg%2F1tj2p1qj!19sChIJpw2k_fXmFYgR8jrjz8X7SOk,Covington Manor Health and Rehabilitation Center,2.3,13,Nursing home,"5700 Wilkie Dr, Fort Wayne, IN 46804, United States","3Q6P+X6 Fort Wayne, Indiana, USA",https://aperioncare.com/locations/fort-wayne/,+1 260-432-7556,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNJTDd-EpAeton8O-6_VjiQLh236vwNLrrwQ_mH=w408-h271-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+West+Central+Neighborhood+Fort+Wayne+IN/@41.074006,-85.1507661,14z",2025-09-17T23:48:11.537Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Susan+K.+Halley/data=!4m7!3m6!1s0x8815fcc90a05dab9:0xeaf34d2147ec6d56!8m2!3d41.1191551!4d-85.0996591!16s%2Fg%2F11b7m98kjj!19sChIJudoFCsn8FYgRVm3sRyFN8-o,Susan K. Halley,,,Association / Organization,"3512 Stellhorn Rd, Fort Wayne, IN 46815, United States","4W92+M4 Fort Wayne, Indiana, USA",,+1 260-483-9081,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z6xBmkhcnNd6dq5BWgZGLA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.868782&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+West+Central+Neighborhood+Fort+Wayne+IN/@41.074006,-85.1507661,14z",2025-09-17T23:48:14.245Z,,,,,,,,,
"https://www.google.com/maps/place/Ronda+George,+NP/data=!4m7!3m6!1s0x88169c4b29ad70bf:0x90e4e3698f821f01!8m2!3d41.1884563!4d-85.1016474!16s%2Fg%2F11byl3m5my!19sChIJv3CtKUucFogRAR-Cj2nj5JA","Ronda George, NP",,,Hospice,"11109 Parkview Plaza Dr, Fort Wayne, IN 46845, United States","5VQX+98 Fort Wayne, Indiana, USA",,+1 260-266-1000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q2Kjw-ETyHIOJszKQ3VzPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.73227&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+West+Central+Neighborhood+Fort+Wayne+IN/@41.074006,-85.1507661,14z",2025-09-17T23:48:16.754Z,,,,,,,,,
https://www.google.com/maps/place/Georgetowne+Place/data=!4m7!3m6!1s0x8815fb80dc26269f:0xf76de4ed38978339!8m2!3d41.092654!4d-85.060717!16s%2Fg%2F1vppt3qb!19sChIJnyYm3ID7FYgROYOXOO3kbfc,Georgetowne Place,4.6,38,Retirement community,"1717 Maplecrest Rd, Fort Wayne, IN 46815, United States","3WVQ+3P Fort Wayne, Indiana, USA",https://www.sonidaseniorliving.com/community/georgetowne-place/,+1 260-254-2214,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMm35cj_ATvLOYTNwreFNRuyQ4342rGkQLj0ftO=w408-h287-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Georgetown+Fort+Wayne+IN/@41.1005321,-85.0557671,14z",2025-09-17T23:48:37.693Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Extended+Care+Specialists/data=!4m7!3m6!1s0x8815fca00b025cbd:0xa8735d1eda8e964!8m2!3d41.1191628!4d-85.0966149!16s%2Fg%2F1ts3g6hz!19sChIJvVwCC6D8FYgRZOmo7dE1hwo,Extended Care Specialists,1.8,5,Nurse practitioner,"3512 Stellhorn Rd, Fort Wayne, IN 46815, United States","4W93+M9 Fort Wayne, Indiana, USA",,+1 260-483-9081,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EYQg1kNpu74_lYNi7ksRtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.32945&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Georgetown+Fort+Wayne+IN/@41.1005321,-85.0557671,14z",2025-09-17T23:48:40.551Z,,,,,,,,,
,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Southwood+Park+Fort+Wayne+IN/@41.0420717,-85.1492328,14z",2025-09-17T23:48:53.662Z,,,,,,,,,No new results found
,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Aboite+Township+Fort+Wayne+IN/@41.0442494,-85.2929384,14z",2025-09-17T23:49:01.942Z,,,,,,,,,No new results found
,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Lakeside+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-17T23:49:22.352Z,,,,,,,,,No new results found
,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+North+Anthony+Corridor+Fort+Wayne+IN/@41.0996777,-85.1156203,14z",2025-09-17T23:49:43.175Z,,,,,,,,,No new results found
https://www.google.com/maps/place/Summit+City+Nursing+and+Rehabilitation/data=!4m7!3m6!1s0x8815e37ca7f93f03:0x89bb15ccc0ea583a!8m2!3d41.102648!4d-85.137713!16s%2Fg%2F1xgzccxb!19sChIJAz_5p3zjFYgROljqwMwVu4k,Summit City Nursing and Rehabilitation,4.2,60,Nursing home,"2940 N Clinton St, Fort Wayne, IN 46805, United States","4V36+3W Fort Wayne, Indiana, USA",https://asccare.com/community/summit-city-nursing-rehabilitation/,+1 260-484-0602,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPhWcRBRkV-2vBt9nmPq2NPhRbfrT4mbfIRGlyi=w408-h257-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Covington+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-17T23:49:56.914Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
"https://www.google.com/maps/place/Covington+Veterinary+Hospital,+Inc/data=!4m7!3m6!1s0x8815e65822bad151:0x3c0ee4dde606aa03!8m2!3d41.0600485!4d-85.2199188!16s%2Fg%2F1tg2f2rg!19sChIJUdG6IljmFYgRA6oG5t3kDjw","Covington Veterinary Hospital, Inc",4.6,117,Veterinarian,"6104 Covington Rd, Fort Wayne, IN 46804, United States","3Q6J+22 Fort Wayne, Indiana, USA",http://covingtonveterinaryhospital.com/,+1 260-432-0571,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMWcopd19AtSG2iq9PwB-ucmL_-Unaxqz-05xsY=w408-h271-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Covington+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-17T23:50:08.563Z,8 am–5 pm,8 am–5 pm,8 am–4:30 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,Identifies as women-owned,
https://www.google.com/maps/place/Adoration+Hospice+%26+Palliative+Care+-+Fort+Wayne/data=!4m7!3m6!1s0x8815e48d3d0a667b:0xc6aa75501f186e8a!8m2!3d41.1771133!4d-85.1459315!16s%2Fg%2F11gcj7rj90!19sChIJe2YKPY3kFYgRim4YH1B1qsY,Adoration Hospice & Palliative Care - Fort Wayne,5.0,15,,"10315 Dawsons Creek Blvd # J, Fort Wayne, IN 46825, United States","5VG3+RJ Fort Wayne, Indiana, USA",https://adorationhealth.com/services/hospice/,+1 260-782-3333,Permanently closed,https://lh3.googleusercontent.com/p/AF1QipNzJ9QrExYQhQ9JWfOPBqPvYi0wGv1gG2Q-JFWk=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Covington+Fort+Wayne+IN/@41.0794759,-85.1362929,14z",2025-09-17T23:50:18.127Z,,,,,,,,,
https://www.google.com/maps/place/Parkview+Hospice/data=!4m7!3m6!1s0x8815cb020a084203:0x67cad28ec50fc32d!8m2!3d40.8962555!4d-85.5230406!16s%2Fg%2F11w7kpy_yn!19sChIJA0IICgLLFYgRLcMPxY7Symc,Parkview Hospice,,,Medical clinic,"2806 Theater Ave, Huntington, IN 46750, United States","VFWG+GQ Huntington, Indiana, USA",https://www.parkview.com/medical-services/hospice-care?y_source=1_MTA2NTM0NDY3NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 260-355-3920,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OkXnjHvyBjwFW88C4F5YEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.33984&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Waynedale+Fort+Wayne+IN/@41.0224904,-85.1765172,14z",2025-09-17T23:50:41.842Z,,,,,,,,,
"https://www.google.com/maps/place/Parkview+Hospice/@41.4515019,-85.296929,17z/data=!3m1!4b1!4m6!3m5!1s0x88166b5f30d6b411:0x8b8513026ae7e51a!8m2!3d41.4515019!4d-85.296929!16s%2Fg%2F11w9xtwmbg",Parkview Hospice,1.0,1,Medical clinic,"1836 Ida Red Rd, Kendallville, IN 46755, United States","FP23+J6 Kendallville, Indiana, USA",https://www.parkview.com/medical-services/hospice-care?y_source=1_MTA2NjY0NzEyNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 260-347-8910,,,true,"https://www.google.com/maps/search/Hospice+clinics+in+Waynedale+Fort+Wayne+IN/@41.0224904,-85.1765172,14z",2025-09-17T23:50:46.832Z,,,,,,,,,
https://www.google.com/maps/place/Parkview+Regional+Medical+Center/data=!4m7!3m6!1s0x881607fb7ef9e97b:0x740c53e41ffe3223!8m2!3d41.1869317!4d-85.101465!16s%2Fm%2F010pgg2y!19sChIJe-n5fvsHFogRIzL-H-RTDHQ,Parkview Regional Medical Center,3.5,500,Medical clinic,"11109 Parkview Plaza Dr Entrance 1, Fort Wayne, IN 46845, United States","5VPX+QC Fort Wayne, Indiana, USA",https://www.parkview.com/,+1 260-266-1000,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npJm7_2UAdS2kcllc4L15cA9nKQmZrp7dF862h0lysH_Yto6yexrxaIvli5-K6BniDgkVZfGInyAaon2HlxN1W0DRbODJKqngy0uu52FPLHmPSBRyacRIz054TjGgvmwldXULvjiQ2TP1iN=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Arlington+Park+Fort+Wayne+IN/@41.1264696,-85.0363372,14z",2025-09-17T23:51:06.197Z,,,,,,,,,
https://www.google.com/maps/place/St+Joe+Center+Veterinary+Hospital/data=!4m7!3m6!1s0x8815fc54c9ef85d5:0xcfaedecf834a8b6e!8m2!3d41.1345424!4d-85.061084!16s%2Fg%2F1tc_4q0k!19sChIJ1YXvyVT8FYgRbotKg8_ers8,St Joe Center Veterinary Hospital,4.8,665,Veterinarian,"6358 St Joe Center Rd, Fort Wayne, IN 46835, United States","4WMQ+RH Fort Wayne, Indiana, USA",https://www.stjoecentervet.com/?utm_source=gmb&utm_medium=organic&y_source=1_MTE2Njg2MjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 260-485-1602,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMuijUB1-RcE0_2ilST9iPksJEDoLOuwKK4b8kc=w602-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Arlington+Park+Fort+Wayne+IN/@41.1264696,-85.0363372,14z",2025-09-17T23:51:15.833Z,"8 am–1 pm, 2–5 pm","8 am–1 pm, 2–6 pm","8 am–1 pm, 2–5 pm",Closed,Closed,"8 am–1 pm, 2–6 pm","8 am–1 pm, 2–6 pm",,
