placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,sunday,monday,tuesday,wednesday,thursday,friday,saturday,attributes,error
https://www.google.com/maps/place/Generose+Building+Mayo+Clinic+Psychiatric+and+Psychology+Treatment+Center/data=!4m7!3m6!1s0x87f75fa7fe8fbf53:0x6b18cc224ab604de!8m2!3d44.0186824!4d-92.4833962!16s%2Fg%2F11f6yxs4r4!19sChIJU7-P_qdf94cR3gS2SiLMGGs,Generose Building Mayo Clinic Psychiatric and Psychology Treatment Center,2.4,14,Psychiatric hospital,"1216 2nd St SW, Rochester, MN 55902, United States","2G98+FJ Rochester, Minnesota, USA",https://www.mayoclinic.org/departments-centers/psychiatry/services,+1 507-255-5123,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lUi8KDmsvsTX5aZiJ8zF8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.55197&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-09-28T23:14:17.081Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Mayo+Clinic+Pancreatic+Cancer/data=!4m7!3m6!1s0x87f75f31a1a34ecf:0x5b9edf095c2fddc2!8m2!3d44.0226729!4d-92.4667508!16s%2Fg%2F11h_tfc_8k!19sChIJz06joTFf94cRwt0vXAnfnls,Mayo Clinic Pancreatic Cancer,,,Cancer treatment center,"200 1st St SW, Rochester, MN 55905, United States","2GFM+37 Rochester, Minnesota, USA",https://www.mayoclinic.org/diseases-conditions/pancreatic-cancer/care-at-mayo-clinic/mac-20355431?mc_id=us&utm_source=yext&utm_medium=l&utm_content=departmentcancer&utm_campaign=mayoclinic&geo=national&placementsite=enterprise&invsrc=cancer&cauid=105148&y_source=1_MTQzNDQ5MzgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 507-284-2511,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOUYlfXWHTIPGW7N1DVARn595Ew_ida0gmUiUuR=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-09-28T23:14:21.963Z,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
https://www.google.com/maps/place/Mayo+Clinic+Breast+Diagnostic+Clinic/data=!4m7!3m6!1s0x87f75f7b39000001:0xf65ca53237f8c65d!8m2!3d44.0226729!4d-92.4667508!16s%2Fg%2F11f38lww8j!19sChIJAQAAOXtf94cRXcb4NzKlXPY,Mayo Clinic Breast Diagnostic Clinic,3.4,5,Cancer treatment center,"200 1st St SW, Rochester, MN 55905, United States","2GFM+37 Rochester, Minnesota, USA",https://www.mayoclinic.org/departments-centers/breast-clinic/sections/overview/ovc-20459469?mc_id=us&utm_source=yext&utm_medium=l&utm_content=departmentcancer&utm_campaign=mayoclinic&geo=national&placementsite=enterprise&invsrc=cancer&cauid=105142&y_source=1_ODczODM2Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 507-284-2511,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOfGP3u4-G6NoViEVaGZa7Q79M-fAwDW5cSbBy3=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-09-28T23:14:26.780Z,LGBTQ+ friendly,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
https://www.google.com/maps/place/The+Longevity+Lab/data=!4m7!3m6!1s0x87f9e1fa55c9ba37:0xd0899e77342b585e!8m2!3d44.0589512!4d-92.4520845!16s%2Fg%2F11y6kn5b07!19sChIJN7rJVfrh-YcRXlgrNHeeidA,The Longevity Lab,5.0,16,Medical spa,"3456 East Circle Dr NE Suite 106B, Rochester, MN 55906, United States","3G5X+H5 Rochester, Minnesota, USA",https://longevitylabmn.com/,+1 507-208-4400,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipO63DnI3MT0b6zxfuZDKztXlVQwXlrfuUhOp_ct=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-09-28T23:14:32.061Z,Identifies as women-owned,Closed,10 am–5 pm,Closed,10 am–5 pm,10 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Mayo+Clinic+CAR-T+Cell+Therapy+Program/data=!4m7!3m6!1s0x87f75f338bc86aaf:0xd3e270a218d1f712!8m2!3d44.0226729!4d-92.4667508!16s%2Fg%2F11kj2dytj4!19sChIJr2rIizNf94cREvfRGKJw4tM,Mayo Clinic CAR-T Cell Therapy Program,,,Cancer treatment center,"200 1st St SW, Rochester, MN 55905, United States","2GFM+37 Rochester, Minnesota, USA",https://www.mayoclinic.org/departments-centers/car-t-cell-therapy-program/home/orc-20404317?mc_id=us&utm_source=yext&utm_medium=l&utm_content=departmentcancer&utm_campaign=mayoclinic&geo=national&placementsite=enterprise&invsrc=cancer&cauid=105142&y_source=1_OTE2NDc2ODEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 507-284-2511,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1NwPR3zFzLMrVtlotm23Lw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.13938&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-09-28T23:14:36.890Z,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
"https://www.google.com/maps/place/Community+Behavioral+Health+Hospital/@43.9727114,-92.4559815,17z/data=!3m1!4b1!4m6!3m5!1s0x87f9e274ea978d6f:0xe931b848cac59682!8m2!3d43.9727114!4d-92.4559815!16s%2Fm%2F04g37xb",Community Behavioral Health Hospital,4.0,1,Psychiatric hospital,"251 Woodlake Dr, Rochester, MN 55904, United States","XGFV+3J Rochester, Minnesota, USA",https://mn.gov/dhs/people-we-serve/adults/services/direct-care-treatment/programs-services/community-behavioral-health-hospitals/,+1 507-206-2561,,,false,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:15:02.542Z,,,,,,,,,,
https://www.google.com/maps/place/Chatfield+Family+Chiropractic/data=!4m7!3m6!1s0x87f9f478aebb8967:0x1f012d8403a83375!8m2!3d43.8458401!4d-92.1894472!16s%2Fg%2F1th57k6k!19sChIJZ4m7rnj0-YcRdTOoA4QtAR8,Chatfield Family Chiropractic,5.0,52,Chiropractor,"119 Main St S #1253, Chatfield, MN 55923, United States","RRW6+86 Chatfield, Minnesota, USA",http://www.chatfieldfamilychiropractic.com/,+1 507-867-3558,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipN3xwT08sAfCPvtZh_90SYlrXVTgXarPLHTXBeU=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:15:07.363Z,,Closed,"8:30–11 am, 12–3:30 pm","8:30 am–12 pm, 3–7 pm",8:30 am–12 pm,"8:30 am–12 pm, 3–7:30 pm","8:30–11 am, 12–3 pm",8 am–12 pm,,
https://www.google.com/maps/place/Chosen+Valley+Veterinary+Clinic/data=!4m7!3m6!1s0x87f9f478aec8256b:0xb91adfc5280b0ada!8m2!3d43.8458892!4d-92.1895598!16s%2Fg%2F1tmqry7d!19sChIJayXIrnj0-YcR2goLKMXfGrk,Chosen Valley Veterinary Clinic,4.9,217,Veterinarian,"115 Main St S, Chatfield, MN 55923, United States","RRW6+95 Chatfield, Minnesota, USA",https://www.chosenvalleyvet.com/,+1 507-867-3610,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrnmaHUCj9i_bvgyfShISAwUMBwwS37EPE6Eb5VqHUakJAnDoChOvnXX59gUNFJjZPi15mMegGn4RiJidpvEiVma4DR6iWMBowdgcIDyqEsmBy2Yvp8G-GXWp98sW2WqcMP1luOFhj92UIz=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:15:12.384Z,,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–12 pm,,
https://www.google.com/maps/place/Chatfield+Wastewater+Plant/data=!4m7!3m6!1s0x87f9f47d998fc0b9:0x4ae2598242e99f67!8m2!3d43.8397692!4d-92.1851038!16s%2Fg%2F1v1sls_1!19sChIJucCPmX30-YcRZ5_pQoJZ4ko,Chatfield Wastewater Plant,,,City government office,"90 Library Ln SW, Chatfield, MN 55923, United States","RRQ7+WX Chatfield, Minnesota, USA",https://www.ci.chatfield.mn.us/government/departments/public-works/wastewater-department,+1 507-867-4321,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cE1C04DAgsbkm0rzOgsndQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=110.64185&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:15:15.305Z,,,,,,,,,,
https://www.google.com/maps/place/H.O.P.E.+Ranch/data=!4m7!3m6!1s0x87f75bf4c42b841b:0x722320f8391d597d!8m2!3d43.8886899!4d-92.319743!16s%2Fg%2F12vr_zlx9!19sChIJG4QrxPRb94cRfVkdOfggI3I,H.O.P.E. Ranch,5.0,1,Psychotherapist,"9145 80th Ave SE, Chatfield, MN 55923, United States","VMQJ+F4 Chatfield, Minnesota, USA",http://www.hoperanchteam.com/,+1 507-281-3033,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNhS-xIsVZ_SamSOCIGgvpzI8uC0m038Up-XEuu=w408-h271-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:15:20.236Z,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
https://www.google.com/maps/place/Fireside+Pet+Lodge/data=!4m7!3m6!1s0x87f9f3dde86b3ddd:0xb07700fdb62cef8f!8m2!3d43.8786584!4d-92.2131468!16s%2Fg%2F11k1pgmx31!19sChIJ3T1r6N3z-YcRj-8stv0Ad7A,Fireside Pet Lodge,4.7,92,Pet care service,"13203 US-52, Chatfield, MN 55923, United States","VQHP+FP Chatfield, Minnesota, USA",http://www.firesidepetlodge.com/,+1 507-316-8355,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOu_dq5qr0_OxMMjUxeiNT8XJHzUkrmfT7bWXoY=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:15:25.337Z,,10 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–5 pm,,
https://www.google.com/maps/place/Olmsted+Medical+Center+-+Medication-Assisted+Treatment+%28MAT%29/data=!4m7!3m6!1s0x87f9e1af00ae183f:0xca27ccb6b14db5e!8m2!3d44.0121818!4d-92.4601827!16s%2Fg%2F11txjnc5wb!19sChIJPxiuAK_h-YcRXtsUa8t8ogw,Olmsted Medical Center - Medication-Assisted Treatment (MAT),,,Medical clinic,"210 9th St SE, Rochester, MN 55904, United States","2G6Q+VW Rochester, Minnesota, USA",https://www.olmmed.org/clinical-services/medication-assisted-treatment-mat/?utm_source=OMC_MAT&utm_campaign=Local-Listings&utm_medium=Google-My-Business,+1 507-292-7416,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jLMu1bIpSdLsrZQAt6bMTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.90727&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:15:29.991Z,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
https://www.google.com/maps/place/Self+Wellness+Studio/data=!4m7!3m6!1s0x87f75f96f81fc909:0x71f834ac05717e09!8m2!3d44.0265061!4d-92.4645523!16s%2Fg%2F11skrnvf7n!19sChIJCckf-JZf94cRCX5xBaw0-HE,Self Wellness Studio,5.0,19,Day spa,"311 1st Ave NW, Rochester, MN 55901, United States","2GGP+J5 Rochester, Minnesota, USA",http://www.selfwellnessstudio.com/,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nraIxJt9iCIIpXYSrdg1hMA_3toDy9ytUh0IJ4mZIdDMy6CMrZIk1mf_DrReUAdtBoVCB1u6wMFxxrB0CeES0GxSIDZamlLrWowTI9AxNh45Ba4JXBJrFzQ0NgGIEhWbBaJXrYx=w408-h306-k-no,false,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:15:33.040Z,,,,,,,,,,
"https://www.google.com/maps/place/Mayo+Clinic+Hospital,+Methodist+Campus/data=!4m7!3m6!1s0x87f75f7b3595d707:0x6f201b46ba8b8373!8m2!3d44.0238785!4d-92.4669704!16s%2Fg%2F1tdg3sft!19sChIJB9eVNXtf94cRc4OLukYbIG8","Mayo Clinic Hospital, Methodist Campus",4.2,127,Hospital,"201 W Center St, Rochester, MN 55902, United States","2GFM+H6 Rochester, Minnesota, USA",https://mayocl.in/2Rshw2c?y_source=1_MzkxODQ4MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 507-266-7890,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-UUHL4mhB2XudjOGH4w42m5qLJyblZGCJrUwDbIbnP_00KKz4Mt4OFPIdqf94k5VxPGEtGcxdhRm2Xut7Kc4pFSmuqpHo3y58bSdYvU_TRjtZ0FthQMO8IwCdE_8686gCysaC=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:15:38.168Z,LGBTQ+ friendly,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Optimal+Movement/data=!4m7!3m6!1s0x87f75f0324155555:0x8f13bd17b0907f37!8m2!3d44.0429666!4d-92.5119851!16s%2Fg%2F11d_78cc34!19sChIJVVUVJANf94cRN3-QsBe9E48,Optimal Movement,5.0,716,Acupuncture clinic,"3270 19th St NW STE 203, Rochester, MN 55901, United States","2FVQ+56 Rochester, Minnesota, USA",https://optimal-movement.com/,+1 507-993-0830,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNOgCG4ZPxxBztTL-bhAf6RXyB5kCYxNCqOdNvM=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:15:43.325Z,LGBTQ+ friendly,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,,
https://www.google.com/maps/place/Bellissima+Aesthetics/data=!4m7!3m6!1s0x87f9e305bdf34727:0x2f1962a949fa875!8m2!3d43.9558708!4d-92.4591958!16s%2Fg%2F11stb9fmdj!19sChIJJ0fzvQXj-YcRdaiflCqW8QI,Bellissima Aesthetics,5.0,95,Medical spa,"4530 Maine Ave SE #513, Rochester, MN 55904, United States","XG4R+88 Rochester, Minnesota, USA",http://bellissimaaestheticsbyliz.com/,+1 507-421-6856,"Closed ⋅ Opens 10 am Mon

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNIFT9CgefwT3guBixBjLVSioDTwirhF0ktTB4t=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:15:48.384Z,LGBTQ+ friendly,Closed,10 am–5 pm,10 am–5 pm,12–5 pm,4:30–7:30 pm,10 am–5 pm,Closed,,
https://www.google.com/maps/place/Autoimmune+Angels/data=!4m7!3m6!1s0x87f75e1036880287:0x316dd04344b130c5!8m2!3d44.0569374!4d-92.529581!16s%2Fg%2F11g6mbd5gg!19sChIJhwKINhBe94cRxTCxREPQbTE,Autoimmune Angels,4.3,28,Medical clinic,"3143 Superior Dr NW, Rochester, MN 55901, United States","3F4C+Q5 Rochester, Minnesota, USA",https://www.autoimmuneangels.com/,+1 507-258-4465,"Closed ⋅ Opens 8 am Mon

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqksBBkRviU6EKQV_xKPrlPEINUsb-cjMK0AcFDegFNihC_zpmeGdyYUZjx9V6BJhvP_6eMYr_O4L2eXRVFB9Z9ohlW2GSUSVxWoQR7TIOT3WFD-8uqxl3XsCvqjhbVj5RZz5x0=w408-h491-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:15:53.610Z,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,,
"https://www.google.com/maps/place/Aasiya+Matin,+M.B.B.S./data=!4m7!3m6!1s0x87f75f3c43825237:0xa555ca90facfe105!8m2!3d44.0223132!4d-92.4667642!16s%2Fg%2F11wr3ms4hr!19sChIJN1KCQzxf94cRBeHP-pDKVaU","Aasiya Matin, M.B.B.S.",,,Cancer treatment center,"200 1st St SW, Rochester, MN 55905, United States","2GCM+W7 Rochester, Minnesota, USA",https://www.mayoclinic.org/biographies/matin-aasiya-m-b-b-s/bio-20569627?mc_id=us&utm_source=yext&utm_medium=l&utm_content=featurecancer&utm_campaign=mayoclinic&geo=national&placementsite=enterprise&invsrc=cancer&cauid=102834&y_source=1_MTA4NDkyNDk5OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 507-284-2511,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM2rzPNPu9z1S8S1cAh9qdNM7b1GKVeE8IZLFIB=w408-h510-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:15:58.620Z,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
https://www.google.com/maps/place/Cancer+Care+%26+Infusion+Center+-+Northfield+Hospital+%26+Clinics/data=!4m7!3m6!1s0x87f6513ffc4dd303:0x8f91bae0e5ae64d2!8m2!3d44.4734105!4d-93.1916288!16s%2Fg%2F11hdfjc91x!19sChIJA9NN_D9R9ocR0mSu5eC6kY8,Cancer Care & Infusion Center - Northfield Hospital & Clinics,5.0,1,Cancer treatment center,"2000 North Ave, Northfield, MN 55057, United States","FRF5+98 Northfield, Minnesota, USA",https://www.northfieldhospital.org/cancercare,+1 507-646-6979,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipML7GU7j5b3SvG4lVd7TTVUjjqks0diV1_q2YS-=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:16:03.662Z,,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,
https://www.google.com/maps/place/Mayo+Clinic+Liver+and+Biliary+Tumor+Program/data=!4m7!3m6!1s0x87f75fbd262a4ff1:0xbf65741d8ebdf57c!8m2!3d44.0226729!4d-92.4667508!16s%2Fg%2F11txljd444!19sChIJ8U8qJr1f94cRfPW9jh10Zb8,Mayo Clinic Liver and Biliary Tumor Program,,,Cancer treatment center,"200 1st St SW, Rochester, MN 55905, United States","2GFM+37 Rochester, Minnesota, USA",https://www.mayoclinic.org/diseases-conditions/liver-cancer/care-at-mayo-clinic/mac-20353668?mc_id=us&utm_source=yext&utm_medium=l&utm_content=departmentcancer&utm_campaign=mayoclinic&geo=national&placementsite=enterprise&invsrc=cancer&cauid=105142&y_source=1_OTE2NDc2ODMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 507-284-2511,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1NwPR3zFzLMrVtlotm23Lw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.13938&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:16:08.609Z,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
https://www.google.com/maps/place/Zumbro+Valley+Health+Center/data=!4m7!3m6!1s0x87f9e2747a3432fb:0x58ae176943aee8cf!8m2!3d43.9718821!4d-92.4557788!16s%2Fg%2F1tdp10j3!19sChIJ-zI0enTi-YcRz-iuQ2kXrlg,Zumbro Valley Health Center,4.0,131,Mental health service,"343 Woodlake Dr, Rochester, MN 55904, United States","XGCV+QM Rochester, Minnesota, USA",http://zvhc.org/,+1 507-289-2089,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOk9ZBUPrt142813-DzfDkCVTaZqOI0NfNy34C2=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:16:13.889Z,LGBTQ+ friendly,Closed,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–12 pm,Closed,,
https://www.google.com/maps/place/Rochester+Metro+Treatment+Center/data=!4m7!3m6!1s0x87f9e0217992a9e9:0xb887136f1e7b3aab!8m2!3d44.0482936!4d-92.4553941!16s%2Fg%2F1vn192k8!19sChIJ6amSeSHg-YcRqzp7Hm8Th7g,Rochester Metro Treatment Center,3.5,21,Addiction treatment center,"2360 N Broadway Ave, Rochester, MN 55906, United States","2GXV+8R Rochester, Minnesota, USA",https://www.newseason.com/clinics/rochester-metro-treatment-center/,+1 507-282-0142,Closed ⋅ Opens 5:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOPWMKKsp5tZnq907A437MGsXnrGBC_IHn4XKmc=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:16:19.137Z,,Closed,5:30 am–2 pm,5:30 am–2 pm,5:30 am–2 pm,5:30 am–2 pm,5:30 am–2 pm,6–9:30 am,,
https://www.google.com/maps/place/Slow+Coast+Spa/data=!4m7!3m6!1s0x87f76266dc1af1cb:0xdb306e302e96b92!8m2!3d44.0046725!4d-92.4665642!16s%2Fg%2F11c75x35x4!19sChIJy_Ea3GZi94cRkmvpAuMGsw0,Slow Coast Spa,4.8,40,Medical spa,"1201 Broadway Ave S UNIT 24, Rochester, MN 55904, United States","2G3M+V9 Rochester, Minnesota, USA",https://www.slowcoastspa.com/,+1 507-272-5967,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2GkS7GLYy29PJREwYdgMrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.66297&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:16:24.284Z,,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,,
https://www.google.com/maps/place/Oasis+Therapy+Center/data=!4m7!3m6!1s0x87f75fd7fedf8c6f:0x3564781c4a89cbc9!8m2!3d44.0234729!4d-92.5092521!16s%2Fg%2F11vb5d5480!19sChIJb4zf_tdf94cRycuJShx4ZDU,Oasis Therapy Center,5.0,2,Mental health service,"3015 Allegro Park Ln SW, Rochester, MN 55902, United States","2FFR+97 Rochester, Minnesota, USA",http://www.oasistherapyrochester.com/,,,https://lh3.googleusercontent.com/p/AF1QipP7EV3YgIe61R41K2BKD-2jaSelfvftePC0f8kk=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:16:27.146Z,,,,,,,,,,
https://www.google.com/maps/place/Mayo+Clinic+Addiction+Services/data=!4m7!3m6!1s0x87f75fa5ae2e0601:0xf09f39cd8574b795!8m2!3d44.0205274!4d-92.4830576!16s%2Fg%2F11xgjy2t70!19sChIJAQYurqVf94cRlbd0hc05n_A,Mayo Clinic Addiction Services,,,Addiction treatment center,"St. Marys Hospital Campus, Generose Building, 1216 2nd St SW, Rochester, MN 55902, United States","2GC8+6Q Rochester, Minnesota, USA",https://www.mayoclinic.org/departments-centers/addiction-services/sections/overview/ovc-20560250?y_source=1_MjAxNDk2MjQ4My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 507-255-4151,Closed ⋅ Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YRLUnNdmktU29cH_cyn2YQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.32949&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:16:31.875Z,,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,,
https://www.google.com/maps/place/Mayo+Clinic+Medical+Oncology/data=!4m7!3m6!1s0x87f75f7ba9b3c677:0xf073811f52f83cac!8m2!3d44.0237297!4d-92.4662938!16s%2Fg%2F1hc9wxg78!19sChIJd8azqXtf94cRrDz4Uh-Bc_A,Mayo Clinic Medical Oncology,,,Medical clinic,"200 1st St NW, Rochester, MN 55905, United States","2GFM+FF Rochester, Minnesota, USA",http://www.mayoclinic.org/,+1 507-284-2511,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tChnRqiHuCDjtbZkD3nxHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=101.9627&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-09-28T23:16:34.558Z,,,,,,,,,,
