placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info,error
"https://www.google.com/maps/place/Louis+K.+Graham,+MD/data=!4m7!3m6!1s0x887539e8bc722c99:0x3607010ccdc30277!8m2!3d39.8089172!4d-89.6551923!16s%2Fg%2F11yd62_pkj!19sChIJmSxyvOg5dYgRdwLDzQwBBzY","Louis K. Graham, MD",,,Doctor,"701 N 1st St, Springfield, IL 62781, United States","R85V+HW Springfield, Illinois, USA",,+1 217-545-8000,,https://lh3.googleusercontent.com/p/AF1QipMbLVmFDlAAbWrfsRtcEzoPMePBoPNB48ay_PvA=w408-h571-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Chatham+Springfield+IL/@39.6732774,-89.6647197,14z",2026-01-28T19:59:27.194Z,,,
"https://www.google.com/maps/place/Dr.+Mohamed+M.+El-Ansary,+MD,FIPP/data=!4m7!3m6!1s0x8874b26cf939439d:0xdc0eea604ea2d5cc!8m2!3d39.9172479!4d-88.9537079!16s%2Fg%2F11gbxbzllp!19sChIJnUM5-WyydIgRzNWiTmDqDtw","Dr. Mohamed M. El-Ansary, MD,FIPP",5.0,3,Pain management physician,"133 Barnett Ave #4, Forsyth, IL 62535, United States","W28W+VG Forsyth, Illinois, USA",,+1 217-330-9324,Temporarily closed,https://lh3.googleusercontent.com/p/AF1QipM8bTj-_QDcfGY0-O4a4NMr0AJnYABrB0sSHsB3=w408-h308-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Chatham+Springfield+IL/@39.6732774,-89.6647197,14z",2026-01-28T19:59:31.464Z,,,
https://www.google.com/maps/place/Laser+Pain+Centers+of+Illinois+-+Sherman/data=!4m7!3m6!1s0x887531d2b50d8d79:0x8bf5502df4836192!8m2!3d39.8922318!4d-89.6046717!16s%2Fg%2F11gxfkc08k!19sChIJeY0NtdIxdYgRkmGD9C1Q9Ys,Laser Pain Centers of Illinois - Sherman,5.0,18,Chiropractor,"420 Crossing Dr, Sherman, IL 62684, United States","V9RW+V4 Sherman, Illinois, USA",http://www.shermanlasercenters.com/,+1 217-496-3636,Opens soon · 2 pm,https://lh3.googleusercontent.com/p/AF1QipNKOu3uLkstey3Sck3UKo_UvD64CFCyJ1dTb33E=w408-h326-k-no,true,"8 am–12 pm, 2–5 pm","8 am–12 pm, 2–5 pm",Closed,Closed,Closed,"8 am–12 pm, 2–5 pm",Closed,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T19:59:47.235Z,,,
https://www.google.com/maps/place/Springfield+Clinic+Sherman+Rehabilitation+Services/data=!4m7!3m6!1s0x88753136459c985d:0x34eac13cdad72e68!8m2!3d39.8988915!4d-89.6026603!16s%2Fg%2F11gy8kchqw!19sChIJXZicRTYxdYgRaC7X2jzB6jQ,Springfield Clinic Sherman Rehabilitation Services,4.9,66,Medical clinic,"129 Illini Blvd, Sherman, IL 62684, United States","V9XW+HW Sherman, Illinois, USA",https://www.springfieldclinic.com/our-locations/springfield-clinic-sherman-rehabilitation-services,+1 217-496-3481,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipNutm5nYvPhgfujdjmcMWRTe5meDNJ871-OA-LI=w424-h240-k-no,true,7 am–5:30 pm,7 am–5:30 pm,7 am–4:30 pm,Closed,Closed,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T19:59:51.514Z,,,
"https://www.google.com/maps/place/John+P.+Folkerts,+DC/data=!4m7!3m6!1s0x88753166d21e4137:0x97f6b1a18e47505c!8m2!3d39.8922318!4d-89.6046717!16s%2Fg%2F1tcy51np!19sChIJN0Ee0mYxdYgRXFBHjqGx9pc","John P. Folkerts, DC",5.0,3,Chiropractor,"420 Crossing Dr, Sherman, IL 62684, United States","V9RW+V4 Sherman, Illinois, USA",,+1 217-496-3636,Opens soon · 2 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XJWItguNG-QK-cdnvFNHcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.08954&pitch=0&thumbfov=100,true,"8 am–12 pm, 2–5 pm","8 am–12 pm, 2–5 pm",Closed,Closed,Closed,8 am–12 am,Closed,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T19:59:55.737Z,,,
https://www.google.com/maps/place/Springfield+Clinic+Sherman/data=!4m7!3m6!1s0x88753142aa234815:0xb393c6516b0dca02!8m2!3d39.888179!4d-89.6095881!16s%2Fg%2F1thd2k73!19sChIJFUgjqkIxdYgRAsoNa1HGk7M,Springfield Clinic Sherman,4.8,205,Medical clinic,"400 St John Dr, Sherman, IL 62684, United States","V9QR+75 Sherman, Illinois, USA",https://www.springfieldclinic.com/our-locations/springfield-clinic-sherman,+1 217-528-7541,"Open · Closes 5 pm

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPkEZADqog0lHXBJuJe1xJsDhv0SqR1bAunebqr=w424-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:00:00.101Z,,,
https://www.google.com/maps/place/Springfield+Clinic+Urgent+Care+-+Sherman/data=!4m7!3m6!1s0x8875314334971a9d:0xc5c243a1a8efdc01!8m2!3d39.888202!4d-89.6095777!16s%2Fg%2F11c5sxvs5p!19sChIJnRqXNEMxdYgRAdzvqKFDwsU,Springfield Clinic Urgent Care - Sherman,4.8,465,Urgent care center,"400 St John Dr, Sherman, IL 62684, United States","V9QR+75 Sherman, Illinois, USA",https://www.springfieldclinic.com/our-locations/springfield-clinic-urgent-care-sherman,+1 217-247-9811,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipND57t_NFAY82wXXjSCGLAA3Eq69YtYudC0ZwQj=w424-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:00:04.398Z,,,
https://www.google.com/maps/place/Sherman+Chiropractic/data=!4m7!3m6!1s0x88753166d21e4137:0xe54b71a415d6fd87!8m2!3d39.8922326!4d-89.6046466!16s%2Fg%2F1tsbmwkv!19sChIJN0Ee0mYxdYgRh_3WFaRxS-U,Sherman Chiropractic,4.4,7,Chiropractor,"420 Crossing Dr, Sherman, IL 62684, United States","V9RW+V4 Sherman, Illinois, USA",http://www.shermanlasercenters.com/,+1 217-496-3636,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer4PS8b1gKKw-QojfWyJp6XHhePxSwKM1EVX6OtvxM9B8l2bSdXfvAW82dupNO_xe-nnf3lhzmgi5mXOR8duaCTPaaF4qzEmY4pJqn8BSC32pyl1LyBCHCMCqf_0_ufdUcCj4t6=w426-h240-k-no,true,"8 am–12 pm, 2–5 pm","8 am–12 pm, 2–5 pm",Closed,Closed,Closed,"8 am–12 pm, 2–5 pm",Closed,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:00:08.924Z,,,
https://www.google.com/maps/place/The+Spine+and+Sport+Center/data=!4m7!3m6!1s0x8875377d87d9c5a5:0x8f47313f0bdf5c43!8m2!3d39.8164291!4d-89.6563479!16s%2Fg%2F11cm19td2r!19sChIJpcXZh303dYgRQ1zfCz8xR48,The Spine and Sport Center,5.0,5,Chiropractor,"205 N Grand Ave W, Springfield, IL 62702, United States","R88V+HF Springfield, Illinois, USA",http://www.sitkochiropractic.com/,+1 217-525-2035,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM-BmKkAlSrctMSW0xplEaLDfqbbYvpczRq18Ka=w408-h305-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:00:13.410Z,,,
"https://www.google.com/maps/place/Jennifer+A.+Schuermann,+MD/data=!4m7!3m6!1s0x88753901bcb7f82f:0xb6aaf3df6de47d4c!8m2!3d39.7910214!4d-89.6478988!16s%2Fg%2F11g4g88yxm!19sChIJL_i3vAE5dYgRTH3kbd_zqrY","Jennifer A. Schuermann, MD",4.9,209,Family practice physician,"1025 S 6th St 1st Floor, Springfield, IL 62703, United States","Q9R2+CR Springfield, Illinois, USA",https://www.springfieldclinic.com/our-providers/jennifer-schuermann,+1 217-280-9677,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPURNTmmLnu6MSwI_o5F1lxIBAwV1sUjZyARW_Q=w424-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:00:17.746Z,,,
"https://www.google.com/maps/place/Brad+D.+Paris,+MD,+FACS/data=!4m7!3m6!1s0x887539d094d57691:0x2d6cac56fff4fbaf!8m2!3d39.8109259!4d-89.6538439!16s%2Fg%2F1tdx9f_5!19sChIJkXbVlNA5dYgRr_v0_1asbC0","Brad D. Paris, MD, FACS",5.0,159,Doctor,"900 N 1st St 3rd Floor, Springfield, IL 62702, United States","R86W+9F Springfield, Illinois, USA",https://www.springfieldclinic.com/our-providers/brad-paris,+1 217-280-9021,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOVYJGqQtaBFKCiI4LNjoe1wPHjUktMal_5GXQQ=w424-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:00:22.029Z,,,
"https://www.google.com/maps/place/Leslie+J.+Acakpo-Satchivi,+MD,+PhD,+FAANS/data=!4m7!3m6!1s0x887539d094d57143:0x91bc2fa65caa00a3!8m2!3d39.809958!4d-89.653973!16s%2Fg%2F1tfccyb8!19sChIJQ3HVlNA5dYgRowCqXKYvvJE","Leslie J. Acakpo-Satchivi, MD, PhD, FAANS",5.0,94,Neurosurgeon,"800 N 1st St 4th Floor, Springfield, IL 62702, United States","R85W+XC Springfield, Illinois, USA",https://www.springfieldclinic.com/our-providers/leslie-acakpo-satchivi,+1 217-280-9154,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOihIJFzezdvkh0ote92GCHdjHG-nkoEKna6qrK=w424-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:00:26.383Z,,,
https://www.google.com/maps/place/Springfield+Memorial+Hospital/data=!4m7!3m6!1s0x887539d0e818585d:0x6aa14e51f847982d!8m2!3d39.8098012!4d-89.6567893!16s%2Fg%2F1th0z321!19sChIJXVgY6NA5dYgRLZhH-FFOoWo,Springfield Memorial Hospital,2.8,405,Medical Center,"701 N 1st St, Springfield, IL 62781, United States","R85V+W7 Springfield, Illinois, USA",https://memorial.health/springfield-memorial-hospital/overview/?y_source=1_MTU0MzQ4NjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 217-788-3000,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepPzX6FRvbuVMjEZHG9O3vb1IX3XoQO3Euy1ROJDKcBX1TrD5EBHEsoIcqhF6hGNX4lpy1fQxdBdVkdRCu6dStXleAA7tXyfrmsMuZNoOJX1sMj1KLXsjZzP7uWfoQL1BFOv0TTgA=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:00:30.919Z,,,
"https://www.google.com/maps/place/Mark+D.+Greatting,+MD/data=!4m7!3m6!1s0x887539d094d57691:0x70e7c38f6b1940f4!8m2!3d39.8096906!4d-89.6539497!16s%2Fg%2F1tgpc0f7!19sChIJkXbVlNA5dYgR9EAZa4_D53A","Mark D. Greatting, MD",4.9,324,Orthopedic surgeon,"800 N 1st St 1st Floor, Springfield, IL 62702, United States","R85W+VC Springfield, Illinois, USA",https://www.springfieldclinic.com/our-providers/mark-greatting,+1 217-280-9099,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPp6KsmP6EI-b1O7PKs1nCYEhQh-beeVkajTegL=w424-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:00:35.243Z,,,
"https://www.google.com/maps/place/Daniel+S.+Rossi,+MD/data=!4m7!3m6!1s0x887539f73605144f:0x519f2f0406d29b9f!8m2!3d39.809939!4d-89.6539143!16s%2Fg%2F11hs_dp4rw!19sChIJTxQFNvc5dYgRn5vSBgQvn1E","Daniel S. Rossi, MD",4.8,155,Orthopedic surgeon,"800 N 1st St, Springfield, IL 62702, United States","R85W+XC Springfield, Illinois, USA",https://www.springfieldclinic.com/our-providers/daniel-rossi,+1 217-280-9099,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMuPvuTMBhHDf-9m9YN8QUUuxS1LNyn-9XdsrK2=w424-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:00:39.894Z,,,
https://www.google.com/maps/place/County+Market/data=!4m7!3m6!1s0x87e0061d42034161:0x25d3e0e6c22b024c!8m2!3d39.8983159!4d-89.6034532!16s%2Fg%2F11xczsmbl!19sChIJYUEDQh0G4IcRTAIrwubg0yU,County Market,4.4,539,Grocery store,"119 Illini Blvd, Sherman, IL 62684, United States","V9XW+8J Sherman, Illinois, USA",https://www.mycountymarket.com/,+1 217-496-2817,Open · Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqWnLuPkJMbVZ_A3WghqEPONH1TowtujRho21gLFJC5rA2ED95vZ4SAicB6DvE5twowgSAzCP8zVURxZq23RM040TQcIvHD-LGD1aPy5LO1OWjEkaW1yq5LvnO_Zv83Q_WC8wY=w408-h724-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:00:44.238Z,"Grocery chain carrying meat, dairy & fresh produce, plus deli fare & baked goods. · In-store pick-up",,
https://www.google.com/maps/place/Medical+Cannabis+Community+Outreach/data=!4m7!3m6!1s0x887539b31bd35b77:0x8c2eb7820091adc5!8m2!3d39.7919858!4d-89.6557126!16s%2Fg%2F11fhtzg8jq!19sChIJd1vTG7M5dYgRxa2RAIK3Low,Medical Cannabis Community Outreach,4.8,24,Medical clinic,"920 S Spring St Suite 2300, Springfield, IL 62704, United States","Q8RV+QP Springfield, Illinois, USA",http://www.medicalcannabiscommunityoutreach.com/,+1 630-669-5912,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOJEpbt5uXbOkfyqUbgdWeN0_5Ozs2pFsEkCtkF=w408-h725-k-no,true,11 am–7 pm,11 am–7 pm,Open 24 hours,Open 24 hours,10 am–7 pm,10 am–7 pm,11 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:00:48.597Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Springfield+Clinic+Urgent+Care+Plus/data=!4m7!3m6!1s0x8875396b13032a55:0xfa38bfc7803d0628!8m2!3d39.8071625!4d-89.6593555!16s%2Fg%2F11x0cmd891!19sChIJVSoDE2s5dYgRKAY9gMe_OPo,Springfield Clinic Urgent Care Plus,4.8,426,Urgent care center,"350 W Carpenter St, Springfield, IL 62702, United States","R84R+V7 Springfield, Illinois, USA",https://www.springfieldclinic.com/our-locations/springfield-clinic-urgent-care-plus,+1 217-546-5395,"Open · Closes 6 pm

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOoXIQ-QogmBhXiMElZkI7yoIEygWmg5soWdyVY=w424-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:00:53.211Z,,,
"https://www.google.com/maps/place/Aaron+T.+Brewer,+MD,+FACS/data=!4m7!3m6!1s0x887539d094d57691:0x3c60571fa3ba9c02!8m2!3d39.8109259!4d-89.6538439!16s%2Fg%2F1tfsclnb!19sChIJkXbVlNA5dYgRApy6ox9XYDw","Aaron T. Brewer, MD, FACS",4.9,97,Surgeon,"900 N 1st St 3rd Floor, Springfield, IL 62702, United States","R86W+9F Springfield, Illinois, USA",https://www.springfieldclinic.com/our-providers/aaron-brewer,+1 217-280-9024,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN_7fgnk0CNFzEScmgSp5osyiMwiXTSt8zK30Nt=w424-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:00:57.530Z,,,
"https://www.google.com/maps/place/Andrew+T.+Mills,+MD/data=!4m7!3m6!1s0x8875394acd4fd961:0xaa4451bc854fff89!8m2!3d39.8098904!4d-89.6541483!16s%2Fg%2F11ry2yh8p8!19sChIJYdlPzUo5dYgRif9PhbxRRKo","Andrew T. Mills, MD",4.8,116,Orthopedic surgeon,"800 N 1st St, Springfield, IL 62702, United States","R85W+X8 Springfield, Illinois, USA",https://www.springfieldclinic.com/our-providers/andrew-mills,+1 217-280-9099,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPzFAS1NpiSvQyO26c65b7xZmk-I38yeklaMwbJ=w424-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:01:02.070Z,,,
https://www.google.com/maps/place/Springfield+Clinic+Chiropractic/data=!4m7!3m6!1s0x887539d22399007b:0xb95c1f38825c4d7e!8m2!3d39.8079031!4d-89.6595828!16s%2Fg%2F1wh4gm11!19sChIJewCZI9I5dYgRfk1cgjgfXLk,Springfield Clinic Chiropractic,4.6,14,Chiropractor,"355 W Carpenter St Suite A, Springfield, IL 62702, United States","R85R+55 Springfield, Illinois, USA",https://www.springfieldclinic.com/our-locations/springfield-clinic-chiropractic,+1 217-528-7541,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNcoc868UYeoJumtJJmDLi1avgMewddrTPxymSF=w424-h240-k-no,true,6 am–6 pm,8 am–5 pm,6 am–5 pm,Closed,Closed,6 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:01:06.577Z,,,
https://www.google.com/maps/place/Sitko+Chiropractic/data=!4m7!3m6!1s0x8875377d8804014d:0x8ccaae2b09f9becb!8m2!3d39.8163591!4d-89.6563203!16s%2Fg%2F1tfpkksp!19sChIJTQEEiH03dYgRy775CSuuyow,Sitko Chiropractic,5.0,76,Chiropractor,"205 N Grand Ave W, Springfield, IL 62702, United States","R88V+GF Springfield, Illinois, USA",http://www.sitkochiropractic.com/,+1 217-525-2035,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMxA-03Y876qUbJ5VRZ5MqSSFnPrpDlEEDj4SNd=w464-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–5 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:01:10.811Z,,,
https://www.google.com/maps/place/Orthopedic+Center+of+Illinois/data=!4m7!3m6!1s0x88754799dd60f79b:0x47589a0d86f03a6a!8m2!3d39.7855935!4d-89.7166445!16s%2Fg%2F1tw_n_sm!19sChIJm_dg3ZlHdYgRajrwhg2aWEc,Orthopedic Center of Illinois,4.6,1009,Medical Center,"1301 S Koke Mill Rd, Springfield, IL 62711, United States","Q7PM+68 Springfield, Illinois, USA",https://orthocenterillinois.com/locations/?utm_source=GMBSocialClimb&utm_medium=OrthopedicCenterofIllinois#tab-9558310e94594220ab2,+1 217-547-9100,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNLZ5xksdVHWmAl8IUCMfj6wfhmuVP17gOYLmpt=w672-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:01:15.261Z,,,
"https://www.google.com/maps/place/Marten+J.+Sikorski,+DPM,+FACFAS/data=!4m7!3m6!1s0x887539d094d57691:0x5143ad69fbe5aa56!8m2!3d39.809958!4d-89.653973!16s%2Fg%2F1th7nnfd!19sChIJkXbVlNA5dYgRVqrl-2mtQ1E","Marten J. Sikorski, DPM, FACFAS",4.9,214,Podiatrist,"800 N 1st St 1st Floor, Springfield, IL 62702, United States","R85W+XC Springfield, Illinois, USA",https://www.springfieldclinic.com/our-providers/marten-sikorski,+1 217-280-9104,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOwMqKJJggmJM5FJMDV-5MgX3WJkdQqwljPUDYq=w424-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:01:19.797Z,,,
"https://www.google.com/maps/place/Cecile+E.+Becker,+MD/data=!4m7!3m6!1s0x887539d094d57691:0xb2efc8c662fb3ecf!8m2!3d39.809958!4d-89.653973!16s%2Fg%2F1xcbqchy!19sChIJkXbVlNA5dYgRzz77YsbI77I","Cecile E. Becker, MD",4.6,169,Neurologist,"800 N 1st St 4th Floor, Springfield, IL 62702, United States","R85W+XC Springfield, Illinois, USA",https://www.springfieldclinic.com/our-providers/cecile-becker,+1 217-280-9153,"Open · Closes 5 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN66LVeH_GS73n4y2nuGrqFNy_NDT3tQiErUyc=w424-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:01:24.084Z,,,
"https://www.google.com/maps/place/White+Flower+Bodywork+%7C+Massage+Therapy,+Pain+Relief+Massage+Therapist+and+Reiki+Springfield+IL/data=!4m7!3m6!1s0x8875391510208285:0x54a14e8d17c633b8!8m2!3d39.7825169!4d-89.6665142!16s%2Fg%2F11v191q5yt!19sChIJhYIgEBU5dYgRuDPGF41OoVQ","White Flower Bodywork | Massage Therapy, Pain Relief Massage Therapist and Reiki Springfield IL",1.0,1,Massage therapist,"826 W Laurel St # 2B, Springfield, IL 62704, United States","Q8MM+29 Springfield, Illinois, USA",http://whiteflowerbodywork.com/,,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPpEV1pjIdy2VlZ0ApaywbeAES9lEyeorOPqWmE=w408-h270-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:01:28.498Z,,Identifies as women-owned,
https://www.google.com/maps/place/Springfield+Chiropractic+Clinic/data=!4m7!3m6!1s0x887539b0a63bf0d5:0x5c73d235d6806fe1!8m2!3d39.7896135!4d-89.6540807!16s%2Fg%2F1tdy0n0m!19sChIJ1fA7prA5dYgR4W-A1jXSc1w,Springfield Chiropractic Clinic,4.6,22,Chiropractor,"1045 S 2nd St, Springfield, IL 62704, United States","Q8QW+R9 Springfield, Illinois, USA",https://www.springfieldchiropractic.net/,+1 217-544-5213,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPciMzQ5uS-ZDCVXHoK1glnOfrj-ey0NqcBc4Ls=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,10 am–1 pm,Closed,Closed,9 am–6 pm,10 am–1 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:01:32.996Z,,,
"https://www.google.com/maps/place/Piero+Capecci,+MD/data=!4m7!3m6!1s0x887539d0a2d5e2fb:0xe6e11c69cf271d10!8m2!3d39.809958!4d-89.653973!16s%2Fg%2F11clfn7sqz!19sChIJ--LVotA5dYgREB0nz2kc4eY","Piero Capecci, MD",4.8,199,Medical clinic,"800 N 1st St 1st Floor, Springfield, IL 62702, United States","R85W+XC Springfield, Illinois, USA",https://www.springfieldclinic.com/our-providers/piero-capecci,+1 217-280-9099,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO-Im6mDWLGraPK1QPhw8KD6XoPz35KUZqOPxQi=w424-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:01:37.525Z,,,
"https://www.google.com/maps/place/Dr.+Sumesh+Jain,+MD/data=!4m7!3m6!1s0x887539d0f548a195:0xe59d1cbe0daef872!8m2!3d39.8089714!4d-89.6559079!16s%2Fg%2F1hcbkkt__!19sChIJlaFI9dA5dYgRcviuDb4cneU","Dr. Sumesh Jain, MD",2.3,3,Emergency care physician,"701 N 1st St, Springfield, IL 62702, United States","R85V+HJ Springfield, Illinois, USA",,+1 217-545-3518,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bcX1uDVzt2qG8BO6fzvltA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.88458&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-01-28T20:01:39.754Z,,,
