placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes
"https://www.google.com/maps/place/Jacalyn+Saracco,+Psychiatric+Nurse+Practitioner/data=!4m7!3m6!1s0x880fc9491fd86d6d:0xcab5858b8a921919!8m2!3d42.0079894!4d-87.8252414!16s%2Fg%2F11sf6j56z6!19sChIJbW3YH0nJD4gRGRmSiouFtco","Jacalyn Saracco, Psychiatric Nurse Practitioner",5.0,11,Psychiatrist,"250 S NW Hwy Suite 110, Park Ridge, IL 60068, United States","255F+5W Park Ridge, Illinois, USA",https://lifestance.com/provider/nurse-practitioner/il/park-ridge/jacalyn-saracco/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 224-985-5824,Open · Closes 9:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP8EyMsedT_TcP9tXdlLHSNuKBtpXyaowDTIKBT=w427-h240-k-no,true,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–6:30 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:04:44.852Z,,
https://www.google.com/maps/place/Center+for+Authentic+Living/data=!4m7!3m6!1s0x880fc9b740acf621:0xfc05ad5fe0d491ef!8m2!3d42.0094857!4d-87.8313454!16s%2Fg%2F11fzd2k6zz!19sChIJIfasQLfJD4gR75HU4F-tBfw,Center for Authentic Living,4.6,29,Counselor,"120 Main St #200, Park Ridge, IL 60068, United States","2559+QF Park Ridge, Illinois, USA",http://www.centerforauthenticliving.biz/,,Open · Closes 9 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMEZzIWoIJpcZrBe_infIwIWZVm0qms_n-uCiGQ=w408-h544-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:04:50.113Z,,
https://www.google.com/maps/place/Main+Street+Counseling+Solutions/data=!4m7!3m6!1s0x880fc9aa846e8d61:0xbfb83f890a540024!8m2!3d42.0165327!4d-87.8386286!16s%2Fg%2F11mtddw5yc!19sChIJYY1uhKrJD4gRJABUCok_uL8,Main Street Counseling Solutions,5.0,12,Mental health service,"444 N Northwest Hwy # 320, Park Ridge, IL 60068, United States","2586+JG Park Ridge, Illinois, USA",http://mainstcounselingsolutions.com/,+1 847-220-7298,Closes soon · 8 pm · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOz9O0c5oCpOf2QEwyP8DL2TYj_FsMPcs6SwCoR=w408-h306-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:04:55.377Z,,
https://www.google.com/maps/place/Rosecrance+Therapies+%7C+Chicago-Norwood+Park/data=!4m7!3m6!1s0x880fcbb38317755f:0xe33671eab357186d!8m2!3d41.9779911!4d-87.8374576!16s%2Fg%2F11vm5zrbwg!19sChIJX3UXg7PLD4gRbRhXs-pxNuM,Rosecrance Therapies | Chicago-Norwood Park,4.9,11,Mental health clinic,"5440 N Cumberland Ave UNIT 165, Chicago, IL 60656, United States","X5H7+52 Chicago, Illinois, USA",https://www.rosecrancetherapies.com/,+1 312-239-5200,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a0pxMfqggzYQniQBlW5MEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.2285&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:04:58.423Z,,
"https://www.google.com/maps/place/Dr.+Bernadette+M.+Stevenson+MD.,+PhD/data=!4m7!3m6!1s0x880fc9374b5963a9:0x4a1100b05994218a!8m2!3d41.9855376!4d-87.8452582!16s%2Fg%2F11h772945m!19sChIJqWNZSzfJD4gRiiGUWbAAEUo","Dr. Bernadette M. Stevenson MD., PhD",4.4,7,Psychiatrist,"8745 W Higgins Rd Suite 110, Chicago, IL 60631, United States","X5P3+6V Chicago, Illinois, USA",,+1 224-361-3301,Closed · Opens 8:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0-EgsLjEm_u-dLIVTdAoaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.68787&pitch=0&thumbfov=100,true,8:30 am–6:30 pm,8:30 am–6:30 pm,8:30 am–6:30 pm,8:30 am–6:30 pm,8:30 am–6:30 pm,10 am–12 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:05:04.092Z,,
https://www.google.com/maps/place/Counseling+Speaks/data=!4m7!3m6!1s0x880fb7c303459953:0x6c64a17e1cecb36d!8m2!3d42.0165112!4d-87.8385716!16s%2Fg%2F11cnkk2t1n!19sChIJU5lFA8O3D4gRbbPsHH6hZGw,Counseling Speaks,4.4,20,Mental health service,"444 N Northwest Hwy #207, Park Ridge, IL 60068, United States","2586+JH Park Ridge, Illinois, USA",https://www.counselingspeaks.com/,+1 331-240-0044,Open · Closes 9 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMWRg8cWfN6IbMt0TJRiaRFmCa9UtNNBgu6e0L_=w408-h271-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:05:09.373Z,,
https://www.google.com/maps/place/Athans+and+Associates/data=!4m7!3m6!1s0x880fc9b70877a37b:0xc94cb1d90c257bf3!8m2!3d42.0101378!4d-87.8327753!16s%2Fg%2F11b8zcx_mz!19sChIJe6N3CLfJD4gR83slDNmxTMk,Athans and Associates,4.3,6,Psychologist,"32 Main St Ste D Suite D, Park Ridge, IL 60068, United States","2568+3V Park Ridge, Illinois, USA",http://www.athansandassociates.net/,+1 847-823-4444,Open · Closes 9 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMF7Tz3HtnyPybhvW0wWA08ReN41xvU0LxIQ0gP=w426-h240-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–7 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:05:14.789Z,,
https://www.google.com/maps/place/Life+Counseling+Institute/data=!4m7!3m6!1s0x880fc94611dd34b7:0xfc459abfb9d4f878!8m2!3d42.0165367!4d-87.8385669!16s%2Fg%2F11j1tpf3xx!19sChIJtzTdEUbJD4gRePjUub-aRfw,Life Counseling Institute,4.1,13,Counselor,"444 N Northwest Hwy Suite 220, Park Ridge, IL 60068, United States","2586+JH Park Ridge, Illinois, USA",https://lifecounselinginstitute.com/,+1 630-269-2886,Open · Closes 9 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMesK5S_k0B7npz-bPTtKAONL7Z_U4Uotr8T-AQ=w408-h265-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:05:20.128Z,,
https://www.google.com/maps/place/Park+Ridge+Psychological+Services/data=!4m7!3m6!1s0x880fc9b0a73094a5:0x9d710eb11b63cbfa!8m2!3d42.0176207!4d-87.844059!16s%2Fg%2F1tfccsb3!19sChIJpZQwp7DJD4gR-stjG7EOcZ0,Park Ridge Psychological Services,3.9,39,Psychologist,"542 Busse Hwy, Park Ridge, IL 60068, United States","2594+29 Park Ridge, Illinois, USA",http://www.prpsych.com/,+1 847-692-6692,Closes soon · 8 pm · Opens 7 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwngP9f7rDfDcBTSfmYy-26eMCeh3H6eLJo_pub_xDubQCDkjO739Qx18VQPGjaKH71feQMi6U6ZHNFfZgpG5Nu_LA5NRUk5l6qzhFDtd9BJn55536KaB7I5bVip8CICeLpqfx5=w426-h240-k-no,false,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:05:25.250Z,,
"https://www.google.com/maps/place/Violet+Theodos+Tsakostas,+PHD/data=!4m7!3m6!1s0x880fc9b7069b779d:0x4da87d14f1e89038!8m2!3d42.0101196!4d-87.8328329!16s%2Fg%2F1xgrnjl0!19sChIJnXebBrfJD4gROJDo8RR9qE0","Violet Theodos Tsakostas, PHD",5.0,1,Mental health clinic,"32 Main St, Park Ridge, IL 60068, United States","2568+2V Park Ridge, Illinois, USA",http://www.athansandassociates.net/,+1 847-823-4444,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RSeYZRoSGSH0c0Rj8sWiyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=208.75362&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:05:28.638Z,,
"https://www.google.com/maps/place/Elizabeth+Hutchinson,+Counselor/data=!4m7!3m6!1s0x880fc98bf9f4fbed:0x67f7f3a44858aa41!8m2!3d42.0080548!4d-87.8253062!16s%2Fg%2F11syr8zv6q!19sChIJ7fv0-YvJD4gRQapYSKTz92c","Elizabeth Hutchinson, Counselor",4.8,6,Psychotherapist,"250 S NW Hwy Suite 110, Park Ridge, IL 60068, United States","255F+6V Park Ridge, Illinois, USA",https://lifestance.com/provider/therapist/il/park-ridge/elizabeth-hutchinson/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 224-985-5824,Open · Closes 9:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNXqsJjr7nhhyMx8OJGwk740A5esDGwQg7s0LxD=w427-h240-k-no,true,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–6:30 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:05:34.351Z,,
https://www.google.com/maps/place/Andrew+Pundy+M.D./data=!4m7!3m6!1s0x880fc8189a232ba5:0x259b1e0066f7049a!8m2!3d41.9876662!4d-87.8145522!16s%2Fg%2F1tf6xyt7!19sChIJpSsjmhjID4gRmgT3ZgAemyU,Andrew Pundy M.D.,2.9,36,Psychiatrist,"7447 W Talcott Ave building 2 suite 225, Chicago, IL 60631, United States","X5QP+35 Chicago, Illinois, USA",http://drpundy.com/,+1 847-518-8490,Closed · Opens 10 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3-4OFo4pUQvahQQlyLjh0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.80396&pitch=0&thumbfov=100,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,Closed,10:30 am–7 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:05:40.162Z,,
https://www.google.com/maps/place/Key+Autism+Services:+ABA+Therapy+In+Illinois/data=!4m7!3m6!1s0x880fc9356f0b829f:0xe0b82c41c487bf1a!8m2!3d41.9787528!4d-87.8074471!16s%2Fg%2F11pxy8ylmy!19sChIJn4ILbzXJD4gRGr-HxEEsuOA,Key Autism Services: ABA Therapy In Illinois,4.9,47,Applied behavior analysis therapist,"5420 N Harlem Ave, Chicago, IL 60656, United States","X5HV+G2 Chicago, Illinois, USA",https://www.keyautismservices.com/,+1 708-667-0790,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOU821ldaLWRpC82RAGT_T3I5miZcn6ae97KQOZ=w648-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:05:46.226Z,,
"https://www.google.com/maps/place/Lucyna+M.+Puszkarska,+MD/data=!4m7!3m6!1s0x880fceabd3325e63:0x58a6c5345c79c123!8m2!3d41.9799397!4d-87.7718843!16s%2Fg%2F1tcwx9tx!19sChIJY14y06vOD4gRI8F5XDTFplg","Lucyna M. Puszkarska, MD",5.0,4,Child psychiatrist,"5420 N Milwaukee Ave, Chicago, IL 60630, United States","X6HH+X6 Chicago, Illinois, USA",https://www.childadolescentandadultpsychiatry.com/staff/lucyna-m-puszkarska-md.html,+1 773-207-5463,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNOUCwFCSxup9SzbkxOJ0ki6tEj4ftXtpTC3xw6=w426-h240-k-no,true,9 am–6 pm,9 am–8 pm,9 am–6 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:05:52.472Z,,
https://www.google.com/maps/place/Child+Adolescent+%26+Adult+Psychiatry+SC/data=!4m7!3m6!1s0x880fceaa2d72642f:0xbad3f72826f25500!8m2!3d41.979895!4d-87.7719281!16s%2Fg%2F113gxkyb1!19sChIJL2RyLarOD4gRAFXyJij307o,Child Adolescent & Adult Psychiatry SC,3.0,2,Psychiatrist,"5420 N Milwaukee Ave, Chicago, IL 60630, United States","X6HH+X6 Chicago, Illinois, USA",https://www.childadolescentandadultpsychiatry.com/?utm_source=GBP&utm_medium=organic&utm_campaign=GoogleBusinessProfile,+1 773-207-5463,"Closed · Opens 9 am Tue

Confirmed by this business 2 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNcng6mR14EPaal2WMVphPMwgADtdxTh4yot6w9=w408-h270-k-no,true,9 am–6 pm,9 am–8 pm,9 am–6 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:05:57.955Z,,
https://www.google.com/maps/place/ModernMed+Recovery/data=!4m7!3m6!1s0x880fc81882c9e7e5:0x930a50bb52f4f8d1!8m2!3d42.0096601!4d-87.8257958!16s%2Fg%2F11c2q3b9kv!19sChIJ5efJghjID4gR0fj0UrtQCpM,ModernMed Recovery,4.9,88,Medical clinic,"111 S Washington Ave # 202, Park Ridge, IL 60068, United States","255F+VM Park Ridge, Illinois, USA",https://www.modernmedrecovery.com/,+1 847-423-6800,,,https://lh3.googleusercontent.com/p/AF1QipPq1B_fdVh6vXnCaZz3u2O4Pu9FkaatUj4wHhT2=w408-h520-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:06:01.614Z,,
https://www.google.com/maps/place/Be+Well+Stay+Well+Counseling/data=!4m7!3m6!1s0x880fc9329dae9235:0x512411856521f72c!8m2!3d42.0160261!4d-87.8377601!16s%2Fg%2F11lc_73zj9!19sChIJNZKunTLJD4gRLPchZYURJFE,Be Well Stay Well Counseling,5.0,3,Mental health service,"422 N Northwest Hwy b4, Park Ridge, IL 60068, United States","2586+CV Park Ridge, Illinois, USA",https://www.bewellstaywellcounseling.com/,+1 773-668-0617,Closes soon · 8 pm · Opens 10 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ePTdbQu_h__9l1jMiNbQFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.015131&pitch=0&thumbfov=100,true,1–8 pm,10 am–3 pm,8 am–2 pm,8 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:06:07.301Z,,
"https://www.google.com/maps/place/Nora+Khani,+Counselor/data=!4m7!3m6!1s0x880fc9926e8d7655:0xe1887d1badbed290!8m2!3d42.0080183!4d-87.8252707!16s%2Fg%2F11syr98xm8!19sChIJVXaNbpLJD4gRkNK-rRt9iOE","Nora Khani, Counselor",5.0,1,Psychotherapist,"250 S NW Hwy Suite 110, Park Ridge, IL 60068, United States","255F+6V Park Ridge, Illinois, USA",https://lifestance.com/provider/therapist/il/park-ridge/nora-khani/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 224-985-5824,Open · Closes 9:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNPhHujRu6ctVcoWlnY-UEnEuSuJ3h4D0HFvb0a=w427-h240-k-no,true,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–6:30 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:06:13.174Z,,
https://www.google.com/maps/place/IShine+Behavioral+Health/data=!4m7!3m6!1s0x880fc9c97eb8645d:0xb204697db266212b!8m2!3d41.9855376!4d-87.8452582!16s%2Fg%2F11y319pqmv!19sChIJXWS4fsnJD4gRKyFmsn1pBLI,IShine Behavioral Health,,,Mental health service,"8745 W Higgins Rd Suite 110, Chicago, IL 60631, United States","X5P3+6V Chicago, Illinois, USA",https://myishine.com/,+1 815-947-4463,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNgvESEYyutBsGlFpKmePkaZbONg11aRZWLC15R=w408-h544-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:06:18.771Z,,
https://www.google.com/maps/place/SohoMD/data=!4m7!3m6!1s0x880fc90be05cf181:0x24b824d5bdea89f4!8m2!3d41.9853015!4d-87.8451909!16s%2Fg%2F11kp9p05d0!19sChIJgfFc4AvJD4gR9InqvdUkuCQ,SohoMD,1.0,2,Mental health clinic,"8725 W Higgins Rd #110, Chicago, IL 60631, United States","X5P3+4W Chicago, Illinois, USA",https://www.sohomd.com/,+1 212-369-6757,Closes soon · 8 pm · Opens 7 am Tue,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0-EgsLjEm_u-dLIVTdAoaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=220.40965&pitch=0&thumbfov=100,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:06:24.260Z,,
"https://www.google.com/maps/place/Amanda+Lukas,+Counselor/data=!4m7!3m6!1s0x880fd3441950dc93:0xce14a5c933555e6e!8m2!3d42.007927!4d-87.8252704!16s%2Fg%2F11qb3l6d90!19sChIJk9xQGUTTD4gRbl5VM8mlFM4","Amanda Lukas, Counselor",5.0,3,Psychotherapist,"250 S NW Hwy Suite 110, Park Ridge, IL 60068, United States","255F+5V Park Ridge, Illinois, USA",https://lifestance.com/provider/amanda-lukas-lcpc/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 630-428-7890,Open · Closes 9:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOHrH1kknn31VXc06YE0B8Xgu7IDgSPBO-ZZF69=w427-h240-k-no,true,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–6:30 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:06:29.770Z,,
https://www.google.com/maps/place/Hanna+Psychological+Services/data=!4m7!3m6!1s0x880fc9cb10259c7f:0xdc91a1317e9a2072!8m2!3d42.016481!4d-87.8385104!16s%2Fg%2F11bv3y6c4g!19sChIJf5wlEMvJD4gRciCafjGhkdw,Hanna Psychological Services,5.0,1,Psychologist,"444 N Northwest Hwy #375, Park Ridge, IL 60068, United States","2586+HH Park Ridge, Illinois, USA",https://hannapsych.com/,+1 224-585-3325,Open · Closes 9:30 pm,,https://lh3.googleusercontent.com/p/AF1QipN8pqvAuzX1p5NoSw6USQtQ_cEXKOxcC3_qD2z5=w811-h240-k-no,true,9 am–9:30 pm,9 am–3 pm,9 am–5:30 pm,11 am–6 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:06:35.116Z,,
"https://www.google.com/maps/place/Susan+L+Bank,+MD/data=!4m7!3m6!1s0x880e2caf5df9c911:0xa7716d47dfc49e9f!8m2!3d42.0335638!4d-87.8644125!16s%2Fg%2F1tcysdt4!19sChIJEcn5Xa8sDogRn57E30dtcac","Susan L Bank, MD",4.8,20,Psychiatrist,"1480 Renaissance Dr # 306, Park Ridge, IL 60068, United States","24MP+C6 Park Ridge, Illinois, USA",,+1 312-332-4001,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pBy8hmyFMGE3yMFuaHusLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.71608&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:06:40.215Z,,
https://www.google.com/maps/place/Anxiety+Wellness+Center+of+Chicagoland/data=!4m7!3m6!1s0x880fc9a14ff940ad:0x516884998d3776ee!8m2!3d42.0071469!4d-87.8237478!16s%2Fg%2F11mv636bh0!19sChIJrUD5T6HJD4gR7nY3jZmEaFE,Anxiety Wellness Center of Chicagoland,,,Mental health clinic,"350 S NW Hwy suite 300, Park Ridge, IL 60068, United States","254G+VG Park Ridge, Illinois, USA",http://www.awcchicago.com/,+1 773-234-8068,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNkkgF5MKscXXYIyrNZhB3hcGOqSvDl2CrOYvIC=w408-h543-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:06:45.387Z,,
"https://www.google.com/maps/place/Brendan+D.+Sullivan,+PhD+LCSW-+Psychotherapy+%26+Counseling+Services/data=!4m7!3m6!1s0x880fc9950502dced:0x12b545b665036c3f!8m2!3d41.9962808!4d-87.8333696!16s%2Fg%2F12m9cbpwh!19sChIJ7dwCBZXJD4gRP2wDZbZFtRI","Brendan D. Sullivan, PhD LCSW- Psychotherapy & Counseling Services",5.0,1,Social worker,"711 Devon Ave Ste 204, Park Ridge, IL 60068, United States","X5W8+GM Park Ridge, Illinois, USA",,+1 847-650-7340,Open · Closes 9 pm,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aeWXRnQyKTKbEpKmWc55Uw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.9561&pitch=0&thumbfov=100,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:06:50.780Z,,
https://www.google.com/maps/place/The+Juniper+Center/data=!4m7!3m6!1s0x405da7fdf7ddad7d:0xa6a030691ebbbee1!8m2!3d42.0327529!4d-87.8651428!16s%2Fg%2F11b7gsngyw!19sChIJfa3d9_2nXUAR4b67HmkwoKY,The Juniper Center,3.8,17,Mental health clinic,"1440 Renaissance Dr #320, Park Ridge, IL 60068, United States","24MM+4W Park Ridge, Illinois, USA",http://thejunipercenter.com/,+1 847-759-9110,Open · Closes 9 pm,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FX05NrVSNnL4DCu0HmafwA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.27324&pitch=0&thumbfov=100,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:06:56.275Z,,
https://www.google.com/maps/place/Dr.Patricia+Villarreal-+Holding+Space+for+Psychological+Wellness/data=!4m7!3m6!1s0x880fc93236e0014d:0x68962a0a6d89a5b1!8m2!3d42.001654!4d-87.8147115!16s%2Fg%2F11h7tdykn0!19sChIJTQHgNjLJD4gRsaWJbQoqlmg,Dr.Patricia Villarreal- Holding Space for Psychological Wellness,,,Psychologist,"6650 N Northwest Hwy STE 1W, Chicago, IL 60631, United States","252P+M4 Chicago, Illinois, USA",http://holdingspacepsych.com/,+1 773-796-7035,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx1rOWrWwcj7_fGb3BPgLuRtWXdztMk9XWOt5xvG4OKykv31JEEnQuV-OKUcKr4J62R0yiG2ywsMNZV3kI--kX0xBVzZnqZ-fAhxcKV2xbZRYQhevKcZUSkyBICPj7LXoKOq5d-=w408-h294-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:06:59.217Z,,
https://www.google.com/maps/place/Dr.+Martina+Charlotte+Jonsson/data=!4m7!3m6!1s0x880fc82bc682e285:0xb82227b6df8569b2!8m2!3d42.0222889!4d-87.8511239!16s%2Fg%2F1q6n2xs_n!19sChIJheKCxivID4gRsmmF37YnIrg,Dr. Martina Charlotte Jonsson,1.0,1,Psychiatrist,"819 Busse Hwy, Park Ridge, IL 60068, United States","24CX+WH Park Ridge, Illinois, USA",,+1 847-696-1570,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TcepZiyDC4jauCWbgyel_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=343.63593&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Edison+Park+CHI+IL/@42.0035187,-87.8171492,14z",2025-12-16T01:07:02.003Z,,
