placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error,info,attributes,isBlackOwned
https://www.google.com/maps/place/MAA+Tapestry+Park/data=!4m7!3m6!1s0x88e5b57d94e90e55:0x96e30184a06faad6!8m2!3d30.2564457!4d-81.5529009!16s%2Fg%2F1tltn5m5!19sChIJVQ7plH215YgR1qpvoIQB45Y,MAA Tapestry Park,3.8,251,Apartment rental agency,"9734 Tapestry Park Circle, Jacksonville, FL 32246, United States","7C4W+HR Windy Hill, Jacksonville, FL, USA",https://www.maac.com/florida/jacksonville/maa-tapestry-park/?utm_medium=local%20listing&utm_source=google&utm_campaign=gmb&utm_content=website,+1 904-906-4727,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMsRL952WtYhM1DjkikconN9QrBftrVeSQAN0wn=w408-h253-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:49:40.283Z,,,· Dogs allowed,
https://www.google.com/maps/place/The+Club+at+Town+Center/data=!4m7!3m6!1s0x88e5b536f7c92e45:0xb43ed160a35f7ee2!8m2!3d30.2793299!4d-81.5241062!16s%2Fg%2F11bccd8bp_!19sChIJRS7J9za15YgR4n5fo2DRPrQ,The Club at Town Center,4.1,579,Apartment complex,"3737 St Johns Bluff Rd S, Jacksonville, FL 32224, United States","7FHG+P9 Sans Pareil, Jacksonville, FL, USA",https://www.theclubattowncenter.com/?utm_source=gbp&utm_medium=organic&cpm=gbp,+1 904-717-5554,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM28dFtD-h5pt3nbHIzvUxa7q-I2VRl94OD-9iI=w408-h271-k-no,true,Closed,Closed,Closed,Closed,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:49:46.064Z,,,· Dogs allowed,
https://www.google.com/maps/place/United+States+Postal+Service/data=!4m7!3m6!1s0x88e5ca0afb1f6c59:0x6fdc7c9b898ab7dc!8m2!3d30.2552282!4d-81.5842549!16s%2Fg%2F1td5gypw!19sChIJWWwf-wrK5YgR3LeKiZt83G8,United States Postal Service,1.7,294,Post office,"4150 Belfort Rd, Jacksonville, FL 32216, United States","7C48+37 Southpoint, Jacksonville, FL, USA",https://tools.usps.com/locations/details/1382372?utm_source=google-my-business-url&utm_medium=search&utm_campaign=yext,+1 800-275-8777,"Open ⋅ Closes 5:30 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP6PUl9FRUBXPzE5MnoQzj0Tf6ggHpnqM2Rn5BE=w408-h413-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,9 am–12 pm,Closed,8 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:49:51.417Z,,,,
https://www.google.com/maps/place/Steele+Creek/data=!4m7!3m6!1s0x88e5ca870afbbf89:0x2d757fe3b54b6a77!8m2!3d30.2482638!4d-81.5613137!16s%2Fg%2F11gb3r80wx!19sChIJib_7CofK5YgRd2pLteN_dS0,Steele Creek,4.6,206,Apartment complex,"8599 A C Skinner Pkwy, Jacksonville, FL 32256, United States","6CXQ+8F Baymeadows, Jacksonville, FL, USA",https://www.steelecreekjax.com/?utm_source=gbp&utm_medium=organic&utm_knock=g&cpm=gbp,+1 904-312-9161,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMO8ttiqenkFJst50PBL7TQdEdbT6dqvtjkTGA_=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:49:56.814Z,,,· Dogs allowed,
https://www.google.com/maps/place/Pointe+Parc+at+St.+Johns/data=!4m7!3m6!1s0x88e5ca8bf6180f5d:0xf7f70b5a7b43f7b8!8m2!3d30.2373047!4d-81.5534299!16s%2Fg%2F11c1r75rv_!19sChIJXQ8Y9ovK5YgRuPdDe1oL9_c,Pointe Parc at St. Johns,3.7,257,Apartment complex,"7524 Southside Blvd apt 708, Jacksonville, FL 32256, United States","6CPW+WJ Baymeadows, Jacksonville, FL, USA",http://liveatpointeparc.com/,+1 904-643-7474,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMkzHTK5dXY1eL9ogAh4fZKbpkAdhX4xcCtpGPO=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–4 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:50:02.115Z,,,· Dogs allowed,
https://www.google.com/maps/place/Ravella+at+Town+Center/data=!4m7!3m6!1s0x88e5b5599a666267:0xa4f9bd0639d45895!8m2!3d30.2579571!4d-81.53024!16s%2Fg%2F11hb5cyzn1!19sChIJZ2Jmmlm15YgRlVjUOQa9-aQ,Ravella at Town Center,4.2,285,Apartment complex,"4674 Town Center Pkwy, Jacksonville, FL 32246, United States","7F59+5W Windy Hill, Jacksonville, FL, USA",https://www.allegiant-carter.com/apartments/fl/jacksonville/ravella-at-town-center/?utm_knock=gmb,+1 904-842-2624,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPgFdO_kFLqoQczNsXMltvhzDIDA7-X4lA9ZHzj=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:50:07.302Z,,,· Dogs allowed,
https://www.google.com/maps/place/Jacksonville+Public+Parking/data=!4m7!3m6!1s0x88e5b71910e7c2e9:0xfd11fb0a321b3dc3!8m2!3d30.3267294!4d-81.6546426!16s%2Fg%2F1tpllk63!19sChIJ6cLnEBm35YgRwz0bMgr7Ef0,Jacksonville Public Parking,1.2,20,City government office,"231 E Forsyth St # 424, Jacksonville, FL 32202, United States","88GW+M4 Downtown, Jacksonville, FL, USA",https://www.jacksonville.gov/departments/office-of-public-parking,+1 904-255-5858,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxTsuVj8HfxTTWjOJEwU62oGucq9aH1qm2hQLAxDOb7qlvfx7-fEG1bdgazEzTtX6pCHaWo9qeOSHePrC7MnJqeSULhq8NjxfU_GvabBS6FkRAami1HMFqWPjkxjIA775M7jLkJRbql4KdM=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:50:10.909Z,,,,
https://www.google.com/maps/place/P2+Parking+at+Baptist+Health+%26+Wolfson+Children%27s+P2+Garage/data=!4m7!3m6!1s0x88e5b70ee8842877:0x806d0d60dba429f2!8m2!3d30.3153505!4d-81.6617521!16s%2Fg%2F11f4bnl96b!19sChIJdyiE6A635YgR8imk22ANbYA,P2 Parking at Baptist Health & Wolfson Children's P2 Garage,4.6,136,Parking garage,"1051 Palm Ave, Jacksonville, FL 32207, United States","888Q+47 Downtown, Jacksonville, FL, USA",https://www.baptistjax.com/locations/baptist-medical-center-jacksonville/parking,+1 904-202-2000,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNffnXO3U1erFCsMPqPWxtkTynjgiLngyUPDUq0=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:50:16.270Z,,,,
https://www.google.com/maps/place/Canopy+at+Belfort+Park/data=!4m7!3m6!1s0x88e5ca131c6fa9bd:0xec6554514a3fe1ae!8m2!3d30.2416953!4d-81.5827028!16s%2Fg%2F1hjh5922z!19sChIJvalvHBPK5YgRruE_SlFUZew,Canopy at Belfort Park,3.6,104,Apartment complex,"7750 Belfort Pkwy, Jacksonville, FL 32256, United States","6CR8+MW Baymeadows, Jacksonville, FL, USA",https://www.livecanopyatbelfortpark.com/?utm_source=gmb&utm_medium=organic,+1 602-218-9451,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipM1mDltD8Z7hf_CdBvRgeiBx014GSUS2VuChtdx=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:50:21.139Z,,,· Dogs allowed,
https://www.google.com/maps/place/Adkison+Towing/data=!4m7!3m6!1s0x88e5cb1ebb750ae1:0xa3f9695c0a65795b!8m2!3d30.2362208!4d-81.5907224!16s%2Fg%2F11svr9mmrk!19sChIJ4Qp1ux7L5YgRW3llClxp-aM,Adkison Towing,4.4,388,Towing service,"7405 Philips Hwy, Jacksonville, FL 32256, United States","6CP5+FP Deerwood Center, Jacksonville, FL, USA",https://adkisontowing.com/,+1 904-719-0545,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNtBcoJoNSVv6ByuLq_HVFDbHAWp6MG3mOydaM=w600-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:50:26.284Z,,,,
https://www.google.com/maps/place/The+Drake+at+Deerwood/data=!4m7!3m6!1s0x88e5b570b835b855:0x13833ee7daa7bf8b!8m2!3d30.2712373!4d-81.5512266!16s%2Fg%2F1tgpz03l!19sChIJVbg1uHC15YgRi7-n2uc-gxM,The Drake at Deerwood,4.2,232,Apartment complex,"9727 Touchton Rd, Jacksonville, FL 32246, United States","7CCX+FG Windy Hill, Jacksonville, FL, USA",http://www.lifeatthedrake.com/,+1 904-842-3882,"Open ⋅ Closes 6 pm

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM7ff6gZ6fLwdd_jwcSaDlcQJNDicRYXhs0yKjQ=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,1–5 pm,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:50:31.547Z,,,· Dogs allowed,
https://www.google.com/maps/place/Key+Buick+GMC/data=!4m7!3m6!1s0x88e5b57f0e7adaa3:0x1b6fcf93c587afd!8m2!3d30.2589503!4d-81.5578887!16s%2Fg%2F11txhqh432!19sChIJo9p6Dn-15YgR_XpYPPn8tgE,Key Buick GMC,4.5,2223,Car dealer,"4660 Southside Blvd, Jacksonville, FL 32216, United States","7C5R+HR Secret Cove, Jacksonville, FL, USA",https://www.keybuickgmc.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb,+1 904-642-6060,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMHueZ0kXaw-evC9LsN0jsF1adewXtU79vyCkjk=w438-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–7 pm,Closed,7 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:50:37.113Z,,,· Delivery,
https://www.google.com/maps/place/Citigate+Apartments/data=!4m7!3m6!1s0x88e5ca7707ef7261:0xaccba8f8a7ae88cc!8m2!3d30.2544112!4d-81.5678059!16s%2Fg%2F1tdb9nkr!19sChIJYXLvB3fK5YgRzIiup_ioy6w,Citigate Apartments,4.3,736,Apartment complex,"8451 Gate Pkwy W, Jacksonville, FL 32216, United States","7C3J+QV Secret Cove, Jacksonville, FL, USA",https://www.citigatejax.com/?utm_source=google+local&utm_medium=organic&utm_campaign=website+link+beacon,+1 904-664-5962,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPOH80jw6qdVTtO0Xo6TZHheKw5DR9a-mr_gUMY=w408-h306-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:50:42.175Z,,,· Dogs allowed,
https://www.google.com/maps/place/Lot+G+Employee+Parking/data=!4m7!3m6!1s0x88e5b706471d8927:0x67cda05ed1c4e90c!8m2!3d30.3119571!4d-81.6566321!16s%2Fg%2F11ckvb1q7v!19sChIJJ4kdRwa35YgRDOnE0V6gzWc,Lot G Employee Parking,4.0,5,Parking lot,"1420 Flagler Ave, Jacksonville, FL 32207, United States","886V+Q8 San Marco, Jacksonville, FL, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7n64rH9_wYm-NIUUZHI4zA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.80118&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:50:45.261Z,,,,
https://www.google.com/maps/place/Davis+Building+Visitor+Parking+-+Mayo+Clinic/data=!4m7!3m6!1s0x88e44bbfda317ffd:0x5259e824f80d09f2!8m2!3d30.2628849!4d-81.4423213!16s%2Fg%2F11j2wj9v_k!19sChIJ_X8x2r9L5IgR8gkN-CToWVI,Davis Building Visitor Parking - Mayo Clinic,4.5,40,Parking garage,"Jacksonville, FL 32224, United States","7H75+53 Southside, Jacksonville, FL, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwc1ATXqBVQpq8ZE4PJMa8FiuSD5YsTKPaiz3K9gJ6eD6lNCBYIWk0cER1cdqNLwG0rBDMYNOpmeALQT5k5QXvsYpn3jKLlrL5BBY2cYcPuhwAWiHsFh4O-dlou3WMjuuqX4f4=w408-h725-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:50:50.866Z,,,,
"https://www.google.com/maps/place/Hotel+Indigo+Jacksonville-Deerwood+Park,+an+IHG+Hotel/data=!4m10!3m9!1s0x88e5b57c4d577b1b:0x28909b590c82c683!5m2!4m1!1i2!8m2!3d30.2581064!4d-81.5522112!16s%2Fg%2F1vqthltk!19sChIJG3tXTXy15YgRg8aCDFmbkCg","Hotel Indigo Jacksonville-Deerwood Park, an IHG Hotel",4.5,1315,,"9840 Tapestry Park Circle, Jacksonville, FL 32246, United States","7C5X+64 Windy Hill, Jacksonville, FL, USA",https://www.ihg.com/hotelindigo/hotels/us/en/jacksonville/jaxin/hoteldetail?cm_mmc=GoogleMaps-_-IN-_-US-_-JAXIN,+1 904-996-7199,,https://lh3.googleusercontent.com/p/AF1QipMs2xg1EY1Yz2JGYtEH0TKNdZGqJpAoZ7Nb11RF=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:50:54.895Z,,,,
https://www.google.com/maps/place/Black+Tie+Valet+Parking+By+The+AutoValet/data=!4m7!3m6!1s0x88e5cbfe6662d999:0x771643df7ffdc354!8m2!3d30.1712449!4d-81.6013191!16s%2Fg%2F1tfdf8mz!19sChIJmdliZv7L5YgRVMP9f99DFnc,Black Tie Valet Parking By The AutoValet,1.0,1,Valet parking service,"11252 Shady Glen Dr, Jacksonville, FL 32257, United States","59CX+FF Mandarin Station, Jacksonville, FL, USA",http://www.blacktievaletparking.com/,+1 904-260-3510,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jzjy6Ma-jnWGESwF9zK-LQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.3493&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:51:00.633Z,,,,
https://www.google.com/maps/place/Valet+Parking+Source/data=!4m7!3m6!1s0x88e5c955cd19d0bb:0x4bfc0529dfa70ff0!8m2!3d30.1717036!4d-81.6061818!16s%2Fg%2F1td2_8cb!19sChIJu9AZzVXJ5YgR8A-n3ykF_Es,Valet Parking Source,,,Valet parking service,"11250 Old St Augustine Rd, Jacksonville, FL 32257, United States","59CV+MG Southwood, Jacksonville, FL, USA",http://www.valetsource.com/,+1 904-410-0172,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMyXrh9mZCPbui4lryEeNk_ItJJxA9YlvdKBWFC=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:51:05.452Z,,,,
https://www.google.com/maps/place/Auto+Detail+Spot/data=!4m7!3m6!1s0x88e5b510b986f129:0x2d030e1cc8530de2!8m2!3d30.2871614!4d-81.5433309!16s%2Fg%2F11c2j1pxj_!19sChIJKfGGuRC15YgR4g1TyBwOAy0,Auto Detail Spot,4.3,141,Car detailing service,"10417 Beach Blvd #1, Jacksonville, FL 32246, United States","7FP4+VM Southside Estates, Jacksonville, FL, USA",http://www.autodetailspot.com/,+1 904-559-5525,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNKR4nWMxglo0IuSmduT_i7eQeZP2RB-AH1VA-G=w460-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,Closed,8 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:51:10.848Z,,Identifies as Latino-owned,,
https://www.google.com/maps/place/Markets+at+Town+Center/data=!4m7!3m6!1s0x88e5b55f4f221b65:0x3ce49fd54ad4bbba!8m2!3d30.2541353!4d-81.5332695!16s%2Fg%2F12cpqnszr!19sChIJZRsiT1-15YgRurvUStWf5Dw,Markets at Town Center,4.5,5509,Shopping mall,"4865 Town Center Pkwy, Jacksonville, FL 32246, United States","7F38+MM Windy Hill, Jacksonville, FL, USA",http://www.marketsattowncenter.com/,+1 833-800-4343,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyyoEqzSPm9uinENIzG2FaN7Mjb0EDOqIFrKfYo2QRIfYrvimnBn8s97q7MbsyNHSfs2k04lOU_WDghkQBR0h0F7HMGfS_GB05qqcRmU_igp9f8ZnfM_2q5Z0ymYShJl_lu0m_D=w408-h306-k-no,true,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–9 pm,12–7 pm,10 am–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:51:16.142Z,,,"Sprawling shopping center featuring popular big-box & specialty retailers, plus casual eateries.",
https://www.google.com/maps/place/The+Four+at+Deerwood+Luxury+Apartments/data=!4m7!3m6!1s0x88e5b578522c7405:0x8c93f2e297716e4e!8m2!3d30.2549007!4d-81.5498732!16s%2Fg%2F12hn_zq21!19sChIJBXQsUni15YgRTm5xl-Lyk4w,The Four at Deerwood Luxury Apartments,3.9,205,Apartment rental agency,"4870 E Deer Lake Dr, Jacksonville, FL 32246, United States","7F32+X3 Windy Hill, Jacksonville, FL, USA",https://www.thefouratdeerwood.com/?ilm=obl&utm_source=gmb&utm_medium=organic,+1 866-668-6281,"Open ⋅ Closes 6 pm

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPufvlCpUZBv1-RS6iVZ5DMAfEhNHVVMuq2Q9he=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:51:21.622Z,,,,
https://www.google.com/maps/place/Seasons+52/data=!4m7!3m6!1s0x88e5caa87284fa65:0xde991aa186db4db8!8m2!3d30.251875!4d-81.526072!16s%2Fg%2F1thnplfw!19sChIJZfqEcqjK5YgRuE3bhqEamd4,Seasons 52,4.6,2751,New American restaurant,"5096 Big Island Drive, Jacksonville, FL 32246, United States","7F2F+PH Windy Hill, Jacksonville, FL, USA",https://www.seasons52.com/locations/fl/jacksonville/jacksonville/4520?cmpid=br:s52_ag:ie_ch:loc_ca:S52GMB_sn:gmb_gt:jacksonville-fl-4520_pl:locurl_rd:1019,+1 904-645-5252,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwa9rp_Gty25FkXqqhmNpg7h9_q4WDwrh_lZ-JCW7iJmdI7Q22Igr_m6-Z8c_iyyXgYStgRgFusnSXAbiCRpvBIo_vxzcTz03U1jmDQY3pbCoMXwPTH_7ea_jPZb6sS6eUGqNxN=w426-h240-k-no,true,3–6 pm,3–6 pm,3–6 pm,3–6 pm,Closed,Closed,3–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:51:27.237Z,,LGBTQ+ friendly,Rotating menu of seasonal American dishes alongside international wines in an upscale setting. · Dine-in · Kerbside pickup · Delivery,
https://www.google.com/maps/place/Timucuan+Lakeside+at+Town+Center+Apartments/data=!4m7!3m6!1s0x88e5b55ef40d67cd:0xa4585708c84afdfd!8m2!3d30.2574762!4d-81.5372752!16s%2Fg%2F1tj2jqbm!19sChIJzWcN9F615YgR_f1KyAhXWKQ,Timucuan Lakeside at Town Center Apartments,4.2,580,Apartment complex,"10135 Gate Pkwy N, Jacksonville, FL 32246, United States","7F47+X3 Windy Hill, Jacksonville, FL, USA",https://www.timucuanlakeside.com/?utm_source=google+local&utm_medium=organic&utm_campaign=website+link+beacon,+1 904-998-8515,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOgm6mnWkx5gn34AR1m4bz5YzxPCPKW74hNesoK=w408-h272-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:51:33.777Z,,,· Dogs allowed,
https://www.google.com/maps/place/JTB+Apartments/data=!4m7!3m6!1s0x88e5cbb021f857d7:0x6c60937fad9708c3!8m2!3d30.2412744!4d-81.5535505!16s%2Fg%2F11fhspynbv!19sChIJ11f4IbDL5YgRwwiXrX-TYGw,JTB Apartments,3.6,177,Apartment complex,"8876 A C Skinner Pkwy, Jacksonville, FL 32256, United States","6CRW+GH Baymeadows, Jacksonville, FL, USA",http://www.liveatjtb.com/,+1 833-416-0245,"Open ⋅ Closes 6 pm

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw3TGHkNPGm9_y2ah02WRSWFYU4WWIuspa6cDOWzFKK6sXIK5CpX5CRVVAez4Tf5O-0T_uT9nZnji9KtagtSHv2_a7paMTwy-r_VS7fCsruED7hLwhbjCAftcyqLLrai98wE78=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:51:39.204Z,,,· Dogs allowed,
https://www.google.com/maps/place/J.+Alexander%27s+Restaurant/data=!4m7!3m6!1s0x88e5caa821f3f6b1:0x18be754dfba242a7!8m2!3d30.2528021!4d-81.5249706!16s%2Fg%2F1tkb5y1j!19sChIJsfbzIajK5YgRp0Ki-011vhg,J. Alexander's Restaurant,4.5,1902,American restaurant,"10296 Bistro Dr, Jacksonville, FL 32246, United States","7F3G+42 Windy Hill, Jacksonville, FL, USA",https://jalexanders.com/,+1 904-996-7147,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwapazwvdAlKEWTZvURBqEFrCQYG5WxoyiF1lzZ2-T60KBmKPXUcmF0iP_jVs_mssrZQ_p4_Nts6yElxmbj84CdKKNRbWWcYsx-xicKoAGGa6pgDRZfvxB4-gW-G1WgcFh8-z0=w408-h247-k-no,true,11 am–10 pm,11 am–10 pm,11 am–10 pm,11 am–10 pm,11 am–10 pm,11 am–9 pm,11 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:51:44.925Z,,,Restaurant chain serving wood-fired American fare in a contemporary space with a bar. · Dine-in · Kerbside pickup · Delivery,
