placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Yard+Barber+landscaping+%26+Lawn+Service+LLC/data=!4m7!3m6!1s0x89d372aa8c2cc33d:0xa90045f6e3bd1f0e!8m2!3d42.939545!4d-78.8370739!16s%2Fg%2F11bc73mtkq!19sChIJPcMsjKpy04kRDh-94_ZFAKk,Yard Barber landscaping & Lawn Service LLC,3.5,10,Landscaper,"45 Pannell St, Buffalo, NY 14214, United States","W5Q7+R5 Buffalo, New York, USA",https://www.yardbarberlawnservice.com/,+1 716-217-1728,Closed · Opens 9:30 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcPmOHEox8aqnghu03Rmm4SVcWh0Nu_RN9wtXd9iIJGMwErBQzkoG6h3yy3TZdMlPsMNdvtYyrDf6WUbj4y_vsoaQVFgFmYmJt_C7t8f8UfkYbuXZXWcfUeT9OBsWDP9ngP73Yww=w426-h240-k-no,true,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,Closed,9:30 am–6 pm,9:30 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:39:59.008Z,,,,
https://www.google.com/maps/place/Restorff%27s+Garden+Center/data=!4m7!3m6!1s0x89d36d6765ecee5d:0xabb20888a8f2c0dd!8m2!3d42.9582675!4d-78.8458102!16s%2Fg%2F1vvdw5_c!19sChIJXe7sZWdt04kR3cDyqIgIsqs,Restorff's Garden Center,3.0,8,Landscaper,"750 Kenmore Ave, Buffalo, NY 14216, United States","X553+8M Buffalo, New York, USA",http://restorffslandscape.com/,+1 716-835-7434,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3Maj4OrD4w3mux79B6ljOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=163.76091&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:40:01.642Z,,,,
https://www.google.com/maps/place/Precision+Tree+Removal+%26+Contracting/data=!4m7!3m6!1s0xaacd98cc31266559:0xe5494b3c97951d98!8m2!3d42.6952216!4d-79.038288!16s%2Fg%2F11pd1td742!19sChIJWWUmMcyYzaoRmB2VlzxLSeU,Precision Tree Removal & Contracting,4.2,10,Tree service,,,https://precisiontreeremovalny.com/,+1 716-912-9906,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEajcR_NR2HVDwAi-FwwpbJ3_Ck5yO9A1egKF6gz9Yc7wc1Z5-kdZdze9JvX-4xRCeqHcwMciigyS3c4ClVcUjTZcVNsn_iLBLh3PnJ2rKDQSKithX2Sl7kJK-Wsgii1TXlAlCo5A=w408-h541-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:40:06.242Z,,,,
https://www.google.com/maps/place/Lud%27s+Landscaping+Inc/data=!4m7!3m6!1s0x89d31303f6596beb:0xb917e5fe526d5d20!8m2!3d42.9099673!4d-78.8892726!16s%2Fg%2F1vf9dbrk!19sChIJ62tZ9gMT04kRIF1tUv7lF7k,Lud's Landscaping Inc,4.3,46,Landscaper,"320 Rhode Island St #2234, Buffalo, NY 14213, United States","W456+X7 Buffalo, New York, USA",http://www.ludslandscaping.com/,+1 716-885-2285,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhutjZSSiKrUQwauV80CylEecI0BbNgoS_7t0GJ0BJnU4eIqyH60B141nZWUVeZsSLBwLKE7SqOJY4I9n1Reh4EhL9JVVA5FYjLDoRF21yrPCVUyQpq7gBOztF9NadwVhm_BSS=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:40:11.089Z,,,,
https://www.google.com/maps/place/LutyPrime+Tree+Hub/data=!4m7!3m6!1s0x89d36d003af57547:0xfe1d66e18b271639!8m2!3d42.9640337!4d-78.8798715!16s%2Fg%2F11z2jg_h1p!19sChIJR3X1OgBt04kRORYni-FmHf4,LutyPrime Tree Hub,,,Transcription service,"254 Westgate Rd, Kenmore, NY 14217, United States","X47C+J3 Kenmore, New York, USA",,+1 646-294-4528,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xNj0O4nVevEg856Z2yTQig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.69922&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:40:13.531Z,,,,
https://www.google.com/maps/place/Beautiful+River+Landscape+Design/data=!4m7!3m6!1s0x89d31317f908b6f9:0x2cc37d46606d42b7!8m2!3d42.9236494!4d-78.8951068!16s%2Fg%2F1v8gd05r!19sChIJ-bYI-RcT04kRt0JtYEZ9wyw,Beautiful River Landscape Design,4.0,5,Landscape designer,"244 Dewitt St, Buffalo, NY 14213, United States","W4F3+FX Buffalo, New York, USA",http://beautifulriverlandscape.com/,,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHioxu8iOcz8g-2XDjwTnbqUuxdVeWo8eIFbRfNpLKeGgYIoBUMH4j5h6_T01I-fEFJbY1D1x17Hvwm2Goj8Qx8i90vo-Bbx9yrGhlJXpaPkUN1KmTXC54h-MIfX9qiStUwtHx_DSz7Ky1j=w408-h544-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:40:18.178Z,,,,
https://www.google.com/maps/place/Life+is+Succulent/data=!4m7!3m6!1s0x89d373488ca21f55:0xe4767d2410982f15!8m2!3d42.9624964!4d-78.8037281!16s%2Fg%2F11h057n5tb!19sChIJVR-ijEhz04kRFS-YECR9duQ,Life is Succulent,4.9,136,Plant nursery,"1249 Eggert Rd, Amherst, NY 14226, United States","X56W+XG Eggertsville, New York, USA",http://www.lifeissucculent.com/,+1 716-259-8033,Closed · Opens 11 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-GRH49_gnSQtXYmPgP8jQIjypk66iCXjeKRlsFtVdkY0YcvOyGX9c6FcnJGt_IjxUOj0_XY-cY2iHKExByW_Zzo3m0P0uRrBoBxgU-mveVgIrpAKhE0FcpZK0IYNoauwntoCK=w408-h306-k-no,true,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:40:23.293Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/JK+Tree+Experts,+LLC/data=!4m7!3m6!1s0x89d313dc34b623d1:0x4621b4241010dbce!8m2!3d42.8962391!4d-78.864442!16s%2Fg%2F11j5cn8xfk!19sChIJ0SO2NNwT04kRztsQECS0IUY","JK Tree Experts, LLC",5.0,9,Tree service,,,,+1 716-449-4798,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDhUnjwz38_U2pUuDw7qMDSdj2scdrIkKSuAgS63a1yiz6IiiPrDW22o7o7jGlQXp9BstTLRs0-OxKSASqSLC0aZxFljS40p6HsEAdw1UYO-jtl3MtpBtCW2XytZ9zLlmhy7v5xg=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:40:28.099Z,,,,
https://www.google.com/maps/place/Allami+Home+Services+Inc./data=!4m7!3m6!1s0x8ca4a1d80d3493cb:0x2948cd2cda9b6d49!8m2!3d42.9109405!4d-78.826224!16s%2Fg%2F11w2g9h81d!19sChIJy5M0DdihpIwRSW2b2izNSCk,Allami Home Services Inc.,5.0,3,Construction company,,,https://brand.site/allamihomeservicesinc,+1 716-398-1933,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNv4aLsYFAi9L-lYVRlkXS5E2S3AyAwX1RI3Trz0x2Smvz1XbFKQqtyfovSX-NEpCG6r6B-alaIz_CH4Bel0rareZ1YG1gWrwuLUqGIGuOO8Jhkp1Z45apadswusPUBGs2rBtwmA1TrdL-=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:40:32.710Z,,,,
https://www.google.com/maps/place/OBrien%E2%80%99s+Site+Services/data=!4m7!3m6!1s0x89d36bc24412ad29:0x58ec2496c5404b57!8m2!3d42.999107!4d-78.868881!16s%2Fg%2F11tswtkjs0!19sChIJKa0SRMJr04kRV0tAxZYk7Fg,OBrien’s Site Services,5.0,2,Landscaper,,,http://obrienssiteservices.com/,+1 716-262-8863,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGKUf_3yTDhvvUBGGH3wpsqqzUZsp8HImhZCY8zgUEsJ5Bij1MX9UfhPmGMaZ6ZsBlH6x62zDhb6xK2o4xiRBPnHT1Ci8qXfVa4G9Tr4NPlMhLG3r_aWekH7cgugYfzHpxurLNwwtZUPo37=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:40:37.436Z,,,,
https://www.google.com/maps/place/Delaware+Park/data=!4m7!3m6!1s0x89d312c9423a9edf:0xf70cdd906c0be5d7!8m2!3d42.9326617!4d-78.8527295!16zL20vMDlwMXhy!19sChIJ3546QskS04kR1-ULbJDdDPc,Delaware Park,4.7,5810,Park,"84 Parkside Ave, Buffalo, NY 14214, United States","W4MW+3W Buffalo, New York, USA",http://www.bfloparks.org/index.php/parks/delaware,+1 716-838-1249,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwCuuvSvthH8EdPuxN_k-QfznuKnNYeIPkHnDxYw5wcuf1UeZJFzjxv-QqWemvDU3g0Jv3EM0xfMUQwr_wC2Z1h23bYdg748hcfGoQEs9oI7k9Zhv-zOlhjE4oO3SwSk9Wig6n=w408-h306-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:40:42.483Z,,,"Frederick Law Olmsted-designed park featuring stone-arch bridges, lakes & landscaped gardens. · Dogs allowed",
https://www.google.com/maps/place/Buffalo+Olmsted+Parks+Conservancy/data=!4m7!3m6!1s0x89d312b1a80bdb5b:0x5da4048b62f8a6be!8m2!3d42.9326523!4d-78.8527574!16s%2Fg%2F1v6p9v1w!19sChIJW9sLqLES04kRvqb4YosEpF0,Buffalo Olmsted Parks Conservancy,4.4,51,Non-profit organization,"84 Parkside Ave, Buffalo, NY 14214, United States","W4MW+3V Buffalo, New York, USA",http://www.bfloparks.org/,+1 716-838-1249,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPCP0jwe7KSfeFWAcJX4gFymPit95fbLIWy1UNKj6KPKPjUklms3VeD-zs8xqRjmB1Hf1Ht9x3lg5A8lvP6-2tDJQRkwALt4ZTtohUAFvaOwOzKb12HdpFQPvv8RG7QokBqCo=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:40:47.453Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Buffalo+Roots+Hydroponics+and+Organics/data=!4m7!3m6!1s0x89d372bc906080d9:0x7f236e460e25e6f9!8m2!3d42.9516216!4d-78.825148!16s%2Fg%2F119vhp5pc!19sChIJ2YBgkLxy04kR-eYlDkZuI38,Buffalo Roots Hydroponics and Organics,4.7,100,Hydroponics equipment supplier,"3231 Main St, Buffalo, NY 14214, United States","X52F+JW Buffalo, New York, USA",https://netputers.wixsite.com/buffalorootshydro,+1 716-240-9075,Closed · Opens 11 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3ZMri0656ypO7VJJSEOjzxX7gJvAHISA2vsfQt0YExPjnemCH1cpcysp8EO4xxadOEo4GztHiTMyrGNn_mXOHlqanO9fVnyOCNC4WD2Iqvha8xeGHdRGFDXSL5sql5c7LEBQc=w427-h240-k-no,true,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:40:52.343Z,,,,
https://www.google.com/maps/place/Martins+landscaping+LLC/data=!4m7!3m6!1s0xd2751580987357f:0x1c593fd55d9df997!8m2!3d42.938909!4d-78.8152784!16s%2Fg%2F11x8_l_t1s!19sChIJfzWHCVhRJw0Rl_mdXdU_WRw,Martins landscaping LLC,5.0,3,Landscaper,,,http://www.facebook.com/martinslandscapingg,+1 716-830-2071,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1012YlcOo1BdBqBDX14-juiNFJET8fnguFJZCliL6MIz5veJdL_9dJSr04spv2PwP99riSRwM6rGN5bv_H6OXmbkytERTbQc3G66L_xiC1Rh8oNbRkQwJEqmZpCSyYmCmxL8YrmKnxHiA=w408-h416-k-no,true,9 am–8 pm,9 am–12 am,"12–8 am, 9 am–8 pm",9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:40:57.025Z,,,,
https://www.google.com/maps/place/Expert+Tree+Service/data=!4m7!3m6!1s0x89d3a751fdba856d:0x68d2f68c60bae14a!8m2!3d42.7540931!4d-78.6351013!16s%2Fg%2F1hdzvkprd!19sChIJbYW6_VGn04kRSuG6YIz20mg,Expert Tree Service,5.0,12,Tree service,"702 Kelly Dr, East Aurora, NY 14052, United States","Q937+JX East Aurora, New York, USA",http://www.treeserviceeastaurorany.com/,+1 716-445-4015,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjV1EG7Ca_NQvlCfpdpABpfxqh84XY7NQw0BJnU1oxW7zBMghv0iqXXRJwja_40v74E15tpesF33BWgtZLL76RnGEP0M7b5ZvWlXktr5wcsfEHv9oP6rSuYygMZWFQlsLAm5WN_A=w408-h306-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:41:01.904Z,,,,
https://www.google.com/maps/place/The+Tool+Library/data=!4m7!3m6!1s0x89d372bb5428b5f9:0xcba9ed8b9267ff4f!8m2!3d42.9393819!4d-78.8393619!16s%2Fg%2F1pp2vbvwp!19sChIJ-bUoVLty04kRT_9nkovtqcs,The Tool Library,4.9,86,Non-profit organization,"2626 Main St, Buffalo, NY 14214, United States","W5Q6+Q7 Buffalo, New York, USA",http://www.thetoollibrary.org/,+1 716-510-1745,Closed · Opens 2 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXEVmHhBUIPl8vlUgVbcDzRmR2T3r1yooOBm2NZ_VMhnFE2jz1OUF9qskpLFH7RDuDeq5eD1NgmPGKn0IL2QfkcpHQnGE0NJwCqQ5XfCl9TNSgfyY_6lgRutqcfTlouSaH5HKy=w408-h280-k-no,true,2–7 pm,2–7 pm,2–7 pm,10 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:41:06.776Z,,,,
https://www.google.com/maps/place/Mikey%27s+Mowing+Inc/data=!4m7!3m6!1s0x89d3725b1fc1c68f:0x63b2bd99f393cbcb!8m2!3d42.7852054!4d-78.8862675!16s%2Fg%2F11cm772q02!19sChIJj8bBH1ty04kRy8uT85m9smM,Mikey's Mowing Inc,2.8,16,Landscaper,,,https://mikeysmowinginc.com/,+1 716-837-0476,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHByIG8QA4Ha6HY83d3oknWx2_VrxxbL2IBJlbn3y_-FIxYBIwXlBso9jWqA3GpgyVKNZr5LLIxNJRLalx8GvAe6pH4Fn7ewxpNDEA-pZGUtka4jNcFanWBpibLr99x3QA91iNzFIEkfju=w425-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,9 am–2 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:41:11.609Z,,,,
https://www.google.com/maps/place/Hammer+%26+Stain+Buffalo+DIY+Creative+Art+Kits/data=!4m7!3m6!1s0x89d36d4709d1f663:0x3ec418d655725d83!8m2!3d42.964314!4d-78.8706629!16s%2Fg%2F11j57v9j16!19sChIJY_bRCUdt04kRg11yVdYYxD4,Hammer & Stain Buffalo DIY Creative Art Kits,5.0,50,Art studio,"2940 Delaware Ave, Kenmore, NY 14217, United States","X47H+PP Kenmore, New York, USA",http://www.hammerandstainbuffalo.com/,+1 716-534-8585,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF8lqnG1xvC6_x44ofGsrIBM3VTuCl6v5xoiRDqHic7HoXYDq-UWKx77GuK7S0dCKGc10tpvlIycVhFBrRzyUxE3z5006R6C1JZxZCjKkeFGeH_OoQ9vfX7V95FLRK_4x0QjASGuvCwp1O1=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:41:14.266Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Romeo%27s+Superior+Home+Improvement/data=!4m7!3m6!1s0x89d312abffffffff:0x8df4d8f7941cbb67!8m2!3d42.9670403!4d-78.8470834!16s%2Fg%2F1tdgl781!19sChIJ_____6sS04kRZ7sclPfY9I0,Romeo's Superior Home Improvement,4.8,34,General contractor,"792 Englewood Ave, Buffalo, NY 14223, United States","X583+R5 Buffalo, New York, USA",,+1 716-838-4436,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6OJsr6hbsjnUsjkWabEcuRAFI5sKduhsnO93hS7oxA7b_oNNjdwOYAhVSyZvHH4AiGPJIG3AsPkKvOghx1PZjVa0J5y-NH6x6kwWb0IVwIsch33MasFFWsRUiu24GAHInloYULrKahao=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:41:19.143Z,,,,
https://www.google.com/maps/place/Republic+Services/data=!4m7!3m6!1s0x89d36ce5f2a7d1a3:0xe95ccc3e0f7b7719!8m2!3d42.9684255!4d-78.8942804!16s%2Fg%2F1tjrqz3m!19sChIJo9Gn8uVs04kRGXd7Dz7MXOk,Republic Services,1.6,11,Garbage collection service,"2321 Kenmore Ave, Buffalo, NY 14207, United States","X494+97 Buffalo, New York, USA",https://www.republicservices.com/customer-support/facilities?utm_medium=reputation&utm_source=rslistings,+1 716-614-3333,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJqkxOjiS5nfiaScHlkepjkgK5TQHDWtg5PstGc_wQd1F4Xg2smo3Zuut_YxEdGgFgAeGBsZQi4lL9BZlDDxE3FGi7tqRY2mwe3HOwrHWk6fscqGT_KhzX-AYUpBEWPTjMyISn56Qr-c8a=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:41:21.790Z,,,,
https://www.google.com/maps/place/Infinite+Blooms+Garden+Center/data=!4m7!3m6!1s0x89d36d9c2bb0b8a3:0xc4e5b500d8c0a98c!8m2!3d42.9803197!4d-78.8551962!16s%2Fg%2F1tdfjnzz!19sChIJo7iwK5xt04kRjKnA2AC15cQ,Infinite Blooms Garden Center,4.5,137,Garden center,"2121 Sheridan Dr, Tonawanda, NY 14223, United States","X4JV+4W Tonawanda Town, New York, USA",https://infiniteblooms.com/,+1 716-876-2121,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDpCKN75ifOa-ih_7hRVUo-gVBKJNScAAd2-TG6LxoQQWqJodwSy9vbx2bIi0KouByLO5RuGnmpl4JD-PIDKXRVV5Ul0D3A_J6FXVmra7sYWawFG4R-BSxnSvpbauQa1lpGYBRNJeGP-ov=w408-h302-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–6 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:41:26.577Z,,,,
https://www.google.com/maps/place/Buffalo+Tree+Experts/data=!4m7!3m6!1s0x89d371cf027f44bf:0xb5b73304f2dccce9!8m2!3d43.3374555!4d-75.3897896!16s%2Fg%2F11fkt70vtt!19sChIJv0R_As9x04kR6czc8gQzt7U,Buffalo Tree Experts,5.0,2,Tree service,,,,+1 716-982-9083,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIJu25hUWDv6Qu2VEpREADJlDjDr_OyQQ0d3fvkUhW5PyNG2zPyN4hy_XSvHfF9-S6CKBXIuTahkKqu2pzr_RYkaf5UnKPe9UOGQ5S8TXi6BgBD3hwBixRNIqS-Tz8na1na43u=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2026-04-29T04:41:31.297Z,,,,
https://www.google.com/maps/place/Weimer+Tree+Co/data=!4m7!3m6!1s0x89d308d1f16888fb:0x6ebfe82a38118053!8m2!3d42.8041736!4d-78.7419583!16s%2Fg%2F1tslkq4b!19sChIJ-4ho8dEI04kRU4AROCrov24,Weimer Tree Co,4.9,24,Tree service,"368 Michael Rd, Orchard Park, NY 14127, United States","R735+M6 Orchard Park, New York, USA",http://www.weimertree.com/,+1 716-675-4724,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIGaTIMKKgOReDY7Z1AyP4ariqSQALxXshZiRfUBq4uB8gsDrU8wVGK6pRJnOibx_Tki9NTKWImviuPysMlSw3Q23yMUkUeyt7pmndMmM81gLpixqkoDYE8MYssGu07W88rG22zg=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Orchard+Park+Buffalo+NY/@42.7675593,-78.7439189,14z",2026-04-29T04:41:52.063Z,,,,
https://www.google.com/maps/place/Schneck%27s+Tree+Removal+Inc./data=!4m7!3m6!1s0x89d308deb033bae9:0xce0b345665d425a3!8m2!3d42.8064064!4d-78.7301342!16s%2Fg%2F11bc7drj0b!19sChIJ6bozsN4I04kRoyXUZVY0C84,Schneck's Tree Removal Inc.,5.0,63,Tree service,"2861 Southwestern Blvd, Orchard Park, NY 14127, United States","R749+HW Orchard Park, New York, USA",http://schneckstreeremoval.com/,+1 716-675-7098,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqPaVBsbP5sMotsjnSQ_zZtxY7Z2VQaX2WozQwMJWXuqxxIYpghbe0szNpauWkyORfpzk8Bgwa_7zDUmSJgdsxCvaygjHMKcW4a5wQu--iCy8j2rq2-vlR4F3WIhH9CGep1OqF7tKstc2P=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Orchard+Park+Buffalo+NY/@42.7675593,-78.7439189,14z",2026-04-29T04:41:57.151Z,,,,
https://www.google.com/maps/place/Branch+Managers+LLC/data=!4m7!3m6!1s0x89d3060201fb6253:0xdf117e2cd76f788e!8m2!3d42.7735615!4d-78.7421408!16s%2Fg%2F1v1tp1n3!19sChIJU2L7AQIG04kRjnhv1yx-Ed8,Branch Managers LLC,4.5,6,Tree service,"4045 N Buffalo St, Orchard Park, NY 14127, United States","Q7F5+C4 Orchard Park, New York, USA",http://branchmanagerstree.com/,+1 716-662-6868,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEw7GL7mWL43wtJYXsAo4hAiK8JfvSlSVhuNjD405LnkAxwuIxzyQRDA5J6XwEwwnrdJBV_P-SWNTsSzLJIiztxKC1MF1mdXcD7F0XRTZ8S9N1kDqwCJS0xTjTTZI4rZ3k5HesR=w408-h374-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Orchard+Park+Buffalo+NY/@42.7675593,-78.7439189,14z",2026-04-29T04:42:02.001Z,,,,
https://www.google.com/maps/place/AA+Landscaping+And+Tree+Care/data=!4m7!3m6!1s0x370fd936819bbe5:0xd0d89ca4ec545fff!8m2!3d42.7656455!4d-78.7458824!16s%2Fg%2F11wxg_v5lz!19sChIJ5bsZaJP9cAMR_19U7KSc2NA,AA Landscaping And Tree Care,5.0,16,Landscaper,"60 School St, Orchard Park, NY 14127, United States","Q783+7J Orchard Park, New York, USA",https://aalandscapingandtreecare.durablesites.com/,+1 716-777-2436,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCk8Utgea4P6CgK1XNjnICfLW5Hf_NNaJ193umf91pXNUQOuOxISxIrO6teD3HkHjGVLMH0iB_7PTru9jrPyDHj2mee4HGI0Dl3flRVzXVZk7AW4Uxmi9yvslYbPm3S-4xRRYlE04CPSIr=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Orchard+Park+Buffalo+NY/@42.7675593,-78.7439189,14z",2026-04-29T04:42:06.777Z,,,,
