placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Success+On+The+Spectrum/data=!4m7!3m6!1s0x80c8cfa8abc23899:0xb55d9b25982640db!8m2!3d36.0739699!4d-115.1127126!16s%2Fg%2F11wb05cr4n!19sChIJmTjCq6jPyIAR20AmmCWbXbU,Success On The Spectrum,5.0,4,Applied behavior analysis therapist,"2700 Chandler Ave Building B, Las Vegas, NV 89120, United States","3VFP+HW Las Vegas, Nevada, USA",https://successonthespectrum.com/location/Paradise/,+1 702-703-0144,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOcsXWoT166BuMv98RSHAWSZvkBbTzfSPurDVA7=w408-h544-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2025-09-29T00:02:30.175Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Vegas+Convention+Center+Medical+Care/data=!4m7!3m6!1s0x80c8c45029b23d79:0xd732dfafa772b49a!8m2!3d36.149202!4d-115.1454984!16s%2Fg%2F11f03qwgq_!19sChIJeT2yKVDEyIARmrRyp6_fMtc,Vegas Convention Center Medical Care,5.0,1,Medical clinic,,,http://vegasconventioncentermedicalcare.com/,+1 702-337-0989,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNDThzoQ0ZrdJttafeaogMimiDiDYRrw4NM9nDa=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2025-09-29T00:02:35.299Z,,,,
https://www.google.com/maps/place/Advanced+Health+Care+of+Las+Vegas/data=!4m7!3m6!1s0x80c8c63887457bcd:0xcb9f69e55d284c5b!8m2!3d36.0718142!4d-115.2206383!16s%2Fg%2F1tf716cc!19sChIJzXtFhzjGyIARW0woXeVpn8s,Advanced Health Care of Las Vegas,4.5,123,Nursing home,"5840 W Sunset Rd, Las Vegas, NV 89118, United States","3QCH+PP Las Vegas, Nevada, USA",https://www.ahcfacilities.com/las-vegas/,+1 702-967-6100,Closes soon ⋅ 6 pm ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqcZr6Dihtw78pgqYwrNFuJT72nBVkoNL6ZUb9ZNcha8I9gQt8ETZOddCJuCpe8AkHZq8LfCpz1l30mGl5d7kovCQLO03o5xoYnQUW-PgEavQVnchDt-9D3cgvam4hDnVibbOtC=w408-h544-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2025-09-29T00:02:40.163Z,,,,
https://www.google.com/maps/place/Liberty+Wellness+Center/data=!4m7!3m6!1s0x80c8c5e526211e41:0xaff34681c7f593a8!8m2!3d36.1172848!4d-115.1545007!16s%2Fg%2F11vd7019zz!19sChIJQR4hJuXFyIARqJP1x4FG868,Liberty Wellness Center,3.0,23,Homeless shelter,"3970 Paradise Rd, Las Vegas, NV 89169, United States","4R8W+W5 Las Vegas, Nevada, USA",,,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YbXyg_mckr2f0usDlMH0CA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.89673&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2025-09-29T00:02:45.264Z,,,,
https://www.google.com/maps/place/Sparadise+Thai+Wellness+Boutique/data=!4m7!3m6!1s0x80c8c57373ffafe3:0xcfbea1139660efa7!8m2!3d36.117734!4d-115.1539471!16s%2Fg%2F11gr5y1jt6!19sChIJ46__c3PFyIARp-9glhOhvs8,Sparadise Thai Wellness Boutique,4.8,393,Massage spa,"3900 Paradise Rd suite U, Las Vegas, NV 89169, United States","4R9W+3C Las Vegas, Nevada, USA",http://www.sparadiselasvegas.com/,+1 702-582-3209,"Open ⋅ Closes 9 pm

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrWfu32OiuDul7q3jZ6VCJ-LYWnxW1QLfbB0_XDcs6j1wGYdOJ-GzZwCFkbfbAQLHDmynq-OaP8B81_g5ICxS1FiYZgdx4_Moh4mX18YZk7z1J8heVSK6d_yMbBmR08bt_UcKE7=w408-h271-k-no,true,9:30 am–9 pm,9:30 am–9 pm,9:30 am–9 pm,9:30 am–9 pm,9:30 am–9 pm,9:30 am–9 pm,9:30 am–9 pm,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2025-09-29T00:02:50.693Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Better+U+-+Ketamine+Therapy/data=!4m7!3m6!1s0x80c8c5fe04d31111:0x91bfe6a47febcbf0!8m2!3d36.6985767!4d-99.091086!16s%2Fg%2F11q2w6cxnn!19sChIJERHTBP7FyIAR8Mvrf6Tmv5E,Better U - Ketamine Therapy,4.8,57,Medical group,,,https://www.betterucare.com/,+1 323-433-5883,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrKscQK1f1IVOo-V0WYwg2oPnBdSX5EV-UTBJOo1igyusUan1wYApzu8Hvp9TNWg8APf_sTKxmnATxjosPSTC1l3YofJf4YMouMmrXirRnLgnZ0dLjdaa_nMMWY7UeS7ibWydY=w408-h538-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2025-09-29T00:02:55.960Z,,,,
https://www.google.com/maps/place/Advanced+Occupational+Health+Centers/data=!4m7!3m6!1s0x80c8c598c6958be3:0xe474945dad859508!8m2!3d36.1217536!4d-115.1051102!16s%2Fg%2F11j5_xhhyt!19sChIJ44uVxpjFyIARCJWFrV2UdOQ,Advanced Occupational Health Centers,5.0,52,Chiropractor,"3737 Pecos-McLeod Interconnect #101, Las Vegas, NV 89121, United States","4VCV+PX Las Vegas, Nevada, USA",https://www.aohclv.com/,+1 702-369-5436,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPl_ThBNIulrj1tCfga-Q6g_EbdV7pJdpV2TDs7=w408-h557-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2025-09-29T00:03:01.082Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Las+Vegas+Gastroenterology/data=!4m7!3m6!1s0x80c8c4e1f2065d19:0xb4247b313ca413ea!8m2!3d36.1181692!4d-115.1380959!16s%2Fg%2F1hf4kc2k_!19sChIJGV0G8uHEyIAR6hOkPDF7JLQ,Las Vegas Gastroenterology,4.2,311,Medical clinic,"3901 S Maryland Pkwy, Las Vegas, NV 89119, United States","4V96+7Q Las Vegas, Nevada, USA",https://www.lvgastro.com/,+1 702-982-7240,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr-wTwAIpSuElEwS2zAmECYTRVp5pistv_Txzw6Du11CvQrUBGgZAAaVU5Pu-LBsZ0Nwk82P830tDwL4ps7DGGp7Fzdzu1MQ3rPoim-LLj0DpvEQnCbHFCB46PiwKrgGnEg0e8=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2025-09-29T00:03:06.114Z,,,,
https://www.google.com/maps/place/The+I.V.+Doc+Las+Vegas/data=!4m7!3m6!1s0x80c8c39e8c57354d:0xd9dd51c9778f5d13!8m2!3d35.9277595!4d-114.969872!16s%2Fg%2F11c1mb76s0!19sChIJTTVXjJ7DyIARE12Pd8lR3dk,The I.V. Doc Las Vegas,4.8,5,Medical clinic,,,https://www.theivdoc.com/,+1 844-843-4836,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipMbMlz5B5fxtSw_0etacmiI31wVZrB-enucm8Rg=w408-h306-k-no,true,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2025-09-29T00:03:10.819Z,,,,
https://www.google.com/maps/place/Premier+Health+and+Rehabilitation+Center+of+Las+Vegas/data=!4m7!3m6!1s0x80c8c48c043a609d:0x454aa31e42fd8f0f!8m2!3d36.136181!4d-115.1352765!16s%2Fg%2F1hc3rkh1b!19sChIJnWA6BIzEyIARD4_9Qh6jSkU,Premier Health and Rehabilitation Center of Las Vegas,2.4,75,Nursing home,"2945 Casa Vegas St, Las Vegas, NV 89169, United States","4VP7+FV Las Vegas, Nevada, USA",http://premierrehaboflasvegas.com/,+1 702-735-7179,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPwF3pVE9bxMdeH2TiKKfZb12lRhfyWep4o0OJK=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2025-09-29T00:03:15.706Z,,,,
https://www.google.com/maps/place/Rhee%27s+Acupuncture+Clinic/data=!4m7!3m6!1s0x80c8c478107760e3:0x783194ea2eff3a79!8m2!3d36.1472334!4d-115.1524948!16s%2Fg%2F1thlzqpj!19sChIJ42B3EHjEyIAReTr_LuqUMXg,Rhee's Acupuncture Clinic,4.3,10,Acupuncture clinic,"1995 Paradise Rd, Las Vegas, NV 89104, United States","4RWX+V2 Las Vegas, Nevada, USA",https://www.rheesacupuncture.com/,+1 702-732-0051,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PoJRFoR38c3i51fPfu3XuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.4543786&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2025-09-29T00:03:18.986Z,,,,
https://www.google.com/maps/place/Las+Vegas+Strip+Urgent+Care/data=!4m7!3m6!1s0x80c8c4502dd97337:0xeecdf4ae575714ed!8m2!3d36.149202!4d-115.1454984!16s%2Fg%2F1ptxm93d5!19sChIJN3PZLVDEyIAR7RRXV670ze4,Las Vegas Strip Urgent Care,4.0,53,Urgent care center,,,http://lasvegasstripurgentcare.com/,+1 702-677-2644,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNf-0NTF0Q93EQXWMREYIq9lUalznAdRwl2d2EC=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2025-09-29T00:03:23.935Z,,,,
"https://www.google.com/maps/place/Vegas+Convention+Center+Express+Urgent+Care/@36.2655174,-115.2343695,11z/data=!3m1!4b1!4m6!3m5!1s0x80c8c5a56586bfc7:0xef035937d3406533!8m2!3d36.2655174!4d-115.2343695!16s%2Fg%2F11g4dy4j9k",Vegas Convention Center Express Urgent Care,5.0,4,Call center,,,http://www.vegasconventioncenterexpressurgentcare.com/,+1 702-259-1616,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2025-09-29T00:03:30.895Z,,,,
https://www.google.com/maps/place/JJ+World/data=!4m7!3m6!1s0x2861f8127d08b123:0xc7d2ced9e8cccaf!8m2!3d36.2655174!4d-115.2343695!16s%2Fg%2F11q1s1y0xf!19sChIJI7EIfRL4YSgRr8yMnu0sfQw,JJ World,,,Cancer treatment center,,,,+1 725-200-1014,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMWop_LWWjOIy6NXRIsBqWfGdQtWwun9IVQci1I=w408-h512-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2025-09-29T00:03:35.601Z,,,,
https://www.google.com/maps/place/American+Urgent+Care+%26+Infusion+Centers/data=!4m7!3m6!1s0x80c8c716b93fbd17:0xd14bef326cce78b5!8m2!3d36.1253428!4d-115.2470382!16s%2Fg%2F11mvpmxhws!19sChIJF70_uRbHyIARtXjObDLvS9E,American Urgent Care & Infusion Centers,4.5,62,Medical clinic,"7021 Spring Mountain Rd, Las Vegas, NV 89117, United States","4QG3+45 Las Vegas, Nevada, USA",https://urgentcareclinicslasvegas.com/,+1 702-803-2222,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npAafOWNcK3cR-OUwk69wZq1xzqMB4MabcfjoLZ_4v1tCbO8x0v_eI4mUEYypskdYz6inbnhE4uF2C_mbgqCA0Ym_p4MioBn8woXyKvf49yL5QCPg9gic2a2EhV9cO61JDiTJq4=w426-h240-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Spring+Valley+Las+Vegas+NV/@36.1080258,-115.2450006,14z",2025-09-29T00:03:49.454Z,,,,
https://www.google.com/maps/place/Klarity+Ketamine+Clinic+of+Las+Vegas/data=!4m7!3m6!1s0x80c8c7500bc3bf63:0x170edfcf5fcfc131!8m2!3d36.095567!4d-115.280101!16s%2Fg%2F11f5v7lgp1!19sChIJY7_DC1DHyIARMcHPX8_fDhc,Klarity Ketamine Clinic of Las Vegas,4.9,140,Mental health clinic,"5145 S Durango Dr STE 103, Las Vegas, NV 89113, United States","3PW9+6X Las Vegas, Nevada, USA",https://www.klarityclinic.com/,+1 844-552-7489,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipPs5hegSUhJJp3vM4YkSzvhuFHg8kPqh5ho5AoI=w426-h240-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/Infusion+centers+in+Spring+Valley+Las+Vegas+NV/@36.1080258,-115.2450006,14z",2025-09-29T00:03:54.272Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Hope+Cancer+Care+of+Nevada/data=!4m7!3m6!1s0x80c8c78593caf21b:0x8f532f6fe75c8cf8!8m2!3d36.0983118!4d-115.2407708!16s%2Fg%2F11y81tvk9!19sChIJG_LKk4XHyIAR-Ixc528vU48,Hope Cancer Care of Nevada,4.6,262,Cancer treatment center,"6827 W Tropicana Ave Suite110, Las Vegas, NV 89103, United States","3QX5+8M Las Vegas, Nevada, USA",https://www.hccnevada.com/?utm_medium=HopeCancerCare&utm_source=GMBSocialClimb,+1 702-508-9128,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPW4-etPdr1gy594K17UBNpEo4rh0bPE8-0682v=w408-h298-k-no,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Spring+Valley+Las+Vegas+NV/@36.1080258,-115.2450006,14z",2025-09-29T00:03:59.527Z,,,,
https://www.google.com/maps/place/Vital+Infusions+%26+Performance/data=!4m7!3m6!1s0x80c8bf341b43a4c7:0xd4b48d2d62d7c4f9!8m2!3d36.1157504!4d-115.2990626!16s%2Fg%2F11vklcymts!19sChIJx6RDGzS_yIAR-cTXYi2NtNQ,Vital Infusions & Performance,5.0,94,Medical clinic,"9484 W Flamingo Rd STE 280, Las Vegas, NV 89147, United States","4P82+89 Las Vegas, Nevada, USA",https://vitalinfusionsandperformance.com/,+1 580-847-7468,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNn3QExDWsYZgW2il-6hVn--VkBlfFca2RBXLXG=w408-h306-k-no,true,9 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/Infusion+centers+in+Spring+Valley+Las+Vegas+NV/@36.1080258,-115.2450006,14z",2025-09-29T00:04:04.491Z,,Identifies as women-owned,,
https://www.google.com/maps/place/Hemostasis+%26+Thrombosis+Center+of+NV:+HTCNV/data=!4m7!3m6!1s0x80c8ce0c15400001:0xe0c0c1ede5682ed6!8m2!3d36.0563098!4d-115.2738958!16s%2Fg%2F11ggs9qdc3!19sChIJAQBAFQzOyIAR1i5o5e3BwOA,Hemostasis & Thrombosis Center of NV: HTCNV,4.4,7,Medical clinic,"8352 W Warm Springs Rd Ste. 200, Las Vegas, NV 89113, United States","3P4G+GC Las Vegas, Nevada, USA",https://www.htcnv.org/contact,+1 702-330-0555,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D2BQBmHkmz_tUjg0Zcdm2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.70882&pitch=0&thumbfov=100,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Enterprise+Las+Vegas+NV/@36.0252503,-115.2419419,14z",2025-09-29T00:04:22.819Z,,,,
https://www.google.com/maps/place/Mobile+IV+Drip+Las+Vegas/data=!4m7!3m6!1s0xa05f929c8604e09:0x13d3cde23aacc0a6!8m2!3d36.0150168!4d-115.1712669!16s%2Fg%2F11jz1_zb0s!19sChIJCU5gyCn5BQoRpsCsOuLN0xM,Mobile IV Drip Las Vegas,4.9,97,IV therapy service,"Corporate Office Only, 9620 Las Vegas Blvd S Suite E4-613, Las Vegas, NV 89123, United States","2R8H+2F Las Vegas, Nevada, USA",https://mobileivdrip.com/,+1 855-483-7471,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipN1wZuCLdGaQ3CyW4Fsq7qO-hC1YxX72_TRMIeW=w426-h240-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/Infusion+centers+in+Enterprise+Las+Vegas+NV/@36.0252503,-115.2419419,14z",2025-09-29T00:04:27.809Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Icarus+Alcohol+%26+Drug+Rehab+Las+Vegas/data=!4m7!3m6!1s0x80c8c92c95337e57:0x4137cd2b1b6cc5d6!8m2!3d36.0311541!4d-115.2553967!16s%2Fg%2F11v69zr7zb!19sChIJV34zlSzJyIAR1sVsGyvNN0E,Icarus Alcohol & Drug Rehab Las Vegas,4.7,68,Addiction treatment center,"7536 Mount Spokane Ct, Las Vegas, NV 89113, United States","2PJV+FR Las Vegas, Nevada, USA",https://icarusbehavioralhealthnevada.com/?utm_source=google&utm_medium=gbp&utm_campaign=local+seo,+1 702-723-4774,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO37664g8nciTtblM2j7HgGEIatKDPSyI33_8q7=w447-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Enterprise+Las+Vegas+NV/@36.0252503,-115.2419419,14z",2025-09-29T00:04:33.315Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Consultant+Clinic+Las+Vegas/data=!4m7!3m6!1s0x80c8c965040e63f7:0xa4c53e6f7b75ef12!8m2!3d36.0392105!4d-115.1987291!16s%2Fg%2F11kqxbhrtn!19sChIJ92MOBGXJyIAREu91e28-xaQ,Consultant Clinic Las Vegas,4.8,18,Medical clinic,"4280 Blue Diamond Rd #101-B, Las Vegas, NV 89139, United States","2RQ2+MG Las Vegas, Nevada, USA",https://www.consultantclinic.com/,+1 877-670-3007,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iuDz6iFgauGP-t2uJ1C8LA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.665299&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Enterprise+Las+Vegas+NV/@36.0252503,-115.2419419,14z",2025-09-29T00:04:36.246Z,,,,
https://www.google.com/maps/place/Silver+State+Adolescent+Treatment/data=!4m7!3m6!1s0x80c8c7946050a2ed:0x3bb169f240ad838f!8m2!3d36.0477087!4d-115.2708874!16s%2Fg%2F11tjld_bm2!19sChIJ7aJQYJTHyIARj4OtQPJpsTs,Silver State Adolescent Treatment,4.8,36,Mental health clinic,"8225 W Robindale Rd, Las Vegas, NV 89113, United States","2PXH+3J Las Vegas, Nevada, USA",https://silverstateadolescenttreatment.com/?utm_campaign=gmb,+1 725-777-1440,,https://lh3.googleusercontent.com/p/AF1QipOEdJeJ50deiUL_7cLx8eIKudbbdsThs0-oJMcr=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Enterprise+Las+Vegas+NV/@36.0252503,-115.2419419,14z",2025-09-29T00:04:41.647Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/American+Urgent+Care+%26+Infusion+Centers/data=!4m7!3m6!1s0x80c8c7cb26e4f2b1:0x758734ebf1ce104f!8m2!3d36.0498525!4d-115.2441671!16s%2Fg%2F11vf15lp9p!19sChIJsfLkJsvHyIARTxDO8es0h3U,American Urgent Care & Infusion Centers,5.0,1,Medical clinic,"7625 S Rainbow Blvd, Las Vegas, NV 89139, United States","2QX4+W8 Las Vegas, Nevada, USA",http://urgentcareclinicslasvegas.com/,+1 702-909-4865,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nLYbvZzB3RnyRzHWz4SyJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.46506&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Enterprise+Las+Vegas+NV/@36.0252503,-115.2419419,14z",2025-09-29T00:04:47.073Z,,,,
https://www.google.com/maps/place/EverReady+Health/data=!4m7!3m6!1s0x80c8c9bd55192853:0x62fed0c4d380e8c0!8m2!3d36.0291426!4d-115.2138258!16s%2Fg%2F11kqdjp8v3!19sChIJUygZVb3JyIARwOiA08TQ_mI,EverReady Health,5.0,19,Wellness center,"8828 Mohawk St Suite 100, Las Vegas, NV 89139, United States","2QHP+MF Las Vegas, Nevada, USA",https://everreadyhealth.com/,+1 702-829-7001,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqLzXIgdaZF5yR-A7uxxOAkL1rzjFD6cYJ-WD_seW4vvomsCxltRGfGSPK6BYyYeW6qadeawGif4F_iiEnFo9sSuI0mWOJLe66Ouzkoe2jcDvR6lPrVQ4AYhJHj58RcwfmUpNE=w408-h544-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Enterprise+Las+Vegas+NV/@36.0252503,-115.2419419,14z",2025-09-29T00:04:52.812Z,,,,
https://www.google.com/maps/place/RejuvLV+Wellness+%26+Aesthetics/data=!4m7!3m6!1s0x80c8c797208b1919:0xfcfa53a56f8edf11!8m2!3d36.0564117!4d-115.2686767!16s%2Fg%2F11nck3801y!19sChIJGRmLIJfHyIAREd-Ob6VT-vw,RejuvLV Wellness & Aesthetics,5.0,68,Medical spa,"8130 W Warm Springs Rd Suite 150, Las Vegas, NV 89113, United States","3P4J+HG Las Vegas, Nevada, USA",http://www.rejuvlv.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 702-321-9766,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipMZ0fnUHnvHqAZjafiGey4j0LX9gMJ2Q6mw86j9=w408-h612-k-no,true,Closed,Closed,10 am–3 pm,10 am–5:30 pm,10 am–5:30 pm,10 am–5:30 pm,10 am–3:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Enterprise+Las+Vegas+NV/@36.0252503,-115.2419419,14z",2025-09-29T00:04:58.133Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Comprehensive+Cancer+Centers+of+Nevada/data=!4m7!3m6!1s0x80c8b87cc8ada04d:0x93f6c3427c7016a1!8m2!3d36.0718309!4d-115.2950185!16s%2Fg%2F1tdwksmj!19sChIJTaCtyHy4yIARoRZwfELD9pM,Comprehensive Cancer Centers of Nevada,3.8,66,Cancer treatment center,"9280 W Sunset Rd #100, Las Vegas, NV 89148, United States","3PC3+PX Las Vegas, Nevada, USA",https://cccnevada.com/locations/southwest/,+1 702-952-1251,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNi8B5scXpQEcnk2MZc4SznlzfJrsoT9XpCp6J9=w427-h240-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Enterprise+Las+Vegas+NV/@36.0252503,-115.2419419,14z",2025-09-29T00:05:03.223Z,,,,
https://www.google.com/maps/place/San+Martin+Oncology%2FHematology/data=!4m7!3m6!1s0x80c8c7f29d02efc3:0x4832673c459bed88!8m2!3d36.0577689!4d-115.2721826!16s%2Fg%2F11gbnlbp_s!19sChIJw-8CnfLHyIARiO2bRTxnMkg,San Martin Oncology/Hematology,1.0,1,Cancer treatment center,"8285 W Arby Ave #100, Las Vegas, NV 89113, United States","3P5H+44 Las Vegas, Nevada, USA",https://intermountainhealthcare.org/locations/san-martin-oncology-clinic,+1 702-735-7154,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JqS9luxOwGmb26zFFPR8gA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.6359&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Enterprise+Las+Vegas+NV/@36.0252503,-115.2419419,14z",2025-09-29T00:05:05.952Z,,,,
