placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,error,info
https://www.google.com/maps/place/North+Clarendon/data=!4m7!3m6!1s0x89e03b72c4b86c1b:0x8dc55fa439700e12!8m2!3d43.5655235!4d-72.9661208!16s%2Fg%2F11dyzlzn2f!19sChIJG2y4xHI74IkREg5wOaRfxY0,North Clarendon,4.3,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx9Kd0DDaJQdcDco5SB3mhzkekh4hvy1vgVw0nI9MEG4CmJxnGxRthBWCNisSYgmTk7TrF8vgexWxl0AqHIZfKpPGGt_Gw-K1ZGn2xwH2yHEGkekXG8gWNnfe5i2hKnjg7PubV9Zw=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Rutland+Vermont+VT/@43.6106237,-72.9726065,14z",2025-10-28T18:52:44.774Z,,,
https://www.google.com/maps/place/Vermont+Agency+Of+Transportation+-+District+3+-+Castleton+Garage/data=!4m7!3m6!1s0x89e01a7494857f25:0xc71e42733b58b18b!8m2!3d43.6062999!4d-73.207558!16s%2Fg%2F11cjnpyltc!19sChIJJX-FlHQa4IkRi7FYO3NCHsc,Vermont Agency Of Transportation - District 3 - Castleton Garage,5.0,1,Department of Transportation,"143 VT-30, Castleton, VT 05735, United States","JQ4R+GX Castleton, Vermont, USA",http://vtransoperations.vermont.gov/maintenance_districts/d3,+1 802-468-5775,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=G2ZkLjEvuVc8jIT_4si0zA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.64861&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Rutland+Vermont+VT/@43.6106237,-72.9726065,14z",2025-10-28T18:52:47.600Z,,,
https://www.google.com/maps/place/Parking+Kiosk/data=!4m7!3m6!1s0x89e02462c384f169:0x9da99e2e0c48808d!8m2!3d43.6071339!4d-72.9803441!16s%2Fg%2F11c1qj_x1p!19sChIJafGEw2Ik4IkRjYBIDC6eqZ0,Parking Kiosk,,,Public parking space,"72-74 Merchants Row, Rutland, VT 05701, United States","J249+VV Rutland, Vermont, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DbdqdhKRAMYbn68Uy9QUMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.14208&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Rutland+Vermont+VT/@43.6106237,-72.9726065,14z",2025-10-28T18:52:50.275Z,,,
https://www.google.com/maps/place/Vermont+State+Police/data=!4m7!3m6!1s0x4cb6702a72bd344f:0xf736d0f9f87f08f2!8m2!3d44.9510922!4d-72.1614915!16s%2Fg%2F1tmbvqp6!19sChIJTzS9cipwtkwR8gh_-PnQNvc,Vermont State Police,,,Police department,"35 Crawford Rd, Newport, VT 05855, United States","XR2Q+CC Newport, Vermont, USA",,+1 802-334-8881,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1zVVeXrutiy0KwWXQS4Jvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.2875&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+Vermont+VT/@44.9364356,-72.2051022,14z",2025-10-28T18:53:01.326Z,,,
https://www.google.com/maps/place/Walmart+Supercenter/data=!4m7!3m6!1s0x4cb671d456ed36e1:0x17b2b4852d6b7314!8m2!3d44.9504191!4d-72.1716311!16s%2Fg%2F11c5r0srtq!19sChIJ4TbtVtRxtkwRFHNrLYW0shc,Walmart Supercenter,4.1,1552,Department store,"115 Seymour Dr, Newport, VT 05855, United States","XR2H+58 Newport, Vermont, USA",https://www.walmart.com/store/4156-derby-vt/?veh=seo_loc,+1 802-624-8012,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyMCH_c9jmPfYucvfAlw0KVCZRn1OMJN7bQwSHVnnXC2FCqbxyh3gnJLJGhSTZodGgIr78-B7cryvTOGS9EJWn0wF9c4TBLd6iOqt8bvjILOrLX76bpyw7iOvWFU0L16UEx9jxA=w408-h544-k-no,true,11 am–7 pm,11 am–7 pm,11 am–7 pm,10 am–8 pm,10 am–8 pm,11 am–7 pm,11 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+Vermont+VT/@44.9364356,-72.2051022,14z",2025-10-28T18:53:07.323Z,· In-store shopping · In-store pick-up · Delivery,,
"https://www.google.com/maps/place/City+of+Barre+Publicworks/@44.1966858,-72.5013944,14z/data=!4m6!3m5!1s0x4cb506c4c93431bd:0x76847d881135d7ad!8m2!3d44.196551!4d-72.505491!16s%2Fg%2F1td4d4gf",City of Barre Publicworks,1.0,1,City government office,"12 Burnham St, Barre, VT 05641, United States","5FWV+JR Barre, Vermont, USA",https://www.barrecity.org/dps/,+1 802-476-0260,,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Barre+Vermont+VT/@44.1966858,-72.5013944,14z",2025-10-28T18:53:14.392Z,,,
"https://www.google.com/maps/place/Bennington+Park+and+Ride/@42.8783486,-73.197123,14z/data=!4m6!3m5!1s0x89e09716fd5575a9:0x6b4049050d9210fe!8m2!3d42.8789793!4d-73.194201!16s%2Fg%2F11rp375_xj",Bennington Park and Ride,,,Parking lot,"Bennington, VT 05201, United States","VRH4+H8 Bennington, Vermont, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3xF8Xh-BPp6TGiujL7j2Kg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.81664&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bennington+Vermont+VT/@42.8783486,-73.197123,14z",2025-10-28T18:53:20.848Z,,,
"https://www.google.com/maps/place/Winooski+Parking+Garage/@44.491438,-73.1856832,14z/data=!4m6!3m5!1s0x4cca7bcc6d80c217:0xeca18aa60fc2baa6!8m2!3d44.4906018!4d-73.184283!16s%2Fg%2F11rwwgwc74",Winooski Parking Garage,1.9,7,Parking garage,"20 Cascade Way, Winooski, VT 05404, United States","FRR8+67 Winooski, Vermont, USA",https://winooskivt.gov/parking,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5t4ubiObHSKirmitFY8xPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.92526&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Winooski+Vermont+VT/@44.491438,-73.1856832,14z",2025-10-28T18:53:29.595Z,,,
"https://www.google.com/maps/place/Medical+Center+Parking+Garage/@44.5516209,-73.1636932,14z/data=!4m6!3m5!1s0x4cca7a5eab872a7f:0x1f3dd327fdd03d8f!8m2!3d44.4780005!4d-73.1927941!16s%2Fg%2F1tctldn_",Medical Center Parking Garage,3.7,30,Parking garage,"111 Colchester Ave, Burlington, VT 05401, United States","FRH4+6V Burlington, Vermont, USA",https://www.uvmhealth.org/medcenter/locations-and-directions/main-campus-parking,+1 802-847-2812,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7rnyWDnWzBI7urMn_04VEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.36829&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,12–11:59 am,12 pm–12 am,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Colchester+Vermont+VT/@44.5516209,-73.1636932,14z",2025-10-28T18:53:38.270Z,,Already found,
"https://www.google.com/maps/place/Swanton+Park+%26+Ride/@44.9182342,-73.1244792,14z/data=!4m6!3m5!1s0x4cca1e703312f5dd:0x63f8c9fc5b148068!8m2!3d44.9200593!4d-73.1123118!16s%2Fg%2F11hcfhkhs3",Swanton Park & Ride,5.0,2,Park & ride,"10 Elm St, Swanton, VT 05488, United States","WVCQ+23 Swanton, Vermont, USA",http://parkandrides.vermont.gov/,+1 802-868-3397,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oxf06ankngepfAusPt2UCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.1895&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Swanton+Vermont+VT/@44.9182342,-73.1244792,14z",2025-10-28T18:53:47.121Z,,,
https://www.google.com/maps/place/Public+Parking/data=!4m7!3m6!1s0x89e05e50c845287d:0xe6c83972bcdd8e59!8m2!3d43.1736462!4d-73.0470413!16s%2Fg%2F11c37k83dv!19sChIJfShFyFBe4IkRWY7dvHI5yOY,Public Parking,,,Parking lot,"154 Elm St, Manchester Center, VT 05255, United States","5XF3+F5 Manchester Center, Manchester, VT, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ovLGx26jaCX8dEqeYSHrtg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.56952&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Manchester+Vermont+VT/@43.1635393,-73.0720817,14z",2025-10-28T18:53:59.323Z,,,
https://www.google.com/maps/place/Special+Event+Parking+-+Limited+Access/data=!4m7!3m6!1s0x89e05e420e97a9c7:0x1a785b059a2711e5!8m2!3d43.1855166!4d-73.0571858!16s%2Fg%2F11dd_lvqzh!19sChIJx6mXDkJe4IkR5REnmgVbeBo,Special Event Parking - Limited Access,,,Parking lot,"Manchester Center, VT 05255, United States","5WPV+64 Manchester Center, Manchester, VT, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BH7ib7k3gKIn8aYBgxyzpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.64838&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Manchester+Vermont+VT/@43.1635393,-73.0720817,14z",2025-10-28T18:54:02.170Z,,,
https://www.google.com/maps/place/The+Equinox+Golf+Resort+%26+Spa/data=!4m10!3m9!1s0x89e05fced641ea75:0x3c38ede3f3b38cea!5m2!4m1!1i2!8m2!3d43.1621955!4d-73.072564!16s%2Fg%2F1pw3ywfgj!19sChIJdepB1s5f4IkR6oyz8-PtODw,The Equinox Golf Resort & Spa,3.9,1045,,"3567 Main St, Manchester, VT 05254, United States","5W6G+VX Manchester, Vermont, USA",https://www.equinoxresort.com/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness,+1 802-362-4700,,https://lh3.googleusercontent.com/p/AF1QipOjH31_GSVBolOufCxFCqS5JBkY8O8kVeOGLo-r=w425-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Manchester+Vermont+VT/@43.1635393,-73.0720817,14z",2025-10-28T18:54:05.897Z,,,
https://www.google.com/maps/place/Kimpton+Taconic+Hotel/data=!4m10!3m9!1s0x89e05fcc0ca988e1:0x5ca9cf178bf265c4!5m2!4m1!1i2!8m2!3d43.1656725!4d-73.0705682!16s%2Fg%2F11bw7dtddn!19sChIJ4YipDMxf4IkRxGXyixfPqVw,Kimpton Taconic Hotel,4.5,497,,"3835 Main St, Manchester, VT 05254, United States","5W8H+7Q Manchester, Vermont, USA",https://www.taconichotel.com/?&cm_mmc=WEB-_-KI-_-AMER-_-EN-_-EV-_-Google%20Business%20Profile-_-DD-_-taconic,+1 802-362-0147,,https://lh3.googleusercontent.com/p/AF1QipM5gtm6j2dNhKQdJQLl0ILQ19O_jwe8Hsg-eLnx=w408-h251-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Manchester+Vermont+VT/@43.1635393,-73.0720817,14z",2025-10-28T18:54:09.443Z,,,
"https://www.google.com/maps/place/DPW+Park+Maintenance+Facility/@43.1828538,-73.0522309,17z/data=!3m1!4b1!4m6!3m5!1s0x89e05e67fc2a76fd:0xbae3bd729e1bf0fa!8m2!3d43.1828538!4d-73.0522309!16s%2Fg%2F11dx8mycxy",DPW Park Maintenance Facility,,,Public works department,"340 Rec Park Rd, Manchester Center, VT 05255, United States","5WMX+44 Manchester Center, Manchester, VT, USA",,,,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Manchester+Vermont+VT/@43.1635393,-73.0720817,14z",2025-10-28T18:54:14.115Z,,,
"https://www.google.com/maps/place/Employee%2FBus+Parking/@43.3960723,-72.7010471,14z/data=!4m6!3m5!1s0x89e03551f7277515:0xe4d786e11c67ca0a!8m2!3d43.4002543!4d-72.7146792!16s%2Fg%2F11k76vjck6",Employee/Bus Parking,,,Parking lot,"2 Okemo Ridge Rd, Ludlow, VT 05149, United States","C72P+44 Ludlow, Vermont, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fKIfUwalO0_9dpnwYJYM0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.603455&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ludlow+Vermont+VT/@43.3960723,-72.7010471,14z",2025-10-28T18:54:21.006Z,,,
https://www.google.com/maps/place/Richmond+Park+%26+Ride+@+exit11/data=!4m7!3m6!1s0x4cb586ece6712cdf:0xe22b0408efe383d6!8m2!3d44.4232085!4d-73.0078151!16s%2Fg%2F1xfsnbs0!19sChIJ3yxx5uyGtUwR1oPj7wgEK-I,Richmond Park & Ride @ exit11,4.4,65,Park & ride,"Parking lot, 1610 E Main St, Richmond, VT 05477, United States","CXFR+7V Richmond, Vermont, USA",http://richmond-park-ride.jany.io/,+1 802-498-5657,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzqmdwXL7Vd2EG0qClsVGCctW6XgFp7QR3SfhfOCaFhWNNOP75knAIuW4oSNkzcGyyzLB5ffKG_MGRvjHPW3JePhcO8PmwOAFt4jKx_GyBGohDcz_WNgENEO96QK1s0lbftSJDF=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Richmond+Vermont+VT/@44.4053135,-72.9924128,14z",2025-10-28T18:54:34.463Z,,,
https://www.google.com/maps/place/Richmond+Highway+Garage/data=!4m7!3m6!1s0x4cb5815360d0e335:0xb0a9b76531b48e6f!8m2!3d44.3957059!4d-73.003324!16s%2Fg%2F1v8j00st!19sChIJNePQYFOBtUwRb460MWW3qbA,Richmond Highway Garage,,,City government office,"276 Thompson Rd, Richmond, VT 05477, United States","9XWW+7M Richmond, Vermont, USA",,+1 802-434-2631,Closes soon ⋅ 3 pm ⋅ Opens 7 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6YF7zEV7QcMmdmB_la8Xtw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.45587&pitch=0&thumbfov=100,false,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,Closed,Closed,7 am–3 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Richmond+Vermont+VT/@44.4053135,-72.9924128,14z",2025-10-28T18:54:39.513Z,,,
https://www.google.com/maps/place/Richmond+Police+Department/data=!4m7!3m6!1s0x4cb586a9abe8f725:0x3fc1629471b88592!8m2!3d44.4026218!4d-72.9952696!16s%2Fg%2F1v6qh6sy!19sChIJJffoq6mGtUwRkoW4cZRiwT8,Richmond Police Department,,,Police department,"203 Bridge St, Richmond, VT 05477, United States","C233+2V Richmond, Vermont, USA",http://www.richmondvt.gov/departments/police/,+1 802-434-2156,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zw77vJNVgHm3s9VGCTLuUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.58911&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Richmond+Vermont+VT/@44.4053135,-72.9924128,14z",2025-10-28T18:54:42.407Z,,,
"https://www.google.com/maps/place/Fair+Haven+Police+Department/@43.594801,-73.2657155,14z/data=!4m6!3m5!1s0x89e0101835d8b41d:0x3c0d2908b177150f!8m2!3d43.5952418!4d-73.2668977!16s%2Fg%2F1tfmpd1n",Fair Haven Police Department,,,Police department,"3 N Park Pl Fork, Fair Haven, VT 05743, United States","HPWM+36 Fair Haven, Vermont, USA",,+1 802-265-4531,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y3j124n3ksK0InMzmvvb4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.2987&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fair+Haven+Vermont+VT/@43.594801,-73.2657155,14z",2025-10-28T18:55:03.449Z,,,
"https://www.google.com/maps/place/Park+%26+Ride/@43.2987009,-72.4819818,14z/data=!4m6!3m5!1s0x89e1bbefa7504ff7:0x519e9b76ac88b475!8m2!3d43.2643403!4d-72.4376353!16s%2Fg%2F1vvdw6mt",Park & Ride,3.9,7,Park & ride,"Missing Link Rd, Springfield, VT 05156, United States","7H76+PW Springfield, Vermont, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=19OB8PJAo_FGh6WtYQYJTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.90433&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Springfield+Vermont+VT/@43.2987009,-72.4819818,14z",2025-10-28T18:55:12.337Z,,,
"https://www.google.com/maps/place/LRSWMD+Johnson+Transfer+Station/@44.6400507,-72.6615081,14z/data=!4m6!3m5!1s0x4cb5e94bf1b3ea7d:0x2bdc1581b67d9e11!8m2!3d44.656395!4d-72.617378!16s%2Fg%2F1tykt_4j",LRSWMD Johnson Transfer Station,4.8,4,Garbage collection service,"941 Wilson Rd, Johnson, VT 05656, United States","M94M+H2 Johnson, Vermont, USA",http://www.lrswmd.org/,+1 802-635-9246,Closed ⋅ Opens 8:30 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxIjNM5ipWM93rWOTpZHBowMflSCmwM72YLkYCl_SpdP0rOWEmygl9ARJIyAEJ_8y_6dX4G5u2P_vKxg07H0D2G5z08AL8bozwTi3rMbfe-J--3iq_b9AOgR55mF8vMXymieRENHA=w408-h306-k-no,true,Closed,Closed,Closed,8:30 am–3:30 pm,8:30 am–3:30 pm,8:30 am–3:30 pm,Closed,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Johnson+Vermont+VT/@44.6400507,-72.6615081,14z",2025-10-28T18:55:21.030Z,,,
"https://www.google.com/maps/place/Airport+Park+and+Wash+-+Burlington+Airport+Parking/@44.4496023,-73.1109997,14z/data=!4m6!3m5!1s0x4cca798469eaaaab:0xcdfbd51211685ed9!8m2!3d44.4639993!4d-73.1563301!16s%2Fg%2F11hczvqzkl",Airport Park and Wash - Burlington Airport Parking,4.7,333,Parking lot,"1700 Williston Rd, South Burlington, VT 05403, United States","FR7V+HF South Burlington, Vermont, USA",https://www.airportparkandwash.com/,+1 802-497-3898,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM5j9F51jTwquJQwcHUTCO60kasuFeSI9kwpnyT=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Williston+Vermont+VT/@44.4496023,-73.1109997,14z",2025-10-28T18:55:29.857Z,,Already found,
https://www.google.com/maps/place/Public+Parking/data=!4m7!3m6!1s0x4cb523004ab9a4e7:0x25136144213c28e!8m2!3d43.9233848!4d-72.6643232!16s%2Fg%2F11yc_2_lc3!19sChIJ56S5SgAjtUwRjsITQhQ2UQI,Public Parking,,,Parking lot,"26 Pleasant St, Randolph, VT 05060, United States","W8FP+97 Randolph, Vermont, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W-xsrDVTGsyE2Ma8VJ6f2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.91102&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Randolph+Vermont+VT/@43.9247446,-72.6656948,14z",2025-10-28T18:55:40.997Z,,,
https://www.google.com/maps/place/Parking+Area/data=!4m7!3m6!1s0x4cb521a8a0e30aaf:0xfa075e25bc36a04f!8m2!3d43.9267498!4d-72.6178021!16s%2Fg%2F11jz5fvmfg!19sChIJrwrjoKghtUwRT6A2vCVeB_o,Parking Area,2.0,2,Parking lot,"Interstate 89 S, Randolph, VT 05060, United States","W9GJ+MV Randolph, Vermont, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nBkRaAYpgNZCEQrKnrZi7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.79773&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Randolph+Vermont+VT/@43.9247446,-72.6656948,14z",2025-10-28T18:55:43.680Z,,,
