placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,error
https://www.google.com/maps/place/Resource+Energy+Equipment/data=!4m7!3m6!1s0x86312cb321969281:0xb27486655c614b22!8m2!3d32.405794!4d-93.742343!16s%2Fg%2F11fk0bfhzw!19sChIJgZKWIbMsMYYRIkthXGWGdLI,Resource Energy Equipment,4.2,5,Energy equipment and solutions,,"601 Benton Kelly Dr, Shreveport, LA 71106, United States","C745+83 Shreveport, Louisiana, USA",https://resourceee.com/contact-us,+1 318-415-6499,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx9XecDepxDDe76TzuOyuquIl4CA0ahHnOrof66WPEl51sfX7TT0eNPk0TKG29ls9BkKtJJTnodjlxTChhcmn7plC1EukZxyopgOjB-QY0u9lezPteN3WLVaHsReOs02tsZoDSXPA=w408-h541-k-no,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:32:06.372Z,,
"https://www.google.com/maps/place/Southern+Air+Heating,+Cooling,+Plumbing+%26+Electrical/data=!4m7!3m6!1s0x8636cd48c5513dbf:0x9d10e2ea7fa247ba!8m2!3d32.4072416!4d-93.7475204!16s%2Fg%2F1tfmnrxb!19sChIJvz1RxUjNNoYRukeif-riEJ0","Southern Air Heating, Cooling, Plumbing & Electrical",4.9,5213,HVAC contractor,,"9700 St Vincent Ave, Shreveport, LA 71106, United States","C742+VX Shreveport, Louisiana, USA",https://www.southernairnow.com/locations/shreveport/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*192*southern-air-shreveport,+1 318-310-1246,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOK3OYJxkdmNg7fOh17-8TkeItW4LyyC0kgam6G=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:32:11.538Z,,
https://www.google.com/maps/place/All+Electric/data=!4m7!3m6!1s0x8636d1e72c5df8c5:0x9787eee2216a4cbf!8m2!3d32.472901!4d-93.8430437!16s%2Fg%2F1tfl0l20!19sChIJxfhdLOfRNoYRv0xqIeLuh5c,All Electric,5.0,1,Electrician,,"5521 Jefferson Paige Rd, Shreveport, LA 71119, United States","F5F4+5Q Shreveport, Louisiana, USA",,+1 318-635-6200,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hJoWvdpepVvBmVszAVMNUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.4732&pitch=0&thumbfov=100,true,8 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:32:16.403Z,,
https://www.google.com/maps/place/Southwestern+Electric+Power+Co.+%28SWEPCO%29/data=!4m7!3m6!1s0x8636cd31c83fffff:0xdfd5eae4d45ef26a!8m2!3d32.514106!4d-93.750537!16s%2Fg%2F11g0k1t7tg!19sChIJ__8_yDHNNoYRavJe1OTq1d8,Southwestern Electric Power Co. (SWEPCO),1.8,74,Electric utility company,,"428 Travis St, Shreveport, LA 71101, United States","G67X+JQ Shreveport, Louisiana, USA",https://www.swepco.com/?utm_campaign=swepco-gmb&utm_medium=organic&utm_source=google-business,+1 888-216-3523,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy1sPc50A58LAGJvfRva5DWhegpKmA7HrnGj7aoPn7j1JRyLTWoCLbAF7rJk7ulD8x1DfNKFgRSMGaF5cONKr0QqFK0a2mzmHCmjXl90A83kxIUf9wAgh3hYsVbU1G4vptQSznccg=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:32:19.333Z,,
https://www.google.com/maps/place/Etheredge+Industrial+Services/data=!4m7!3m6!1s0x8636d0996577e8b5:0x9283735b777479fc!8m2!3d32.4140473!4d-93.8986293!16s%2Fg%2F1v96m4vm!19sChIJteh3ZZnQNoYR_Hl0d1tzg5I,Etheredge Industrial Services,5.0,7,Electric motor repair shop,,"6719 Woolworth Rd, Shreveport, LA 71129, United States","C472+JG Shreveport, Louisiana, USA",https://www.eecmotor.com/,+1 318-688-5351,,https://lh3.googleusercontent.com/p/AF1QipO5yzZu50c9XU_4oO2PVB0Yuu8RX6KCy3K-ip3g=w408-h725-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:32:22.477Z,,
https://www.google.com/maps/place/James+Electric/data=!4m7!3m6!1s0x8636ce961b286bb1:0xb39a53773bd73abd!8m2!3d32.5459229!4d-93.8398478!16s%2Fg%2F1264fz0nq!19sChIJsWsoG5bONoYRvTrXO3dTmrM,James Electric,5.0,2,Electrician,,"3205 Redstone Dr, Shreveport, LA 71107, United States","G5W6+93 Shreveport, Louisiana, USA",,+1 318-222-9117,Closed · Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f9mGKxDK-7Zz_KPIFJBHiQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.03763&pitch=0&thumbfov=100,false,Closed,Closed,9 am–5 pm,12 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:32:27.462Z,,
https://www.google.com/maps/place/Southwestern+Electric+Power+Co+%28SWEPCO%29/data=!4m7!3m6!1s0x8636cd31b8f289cf:0xcc75cd998d65665b!8m2!3d33.86126!4d-94.283537!16s%2Fg%2F1tczw9jh!19sChIJz4nyuDHNNoYRW2ZljZnNdcw,Southwestern Electric Power Co (SWEPCO),1.8,295,Electric utility company,,,,http://www.swepco.com/,+1 888-216-3523,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyGLSHrBQ0s9rcTkRxbj5p5NYE7I8wgXhJIhEmIZJfkimKfvjnWqTYM_pKTQgK7jyWtfM2z9OoYkO3iGHtm4IALPTzksK0hcFQ1TYXTswLLRVBKToLCKsoSqgQ6hk_iWKoy3_rqcQ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:32:32.217Z,,
"https://www.google.com/maps/place/Wood+Electric/@32.4646485,-93.712519,11z/data=!3m1!4b1!4m6!3m5!1s0x4dd12fcdcaff5a7:0xa3b2d3f87eabda59!8m2!3d32.4646486!4d-93.712519!16s%2Fg%2F11qbbl_zvn",Wood Electric,5.0,2,Electrician,,,,https://wood-electric.com/,+1 318-458-8866,,,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:32:36.768Z,,
https://www.google.com/maps/place/Shreveport+Electric/data=!4m7!3m6!1s0x8636d1d7d156f12f:0x51e2133d86d40579!8m2!3d32.477993!4d-93.857566!16s%2Fg%2F1tf75wyr!19sChIJL_FW0dfRNoYReQXUhj0T4lE,Shreveport Electric,3.7,3,Electrician,,"5800 Jefferson Paige Rd, Shreveport, LA 71119, United States","F4HR+5X Shreveport, Louisiana, USA",,+1 318-631-7417,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9EymHZq_93aI_AODgVNnmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.464955&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:32:40.087Z,,
https://www.google.com/maps/place/Powerhouse+Standby+Power+LLC/data=!4m7!3m6!1s0x86312d001bc13ca9:0x5572168984accbb6!8m2!3d32.4471339!4d-93.7292909!16s%2Fg%2F11wc9dqvt1!19sChIJqTzBGwAtMYYRtsushIkWclU,Powerhouse Standby Power LLC,,,Electric generator shop,,"6869 Fern Loop Ste. 205A, Shreveport, LA 71105, United States","C7WC+V7 Shreveport, Louisiana, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxgGYCWyVtgJUduiThLq5Fu3sIqMTit7YERWe_xA9TtgD-sAQDqWk375PjKAjxVVm4HyC4uEmnURyRw_kxI-HF9pnMB-pzpPslBUiO0JavqeZfXRCug51-QJSUImREWNXJp7UFKiA=w408-h358-k-no,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:32:43.075Z,,
https://www.google.com/maps/place/Max%27s+Pawn+Shop/data=!4m7!3m6!1s0x8631331e6f9a80d9:0x3c54ba66feeca3de!8m2!3d32.5298133!4d-93.7187728!16s%2Fg%2F1thxwlh6!19sChIJ2YCabx4zMYYR3qPs_ma6VDw,Max's Pawn Shop,3.9,44,Pawn shop,· In-store shopping,"926 Benton Rd, Bossier City, LA 71111, United States","G7HJ+WF Bossier City, Louisiana, USA",http://maxspawnshop.com/,+1 318-752-8886,Closes soon · 6 pm · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwdvHH_B-2Qxpj_LjWNLvzCIbLaY-9B0wTubbpRPJZnI-Z1WmpJGk_NAOnysOPjYp_I71WRd64O04h8hAg5ZjlRzsBoVtThtoml_X2ls6kUV2L6SdzCyBwUZ9y2wsOeMWdcWOzv=w426-h240-k-no,true,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:32:48.274Z,,
https://www.google.com/maps/place/The+Generator+House/data=!4m7!3m6!1s0xa1acd12c5cc1c3c3:0x71d93cdad8d4f030!8m2!3d30.9373736!4d-91.40087!16s%2Fg%2F11wgg4d0lc!19sChIJw8PBXCzRrKERMPDU2No82XE,The Generator House,,,Home improvement store,· Delivery,,,http://thegeneratorhouse.com/,+1 888-320-3363,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMyGG4blGEsx6aA4MKUdoGJZlwuPCKnvhqBRL84=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:32:53.400Z,,
https://www.google.com/maps/place/Matt+Ryan+Electric/data=!4m7!3m6!1s0x86313164791c5ff1:0x5307d8cbe42d4369!8m2!3d32.5328775!4d-93.6606624!16s%2Fg%2F11g1yzb78c!19sChIJ8V8ceWQxMYYRaUMt5MvYB1M,Matt Ryan Electric,4.5,32,Electrician,,,,http://mattryanelectric.com/,+1 318-230-4042,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM0jDqiuCF4zyFVkDyDnGt22olHZkhi22m8Uht4=w408-h281-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:32:58.177Z,,
https://www.google.com/maps/place/Commercial+Power+Equipment+of+Shreveport/data=!4m7!3m6!1s0x86312cac058f3c67:0x92498331755ad849!8m2!3d32.402011!4d-93.7780213!16s%2Fg%2F1thd253_!19sChIJZzyPBawsMYYRSdhadTGDSZI,Commercial Power Equipment of Shreveport,4.2,60,Lawn mower store,· In-store pick-up · Delivery,"750 W Bert Kouns Industrial Loop, Shreveport, LA 71118, United States","C62C+RQ Shreveport, Louisiana, USA",https://www.mybigmower.com/,+1 318-425-0222,"Closed · Opens 8 am Mon

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMiKkOkpxBSy20HiH4j5kvl_VxWnutnDTGctD3z=w427-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:33:03.403Z,,
https://www.google.com/maps/place/Tractor+Supply+Co./data=!4m7!3m6!1s0x86313344c6abfda1:0x393201e3185c9898!8m2!3d32.5611319!4d-93.7304834!16s%2Fg%2F1hc4sz65r!19sChIJof2rxkQzMYYRmJhcGOMBMjk,Tractor Supply Co.,4.6,409,Animal feed store,"Chain with a wide variety of agricultural & livestock supplies, plus tools, workwear & boots. · In-store shopping · Kerbside pickup · Delivery","2151 Autoplex Dr, Bossier City, LA 71111, United States","H769+FR Bossier City, Louisiana, USA",https://www.tractorsupply.com/tsc/store_Bossiercity-LA-71111_1570,+1 318-746-1235,"Open · Closes 8 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipN61rEsMgwFBo7zTZGoTILLPhLv8tsoX2z_rdAK=w408-h306-k-no,true,8 am–8 pm,9 am–7 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:33:08.447Z,,
"https://www.google.com/maps/place/Nixon+Power+Services/@32.4071403,-93.7508689,17z/data=!3m1!4b1!4m6!3m5!1s0x8636d3881f6ab4b1:0x4998a1d0fff7a42e!8m2!3d32.4071403!4d-93.7508689!16s%2Fg%2F11kpv9s2x7",Nixon Power Services,,,Electric generator shop,,"9700 Paxton Rd Suite A, Shreveport, LA 71106, United States","C64X+VM Shreveport, Louisiana, USA",https://www.nixonpower.com/,+1 318-222-9431,,,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:33:12.907Z,,
"https://www.google.com/maps/place/King+Electric/@32.4123494,-93.7488634,17z/data=!3m1!4b1!4m6!3m5!1s0x8636d34d0239f7d1:0xd7a62bc18aeaf8e!8m2!3d32.4123494!4d-93.7488634!16s%2Fg%2F1tghpz8d",King Electric,5.0,4,Electrician,,"9427 St Vincent Ave, Shreveport, LA 71106, United States","C762+WF Shreveport, Louisiana, USA",http://kingelectric.biz/,+1 318-865-5020,,,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:33:17.569Z,,
"https://www.google.com/maps/place/Champion+Electric/@32.4338314,-93.7102541,17z/data=!3m1!4b1!4m6!3m5!1s0x86312cfc6feb26c3:0xd8a6b71d6d49069!8m2!3d32.4338314!4d-93.7102541!16s%2Fg%2F1tt1hlb6",Champion Electric,5.0,1,Electrician,,"1780 E Bert Kouns Industrial Loop #821, Shreveport, LA 71105, United States","C7MQ+GV Shreveport, Louisiana, USA",,+1 318-798-0503,,,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:33:22.179Z,,
https://www.google.com/maps/place/Farm+Pro+Feed+%26+Supply+2/data=!4m7!3m6!1s0x86312fd39fdedfdd:0x50ada39d0ec67929!8m2!3d32.4447792!4d-93.6507397!16s%2Fg%2F11xd15x588!19sChIJ3d_en9MvMYYRKXnGDp2jrVA,Farm Pro Feed & Supply 2,5.0,21,Animal feed store,,"5520 Barksdale Blvd, Bossier City, LA 71112, United States","C8VX+WP Bossier City, Louisiana, USA",https://farmprosupply.com/?utm_source=google-gmb-maps&utm_medium=gmb-website-button&utm_campaign=locl.io&utm_content=b0a4e047-32ab-4669-aba3-f194e1afa3f7,+1 318-562-3234,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOjwwglifap67yrdFVAdl1KGWQ8oNSewaFt-fCX=w408-h306-k-no,true,8 am–3 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:33:27.497Z,,
https://www.google.com/maps/place/Northside+Power/data=!4m7!3m6!1s0x87cd5219876d3ffb:0xb19605fe55e7d38a!8m2!3d34.6269591!4d-92.5734982!16s%2Fg%2F1v3knln9!19sChIJ-z9thxlSzYcRitPnVf4FlrE,Northside Power,4.8,422,Electric generator shop,· In-store pick-up · Delivery,"6834 Congo Rd, Benton, AR 72019, United States","JCGG+QJ Benton, Arkansas, USA",https://northsidepower.com/,+1 501-315-7213,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPdTJKuNQDKwtSyERBeYU1AFreTyzXCP4DJ5UzO=w408-h306-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:33:32.343Z,,
https://www.google.com/maps/place/ReNew+Contractors/data=!4m7!3m6!1s0x8de8347bb7baba9b:0xf334e0097434f028!8m2!3d32.468142!4d-93.6030115!16s%2Fg%2F11mf0pp9qf!19sChIJm7q6t3s06I0RKPA0dAngNPM,ReNew Contractors,5.0,5,Contractor,,,,https://www.renewcontractors.net/,+1 318-560-5355,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPNgqGCay3cWU8ZbqqPnvM0oPxYePcLIWoheWUL=w408-h306-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:33:37.299Z,,
https://www.google.com/maps/place/Wood+Electric/data=!4m7!3m6!1s0xd046f66e7a5ab7f:0xb2e501bdfd330ef2!8m2!3d32.6076225!4d-93.708037!16s%2Fg%2F11vpn39b4q!19sChIJf6ul52ZvBA0R8g4z_b0B5bI,Wood Electric,5.0,1,Electrician,,,,https://www.wood-electric.com/,+1 318-458-8866,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMo6E1dGjfWazLzdI4gfI1syGY6RTNofn8plZRj=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:33:42.313Z,,
https://www.google.com/maps/place/O%27Reilly+Auto+Parts/data=!4m7!3m6!1s0x863132e5a258e1cf:0xa2d3500a60b0922b!8m2!3d32.5181542!4d-93.7161817!16s%2Fg%2F1tg79dr2!19sChIJz-FYouUyMYYRK5KwYApQ06I,O'Reilly Auto Parts,4.4,386,Auto parts store,· In-store shopping · Kerbside pickup · Delivery,"200 Benton Rd, Bossier City, LA 71111, United States","G79M+7G Bossier City, Louisiana, USA",https://locations.oreillyauto.com/en-us/la/bossiercity/autoparts-855.html,+1 318-549-0496,Open · Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipODZakpv9lZdIH08aB89kpI2JDHfKrrsxBS74FT=w408-h306-k-no,true,7:30 am–10 pm,8 am–8 pm,7:30 am–10 pm,7:30 am–10 pm,7:30 am–10 pm,7:30 am–10 pm,7:30 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:33:47.562Z,,
"https://www.google.com/maps/place/Garison+Electric+Co+Inc/@32.4348791,-93.4231443,17z/data=!3m1!4b1!4m6!3m5!1s0x86312279e82889c3:0x3e9717d4b7e353c4!8m2!3d32.4348791!4d-93.4231443!16s%2Fg%2F1td4dy2v",Garison Electric Co Inc,5.0,1,Electrician,,"270 Sportsman Paradise Rd, Doyline, LA 71023, United States","CHMG+XP Doyline, Louisiana, USA",,+1 318-424-8100,,,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:33:52.658Z,,
https://www.google.com/maps/place/CED%2FInterstate+Electric/data=!4m7!3m6!1s0x8636cd5e69284b09:0xd3cc6cf7178cd931!8m2!3d32.4178288!4d-93.7627108!16s%2Fg%2F1tfzbkgk!19sChIJCUsoaV7NNoYRMdmMF_dszNM,CED/Interstate Electric,4.4,9,Electrical supply store,· In-store pick-up · Delivery,"9105 Linwood Ave, Shreveport, LA 71106, United States","C69P+4W Shreveport, Louisiana, USA",http://cedshreveport.portalced.com/,+1 318-222-3600,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPsEi0bQYMSknUfuW8XuzwtwddXwMcoRZ23Azke=w452-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:33:57.569Z,,
"https://www.google.com/maps/place/BC+Home+Repair+%26+Remodeling,+LLC/data=!4m7!3m6!1s0x863133d0b029e287:0xb9a5ab34b8c583a!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11gvzhg532!19sChIJh-IpsNAzMYYROliMS7Namgs","BC Home Repair & Remodeling, LLC",4.4,5,Contractor,,,,http://www.bchomerepair.com/,,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JOz39hqVDP8yHvcrDEVYbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.979515&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:34:02.357Z,,
"https://www.google.com/maps/place/Shadoin+Services+LLC/@32.496539,-93.5920474,10z/data=!3m1!4b1!4m6!3m5!1s0x40ebde32524d7ddf:0x7eb88fe3d5cbe004!8m2!3d32.496539!4d-93.5920474!16s%2Fg%2F11ww8sd4pz",Shadoin Services LLC,,,Electrician,,,,https://shadoinelectricalservices.com/,+1 318-455-5751,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:34:09.186Z,,
https://www.google.com/maps/place/Ivey%27s+Building+Materials+Center/data=!4m7!3m6!1s0x863130c22f6518a1:0x2f6dbdc5dc3c22e5!8m2!3d32.5545196!4d-93.6084136!16s%2Fg%2F1q6cz34tt!19sChIJoRhlL8IwMYYR5SI83MW9bS8,Ivey's Building Materials Center,4.7,176,Lumber store,· In-store shopping · In-store pick-up · Delivery,"1820 US-80, Haughton, LA 71037, United States","H93R+RJ Haughton, Louisiana, USA",http://www.iveylumber.com/,+1 318-949-4000,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMeQBma_fEdGUDKsm3CmFcLJlOyHhoMp_8SvCKl=w408-h272-k-no,true,8 am–5 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:34:14.515Z,,
"https://www.google.com/maps/place/Flacos+repairs/@32.520749,-93.712519,11z/data=!3m1!4b1!4m6!3m5!1s0x8631333258df245f:0x97be1b7316d8640!8m2!3d32.520749!4d-93.712519!16s%2Fg%2F11sv6yv9sw",Flacos repairs,,,Lawn mower repair service,,,,,+1 318-617-7905,Open · Closes 8 pm,,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-01-10T23:34:21.170Z,,
"https://www.google.com/maps/place/LenAire,+Inc./data=!4m7!3m6!1s0x863133b90ce77025:0x9273e3a0ea1c0e2d!8m2!3d32.5433601!4d-93.6866414!16s%2Fg%2F1vn18xdf!19sChIJJXDnDLkzMYYRLQ4c6qDjc5I","LenAire, Inc.",4.9,652,HVAC contractor,,"3907 Shed Rd, Bossier City, LA 71111, United States","G8V7+88 Bossier City, Louisiana, USA",https://lenaire.com/,+1 318-610-9438,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMtLE8FufALrcWZN15-Oktf57HBOaJQbXAGWPAF=w427-h240-k-no,true,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bossier+City+Shreveport+LA/@32.5159852,-93.7321228,14z",2026-01-10T23:34:50.644Z,,
https://www.google.com/maps/place/Wilhite+Electric/data=!4m7!3m6!1s0x863133c1c110e945:0xcb2e10cd059d7b70!8m2!3d32.5500745!4d-93.6791069!16s%2Fg%2F1tg6w1m8!19sChIJRekQwcEzMYYRcHudBc0QLss,Wilhite Electric,4.3,25,Electrician,,"4450 Viking Dr, Bossier City, LA 71111, United States","H82C+29 Bossier City, Louisiana, USA",http://www.wilhiteelectric.com/,+1 318-747-3780,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipONKWGqiBy402cHmiI9nAJ7GJ4J8SqrxqbJxRGo=w426-h240-k-no,true,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bossier+City+Shreveport+LA/@32.5159852,-93.7321228,14z",2026-01-10T23:34:55.673Z,,
https://www.google.com/maps/place/Chuck%27s+Maintenance+%26+Repair+Services+LLC/data=!4m7!3m6!1s0x86312d9eb7075647:0xc8b6be8de7e2a57c!8m2!3d32.5155403!4d-93.6930156!16s%2Fg%2F11bxdsqq53!19sChIJR1YHt54tMYYRfKXi542-tsg,Chuck's Maintenance & Repair Services LLC,4.5,46,Appliance repair service,,"3011 Jamie Pl, Bossier City, LA 71112, United States","G884+6Q Bossier City, Louisiana, USA",,+1 318-762-1603,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO-Ndgdr56BXTLmHU_9UJrvsHA0BEyjy34iZGT8=w408-h725-k-no,true,9 am–3 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bossier+City+Shreveport+LA/@32.5159852,-93.7321228,14z",2026-01-10T23:35:00.644Z,,
